,Elite Tommy,Lets Embrace,Button,Explosive Debt,Blue Demon,Ali Starr,Nobel Nigel,Impress Browning
06-01-2023 15:04:40.705332,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 23.2)","(21.0, 80.0, 36.0)","(9.0, 21.0, 18.560000000000002)","(2.8, 5.0, 3.752)","(6.5, 12.5, 9.847368421052632)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:04:42.178985,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 23.2)","(21.0, 80.0, 36.0)","(9.0, 21.0, 18.560000000000002)","(2.8, 5.0, 3.752)","(6.5, 12.5, 9.847368421052632)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:04:43.856566,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 23.2)","(21.0, 80.0, 36.0)","(9.0, 21.0, 18.560000000000002)","(2.8, 5.0, 3.752)","(6.5, 12.5, 9.847368421052632)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:04:46.487323,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 23.2)","(21.0, 80.0, 36.0)","(9.0, 21.0, 18.560000000000002)","(2.8, 5.0, 3.752)","(6.5, 12.5, 9.847368421052632)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:04:47.983929,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 18.560000000000002)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:04:49.417752,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 18.560000000000002)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:04:50.789185,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 18.560000000000002)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:04:52.059668,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 18.560000000000002)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:04:53.282292,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 18.560000000000002)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:04:54.598252,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 14.9)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:04:55.935254,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 14.9)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:04:57.291670,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 14.9)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:04:58.502292,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 14.9)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:04:59.786480,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 54.79166666666667)","(9.0, 21.0, 14.9)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:01.116514,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 54.79166666666667)","(9.0, 21.0, 14.9)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:02.495229,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 54.79166666666667)","(9.0, 21.0, 14.9)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:03.806610,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 54.79166666666667)","(9.0, 21.0, 14.9)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:05.150330,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 54.79166666666667)","(9.0, 21.0, 14.9)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:06.505997,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 14.9)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:07.702813,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 14.9)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:08.934238,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 14.9)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:10.359907,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 14.9)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:11.659779,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 14.9)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:13.014454,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 14.9)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:14.306478,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 10.542857142857143)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:15.628320,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 10.542857142857143)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:16.970972,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 10.542857142857143)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:18.396568,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 10.542857142857143)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:20.172865,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 17.28)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:21.759915,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 17.28)","(2.8, 5.0, 3.752)","(6.5, 12.5, 9.847368421052632)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:23.247413,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 17.28)","(2.8, 5.0, 3.752)","(6.5, 12.5, 9.847368421052632)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:24.870112,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 17.28)","(2.8, 5.0, 3.752)","(6.5, 12.5, 9.847368421052632)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:26.629980,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 17.28)","(2.8, 5.0, 3.752)","(6.5, 12.5, 9.847368421052632)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:27.986614,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 17.28)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:29.384359,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 17.28)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:30.770807,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 17.28)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:32.173605,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 17.28)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:33.548089,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 17.28)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:34.896245,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 17.28)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:36.263756,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 17.28)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:37.594201,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 17.28)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:38.984091,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:40.355812,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:41.637873,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:42.901211,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:44.086881,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:45.207780,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:46.298038,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:47.522225,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:48.724742,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:49.860302,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:51.093930,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:05:52.318182,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 5.0, 3.752)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 6.2)"
06-01-2023 15:05:53.596795,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 6.2)"
06-01-2023 15:05:54.945453,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 6.2)"
06-01-2023 15:05:56.283963,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 6.2)"
06-01-2023 15:05:57.613366,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 6.2)"
06-01-2023 15:05:58.915125,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 9.847368421052632)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 6.2)"
06-01-2023 15:06:00.241998,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 9.847368421052632)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 6.2)"
06-01-2023 15:06:01.501008,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 9.847368421052632)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 6.2)"
06-01-2023 15:06:02.725961,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 9.847368421052632)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 6.2)"
06-01-2023 15:06:03.934387,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 9.847368421052632)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 6.2)"
06-01-2023 15:06:05.161715,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 9.847368421052632)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 6.2)"
06-01-2023 15:06:06.418846,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:06:07.745375,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:06:08.980848,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:06:10.241105,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:06:11.505933,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:06:12.741383,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:06:14.460479,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:06:15.951439,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:06:17.310455,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:06:18.749672,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:06:20.014890,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:06:21.299930,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:06:22.573454,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:06:23.869920,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:06:25.148488,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:06:26.432572,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:06:27.715136,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:06:29.068566,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:06:30.860995,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
06-01-2023 15:06:32.674250,"(4.8, 7.0, 6.519230769230769)","(13.0, 26.0, 18.75)","(21.0, 80.0, 36.0)","(9.0, 21.0, 13.68)","(2.8, 4.9, 4.345384615384615)","(6.5, 12.5, 10.23913043478261)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 8.923809523809524)"
