,Summer Classic,Sahara Castle,King Wylde,Summer Fiesta,Lornas Flying,Wallys Boy,Johnny Baha,Tuta Grizzly
04-01-2023 13:02:03.404127,"(71.0, 940.0, 392.3076923076923)","(6.5, 15.0, 12.225)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:04.572725,"(71.0, 940.0, 392.3076923076923)","(6.5, 15.0, 12.225)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:05.673509,"(71.0, 940.0, 392.3076923076923)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:06.819287,"(71.0, 940.0, 392.3076923076923)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:07.879614,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:08.937477,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:09.988479,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:11.060396,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:12.198541,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:13.322924,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:14.410338,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:15.427556,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:16.505195,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:17.522682,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:18.581538,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:19.655925,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:20.761378,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:21.857461,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:22.957810,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:23.964651,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:25.007186,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:26.010318,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:27.093884,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:28.170016,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:29.201346,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:30.262262,"(71.0, 580.0, 142.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:31.294443,"(71.0, 580.0, 142.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:32.274740,"(71.0, 580.0, 142.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:33.295404,"(71.0, 580.0, 142.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:34.332003,"(71.0, 580.0, 142.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:35.379223,"(71.0, 580.0, 142.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:36.473269,"(71.0, 580.0, 142.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:37.567198,"(71.0, 580.0, 142.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:38.589880,"(71.0, 580.0, 142.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:39.602234,"(71.0, 580.0, 142.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:40.611882,"(71.0, 920.0, 671.4285714285714)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:41.640448,"(71.0, 930.0, 325.0)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:42.717643,"(71.0, 930.0, 325.0)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:43.853182,"(71.0, 930.0, 325.0)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.1769230769230767)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.8)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:44.928458,"(71.0, 930.0, 325.0)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.494117647058824)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:45.989756,"(71.0, 580.0, 317.5)","(6.5, 15.5, 11.190909090909091)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.494117647058824)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:47.050063,"(71.0, 580.0, 317.5)","(6.5, 15.5, 10.891666666666666)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.494117647058824)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:48.077286,"(71.0, 580.0, 317.5)","(6.5, 15.5, 10.891666666666666)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.494117647058824)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:49.067663,"(71.0, 580.0, 317.5)","(6.5, 15.5, 10.891666666666666)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.494117647058824)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:50.139001,"(71.0, 580.0, 317.5)","(6.5, 15.5, 10.891666666666666)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.494117647058824)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:51.233985,"(71.0, 580.0, 317.5)","(6.5, 15.5, 10.891666666666666)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.494117647058824)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:52.362447,"(71.0, 580.0, 317.5)","(6.5, 15.5, 10.891666666666666)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.494117647058824)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:53.377524,"(71.0, 580.0, 317.5)","(6.5, 15.5, 10.891666666666666)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.494117647058824)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:54.425382,"(71.0, 580.0, 317.5)","(6.5, 15.5, 10.891666666666666)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.494117647058824)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:55.490553,"(71.0, 580.0, 317.5)","(6.5, 15.5, 10.891666666666666)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.494117647058824)","(5.0, 8.8, 6.5200000000000005)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:56.501536,"(71.0, 580.0, 142.5)","(6.5, 15.5, 10.891666666666666)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 14.494117647058824)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:57.534816,"(71.0, 580.0, 142.5)","(6.5, 15.5, 10.891666666666666)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 14.494117647058824)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:58.631657,"(71.0, 580.0, 142.5)","(6.5, 15.5, 10.891666666666666)","(3.4, 3.5, 3.34)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 14.494117647058824)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:02:59.717204,"(71.0, 580.0, 142.5)","(6.5, 15.5, 10.6)","(3.4, 3.5, 3.34)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 12.938461538461539)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:00.895943,"(71.0, 580.0, 142.5)","(6.5, 15.5, 10.6)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 12.938461538461539)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:02.004911,"(71.0, 580.0, 142.5)","(6.5, 15.5, 10.6)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 12.938461538461539)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:03.092342,"(71.0, 580.0, 142.5)","(6.5, 15.5, 10.6)","(3.4, 3.5, 3.34)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 12.938461538461539)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:04.171083,"(71.0, 580.0, 142.5)","(6.5, 15.5, 10.6)","(3.4, 3.5, 3.34)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 13.076923076923077)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:05.181231,"(71.0, 580.0, 142.5)","(6.5, 15.5, 10.6)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 13.076923076923077)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:06.262850,"(71.0, 580.0, 142.5)","(6.5, 15.5, 10.6)","(3.4, 3.5, 3.4466666666666668)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 13.076923076923077)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:07.442014,"(71.0, 580.0, 142.5)","(6.5, 15.5, 10.6)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 13.076923076923077)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:08.555842,"(71.0, 570.0, 312.5)","(6.5, 15.5, 10.6)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 13.076923076923077)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:09.637861,"(71.0, 570.0, 312.5)","(6.5, 15.5, 10.6)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 13.076923076923077)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:10.673403,"(71.0, 570.0, 312.5)","(6.5, 15.5, 10.6)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 13.076923076923077)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:11.706372,"(71.0, 570.0, 312.5)","(6.5, 15.5, 10.6)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 13.076923076923077)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:12.751339,"(71.0, 570.0, 312.5)","(6.5, 15.5, 10.6)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 13.076923076923077)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:13.929425,"(71.0, 570.0, 312.5)","(6.5, 15.5, 10.6)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 13.076923076923077)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:15.089011,"(71.0, 570.0, 312.5)","(6.5, 15.5, 10.6)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 166.73684210526318)","(9.0, 20.0, 13.076923076923077)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:16.312219,"(71.0, 570.0, 312.5)","(6.5, 15.5, 10.6)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 11.45)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:17.362018,"(71.0, 570.0, 312.5)","(6.5, 15.5, 8.9375)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 11.45)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:18.378832,"(71.0, 570.0, 312.5)","(6.5, 15.5, 8.9375)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 11.45)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:19.611693,"(71.0, 570.0, 312.5)","(6.5, 15.5, 8.9375)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 11.45)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:20.841428,"(71.0, 570.0, 312.5)","(6.5, 15.5, 8.9375)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 11.45)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:21.921238,"(71.0, 570.0, 312.5)","(6.5, 15.5, 8.9375)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 11.45)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:22.971595,"(71.0, 570.0, 312.5)","(6.5, 15.5, 8.9375)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 11.45)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:23.999516,"(71.0, 570.0, 312.5)","(6.5, 15.5, 8.9375)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 11.45)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:25.024866,"(71.0, 570.0, 312.5)","(6.5, 15.5, 8.9375)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 11.45)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:26.063259,"(71.0, 570.0, 312.5)","(6.5, 15.5, 8.9375)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 11.45)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:27.118576,"(71.0, 570.0, 312.5)","(6.5, 15.5, 8.9375)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 11.45)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:28.211662,"(71.0, 570.0, 312.5)","(6.5, 15.5, 8.9375)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 11.45)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:29.264050,"(71.0, 570.0, 312.5)","(6.5, 15.5, 8.9375)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 11.45)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
04-01-2023 13:03:30.341366,"(71.0, 570.0, 312.5)","(6.5, 15.5, 8.9375)","(3.4, 3.5, 3.4333333333333336)","(51.0, 330.0, 174.89999999999998)","(9.0, 20.0, 11.45)","(5.0, 8.8, 6.817391304347826)","(7.5, 13.0, 10.75)","(2.5, 4.5, 3.5812500000000003)"
