,Montabot,Namakwa,Our Rebel,Isabellas Spring,Bernies Tiger,Savvy Oak,Reflect The Stars,Suppression,Circling,General Wolffe
14-12-2022 14:44:02.417785,"(4.4, 5.1, 5.035810810810811)","(12.0, 15.0, 14.74074074074074)","(21.0, 28.0, 27.5)","(4.0, 4.8, 4.796273291925465)","(31.0, 40.0, 36.6)","(10.0, 13.5, 13.3125)","(5.0, 6.4, 6.34113475177305)","(10.0, 12.5, 12.472727272727273)","(7.5, 9.4, 9.3)","(26.0, 29.0, 27.48)"
14-12-2022 14:44:03.647434,"(4.4, 5.1, 5.031159420289855)","(12.0, 15.0, 14.74074074074074)","(21.0, 27.0, 26.986301369863014)","(4.0, 4.8, 4.79568345323741)","(31.0, 40.0, 39.1578947368421)","(10.0, 13.5, 13.3125)","(5.0, 6.4, 6.34113475177305)","(10.0, 13.0, 12.778761061946902)","(7.5, 9.4, 9.284563758389263)","(26.0, 28.0, 28.24137931034483)"
14-12-2022 14:44:04.928809,"(4.4, 5.0, 4.968486352357321)","(12.0, 15.0, 14.747474747474747)","(21.0, 28.0, 27.61111111111111)","(4.0, 4.9, 4.808695652173913)","(31.0, 40.0, 39.372549019607845)","(10.0, 13.5, 13.428571428571429)","(5.0, 6.4, 6.513095238095238)","(10.0, 13.0, 12.41826923076923)","(7.5, 9.4, 9.27972027972028)","(26.0, 30.0, 31.02857142857143)"
14-12-2022 14:44:06.134745,"(4.4, 5.0, 4.963080684596577)","(12.0, 14.5, 14.46987951807229)","(21.0, 28.0, 27.61111111111111)","(4.0, 4.8, 4.7)","(31.0, 40.0, 39.3469387755102)","(10.0, 13.5, 13.416666666666666)","(5.0, 6.6, 6.562277580071174)","(10.0, 12.5, 12.457894736842105)","(7.5, 9.4, 9.27972027972028)","(26.0, 32.0, 31.333333333333332)"
14-12-2022 14:44:07.423656,"(4.4, 5.0, 4.963080684596577)","(12.0, 14.5, 14.468354430379748)","(21.0, 28.0, 27.61111111111111)","(4.0, 4.7, 4.672727272727273)","(31.0, 40.0, 37.45454545454545)","(10.0, 13.5, 13.416666666666666)","(5.0, 6.6, 6.595348837209302)","(10.0, 12.5, 12.457446808510639)","(7.5, 9.4, 9.300751879699249)","(26.0, 32.0, 31.41176470588235)"
14-12-2022 14:44:08.692932,"(4.4, 5.0, 4.963080684596577)","(12.0, 14.5, 14.466216216216216)","(21.0, 28.0, 27.61111111111111)","(4.0, 4.7, 4.667961165048544)","(31.0, 40.0, 37.45454545454545)","(10.0, 13.5, 13.416666666666666)","(5.0, 6.8, 6.595348837209302)","(10.0, 12.5, 12.457446808510639)","(7.5, 9.4, 9.300751879699249)","(26.0, 32.0, 31.454545454545453)"
14-12-2022 14:44:10.095563,"(4.4, 5.0, 4.9623188405797105)","(12.0, 14.5, 14.40677966101695)","(21.0, 29.0, 28.53846153846154)","(4.0, 4.7, 4.664032697547684)","(31.0, 40.0, 37.333333333333336)","(10.0, 13.5, 13.416666666666666)","(5.0, 6.8, 6.605622489959839)","(10.0, 12.5, 12.457446808510639)","(7.5, 9.4, 9.300751879699249)","(26.0, 32.0, 33.23809523809524)"
14-12-2022 14:44:11.398016,"(4.4, 5.0, 4.969348659003831)","(12.0, 14.5, 14.380952380952381)","(21.0, 29.0, 28.620689655172413)","(4.0, 4.7, 4.662921348314606)","(31.0, 38.0, 37.6)","(10.0, 13.5, 13.416666666666666)","(5.0, 6.8, 6.5815126050420165)","(10.0, 12.5, 12.457894736842105)","(7.5, 9.4, 9.27972027972028)","(26.0, 34.0, 33.515151515151516)"
14-12-2022 14:44:12.661780,"(4.4, 5.0, 4.969348659003831)","(12.0, 14.5, 14.380952380952381)","(21.0, 29.0, 28.620689655172413)","(4.0, 4.7, 4.676975945017182)","(31.0, 38.0, 37.2)","(10.0, 13.5, 13.416666666666666)","(5.0, 6.6, 6.582186234817813)","(10.0, 12.5, 12.74390243902439)","(7.5, 9.4, 9.27972027972028)","(26.0, 34.0, 33.55555555555556)"
14-12-2022 14:44:14.078825,"(4.4, 5.0, 4.969348659003831)","(12.0, 14.5, 14.380952380952381)","(21.0, 29.0, 28.818181818181817)","(4.0, 4.7, 4.685294117647059)","(31.0, 38.0, 37.5)","(10.0, 13.5, 13.416666666666666)","(5.0, 6.6, 6.505952380952381)","(10.0, 13.0, 12.453125)","(7.5, 9.4, 9.27972027972028)","(26.0, 34.0, 34.11764705882353)"
14-12-2022 14:44:15.370816,"(4.4, 5.0, 4.9652719665271965)","(12.0, 14.5, 14.379032258064516)","(21.0, 29.0, 28.878048780487806)","(4.0, 4.7, 4.668613138686132)","(31.0, 38.0, 37.5)","(10.0, 13.5, 13.234375)","(5.0, 6.6, 6.487254901960784)","(10.0, 12.5, 12.453125)","(7.5, 9.4, 9.244897959183673)","(26.0, 36.0, 34.11764705882353)"
14-12-2022 14:44:16.605139,"(4.4, 5.0, 4.963673469387755)","(12.0, 14.5, 14.379032258064516)","(21.0, 30.0, 28.878048780487806)","(4.0, 4.7, 4.668613138686132)","(31.0, 38.0, 37.5)","(10.0, 13.5, 13.209302325581396)","(5.0, 6.6, 6.534848484848485)","(10.0, 12.5, 12.44767441860465)","(7.5, 9.4, 9.27741935483871)","(26.0, 36.0, 34.11764705882353)"
14-12-2022 14:44:17.859368,"(4.4, 5.0, 4.945614035087719)","(12.0, 14.5, 14.210144927536232)","(21.0, 30.0, 28.8)","(4.0, 4.7, 4.661576354679803)","(31.0, 38.0, 36.5)","(10.0, 13.5, 13.209302325581396)","(5.0, 6.6, 6.513375796178344)","(10.0, 12.5, 12.44767441860465)","(7.5, 9.4, 9.282758620689656)","(26.0, 36.0, 33.27777777777778)"
14-12-2022 14:44:19.005189,"(4.4, 5.0, 4.945614035087719)","(12.0, 14.5, 14.210144927536232)","(21.0, 30.0, 29.714285714285715)","(4.0, 4.7, 4.679617834394905)","(31.0, 38.0, 36.75)","(10.0, 13.5, 13.209302325581396)","(5.0, 6.6, 6.624313725490196)","(10.0, 12.5, 12.423076923076923)","(7.5, 9.4, 9.248888888888889)","(26.0, 34.0, 33.27777777777778)"
14-12-2022 14:44:20.208272,"(4.4, 5.0, 4.945614035087719)","(12.0, 14.5, 14.243589743589743)","(21.0, 29.0, 28.9)","(4.2, 4.7, 4.661881188118812)","(31.0, 38.0, 36.54545454545455)","(10.0, 13.5, 13.209302325581396)","(5.5, 6.8, 6.678260869565217)","(9.0, 12.5, 12.342592592592592)","(8.0, 9.4, 9.248888888888889)","(26.0, 34.0, 33.422222222222224)"
14-12-2022 14:44:21.339006,"(4.4, 5.0, 4.944956772334294)","(12.0, 14.5, 14.210144927536232)","(21.0, 29.0, 28.9)","(4.2, 4.7, 4.6551470588235295)","(31.0, 40.0, 37.2)","(10.0, 13.5, 13.209302325581396)","(5.5, 6.8, 6.679885057471264)","(9.0, 12.5, 12.336538461538462)","(8.0, 9.4, 9.188679245283017)","(26.0, 34.0, 33.422222222222224)"
14-12-2022 14:44:22.481689,"(4.4, 5.0, 4.944956772334294)","(12.0, 14.0, 13.96938775510204)","(21.0, 29.0, 28.9)","(4.2, 4.7, 4.673604060913705)","(31.0, 38.0, 37.2)","(10.0, 13.5, 12.228915662650602)","(5.5, 6.8, 6.69618320610687)","(9.0, 12.5, 12.385964912280702)","(8.0, 9.2, 9.251572327044025)","(26.0, 34.0, 33.422222222222224)"
14-12-2022 14:44:23.612453,"(4.4, 5.0, 4.982958199356913)","(12.0, 14.5, 14.076923076923077)","(21.0, 29.0, 28.9)","(4.2, 4.7, 4.673604060913705)","(31.0, 38.0, 37.2)","(10.0, 12.5, 11.92079207920792)","(5.5, 6.8, 6.693103448275862)","(9.0, 12.5, 12.389830508474576)","(8.0, 9.4, 9.251572327044025)","(26.0, 34.0, 33.422222222222224)"
14-12-2022 14:44:24.772895,"(4.4, 5.0, 4.986851211072665)","(12.0, 14.5, 14.076923076923077)","(21.0, 30.0, 28.75)","(4.2, 4.8, 4.6793388429752065)","(31.0, 38.0, 37.166666666666664)","(10.0, 12.0, 12.151851851851852)","(5.5, 6.8, 6.695169082125604)","(9.0, 12.5, 12.389830508474576)","(8.0, 9.4, 9.236686390532544)","(26.0, 34.0, 33.422222222222224)"
14-12-2022 14:44:25.960542,"(4.4, 5.0, 4.986330935251798)","(12.0, 14.0, 13.996212121212121)","(21.0, 30.0, 28.75)","(4.2, 4.7, 4.67037037037037)","(31.0, 40.0, 37.166666666666664)","(10.0, 12.5, 12.154411764705882)","(5.5, 6.8, 6.695169082125604)","(10.0, 12.5, 12.389830508474576)","(8.0, 9.4, 9.311475409836065)","(26.0, 34.0, 33.422222222222224)"
14-12-2022 14:44:27.172746,"(4.4, 5.0, 4.986080586080586)","(12.0, 14.0, 13.996688741721854)","(21.0, 30.0, 28.75)","(4.2, 4.7, 4.653558052434457)","(31.0, 40.0, 37.166666666666664)","(10.0, 12.5, 12.154411764705882)","(5.5, 6.8, 6.695169082125604)","(10.0, 12.5, 12.389830508474576)","(8.0, 9.4, 9.365853658536585)","(26.0, 34.0, 33.422222222222224)"
14-12-2022 14:44:28.420940,"(4.4, 5.0, 4.9734375)","(12.0, 14.0, 13.996774193548386)","(21.0, 30.0, 28.75)","(4.2, 4.7, 4.653558052434457)","(31.0, 40.0, 37.166666666666664)","(10.0, 12.5, 12.154411764705882)","(5.5, 6.8, 6.695169082125604)","(10.0, 12.5, 12.389830508474576)","(8.0, 9.4, 9.365853658536585)","(26.0, 34.0, 31.86)"
14-12-2022 14:44:29.667065,"(4.4, 5.0, 4.997872340425532)","(12.0, 14.5, 14.290960451977401)","(21.0, 30.0, 28.75)","(4.2, 4.7, 4.653558052434457)","(31.0, 40.0, 37.166666666666664)","(10.0, 12.5, 12.154411764705882)","(5.5, 6.8, 6.695169082125604)","(10.0, 12.5, 12.389830508474576)","(8.0, 9.4, 9.365853658536585)","(26.0, 32.0, 31.86)"
14-12-2022 14:44:30.972077,"(4.4, 5.0, 4.997872340425532)","(12.0, 14.5, 14.415458937198068)","(21.0, 30.0, 28.75)","(4.2, 4.7, 4.658249158249158)","(31.0, 40.0, 37.166666666666664)","(10.0, 12.5, 12.085714285714285)","(5.5, 6.8, 6.695098039215686)","(10.0, 12.5, 12.389830508474576)","(8.0, 9.4, 9.314285714285715)","(26.0, 32.0, 31.740458015267176)"
14-12-2022 14:44:32.185264,"(4.4, 5.0, 4.998290598290598)","(12.0, 14.5, 14.457446808510639)","(21.0, 30.0, 28.75)","(4.2, 4.7, 4.653535353535354)","(31.0, 40.0, 38.333333333333336)","(10.0, 12.5, 12.041666666666666)","(5.5, 6.8, 6.693946731234867)","(10.0, 12.5, 12.387931034482758)","(8.0, 9.6, 9.314285714285713)","(26.0, 32.0, 31.740458015267176)"
14-12-2022 14:44:33.419696,"(4.4, 5.1, 5.034818941504178)","(12.0, 14.5, 14.47163120567376)","(21.0, 30.0, 28.818181818181817)","(4.2, 4.7, 4.651408450704225)","(31.0, 42.0, 38.0)","(10.0, 12.5, 12.041666666666666)","(5.5, 6.8, 6.692647058823529)","(10.0, 12.5, 12.414473684210526)","(8.0, 9.6, 9.346938775510203)","(26.0, 32.0, 32.57142857142857)"
14-12-2022 14:44:34.592517,"(4.4, 5.0, 4.926989619377163)","(12.0, 14.5, 14.488805970149254)","(21.0, 29.0, 28.606060606060606)","(4.2, 4.7, 4.647249190938512)","(31.0, 40.0, 37.42857142857143)","(10.0, 12.5, 12.041666666666666)","(5.5, 6.8, 6.6844327176781)","(10.0, 12.5, 12.39344262295082)","(8.0, 9.4, 9.346938775510203)","(26.0, 34.0, 32.74074074074074)"
14-12-2022 14:44:35.789165,"(4.4, 5.0, 4.926989619377163)","(12.0, 14.5, 14.488805970149254)","(21.0, 30.0, 29.52577319587629)","(4.2, 4.7, 4.647249190938512)","(31.0, 40.0, 37.42857142857143)","(10.0, 12.5, 12.041666666666666)","(5.5, 6.8, 6.6844327176781)","(10.0, 12.5, 12.39344262295082)","(8.0, 9.4, 9.346938775510203)","(26.0, 34.0, 32.869565217391305)"
14-12-2022 14:44:36.949028,"(4.4, 5.0, 4.926989619377163)","(12.0, 14.5, 14.488805970149254)","(21.0, 29.0, 28.86046511627907)","(4.2, 4.7, 4.641767068273092)","(31.0, 40.0, 37.81818181818182)","(10.0, 12.5, 12.383720930232558)","(5.5, 6.8, 6.6844327176781)","(10.0, 12.5, 12.396825396825397)","(8.0, 9.4, 9.316129032258065)","(26.0, 34.0, 33.16129032258065)"
14-12-2022 14:44:38.195517,"(4.4, 4.9, 4.897844827586208)","(12.0, 15.0, 14.567708333333334)","(21.0, 29.0, 28.75)","(4.2, 4.7, 4.641767068273092)","(31.0, 40.0, 37.81818181818182)","(10.0, 12.5, 12.24390243902439)","(5.5, 6.8, 6.6844327176781)","(10.0, 12.5, 12.396825396825397)","(8.0, 9.4, 9.309090909090909)","(26.0, 34.0, 31.4)"
14-12-2022 14:44:39.382346,"(4.4, 4.9, 4.897802197802198)","(12.0, 15.0, 14.567708333333334)","(21.0, 29.0, 28.75)","(4.2, 4.7, 4.6440154440154435)","(31.0, 40.0, 37.81818181818182)","(10.0, 12.5, 12.3125)","(5.5, 6.8, 6.683819628647215)","(10.0, 12.5, 12.396825396825397)","(8.0, 9.4, 9.309090909090909)","(26.0, 32.0, 31.555555555555557)"
14-12-2022 14:44:40.600542,"(4.4, 4.9, 4.894515539305302)","(12.0, 15.0, 14.692592592592593)","(21.0, 29.0, 28.75)","(4.2, 4.7, 4.609540636042403)","(31.0, 40.0, 37.81818181818182)","(10.0, 12.5, 12.3125)","(5.5, 6.8, 6.683819628647215)","(10.0, 12.5, 12.396825396825397)","(8.0, 9.4, 9.309090909090909)","(26.0, 32.0, 32.588235294117645)"
14-12-2022 14:44:41.837225,"(4.4, 5.0, 4.908045977011494)","(12.0, 15.0, 14.692592592592593)","(21.0, 29.0, 28.75)","(4.2, 4.7, 4.609540636042403)","(31.0, 40.0, 37.81818181818182)","(10.0, 12.5, 12.309090909090909)","(5.5, 6.8, 6.683819628647215)","(10.0, 12.5, 12.396825396825397)","(8.0, 9.4, 9.50074074074074)","(26.0, 34.0, 32.31578947368421)"
14-12-2022 14:44:43.087966,"(4.4, 5.0, 4.908045977011494)","(12.0, 15.0, 14.692592592592593)","(21.0, 29.0, 28.75)","(4.2, 4.7, 4.609540636042403)","(31.0, 40.0, 37.42857142857143)","(10.0, 12.5, 12.309090909090909)","(5.5, 6.8, 6.684266666666667)","(10.0, 12.5, 12.396825396825397)","(8.0, 9.6, 9.507086614173229)","(26.0, 34.0, 32.31578947368421)"
14-12-2022 14:44:44.289707,"(4.4, 5.0, 4.908045977011494)","(12.0, 15.0, 14.692592592592593)","(21.0, 29.0, 28.75)","(4.2, 4.7, 4.609540636042403)","(31.0, 40.0, 37.42857142857143)","(10.0, 12.5, 12.309090909090909)","(5.5, 6.8, 6.684266666666667)","(10.0, 12.5, 12.396825396825397)","(8.0, 9.6, 9.64054054054054)","(26.0, 34.0, 31.22222222222222)"
14-12-2022 14:44:45.483059,"(4.4, 5.0, 4.908045977011494)","(12.0, 14.5, 14.351851851851851)","(21.0, 29.0, 28.75)","(4.2, 4.7, 4.603759398496241)","(31.0, 40.0, 38.285714285714285)","(10.0, 12.5, 12.333333333333334)","(5.5, 6.8, 6.689008042895442)","(10.0, 12.5, 12.417721518987342)","(8.0, 9.8, 9.665853658536586)","(26.0, 32.0, 31.28205128205128)"
14-12-2022 14:44:46.716617,"(4.4, 4.9, 4.898542805100183)","(12.0, 14.5, 14.0)","(21.0, 27.0, 27.82608695652174)","(4.2, 4.7, 4.659848484848485)","(31.0, 40.0, 39.0)","(10.0, 12.5, 11.946078431372548)","(5.5, 6.8, 6.684478371501272)","(10.0, 12.5, 12.268181818181818)","(8.0, 9.8, 10.13551401869159)","(26.0, 32.0, 31.705882352941178)"
14-12-2022 14:44:47.900077,"(4.4, 4.9, 4.889508196721311)","(12.0, 14.0, 13.89030612244898)","(21.0, 28.0, 27.75)","(4.2, 4.7, 4.659848484848485)","(31.0, 40.0, 39.0)","(10.0, 12.0, 11.946078431372548)","(5.5, 6.8, 6.684478371501272)","(10.0, 12.5, 12.268181818181818)","(8.0, 10.5, 10.131818181818181)","(26.0, 32.0, 32.93333333333334)"
14-12-2022 14:44:49.128072,"(4.4, 4.9, 4.898555956678701)","(12.0, 14.0, 13.88563829787234)","(21.0, 28.0, 27.75)","(4.2, 4.7, 4.659848484848485)","(31.0, 40.0, 39.0)","(10.0, 12.0, 11.946078431372548)","(5.5, 6.8, 6.684478371501272)","(10.0, 12.5, 12.268181818181818)","(8.0, 10.5, 10.131818181818181)","(26.0, 34.0, 32.93333333333334)"
14-12-2022 14:44:50.385958,"(4.4, 4.9, 4.898555956678701)","(12.0, 14.0, 13.881868131868131)","(21.0, 28.0, 27.357142857142858)","(4.2, 4.7, 4.668292682926829)","(31.0, 40.0, 39.0)","(10.0, 12.0, 11.645454545454545)","(5.5, 6.8, 6.681462140992167)","(10.0, 12.5, 11.168674698795181)","(8.0, 10.5, 10.155913978494624)","(26.0, 34.0, 32.93333333333334)"
14-12-2022 14:44:51.644276,"(4.4, 5.0, 4.906962025316456)","(12.0, 14.0, 13.832167832167832)","(21.0, 28.0, 27.357142857142858)","(4.2, 4.8, 4.717777777777778)","(31.0, 40.0, 39.0)","(10.0, 12.0, 11.696891191709845)","(5.5, 6.8, 6.681151832460733)","(10.0, 11.5, 10.93089430894309)","(8.0, 10.5, 10.151041666666666)","(26.0, 34.0, 32.89655172413793)"
14-12-2022 14:44:52.874952,"(4.4, 5.0, 4.902863436123348)","(12.0, 14.0, 13.815384615384616)","(21.0, 28.0, 27.263157894736842)","(4.2, 4.8, 4.738172043010753)","(31.0, 42.0, 40.57142857142857)","(10.0, 12.0, 11.694871794871794)","(5.5, 6.8, 6.681151832460733)","(10.0, 11.5, 10.875886524822695)","(8.0, 10.5, 10.114457831325302)","(26.0, 34.0, 32.89655172413793)"
14-12-2022 14:44:54.041239,"(4.4, 5.0, 4.907157894736843)","(12.0, 14.0, 13.815384615384616)","(21.0, 28.0, 27.263157894736842)","(4.2, 4.8, 4.740340909090909)","(31.0, 42.0, 40.57142857142857)","(10.0, 12.0, 11.694871794871794)","(5.5, 6.8, 6.69967845659164)","(10.0, 11.5, 10.86551724137931)","(8.0, 10.5, 10.183168316831683)","(26.0, 34.0, 32.89655172413793)"
14-12-2022 14:44:55.205410,"(4.4, 5.0, 4.919144602851324)","(12.0, 14.0, 13.815384615384616)","(21.0, 28.0, 27.3125)","(4.2, 4.8, 4.7594142259414225)","(31.0, 42.0, 40.57142857142857)","(10.0, 12.0, 11.694871794871794)","(5.5, 6.8, 6.967441860465116)","(10.0, 11.5, 10.732558139534884)","(8.0, 10.5, 10.183168316831683)","(26.0, 34.0, 32.89655172413793)"
14-12-2022 14:44:56.337181,"(4.4, 5.0, 4.915474919957311)","(12.0, 14.0, 13.815384615384616)","(21.0, 28.0, 27.681818181818183)","(4.2, 4.8, 4.764782608695652)","(31.0, 42.0, 40.57142857142857)","(10.0, 12.0, 11.68010752688172)","(5.5, 7.0, 7.025964912280702)","(10.0, 11.0, 10.4375)","(8.0, 10.5, 10.183168316831683)","(26.0, 34.0, 32.89655172413793)"
14-12-2022 14:44:57.497520,"(4.4, 5.0, 4.911011235955057)","(12.0, 14.0, 13.815384615384616)","(21.0, 28.0, 27.681818181818183)","(4.2, 4.8, 4.764782608695652)","(31.0, 42.0, 40.57142857142857)","(10.0, 12.0, 11.689265536723164)","(5.5, 7.2, 7.027106227106227)","(10.0, 10.5, 10.361842105263158)","(8.0, 10.5, 10.189320388349515)","(26.0, 34.0, 32.89655172413793)"
14-12-2022 14:44:58.739379,"(4.4, 5.0, 4.91849710982659)","(12.0, 14.0, 13.815384615384616)","(21.0, 28.0, 27.681818181818183)","(4.2, 4.8, 4.759071729957806)","(31.0, 42.0, 40.57142857142857)","(10.0, 12.0, 11.689265536723164)","(5.5, 7.2, 7.069972451790633)","(10.0, 10.5, 10.343283582089553)","(8.0, 10.5, 10.189320388349515)","(26.0, 34.0, 32.89655172413793)"
14-12-2022 14:45:00.248760,"(4.4, 5.0, 4.91849710982659)","(12.0, 14.5, 13.910377358490566)","(21.0, 28.0, 27.741176470588236)","(4.2, 4.8, 4.759071729957806)","(31.0, 42.0, 40.57142857142857)","(10.0, 12.0, 11.689265536723164)","(5.5, 7.2, 7.092537313432836)","(10.0, 10.5, 10.330645161290322)","(8.0, 10.5, 10.248031496062993)","(26.0, 34.0, 32.333333333333336)"
14-12-2022 14:45:01.637237,"(4.4, 5.0, 4.91849710982659)","(12.0, 14.0, 13.797619047619047)","(21.0, 28.0, 27.681818181818183)","(4.2, 4.8, 4.759071729957806)","(31.0, 42.0, 40.57142857142857)","(10.0, 12.0, 11.811688311688311)","(5.5, 7.2, 7.136125654450262)","(10.0, 10.5, 10.240506329113924)","(8.0, 10.5, 10.248031496062993)","(26.0, 34.0, 32.41269841269841)"
14-12-2022 14:45:03.077196,"(4.4, 5.0, 4.919161676646707)","(12.0, 13.5, 13.406832298136646)","(21.0, 28.0, 27.616438356164384)","(4.2, 4.8, 4.757079646017699)","(31.0, 42.0, 39.18181818181818)","(10.0, 12.0, 12.081521739130435)","(5.5, 7.4, 7.136842105263158)","(10.0, 10.5, 10.14367816091954)","(8.0, 10.5, 10.248031496062993)","(26.0, 34.0, 32.41269841269841)"
14-12-2022 14:45:04.477372,"(4.4, 5.0, 4.919161676646707)","(12.0, 13.5, 13.406832298136646)","(21.0, 28.0, 27.616438356164384)","(4.2, 4.8, 4.757079646017699)","(31.0, 40.0, 39.18181818181818)","(10.0, 12.5, 12.13679245283019)","(5.5, 7.4, 7.165517241379311)","(10.0, 10.5, 10.14367816091954)","(8.0, 10.5, 10.226495726495726)","(26.0, 34.0, 31.9)"
14-12-2022 14:45:05.821888,"(4.4, 5.0, 4.919161676646707)","(12.0, 13.5, 13.055697278911564)","(21.0, 28.0, 27.71794871794872)","(4.2, 4.8, 4.759071729957806)","(31.0, 40.0, 39.30769230769231)","(10.0, 12.5, 12.13679245283019)","(5.5, 7.2, 7.131147540983607)","(10.0, 10.5, 10.111940298507463)","(8.0, 10.5, 10.241935483870968)","(26.0, 32.0, 31.9)"
14-12-2022 14:45:07.059847,"(4.4, 5.0, 4.918028169014085)","(12.0, 13.5, 13.0095)","(21.0, 28.0, 28.235294117647058)","(4.2, 4.8, 4.759139784946236)","(31.0, 40.0, 39.30769230769231)","(10.0, 12.5, 12.140776699029127)","(5.5, 7.4, 7.139130434782609)","(10.0, 10.5, 10.111940298507463)","(8.0, 10.5, 10.268181818181818)","(26.0, 32.0, 31.9)"
14-12-2022 14:45:08.327837,"(4.4, 5.0, 4.923218997361478)","(12.0, 13.0, 12.637152777777779)","(21.0, 29.0, 29.353658536585368)","(4.2, 4.8, 4.759139784946236)","(31.0, 40.0, 38.875)","(10.0, 12.5, 12.12719298245614)","(5.5, 7.4, 7.176551724137931)","(10.0, 10.5, 10.097402597402597)","(8.0, 10.5, 10.215328467153284)","(26.0, 32.0, 31.9)"
14-12-2022 14:45:09.555425,"(4.4, 5.0, 4.923218997361478)","(12.0, 13.0, 12.58366533864542)","(21.0, 30.0, 29.353658536585368)","(4.2, 4.8, 4.759139784946236)","(31.0, 40.0, 38.875)","(10.0, 12.5, 12.05982905982906)","(5.5, 7.4, 7.229213483146068)","(10.0, 10.5, 10.05072463768116)","(8.0, 10.5, 10.202054794520548)","(26.0, 32.0, 33.27272727272727)"
14-12-2022 14:45:10.856280,"(4.4, 5.0, 4.9063091482649845)","(12.0, 13.0, 12.688925081433224)","(21.0, 30.0, 29.423529411764704)","(4.2, 4.8, 4.75)","(31.0, 40.0, 38.875)","(10.0, 12.5, 12.05982905982906)","(5.5, 7.4, 7.228260869565218)","(10.0, 10.5, 10.151685393258427)","(8.0, 10.5, 10.202054794520548)","(26.0, 34.0, 32.83870967741935)"
14-12-2022 14:45:12.155427,"(4.4, 5.0, 4.904501607717042)","(12.0, 12.5, 12.416666666666666)","(21.0, 30.0, 29.473118279569892)","(4.2, 4.8, 4.694498381877023)","(31.0, 40.0, 38.875)","(10.0, 12.5, 12.09765625)","(6.0, 7.4, 7.2423913043478265)","(10.0, 10.5, 10.151685393258427)","(8.0, 10.5, 10.237951807228916)","(26.0, 34.0, 32.38805970149254)"
14-12-2022 14:45:13.402480,"(4.4, 5.0, 4.9125000000000005)","(12.0, 12.5, 12.41081081081081)","(21.0, 30.0, 29.328767123287673)","(4.2, 4.7, 4.694314381270903)","(31.0, 40.0, 39.1)","(10.0, 12.5, 12.151408450704226)","(6.0, 7.4, 7.273933649289099)","(10.0, 10.5, 10.183673469387756)","(8.0, 10.5, 10.25)","(26.0, 34.0, 32.26865671641791)"
14-12-2022 14:45:14.694911,"(4.4, 5.0, 4.945857418111753)","(12.0, 12.5, 12.368932038834952)","(21.0, 30.0, 28.65753424657534)","(4.2, 4.7, 4.693436293436293)","(31.0, 40.0, 39.1)","(10.0, 12.5, 12.151408450704226)","(6.0, 7.4, 7.2752475247524755)","(10.0, 10.5, 10.183673469387756)","(8.0, 10.5, 10.25)","(26.0, 34.0, 32.26865671641791)"
14-12-2022 14:45:15.915419,"(4.4, 5.0, 4.983916083916084)","(12.0, 12.5, 12.342105263157894)","(21.0, 30.0, 28.65753424657534)","(4.2, 4.7, 4.693436293436293)","(31.0, 40.0, 39.1)","(10.0, 12.5, 12.151408450704226)","(6.0, 7.4, 7.2752475247524755)","(10.0, 10.5, 10.183673469387756)","(8.0, 10.5, 10.236363636363636)","(26.0, 34.0, 33.438202247191015)"
14-12-2022 14:45:17.131253,"(4.4, 5.1, 5.030254041570439)","(12.0, 12.5, 12.271493212669684)","(21.0, 29.0, 28.448275862068964)","(4.2, 4.8, 4.693835616438356)","(31.0, 40.0, 38.94117647058823)","(10.0, 12.5, 12.185344827586206)","(6.0, 7.4, 7.329943502824859)","(10.0, 10.5, 10.233333333333333)","(8.0, 10.5, 10.234756097560975)","(26.0, 34.0, 33.438202247191015)"
14-12-2022 14:45:18.383602,"(4.4, 5.1, 5.039650872817955)","(12.0, 12.5, 12.334101382488479)","(21.0, 29.0, 28.448275862068964)","(4.2, 4.7, 4.6740540540540545)","(31.0, 40.0, 39.142857142857146)","(10.0, 12.5, 12.190677966101696)","(6.0, 7.4, 7.388709677419355)","(10.0, 10.5, 9.92142857142857)","(8.5, 10.5, 10.24)","(26.0, 34.0, 33.479166666666664)"
14-12-2022 14:45:19.654435,"(4.4, 5.1, 5.034624697336562)","(12.0, 13.0, 12.58011049723757)","(21.0, 29.0, 28.821428571428573)","(4.2, 4.7, 4.6779761904761905)","(31.0, 40.0, 39.142857142857146)","(10.0, 12.5, 12.190677966101696)","(6.0, 7.6, 7.40952380952381)","(10.0, 10.0, 9.89)","(8.5, 10.5, 10.24)","(26.0, 34.0, 33.479166666666664)"
14-12-2022 14:45:20.934390,"(4.4, 5.0, 4.993288590604027)","(12.0, 13.0, 12.575418994413408)","(21.0, 29.0, 27.990291262135923)","(4.2, 4.7, 4.673184357541899)","(31.0, 40.0, 38.18181818181818)","(10.0, 12.5, 12.178571428571429)","(6.0, 7.6, 7.450955414012739)","(10.0, 10.0, 9.89)","(8.5, 10.5, 10.23841059602649)","(26.0, 34.0, 33.479166666666664)"
14-12-2022 14:45:22.234484,"(4.4, 5.0, 4.993288590604027)","(12.0, 13.0, 12.731448763250883)","(21.0, 28.0, 27.989690721649485)","(4.2, 4.7, 4.6464)","(31.0, 40.0, 38.4)","(10.0, 12.5, 12.178571428571429)","(6.0, 7.6, 7.4489510489510495)","(10.0, 10.0, 9.83818181818182)","(8.5, 10.5, 10.22360248447205)","(26.0, 34.0, 33.479166666666664)"
