,Logan Street Lion,Worthily,Mahagoni,Lovely Esteem,Tavion Prince,Yukon,Dr Evil,First Light,Yggdrasil,Naval Seal
07-01-2023 16:14:31.574571,"(6.0, 7.4, 7.3580000000000005)","(8.0, 9.4, 9.396428571428572)","(6.5, 7.4, 7.3545454545454545)","(11.0, 14.0, 13.336538461538462)","(41.0, 70.0, 66.25)","(21.0, 25.0, 24.009345794392523)","(6.0, 7.2, 7.041395348837209)","(5.0, 5.7, 5.62495784148398)","(31.0, 44.0, 43.46666666666667)","(6.5, 7.2, 7.1937500000000005)"
07-01-2023 16:14:32.922560,"(6.0, 7.4, 7.331666666666667)","(8.0, 9.4, 9.396428571428572)","(6.5, 7.4, 7.397683397683398)","(11.0, 14.0, 13.336538461538462)","(41.0, 70.0, 66.25)","(21.0, 25.0, 24.009345794392523)","(6.0, 7.2, 7.041395348837209)","(5.0, 5.7, 5.62495784148398)","(31.0, 44.0, 43.46666666666667)","(6.5, 7.2, 7.1937500000000005)"
07-01-2023 16:14:34.319847,"(6.0, 7.4, 7.3398230088495575)","(8.0, 9.4, 9.396428571428572)","(6.5, 7.4, 7.397683397683398)","(11.0, 14.0, 13.336538461538462)","(41.0, 70.0, 66.25)","(21.0, 25.0, 24.009345794392523)","(6.0, 7.2, 7.041395348837209)","(5.0, 5.7, 5.62495784148398)","(31.0, 44.0, 43.46666666666667)","(6.5, 7.2, 7.1937500000000005)"
07-01-2023 16:14:35.716843,"(6.0, 7.4, 7.3398230088495575)","(8.0, 9.4, 9.396923076923077)","(6.5, 7.4, 7.397887323943662)","(11.0, 14.0, 13.332541567695962)","(41.0, 70.0, 65.81395348837209)","(21.0, 25.0, 23.9375)","(6.0, 7.2, 7.041395348837209)","(5.0, 5.7, 5.62495784148398)","(31.0, 44.0, 43.46666666666667)","(6.5, 7.2, 7.1937500000000005)"
07-01-2023 16:14:36.979432,"(6.0, 7.4, 7.340869565217392)","(8.0, 9.4, 9.396923076923077)","(6.5, 7.4, 7.391156462585035)","(11.0, 14.0, 13.332541567695962)","(41.0, 70.0, 65.60975609756098)","(21.0, 24.0, 23.9375)","(6.0, 7.2, 7.041395348837209)","(5.0, 5.7, 5.62495784148398)","(31.0, 44.0, 43.46666666666667)","(6.5, 7.2, 7.1937500000000005)"
07-01-2023 16:14:38.180442,"(6.0, 7.4, 7.340869565217392)","(8.0, 9.4, 9.396923076923077)","(6.5, 7.4, 7.391156462585035)","(11.0, 14.0, 13.332541567695962)","(41.0, 70.0, 65.60975609756098)","(21.0, 24.0, 23.9375)","(6.0, 7.2, 7.039555555555555)","(5.0, 5.7, 5.62495784148398)","(31.0, 44.0, 43.46666666666667)","(6.5, 7.2, 7.1937500000000005)"
07-01-2023 16:14:39.522913,"(6.0, 7.4, 7.32089552238806)","(8.0, 9.4, 9.396923076923077)","(6.5, 7.4, 7.391156462585035)","(11.0, 14.0, 13.332541567695962)","(41.0, 70.0, 65.60975609756098)","(21.0, 24.0, 23.9375)","(6.0, 7.2, 7.039555555555555)","(5.0, 5.7, 5.641074856046065)","(31.0, 44.0, 43.46666666666667)","(6.5, 7.2, 7.1937500000000005)"
07-01-2023 16:14:40.851435,"(6.0, 7.4, 7.32089552238806)","(8.0, 9.4, 9.396923076923077)","(6.5, 7.4, 7.391156462585035)","(11.0, 14.0, 13.332541567695962)","(41.0, 70.0, 65.60975609756098)","(21.0, 24.0, 23.715151515151515)","(6.0, 7.2, 7.039555555555555)","(5.0, 5.7, 5.641074856046065)","(31.0, 44.0, 43.46666666666667)","(6.5, 7.2, 7.1937500000000005)"
07-01-2023 16:14:42.123065,"(6.0, 7.4, 7.32089552238806)","(8.0, 9.4, 9.392)","(6.5, 7.4, 7.388888888888889)","(11.0, 14.0, 13.332541567695962)","(41.0, 70.0, 65.9090909090909)","(21.0, 25.0, 23.715151515151515)","(6.0, 7.2, 7.009498680738786)","(5.0, 5.7, 5.642884615384615)","(31.0, 44.0, 43.46666666666667)","(6.5, 7.2, 7.1937500000000005)"
07-01-2023 16:14:43.536467,"(6.0, 7.4, 7.32089552238806)","(8.0, 9.4, 9.387500000000001)","(6.5, 7.4, 7.3875598086124405)","(11.0, 14.0, 13.332541567695962)","(41.0, 70.0, 65.9090909090909)","(21.0, 25.0, 23.70731707317073)","(6.0, 7.2, 7.009498680738786)","(5.0, 5.7, 5.642884615384615)","(31.0, 44.0, 43.46666666666667)","(6.5, 7.2, 7.258295964125561)"
07-01-2023 16:14:44.837831,"(6.0, 7.4, 7.32089552238806)","(8.0, 9.4, 9.387500000000001)","(6.5, 7.4, 7.3875598086124405)","(11.0, 14.0, 13.332541567695962)","(41.0, 70.0, 65.9090909090909)","(21.0, 25.0, 23.70731707317073)","(6.0, 7.2, 7.009498680738786)","(5.0, 5.7, 5.642884615384615)","(31.0, 44.0, 43.471698113207545)","(6.5, 7.4, 7.258295964125561)"
07-01-2023 16:14:46.175832,"(6.0, 7.4, 7.32089552238806)","(8.0, 9.4, 9.168904593639576)","(6.5, 7.4, 7.3875598086124405)","(11.0, 14.0, 13.368539325842697)","(41.0, 70.0, 65.9090909090909)","(21.0, 25.0, 24.135802469135804)","(6.0, 7.2, 7.009498680738786)","(5.0, 5.7, 5.642884615384615)","(31.0, 44.0, 43.471698113207545)","(6.5, 7.4, 7.258295964125561)"
07-01-2023 16:14:47.419311,"(6.0, 7.4, 7.32089552238806)","(8.0, 9.2, 9.167286245353159)","(6.5, 7.4, 7.3875598086124405)","(11.0, 14.0, 13.368539325842697)","(41.0, 70.0, 65.9090909090909)","(21.0, 25.0, 24.135802469135804)","(6.0, 7.2, 7.009498680738786)","(5.0, 5.7, 5.643050193050193)","(31.0, 44.0, 43.81609195402299)","(6.5, 7.4, 7.258295964125561)"
07-01-2023 16:14:48.621314,"(6.0, 7.4, 7.32089552238806)","(8.0, 9.2, 9.105263157894736)","(6.5, 7.4, 7.3875598086124405)","(11.0, 14.0, 13.36568848758465)","(41.0, 70.0, 63.888888888888886)","(21.0, 25.0, 23.852459016393443)","(6.0, 7.2, 7.009498680738786)","(5.0, 5.7, 5.643050193050193)","(31.0, 44.0, 43.81609195402299)","(6.5, 7.4, 7.271698113207547)"
07-01-2023 16:14:49.914608,"(6.0, 7.4, 7.32089552238806)","(8.0, 9.4, 9.290909090909091)","(6.5, 7.4, 7.394059405940594)","(11.0, 14.0, 13.36568848758465)","(41.0, 65.0, 63.888888888888886)","(21.0, 25.0, 23.852459016393443)","(6.0, 7.2, 6.934825870646766)","(5.0, 5.7, 5.643050193050193)","(31.0, 44.0, 43.81609195402299)","(6.5, 7.4, 7.283516483516483)"
07-01-2023 16:14:51.096496,"(6.0, 7.4, 7.32089552238806)","(8.0, 9.4, 9.290909090909091)","(6.5, 7.4, 7.394059405940594)","(11.0, 14.0, 13.36568848758465)","(41.0, 65.0, 63.888888888888886)","(21.0, 25.0, 23.852459016393443)","(6.0, 7.0, 6.934825870646766)","(5.0, 5.7, 5.643050193050193)","(31.0, 44.0, 43.81609195402299)","(6.5, 7.4, 7.283516483516483)"
07-01-2023 16:14:52.300012,"(6.0, 7.4, 7.357407407407408)","(8.0, 9.4, 9.387434554973822)","(6.5, 7.4, 7.393750000000001)","(11.0, 14.0, 13.266318537859007)","(41.0, 65.0, 63.888888888888886)","(21.0, 24.0, 23.53488372093023)","(6.0, 7.0, 6.934825870646766)","(5.0, 5.7, 5.642557251908396)","(31.0, 44.0, 43.858823529411765)","(6.5, 7.4, 7.283516483516483)"
07-01-2023 16:14:53.550798,"(6.0, 7.4, 7.357407407407408)","(8.0, 9.2, 9.184293193717277)","(6.5, 7.4, 7.393750000000001)","(11.0, 14.0, 13.329355608591886)","(41.0, 65.0, 63.888888888888886)","(21.0, 24.0, 23.53488372093023)","(6.0, 7.0, 6.934825870646766)","(5.0, 5.7, 5.642557251908396)","(31.0, 44.0, 43.858823529411765)","(6.5, 7.4, 7.283516483516483)"
07-01-2023 16:14:54.830016,"(6.0, 7.4, 7.357407407407408)","(8.0, 9.2, 9.194475138121547)","(6.5, 7.4, 7.484210526315789)","(11.0, 14.0, 13.329355608591886)","(41.0, 65.0, 63.888888888888886)","(21.0, 24.0, 23.48051948051948)","(6.0, 7.0, 6.934825870646766)","(5.0, 5.7, 5.618848167539267)","(31.0, 44.0, 43.858823529411765)","(6.5, 7.4, 7.283516483516483)"
07-01-2023 16:14:56.127240,"(6.0, 7.2, 7.154054054054054)","(8.0, 9.4, 9.386363636363637)","(6.5, 7.6, 7.484210526315789)","(11.0, 14.0, 13.295739348370928)","(41.0, 65.0, 63.888888888888886)","(21.0, 24.0, 23.48051948051948)","(6.0, 7.0, 6.934825870646766)","(5.0, 5.7, 5.61060606060606)","(31.0, 44.0, 43.858823529411765)","(6.5, 7.4, 7.283516483516483)"
07-01-2023 16:14:57.297752,"(6.0, 7.2, 7.148743718592965)","(8.0, 9.4, 9.386363636363637)","(6.5, 7.6, 7.4896)","(11.0, 14.0, 13.295739348370928)","(41.0, 65.0, 63.888888888888886)","(21.0, 24.0, 23.48051948051948)","(6.0, 7.0, 6.867942583732058)","(5.0, 5.7, 5.632116788321167)","(31.0, 44.0, 43.858823529411765)","(6.5, 7.4, 7.283516483516483)"
07-01-2023 16:14:58.452127,"(6.0, 7.2, 7.085393258426967)","(8.0, 9.4, 9.386363636363637)","(6.5, 7.6, 7.4896)","(11.0, 14.0, 13.295739348370928)","(41.0, 65.0, 59.44444444444444)","(21.0, 24.0, 24.02777777777778)","(6.0, 7.0, 6.767553865652725)","(5.0, 5.7, 5.6095)","(31.0, 44.0, 43.858823529411765)","(6.5, 7.4, 7.298076923076923)"
07-01-2023 16:14:59.932179,"(6.0, 7.2, 7.126086956521739)","(8.0, 9.4, 9.25)","(6.5, 7.6, 7.499270072992701)","(11.0, 14.0, 13.300995024875622)","(41.0, 60.0, 59.44444444444444)","(21.0, 25.0, 24.135802469135804)","(6.0, 6.8, 6.767553865652725)","(5.0, 5.7, 5.611274509803922)","(31.0, 44.0, 43.858823529411765)","(6.5, 7.4, 7.298076923076923)"
07-01-2023 16:15:01.161098,"(6.0, 7.2, 7.126086956521739)","(8.0, 9.4, 9.25)","(6.5, 7.6, 7.499270072992701)","(11.0, 14.0, 13.300995024875622)","(41.0, 60.0, 59.44444444444444)","(21.0, 25.0, 24.135802469135804)","(6.0, 6.8, 6.762642947903431)","(5.0, 5.7, 5.611274509803922)","(31.0, 44.0, 43.858823529411765)","(6.5, 7.4, 7.298076923076923)"
07-01-2023 16:15:02.482694,"(6.0, 7.2, 7.10609756097561)","(8.0, 9.4, 9.25)","(6.5, 7.6, 7.499270072992701)","(11.0, 14.0, 13.300995024875622)","(41.0, 60.0, 59.18604651162791)","(21.0, 25.0, 24.135802469135804)","(6.0, 6.8, 6.758974358974359)","(5.0, 5.7, 5.598268398268398)","(31.0, 44.0, 43.87234042553192)","(6.5, 7.4, 7.298076923076923)"
07-01-2023 16:15:03.736914,"(6.0, 7.2, 7.087591240875913)","(8.0, 9.4, 9.383333333333333)","(6.5, 7.6, 7.528378378378378)","(11.0, 14.0, 13.329355608591886)","(41.0, 60.0, 58.05084745762712)","(21.0, 25.0, 24.076190476190476)","(6.0, 6.8, 6.768807339449541)","(5.0, 5.6, 5.611274509803922)","(31.0, 44.0, 43.795918367346935)","(6.5, 7.4, 7.321481481481482)"
07-01-2023 16:15:05.017606,"(6.0, 7.2, 7.1085365853658535)","(8.0, 9.4, 9.383333333333333)","(6.5, 7.6, 7.528378378378378)","(11.0, 14.0, 13.401162790697674)","(41.0, 60.0, 58.05084745762712)","(21.0, 25.0, 24.248062015503876)","(6.0, 6.8, 6.768807339449541)","(5.0, 5.7, 5.598882681564246)","(31.0, 44.0, 43.795918367346935)","(6.5, 7.4, 7.321481481481482)"
07-01-2023 16:15:06.377440,"(6.0, 7.2, 7.1194444444444445)","(8.0, 9.4, 9.392)","(6.5, 7.6, 7.528378378378378)","(11.0, 13.5, 13.388157894736842)","(41.0, 60.0, 58.114754098360656)","(21.0, 25.0, 24.248062015503876)","(6.0, 6.8, 6.75920889987639)","(5.0, 5.7, 5.597252747252747)","(31.0, 44.0, 43.795918367346935)","(6.5, 7.4, 7.300934579439253)"
07-01-2023 16:15:07.629950,"(6.0, 7.2, 7.1194444444444445)","(8.0, 9.4, 9.392)","(6.5, 7.6, 7.528378378378378)","(11.0, 13.5, 13.4)","(41.0, 60.0, 58.05084745762712)","(21.0, 25.0, 24.31205673758865)","(6.0, 6.8, 6.761650485436893)","(5.0, 5.6, 5.597512437810945)","(31.0, 44.0, 43.81981981981982)","(6.5, 7.4, 7.325874125874126)"
07-01-2023 16:15:08.847715,"(6.0, 7.2, 7.135911602209945)","(8.0, 9.6, 9.475)","(6.5, 7.6, 7.529468599033816)","(11.0, 13.5, 13.332518337408313)","(41.0, 60.0, 58.05084745762712)","(21.0, 25.0, 24.31205673758865)","(6.0, 6.8, 6.894308943089431)","(5.0, 5.6, 5.597512437810945)","(31.0, 44.0, 43.80701754385965)","(6.5, 7.4, 7.340579710144928)"
07-01-2023 16:15:10.040757,"(6.0, 7.2, 7.135911602209945)","(8.0, 9.6, 9.475)","(6.5, 7.6, 7.529468599033816)","(11.0, 14.0, 13.31578947368421)","(41.0, 60.0, 58.01724137931035)","(21.0, 25.0, 24.248062015503876)","(6.0, 7.0, 6.909489051094891)","(5.0, 5.6, 5.597512437810945)","(31.0, 44.0, 43.80701754385965)","(6.5, 7.4, 7.340579710144928)"
07-01-2023 16:15:11.261820,"(6.0, 7.2, 7.135911602209945)","(8.0, 9.6, 9.475)","(6.5, 7.6, 7.547252747252747)","(11.0, 14.0, 13.31578947368421)","(41.0, 60.0, 58.01724137931035)","(21.0, 25.0, 24.248062015503876)","(6.0, 7.0, 6.909489051094891)","(5.0, 5.6, 5.597512437810945)","(31.0, 44.0, 43.80701754385965)","(6.5, 7.4, 7.340579710144928)"
07-01-2023 16:15:12.525795,"(6.0, 7.2, 7.101694915254237)","(8.0, 9.6, 9.52)","(6.5, 7.6, 7.547252747252747)","(11.0, 14.0, 13.361031518624642)","(41.0, 60.0, 58.01724137931035)","(21.0, 25.0, 24.248062015503876)","(6.0, 7.0, 6.922905027932961)","(5.0, 5.6, 5.596987951807229)","(31.0, 44.0, 43.8018018018018)","(6.5, 7.4, 7.263333333333334)"
07-01-2023 16:15:13.666805,"(6.0, 7.2, 7.12317880794702)","(8.5, 9.6, 9.516666666666666)","(6.5, 7.6, 7.550515463917526)","(11.0, 14.0, 13.361031518624642)","(41.0, 60.0, 58.07692307692308)","(20.0, 25.0, 24.25)","(6.0, 7.0, 6.922905027932961)","(5.0, 5.6, 5.598376623376623)","(31.0, 44.0, 43.8018018018018)","(6.5, 7.4, 7.263333333333334)"
07-01-2023 16:15:14.915576,"(6.0, 7.2, 7.094545454545455)","(8.5, 9.6, 9.494736842105263)","(6.5, 7.6, 7.538064516129032)","(11.0, 14.0, 13.513100436681222)","(41.0, 60.0, 57.95918367346939)","(20.0, 25.0, 24.2)","(6.0, 7.0, 6.921142857142857)","(5.0, 5.6, 5.598031496062992)","(31.0, 44.0, 43.77777777777778)","(6.5, 7.4, 7.263333333333334)"
07-01-2023 16:15:16.162957,"(6.0, 7.2, 7.094545454545455)","(8.5, 9.6, 9.494736842105263)","(6.5, 7.6, 7.532867132867133)","(11.0, 14.0, 13.513333333333334)","(41.0, 60.0, 58.26086956521739)","(20.0, 25.0, 24.2)","(6.0, 7.0, 6.8876325088339225)","(5.0, 5.6, 5.59820143884892)","(31.0, 44.0, 43.78)","(6.5, 7.4, 7.2550724637681165)"
07-01-2023 16:15:17.401780,"(6.0, 7.6, 7.276683937823834)","(8.5, 9.6, 9.494736842105263)","(6.5, 7.6, 7.532867132867133)","(11.0, 14.0, 13.513392857142858)","(41.0, 60.0, 58.26086956521739)","(20.0, 25.0, 24.2)","(6.0, 7.0, 6.9088397790055245)","(5.0, 5.6, 5.59820143884892)","(31.0, 44.0, 43.78)","(6.5, 7.4, 7.2444444444444445)"
07-01-2023 16:15:18.620896,"(6.0, 7.6, 7.246927374301676)","(8.5, 9.6, 9.494736842105263)","(6.5, 7.6, 7.532867132867133)","(11.0, 14.0, 13.513392857142858)","(41.0, 60.0, 58.26086956521739)","(20.0, 25.0, 24.2)","(6.0, 7.0, 6.9035087719298245)","(5.0, 5.6, 5.598120300751879)","(31.0, 44.0, 43.78)","(6.5, 7.4, 7.2444444444444445)"
07-01-2023 16:15:19.778210,"(6.0, 7.6, 7.246927374301676)","(8.5, 9.6, 9.494736842105263)","(6.5, 7.6, 7.532867132867133)","(11.0, 14.0, 13.513392857142858)","(41.0, 60.0, 58.26086956521739)","(20.0, 25.0, 24.2)","(6.0, 7.0, 6.902017291066282)","(5.0, 5.6, 5.61769722814499)","(31.0, 44.0, 43.78)","(6.5, 7.4, 7.231034482758621)"
07-01-2023 16:15:21.414921,"(6.0, 7.4, 7.307692307692308)","(8.5, 9.6, 9.24313725490196)","(6.5, 7.6, 7.522950819672131)","(11.0, 14.0, 13.513100436681222)","(41.0, 60.0, 58.26086956521739)","(20.0, 25.0, 24.206611570247933)","(6.0, 7.0, 6.902017291066282)","(5.0, 5.7, 5.610927835051546)","(31.0, 44.0, 43.78)","(6.5, 7.4, 7.231034482758621)"
07-01-2023 16:15:22.737990,"(6.0, 7.4, 7.307692307692308)","(8.5, 9.4, 9.24313725490196)","(6.5, 7.6, 7.522950819672131)","(11.0, 14.0, 13.512295081967213)","(41.0, 60.0, 58.333333333333336)","(20.0, 25.0, 24.206611570247933)","(6.0, 7.0, 6.875565610859728)","(5.0, 5.7, 5.607462686567164)","(31.0, 44.0, 43.78)","(6.5, 7.4, 7.307936507936509)"
07-01-2023 16:15:24.068749,"(6.0, 7.6, 7.252694610778443)","(8.5, 9.4, 9.204444444444444)","(6.5, 7.6, 7.527868852459016)","(11.0, 14.0, 13.507518796992482)","(41.0, 60.0, 58.333333333333336)","(20.0, 25.0, 24.206611570247933)","(6.0, 7.0, 6.875565610859728)","(5.0, 5.7, 5.553720930232558)","(31.0, 44.0, 43.78)","(6.5, 7.4, 7.18046511627907)"
07-01-2023 16:15:25.589347,"(6.0, 7.6, 7.483682008368201)","(8.5, 9.4, 9.204444444444444)","(6.5, 7.6, 7.527868852459016)","(11.0, 14.0, 13.48404255319149)","(41.0, 60.0, 58.333333333333336)","(20.0, 25.0, 24.206611570247933)","(6.0, 7.0, 6.875565610859728)","(5.0, 5.6, 5.546794871794871)","(31.0, 44.0, 43.78)","(6.5, 7.2, 7.179710144927537)"
07-01-2023 16:15:26.925331,"(6.0, 7.6, 7.483682008368201)","(8.5, 9.4, 9.206666666666665)","(6.5, 7.6, 7.527868852459016)","(11.0, 13.5, 13.48404255319149)","(41.0, 60.0, 61.15384615384615)","(20.0, 25.0, 24.557142857142857)","(6.0, 7.0, 6.879146919431279)","(5.0, 5.6, 5.549183673469388)","(31.0, 44.0, 43.91304347826087)","(6.5, 7.2, 7.179710144927537)"
07-01-2023 16:15:28.392153,"(6.0, 7.6, 7.513978494623656)","(8.5, 9.4, 9.206666666666665)","(6.5, 7.6, 7.527868852459016)","(11.0, 13.5, 13.48404255319149)","(41.0, 65.0, 61.15384615384615)","(20.0, 25.0, 26.71153846153846)","(6.0, 7.0, 6.879146919431279)","(5.0, 5.6, 5.526369863013699)","(31.0, 44.0, 43.91304347826087)","(6.5, 7.2, 7.179710144927537)"
07-01-2023 16:15:29.678515,"(6.0, 7.6, 7.513978494623656)","(8.5, 9.4, 9.454545454545453)","(6.5, 7.6, 7.392741935483872)","(11.0, 13.5, 13.482142857142858)","(41.0, 65.0, 60.925925925925924)","(20.0, 27.0, 26.517241379310345)","(6.0, 7.0, 6.879146919431279)","(5.0, 5.6, 5.558688524590163)","(31.0, 44.0, 43.91489361702128)","(6.5, 7.2, 7.178461538461539)"
07-01-2023 16:15:30.864924,"(6.0, 7.6, 7.523809523809524)","(8.5, 9.6, 9.454545454545453)","(6.5, 7.4, 7.392741935483872)","(11.0, 13.5, 13.482142857142858)","(41.0, 65.0, 60.925925925925924)","(20.0, 27.0, 26.517241379310345)","(6.0, 7.0, 6.879146919431279)","(5.0, 5.6, 5.558688524590163)","(31.0, 44.0, 43.91489361702128)","(6.5, 7.2, 7.178461538461539)"
07-01-2023 16:15:32.129428,"(6.0, 7.6, 7.44251968503937)","(8.5, 9.6, 9.433333333333334)","(6.5, 7.4, 7.392741935483872)","(11.0, 13.5, 13.482142857142858)","(41.0, 65.0, 60.925925925925924)","(20.0, 27.0, 26.517241379310345)","(6.0, 7.0, 6.877697841726619)","(5.0, 5.6, 5.5515384615384615)","(31.0, 44.0, 47.319148936170215)","(6.5, 7.2, 7.158441558441559)"
07-01-2023 16:15:33.427133,"(6.0, 7.6, 7.410958904109589)","(8.5, 9.6, 9.433333333333334)","(6.5, 7.4, 7.392105263157895)","(11.0, 13.5, 13.470588235294118)","(41.0, 65.0, 60.925925925925924)","(20.0, 27.0, 26.517241379310345)","(6.0, 7.0, 6.874692874692874)","(5.0, 5.6, 5.570526315789474)","(31.0, 48.0, 47.319148936170215)","(6.5, 7.2, 7.143859649122807)"
07-01-2023 16:15:34.797646,"(6.0, 7.6, 7.368067226890756)","(8.5, 9.6, 9.433333333333334)","(6.5, 7.4, 7.392105263157895)","(11.0, 13.5, 13.192857142857143)","(41.0, 65.0, 60.68627450980392)","(20.0, 27.0, 26.066666666666666)","(6.0, 7.0, 6.874692874692874)","(5.0, 5.6, 5.573777777777778)","(31.0, 48.0, 47.319148936170215)","(6.5, 7.2, 7.143859649122807)"
07-01-2023 16:15:36.113154,"(6.0, 7.6, 7.342056074766355)","(8.5, 9.6, 9.190909090909091)","(6.5, 7.6, 7.552542372881356)","(11.0, 13.5, 13.153846153846153)","(41.0, 65.0, 60.68627450980392)","(20.0, 27.0, 26.066666666666666)","(6.0, 7.0, 6.874692874692874)","(5.0, 5.7, 5.56635294117647)","(31.0, 48.0, 47.319148936170215)","(6.5, 7.2, 7.143859649122807)"
07-01-2023 16:15:37.424678,"(6.0, 7.6, 7.342056074766355)","(8.5, 9.6, 9.190909090909091)","(6.5, 7.6, 7.4975609756097565)","(11.0, 13.5, 13.135135135135135)","(41.0, 65.0, 60.84905660377358)","(20.0, 27.0, 26.3)","(6.0, 7.0, 6.871212121212121)","(5.0, 5.7, 5.639588100686499)","(31.0, 48.0, 47.319148936170215)","(6.5, 7.2, 7.120588235294118)"
07-01-2023 16:15:38.785264,"(6.0, 7.4, 7.285714285714286)","(8.5, 9.2, 9.08235294117647)","(6.5, 7.8, 7.4975609756097565)","(11.0, 13.5, 12.95)","(41.0, 65.0, 60.84905660377358)","(20.0, 27.0, 26.3)","(6.0, 7.0, 6.867875647668393)","(5.0, 5.7, 5.62189349112426)","(31.0, 48.0, 47.319148936170215)","(6.5, 7.2, 7.120588235294118)"
07-01-2023 16:15:40.175051,"(6.0, 7.4, 7.22608695652174)","(8.5, 9.2, 9.051851851851852)","(6.5, 7.8, 7.57037037037037)","(11.0, 13.0, 12.95)","(41.0, 65.0, 61.458333333333336)","(20.0, 27.0, 26.3)","(6.0, 7.0, 6.867532467532468)","(5.0, 5.7, 5.624422442244224)","(31.0, 48.0, 47.319148936170215)","(6.5, 7.2, 7.153846153846154)"
07-01-2023 16:15:41.516908,"(6.0, 7.4, 7.275)","(8.5, 9.0, 8.951428571428572)","(6.5, 7.8, 7.424242424242425)","(11.0, 13.0, 12.9251968503937)","(41.0, 65.0, 61.458333333333336)","(20.0, 27.0, 26.764705882352942)","(6.0, 7.0, 6.8738636363636365)","(5.0, 5.7, 5.630633802816901)","(31.0, 48.0, 47.319148936170215)","(6.5, 7.2, 7.153846153846154)"
07-01-2023 16:15:42.865133,"(6.0, 7.6, 7.457407407407407)","(8.5, 9.0, 8.903571428571428)","(6.5, 7.8, 7.693150684931506)","(11.0, 13.0, 12.9251968503937)","(41.0, 65.0, 59.0)","(20.0, 27.0, 26.764705882352942)","(6.0, 7.0, 6.854426229508197)","(5.0, 5.7, 5.6191489361702125)","(31.0, 48.0, 47.28888888888889)","(6.5, 7.2, 7.148076923076923)"
07-01-2023 16:15:44.225368,"(6.0, 7.6, 7.456363636363636)","(8.5, 9.2, 9.144)","(6.5, 7.8, 7.693150684931506)","(11.0, 13.0, 12.943548387096774)","(41.0, 65.0, 55.26315789473684)","(20.0, 27.0, 25.77777777777778)","(6.0, 7.0, 6.854426229508197)","(5.0, 5.7, 5.5740740740740735)","(31.0, 48.0, 47.27272727272727)","(6.5, 7.2, 7.148076923076923)"
07-01-2023 16:15:45.527145,"(6.0, 7.6, 7.453913043478261)","(8.5, 9.2, 9.144)","(6.5, 7.8, 7.693150684931506)","(11.0, 13.0, 12.943548387096774)","(41.0, 60.0, 55.26315789473684)","(20.0, 26.0, 25.77777777777778)","(6.0, 7.0, 6.870930232558139)","(5.0, 5.6, 5.619063545150502)","(31.0, 48.0, 47.27272727272727)","(6.5, 7.2, 7.151785714285714)"
07-01-2023 16:15:46.951860,"(6.0, 7.6, 7.461904761904762)","(8.5, 9.2, 9.144)","(6.5, 7.8, 7.702092050209205)","(11.0, 13.0, 12.941011235955056)","(41.0, 60.0, 53.857142857142854)","(20.0, 26.0, 25.76923076923077)","(6.0, 7.0, 6.859302325581395)","(5.0, 5.7, 5.60936329588015)","(31.0, 48.0, 47.17948717948718)","(6.5, 7.2, 7.149532710280374)"
07-01-2023 16:15:48.261167,"(6.0, 7.6, 7.461904761904762)","(8.5, 9.2, 9.144)","(6.5, 7.8, 7.702092050209205)","(11.0, 13.0, 12.92896174863388)","(41.0, 60.0, 55.0)","(20.0, 26.0, 25.76923076923077)","(6.0, 7.0, 6.844372990353698)","(5.0, 5.7, 5.595424836601307)","(31.0, 48.0, 47.17948717948718)","(6.5, 7.2, 7.1415929203539825)"
07-01-2023 16:15:49.714857,"(6.0, 7.6, 7.461904761904762)","(8.5, 9.2, 9.151724137931033)","(6.5, 7.8, 7.506666666666667)","(11.0, 13.0, 12.93467336683417)","(41.0, 60.0, 54.23076923076923)","(20.0, 26.0, 25.791666666666668)","(6.0, 7.0, 6.724058416602613)","(5.0, 5.6, 5.647619047619047)","(31.0, 48.0, 47.659574468085104)","(6.5, 7.2, 7.143103448275863)"
07-01-2023 16:15:51.033570,"(6.0, 7.4, 7.398484848484848)","(8.5, 9.2, 9.148148148148147)","(6.5, 7.8, 7.653333333333333)","(11.0, 13.0, 12.936893203883495)","(41.0, 55.0, 54.111111111111114)","(20.0, 26.0, 25.782608695652176)","(6.0, 6.8, 6.72828125)","(5.0, 5.7, 5.648245614035088)","(31.0, 48.0, 47.719298245614034)","(6.5, 7.2, 7.148837209302326)"
07-01-2023 16:15:52.433580,"(6.0, 7.6, 7.478260869565217)","(8.5, 9.4, 9.297058823529412)","(6.5, 7.8, 7.6465116279069765)","(11.0, 13.0, 12.936893203883495)","(41.0, 55.0, 54.111111111111114)","(20.0, 26.0, 25.782608695652176)","(6.0, 6.8, 6.720845921450151)","(5.0, 5.7, 5.637894736842105)","(31.0, 48.0, 47.719298245614034)","(6.5, 7.2, 7.148837209302326)"
07-01-2023 16:15:53.801999,"(6.0, 7.6, 7.439490445859873)","(8.5, 9.4, 9.27719298245614)","(6.5, 7.8, 7.642857142857143)","(11.0, 13.0, 12.932642487046632)","(41.0, 55.0, 54.111111111111114)","(20.0, 26.0, 25.782608695652176)","(6.0, 6.8, 6.720121951219512)","(5.0, 5.7, 5.6197278911564625)","(31.0, 48.0, 59.57142857142857)","(6.5, 7.2, 7.149618320610687)"
