,Kilara Boy,Jimbaran Express,Collateral Coin,Alis Mate,Smooth Grace,Kulu Nomad,Mandoza Ripple
10-01-2023 18:58:31.941467,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 42.0, 38.25)","(6.5, 11.5, 11.069230769230769)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 20.019607843137255)","(6.0, 17.5, 16.1125)"
10-01-2023 18:58:32.916752,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 42.0, 38.25)","(6.5, 11.5, 11.069230769230769)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 20.019607843137255)","(6.0, 17.5, 16.1125)"
10-01-2023 18:58:33.957554,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 42.0, 38.25)","(6.5, 11.5, 11.069230769230769)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 20.019607843137255)","(6.0, 17.5, 16.1125)"
10-01-2023 18:58:35.058832,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 42.0, 38.25)","(6.5, 11.5, 11.069230769230769)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 20.019607843137255)","(6.0, 17.5, 16.1125)"
10-01-2023 18:58:36.129110,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 42.0, 38.25)","(6.5, 11.5, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 16.1125)"
10-01-2023 18:58:37.219559,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 42.0, 38.25)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 16.1125)"
10-01-2023 18:58:38.254476,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 42.0, 38.25)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 16.1125)"
10-01-2023 18:58:39.354191,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 42.0, 38.25)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 16.1125)"
10-01-2023 18:58:40.365135,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 42.0, 38.25)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 16.1125)"
10-01-2023 18:58:41.384558,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 42.0, 38.25)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 16.1125)"
10-01-2023 18:58:42.325230,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 42.0, 38.25)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 16.59166666666667)"
10-01-2023 18:58:43.312025,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 42.0, 38.25)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 16.59166666666667)"
10-01-2023 18:58:44.342871,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 42.0, 38.25)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 16.59166666666667)"
10-01-2023 18:58:45.500774,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 42.0, 38.25)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 16.59166666666667)"
10-01-2023 18:58:46.648112,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 42.0, 38.25)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 16.59166666666667)"
10-01-2023 18:58:47.712562,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 42.0, 38.25)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 16.59166666666667)"
10-01-2023 18:58:48.782571,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 42.0, 38.25)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 16.59166666666667)"
10-01-2023 18:58:49.767430,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 42.0, 38.25)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 16.59166666666667)"
10-01-2023 18:58:50.758453,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 42.0, 38.25)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 15.971428571428572)"
10-01-2023 18:58:51.930209,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 42.0, 38.25)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 15.971428571428572)"
10-01-2023 18:58:53.281782,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 14.09090909090909)","(6.0, 17.5, 15.971428571428572)"
10-01-2023 18:58:54.401319,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 14.09090909090909)","(6.0, 17.5, 15.971428571428572)"
10-01-2023 18:58:55.579323,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 14.09090909090909)","(6.0, 17.5, 15.971428571428572)"
10-01-2023 18:58:56.778599,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 14.09090909090909)","(6.0, 17.5, 15.971428571428572)"
10-01-2023 18:58:57.895462,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 14.09090909090909)","(6.0, 17.5, 15.971428571428572)"
10-01-2023 18:58:58.987630,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 14.09090909090909)","(6.0, 17.5, 15.971428571428572)"
10-01-2023 18:59:00.075430,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 14.09090909090909)","(6.0, 17.5, 15.971428571428572)"
10-01-2023 18:59:01.222849,"(2.1, 3.55, 2.448507462686567)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 14.09090909090909)","(6.0, 17.5, 13.3)"
10-01-2023 18:59:02.362717,"(2.1, 3.55, 2.6168965517241376)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 14.09090909090909)","(6.0, 17.5, 13.3)"
10-01-2023 18:59:03.519469,"(2.1, 3.55, 2.6168965517241376)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 14.09090909090909)","(6.0, 17.5, 13.3)"
10-01-2023 18:59:04.591169,"(2.1, 3.55, 2.6168965517241376)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 14.09090909090909)","(6.0, 17.5, 13.3)"
10-01-2023 18:59:05.609817,"(2.1, 3.55, 2.6168965517241376)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 14.09090909090909)","(6.0, 17.5, 13.3)"
10-01-2023 18:59:06.604614,"(2.1, 3.55, 2.5591666666666666)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 14.09090909090909)","(6.0, 17.5, 13.3)"
10-01-2023 18:59:07.656862,"(2.1, 3.55, 2.5591666666666666)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 13.3)"
10-01-2023 18:59:08.689927,"(2.1, 3.55, 2.5591666666666666)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 13.3)"
10-01-2023 18:59:09.686362,"(2.1, 3.55, 2.5591666666666666)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 13.3)"
10-01-2023 18:59:10.875066,"(2.1, 3.55, 2.5591666666666666)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 13.3)"
10-01-2023 18:59:12.008850,"(2.1, 3.55, 2.5591666666666666)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 13.3)"
10-01-2023 18:59:13.158126,"(2.1, 3.55, 2.5591666666666666)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 13.3)"
10-01-2023 18:59:14.309422,"(2.1, 3.55, 2.5591666666666666)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 13.3)"
10-01-2023 18:59:15.504495,"(2.1, 3.55, 2.5591666666666666)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 13.3)"
10-01-2023 18:59:16.549190,"(2.1, 3.55, 2.5591666666666666)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 13.3)"
10-01-2023 18:59:17.500691,"(2.1, 3.55, 2.5591666666666666)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 13.3)"
10-01-2023 18:59:18.535445,"(2.1, 3.55, 2.5591666666666666)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 13.3)"
10-01-2023 18:59:19.621726,"(2.1, 3.55, 2.5591666666666666)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 13.3)"
10-01-2023 18:59:20.705956,"(2.1, 3.55, 2.5591666666666666)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.350000000000001)"
10-01-2023 18:59:21.862044,"(2.1, 3.55, 2.4993749999999997)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.350000000000001)"
10-01-2023 18:59:22.990060,"(2.1, 3.55, 2.4993749999999997)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.350000000000001)"
10-01-2023 18:59:24.085117,"(2.1, 3.55, 2.4993749999999997)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.350000000000001)"
10-01-2023 18:59:25.170946,"(2.1, 3.55, 2.4993749999999997)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.350000000000001)"
10-01-2023 18:59:26.288984,"(2.1, 3.55, 2.4993749999999997)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.350000000000001)"
10-01-2023 18:59:27.411061,"(2.1, 3.55, 2.4993749999999997)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.350000000000001)"
10-01-2023 18:59:28.375360,"(2.1, 3.55, 2.4993749999999997)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.350000000000001)"
10-01-2023 18:59:29.354122,"(2.1, 3.55, 2.4993749999999997)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.350000000000001)"
10-01-2023 18:59:30.442494,"(2.1, 3.55, 2.4993749999999997)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.350000000000001)"
10-01-2023 18:59:31.580753,"(2.1, 3.55, 2.4993749999999997)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.350000000000001)"
10-01-2023 18:59:32.730583,"(2.1, 3.5, 2.507727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.350000000000001)"
10-01-2023 18:59:33.802877,"(2.1, 3.5, 2.507727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.350000000000001)"
10-01-2023 18:59:34.859041,"(2.1, 3.5, 2.507727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.350000000000001)"
10-01-2023 18:59:35.981159,"(2.1, 3.5, 2.507727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.350000000000001)"
10-01-2023 18:59:37.067204,"(2.1, 3.5, 2.507727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.350000000000001)"
10-01-2023 18:59:38.101946,"(2.1, 3.5, 2.507727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.350000000000001)"
10-01-2023 18:59:39.091725,"(2.1, 3.5, 2.507727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.350000000000001)"
10-01-2023 18:59:40.125535,"(2.1, 3.5, 2.507727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.350000000000001)"
10-01-2023 18:59:41.225687,"(2.1, 3.45, 2.8473333333333333)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 13.17142857142857)"
10-01-2023 18:59:42.373919,"(2.1, 3.45, 2.8473333333333333)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 13.17142857142857)"
10-01-2023 18:59:43.476030,"(2.1, 3.45, 2.8473333333333333)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 13.17142857142857)"
10-01-2023 18:59:44.477348,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 13.17142857142857)"
10-01-2023 18:59:45.553912,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 13.17142857142857)"
10-01-2023 18:59:46.659078,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 13.17142857142857)"
10-01-2023 18:59:47.714895,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 13.17142857142857)"
10-01-2023 18:59:48.820975,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 13.17142857142857)"
10-01-2023 18:59:49.944215,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 13.17142857142857)"
10-01-2023 18:59:51.141181,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.55)"
10-01-2023 18:59:52.330990,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.55)"
10-01-2023 18:59:53.457183,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.55)"
10-01-2023 18:59:54.555004,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.55)"
10-01-2023 18:59:55.674897,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.55)"
10-01-2023 18:59:56.759069,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.55)"
10-01-2023 18:59:57.954173,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.55)"
10-01-2023 18:59:59.037190,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.55)"
10-01-2023 19:00:00.211980,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.55)"
10-01-2023 19:00:01.478282,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.55)"
10-01-2023 19:00:02.685262,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.55)"
10-01-2023 19:00:03.974664,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.55)"
10-01-2023 19:00:05.251035,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.55)"
10-01-2023 19:00:06.400472,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 34.971428571428575)","(6.5, 11.0, 10.797701149425286)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 15.0625)","(6.0, 17.5, 12.55)"
10-01-2023 19:00:07.537532,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 36.5625)","(6.5, 11.0, 11.069230769230769)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 20.019607843137255)","(6.0, 17.5, 12.55)"
10-01-2023 19:00:08.640783,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 36.5625)","(6.5, 11.5, 11.069230769230769)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 20.019607843137255)","(6.0, 17.5, 12.55)"
10-01-2023 19:00:09.697731,"(2.1, 3.4, 3.0072727272727273)","(5.5, 11.0, 9.38888888888889)","(18.0, 40.0, 36.5625)","(6.5, 11.5, 11.069230769230769)","(5.5, 8.8, 8.306666666666667)","(11.0, 21.0, 20.019607843137255)","(6.0, 17.5, 12.55)"
