,Patricias Pride,Tumbling Dice,Burned,Magistrate,Cheeky Willow,Godges,Tequila Worm,Really Royal
10-01-2023 16:57:15.654243,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 30.0)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:16.761138,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 30.0)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:17.824578,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 30.0)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:18.932164,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 30.0)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:20.015963,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 30.0)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:21.002995,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 30.0)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:21.972223,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 30.0)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:22.942332,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 30.0)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:23.943250,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 30.0)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:24.999059,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 30.0)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:26.059092,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 30.0)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:27.120908,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 30.0)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:28.114761,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 30.0)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:29.110769,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 30.0)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:30.070928,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 30.0)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:31.063063,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 30.0)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:32.107649,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 31.923076923076923)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:33.159285,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 31.923076923076923)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:34.191173,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 31.923076923076923)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:35.221671,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 31.923076923076923)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:36.207637,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 31.923076923076923)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:37.168133,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 31.923076923076923)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:38.159072,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 31.923076923076923)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:39.178456,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 31.923076923076923)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:40.255361,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 31.923076923076923)","(6.5, 17.0, 8.54)","(101.0, 730.0, 665.0)"
10-01-2023 16:57:41.274523,"(61.0, 550.0, 495.55555555555554)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 8.4125)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 40.54545454545455)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:57:42.339776,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:57:43.308837,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:57:44.299118,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:57:45.320200,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:57:46.400505,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:57:47.448012,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:57:48.508116,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:57:49.528177,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:57:50.519314,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:57:51.510345,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:57:52.498415,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:57:53.480930,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:57:54.473185,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:57:55.415947,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:57:56.429706,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:57:57.388414,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:57:58.408592,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:57:59.441196,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:00.481775,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:01.499724,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:02.540512,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:03.540360,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:04.507438,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:05.552461,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:06.563853,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:07.692647,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:08.757303,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:09.815872,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:10.854413,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:11.876106,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:12.897396,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:13.930637,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:15.093752,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:16.077324,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:17.118826,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:18.123054,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:19.111067,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:20.384117,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:21.409046,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:22.363805,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:23.318308,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:24.287563,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:25.276361,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:26.247441,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:27.296814,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:28.297745,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:29.416231,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:30.422508,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:31.570141,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:32.639699,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:33.656427,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:34.672841,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:35.742675,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5982608695652174)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:36.737100,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 16:58:37.741776,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.355555555555555)","(7.0, 15.5, 10.218181818181819)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 55.0, 34.16666666666667)","(6.5, 17.0, 10.353846153846154)","(101.0, 730.0, 621.6666666666666)"
