,Jalapeno Lad,Aston Chaffy,Just Buffy,Emerley Sharon,Oda May,Magic Ebbs
08-01-2023 18:28:37.072259,"(4.6, 7.4, 7.094736842105264)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.9)","(5.5, 8.4, 7.675000000000001)","(4.8, 11.5, 8.547619047619047)","(10.0, 30.0, 27.9375)"
08-01-2023 18:28:38.068078,"(4.6, 7.4, 7.094736842105264)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.9)","(5.5, 8.4, 7.675000000000001)","(4.8, 11.5, 8.547619047619047)","(10.0, 30.0, 26.8)"
08-01-2023 18:28:39.062582,"(4.6, 7.4, 7.094736842105264)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.9)","(5.5, 8.4, 7.675000000000001)","(4.8, 11.5, 8.586956521739129)","(10.0, 30.0, 26.8)"
08-01-2023 18:28:40.030596,"(4.6, 7.4, 7.094736842105264)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.9)","(5.5, 8.4, 7.675000000000001)","(4.8, 11.5, 8.82)","(10.0, 30.0, 28.0625)"
08-01-2023 18:28:41.121039,"(4.6, 7.4, 7.094736842105264)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.9)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 8.923076923076923)","(10.0, 30.0, 28.0625)"
08-01-2023 18:28:42.150395,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.1000000000000005)","(10.0, 30.0, 28.0625)"
08-01-2023 18:28:43.074789,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.1000000000000005)","(10.0, 30.0, 28.0625)"
08-01-2023 18:28:43.968201,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.1000000000000005)","(10.0, 30.0, 28.0625)"
08-01-2023 18:28:44.961989,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.1000000000000005)","(10.0, 30.0, 28.0625)"
08-01-2023 18:28:45.938930,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.1000000000000005)","(10.0, 30.0, 28.0625)"
08-01-2023 18:28:46.868470,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.1000000000000005)","(10.0, 30.0, 28.0625)"
08-01-2023 18:28:47.735887,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.1000000000000005)","(10.0, 30.0, 28.0625)"
08-01-2023 18:28:48.647031,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.1000000000000005)","(10.0, 30.0, 28.0625)"
08-01-2023 18:28:49.665758,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.1000000000000005)","(10.0, 30.0, 28.0625)"
08-01-2023 18:28:50.633993,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.1000000000000005)","(10.0, 30.0, 28.0625)"
08-01-2023 18:28:51.725966,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.1000000000000005)","(10.0, 30.0, 28.0625)"
08-01-2023 18:28:52.612111,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.1000000000000005)","(10.0, 30.0, 28.0625)"
08-01-2023 18:28:53.531765,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.1000000000000005)","(10.0, 30.0, 22.846153846153847)"
08-01-2023 18:28:54.538567,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.1000000000000005)","(10.0, 30.0, 22.846153846153847)"
08-01-2023 18:28:55.399292,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.1000000000000005)","(10.0, 30.0, 22.846153846153847)"
08-01-2023 18:28:56.326382,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.1000000000000005)","(10.0, 30.0, 22.846153846153847)"
08-01-2023 18:28:57.352547,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.1000000000000005)","(10.0, 30.0, 22.846153846153847)"
08-01-2023 18:28:58.368526,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.1000000000000005)","(10.0, 30.0, 22.846153846153847)"
08-01-2023 18:28:59.308407,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.1000000000000005)","(10.0, 30.0, 22.846153846153847)"
08-01-2023 18:29:00.224497,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.1000000000000005)","(10.0, 30.0, 22.846153846153847)"
08-01-2023 18:29:01.245161,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 8.404761904761905)","(10.0, 30.0, 21.0)"
08-01-2023 18:29:02.181847,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 8.673913043478262)","(10.0, 30.0, 21.0)"
08-01-2023 18:29:03.044593,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 8.673913043478262)","(10.0, 30.0, 21.0)"
08-01-2023 18:29:04.027781,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 8.673913043478262)","(10.0, 30.0, 19.285714285714285)"
08-01-2023 18:29:05.002570,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 6.928571428571429)","(10.0, 30.0, 18.846153846153847)"
08-01-2023 18:29:05.917952,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 6.928571428571429)","(10.0, 30.0, 18.846153846153847)"
08-01-2023 18:29:06.853026,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 6.928571428571429)","(10.0, 30.0, 18.846153846153847)"
08-01-2023 18:29:07.754838,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 6.928571428571429)","(10.0, 30.0, 21.470588235294116)"
08-01-2023 18:29:08.706031,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 6.928571428571429)","(10.0, 30.0, 21.470588235294116)"
08-01-2023 18:29:09.578710,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 6.928571428571429)","(10.0, 30.0, 21.470588235294116)"
08-01-2023 18:29:10.562858,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 6.928571428571429)","(10.0, 30.0, 21.470588235294116)"
08-01-2023 18:29:11.573983,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 6.928571428571429)","(10.0, 30.0, 21.470588235294116)"
08-01-2023 18:29:12.493745,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 6.928571428571429)","(10.0, 30.0, 21.470588235294116)"
08-01-2023 18:29:13.466149,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 6.928571428571429)","(10.0, 30.0, 21.470588235294116)"
08-01-2023 18:29:14.370352,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 6.928571428571429)","(10.0, 30.0, 21.470588235294116)"
08-01-2023 18:29:15.230126,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 6.928571428571429)","(10.0, 30.0, 21.470588235294116)"
08-01-2023 18:29:16.207189,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 6.928571428571429)","(10.0, 30.0, 21.470588235294116)"
08-01-2023 18:29:17.242382,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 6.928571428571429)","(10.0, 30.0, 21.470588235294116)"
08-01-2023 18:29:18.262180,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 6.928571428571429)","(10.0, 30.0, 21.470588235294116)"
08-01-2023 18:29:19.195071,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 6.928571428571429)","(10.0, 30.0, 21.470588235294116)"
08-01-2023 18:29:20.075883,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 6.928571428571429)","(10.0, 30.0, 21.470588235294116)"
08-01-2023 18:29:21.036203,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 6.928571428571429)","(10.0, 30.0, 21.470588235294116)"
08-01-2023 18:29:21.910643,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 6.928571428571429)","(10.0, 30.0, 21.470588235294116)"
08-01-2023 18:29:22.836386,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 8.5)","(10.0, 30.0, 20.0)"
08-01-2023 18:29:23.843234,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 8.5)","(10.0, 30.0, 20.0)"
08-01-2023 18:29:24.884558,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 8.5)","(10.0, 30.0, 20.588235294117645)"
08-01-2023 18:29:25.843927,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 8.5)","(10.0, 30.0, 20.588235294117645)"
08-01-2023 18:29:26.770857,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.071428571428571)","(10.0, 30.0, 20.588235294117645)"
08-01-2023 18:29:27.640855,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.071428571428571)","(10.0, 30.0, 20.588235294117645)"
08-01-2023 18:29:28.580241,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.071428571428571)","(10.0, 30.0, 20.588235294117645)"
08-01-2023 18:29:29.575121,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.071428571428571)","(10.0, 30.0, 20.588235294117645)"
08-01-2023 18:29:30.525792,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.071428571428571)","(10.0, 30.0, 20.588235294117645)"
08-01-2023 18:29:31.496440,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.071428571428571)","(10.0, 30.0, 20.588235294117645)"
08-01-2023 18:29:32.452956,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.071428571428571)","(10.0, 30.0, 20.588235294117645)"
08-01-2023 18:29:33.363811,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.071428571428571)","(10.0, 30.0, 20.588235294117645)"
08-01-2023 18:29:34.276696,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.071428571428571)","(10.0, 30.0, 20.588235294117645)"
08-01-2023 18:29:35.182039,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.071428571428571)","(10.0, 30.0, 21.0)"
08-01-2023 18:29:36.100782,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.071428571428571)","(10.0, 22.0, 21.0)"
08-01-2023 18:29:37.068261,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.071428571428571)","(10.0, 22.0, 21.0)"
08-01-2023 18:29:38.093731,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.071428571428571)","(10.0, 22.0, 21.0)"
08-01-2023 18:29:39.077514,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.071428571428571)","(10.0, 22.0, 21.0)"
08-01-2023 18:29:39.925774,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 7.071428571428571)","(10.0, 22.0, 21.0)"
08-01-2023 18:29:40.873988,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.7555555555555555)","(4.8, 11.5, 8.595238095238095)","(10.0, 22.0, 21.0)"
08-01-2023 18:29:41.859742,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.4, 7.9111111111111105)","(4.8, 11.5, 8.595238095238095)","(10.0, 22.0, 20.125)"
08-01-2023 18:29:42.775540,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.9111111111111105)","(4.8, 11.5, 8.595238095238095)","(10.0, 21.0, 20.125)"
08-01-2023 18:29:43.704752,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.9111111111111105)","(4.8, 11.5, 8.595238095238095)","(10.0, 21.0, 24.5)"
08-01-2023 18:29:44.684378,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.9111111111111105)","(4.8, 11.5, 8.595238095238095)","(10.0, 26.0, 24.083333333333336)"
08-01-2023 18:29:45.686499,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 8.595238095238095)","(10.0, 26.0, 22.416666666666664)"
08-01-2023 18:29:46.546035,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 8.595238095238095)","(10.0, 24.0, 22.416666666666664)"
08-01-2023 18:29:47.436663,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 8.595238095238095)","(10.0, 24.0, 22.875)"
08-01-2023 18:29:48.455878,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 8.595238095238095)","(10.0, 24.0, 22.875)"
08-01-2023 18:29:49.460352,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 8.595238095238095)","(10.0, 24.0, 22.875)"
08-01-2023 18:29:50.399268,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 8.595238095238095)","(10.0, 24.0, 22.875)"
08-01-2023 18:29:51.371657,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 8.452380952380953)","(10.0, 24.0, 22.875)"
08-01-2023 18:29:52.261088,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 8.452380952380953)","(10.0, 24.0, 22.875)"
08-01-2023 18:29:53.173104,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 7.0)","(10.0, 24.0, 22.875)"
08-01-2023 18:29:54.056318,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 7.0)","(10.0, 24.0, 22.875)"
08-01-2023 18:29:55.083015,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 7.0)","(10.0, 24.0, 22.875)"
08-01-2023 18:29:56.077859,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 7.0)","(10.0, 24.0, 22.875)"
08-01-2023 18:29:56.973602,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 7.0)","(10.0, 24.0, 22.875)"
08-01-2023 18:29:57.923540,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 7.0)","(10.0, 24.0, 22.875)"
08-01-2023 18:29:58.831794,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 7.0)","(10.0, 24.0, 22.875)"
08-01-2023 18:29:59.680073,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 7.0)","(10.0, 24.0, 22.875)"
08-01-2023 18:30:00.684510,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 7.0)","(10.0, 24.0, 22.875)"
08-01-2023 18:30:01.725720,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 8.055555555555555)","(10.0, 24.0, 22.875)"
08-01-2023 18:30:02.664419,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.6166666666666667)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 8.055555555555555)","(10.0, 24.0, 22.875)"
08-01-2023 18:30:03.599865,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.6166666666666667)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 8.055555555555555)","(10.0, 24.0, 22.875)"
08-01-2023 18:30:04.544336,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 7.142857142857143)","(10.0, 24.0, 22.875)"
08-01-2023 18:30:05.478811,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 7.142857142857143)","(10.0, 24.0, 22.875)"
08-01-2023 18:30:06.352447,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 7.142857142857143)","(10.0, 24.0, 21.333333333333332)"
08-01-2023 18:30:07.288103,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 7.142857142857143)","(10.0, 24.0, 22.857142857142858)"
08-01-2023 18:30:08.258273,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 7.142857142857143)","(10.0, 24.0, 22.857142857142858)"
08-01-2023 18:30:09.211313,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 7.142857142857143)","(10.0, 24.0, 22.857142857142858)"
08-01-2023 18:30:10.171278,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 7.142857142857143)","(10.0, 24.0, 22.857142857142858)"
08-01-2023 18:30:11.091294,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 7.142857142857143)","(10.0, 24.0, 22.857142857142858)"
08-01-2023 18:30:11.980985,"(4.6, 7.4, 5.533333333333333)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.169230769230769)","(4.8, 11.5, 7.142857142857143)","(10.0, 24.0, 22.857142857142858)"
08-01-2023 18:30:12.926932,"(4.6, 7.4, 6.140000000000001)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.9111111111111105)","(4.8, 11.5, 7.142857142857143)","(10.0, 24.0, 22.857142857142858)"
08-01-2023 18:30:13.878419,"(4.6, 7.4, 5.190909090909091)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.9111111111111105)","(4.8, 12.0, 10.32)","(10.0, 24.0, 22.857142857142858)"
08-01-2023 18:30:14.896720,"(4.6, 7.4, 4.88)","(3.5, 3.8, 3.525)","(3.4, 5.4, 4.1000000000000005)","(5.5, 8.6, 7.9111111111111105)","(4.8, 11.5, 10.32)","(10.0, 24.0, 22.857142857142858)"
