,Goldstar Linda,Know Ratio,Smash Wave,Maisey,Ohoka Torey,Epic Blossom,Mine Hunter,Goldstar Ange
05-01-2023 16:54:31.113599,"(1.75, 2.72, 2.5883333333333334)","(13.0, 29.0, 21.25)","(3.3, 5.1, 3.418181818181818)","(21.0, 130.0, 81.11111111111111)","(31.0, 210.0, 108.28571428571428)","(11.0, 29.0, 17.333333333333332)","(13.0, 15.0, 12.714285714285714)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:32.140747,"(1.75, 2.72, 2.5883333333333334)","(13.0, 29.0, 21.25)","(3.3, 5.1, 3.418181818181818)","(21.0, 130.0, 81.11111111111111)","(31.0, 210.0, 108.28571428571428)","(11.0, 29.0, 17.333333333333332)","(13.0, 15.0, 12.714285714285714)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:33.216898,"(1.75, 2.72, 2.5883333333333334)","(13.0, 29.0, 21.25)","(3.3, 5.1, 3.418181818181818)","(21.0, 130.0, 81.11111111111111)","(31.0, 210.0, 108.28571428571428)","(11.0, 29.0, 17.333333333333332)","(13.0, 15.0, 12.714285714285714)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:34.241649,"(1.75, 2.72, 2.5883333333333334)","(13.0, 29.0, 21.25)","(3.3, 5.1, 3.418181818181818)","(21.0, 130.0, 81.11111111111111)","(31.0, 210.0, 77.81818181818181)","(11.0, 29.0, 17.333333333333332)","(13.0, 15.0, 12.714285714285714)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:35.243222,"(1.75, 2.74, 2.2821739130434784)","(13.0, 29.0, 21.25)","(3.3, 5.1, 3.418181818181818)","(21.0, 130.0, 81.11111111111111)","(31.0, 200.0, 83.6923076923077)","(11.0, 29.0, 17.333333333333332)","(13.0, 15.0, 12.714285714285714)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:36.224296,"(1.75, 2.74, 2.2821739130434784)","(13.0, 29.0, 21.25)","(3.3, 5.1, 3.418181818181818)","(21.0, 130.0, 81.11111111111111)","(31.0, 200.0, 83.6923076923077)","(11.0, 29.0, 17.333333333333332)","(13.0, 15.0, 12.714285714285714)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:37.224623,"(1.75, 2.72, 2.1494444444444443)","(13.0, 29.0, 21.25)","(3.3, 5.1, 3.418181818181818)","(21.0, 130.0, 81.11111111111111)","(31.0, 200.0, 83.6923076923077)","(11.0, 29.0, 17.333333333333332)","(13.0, 15.0, 12.714285714285714)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:38.288650,"(1.75, 2.68, 2.555)","(13.0, 29.0, 21.25)","(3.3, 5.1, 3.418181818181818)","(21.0, 130.0, 81.11111111111111)","(31.0, 200.0, 83.6923076923077)","(11.0, 29.0, 17.333333333333332)","(13.0, 15.0, 12.714285714285714)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:39.336521,"(1.75, 2.68, 2.555)","(13.0, 29.0, 21.25)","(3.3, 5.1, 3.418181818181818)","(21.0, 130.0, 81.11111111111111)","(31.0, 200.0, 83.6923076923077)","(11.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.476190476190476)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:40.657247,"(1.75, 2.68, 2.555)","(13.0, 29.0, 21.25)","(3.3, 5.1, 3.418181818181818)","(21.0, 130.0, 81.11111111111111)","(31.0, 200.0, 83.6923076923077)","(11.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.545454545454545)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:41.828116,"(1.75, 2.68, 2.555)","(13.0, 29.0, 21.25)","(3.3, 5.1, 3.418181818181818)","(21.0, 130.0, 81.11111111111111)","(31.0, 200.0, 83.6923076923077)","(11.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.545454545454545)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:42.998018,"(1.75, 2.68, 2.555)","(13.0, 29.0, 21.25)","(3.3, 5.1, 3.418181818181818)","(21.0, 130.0, 81.11111111111111)","(31.0, 200.0, 83.6923076923077)","(11.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.545454545454545)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:44.315145,"(1.75, 2.68, 2.555)","(13.0, 29.0, 21.25)","(3.3, 5.1, 3.418181818181818)","(21.0, 130.0, 70.0)","(31.0, 200.0, 83.6923076923077)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.545454545454545)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:45.481005,"(1.75, 2.68, 2.555)","(13.0, 29.0, 21.25)","(3.3, 5.1, 3.418181818181818)","(21.0, 110.0, 66.42857142857143)","(31.0, 200.0, 83.6923076923077)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.545454545454545)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:46.523692,"(1.75, 2.7, 2.5223076923076926)","(13.0, 29.0, 21.25)","(3.3, 5.1, 3.418181818181818)","(21.0, 150.0, 66.42857142857143)","(31.0, 200.0, 83.6923076923077)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.545454545454545)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:47.568919,"(1.75, 2.7, 2.5223076923076926)","(13.0, 29.0, 21.25)","(3.3, 5.1, 3.418181818181818)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 83.6923076923077)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.545454545454545)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:48.622293,"(1.75, 2.7, 2.5223076923076926)","(13.0, 29.0, 21.25)","(3.3, 5.1, 3.418181818181818)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 83.6923076923077)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.545454545454545)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:49.685527,"(1.75, 2.7, 2.5223076923076926)","(13.0, 36.0, 25.75)","(3.3, 5.1, 3.418181818181818)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.545454545454545)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:50.758993,"(1.75, 2.7, 2.5223076923076926)","(13.0, 38.0, 25.75)","(3.3, 5.1, 3.418181818181818)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.545454545454545)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:51.945423,"(1.75, 2.7, 2.5223076923076926)","(13.0, 34.0, 23.75)","(3.3, 5.1, 3.418181818181818)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.545454545454545)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:53.072391,"(1.75, 2.68, 2.270909090909091)","(13.0, 34.0, 23.75)","(3.3, 5.1, 3.418181818181818)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.545454545454545)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:54.103350,"(1.75, 2.68, 2.270909090909091)","(13.0, 34.0, 23.75)","(3.3, 5.1, 3.418181818181818)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.545454545454545)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:55.130044,"(1.75, 2.68, 2.270909090909091)","(13.0, 34.0, 23.75)","(3.3, 5.1, 3.418181818181818)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.545454545454545)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:56.115690,"(1.75, 2.66, 2.234166666666667)","(13.0, 34.0, 23.75)","(3.3, 5.1, 3.418181818181818)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.545454545454545)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:57.250154,"(1.75, 2.66, 2.234166666666667)","(13.0, 34.0, 23.75)","(3.3, 5.1, 3.418181818181818)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:58.408458,"(1.75, 2.64, 2.5216666666666665)","(13.0, 34.0, 23.75)","(3.3, 5.1, 3.418181818181818)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:54:59.552772,"(1.75, 2.64, 2.5216666666666665)","(13.0, 34.0, 23.75)","(3.3, 5.1, 3.418181818181818)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:00.673692,"(1.75, 2.64, 2.5216666666666665)","(13.0, 34.0, 23.75)","(3.3, 5.1, 3.418181818181818)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:01.834932,"(1.75, 2.64, 2.5216666666666665)","(13.0, 34.0, 23.75)","(3.3, 5.1, 3.418181818181818)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:02.925546,"(1.75, 2.64, 2.5216666666666665)","(13.0, 34.0, 23.75)","(3.3, 5.1, 3.418181818181818)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:04.008070,"(1.75, 2.64, 2.5216666666666665)","(13.0, 34.0, 23.75)","(3.3, 5.1, 3.418181818181818)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:05.150947,"(1.75, 2.64, 2.5216666666666665)","(13.0, 34.0, 23.75)","(3.3, 5.1, 3.418181818181818)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.433333333333334)"
05-01-2023 16:55:06.218049,"(1.75, 2.64, 2.5216666666666665)","(13.0, 34.0, 23.75)","(3.3, 5.1, 3.418181818181818)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 17.5, 11.433333333333334)"
05-01-2023 16:55:07.379050,"(1.75, 2.64, 2.5216666666666665)","(13.0, 34.0, 23.75)","(3.3, 5.1, 3.3425)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 17.5, 11.433333333333334)"
05-01-2023 16:55:08.485015,"(1.75, 2.62, 2.2436363636363637)","(13.0, 34.0, 23.75)","(3.3, 5.1, 3.3425)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 17.5, 11.433333333333334)"
05-01-2023 16:55:09.690725,"(1.75, 2.62, 2.2436363636363637)","(13.0, 34.0, 23.75)","(3.3, 5.0, 4.125)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 17.5, 11.433333333333334)"
05-01-2023 16:55:10.854640,"(1.75, 2.62, 2.2436363636363637)","(13.0, 34.0, 23.75)","(3.3, 5.0, 4.125)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 17.5, 11.6)"
05-01-2023 16:55:11.949856,"(1.75, 2.62, 2.2436363636363637)","(13.0, 34.0, 23.75)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:12.993667,"(1.75, 2.62, 2.2436363636363637)","(13.0, 34.0, 23.75)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 63.33333333333333)","(31.0, 200.0, 80.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:13.998123,"(1.75, 2.6, 2.2091666666666665)","(13.0, 34.0, 23.75)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 77.77777777777777)","(31.0, 190.0, 102.22222222222223)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:15.024561,"(1.75, 2.58, 2.4716666666666667)","(13.0, 34.0, 23.75)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 81.57894736842105)","(31.0, 190.0, 102.22222222222223)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:16.080980,"(1.75, 2.58, 2.4716666666666667)","(13.0, 34.0, 23.75)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 81.57894736842105)","(31.0, 190.0, 102.22222222222223)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:17.110718,"(1.75, 2.58, 2.43)","(13.0, 34.0, 23.75)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 81.57894736842105)","(31.0, 190.0, 102.22222222222223)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:18.186915,"(1.75, 2.58, 2.43)","(13.0, 34.0, 23.75)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 81.57894736842105)","(31.0, 190.0, 102.22222222222223)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:19.210405,"(1.75, 2.58, 2.43)","(13.0, 34.0, 23.75)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 81.57894736842105)","(31.0, 190.0, 102.22222222222223)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:20.222610,"(1.75, 2.58, 2.43)","(13.0, 34.0, 23.75)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 81.57894736842105)","(31.0, 190.0, 102.22222222222223)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:21.232291,"(1.75, 2.58, 2.43)","(13.0, 34.0, 23.75)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 81.57894736842105)","(31.0, 190.0, 102.22222222222223)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:22.505543,"(1.75, 2.58, 2.43)","(13.0, 34.0, 23.75)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 81.57894736842105)","(31.0, 190.0, 102.22222222222223)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:23.635970,"(1.75, 2.58, 2.43)","(13.0, 34.0, 23.75)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 81.57894736842105)","(31.0, 190.0, 102.22222222222223)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:24.926035,"(1.75, 2.58, 2.43)","(13.0, 34.0, 23.75)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 81.57894736842105)","(31.0, 190.0, 102.22222222222223)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:26.223614,"(1.75, 2.58, 2.43)","(13.0, 34.0, 23.75)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 81.57894736842105)","(31.0, 190.0, 102.22222222222223)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:27.310249,"(1.75, 2.56, 2.2163636363636363)","(13.0, 34.0, 23.75)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 81.57894736842105)","(31.0, 190.0, 102.22222222222223)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:28.398744,"(1.75, 2.56, 2.2163636363636363)","(13.0, 29.0, 21.25)","(3.3, 5.0, 3.6875)","(21.0, 130.0, 96.15384615384616)","(31.0, 190.0, 102.22222222222223)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:29.429336,"(1.75, 2.56, 2.2163636363636363)","(13.0, 29.0, 21.25)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 110.0)","(31.0, 190.0, 102.22222222222223)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:30.440132,"(1.75, 2.56, 2.2163636363636363)","(13.0, 29.0, 21.25)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 110.0)","(31.0, 190.0, 102.22222222222223)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.6)"
05-01-2023 16:55:31.476607,"(1.75, 2.54, 2.1841666666666666)","(13.0, 29.0, 21.25)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 190.0, 102.22222222222223)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:32.524591,"(1.75, 2.54, 2.1841666666666666)","(13.0, 29.0, 21.25)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 190.0, 102.22222222222223)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:33.670491,"(1.75, 2.54, 2.1841666666666666)","(13.0, 29.0, 21.25)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 190.0, 116.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:35.203979,"(1.75, 2.52, 2.2577777777777777)","(13.0, 29.0, 21.25)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 116.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:36.422333,"(1.75, 2.52, 2.2577777777777777)","(13.0, 29.0, 21.25)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 116.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:37.524795,"(1.75, 2.52, 2.2577777777777777)","(13.0, 29.0, 21.25)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 116.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:38.572234,"(1.75, 2.52, 2.2577777777777777)","(13.0, 29.0, 21.25)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 116.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:39.676944,"(1.75, 2.5, 2.189090909090909)","(13.0, 29.0, 21.25)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 166.4)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:40.786513,"(1.75, 2.48, 2.388333333333333)","(13.0, 29.0, 21.25)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 166.4)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:41.880301,"(1.75, 2.48, 2.388333333333333)","(13.0, 32.0, 19.666666666666668)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 166.4)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:43.008832,"(1.75, 2.48, 2.388333333333333)","(13.0, 32.0, 19.666666666666668)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 166.4)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:44.214279,"(1.75, 2.48, 2.388333333333333)","(13.0, 32.0, 19.666666666666668)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 166.4)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:45.326674,"(1.75, 2.48, 2.388333333333333)","(13.0, 32.0, 19.666666666666668)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 166.4)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:46.392054,"(1.75, 2.48, 2.388333333333333)","(13.0, 32.0, 19.666666666666668)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 166.4)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:47.422326,"(1.75, 2.5, 2.1778260869565216)","(13.0, 32.0, 28.636363636363637)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 166.4)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:48.485913,"(1.75, 2.5, 2.1778260869565216)","(13.0, 32.0, 28.636363636363637)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 166.4)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:49.643866,"(1.75, 2.48, 2.1591666666666667)","(13.0, 32.0, 28.636363636363637)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 166.4)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:50.691903,"(1.75, 2.46, 2.3716666666666666)","(13.0, 32.0, 28.636363636363637)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 166.4)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:51.733208,"(1.75, 2.46, 2.3716666666666666)","(13.0, 32.0, 28.636363636363637)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 166.4)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:52.748320,"(1.75, 2.46, 2.241764705882353)","(13.0, 32.0, 25.0)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 166.4)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:53.745611,"(1.75, 2.46, 2.241764705882353)","(13.0, 32.0, 28.11111111111111)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 166.4)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:54.763195,"(1.75, 2.46, 2.241764705882353)","(13.0, 32.0, 28.5)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 166.4)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:55.870041,"(1.75, 2.44, 2.1618181818181816)","(13.0, 32.0, 28.5)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 166.4)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:57.469650,"(1.75, 2.44, 2.1618181818181816)","(13.0, 32.0, 28.5)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 166.4)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:55:58.767069,"(1.75, 2.44, 2.1618181818181816)","(13.0, 32.0, 28.5)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 166.4)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 16.4)"
05-01-2023 16:56:00.418759,"(1.75, 2.44, 2.1618181818181816)","(13.0, 32.0, 28.5)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 166.4)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 13.3)"
05-01-2023 16:56:01.835550,"(1.75, 2.44, 2.1618181818181816)","(13.0, 32.0, 28.5)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 188.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.866666666666667)"
05-01-2023 16:56:03.603320,"(1.75, 2.44, 2.1618181818181816)","(13.0, 32.0, 28.5)","(3.3, 5.0, 3.6875)","(21.0, 150.0, 93.11111111111111)","(31.0, 200.0, 188.0)","(12.0, 29.0, 17.333333333333332)","(13.0, 15.0, 13.608695652173914)","(8.0, 18.0, 11.866666666666667)"
