,Hardin,Rocket Ballad,Cristiano Boy,Chartered Course,Comeonturnmeloose,Colonial Road,Mister Deeks
06-01-2023 11:06:18.472006,"(26.0, 230.0, 187.7)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:19.505440,"(26.0, 230.0, 187.7)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:20.544897,"(26.0, 230.0, 187.7)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:21.621587,"(26.0, 230.0, 187.7)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:22.663501,"(26.0, 230.0, 187.7)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:23.730099,"(26.0, 230.0, 187.7)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:24.714268,"(26.0, 230.0, 187.7)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:25.728956,"(26.0, 230.0, 187.7)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:26.761356,"(26.0, 230.0, 187.7)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:27.715157,"(26.0, 230.0, 187.7)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:28.727871,"(26.0, 230.0, 187.7)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:29.773536,"(26.0, 230.0, 187.7)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:31.246944,"(26.0, 230.0, 215.9)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:32.473528,"(26.0, 230.0, 215.9)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:33.687233,"(26.0, 230.0, 215.9)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:35.247100,"(26.0, 230.0, 215.9)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:36.570132,"(26.0, 230.0, 215.9)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:37.576968,"(26.0, 230.0, 215.9)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:38.625234,"(26.0, 230.0, 215.9)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:39.692896,"(26.0, 230.0, 215.9)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:40.844469,"(26.0, 230.0, 215.9)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:42.022521,"(26.0, 230.0, 215.9)","(11.0, 55.0, 46.0)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:43.048634,"(26.0, 230.0, 215.9)","(11.0, 55.0, 53.04347826086956)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:44.266997,"(26.0, 230.0, 215.9)","(11.0, 55.0, 53.04347826086956)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:45.414095,"(26.0, 230.0, 215.9)","(11.0, 55.0, 53.04347826086956)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:46.553004,"(26.0, 230.0, 215.9)","(11.0, 55.0, 53.04347826086956)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:47.650828,"(26.0, 230.0, 215.9)","(11.0, 55.0, 53.04347826086956)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:48.796816,"(26.0, 230.0, 215.9)","(11.0, 55.0, 53.04347826086956)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.125)","(16.0, 75.0, 65.92857142857143)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:49.943457,"(26.0, 230.0, 215.9)","(11.0, 55.0, 53.04347826086956)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.9, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:51.050839,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:52.218520,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:53.210137,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:54.233009,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:55.274652,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:56.366917,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:57.401230,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:58.493409,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:06:59.610816,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:00.742164,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:01.870271,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:02.872677,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:03.823234,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:04.839259,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:05.854277,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:06.828318,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:07.897180,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:08.882718,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:09.902951,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:10.947756,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:11.993479,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:12.963442,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:13.989904,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:15.032769,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:16.128752,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:17.291206,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:18.406226,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:19.409258,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:20.406304,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:21.303296,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:22.302209,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:23.294850,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:24.260869,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:25.208418,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:26.179935,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:27.165696,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:28.170054,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:29.119501,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:30.110395,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:31.259881,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:32.492544,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:33.675982,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:34.806932,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:35.895216,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:36.886010,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:37.875585,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:38.973960,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:40.016246,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:41.137622,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:42.256276,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:43.307801,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:44.408156,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:45.549951,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:46.683099,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:47.798860,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:48.853976,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:50.019062,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:51.155549,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:52.308939,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:53.329550,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:54.418793,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:55.563446,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:56.755803,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:57.908769,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:07:59.045377,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:08:00.073178,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:08:01.142789,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:08:02.250405,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:08:03.342729,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:08:04.480286,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:08:05.653924,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:08:06.797082,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:08:07.908187,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
06-01-2023 11:08:08.963226,"(26.0, 230.0, 124.5)","(11.0, 55.0, 46.1)","(6.5, 11.0, 8.76)","(7.5, 13.0, 10.625)","(3.0, 4.8, 4.075)","(16.0, 75.0, 54.0)","(2.45, 3.45, 3.013076923076923)"
