,Elarski,Persian Beauty,Crossfire Road,Vanilli,Nashian,Stryke Em Onesie,Kiara Diane
425,"[datetime.datetime(2022, 11, 28, 13, 41, 21, 188884), 1.7, 2.2]","[datetime.datetime(2022, 11, 28, 13, 41, 21, 188884), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 41, 21, 188884), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 41, 21, 188884), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 21, 188884), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 13, 41, 21, 188884), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 21, 188884), 21.0, 100.0]"
426,"[datetime.datetime(2022, 11, 28, 13, 41, 22, 305657), 1.7, 2.2]","[datetime.datetime(2022, 11, 28, 13, 41, 22, 305657), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 22, 305657), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 41, 22, 305657), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 22, 305657), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 13, 41, 22, 305657), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 22, 305657), 21.0, 100.0]"
427,"[datetime.datetime(2022, 11, 28, 13, 41, 23, 426233), 1.7, 2.2]","[datetime.datetime(2022, 11, 28, 13, 41, 23, 426233), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 23, 426233), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 41, 23, 426233), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 23, 426233), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 13, 41, 23, 426233), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 23, 426233), 21.0, 100.0]"
428,"[datetime.datetime(2022, 11, 28, 13, 41, 24, 539747), 1.7, 2.2]","[datetime.datetime(2022, 11, 28, 13, 41, 24, 539747), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 24, 539747), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 41, 24, 539747), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 24, 539747), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 13, 41, 24, 539747), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 24, 539747), 21.0, 100.0]"
429,"[datetime.datetime(2022, 11, 28, 13, 41, 25, 656527), 1.7, 2.2]","[datetime.datetime(2022, 11, 28, 13, 41, 25, 656527), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 25, 656527), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 41, 25, 656527), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 25, 656527), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 13, 41, 25, 656527), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 25, 656527), 21.0, 100.0]"
430,"[datetime.datetime(2022, 11, 28, 13, 41, 26, 773293), 1.7, 2.2]","[datetime.datetime(2022, 11, 28, 13, 41, 26, 773293), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 26, 773293), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 41, 26, 773293), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 26, 773293), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 13, 41, 26, 773293), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 26, 773293), 21.0, 95.0]"
431,"[datetime.datetime(2022, 11, 28, 13, 41, 27, 884728), 1.7, 2.2]","[datetime.datetime(2022, 11, 28, 13, 41, 27, 884728), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 27, 884728), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 41, 27, 884728), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 27, 884728), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 13, 41, 27, 884728), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 27, 884728), 21.0, 95.0]"
432,"[datetime.datetime(2022, 11, 28, 13, 41, 28, 995942), 1.7, 2.2]","[datetime.datetime(2022, 11, 28, 13, 41, 28, 995942), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 28, 995942), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 41, 28, 995942), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 28, 995942), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 13, 41, 28, 995942), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 28, 995942), 21.0, 95.0]"
433,"[datetime.datetime(2022, 11, 28, 13, 41, 30, 105005), 1.7, 2.2]","[datetime.datetime(2022, 11, 28, 13, 41, 30, 105005), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 30, 105005), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 41, 30, 105005), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 30, 105005), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 13, 41, 30, 105005), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 30, 105005), 21.0, 95.0]"
434,"[datetime.datetime(2022, 11, 28, 13, 41, 31, 219079), 1.7, 2.16]","[datetime.datetime(2022, 11, 28, 13, 41, 31, 219079), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 31, 219079), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 31, 219079), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 31, 219079), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 13, 41, 31, 219079), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 31, 219079), 21.0, 95.0]"
435,"[datetime.datetime(2022, 11, 28, 13, 41, 32, 333365), 1.7, 2.16]","[datetime.datetime(2022, 11, 28, 13, 41, 32, 333365), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 32, 333365), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 32, 333365), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 32, 333365), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 13, 41, 32, 333365), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 32, 333365), 21.0, 95.0]"
436,"[datetime.datetime(2022, 11, 28, 13, 41, 33, 453773), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 13, 41, 33, 453773), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 33, 453773), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 33, 453773), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 33, 453773), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 13, 41, 33, 453773), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 33, 453773), 21.0, 95.0]"
437,"[datetime.datetime(2022, 11, 28, 13, 41, 34, 565408), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 41, 34, 565408), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 34, 565408), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 34, 565408), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 34, 565408), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 13, 41, 34, 565408), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 34, 565408), 21.0, 95.0]"
438,"[datetime.datetime(2022, 11, 28, 13, 41, 35, 682571), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 41, 35, 682571), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 35, 682571), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 35, 682571), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 35, 682571), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 13, 41, 35, 682571), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 35, 682571), 21.0, 95.0]"
439,"[datetime.datetime(2022, 11, 28, 13, 41, 36, 793412), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 41, 36, 793412), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 36, 793412), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 36, 793412), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 36, 793412), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 13, 41, 36, 793412), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 36, 793412), 21.0, 95.0]"
440,"[datetime.datetime(2022, 11, 28, 13, 41, 37, 908167), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 41, 37, 908167), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 37, 908167), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 37, 908167), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 37, 908167), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 13, 41, 37, 908167), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 37, 908167), 21.0, 95.0]"
441,"[datetime.datetime(2022, 11, 28, 13, 41, 39, 28063), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 41, 39, 28063), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 39, 28063), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 39, 28063), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 39, 28063), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 13, 41, 39, 28063), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 39, 28063), 21.0, 95.0]"
442,"[datetime.datetime(2022, 11, 28, 13, 41, 40, 143634), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 41, 40, 143634), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 40, 143634), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 40, 143634), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 40, 143634), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 13, 41, 40, 143634), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 40, 143634), 21.0, 95.0]"
443,"[datetime.datetime(2022, 11, 28, 13, 41, 41, 267177), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 41, 41, 267177), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 41, 267177), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 41, 267177), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 41, 267177), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 13, 41, 41, 267177), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 41, 267177), 21.0, 95.0]"
444,"[datetime.datetime(2022, 11, 28, 13, 41, 42, 384470), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 41, 42, 384470), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 42, 384470), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 42, 384470), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 42, 384470), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 41, 42, 384470), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 42, 384470), 21.0, 95.0]"
445,"[datetime.datetime(2022, 11, 28, 13, 41, 43, 494096), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 41, 43, 494096), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 43, 494096), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 43, 494096), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 43, 494096), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 41, 43, 494096), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 43, 494096), 21.0, 95.0]"
446,"[datetime.datetime(2022, 11, 28, 13, 41, 44, 609999), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 41, 44, 609999), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 44, 609999), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 44, 609999), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 44, 609999), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 41, 44, 609999), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 44, 609999), 21.0, 130.0]"
447,"[datetime.datetime(2022, 11, 28, 13, 41, 45, 722300), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 41, 45, 722300), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 45, 722300), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 45, 722300), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 45, 722300), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 41, 45, 722300), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 45, 722300), 21.0, 120.0]"
448,"[datetime.datetime(2022, 11, 28, 13, 41, 46, 836542), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 41, 46, 836542), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 46, 836542), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 46, 836542), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 46, 836542), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 41, 46, 836542), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 46, 836542), 21.0, 120.0]"
449,"[datetime.datetime(2022, 11, 28, 13, 41, 47, 947925), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 41, 47, 947925), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 47, 947925), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 47, 947925), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 47, 947925), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 41, 47, 947925), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 47, 947925), 21.0, 120.0]"
450,"[datetime.datetime(2022, 11, 28, 13, 41, 49, 64035), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 41, 49, 64035), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 49, 64035), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 49, 64035), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 49, 64035), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 41, 49, 64035), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 49, 64035), 21.0, 120.0]"
451,"[datetime.datetime(2022, 11, 28, 13, 41, 50, 171277), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 13, 41, 50, 171277), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 13, 41, 50, 171277), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 50, 171277), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 50, 171277), 12.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 41, 50, 171277), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 50, 171277), 21.0, 120.0]"
452,"[datetime.datetime(2022, 11, 28, 13, 41, 51, 278493), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 13, 41, 51, 278493), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 51, 278493), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 51, 278493), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 51, 278493), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 41, 51, 278493), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 51, 278493), 21.0, 120.0]"
453,"[datetime.datetime(2022, 11, 28, 13, 41, 52, 402825), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 13, 41, 52, 402825), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 52, 402825), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 52, 402825), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 52, 402825), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 41, 52, 402825), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 52, 402825), 21.0, 120.0]"
454,"[datetime.datetime(2022, 11, 28, 13, 41, 53, 520129), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 41, 53, 520129), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 53, 520129), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 53, 520129), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 53, 520129), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 41, 53, 520129), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 53, 520129), 21.0, 110.0]"
455,"[datetime.datetime(2022, 11, 28, 13, 41, 54, 642495), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 41, 54, 642495), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 54, 642495), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 54, 642495), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 54, 642495), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 41, 54, 642495), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 54, 642495), 21.0, 100.0]"
456,"[datetime.datetime(2022, 11, 28, 13, 41, 55, 752072), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 41, 55, 752072), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 55, 752072), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 55, 752072), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 55, 752072), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 41, 55, 752072), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 55, 752072), 21.0, 100.0]"
457,"[datetime.datetime(2022, 11, 28, 13, 41, 56, 868411), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 41, 56, 868411), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 56, 868411), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 56, 868411), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 56, 868411), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 41, 56, 868411), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 56, 868411), 21.0, 100.0]"
458,"[datetime.datetime(2022, 11, 28, 13, 41, 57, 980155), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 41, 57, 980155), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 57, 980155), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 57, 980155), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 57, 980155), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 41, 57, 980155), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 57, 980155), 21.0, 100.0]"
459,"[datetime.datetime(2022, 11, 28, 13, 41, 59, 94721), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 41, 59, 94721), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 41, 59, 94721), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 41, 59, 94721), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 41, 59, 94721), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 41, 59, 94721), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 41, 59, 94721), 21.0, 100.0]"
460,"[datetime.datetime(2022, 11, 28, 13, 42, 0, 212773), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 42, 0, 212773), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 42, 0, 212773), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 42, 0, 212773), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 42, 0, 212773), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 42, 0, 212773), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 42, 0, 212773), 21.0, 100.0]"
461,"[datetime.datetime(2022, 11, 28, 13, 42, 1, 331622), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 13, 42, 1, 331622), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 42, 1, 331622), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 42, 1, 331622), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 42, 1, 331622), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 42, 1, 331622), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 42, 1, 331622), 21.0, 100.0]"
462,"[datetime.datetime(2022, 11, 28, 13, 42, 2, 452596), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 13, 42, 2, 452596), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 42, 2, 452596), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 42, 2, 452596), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 42, 2, 452596), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 42, 2, 452596), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 42, 2, 452596), 21.0, 100.0]"
463,"[datetime.datetime(2022, 11, 28, 13, 42, 3, 574285), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 13, 42, 3, 574285), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 42, 3, 574285), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 42, 3, 574285), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 42, 3, 574285), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 42, 3, 574285), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 42, 3, 574285), 21.0, 100.0]"
464,"[datetime.datetime(2022, 11, 28, 13, 42, 4, 687242), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 13, 42, 4, 687242), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 42, 4, 687242), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 42, 4, 687242), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 42, 4, 687242), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 42, 4, 687242), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 42, 4, 687242), 21.0, 100.0]"
465,"[datetime.datetime(2022, 11, 28, 13, 42, 5, 806005), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 13, 42, 5, 806005), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 42, 5, 806005), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 42, 5, 806005), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 42, 5, 806005), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 42, 5, 806005), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 42, 5, 806005), 21.0, 100.0]"
466,"[datetime.datetime(2022, 11, 28, 13, 42, 6, 917410), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 13, 42, 6, 917410), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 42, 6, 917410), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 42, 6, 917410), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 42, 6, 917410), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 42, 6, 917410), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 42, 6, 917410), 21.0, 100.0]"
467,"[datetime.datetime(2022, 11, 28, 13, 42, 8, 31904), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 13, 42, 8, 31904), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 42, 8, 31904), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 42, 8, 31904), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 42, 8, 31904), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 42, 8, 31904), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 42, 8, 31904), 21.0, 100.0]"
468,"[datetime.datetime(2022, 11, 28, 13, 42, 9, 141262), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 13, 42, 9, 141262), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 42, 9, 141262), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 42, 9, 141262), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 42, 9, 141262), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 42, 9, 141262), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 42, 9, 141262), 21.0, 100.0]"
469,"[datetime.datetime(2022, 11, 28, 13, 42, 10, 250530), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 13, 42, 10, 250530), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 42, 10, 250530), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 42, 10, 250530), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 42, 10, 250530), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 42, 10, 250530), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 42, 10, 250530), 21.0, 100.0]"
470,"[datetime.datetime(2022, 11, 28, 13, 42, 11, 359484), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 13, 42, 11, 359484), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 42, 11, 359484), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 42, 11, 359484), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 42, 11, 359484), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 42, 11, 359484), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 42, 11, 359484), 21.0, 100.0]"
