,Mallee Swan,Bonnies Beast,Wichita Bale,Crystal Opal,Mcivor Rusty,Tiggerlong Rebel,Phoenix Flight,Loch
11-01-2023 15:15:32.033758,"(3.0, 8.6, 2.9757575757575756)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 169.0)","(6.5, 25.0, 15.600000000000001)","(61.0, 550.0, 298.0)"
11-01-2023 15:15:33.216463,"(3.0, 8.6, 2.9757575757575756)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 169.0)","(6.5, 25.0, 15.600000000000001)","(61.0, 550.0, 298.0)"
11-01-2023 15:15:34.626054,"(3.0, 8.6, 2.9757575757575756)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 169.0)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 298.0)"
11-01-2023 15:15:35.994709,"(3.0, 8.6, 2.9757575757575756)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 169.0)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 298.0)"
11-01-2023 15:15:37.294673,"(3.0, 8.6, 2.9757575757575756)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 169.0)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 298.0)"
11-01-2023 15:15:38.608719,"(3.0, 8.6, 2.9757575757575756)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 186.25)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:15:39.946233,"(3.0, 8.6, 2.9757575757575756)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 186.25)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:15:41.198823,"(3.0, 8.6, 2.9757575757575756)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 186.25)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:15:42.538210,"(3.0, 8.6, 2.9757575757575756)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 186.25)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:15:43.744943,"(3.0, 8.6, 2.9757575757575756)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 165.14285714285714)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:15:44.893803,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 340.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:15:46.085636,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:15:47.298814,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:15:48.468475,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:15:49.656834,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:15:50.818110,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:15:51.932286,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:15:53.104934,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:15:54.325340,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:15:55.852841,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:15:57.171637,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:15:58.576864,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:15:59.891824,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:01.052775,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:02.402282,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:03.629860,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:04.776285,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:05.981401,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:07.178711,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:08.290725,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:09.521443,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:10.759157,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:11.899672,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:13.173029,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:14.398442,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:15.861731,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:17.186424,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:18.457930,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:19.761753,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:21.203984,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:22.610892,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:24.015398,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:25.232682,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:26.441654,"(3.0, 8.6, 4.283720930232558)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:27.666087,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:28.830010,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:30.113864,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:31.521479,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:32.890442,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:34.228042,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:35.595408,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:36.961975,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:38.239452,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 338.5)","(10.0, 22.0, 19.439999999999998)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 145.39999999999998)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 466.0)"
11-01-2023 15:16:39.527782,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 169.0)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 298.0)"
11-01-2023 15:16:40.856643,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 169.0)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 298.0)"
11-01-2023 15:16:42.089475,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 7.8235294117647065)","(21.0, 230.0, 169.0)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 298.0)"
11-01-2023 15:16:43.334532,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 169.0)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 298.0)"
11-01-2023 15:16:44.646797,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 169.0)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 298.0)"
11-01-2023 15:16:45.830714,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 169.0)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 298.0)"
11-01-2023 15:16:47.111938,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 169.0)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 298.0)"
11-01-2023 15:16:48.334903,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 7.8235294117647065)","(21.0, 230.0, 169.0)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 298.0)"
11-01-2023 15:16:49.584147,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 7.8235294117647065)","(21.0, 230.0, 169.0)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 298.0)"
11-01-2023 15:16:50.875182,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 7.8235294117647065)","(21.0, 230.0, 169.0)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 298.0)"
11-01-2023 15:16:52.105108,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 7.8235294117647065)","(21.0, 230.0, 169.0)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 298.0)"
11-01-2023 15:16:53.438190,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 7.8235294117647065)","(21.0, 230.0, 169.0)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 298.0)"
11-01-2023 15:16:54.671189,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 169.0)","(6.5, 25.0, 23.433333333333334)","(61.0, 550.0, 298.0)"
11-01-2023 15:16:56.170727,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 169.0)","(6.5, 25.0, 22.342857142857145)","(61.0, 550.0, 298.0)"
11-01-2023 15:16:57.642893,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 169.0)","(6.5, 25.0, 22.342857142857145)","(61.0, 550.0, 298.0)"
11-01-2023 15:16:59.043268,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 7.8235294117647065)","(21.0, 230.0, 169.0)","(6.5, 25.0, 22.342857142857145)","(61.0, 550.0, 298.0)"
11-01-2023 15:17:00.457893,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 7.8235294117647065)","(21.0, 230.0, 169.0)","(6.5, 25.0, 22.342857142857145)","(61.0, 550.0, 298.0)"
11-01-2023 15:17:01.885250,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.81818181818182)","(4.2, 9.0, 7.8235294117647065)","(21.0, 230.0, 169.0)","(6.5, 25.0, 22.342857142857145)","(61.0, 550.0, 298.0)"
11-01-2023 15:17:03.398876,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.700000000000003)","(4.2, 9.0, 7.8235294117647065)","(21.0, 230.0, 169.0)","(6.5, 25.0, 22.342857142857145)","(61.0, 550.0, 298.0)"
11-01-2023 15:17:04.823715,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.700000000000003)","(4.2, 9.0, 7.8235294117647065)","(21.0, 230.0, 169.0)","(6.5, 25.0, 22.342857142857145)","(61.0, 550.0, 298.0)"
11-01-2023 15:17:06.557067,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.700000000000003)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 169.0)","(6.5, 25.0, 22.342857142857145)","(61.0, 550.0, 298.0)"
11-01-2023 15:17:08.231205,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.700000000000003)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 169.0)","(6.5, 25.0, 22.342857142857145)","(61.0, 550.0, 298.0)"
11-01-2023 15:17:09.571572,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.700000000000003)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 169.0)","(6.5, 25.0, 22.342857142857145)","(61.0, 550.0, 298.0)"
11-01-2023 15:17:10.889438,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.700000000000003)","(4.2, 9.0, 7.8235294117647065)","(21.0, 230.0, 169.0)","(6.5, 25.0, 22.342857142857145)","(61.0, 550.0, 298.0)"
11-01-2023 15:17:12.271821,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.700000000000003)","(4.2, 9.0, 7.8235294117647065)","(21.0, 230.0, 169.0)","(6.5, 25.0, 22.342857142857145)","(61.0, 550.0, 298.0)"
11-01-2023 15:17:13.657972,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.700000000000003)","(4.2, 9.0, 7.8235294117647065)","(21.0, 230.0, 169.0)","(6.5, 25.0, 22.342857142857145)","(61.0, 550.0, 298.0)"
11-01-2023 15:17:14.991858,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.700000000000003)","(4.2, 9.0, 7.8235294117647065)","(21.0, 230.0, 169.0)","(6.5, 25.0, 22.342857142857145)","(61.0, 550.0, 298.0)"
11-01-2023 15:17:16.339779,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.700000000000003)","(4.2, 9.0, 7.8235294117647065)","(21.0, 230.0, 169.0)","(6.5, 25.0, 22.342857142857145)","(61.0, 550.0, 298.0)"
11-01-2023 15:17:17.704679,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.700000000000003)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 169.0)","(6.5, 25.0, 22.342857142857145)","(61.0, 550.0, 298.0)"
11-01-2023 15:17:19.064088,"(3.0, 8.6, 5.506666666666666)","(2.5, 4.1, 2.5625)","(31.0, 440.0, 302.6666666666667)","(10.0, 22.0, 20.700000000000003)","(4.2, 9.0, 5.666666666666667)","(21.0, 230.0, 169.0)","(6.5, 25.0, 22.342857142857145)","(61.0, 550.0, 298.0)"
