,Bundy Chelle,Goddess Of War,Cosmic Franky,Bad Habits,Subzero Annie,Barbs Manda,Miss Tallowood,Gold On Black
14-12-2022 12:16:26.341633,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.745)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.607142857142857)"
14-12-2022 12:16:27.487241,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.745)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.5769230769230766)"
14-12-2022 12:16:28.656589,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.675)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.5769230769230766)"
14-12-2022 12:16:29.869400,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.745)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.9375)"
14-12-2022 12:16:31.015593,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.745)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.5)"
14-12-2022 12:16:32.116633,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.745)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:33.192206,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.745)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:34.165120,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.745)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:35.274099,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.8150000000000004)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:36.337355,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.8150000000000004)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:37.489196,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.8150000000000004)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:38.577426,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.8181818181818183)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:39.751111,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.745)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:40.922836,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.745)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:42.173240,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.675)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:43.471770,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.675)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:44.751057,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.8150000000000004)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:45.895249,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.8150000000000004)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:47.067467,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.675)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:48.265340,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.745)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:49.586938,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.675)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:50.900686,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.8181818181818183)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:52.090711,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.745)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:53.619583,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.745)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:55.038938,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.745)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:56.376627,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.745)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:57.644602,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.745)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:16:59.021802,"(2.7, 4.3, 3.4666666666666663)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.881818181818182)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 325.0)","(11.0, 28.0, 14.666666666666666)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:17:00.291156,"(2.7, 4.5, 2.9387755102040813)","(18.0, 60.0, 45.833333333333336)","(3.0, 4.9, 3.881818181818182)","(12.0, 26.0, 14.333333333333334)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 126.66666666666666)","(11.0, 28.0, 21.166666666666664)","(3.1, 4.5, 3.4461538461538463)"
14-12-2022 12:17:01.423634,"(2.7, 4.5, 2.9387755102040813)","(18.0, 55.0, 44.285714285714285)","(3.0, 4.9, 3.8150000000000004)","(12.0, 26.0, 13.4)","(21.0, 95.0, 43.36363636363636)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 21.166666666666664)","(3.1, 3.6, 3.4461538461538463)"
14-12-2022 12:17:02.529391,"(2.7, 4.5, 2.9387755102040813)","(18.0, 55.0, 44.285714285714285)","(3.0, 4.9, 3.675)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 59.5)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 21.166666666666664)","(3.1, 3.6, 3.2875)"
14-12-2022 12:17:03.626452,"(2.7, 4.5, 2.9387755102040813)","(18.0, 55.0, 44.285714285714285)","(3.0, 4.9, 3.675)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 59.5)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 20.25)","(3.1, 3.6, 3.2875)"
14-12-2022 12:17:04.783621,"(2.7, 4.5, 2.9387755102040813)","(18.0, 55.0, 44.285714285714285)","(3.0, 4.9, 3.8181818181818183)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 59.5)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.6, 3.2875)"
14-12-2022 12:17:05.806474,"(2.7, 4.5, 2.9387755102040813)","(18.0, 55.0, 44.285714285714285)","(3.0, 4.9, 3.745)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 59.5)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.6, 3.2875)"
14-12-2022 12:17:06.948333,"(2.7, 4.5, 2.9387755102040813)","(18.0, 55.0, 44.285714285714285)","(3.0, 4.9, 3.745)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 59.5)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.6, 3.2875)"
14-12-2022 12:17:08.163129,"(2.7, 4.5, 2.9387755102040813)","(18.0, 55.0, 44.285714285714285)","(3.0, 4.9, 3.8181818181818183)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 45.3)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.6, 3.2875)"
14-12-2022 12:17:09.418665,"(2.7, 4.5, 2.9387755102040813)","(18.0, 55.0, 45.0)","(3.0, 4.9, 3.745)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 45.3)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.6, 3.2875)"
14-12-2022 12:17:10.595564,"(2.7, 4.5, 2.9387755102040813)","(18.0, 55.0, 45.0)","(3.0, 4.9, 3.675)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 45.3)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.6, 3.2875)"
14-12-2022 12:17:11.685146,"(2.7, 4.5, 2.9387755102040813)","(18.0, 55.0, 45.0)","(3.0, 4.9, 3.675)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 45.3)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.6, 3.44375)"
14-12-2022 12:17:12.724717,"(2.7, 4.5, 2.9387755102040813)","(18.0, 55.0, 45.0)","(3.0, 4.9, 3.675)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 45.3)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.6, 3.44375)"
14-12-2022 12:17:13.857191,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 45.0)","(3.0, 4.9, 3.8181818181818183)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 45.3)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.6, 3.44375)"
14-12-2022 12:17:14.989508,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 45.0)","(3.0, 4.9, 4.106666666666667)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 45.3)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.6, 3.44375)"
14-12-2022 12:17:16.069488,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 45.0)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 45.3)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.6, 3.44375)"
14-12-2022 12:17:17.225295,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 45.0)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 45.3)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.6, 3.44375)"
14-12-2022 12:17:18.443528,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 45.3)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.6, 3.44375)"
14-12-2022 12:17:19.582857,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 45.3)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.6, 3.44375)"
14-12-2022 12:17:20.744222,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 45.3)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.6, 3.44375)"
14-12-2022 12:17:21.960398,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 45.3)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.55, 3.360526315789474)"
14-12-2022 12:17:23.119199,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 45.3)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.55, 3.360526315789474)"
14-12-2022 12:17:24.433867,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 45.3)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.55, 3.360526315789474)"
14-12-2022 12:17:25.699430,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 45.3)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.55, 3.360526315789474)"
14-12-2022 12:17:26.993903,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 45.3)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.55, 3.360526315789474)"
14-12-2022 12:17:28.213792,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 45.3)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.55, 3.360526315789474)"
14-12-2022 12:17:29.548886,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 45.3)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.55, 3.360526315789474)"
14-12-2022 12:17:30.676823,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 45.3)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.55, 3.360526315789474)"
14-12-2022 12:17:31.720842,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 95.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.55, 3.360526315789474)"
14-12-2022 12:17:32.802794,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.55, 3.360526315789474)"
14-12-2022 12:17:33.931191,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.55, 3.360526315789474)"
14-12-2022 12:17:35.076905,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.55, 3.360526315789474)"
14-12-2022 12:17:36.202644,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.55, 3.360526315789474)"
14-12-2022 12:17:37.286920,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.55, 3.360526315789474)"
14-12-2022 12:17:38.323652,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.55, 3.360526315789474)"
14-12-2022 12:17:39.414855,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.55, 3.360526315789474)"
14-12-2022 12:17:40.398759,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.55, 3.360526315789474)"
14-12-2022 12:17:41.414082,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.5, 3.331578947368421)"
14-12-2022 12:17:42.452756,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 3.5, 3.9375)"
14-12-2022 12:17:43.564643,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 4.5, 3.4230769230769234)"
14-12-2022 12:17:44.696276,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.333333333333332)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 4.5, 3.5769230769230766)"
14-12-2022 12:17:45.898736,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 25.0, 16.0)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 4.5, 3.5769230769230766)"
14-12-2022 12:17:47.135527,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 24.0, 16.0)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 4.5, 3.4230769230769234)"
14-12-2022 12:17:48.290146,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 24.0, 16.0)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 4.5, 3.5)"
14-12-2022 12:17:49.603945,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 24.0, 16.0)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 4.5, 3.5)"
14-12-2022 12:17:50.904380,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 24.0, 16.0)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 4.5, 3.607142857142857)"
14-12-2022 12:17:52.015254,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 24.0, 16.0)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 4.5, 3.5769230769230766)"
14-12-2022 12:17:53.078105,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 24.0, 16.0)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 4.5, 3.4230769230769234)"
14-12-2022 12:17:54.173655,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 24.0, 16.0)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 4.5, 3.9375)"
14-12-2022 12:17:55.232071,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 24.0, 16.0)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:17:56.289299,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 24.0, 16.0)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:17:57.441315,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 24.0, 16.0)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:17:58.582607,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 24.0, 16.0)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:17:59.637071,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 24.0, 16.0)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:18:00.736342,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 24.0, 16.0)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:18:01.879384,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 24.0, 16.0)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 4.5, 3.7777777777777777)"
14-12-2022 12:18:02.993474,"(2.7, 4.4, 3.381818181818182)","(18.0, 55.0, 25.4)","(3.0, 4.9, 4.13)","(12.0, 24.0, 16.0)","(21.0, 90.0, 48.75)","(71.0, 580.0, 126.66666666666666)","(11.0, 23.0, 18.0)","(3.1, 4.5, 3.7777777777777777)"
