,Remlaps Gem,Stampe,Simply Fly,Le Palmier,The Bopper,Belieber,Desert Man,Renegade,Superare,Archers Paradox,Princess Lunar,Streaka,Dream Weaving,Mishani Fraudster
07-01-2023 14:00:27.380874,"(8.5, 10.5, 10.345714285714285)","(51.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.87467018469657)","(6.0, 7.0, 6.813684210526316)","(2.25, 2.46, 2.450540648778534)","(61.0, 75.0, 70.78947368421052)","(16.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 71.92307692307692)","(16.0, 18.0, 17.794840294840295)","(1.01, 99999, 99990)","(8.0, 9.0, 8.987301587301587)","(61.0, 110.0, 107.75862068965517)","(91.0, 150.0, 144.54545454545453)"
07-01-2023 14:00:29.059905,"(8.5, 10.5, 10.345714285714285)","(51.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.87467018469657)","(6.0, 7.0, 6.813684210526316)","(2.25, 2.46, 2.450540648778534)","(61.0, 75.0, 70.78947368421052)","(16.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 71.92307692307692)","(16.0, 18.0, 17.794840294840295)","(1.01, 99999, 99990)","(8.0, 9.0, 8.987301587301587)","(61.0, 110.0, 107.75862068965517)","(91.0, 150.0, 144.54545454545453)"
07-01-2023 14:00:30.694871,"(8.5, 10.5, 10.345714285714285)","(51.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.87467018469657)","(6.0, 7.0, 6.813684210526316)","(2.25, 2.46, 2.450540648778534)","(61.0, 75.0, 70.78947368421052)","(16.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 71.92307692307692)","(16.0, 18.0, 17.789156626506024)","(1.01, 99999, 99990)","(8.0, 9.0, 8.987301587301587)","(61.0, 110.0, 107.75862068965517)","(91.0, 150.0, 144.54545454545453)"
07-01-2023 14:00:32.401029,"(8.5, 10.5, 10.345714285714285)","(51.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.87467018469657)","(6.0, 7.0, 6.825400739827374)","(2.25, 2.46, 2.450540648778534)","(61.0, 75.0, 70.78947368421052)","(16.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 71.92307692307692)","(16.0, 18.0, 17.789156626506024)","(1.01, 99999, 99990)","(8.0, 9.0, 8.987301587301587)","(61.0, 110.0, 107.75862068965517)","(91.0, 150.0, 144.54545454545453)"
07-01-2023 14:00:34.078548,"(8.5, 10.5, 10.345714285714285)","(51.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.87467018469657)","(6.0, 7.0, 6.825400739827374)","(2.25, 2.46, 2.450742857142857)","(61.0, 75.0, 70.78947368421052)","(16.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 71.92307692307692)","(16.0, 18.0, 17.789156626506024)","(1.01, 99999, 99990)","(8.0, 9.0, 8.987301587301587)","(61.0, 110.0, 107.75862068965517)","(91.0, 150.0, 144.54545454545453)"
07-01-2023 14:00:35.848558,"(8.5, 10.5, 10.345714285714285)","(51.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.87467018469657)","(6.0, 7.0, 6.825400739827374)","(2.25, 2.46, 2.4506858316221765)","(61.0, 75.0, 70.78947368421052)","(16.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 71.92307692307692)","(16.0, 18.0, 17.789156626506024)","(1.01, 99999, 99990)","(8.0, 9.0, 8.987301587301587)","(61.0, 110.0, 107.75862068965517)","(91.0, 150.0, 144.54545454545453)"
07-01-2023 14:00:37.732110,"(8.5, 10.5, 10.345714285714285)","(51.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.87467018469657)","(6.0, 7.0, 6.825185185185185)","(2.25, 2.46, 2.4442424242424243)","(61.0, 75.0, 70.78947368421052)","(16.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 71.92307692307692)","(16.0, 18.0, 17.789156626506024)","(1.01, 99999, 99990)","(8.0, 9.0, 8.987301587301587)","(61.0, 110.0, 107.54716981132076)","(91.0, 150.0, 144.54545454545453)"
07-01-2023 14:00:39.552877,"(8.5, 10.5, 10.345714285714285)","(51.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.87467018469657)","(6.0, 7.0, 6.825185185185185)","(2.25, 2.46, 2.4442424242424243)","(61.0, 75.0, 70.78947368421052)","(16.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 71.92307692307692)","(16.0, 18.0, 17.789156626506024)","(1.01, 99999, 99990)","(8.0, 9.0, 8.987301587301587)","(61.0, 110.0, 107.54716981132076)","(91.0, 150.0, 144.54545454545453)"
07-01-2023 14:00:41.294264,"(8.5, 10.5, 10.345714285714285)","(51.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.87467018469657)","(6.0, 7.0, 6.825185185185185)","(2.25, 2.46, 2.4441545893719807)","(61.0, 75.0, 70.78947368421052)","(16.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 71.92307692307692)","(16.0, 18.0, 17.789156626506024)","(1.01, 99999, 99990)","(8.0, 9.0, 8.987301587301587)","(61.0, 110.0, 107.54716981132076)","(91.0, 150.0, 144.54545454545453)"
07-01-2023 14:00:43.023928,"(8.5, 10.5, 10.345714285714285)","(51.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.87467018469657)","(6.0, 7.0, 6.825185185185185)","(2.25, 2.46, 2.4441545893719807)","(61.0, 75.0, 70.78947368421052)","(16.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 71.92307692307692)","(16.0, 18.0, 17.78301886792453)","(1.01, 99999, 99990)","(8.0, 9.0, 8.987301587301587)","(61.0, 110.0, 107.54716981132076)","(91.0, 150.0, 144.54545454545453)"
07-01-2023 14:00:44.786726,"(8.5, 10.5, 10.345714285714285)","(51.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.87467018469657)","(6.0, 7.0, 6.825185185185185)","(2.25, 2.46, 2.4442424242424243)","(61.0, 75.0, 70.78947368421052)","(16.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.2)","(16.0, 18.0, 17.78301886792453)","(1.01, 99999, 99990)","(8.0, 9.0, 8.987301587301587)","(61.0, 110.0, 107.54716981132076)","(91.0, 150.0, 144.54545454545453)"
07-01-2023 14:00:46.511565,"(8.0, 10.5, 10.345714285714285)","(41.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.87467018469657)","(6.0, 7.0, 6.825185185185185)","(2.3, 2.46, 2.4442424242424243)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.65957446808511)","(16.0, 18.0, 17.78301886792453)","(1.01, 99999, 99990)","(8.0, 9.0, 8.987301587301587)","(51.0, 110.0, 107.54716981132076)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:00:48.336013,"(8.0, 10.5, 10.264192139737991)","(41.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.87467018469657)","(6.0, 7.0, 6.825185185185185)","(2.3, 2.46, 2.4442424242424243)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.65957446808511)","(16.0, 18.0, 17.78301886792453)","(1.01, 99999, 99990)","(8.0, 9.0, 8.987301587301587)","(51.0, 110.0, 107.54716981132076)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:00:50.154689,"(8.0, 10.5, 10.264192139737991)","(41.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.87467018469657)","(6.0, 7.0, 6.825185185185185)","(2.3, 2.46, 2.4442424242424243)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.65957446808511)","(16.0, 18.0, 17.780429594272075)","(1.01, 99999, 99990)","(8.0, 9.0, 8.987301587301587)","(51.0, 110.0, 107.54716981132076)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:00:52.195507,"(8.0, 10.5, 10.264192139737991)","(41.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.874338624338623)","(6.0, 7.0, 6.825185185185185)","(2.3, 2.46, 2.4442969307637403)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.65957446808511)","(16.0, 18.0, 17.780429594272075)","(1.01, 99999, 99990)","(8.0, 9.0, 8.987301587301587)","(51.0, 110.0, 107.54716981132076)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:00:54.133485,"(8.0, 10.5, 10.264192139737991)","(41.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.874338624338623)","(6.0, 7.0, 6.825185185185185)","(2.3, 2.46, 2.4445849200304646)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.65957446808511)","(16.0, 18.0, 17.780429594272075)","(1.01, 99999, 99990)","(8.0, 9.0, 8.987301587301587)","(51.0, 110.0, 107.54716981132076)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:00:55.852200,"(8.0, 10.5, 10.264192139737991)","(41.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.874338624338623)","(6.0, 7.0, 6.825185185185185)","(2.3, 2.46, 2.4445849200304646)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.65957446808511)","(16.0, 18.0, 17.811671087533156)","(1.01, 99999, 99990)","(8.0, 9.0, 8.987301587301587)","(51.0, 110.0, 107.54716981132076)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:00:57.587759,"(8.0, 10.5, 10.264192139737991)","(41.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.874338624338623)","(6.0, 7.0, 6.825185185185185)","(2.3, 2.46, 2.4445849200304646)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.65957446808511)","(16.0, 18.0, 17.811671087533156)","(1.01, 99999, 99990)","(8.0, 9.0, 9.047706422018349)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:00:59.303482,"(8.0, 10.5, 10.264192139737991)","(41.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.874338624338623)","(6.0, 7.0, 6.825185185185185)","(2.3, 2.46, 2.4445849200304646)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.65957446808511)","(16.0, 18.0, 17.811671087533156)","(1.01, 99999, 99990)","(8.0, 9.2, 9.032323232323233)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:01:01.020539,"(8.0, 10.5, 10.264192139737991)","(41.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.874338624338623)","(6.0, 7.0, 6.825185185185185)","(2.3, 2.46, 2.4445849200304646)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.2)","(16.0, 18.0, 17.811671087533156)","(1.01, 99999, 99990)","(8.0, 9.2, 9.032323232323233)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:01:02.954211,"(8.0, 10.5, 10.264192139737991)","(41.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.874338624338623)","(6.0, 7.0, 6.825185185185185)","(2.3, 2.46, 2.4445849200304646)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.2)","(16.0, 18.0, 17.811671087533156)","(1.01, 99999, 99990)","(8.0, 9.2, 9.032323232323233)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.28571428571428)"
07-01-2023 14:01:04.939260,"(8.0, 10.5, 10.264192139737991)","(41.0, 55.0, 51.3215859030837)","(15.0, 18.0, 17.874338624338623)","(6.0, 7.0, 6.842316258351893)","(2.3, 2.46, 2.4445849200304646)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.2)","(16.0, 18.0, 17.84970238095238)","(1.01, 99999, 99990)","(8.0, 9.2, 9.0256)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.28571428571428)"
07-01-2023 14:01:06.927074,"(8.0, 10.5, 10.264192139737991)","(41.0, 55.0, 51.28888888888889)","(15.0, 18.0, 17.874338624338623)","(6.0, 7.0, 6.846918918918918)","(2.3, 2.46, 2.4445849200304646)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.2)","(16.0, 18.0, 17.84970238095238)","(1.01, 99999, 99990)","(8.0, 9.2, 9.0256)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.28571428571428)"
07-01-2023 14:01:08.881562,"(8.0, 10.5, 10.264192139737991)","(41.0, 55.0, 51.26119402985075)","(15.0, 18.0, 17.874338624338623)","(6.0, 7.0, 6.846918918918918)","(2.3, 2.46, 2.448447488584475)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.2)","(16.0, 18.0, 17.84970238095238)","(1.01, 99999, 99990)","(8.0, 9.2, 9.0256)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.28571428571428)"
07-01-2023 14:01:10.638998,"(8.0, 10.5, 10.264192139737991)","(41.0, 55.0, 51.26119402985075)","(15.0, 18.0, 17.874338624338623)","(6.0, 7.0, 6.846918918918918)","(2.3, 2.46, 2.448447488584475)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.2)","(16.0, 18.0, 17.8671875)","(1.01, 99999, 99990)","(8.0, 9.2, 9.0256)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.28571428571428)"
07-01-2023 14:01:12.334557,"(8.0, 10.5, 10.264192139737991)","(41.0, 55.0, 51.26119402985075)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.8473165388828034)","(2.3, 2.46, 2.448447488584475)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.2)","(16.0, 18.0, 17.8671875)","(1.01, 99999, 99990)","(8.0, 9.2, 9.0256)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.28571428571428)"
07-01-2023 14:01:14.093206,"(8.0, 10.5, 10.264192139737991)","(41.0, 55.0, 51.26119402985075)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.8473165388828034)","(2.3, 2.46, 2.448447488584475)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.2)","(16.0, 18.0, 17.8671875)","(1.01, 99999, 99990)","(8.0, 9.2, 9.0256)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.28571428571428)"
07-01-2023 14:01:15.801777,"(8.0, 10.5, 10.264192139737991)","(41.0, 55.0, 51.26119402985075)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.8473165388828034)","(2.3, 2.46, 2.448447488584475)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.2)","(16.0, 18.0, 17.8671875)","(1.01, 99999, 99990)","(8.0, 9.2, 9.0256)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.28571428571428)"
07-01-2023 14:01:17.515190,"(8.0, 10.5, 10.264192139737991)","(41.0, 55.0, 51.25560538116592)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.8473165388828034)","(2.3, 2.46, 2.448665105386417)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.2)","(16.0, 18.0, 17.8671875)","(1.01, 99999, 99990)","(8.0, 9.2, 9.0256)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.0)"
07-01-2023 14:01:19.208976,"(8.0, 10.5, 10.264192139737991)","(41.0, 55.0, 51.227409638554214)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.8473165388828034)","(2.3, 2.46, 2.448665105386417)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.02127659574468)","(16.0, 18.0, 17.890365448504983)","(1.01, 99999, 99990)","(8.0, 9.2, 9.0256)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 142.5)"
07-01-2023 14:01:20.806817,"(8.0, 10.5, 10.264192139737991)","(41.0, 55.0, 51.227409638554214)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.8473165388828034)","(2.3, 2.46, 2.448665105386417)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.02127659574468)","(16.0, 18.0, 17.890365448504983)","(1.01, 99999, 99990)","(8.0, 9.2, 9.0256)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 142.5)"
07-01-2023 14:01:22.473009,"(8.0, 10.5, 10.180473372781066)","(41.0, 55.0, 51.227409638554214)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.838470451911935)","(2.3, 2.46, 2.446527487821851)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.80188679245283)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.3076923076923)","(16.0, 18.0, 17.890365448504983)","(1.01, 99999, 99990)","(8.0, 9.2, 9.04)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.0)"
07-01-2023 14:01:24.079227,"(8.0, 10.5, 10.180473372781066)","(41.0, 55.0, 51.227409638554214)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.838470451911935)","(2.3, 2.46, 2.446527487821851)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.82)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.75510204081633)","(16.0, 18.0, 17.890365448504983)","(1.01, 99999, 99990)","(8.0, 9.2, 8.9139896373057)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.0)"
07-01-2023 14:01:25.691840,"(8.0, 10.5, 10.180473372781066)","(41.0, 55.0, 51.227409638554214)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.838470451911935)","(2.3, 2.46, 2.446527487821851)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.82)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.75510204081633)","(16.0, 18.0, 17.890365448504983)","(1.01, 99999, 99990)","(8.0, 9.0, 8.9139896373057)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.0)"
07-01-2023 14:01:27.337465,"(8.0, 10.5, 10.180473372781066)","(41.0, 55.0, 51.227409638554214)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.8561076604554865)","(2.3, 2.46, 2.446527487821851)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.82)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.75510204081633)","(16.0, 18.0, 17.890365448504983)","(1.01, 99999, 99990)","(8.0, 9.0, 8.924293785310734)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.0)"
07-01-2023 14:01:28.961037,"(8.0, 10.5, 10.180473372781066)","(41.0, 55.0, 51.227409638554214)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.8561076604554865)","(2.3, 2.46, 2.44676279740447)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.82)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.75510204081633)","(16.0, 18.0, 17.627906976744185)","(1.01, 99999, 99990)","(8.0, 9.0, 8.924293785310734)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.0)"
07-01-2023 14:01:30.559890,"(8.0, 10.5, 10.180473372781066)","(41.0, 55.0, 51.227409638554214)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.8561076604554865)","(2.3, 2.46, 2.44676279740447)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.82)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.75510204081633)","(16.0, 18.0, 17.62313432835821)","(1.01, 99999, 99990)","(8.0, 9.0, 8.924293785310734)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.0)"
07-01-2023 14:01:32.131626,"(8.0, 10.5, 10.180473372781066)","(41.0, 55.0, 51.227409638554214)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.8561076604554865)","(2.3, 2.46, 2.44676279740447)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.82)","(101.0, 260.0, 235.0)","(51.0, 75.0, 72.75510204081633)","(16.0, 18.0, 17.615384615384617)","(1.01, 99999, 99990)","(8.0, 9.0, 8.924293785310734)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.0)"
07-01-2023 14:01:33.768745,"(8.0, 10.5, 10.180473372781066)","(41.0, 55.0, 51.227409638554214)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.8561076604554865)","(2.3, 2.46, 2.44676279740447)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.82)","(101.0, 260.0, 250.0)","(51.0, 75.0, 72.75510204081633)","(16.0, 18.0, 17.643478260869564)","(1.01, 99999, 99990)","(8.0, 9.0, 8.924293785310734)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.0)"
07-01-2023 14:01:35.371943,"(8.0, 10.5, 10.180473372781066)","(41.0, 55.0, 51.227409638554214)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.8561076604554865)","(2.3, 2.46, 2.44676279740447)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.82)","(101.0, 260.0, 250.0)","(51.0, 75.0, 72.75510204081633)","(16.0, 18.0, 17.643478260869564)","(1.01, 99999, 99990)","(8.0, 9.0, 8.924293785310734)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.0)"
07-01-2023 14:01:37.051030,"(8.0, 10.5, 10.180473372781066)","(41.0, 55.0, 51.227409638554214)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.8561076604554865)","(2.3, 2.46, 2.44676279740447)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.82)","(101.0, 260.0, 250.0)","(51.0, 75.0, 72.75510204081633)","(16.0, 18.0, 17.643478260869564)","(1.01, 99999, 99990)","(8.0, 9.0, 8.924293785310734)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.0)"
07-01-2023 14:01:38.736773,"(8.0, 10.5, 10.180473372781066)","(41.0, 55.0, 51.227409638554214)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.8561076604554865)","(2.3, 2.46, 2.44676279740447)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.82)","(101.0, 260.0, 250.0)","(51.0, 75.0, 72.75510204081633)","(16.0, 18.0, 17.633064516129032)","(1.01, 99999, 99990)","(8.0, 9.0, 8.924293785310734)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.0)"
07-01-2023 14:01:40.408521,"(8.0, 10.5, 10.180473372781066)","(41.0, 55.0, 51.227409638554214)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.8561076604554865)","(2.3, 2.46, 2.44676279740447)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.82)","(101.0, 260.0, 250.0)","(51.0, 75.0, 72.75510204081633)","(16.0, 18.0, 17.679577464788732)","(1.01, 99999, 99990)","(8.0, 9.0, 8.924293785310734)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.0)"
07-01-2023 14:01:42.213051,"(8.0, 10.5, 10.180473372781066)","(41.0, 55.0, 51.227409638554214)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.8561076604554865)","(2.3, 2.46, 2.446588750913075)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.82)","(101.0, 260.0, 250.0)","(51.0, 75.0, 72.75510204081633)","(16.0, 18.0, 17.729166666666668)","(1.01, 99999, 99990)","(8.0, 9.0, 8.924293785310734)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.0)"
07-01-2023 14:01:44.030914,"(8.0, 10.5, 10.180473372781066)","(41.0, 55.0, 51.227409638554214)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.8561076604554865)","(2.3, 2.46, 2.4466080586080587)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.82)","(101.0, 260.0, 250.0)","(51.0, 75.0, 72.75510204081633)","(16.0, 18.0, 17.729166666666668)","(1.01, 99999, 99990)","(8.0, 9.0, 8.924293785310734)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.0)"
07-01-2023 14:01:46.017056,"(8.0, 10.5, 10.180473372781066)","(41.0, 55.0, 51.227409638554214)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.8561076604554865)","(2.3, 2.46, 2.4466080586080587)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.82)","(101.0, 260.0, 250.0)","(51.0, 75.0, 72.75510204081633)","(16.0, 18.0, 17.80217391304348)","(1.01, 99999, 99990)","(8.0, 9.0, 8.924293785310734)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.0)"
07-01-2023 14:01:48.003676,"(8.0, 10.5, 10.153846153846153)","(41.0, 55.0, 51.227409638554214)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.8561076604554865)","(2.3, 2.46, 2.4466080586080587)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.82)","(101.0, 260.0, 250.0)","(51.0, 75.0, 72.75510204081633)","(16.0, 18.0, 17.80217391304348)","(1.01, 99999, 99990)","(8.0, 9.0, 8.924293785310734)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.0)"
07-01-2023 14:01:49.600348,"(8.0, 10.5, 10.153846153846153)","(41.0, 55.0, 51.227409638554214)","(15.0, 18.0, 17.87265415549598)","(6.0, 7.0, 6.8561076604554865)","(2.3, 2.46, 2.4466080586080587)","(51.0, 75.0, 70.78947368421052)","(15.0, 18.0, 17.82)","(101.0, 260.0, 250.0)","(51.0, 75.0, 72.75510204081633)","(16.0, 18.0, 17.798283261802574)","(1.01, 99999, 99990)","(8.0, 9.0, 8.939240506329114)","(51.0, 110.0, 107.29166666666667)","(81.0, 150.0, 144.0)"
