,Galactic Ruler,Yankeedelight Nz,Make Your Mark,Rodger James,Elli Mirando,Goodonya Mate,Bettor Move Along,Batavia Reactor,Star Lilly,Happy Dayz
11-01-2023 19:33:18.699223,"(6.5, 11.0, 9.690909090909091)","(14.0, 99999, 99990)","(2.8, 2.92, 2.9066666666666667)","(12.0, 18.0, 16.333333333333332)","(2.3, 3.8, 3.2359999999999998)","(26.0, 65.0, 47.0)","(9.0, 12.5, 10.266666666666667)","(91.0, 140.0, 128.0)","(31.0, 90.0, 60.666666666666664)","(51.0, 160.0, 128.33333333333334)"
11-01-2023 19:33:20.059782,"(6.5, 11.0, 9.690909090909091)","(14.0, 99999, 99990)","(2.8, 2.92, 2.9066666666666667)","(12.0, 18.0, 16.333333333333332)","(2.3, 3.8, 3.2359999999999998)","(26.0, 65.0, 47.0)","(9.0, 12.0, 10.266666666666667)","(91.0, 140.0, 128.0)","(31.0, 90.0, 60.666666666666664)","(51.0, 160.0, 128.33333333333334)"
11-01-2023 19:33:21.357831,"(6.5, 11.0, 9.690909090909091)","(14.0, 99999, 99990)","(2.8, 2.92, 2.9066666666666667)","(12.0, 18.0, 16.333333333333332)","(2.3, 3.8, 3.125)","(26.0, 65.0, 47.0)","(9.0, 12.0, 10.266666666666667)","(91.0, 140.0, 128.0)","(31.0, 90.0, 60.666666666666664)","(51.0, 160.0, 128.33333333333334)"
11-01-2023 19:33:22.703027,"(6.5, 10.5, 9.957142857142857)","(14.0, 99999, 99990)","(2.8, 2.92, 2.913333333333333)","(12.0, 18.0, 16.333333333333332)","(2.3, 3.8, 3.125)","(26.0, 65.0, 47.0)","(9.0, 12.0, 10.266666666666667)","(91.0, 140.0, 128.0)","(31.0, 90.0, 60.666666666666664)","(51.0, 160.0, 126.0)"
11-01-2023 19:33:24.104257,"(6.5, 10.5, 9.957142857142857)","(14.0, 99999, 99990)","(2.8, 2.92, 2.913333333333333)","(12.0, 18.0, 16.333333333333332)","(2.3, 3.8, 3.125)","(26.0, 65.0, 47.0)","(9.0, 12.0, 10.266666666666667)","(91.0, 140.0, 128.0)","(31.0, 90.0, 60.666666666666664)","(51.0, 160.0, 126.0)"
11-01-2023 19:33:25.494059,"(6.5, 10.5, 9.391666666666666)","(14.0, 99999, 99990)","(2.8, 2.92, 2.913333333333333)","(12.0, 18.0, 16.333333333333332)","(2.3, 3.8, 3.125)","(26.0, 65.0, 47.0)","(9.0, 12.0, 10.266666666666667)","(91.0, 140.0, 128.0)","(31.0, 90.0, 60.666666666666664)","(51.0, 160.0, 126.0)"
11-01-2023 19:33:26.803168,"(6.5, 10.5, 9.391666666666666)","(14.0, 99999, 99990)","(2.8, 2.92, 2.913333333333333)","(12.0, 18.0, 16.333333333333332)","(2.3, 3.8, 3.125)","(26.0, 65.0, 47.0)","(9.0, 12.0, 10.266666666666667)","(91.0, 140.0, 128.0)","(31.0, 90.0, 60.666666666666664)","(51.0, 160.0, 126.0)"
11-01-2023 19:33:28.108729,"(6.5, 10.5, 9.391666666666666)","(14.0, 99999, 99990)","(2.8, 2.92, 2.913333333333333)","(12.0, 18.0, 16.333333333333332)","(2.3, 3.8, 3.395)","(26.0, 65.0, 47.0)","(9.0, 12.0, 10.266666666666667)","(91.0, 140.0, 128.0)","(31.0, 90.0, 60.666666666666664)","(51.0, 160.0, 126.0)"
11-01-2023 19:33:29.384595,"(6.5, 10.0, 9.6)","(14.0, 99999, 99990)","(2.8, 2.92, 2.913333333333333)","(12.0, 18.0, 16.333333333333332)","(2.3, 3.85, 3.1675)","(26.0, 65.0, 57.285714285714285)","(9.0, 12.0, 10.266666666666667)","(91.0, 140.0, 128.0)","(31.0, 90.0, 60.666666666666664)","(51.0, 160.0, 126.0)"
11-01-2023 19:33:30.604537,"(6.5, 10.0, 9.6)","(14.0, 99999, 99990)","(2.8, 2.92, 2.913333333333333)","(12.0, 18.0, 16.333333333333332)","(2.3, 3.85, 3.1675)","(26.0, 65.0, 57.285714285714285)","(9.0, 12.0, 10.266666666666667)","(91.0, 140.0, 128.0)","(31.0, 90.0, 60.666666666666664)","(51.0, 160.0, 126.0)"
11-01-2023 19:33:31.789573,"(6.5, 10.0, 9.6)","(14.0, 99999, 99990)","(2.8, 2.92, 2.913333333333333)","(12.0, 18.0, 16.333333333333332)","(2.3, 3.85, 3.1675)","(26.0, 65.0, 57.285714285714285)","(9.0, 12.0, 10.266666666666667)","(91.0, 140.0, 128.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 126.0)"
11-01-2023 19:33:33.086742,"(6.5, 10.0, 9.6)","(14.0, 99999, 99990)","(2.8, 2.92, 2.913333333333333)","(12.0, 18.0, 16.333333333333332)","(2.3, 3.85, 3.1675)","(26.0, 65.0, 57.285714285714285)","(9.0, 12.0, 10.266666666666667)","(91.0, 140.0, 128.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 126.0)"
11-01-2023 19:33:34.370527,"(6.5, 10.0, 9.6)","(14.0, 99999, 99990)","(2.8, 2.92, 2.913333333333333)","(12.0, 18.0, 16.333333333333332)","(2.3, 3.85, 3.1675)","(26.0, 65.0, 57.285714285714285)","(9.0, 12.0, 10.266666666666667)","(91.0, 140.0, 128.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 128.33333333333334)"
11-01-2023 19:33:35.682850,"(6.5, 10.0, 9.6)","(14.0, 99999, 99990)","(2.8, 2.92, 2.913333333333333)","(12.0, 18.0, 16.333333333333332)","(2.3, 3.85, 3.1675)","(26.0, 65.0, 57.285714285714285)","(9.0, 12.0, 10.266666666666667)","(91.0, 140.0, 128.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 128.33333333333334)"
11-01-2023 19:33:37.087829,"(6.5, 10.0, 9.6)","(14.0, 99999, 99990)","(2.8, 2.92, 2.913333333333333)","(12.0, 18.0, 16.333333333333332)","(2.3, 3.85, 3.1675)","(26.0, 65.0, 57.285714285714285)","(9.0, 12.0, 10.266666666666667)","(91.0, 140.0, 128.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 128.33333333333334)"
11-01-2023 19:33:38.442581,"(6.5, 10.0, 9.6)","(14.0, 99999, 99990)","(2.8, 2.92, 2.913333333333333)","(12.0, 18.0, 16.333333333333332)","(2.3, 3.85, 3.1675)","(26.0, 65.0, 57.285714285714285)","(9.0, 12.0, 10.266666666666667)","(91.0, 140.0, 128.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 128.33333333333334)"
11-01-2023 19:33:39.825330,"(6.5, 10.0, 9.183333333333334)","(14.0, 99999, 99990)","(2.8, 2.92, 3.235)","(12.0, 18.0, 17.0)","(2.3, 3.85, 3.0925)","(26.0, 65.0, 58.55555555555556)","(9.0, 12.0, 13.133333333333333)","(91.0, 140.0, 136.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 100.0)"
11-01-2023 19:33:41.195093,"(6.5, 10.5, 9.391666666666666)","(14.0, 99999, 99990)","(2.8, 3.65, 2.9859999999999998)","(12.0, 18.0, 15.75)","(2.3, 3.85, 3.3850000000000002)","(26.0, 75.0, 50.333333333333336)","(9.0, 15.0, 14.280000000000001)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 100.0)"
11-01-2023 19:33:42.631308,"(6.5, 10.5, 9.012500000000001)","(14.0, 99999, 99990)","(2.8, 3.65, 2.88)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 75.0, 50.333333333333336)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 100.0)"
11-01-2023 19:33:44.022244,"(6.5, 10.5, 9.012500000000001)","(14.0, 99999, 99990)","(2.8, 3.6, 2.88)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 75.0, 50.333333333333336)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 100.0)"
11-01-2023 19:33:45.396466,"(6.5, 10.5, 9.012500000000001)","(14.0, 99999, 99990)","(2.8, 3.6, 2.88)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 75.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 100.0)"
11-01-2023 19:33:46.776124,"(6.5, 10.5, 9.012500000000001)","(14.0, 99999, 99990)","(2.8, 3.6, 3.485)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 100.0)"
11-01-2023 19:33:48.366192,"(6.5, 10.5, 9.012500000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.485)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.25)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 100.0)"
11-01-2023 19:33:49.965403,"(6.5, 10.5, 9.012500000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.5749999999999997)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.25)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 100.0)"
11-01-2023 19:33:51.437613,"(6.5, 10.5, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.65, 3.5300000000000002)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 100.0)"
11-01-2023 19:33:53.012925,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.6, 3.5300000000000002)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 100.0)"
11-01-2023 19:33:54.531878,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.6, 3.5300000000000002)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 100.0)"
11-01-2023 19:33:55.965215,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.6, 3.5300000000000002)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 78.57142857142857)","(51.0, 160.0, 100.0)"
11-01-2023 19:33:57.428088,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.6, 3.5300000000000002)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 78.57142857142857)","(51.0, 160.0, 143.0)"
11-01-2023 19:33:58.838081,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.6, 3.5300000000000002)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 78.57142857142857)","(51.0, 160.0, 143.0)"
11-01-2023 19:34:00.179879,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.6, 3.5300000000000002)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 78.57142857142857)","(51.0, 160.0, 143.0)"
11-01-2023 19:34:01.515581,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.6, 3.5300000000000002)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 143.0)"
11-01-2023 19:34:02.880799,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.6, 3.5300000000000002)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 143.0)"
11-01-2023 19:34:04.337748,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.6, 3.5300000000000002)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 143.0)"
11-01-2023 19:34:05.817838,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.6, 3.5300000000000002)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.66666666666667)","(51.0, 160.0, 143.0)"
11-01-2023 19:34:07.279252,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.6, 3.5300000000000002)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.66666666666667)","(51.0, 160.0, 142.72727272727275)"
11-01-2023 19:34:08.963778,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.6, 3.5300000000000002)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.66666666666667)","(51.0, 160.0, 142.72727272727275)"
11-01-2023 19:34:10.581823,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.6, 3.5300000000000002)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.66666666666667)","(51.0, 160.0, 142.72727272727275)"
11-01-2023 19:34:12.134593,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.6, 3.3527272727272726)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 142.72727272727275)"
11-01-2023 19:34:13.703828,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.6, 3.1405)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 142.72727272727275)"
11-01-2023 19:34:15.194357,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1405)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 142.72727272727275)"
11-01-2023 19:34:16.633884,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1405)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.3850000000000002)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 142.72727272727275)"
11-01-2023 19:34:18.071533,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1405)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.2333333333333334)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 142.72727272727275)"
11-01-2023 19:34:19.506557,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1405)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.2333333333333334)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 142.72727272727275)"
11-01-2023 19:34:20.880381,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1405)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.2333333333333334)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 142.72727272727275)"
11-01-2023 19:34:22.269939,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1405)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.2333333333333334)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 142.72727272727275)"
11-01-2023 19:34:23.712959,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1405)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.2333333333333334)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 142.72727272727275)"
11-01-2023 19:34:25.187179,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1405)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.2333333333333334)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 142.72727272727275)"
11-01-2023 19:34:26.736271,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1405)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.2333333333333334)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 142.72727272727275)"
11-01-2023 19:34:28.227435,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1405)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.272727272727273)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 126.0)"
11-01-2023 19:34:29.733086,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1405)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.272727272727273)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 126.0)"
11-01-2023 19:34:31.219367,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1405)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.272727272727273)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 126.0)"
11-01-2023 19:34:32.759749,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1405)","(12.0, 18.0, 15.75)","(2.3, 3.45, 3.6888888888888887)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 79.5)","(51.0, 160.0, 126.0)"
11-01-2023 19:34:34.327635,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1405)","(12.0, 18.0, 15.75)","(2.3, 3.8, 3.6888888888888887)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.66666666666667)","(51.0, 160.0, 126.0)"
11-01-2023 19:34:35.821600,"(6.5, 10.0, 8.933333333333334)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1405)","(12.0, 18.0, 15.75)","(2.3, 3.8, 3.6888888888888887)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.66666666666667)","(51.0, 160.0, 96.66666666666667)"
11-01-2023 19:34:37.293991,"(6.5, 10.0, 8.933333333333334)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1405)","(12.0, 18.0, 15.75)","(2.3, 3.8, 3.6888888888888887)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.66666666666667)","(51.0, 160.0, 96.66666666666667)"
11-01-2023 19:34:38.751670,"(6.5, 10.0, 8.933333333333334)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1405)","(12.0, 18.0, 15.75)","(2.3, 3.8, 3.6888888888888887)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.66666666666667)","(51.0, 160.0, 96.66666666666667)"
11-01-2023 19:34:40.086817,"(6.5, 10.0, 8.933333333333334)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1405)","(12.0, 18.0, 15.75)","(2.3, 3.8, 3.6888888888888887)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.66666666666667)","(51.0, 160.0, 96.66666666666667)"
11-01-2023 19:34:41.412229,"(6.5, 10.0, 8.933333333333334)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1534999999999997)","(12.0, 18.0, 15.75)","(2.3, 3.8, 3.6888888888888887)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.66666666666667)","(51.0, 160.0, 96.66666666666667)"
11-01-2023 19:34:42.771492,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1256521739130436)","(12.0, 18.0, 15.75)","(2.3, 3.8, 3.6888888888888887)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 96.66666666666667)"
11-01-2023 19:34:44.256481,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1256521739130436)","(12.0, 18.0, 15.75)","(2.3, 3.8, 3.6888888888888887)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 96.66666666666667)"
11-01-2023 19:34:45.758055,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1256521739130436)","(12.0, 18.0, 15.75)","(2.3, 3.8, 3.6888888888888887)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 96.66666666666667)"
11-01-2023 19:34:47.109180,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1256521739130436)","(12.0, 18.0, 15.75)","(2.3, 3.8, 3.6888888888888887)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 76.0)","(51.0, 160.0, 96.66666666666667)"
11-01-2023 19:34:48.459394,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1256521739130436)","(12.0, 18.0, 15.75)","(2.3, 3.8, 3.6888888888888887)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 96.66666666666667)"
11-01-2023 19:34:49.925133,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1256521739130436)","(12.0, 18.0, 15.75)","(2.3, 3.8, 3.6888888888888887)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 96.66666666666667)"
11-01-2023 19:34:51.382055,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1256521739130436)","(12.0, 18.0, 15.75)","(2.3, 3.8, 3.6888888888888887)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 96.66666666666667)"
11-01-2023 19:34:52.855656,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1256521739130436)","(12.0, 18.0, 15.75)","(2.3, 3.8, 3.6888888888888887)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 96.66666666666667)"
11-01-2023 19:34:54.323106,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1256521739130436)","(12.0, 18.0, 15.75)","(2.3, 3.8, 3.6888888888888887)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 96.66666666666667)"
11-01-2023 19:34:55.835629,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1256521739130436)","(12.0, 18.0, 15.75)","(2.3, 3.8, 3.6888888888888887)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 96.66666666666667)"
11-01-2023 19:34:57.374889,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1256521739130436)","(12.0, 18.0, 15.75)","(2.3, 3.8, 3.6888888888888887)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 96.66666666666667)"
11-01-2023 19:34:58.827667,"(6.5, 10.0, 9.200000000000001)","(14.0, 99999, 99990)","(2.8, 3.55, 3.1256521739130436)","(12.0, 18.0, 15.75)","(2.3, 3.8, 3.6888888888888887)","(26.0, 70.0, 54.0)","(9.0, 15.5, 14.516666666666666)","(91.0, 150.0, 136.0)","(31.0, 90.0, 62.0)","(51.0, 160.0, 134.28571428571428)"
