,Clark,My Boy Charlott,Hosey Sidekick,Factory Flyer,Ripper Reiko,Shaka Big Tonks,Spring Tune,Call Me Kiah
14-12-2022 18:45:12.360286,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 9.0)","(21.0, 75.0, 40.0)","(6.5, 11.0, 7.666666666666667)","(15.0, 46.0, 33.30769230769231)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.65, 2.935238095238095)"
14-12-2022 18:45:13.498959,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 9.0)","(21.0, 75.0, 40.0)","(6.5, 11.0, 7.666666666666667)","(15.0, 46.0, 26.0)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.65, 2.935238095238095)"
14-12-2022 18:45:14.580294,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 9.0)","(21.0, 75.0, 49.54545454545455)","(6.5, 11.0, 7.8)","(15.0, 46.0, 26.0)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.65, 2.935238095238095)"
14-12-2022 18:45:15.632880,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 9.0)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.8)","(15.0, 46.0, 26.0)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.65, 2.935238095238095)"
14-12-2022 18:45:16.659654,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 9.0)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 9.947368421052632)","(15.0, 46.0, 26.0)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.65, 2.935238095238095)"
14-12-2022 18:45:17.629978,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 9.0)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.933333333333334)","(15.0, 46.0, 26.0)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.65, 2.935238095238095)"
14-12-2022 18:45:18.705162,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 9.0)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.933333333333334)","(15.0, 46.0, 26.0)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.65, 2.935238095238095)"
14-12-2022 18:45:20.180888,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 9.0)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.8)","(15.0, 46.0, 26.0)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.65, 3.0036363636363634)"
14-12-2022 18:45:21.288567,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 9.0)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.8)","(15.0, 46.0, 26.0)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.65, 3.0577777777777775)"
14-12-2022 18:45:22.311418,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 9.0)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.8)","(15.0, 46.0, 26.0)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.75, 2.98)"
14-12-2022 18:45:23.348645,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 9.764705882352942)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.8)","(15.0, 46.0, 26.0)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.7, 2.98)"
14-12-2022 18:45:24.403184,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 7.633333333333334)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.8)","(15.0, 46.0, 26.0)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.7, 2.98)"
14-12-2022 18:45:25.446381,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 7.633333333333334)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.8)","(15.0, 46.0, 26.0)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.7, 2.939)"
14-12-2022 18:45:26.574011,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 7.633333333333334)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.8)","(15.0, 46.0, 26.0)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.65, 3.3533333333333335)"
14-12-2022 18:45:27.647371,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 7.633333333333334)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.8)","(15.0, 46.0, 26.0)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:28.667455,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 7.633333333333334)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.8)","(15.0, 46.0, 36.0)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:29.747570,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 7.633333333333334)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.8)","(15.0, 46.0, 32.285714285714285)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:30.853803,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 7.633333333333334)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.8)","(15.0, 46.0, 32.285714285714285)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:31.999108,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 7.633333333333334)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.8)","(15.0, 46.0, 32.285714285714285)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:33.029663,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 7.633333333333334)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.8)","(15.0, 46.0, 32.285714285714285)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:34.076958,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 8.166666666666666)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.8)","(15.0, 46.0, 33.69230769230769)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:35.174827,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 6.583333333333333)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.8)","(15.0, 46.0, 33.69230769230769)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:36.271503,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 6.666666666666667)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.8)","(15.0, 46.0, 33.69230769230769)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:37.374917,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 6.666666666666667)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.8)","(15.0, 46.0, 33.69230769230769)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:38.456839,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 6.666666666666667)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.8)","(15.0, 46.0, 33.69230769230769)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:39.501586,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 6.666666666666667)","(21.0, 75.0, 51.66666666666667)","(6.5, 11.0, 7.8)","(15.0, 46.0, 28.5)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:40.518794,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 6.666666666666667)","(21.0, 75.0, 38.0)","(6.5, 11.0, 7.8)","(15.0, 46.0, 28.5)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:41.793271,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 6.666666666666667)","(21.0, 75.0, 31.0)","(6.5, 11.0, 7.8)","(15.0, 46.0, 27.1)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:43.002386,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 6.666666666666667)","(21.0, 75.0, 31.0)","(6.5, 11.0, 7.8)","(15.0, 46.0, 27.1)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:44.186502,"(5.5, 9.6, 7.690909090909091)","(5.5, 11.5, 6.884615384615385)","(21.0, 75.0, 31.0)","(6.5, 11.0, 7.8)","(15.0, 46.0, 27.1)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:45.352374,"(5.5, 9.2, 7.68)","(5.5, 11.5, 7.8125)","(21.0, 75.0, 31.0)","(6.5, 11.0, 7.8)","(15.0, 44.0, 38.1)","(6.5, 14.0, 10.2)","(5.0, 11.0, 9.1)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:46.425348,"(5.5, 9.2, 7.35)","(5.5, 11.5, 7.285714285714286)","(21.0, 75.0, 35.72727272727273)","(6.5, 11.0, 7.8)","(15.0, 44.0, 32.4)","(6.5, 14.0, 12.355555555555556)","(5.0, 11.0, 10.2875)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:47.526995,"(5.5, 9.2, 6.8)","(5.5, 11.5, 6.75)","(21.0, 75.0, 35.72727272727273)","(6.5, 11.0, 7.8)","(15.0, 44.0, 34.33333333333333)","(6.5, 14.0, 10.3)","(5.0, 11.0, 9.133333333333333)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:48.587407,"(5.5, 9.2, 6.8)","(5.5, 11.5, 6.75)","(21.0, 75.0, 35.72727272727273)","(6.5, 11.0, 7.8)","(15.0, 44.0, 37.666666666666664)","(6.5, 14.0, 10.3)","(5.0, 11.0, 9.133333333333333)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:49.807111,"(5.5, 9.2, 7.76)","(5.5, 11.5, 6.75)","(21.0, 75.0, 35.72727272727273)","(6.5, 11.0, 7.8)","(15.0, 44.0, 34.5)","(6.5, 14.0, 10.4)","(5.0, 11.0, 9.166666666666666)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:51.046225,"(5.5, 9.2, 7.76)","(5.5, 11.0, 9.266666666666666)","(21.0, 75.0, 36.45454545454545)","(6.5, 11.0, 7.8)","(15.0, 44.0, 34.5)","(6.5, 14.0, 10.4)","(5.0, 11.0, 9.166666666666666)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:52.183819,"(5.5, 9.2, 7.76)","(5.5, 11.0, 9.266666666666666)","(21.0, 75.0, 36.45454545454545)","(6.5, 11.0, 7.8)","(15.0, 44.0, 34.5)","(6.5, 14.0, 10.4)","(5.0, 11.0, 9.166666666666666)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:53.366664,"(5.5, 9.2, 7.142857142857142)","(5.5, 11.0, 9.266666666666666)","(21.0, 75.0, 36.45454545454545)","(6.5, 11.0, 7.8)","(15.0, 44.0, 32.8)","(6.5, 14.0, 11.4)","(5.0, 11.0, 9.166666666666666)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:54.630757,"(5.5, 9.2, 6.949999999999999)","(5.5, 11.0, 8.4)","(21.0, 75.0, 36.45454545454545)","(6.5, 11.0, 7.8)","(15.0, 44.0, 32.8)","(6.5, 14.0, 12.05)","(5.0, 11.0, 9.133333333333333)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:55.725407,"(5.5, 9.2, 6.949999999999999)","(5.5, 11.0, 8.4)","(21.0, 75.0, 36.45454545454545)","(6.5, 11.0, 7.8)","(15.0, 44.0, 32.8)","(6.5, 14.0, 12.355555555555556)","(5.0, 11.0, 9.133333333333333)","(2.9, 3.6, 3.3533333333333335)"
14-12-2022 18:45:56.764783,"(5.5, 9.2, 6.949999999999999)","(5.5, 11.0, 8.4)","(21.0, 75.0, 36.45454545454545)","(6.5, 11.0, 7.8)","(15.0, 44.0, 32.8)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.066666666666666)","(2.9, 3.6, 3.453333333333333)"
14-12-2022 18:45:57.764283,"(5.5, 9.2, 6.949999999999999)","(5.5, 11.0, 8.4)","(21.0, 75.0, 36.45454545454545)","(6.5, 11.0, 7.8)","(15.0, 44.0, 32.8)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.066666666666666)","(2.9, 3.75, 2.98)"
14-12-2022 18:45:58.824197,"(5.5, 9.2, 6.485714285714286)","(5.5, 11.0, 8.4)","(21.0, 75.0, 36.45454545454545)","(6.5, 11.0, 7.8)","(15.0, 44.0, 32.8)","(6.5, 14.0, 10.3)","(5.0, 11.0, 9.133333333333333)","(2.9, 3.7, 3.3866666666666667)"
14-12-2022 18:46:00.027042,"(5.5, 9.2, 6.414285714285714)","(5.5, 11.0, 8.4)","(21.0, 75.0, 36.45454545454545)","(6.5, 11.0, 7.8)","(15.0, 44.0, 32.8)","(6.5, 14.0, 10.3)","(5.0, 11.0, 9.133333333333333)","(2.9, 3.65, 3.3866666666666667)"
14-12-2022 18:46:01.171713,"(5.5, 9.2, 6.414285714285714)","(5.5, 11.0, 8.4)","(21.0, 75.0, 36.45454545454545)","(6.5, 11.0, 7.8)","(15.0, 44.0, 32.8)","(6.5, 14.0, 10.3)","(5.0, 11.0, 9.133333333333333)","(2.9, 3.65, 3.3866666666666667)"
14-12-2022 18:46:02.416008,"(5.5, 9.2, 6.414285714285714)","(5.5, 11.0, 8.4)","(21.0, 75.0, 35.09090909090909)","(6.5, 11.0, 7.8)","(15.0, 44.0, 32.8)","(6.5, 14.0, 10.3)","(5.0, 11.0, 9.133333333333333)","(2.9, 3.65, 2.9815384615384612)"
14-12-2022 18:46:03.497893,"(5.5, 9.2, 6.414285714285714)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 7.8)","(15.0, 44.0, 30.25)","(6.5, 14.0, 10.3)","(5.0, 11.0, 9.066666666666666)","(2.9, 3.65, 2.9815384615384612)"
14-12-2022 18:46:04.578878,"(5.5, 9.2, 6.414285714285714)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 7.8)","(15.0, 44.0, 30.25)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.2875)","(2.9, 3.65, 2.9815384615384612)"
14-12-2022 18:46:05.577949,"(5.5, 9.2, 7.574999999999999)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 7.8)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.2875)","(2.9, 3.65, 2.9815384615384612)"
14-12-2022 18:46:06.604266,"(5.5, 9.2, 7.574999999999999)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 7.8)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.2875)","(2.9, 3.65, 2.9815384615384612)"
14-12-2022 18:46:07.614397,"(5.5, 9.2, 7.574999999999999)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 7.8)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.2875)","(2.9, 3.65, 2.9815384615384612)"
14-12-2022 18:46:08.627682,"(5.5, 9.2, 7.574999999999999)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 7.8)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.2875)","(2.9, 3.65, 2.9815384615384612)"
14-12-2022 18:46:09.732228,"(5.5, 9.2, 7.574999999999999)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 7.8)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.2875)","(2.9, 3.65, 2.9815384615384612)"
14-12-2022 18:46:10.955687,"(5.5, 9.2, 7.574999999999999)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 7.8)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.2875)","(2.9, 3.65, 2.9815384615384612)"
14-12-2022 18:46:12.087868,"(5.5, 9.2, 6.557142857142857)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 7.8)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.2875)","(2.9, 3.65, 2.9815384615384612)"
14-12-2022 18:46:13.196220,"(5.5, 9.2, 6.557142857142857)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 7.8)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.2875)","(2.9, 3.65, 2.9815384615384612)"
14-12-2022 18:46:14.372340,"(5.5, 9.2, 6.825)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 7.8)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.2875)","(2.9, 3.65, 2.9815384615384612)"
14-12-2022 18:46:15.591646,"(5.5, 9.2, 6.825)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 7.8)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.2875)","(2.9, 3.65, 2.9815384615384612)"
14-12-2022 18:46:16.655884,"(5.5, 9.2, 7.144444444444444)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 7.8)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 9.166666666666666)","(2.9, 3.65, 2.9815384615384612)"
14-12-2022 18:46:17.814134,"(5.5, 9.2, 7.144444444444444)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 7.8)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.083333333333332)","(2.9, 3.65, 2.9815384615384612)"
14-12-2022 18:46:19.064903,"(5.5, 9.2, 7.144444444444444)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 7.8)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 9.166666666666666)","(2.9, 3.65, 2.9815384615384612)"
14-12-2022 18:46:20.147353,"(5.5, 9.2, 7.144444444444444)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 7.8)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 9.166666666666666)","(2.9, 3.65, 2.9815384615384612)"
14-12-2022 18:46:21.257624,"(5.5, 9.2, 6.949999999999999)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 7.8)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.3125)","(2.9, 3.65, 2.9815384615384612)"
14-12-2022 18:46:22.286976,"(5.5, 9.2, 6.949999999999999)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 7.8)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.3125)","(2.9, 3.65, 2.9815384615384612)"
14-12-2022 18:46:23.346471,"(5.5, 9.2, 6.949999999999999)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 7.8)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.3125)","(2.9, 3.65, 3.151764705882353)"
14-12-2022 18:46:24.416070,"(5.5, 9.2, 6.949999999999999)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 8.066666666666666)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.3125)","(2.9, 3.65, 3.1687499999999997)"
14-12-2022 18:46:25.509897,"(5.5, 9.2, 6.949999999999999)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 9.4)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.3125)","(2.9, 3.65, 3.1687499999999997)"
14-12-2022 18:46:26.686481,"(5.5, 9.2, 6.949999999999999)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 9.4)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.3125)","(2.9, 3.65, 3.1687499999999997)"
14-12-2022 18:46:27.758556,"(5.5, 9.2, 7.381818181818181)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 9.4)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.3125)","(2.9, 3.65, 3.1687499999999997)"
14-12-2022 18:46:28.894086,"(5.5, 9.2, 7.381818181818181)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 8.9)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.3125)","(2.9, 3.65, 3.1687499999999997)"
14-12-2022 18:46:30.145467,"(5.5, 9.2, 6.825)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 8.333333333333334)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.3125)","(2.9, 3.65, 3.1687499999999997)"
14-12-2022 18:46:31.287553,"(5.5, 9.2, 6.825)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 8.333333333333334)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.3125)","(2.9, 3.65, 3.1687499999999997)"
14-12-2022 18:46:32.575735,"(5.5, 9.2, 7.144444444444444)","(5.5, 11.0, 8.4)","(21.0, 70.0, 35.09090909090909)","(6.5, 11.0, 8.333333333333334)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.3125)","(2.9, 3.65, 3.0580645161290323)"
14-12-2022 18:46:33.634493,"(5.5, 9.2, 6.949999999999999)","(5.5, 11.0, 8.4)","(21.0, 65.0, 38.125)","(6.5, 11.0, 8.333333333333334)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.3125)","(2.9, 3.8, 3.0580645161290323)"
14-12-2022 18:46:34.719513,"(5.5, 9.2, 6.949999999999999)","(5.5, 11.0, 8.4)","(21.0, 65.0, 38.125)","(6.5, 11.0, 8.333333333333334)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.3125)","(2.9, 3.7, 3.4)"
14-12-2022 18:46:35.728806,"(5.5, 9.2, 6.949999999999999)","(5.5, 11.0, 8.4)","(21.0, 65.0, 38.125)","(6.5, 11.0, 8.333333333333334)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.3125)","(2.9, 3.65, 3.4)"
14-12-2022 18:46:36.827184,"(5.5, 9.2, 7.381818181818181)","(5.5, 11.0, 8.4)","(21.0, 65.0, 38.125)","(6.5, 11.0, 8.333333333333334)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.3125)","(2.9, 3.65, 3.4)"
14-12-2022 18:46:37.974293,"(5.5, 9.2, 7.381818181818181)","(5.5, 11.0, 8.4)","(21.0, 65.0, 36.45454545454545)","(6.5, 11.0, 8.333333333333334)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.3125)","(2.9, 3.65, 3.4)"
14-12-2022 18:46:39.363399,"(5.5, 9.2, 7.381818181818181)","(5.5, 11.0, 8.4)","(21.0, 75.0, 36.45454545454545)","(6.5, 11.0, 8.333333333333334)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.3125)","(2.9, 3.65, 3.4)"
14-12-2022 18:46:40.550630,"(5.5, 9.2, 6.414285714285714)","(5.5, 11.0, 8.4)","(21.0, 75.0, 36.45454545454545)","(6.5, 11.0, 8.333333333333334)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.3125)","(2.9, 3.65, 3.0666666666666664)"
14-12-2022 18:46:41.725516,"(5.5, 9.2, 6.414285714285714)","(5.5, 11.0, 8.4)","(21.0, 75.0, 36.45454545454545)","(6.5, 11.0, 8.333333333333334)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.3125)","(2.9, 3.65, 3.3)"
14-12-2022 18:46:43.064456,"(5.5, 9.2, 6.414285714285714)","(5.5, 11.0, 8.4)","(21.0, 75.0, 36.45454545454545)","(6.5, 11.0, 8.333333333333334)","(15.0, 44.0, 37.77777777777778)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.3125)","(2.9, 3.65, 3.436111111111111)"
14-12-2022 18:46:44.244798,"(5.5, 9.2, 6.414285714285714)","(5.5, 11.0, 8.4)","(21.0, 75.0, 36.45454545454545)","(6.5, 11.0, 8.333333333333334)","(15.0, 44.0, 38.4)","(6.5, 14.0, 10.3)","(5.0, 11.0, 10.3125)","(2.9, 3.65, 3.436111111111111)"
14-12-2022 18:46:45.315868,"(5.5, 9.2, 6.825)","(5.5, 11.0, 8.4)","(21.0, 75.0, 36.45454545454545)","(6.5, 11.0, 8.333333333333334)","(15.0, 44.0, 38.4)","(6.5, 14.0, 10.4)","(5.0, 11.0, 10.3125)","(2.9, 3.65, 3.436111111111111)"
14-12-2022 18:46:46.405676,"(5.5, 9.2, 6.557142857142857)","(5.5, 11.0, 8.4)","(21.0, 75.0, 41.875)","(6.5, 11.0, 8.333333333333334)","(15.0, 44.0, 34.66666666666667)","(6.5, 14.0, 10.4)","(5.0, 11.0, 10.3125)","(2.9, 3.65, 3.436111111111111)"
