,Paddy Hayze,Capacitor,Striking Stare,Be The Best,Atomic Len,Vibranium,Nomad Road
06-01-2023 13:06:54.525894,"(2.35, 3.85, 3.737)","(15.0, 44.0, 20.6)","(18.0, 55.0, 25.954545454545453)","(4.6, 8.6, 5.6)","(2.2, 2.96, 2.348)","(81.0, 610.0, 567.5)","(15.0, 46.0, 25.166666666666668)"
06-01-2023 13:06:55.606038,"(2.35, 3.85, 3.737)","(15.0, 44.0, 20.6)","(18.0, 55.0, 25.954545454545453)","(4.6, 8.6, 5.6)","(2.2, 2.96, 2.348)","(81.0, 610.0, 567.5)","(15.0, 46.0, 25.166666666666668)"
06-01-2023 13:06:56.630727,"(2.35, 3.85, 3.737)","(15.0, 44.0, 20.6)","(18.0, 55.0, 25.954545454545453)","(4.6, 8.6, 5.6)","(2.2, 2.96, 2.348)","(81.0, 610.0, 567.5)","(15.0, 46.0, 25.166666666666668)"
06-01-2023 13:06:57.645720,"(2.35, 3.85, 3.739)","(15.0, 44.0, 20.6)","(18.0, 55.0, 25.954545454545453)","(4.6, 8.6, 5.6)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 567.5)","(15.0, 46.0, 25.166666666666668)"
06-01-2023 13:06:58.732996,"(2.35, 3.85, 3.6942857142857144)","(15.0, 44.0, 20.6)","(18.0, 55.0, 25.954545454545453)","(4.6, 8.6, 5.6)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 567.5)","(15.0, 46.0, 25.166666666666668)"
06-01-2023 13:06:59.812900,"(2.35, 3.85, 3.728888888888889)","(15.0, 44.0, 20.6)","(18.0, 55.0, 25.954545454545453)","(4.6, 8.6, 5.6)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 567.5)","(15.0, 46.0, 25.166666666666668)"
06-01-2023 13:07:01.014897,"(2.35, 3.85, 3.728888888888889)","(15.0, 44.0, 20.6)","(18.0, 55.0, 28.375)","(4.6, 8.6, 5.6)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 567.5)","(15.0, 46.0, 25.166666666666668)"
06-01-2023 13:07:02.186042,"(2.35, 3.85, 3.728888888888889)","(15.0, 44.0, 20.6)","(18.0, 55.0, 28.375)","(4.6, 8.6, 5.6)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 567.5)","(15.0, 46.0, 25.166666666666668)"
06-01-2023 13:07:03.327480,"(2.35, 3.85, 3.728888888888889)","(15.0, 44.0, 20.6)","(18.0, 55.0, 28.375)","(4.6, 8.6, 5.253333333333333)","(2.2, 2.94, 2.416)","(81.0, 610.0, 567.5)","(15.0, 46.0, 25.166666666666668)"
06-01-2023 13:07:04.415635,"(2.35, 3.85, 3.728888888888889)","(15.0, 44.0, 20.6)","(18.0, 55.0, 28.375)","(4.6, 8.8, 5.6)","(2.2, 2.96, 2.3899999999999997)","(81.0, 610.0, 567.5)","(15.0, 46.0, 25.166666666666668)"
06-01-2023 13:07:05.512621,"(2.35, 3.85, 3.7333333333333334)","(16.0, 44.0, 20.6)","(18.0, 55.0, 34.29166666666667)","(4.8, 8.6, 5.2)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 576.0)","(15.0, 46.0, 23.5)"
06-01-2023 13:07:06.849797,"(2.35, 3.85, 3.7333333333333334)","(16.0, 44.0, 19.733333333333334)","(18.0, 55.0, 34.58333333333333)","(4.8, 8.6, 5.2)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 576.0)","(15.0, 46.0, 23.5)"
06-01-2023 13:07:08.206651,"(2.35, 3.85, 3.7333333333333334)","(16.0, 44.0, 19.733333333333334)","(18.0, 55.0, 34.58333333333333)","(4.8, 8.6, 5.2)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 576.0)","(15.0, 46.0, 23.5)"
06-01-2023 13:07:09.442017,"(2.35, 3.85, 3.7333333333333334)","(16.0, 44.0, 19.733333333333334)","(18.0, 55.0, 41.75675675675676)","(4.8, 8.6, 5.2)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 576.0)","(15.0, 46.0, 23.5)"
06-01-2023 13:07:10.574279,"(2.35, 3.85, 3.7333333333333334)","(16.0, 44.0, 19.733333333333334)","(18.0, 55.0, 41.75675675675676)","(4.8, 8.6, 5.533333333333333)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 576.0)","(15.0, 46.0, 23.5)"
06-01-2023 13:07:11.823839,"(2.35, 3.85, 3.6783333333333337)","(16.0, 44.0, 19.733333333333334)","(18.0, 55.0, 41.75675675675676)","(4.8, 8.2, 5.533333333333333)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 576.0)","(15.0, 46.0, 23.5)"
06-01-2023 13:07:13.098607,"(2.35, 3.85, 3.5975)","(16.0, 44.0, 19.733333333333334)","(18.0, 55.0, 41.75675675675676)","(4.8, 8.2, 5.533333333333333)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 576.0)","(15.0, 46.0, 23.5)"
06-01-2023 13:07:14.352990,"(2.35, 3.85, 3.7057142857142855)","(16.0, 44.0, 19.733333333333334)","(18.0, 55.0, 41.75675675675676)","(4.8, 8.2, 5.533333333333333)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 576.0)","(15.0, 46.0, 23.5)"
06-01-2023 13:07:15.576029,"(2.35, 3.85, 3.7057142857142855)","(16.0, 44.0, 19.733333333333334)","(18.0, 55.0, 41.75675675675676)","(4.8, 8.2, 5.533333333333333)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 576.0)","(15.0, 46.0, 23.5)"
06-01-2023 13:07:16.714714,"(2.35, 3.85, 3.7377777777777776)","(16.0, 44.0, 19.733333333333334)","(18.0, 55.0, 41.75675675675676)","(4.8, 8.2, 5.533333333333333)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 576.0)","(15.0, 46.0, 23.5)"
06-01-2023 13:07:17.908536,"(2.35, 3.85, 3.7377777777777776)","(16.0, 44.0, 19.733333333333334)","(18.0, 55.0, 41.75675675675676)","(4.8, 8.2, 5.566666666666666)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 576.0)","(15.0, 46.0, 23.5)"
06-01-2023 13:07:19.028142,"(2.35, 3.85, 3.751)","(16.0, 44.0, 19.733333333333334)","(18.0, 55.0, 41.75675675675676)","(4.8, 8.4, 5.566666666666666)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 559.0)","(15.0, 46.0, 23.5)"
06-01-2023 13:07:20.143499,"(2.35, 3.85, 3.7114285714285717)","(16.0, 44.0, 19.733333333333334)","(18.0, 55.0, 45.15625)","(4.8, 8.4, 5.566666666666666)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 559.0)","(15.0, 46.0, 23.5)"
06-01-2023 13:07:21.235918,"(2.35, 3.85, 3.7114285714285717)","(16.0, 44.0, 23.77777777777778)","(18.0, 55.0, 45.15625)","(4.8, 8.4, 5.566666666666666)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 559.0)","(15.0, 46.0, 23.5)"
06-01-2023 13:07:22.412439,"(2.35, 3.85, 3.7114285714285717)","(16.0, 44.0, 29.44)","(18.0, 55.0, 45.15625)","(4.8, 8.4, 5.566666666666666)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 559.0)","(15.0, 46.0, 23.5)"
06-01-2023 13:07:23.489942,"(2.35, 3.85, 3.7114285714285717)","(16.0, 44.0, 29.44)","(18.0, 55.0, 45.0)","(4.8, 8.4, 5.566666666666666)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 559.0)","(15.0, 46.0, 23.5)"
06-01-2023 13:07:24.654596,"(2.35, 3.85, 3.7114285714285717)","(16.0, 44.0, 29.44)","(18.0, 55.0, 45.0)","(4.8, 8.4, 5.566666666666666)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 559.0)","(15.0, 46.0, 26.0)"
06-01-2023 13:07:25.761753,"(2.35, 3.85, 3.755)","(16.0, 44.0, 29.44)","(18.0, 55.0, 45.0)","(4.8, 9.8, 5.8)","(2.2, 2.94, 2.3899999999999997)","(81.0, 610.0, 559.0)","(15.0, 46.0, 26.0)"
06-01-2023 13:07:26.932495,"(2.35, 3.85, 3.717142857142857)","(16.0, 44.0, 29.0)","(18.0, 55.0, 45.0)","(4.8, 9.8, 5.716666666666667)","(2.2, 2.94, 2.373333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 26.0)"
06-01-2023 13:07:28.135717,"(2.35, 3.85, 3.717142857142857)","(16.0, 44.0, 29.0)","(18.0, 55.0, 45.0)","(4.8, 9.8, 8.816666666666666)","(2.2, 2.94, 2.373333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 26.0)"
06-01-2023 13:07:29.235369,"(2.35, 3.85, 3.7466666666666666)","(16.0, 44.0, 29.0)","(18.0, 55.0, 45.0)","(4.8, 9.6, 8.816666666666666)","(2.2, 2.94, 2.373333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 26.0)"
06-01-2023 13:07:30.352167,"(2.35, 3.85, 3.7466666666666666)","(16.0, 44.0, 29.0)","(18.0, 55.0, 45.0)","(4.8, 9.6, 8.816666666666666)","(2.2, 2.94, 2.373333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 26.0)"
06-01-2023 13:07:31.516330,"(2.35, 3.85, 3.7466666666666666)","(16.0, 44.0, 29.0)","(18.0, 55.0, 45.0)","(4.8, 9.6, 7.15)","(2.2, 2.94, 2.373333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 26.0)"
06-01-2023 13:07:32.734237,"(2.35, 3.85, 3.6983333333333333)","(16.0, 44.0, 29.0)","(18.0, 55.0, 45.0)","(4.8, 9.4, 6.30625)","(2.2, 2.94, 2.373333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 26.0)"
06-01-2023 13:07:33.835730,"(2.35, 3.85, 3.722857142857143)","(16.0, 44.0, 29.0)","(18.0, 55.0, 45.0)","(4.8, 9.4, 6.30625)","(2.2, 2.94, 2.373333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 26.0)"
06-01-2023 13:07:34.933044,"(2.35, 3.85, 3.7511111111111113)","(16.0, 44.0, 29.0)","(18.0, 55.0, 45.0)","(4.8, 9.4, 5.703571428571429)","(2.2, 2.94, 2.373333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 26.0)"
06-01-2023 13:07:36.039122,"(2.35, 3.85, 3.7511111111111113)","(16.0, 44.0, 29.0)","(18.0, 55.0, 45.0)","(4.8, 9.4, 8.483333333333333)","(2.2, 2.94, 2.373333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 26.0)"
06-01-2023 13:07:37.351828,"(2.35, 3.85, 3.7511111111111113)","(16.0, 44.0, 29.0)","(18.0, 55.0, 45.0)","(4.8, 9.2, 8.483333333333333)","(2.2, 2.94, 2.373333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 26.0)"
06-01-2023 13:07:38.550429,"(2.35, 3.85, 3.7511111111111113)","(16.0, 44.0, 35.285714285714285)","(18.0, 55.0, 38.80952380952381)","(4.8, 9.2, 6.1647058823529415)","(2.2, 2.94, 2.571428571428571)","(81.0, 610.0, 559.0)","(15.0, 46.0, 26.0)"
06-01-2023 13:07:39.689648,"(2.35, 3.85, 3.705)","(16.0, 40.0, 26.962962962962962)","(18.0, 55.0, 45.0)","(4.8, 9.2, 6.2666666666666675)","(2.2, 2.96, 2.5733333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 26.0)"
06-01-2023 13:07:41.127211,"(2.35, 3.85, 3.763)","(16.0, 40.0, 26.962962962962962)","(18.0, 55.0, 45.0)","(4.8, 9.0, 6.2666666666666675)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 26.0)"
06-01-2023 13:07:42.386351,"(2.35, 3.85, 3.763)","(16.0, 40.0, 26.642857142857142)","(18.0, 55.0, 45.0)","(4.8, 9.0, 6.2666666666666675)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 26.0)"
06-01-2023 13:07:43.808036,"(2.35, 3.85, 3.763)","(16.0, 40.0, 26.642857142857142)","(18.0, 55.0, 45.0)","(4.8, 9.0, 5.754166666666666)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 26.0)"
06-01-2023 13:07:44.916836,"(2.35, 3.85, 3.763)","(16.0, 40.0, 26.642857142857142)","(18.0, 55.0, 45.0)","(4.8, 9.0, 6.8500000000000005)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 26.0)"
06-01-2023 13:07:46.048274,"(2.35, 3.85, 3.763)","(16.0, 38.0, 36.333333333333336)","(18.0, 55.0, 31.42857142857143)","(4.8, 8.8, 6.2214285714285715)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 26.0)"
06-01-2023 13:07:47.478119,"(2.35, 3.85, 3.765)","(16.0, 36.0, 32.142857142857146)","(18.0, 55.0, 41.25)","(4.8, 8.6, 6.2214285714285715)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 26.0)"
06-01-2023 13:07:48.894039,"(2.35, 3.85, 3.765)","(16.0, 36.0, 24.82758620689655)","(18.0, 55.0, 41.25)","(4.8, 8.6, 5.825)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 26.0)"
06-01-2023 13:07:50.230914,"(2.35, 3.85, 3.765)","(16.0, 36.0, 32.666666666666664)","(18.0, 55.0, 41.25)","(4.8, 8.6, 5.825)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 27.25)"
06-01-2023 13:07:51.533395,"(2.35, 3.85, 3.765)","(16.0, 34.0, 27.263157894736842)","(18.0, 55.0, 41.25)","(4.8, 8.6, 5.825)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 27.25)"
06-01-2023 13:07:52.897236,"(2.35, 3.85, 3.765)","(16.0, 34.0, 27.263157894736842)","(18.0, 55.0, 41.25)","(4.8, 8.6, 6.15)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 27.25)"
06-01-2023 13:07:54.146998,"(2.35, 3.85, 3.77)","(16.0, 34.0, 27.263157894736842)","(18.0, 55.0, 41.25)","(4.8, 8.4, 6.15)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 27.25)"
06-01-2023 13:07:55.331773,"(2.35, 3.85, 3.77)","(16.0, 34.0, 24.76923076923077)","(18.0, 55.0, 41.25)","(4.8, 8.4, 6.15)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 27.25)"
06-01-2023 13:07:56.471611,"(2.35, 3.85, 3.77)","(16.0, 34.0, 24.76923076923077)","(18.0, 55.0, 39.0)","(4.8, 8.4, 6.15)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 27.25)"
06-01-2023 13:07:57.646112,"(2.35, 3.85, 3.77)","(16.0, 34.0, 30.833333333333336)","(18.0, 55.0, 43.96551724137931)","(4.8, 8.4, 6.15)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 27.25)"
06-01-2023 13:07:58.804145,"(2.35, 3.85, 3.77)","(16.0, 32.0, 30.833333333333336)","(18.0, 55.0, 26.81818181818182)","(4.8, 8.4, 6.15)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 27.25)"
06-01-2023 13:07:59.981850,"(2.35, 3.85, 3.77)","(16.0, 32.0, 30.833333333333336)","(18.0, 55.0, 26.81818181818182)","(4.8, 8.4, 6.55)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 559.0)","(15.0, 46.0, 27.25)"
06-01-2023 13:08:01.022872,"(2.35, 3.85, 3.775)","(16.0, 32.0, 30.833333333333336)","(18.0, 55.0, 26.81818181818182)","(4.8, 8.2, 6.078571428571428)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 27.25)"
06-01-2023 13:08:02.214354,"(2.35, 3.85, 3.775)","(16.0, 32.0, 25.7)","(18.0, 55.0, 26.81818181818182)","(4.8, 8.2, 6.0)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 27.25)"
06-01-2023 13:08:03.451788,"(2.35, 3.85, 3.7818181818181817)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 8.2, 6.0)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 27.25)"
06-01-2023 13:08:04.707306,"(2.35, 3.85, 3.7818181818181817)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 8.2, 6.0)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 27.25)"
06-01-2023 13:08:05.786041,"(2.35, 3.85, 3.7818181818181817)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 8.2, 6.0)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 27.25)"
06-01-2023 13:08:06.962460,"(2.35, 3.85, 3.7818181818181817)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 8.2, 6.55)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 27.25)"
06-01-2023 13:08:08.177188,"(2.35, 3.85, 3.7800000000000002)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 8.2, 6.007142857142857)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 27.25)"
06-01-2023 13:08:09.473581,"(2.35, 3.85, 3.7800000000000002)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 8.0, 6.007142857142857)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 43.11538461538461)"
06-01-2023 13:08:10.645436,"(2.35, 3.85, 3.7863636363636366)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 8.0, 6.007142857142857)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:11.661436,"(2.35, 3.85, 3.7863636363636366)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 8.0, 6.007142857142857)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:12.774811,"(2.35, 3.85, 3.7863636363636366)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 8.0, 6.007142857142857)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:13.816000,"(2.35, 3.85, 3.7863636363636366)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 8.0, 6.622222222222222)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:14.834444,"(2.35, 3.85, 3.7777777777777777)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 8.0, 5.866666666666667)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:15.986120,"(2.35, 3.85, 3.790909090909091)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.8, 5.866666666666667)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:17.080743,"(2.35, 3.85, 3.790909090909091)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.8, 5.866666666666667)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:18.318034,"(2.35, 3.85, 3.790909090909091)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.8, 5.866666666666667)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:19.483283,"(2.35, 3.85, 3.790909090909091)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.8, 5.866666666666667)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:20.680593,"(2.35, 3.85, 3.790909090909091)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.8, 6.35)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:22.190542,"(2.35, 3.85, 3.783333333333333)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.8, 5.864285714285715)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:23.468731,"(2.35, 3.85, 3.783333333333333)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.6, 5.8)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:24.630115,"(2.35, 3.85, 3.783333333333333)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.6, 5.8)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:25.620500,"(2.35, 3.85, 3.783333333333333)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.6, 5.8)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:26.749131,"(2.35, 3.85, 3.783333333333333)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.6, 5.8)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:27.894580,"(2.35, 3.85, 3.783333333333333)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.6, 6.15)","(2.2, 2.94, 2.4352941176470586)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:28.908805,"(2.35, 3.85, 3.7888888888888888)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.4, 6.15)","(2.2, 2.94, 2.4352941176470586)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:29.968520,"(2.35, 3.85, 3.795)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.4, 5.792857142857144)","(2.2, 2.94, 2.4352941176470586)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:31.069958,"(2.35, 3.85, 3.795)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.4, 5.792857142857144)","(2.2, 2.94, 2.4352941176470586)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:32.216053,"(2.35, 3.85, 3.795)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.4, 5.792857142857144)","(2.2, 2.94, 2.4352941176470586)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:33.359228,"(2.35, 3.85, 3.795)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.4, 5.792857142857144)","(2.2, 2.94, 2.4352941176470586)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:34.382569,"(2.35, 3.85, 3.795)","(16.0, 32.0, 23.310344827586206)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.4, 6.28888888888889)","(2.2, 2.94, 2.5733333333333333)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:35.465200,"(2.35, 3.85, 3.74)","(16.0, 32.0, 29.0)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.4, 5.7214285714285715)","(2.2, 2.94, 2.4769230769230766)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:36.618468,"(2.35, 3.85, 3.7944444444444443)","(16.0, 30.0, 23.28)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.2, 5.7214285714285715)","(2.2, 2.92, 2.4769230769230766)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:37.798150,"(2.35, 3.85, 3.8000000000000003)","(16.0, 30.0, 23.28)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.2, 5.7214285714285715)","(2.2, 2.92, 2.4769230769230766)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:38.766635,"(2.35, 3.85, 3.8000000000000003)","(16.0, 30.0, 23.28)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.2, 5.7214285714285715)","(2.2, 2.92, 2.4769230769230766)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:39.791046,"(2.35, 3.85, 3.8000000000000003)","(16.0, 30.0, 23.28)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.2, 5.7214285714285715)","(2.2, 2.92, 2.4769230769230766)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:40.839974,"(2.35, 3.85, 3.8000000000000003)","(16.0, 30.0, 23.28)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.2, 5.7214285714285715)","(2.2, 2.92, 2.4769230769230766)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:41.883356,"(2.35, 3.85, 3.8000000000000003)","(16.0, 30.0, 23.28)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.2, 5.65)","(2.2, 2.92, 2.48)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
06-01-2023 13:08:42.871806,"(2.35, 3.85, 3.8)","(16.0, 29.0, 28.083333333333332)","(18.0, 55.0, 26.81818181818182)","(4.8, 7.0, 5.65)","(2.2, 2.88, 2.48)","(81.0, 610.0, 553.3333333333333)","(15.0, 46.0, 28.0)"
