,Dasha Tullamore,Burnt Brother,Phantom Jasper,Stormy Paradise,Sunset Charlie,Kingsbrae Archie,Liar For Hire,Dixie Kath
15-12-2022 13:13:15.565703,"(81.0, 390.0, 265.0)","(31.0, 50.0, 48.0)","(2.6, 3.05, 3.003225806451613)","(4.4, 5.5, 5.316037735849056)","(31.0, 40.0, 37.5)","(20.0, 27.0, 25.558139534883722)","(6.0, 7.2, 6.876190476190476)","(3.0, 4.0, 3.970731707317073)"
15-12-2022 13:13:16.720803,"(81.0, 370.0, 318.8888888888889)","(31.0, 50.0, 48.0)","(2.6, 3.05, 3.0033333333333334)","(4.4, 5.5, 5.316037735849056)","(31.0, 40.0, 37.57575757575758)","(20.0, 27.0, 25.558139534883722)","(6.0, 7.2, 6.866666666666666)","(3.0, 4.0, 3.9541666666666666)"
15-12-2022 13:13:17.902668,"(81.0, 360.0, 268.3333333333333)","(31.0, 50.0, 47.81818181818182)","(2.6, 3.05, 3.003225806451613)","(4.4, 5.5, 5.316037735849056)","(31.0, 40.0, 37.57575757575758)","(20.0, 27.0, 25.558139534883722)","(6.0, 7.2, 6.866666666666666)","(3.0, 4.0, 3.9541666666666666)"
15-12-2022 13:13:19.030790,"(81.0, 360.0, 268.3333333333333)","(31.0, 50.0, 47.91304347826087)","(2.6, 3.05, 3.003225806451613)","(4.4, 5.5, 5.316037735849056)","(31.0, 40.0, 37.57575757575758)","(20.0, 27.0, 25.558139534883722)","(6.0, 7.2, 6.876190476190476)","(3.0, 4.0, 3.9428571428571426)"
15-12-2022 13:13:20.116654,"(81.0, 360.0, 268.3333333333333)","(31.0, 50.0, 48.095238095238095)","(2.6, 3.05, 3.022413793103448)","(4.4, 5.5, 5.316037735849056)","(31.0, 40.0, 37.57575757575758)","(20.0, 27.0, 25.558139534883722)","(6.0, 7.2, 6.876190476190476)","(3.0, 4.0, 3.9428571428571426)"
15-12-2022 13:13:21.182537,"(81.0, 360.0, 268.3333333333333)","(31.0, 50.0, 48.095238095238095)","(2.6, 3.05, 3.0338709677419353)","(4.4, 5.5, 5.316037735849056)","(31.0, 40.0, 37.57575757575758)","(20.0, 27.0, 25.558139534883722)","(6.0, 7.2, 6.876190476190476)","(3.0, 4.0, 3.9428571428571426)"
15-12-2022 13:13:22.225146,"(81.0, 360.0, 268.3333333333333)","(31.0, 50.0, 47.91304347826087)","(2.6, 3.05, 3.0318181818181817)","(4.4, 5.5, 5.316037735849056)","(31.0, 40.0, 37.57575757575758)","(20.0, 27.0, 24.6)","(6.0, 7.0, 6.758904109589041)","(3.0, 4.0, 3.9692307692307693)"
15-12-2022 13:13:23.306443,"(81.0, 360.0, 268.3333333333333)","(31.0, 50.0, 47.91304347826087)","(2.6, 3.05, 3.108974358974359)","(4.4, 5.5, 5.316037735849056)","(31.0, 40.0, 37.57575757575758)","(20.0, 27.0, 24.875)","(6.0, 6.8, 6.554545454545455)","(3.0, 4.0, 3.971052631578947)"
15-12-2022 13:13:24.515697,"(81.0, 360.0, 268.3333333333333)","(31.0, 50.0, 48.095238095238095)","(2.6, 3.15, 3.098936170212766)","(4.4, 5.5, 5.400510204081633)","(31.0, 40.0, 37.57575757575758)","(20.0, 27.0, 25.2)","(6.0, 6.8, 6.511764705882353)","(3.0, 4.0, 3.966666666666667)"
15-12-2022 13:13:25.743336,"(81.0, 360.0, 268.3333333333333)","(31.0, 50.0, 45.578947368421055)","(2.6, 3.15, 3.104761904761905)","(4.4, 5.5, 5.3125)","(31.0, 40.0, 37.57575757575758)","(20.0, 27.0, 25.2)","(6.0, 6.8, 6.617391304347826)","(3.0, 4.0, 3.7937499999999997)"
15-12-2022 13:13:26.993430,"(81.0, 340.0, 256.6666666666667)","(31.0, 50.0, 44.46153846153846)","(2.6, 3.15, 3.1021739130434782)","(4.4, 5.5, 5.316666666666666)","(31.0, 40.0, 37.529411764705884)","(19.0, 27.0, 25.27659574468085)","(6.0, 6.8, 6.6764705882352935)","(3.0, 3.8, 3.8042016806722687)"
15-12-2022 13:13:28.200753,"(81.0, 340.0, 256.6666666666667)","(31.0, 50.0, 43.333333333333336)","(2.6, 3.15, 3.0905405405405406)","(4.4, 5.5, 5.312322274881517)","(31.0, 40.0, 37.54838709677419)","(19.0, 27.0, 25.258064516129032)","(6.0, 6.8, 6.723809523809524)","(3.0, 3.9, 3.7728571428571427)"
15-12-2022 13:13:29.432440,"(81.0, 340.0, 256.6666666666667)","(31.0, 50.0, 43.6)","(2.6, 3.15, 3.1161016949152542)","(4.4, 5.5, 5.321621621621621)","(31.0, 40.0, 37.189189189189186)","(19.0, 27.0, 25.3125)","(6.0, 6.8, 6.727272727272727)","(3.0, 3.85, 3.711061946902655)"
15-12-2022 13:13:30.619870,"(81.0, 340.0, 214.0)","(31.0, 48.0, 44.666666666666664)","(2.6, 3.15, 3.1243589743589744)","(4.4, 5.5, 5.321621621621621)","(31.0, 40.0, 37.189189189189186)","(19.0, 27.0, 25.322580645161292)","(6.0, 6.8, 6.7299999999999995)","(3.0, 3.8, 3.7512135922330097)"
15-12-2022 13:13:31.781405,"(81.0, 340.0, 237.69230769230768)","(31.0, 48.0, 44.1)","(2.6, 3.25, 3.2272151898734176)","(4.4, 5.5, 5.371428571428572)","(31.0, 40.0, 37.189189189189186)","(19.0, 27.0, 25.555555555555557)","(6.0, 6.8, 6.689655172413793)","(3.0, 3.8, 3.706511627906977)"
15-12-2022 13:13:32.967758,"(81.0, 340.0, 249.52380952380952)","(31.0, 48.0, 43.05882352941177)","(2.6, 3.25, 3.2222222222222223)","(4.4, 5.4, 5.357142857142858)","(31.0, 40.0, 36.705882352941174)","(19.0, 27.0, 25.322580645161292)","(6.0, 6.8, 6.690322580645161)","(3.0, 3.8, 3.723333333333333)"
15-12-2022 13:13:33.973106,"(81.0, 340.0, 249.52380952380952)","(31.0, 48.0, 45.473684210526315)","(2.6, 3.25, 3.2161290322580647)","(4.4, 5.4, 5.314285714285715)","(31.0, 40.0, 36.38709677419355)","(19.0, 27.0, 25.322580645161292)","(6.0, 7.0, 6.684848484848485)","(3.0, 3.75, 3.718)"
15-12-2022 13:13:35.044310,"(81.0, 320.0, 283.57142857142856)","(31.0, 48.0, 46.0)","(2.6, 3.25, 3.217241379310345)","(4.4, 5.4, 5.327272727272727)","(31.0, 40.0, 36.38709677419355)","(19.0, 27.0, 27.4)","(6.0, 7.0, 6.678873239436619)","(3.0, 3.75, 3.716666666666667)"
15-12-2022 13:13:36.177139,"(81.0, 320.0, 253.88888888888889)","(31.0, 48.0, 45.84615384615385)","(2.6, 3.25, 3.2104166666666667)","(4.4, 5.4, 5.321951219512195)","(31.0, 40.0, 34.36363636363637)","(19.0, 28.0, 26.57142857142857)","(6.0, 7.0, 6.678873239436619)","(3.0, 3.75, 3.709375)"
15-12-2022 13:13:37.344421,"(81.0, 320.0, 253.88888888888889)","(31.0, 48.0, 46.08695652173913)","(2.6, 3.25, 3.2325242718446603)","(4.4, 5.4, 5.328888888888889)","(31.0, 38.0, 34.734693877551024)","(19.0, 28.0, 26.88888888888889)","(6.0, 7.0, 6.816666666666666)","(3.0, 3.75, 3.719047619047619)"
15-12-2022 13:13:38.507298,"(81.0, 320.0, 283.57142857142856)","(31.0, 55.0, 49.958333333333336)","(2.6, 3.25, 3.216666666666667)","(4.4, 5.4, 5.328888888888889)","(31.0, 38.0, 34.734693877551024)","(19.0, 28.0, 26.785714285714285)","(6.0, 7.0, 6.82258064516129)","(3.0, 3.75, 3.716)"
15-12-2022 13:13:39.733200,"(81.0, 320.0, 291.66666666666663)","(31.0, 55.0, 48.55172413793103)","(2.6, 3.25, 3.238888888888889)","(4.4, 5.4, 5.328888888888889)","(31.0, 38.0, 34.734693877551024)","(19.0, 27.0, 26.76923076923077)","(6.0, 7.0, 6.822950819672131)","(3.0, 3.75, 3.719047619047619)"
15-12-2022 13:13:40.872778,"(81.0, 320.0, 291.66666666666663)","(31.0, 55.0, 49.724137931034484)","(2.6, 3.25, 3.238888888888889)","(4.4, 5.4, 5.328888888888889)","(31.0, 38.0, 34.734693877551024)","(19.0, 27.0, 26.76923076923077)","(6.0, 7.0, 6.822950819672131)","(3.0, 3.75, 3.719047619047619)"
15-12-2022 13:13:41.948454,"(81.0, 320.0, 283.57142857142856)","(31.0, 55.0, 49.724137931034484)","(2.6, 3.25, 3.2327586206896552)","(4.4, 5.4, 5.263414634146342)","(31.0, 38.0, 34.666666666666664)","(19.0, 27.0, 26.785714285714285)","(6.0, 7.4, 7.366863905325444)","(3.0, 3.75, 3.683333333333333)"
15-12-2022 13:13:42.982175,"(81.0, 320.0, 198.57142857142856)","(31.0, 55.0, 48.07692307692308)","(2.6, 3.3, 3.2944071588366888)","(4.4, 5.3, 5.23125)","(31.0, 38.0, 34.372093023255815)","(19.0, 26.0, 25.8)","(6.0, 7.8, 7.701315789473684)","(3.0, 3.7, 3.6576923076923076)"
15-12-2022 13:13:44.057506,"(81.0, 320.0, 198.57142857142856)","(31.0, 55.0, 49.42857142857143)","(2.6, 3.3, 3.2342105263157896)","(4.4, 5.3, 5.23125)","(31.0, 38.0, 34.36363636363637)","(19.0, 26.0, 25.666666666666668)","(6.0, 7.8, 7.581102362204724)","(3.0, 3.7, 3.661111111111111)"
15-12-2022 13:13:45.188025,"(81.0, 320.0, 230.5263157894737)","(31.0, 50.0, 49.42857142857143)","(2.6, 3.3, 3.2342105263157896)","(4.4, 5.3, 5.23125)","(31.0, 38.0, 34.36363636363637)","(19.0, 26.0, 25.666666666666668)","(6.0, 7.6, 7.581102362204724)","(3.0, 3.7, 3.661111111111111)"
15-12-2022 13:13:46.427008,"(81.0, 320.0, 216.52173913043478)","(31.0, 55.0, 48.0)","(2.6, 3.25, 3.216666666666667)","(4.4, 5.3, 5.171428571428571)","(31.0, 38.0, 36.36734693877551)","(19.0, 27.0, 26.0)","(6.0, 7.6, 7.441860465116279)","(3.0, 3.65, 3.6545454545454543)"
15-12-2022 13:13:47.645771,"(81.0, 320.0, 216.52173913043478)","(31.0, 55.0, 48.0)","(2.6, 3.25, 3.2305970149253733)","(4.4, 5.3, 5.164516129032258)","(31.0, 38.0, 36.36734693877551)","(19.0, 27.0, 26.11111111111111)","(6.0, 7.6, 7.441860465116279)","(3.0, 3.75, 3.7285714285714286)"
15-12-2022 13:13:48.929106,"(101.0, 320.0, 220.3448275862069)","(31.0, 55.0, 46.72)","(2.6, 3.25, 3.2423076923076923)","(4.4, 5.3, 5.178260869565217)","(26.0, 38.0, 36.36)","(18.0, 27.0, 26.11111111111111)","(6.0, 7.6, 7.498507462686567)","(2.9, 3.75, 3.6638888888888888)"
15-12-2022 13:13:50.148100,"(101.0, 320.0, 220.3448275862069)","(31.0, 55.0, 46.72)","(2.6, 3.25, 3.2423076923076923)","(4.2, 5.3, 5.135294117647058)","(26.0, 38.0, 36.38297872340426)","(18.0, 27.0, 26.25)","(6.0, 7.6, 7.519354838709678)","(2.9, 3.7, 3.608064516129032)"
15-12-2022 13:13:51.395508,"(101.0, 320.0, 232.42424242424244)","(31.0, 50.0, 48.0)","(2.6, 3.3, 3.244)","(4.2, 5.3, 5.135294117647058)","(26.0, 38.0, 36.375)","(18.0, 27.0, 26.142857142857142)","(6.0, 7.6, 7.519354838709678)","(2.9, 3.7, 3.588461538461538)"
15-12-2022 13:13:52.660571,"(101.0, 320.0, 220.3448275862069)","(31.0, 50.0, 46.1)","(2.6, 3.3, 3.2551724137931033)","(4.2, 5.3, 5.135294117647058)","(26.0, 38.0, 39.45454545454545)","(18.0, 27.0, 26.6)","(6.0, 7.6, 7.525490196078431)","(2.9, 3.65, 3.622413793103448)"
15-12-2022 13:13:53.872344,"(101.0, 320.0, 242.72727272727275)","(31.0, 50.0, 46.1)","(2.6, 3.3, 3.2)","(4.2, 5.3, 5.199999999999999)","(26.0, 40.0, 39.62162162162162)","(18.0, 27.0, 26.8)","(6.0, 7.6, 7.533333333333333)","(2.9, 3.65, 3.6652173913043478)"
15-12-2022 13:13:55.112764,"(101.0, 320.0, 242.72727272727275)","(31.0, 50.0, 47.111111111111114)","(2.6, 3.2, 3.158536585365854)","(4.2, 5.3, 5.199999999999999)","(26.0, 40.0, 39.666666666666664)","(18.0, 27.0, 26.846153846153847)","(6.0, 7.6, 7.584)","(2.9, 3.7, 3.665909090909091)"
15-12-2022 13:13:56.277612,"(101.0, 320.0, 242.72727272727275)","(31.0, 50.0, 47.5)","(2.6, 3.2, 3.157831325301205)","(4.2, 5.3, 5.1454545454545455)","(26.0, 40.0, 39.65714285714286)","(18.0, 28.0, 27.333333333333332)","(6.0, 7.6, 7.533333333333333)","(2.9, 3.7, 3.665909090909091)"
15-12-2022 13:13:57.382089,"(101.0, 320.0, 273.6363636363636)","(31.0, 50.0, 47.64705882352941)","(2.6, 3.2, 3.157831325301205)","(4.2, 5.3, 5.1454545454545455)","(26.0, 40.0, 39.65714285714286)","(18.0, 28.0, 26.0)","(6.0, 7.8, 7.604444444444444)","(2.9, 3.7, 3.724747474747475)"
15-12-2022 13:13:58.463654,"(101.0, 320.0, 273.6363636363636)","(31.0, 48.0, 47.333333333333336)","(2.6, 3.2, 3.160759493670886)","(4.2, 5.2, 5.103225806451613)","(26.0, 40.0, 39.170731707317074)","(18.0, 27.0, 25.76923076923077)","(6.0, 7.8, 7.634615384615384)","(2.9, 3.75, 3.725862068965517)"
15-12-2022 13:13:59.555848,"(101.0, 320.0, 273.6363636363636)","(31.0, 48.0, 47.38461538461539)","(2.6, 3.2, 3.1592592592592594)","(4.2, 5.2, 5.0476190476190474)","(26.0, 40.0, 39.15)","(18.0, 27.0, 25.76923076923077)","(6.0, 7.8, 7.634615384615384)","(2.9, 3.75, 3.710810810810811)"
15-12-2022 13:14:00.606030,"(101.0, 320.0, 273.6363636363636)","(31.0, 48.0, 47.38461538461539)","(2.6, 3.2, 3.171641791044776)","(4.2, 5.2, 5.042253521126761)","(26.0, 40.0, 39.170731707317074)","(18.0, 27.0, 25.76923076923077)","(6.0, 7.8, 7.633333333333333)","(2.9, 3.75, 3.717391304347826)"
15-12-2022 13:14:01.732216,"(101.0, 320.0, 273.6363636363636)","(31.0, 50.0, 48.23529411764706)","(2.6, 3.2, 3.1703703703703705)","(4.2, 5.2, 5.059375)","(26.0, 40.0, 39.170731707317074)","(18.0, 27.0, 25.76923076923077)","(6.0, 7.8, 7.633333333333333)","(2.9, 3.75, 3.7125000000000004)"
15-12-2022 13:14:02.761554,"(101.0, 320.0, 273.6363636363636)","(31.0, 50.0, 46.7)","(2.6, 3.2, 3.171153846153846)","(4.2, 5.2, 5.036666666666667)","(26.0, 40.0, 39.142857142857146)","(18.0, 27.0, 25.76923076923077)","(6.0, 7.8, 7.634042553191489)","(2.9, 3.75, 3.7125000000000004)"
15-12-2022 13:14:03.884290,"(101.0, 320.0, 273.6363636363636)","(31.0, 50.0, 46.7)","(2.6, 3.2, 3.171153846153846)","(4.2, 5.2, 5.036666666666667)","(26.0, 40.0, 39.142857142857146)","(18.0, 27.0, 25.76923076923077)","(6.0, 7.8, 7.64)","(2.9, 3.75, 3.7218750000000003)"
15-12-2022 13:14:04.991958,"(101.0, 320.0, 220.0)","(31.0, 50.0, 46.608695652173914)","(2.6, 3.2, 3.182558139534884)","(4.2, 5.0, 4.929166666666667)","(26.0, 40.0, 39.142857142857146)","(18.0, 27.0, 25.76923076923077)","(6.0, 7.8, 7.64)","(2.9, 3.75, 3.7432291666666666)"
15-12-2022 13:14:06.036515,"(101.0, 320.0, 245.0)","(31.0, 50.0, 47.142857142857146)","(2.6, 3.2, 3.190909090909091)","(4.2, 5.0, 4.937974683544304)","(26.0, 40.0, 39.170731707317074)","(18.0, 27.0, 26.0)","(6.0, 7.8, 7.5968253968253965)","(2.9, 3.75, 3.7433673469387756)"
15-12-2022 13:14:07.028951,"(101.0, 320.0, 245.0)","(31.0, 50.0, 47.1764705882353)","(2.6, 3.2, 3.1965517241379313)","(4.2, 5.0, 4.956060606060606)","(26.0, 40.0, 39.170731707317074)","(18.0, 27.0, 26.0)","(6.0, 7.6, 7.596363636363636)","(2.9, 3.75, 3.7426136363636364)"
15-12-2022 13:14:08.035613,"(101.0, 320.0, 196.47058823529412)","(31.0, 50.0, 46.64)","(2.6, 3.25, 3.245424836601307)","(4.2, 5.0, 4.968627450980392)","(26.0, 40.0, 39.15)","(18.0, 27.0, 25.666666666666668)","(6.0, 7.6, 7.596363636363636)","(2.9, 3.75, 3.617375886524823)"
15-12-2022 13:14:09.096464,"(101.0, 320.0, 242.22222222222223)","(31.0, 50.0, 46.75)","(2.6, 3.3, 3.2850828729281765)","(4.2, 5.0, 5.0636363636363635)","(26.0, 40.0, 39.170731707317074)","(18.0, 27.0, 25.666666666666668)","(6.0, 7.6, 7.5935483870967735)","(2.9, 3.65, 3.607070707070707)"
15-12-2022 13:14:10.167007,"(101.0, 320.0, 242.22222222222223)","(31.0, 50.0, 47.75)","(2.6, 3.3, 3.283240223463687)","(4.2, 5.2, 5.109090909090909)","(26.0, 40.0, 39.170731707317074)","(18.0, 27.0, 25.666666666666668)","(6.0, 7.6, 7.5935483870967735)","(2.9, 3.65, 3.601098901098901)"
15-12-2022 13:14:11.321927,"(101.0, 320.0, 242.22222222222223)","(31.0, 50.0, 47.6)","(2.6, 3.3, 3.283240223463687)","(4.2, 5.2, 5.109090909090909)","(26.0, 40.0, 39.170731707317074)","(18.0, 27.0, 25.666666666666668)","(6.0, 7.6, 7.490909090909091)","(2.9, 3.65, 3.602450980392157)"
15-12-2022 13:14:12.490620,"(101.0, 320.0, 242.22222222222223)","(31.0, 50.0, 47.214285714285715)","(2.6, 3.3, 3.283240223463687)","(4.2, 5.2, 5.1)","(26.0, 40.0, 39.02127659574468)","(18.0, 27.0, 25.42105263157895)","(6.0, 7.6, 7.513207547169811)","(2.9, 3.65, 3.606372549019608)"
15-12-2022 13:14:13.664075,"(101.0, 320.0, 224.54545454545456)","(31.0, 50.0, 46.0)","(2.6, 3.3, 3.3269886363636365)","(4.2, 5.2, 5.108695652173913)","(26.0, 40.0, 39.02127659574468)","(18.0, 27.0, 25.42105263157895)","(6.0, 7.6, 7.513207547169811)","(2.9, 3.65, 3.5602803738317754)"
15-12-2022 13:14:14.930570,"(101.0, 320.0, 224.54545454545456)","(31.0, 50.0, 45.69230769230769)","(2.6, 3.35, 3.3274999999999997)","(4.2, 5.2, 5.108695652173913)","(26.0, 40.0, 39.02127659574468)","(18.0, 27.0, 25.42105263157895)","(6.0, 7.6, 7.480769230769231)","(2.9, 3.65, 3.5602803738317754)"
15-12-2022 13:14:16.150038,"(101.0, 320.0, 209.4736842105263)","(31.0, 50.0, 47.09375)","(2.6, 3.4, 3.2209265175718853)","(4.2, 5.2, 5.293367346938775)","(26.0, 40.0, 40.04545454545455)","(18.0, 27.0, 25.42105263157895)","(6.0, 7.6, 7.469387755102041)","(2.9, 3.65, 3.571951219512195)"
15-12-2022 13:14:17.414216,"(101.0, 320.0, 197.5)","(31.0, 50.0, 47.09375)","(2.6, 3.25, 3.2239255014326647)","(4.2, 5.3, 5.296875)","(26.0, 42.0, 39.43283582089552)","(18.0, 27.0, 25.833333333333332)","(6.0, 7.6, 7.382926829268293)","(2.9, 3.65, 3.5602803738317754)"
15-12-2022 13:14:18.652521,"(101.0, 320.0, 197.5)","(31.0, 50.0, 47.4)","(2.6, 3.25, 3.226923076923077)","(4.2, 5.3, 5.296858638743456)","(26.0, 42.0, 40.208333333333336)","(18.0, 27.0, 25.833333333333332)","(6.0, 7.4, 7.374545454545455)","(2.9, 3.65, 3.57)"
15-12-2022 13:14:19.874169,"(101.0, 320.0, 197.5)","(31.0, 50.0, 47.13846153846154)","(2.6, 3.25, 3.225227963525836)","(4.2, 5.3, 5.288095238095238)","(26.0, 42.0, 38.98360655737705)","(18.0, 27.0, 25.5)","(6.0, 7.4, 7.35609756097561)","(2.9, 3.65, 3.568954248366013)"
15-12-2022 13:14:21.085976,"(101.0, 320.0, 197.5)","(31.0, 50.0, 47.13846153846154)","(2.6, 3.25, 3.2246290801186945)","(4.2, 5.3, 5.289805825242718)","(26.0, 42.0, 38.90909090909091)","(18.0, 26.0, 25.5)","(6.0, 7.4, 7.35609756097561)","(2.9, 3.65, 3.568954248366013)"
15-12-2022 13:14:22.317188,"(101.0, 320.0, 197.5)","(31.0, 50.0, 47.09090909090909)","(2.6, 3.25, 3.220719178082192)","(4.2, 5.3, 5.292039800995025)","(26.0, 42.0, 38.875)","(18.0, 26.0, 25.714285714285715)","(6.0, 7.4, 7.35609756097561)","(2.9, 3.65, 3.581818181818182)"
15-12-2022 13:14:23.514430,"(101.0, 320.0, 197.5)","(31.0, 50.0, 46.60606060606061)","(2.6, 3.25, 3.21985559566787)","(4.2, 5.3, 5.292039800995025)","(26.0, 42.0, 38.875)","(18.0, 26.0, 25.714285714285715)","(6.0, 7.4, 7.5)","(2.9, 3.6, 3.56)"
15-12-2022 13:14:24.692375,"(101.0, 320.0, 197.5)","(31.0, 50.0, 47.10344827586207)","(2.6, 3.25, 3.219814814814815)","(4.2, 5.3, 5.285253456221198)","(26.0, 42.0, 38.07843137254902)","(18.0, 26.0, 25.714285714285715)","(6.0, 7.6, 7.497520661157025)","(2.9, 3.6, 3.55625)"
15-12-2022 13:14:25.828822,"(101.0, 320.0, 197.5)","(31.0, 50.0, 47.05084745762712)","(2.6, 3.25, 3.2311046511627906)","(4.2, 5.4, 5.338461538461538)","(26.0, 42.0, 38.07843137254902)","(18.0, 26.0, 25.714285714285715)","(6.0, 7.6, 7.490322580645161)","(2.9, 3.6, 3.55625)"
15-12-2022 13:14:26.982961,"(101.0, 320.0, 197.5)","(31.0, 48.0, 47.87096774193549)","(2.7, 3.3, 3.2743243243243243)","(4.2, 5.4, 5.335714285714285)","(31.0, 42.0, 37.23809523809524)","(19.0, 26.0, 25.714285714285715)","(6.5, 7.6, 7.490322580645161)","(2.8, 3.6, 3.55625)"
15-12-2022 13:14:28.110996,"(101.0, 320.0, 203.33333333333334)","(31.0, 48.0, 47.86666666666667)","(2.7, 3.3, 3.2743243243243243)","(4.2, 5.3, 5.294444444444444)","(31.0, 42.0, 37.23809523809524)","(19.0, 26.0, 24.5)","(6.5, 7.6, 7.505084745762711)","(2.8, 3.6, 3.5513513513513515)"
15-12-2022 13:14:29.191459,"(101.0, 320.0, 197.5)","(31.0, 48.0, 47.87096774193549)","(2.7, 3.3, 3.2761627906976742)","(4.2, 5.3, 5.275)","(31.0, 40.0, 39.0)","(19.0, 27.0, 25.434782608695652)","(6.5, 7.6, 7.505084745762711)","(2.8, 3.6, 3.5757575757575757)"
15-12-2022 13:14:30.354521,"(101.0, 320.0, 197.5)","(31.0, 48.0, 47.87096774193549)","(2.7, 3.3, 3.2761627906976742)","(4.2, 5.3, 5.275)","(31.0, 40.0, 39.0)","(19.0, 27.0, 25.434782608695652)","(6.5, 7.6, 7.5104)","(2.8, 3.6, 3.5757575757575757)"
15-12-2022 13:14:31.434176,"(101.0, 320.0, 197.5)","(31.0, 48.0, 47.63636363636364)","(2.7, 3.3, 3.2761627906976742)","(4.2, 5.3, 5.275)","(31.0, 40.0, 39.0)","(19.0, 27.0, 25.1)","(6.5, 7.6, 7.501694915254237)","(2.8, 3.6, 3.5633333333333335)"
15-12-2022 13:14:32.444762,"(101.0, 320.0, 197.5)","(31.0, 48.0, 47.625)","(2.7, 3.3, 3.2761627906976742)","(4.2, 5.3, 5.208411214953271)","(31.0, 40.0, 39.0)","(19.0, 27.0, 25.714285714285715)","(6.5, 7.6, 7.4982456140350875)","(2.8, 3.6, 3.5676470588235296)"
15-12-2022 13:14:33.596110,"(101.0, 310.0, 198.57142857142858)","(31.0, 48.0, 47.625)","(2.7, 3.3, 3.259)","(4.2, 5.5, 5.310045662100457)","(31.0, 40.0, 39.0)","(19.0, 26.0, 25.95744680851064)","(6.5, 7.6, 7.551724137931035)","(2.8, 3.6, 3.528787878787879)"
15-12-2022 13:14:34.664477,"(101.0, 310.0, 198.57142857142858)","(31.0, 48.0, 47.22222222222222)","(2.7, 3.3, 3.261842105263158)","(4.2, 5.5, 5.307511737089202)","(31.0, 40.0, 38.36363636363637)","(19.0, 26.0, 25.434782608695652)","(6.5, 7.8, 7.676923076923076)","(2.8, 3.55, 3.5344594594594594)"
15-12-2022 13:14:35.775814,"(101.0, 300.0, 177.64705882352942)","(31.0, 48.0, 46.8235294117647)","(2.7, 3.3, 3.2876068376068375)","(4.2, 5.5, 5.305504587155963)","(31.0, 40.0, 38.0)","(19.0, 27.0, 25.434782608695652)","(6.5, 7.8, 7.676923076923076)","(2.8, 3.55, 3.5344594594594594)"
15-12-2022 13:14:36.907293,"(101.0, 300.0, 177.64705882352942)","(31.0, 48.0, 44.666666666666664)","(2.7, 3.3, 3.380693069306931)","(4.2, 5.5, 5.252941176470588)","(31.0, 40.0, 36.96)","(19.0, 27.0, 25.344827586206897)","(6.5, 7.8, 7.490566037735849)","(2.8, 3.55, 3.493427230046948)"
15-12-2022 13:14:37.964539,"(101.0, 300.0, 177.64705882352942)","(31.0, 44.0, 43.833333333333336)","(2.7, 3.4, 3.397328244274809)","(4.2, 5.4, 5.295833333333333)","(31.0, 40.0, 36.96)","(19.0, 27.0, 24.65625)","(6.5, 7.8, 7.54375)","(2.8, 3.5, 3.464189189189189)"
15-12-2022 13:14:39.029668,"(101.0, 300.0, 200.95238095238096)","(31.0, 44.0, 43.733333333333334)","(2.7, 3.4, 3.397328244274809)","(4.2, 5.4, 5.295833333333333)","(31.0, 40.0, 36.96)","(19.0, 27.0, 25.714285714285715)","(6.5, 7.8, 7.54375)","(2.8, 3.5, 3.46044776119403)"
15-12-2022 13:14:40.198139,"(101.0, 300.0, 200.95238095238096)","(31.0, 44.0, 43.733333333333334)","(2.7, 3.4, 3.3997991967871486)","(4.2, 5.4, 5.252272727272728)","(31.0, 40.0, 36.96)","(19.0, 26.0, 25.943661971830984)","(6.5, 7.8, 7.535294117647059)","(2.8, 3.5, 3.4423913043478263)"
15-12-2022 13:14:41.277649,"(101.0, 300.0, 208.23529411764707)","(31.0, 44.0, 43.5)","(2.7, 3.4, 3.44)","(4.2, 5.4, 5.176666666666667)","(31.0, 40.0, 36.96)","(19.0, 27.0, 25.943661971830984)","(6.5, 7.8, 7.535294117647059)","(2.8, 3.45, 3.441764705882353)"
15-12-2022 13:14:42.432951,"(101.0, 300.0, 200.95238095238096)","(31.0, 44.0, 43.5)","(2.7, 3.45, 3.4408045977011494)","(4.2, 5.2, 5.179411764705883)","(31.0, 40.0, 36.96)","(19.0, 27.0, 25.943661971830984)","(6.5, 7.8, 7.523076923076923)","(2.8, 3.45, 3.441764705882353)"
15-12-2022 13:14:43.718738,"(101.0, 300.0, 222.0)","(31.0, 44.0, 43.5)","(2.7, 3.45, 3.439893617021277)","(4.2, 5.2, 5.139130434782609)","(31.0, 40.0, 36.96)","(19.0, 27.0, 25.943661971830984)","(6.5, 7.8, 7.535294117647059)","(2.8, 3.45, 3.473076923076923)"
15-12-2022 13:14:44.913073,"(91.0, 300.0, 222.0)","(31.0, 44.0, 43.5)","(2.7, 3.45, 3.439325842696629)","(4.2, 5.2, 5.1054545454545455)","(31.0, 40.0, 37.07692307692308)","(19.0, 27.0, 25.943661971830984)","(6.5, 7.8, 7.535294117647059)","(2.8, 3.5, 3.467441860465116)"
15-12-2022 13:14:46.105398,"(91.0, 290.0, 276.25)","(31.0, 44.0, 43.5)","(2.7, 3.45, 3.4364583333333334)","(4.2, 5.2, 5.104761904761904)","(31.0, 40.0, 36.38095238095238)","(19.0, 27.0, 26.09090909090909)","(6.5, 7.8, 7.752941176470588)","(2.8, 3.5, 3.4381578947368423)"
