,Quested Bale,Flying Redeemer,Fabs Wasabi,Break The Clouds,Miss Daisy Lee,Coppola Bale,Heavy Load,Lowick Bale
07-12-2022 18:44:07.773194,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.121)","(9.0, 17.0, 15.615384615384615)","(17.0, 50.0, 28.75)","(12.0, 36.0, 22.944444444444443)","(31.0, 240.0, 135.0)","(21.0, 55.0, 35.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:09.084210,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.165)","(9.0, 17.0, 15.615384615384615)","(17.0, 50.0, 28.75)","(12.0, 36.0, 22.944444444444443)","(31.0, 240.0, 135.0)","(21.0, 55.0, 35.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:10.344162,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.4547999999999996)","(9.0, 17.0, 15.615384615384615)","(17.0, 50.0, 28.75)","(12.0, 36.0, 22.944444444444443)","(31.0, 240.0, 135.0)","(21.0, 55.0, 35.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:11.604828,"(3.0, 6.0, 4.94)","(2.4, 3.5, 3.3933333333333335)","(9.0, 17.0, 15.615384615384615)","(17.0, 50.0, 28.75)","(12.0, 36.0, 22.944444444444443)","(31.0, 240.0, 135.0)","(21.0, 55.0, 35.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:12.807258,"(3.0, 6.0, 4.94)","(2.4, 3.6, 3.2066666666666666)","(9.0, 17.0, 11.266666666666667)","(17.0, 50.0, 28.75)","(12.0, 36.0, 22.944444444444443)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:14.006945,"(3.0, 6.0, 4.94)","(2.4, 3.6, 3.3466666666666667)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:15.210479,"(3.0, 6.0, 4.94)","(2.4, 3.6, 3.4914285714285715)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:16.453062,"(3.0, 6.0, 4.94)","(2.4, 3.6, 3.4914285714285715)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:17.916960,"(3.0, 6.0, 4.94)","(2.4, 3.6, 2.709285714285714)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:19.271170,"(3.0, 6.0, 4.94)","(2.4, 3.55, 2.709285714285714)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:20.734393,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.1799999999999997)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:21.983621,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.1799999999999997)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:23.209585,"(3.0, 6.0, 4.94)","(2.4, 3.55, 2.800625)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:24.679841,"(3.0, 6.0, 4.94)","(2.4, 3.55, 2.800625)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:26.051130,"(3.0, 6.0, 4.94)","(2.4, 3.55, 2.8705882352941177)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:27.363729,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2066666666666666)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:28.615215,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2066666666666666)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:29.969217,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2066666666666666)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:31.293864,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2066666666666666)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:32.600548,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2066666666666666)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:33.855855,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2066666666666666)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:35.100593,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2066666666666666)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:36.449672,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2066666666666666)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:37.878538,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2066666666666666)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:39.290755,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2066666666666666)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:40.580768,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2066666666666666)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:41.867759,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2066666666666666)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:43.163082,"(3.0, 6.0, 4.94)","(2.4, 3.55, 2.8093333333333335)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:44.569224,"(3.0, 6.0, 4.94)","(2.4, 3.55, 2.787857142857143)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:45.791475,"(3.0, 6.0, 4.94)","(2.4, 3.55, 2.787857142857143)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:47.102506,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2066666666666666)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:48.475199,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.213333333333333)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:49.679932,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.213333333333333)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:51.213148,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.213333333333333)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:52.729966,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.213333333333333)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:54.223437,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.213333333333333)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:55.749318,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.213333333333333)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 21.625)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:57.973019,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.213333333333333)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 21.625)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:44:59.590775,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.213333333333333)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 21.625)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:00.961315,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2165624999999998)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 21.625)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:02.361595,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2303125)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 21.625)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:03.721687,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2303125)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 21.625)","(31.0, 240.0, 135.0)","(21.0, 55.0, 35.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:05.119458,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2303125)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 35.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:06.554318,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2303125)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:07.909094,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.200357142857143)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:09.305280,"(3.0, 6.0, 4.94)","(2.4, 3.55, 2.8664285714285715)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:10.716065,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.3370212765957445)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:12.592251,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2509375)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:14.147585,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2509375)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:15.721855,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2509375)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:17.246181,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2509375)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:18.736430,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2509375)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:20.116845,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2509375)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:21.495696,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2509375)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:22.938507,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2509375)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:24.474795,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2509375)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:26.191263,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2509375)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:27.726096,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2509375)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:29.167955,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.2509375)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:31.351306,"(3.0, 6.0, 4.94)","(2.4, 3.55, 2.965625)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:32.871594,"(3.0, 6.0, 4.94)","(2.4, 3.55, 2.965625)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:34.373047,"(3.0, 6.0, 4.94)","(2.4, 3.55, 2.8640909090909092)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:35.731583,"(3.0, 6.0, 4.94)","(2.4, 3.65, 3.064)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:37.140382,"(3.0, 6.0, 4.94)","(2.4, 3.55, 3.008235294117647)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:38.593720,"(3.0, 6.0, 4.94)","(2.4, 3.5, 3.008235294117647)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:39.998801,"(3.0, 6.0, 4.94)","(2.4, 3.5, 3.008235294117647)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 37.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:41.383767,"(3.0, 6.0, 4.94)","(2.4, 3.5, 3.008235294117647)","(9.0, 17.0, 10.55)","(17.0, 50.0, 28.75)","(12.0, 36.0, 17.25)","(31.0, 240.0, 135.0)","(21.0, 55.0, 35.0)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:42.829315,"(3.0, 6.0, 4.94)","(2.4, 3.5, 3.008235294117647)","(9.0, 17.0, 9.475)","(17.0, 50.0, 31.38888888888889)","(12.0, 36.0, 26.833333333333332)","(31.0, 240.0, 128.8235294117647)","(21.0, 55.0, 30.423076923076923)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:44.268720,"(3.0, 6.0, 4.94)","(2.4, 3.5, 3.008235294117647)","(9.0, 17.0, 9.475)","(17.0, 50.0, 29.0625)","(12.0, 36.0, 24.055555555555557)","(31.0, 240.0, 128.8235294117647)","(21.0, 55.0, 30.423076923076923)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:45.721167,"(3.0, 6.0, 4.94)","(2.4, 3.5, 3.008235294117647)","(9.0, 17.0, 9.475)","(17.0, 50.0, 29.0625)","(12.0, 36.0, 18.083333333333332)","(31.0, 240.0, 128.8235294117647)","(21.0, 55.0, 30.423076923076923)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:47.049272,"(3.0, 6.0, 4.94)","(2.4, 3.45, 2.9905882352941178)","(9.0, 17.0, 9.475)","(17.0, 50.0, 29.0625)","(12.0, 36.0, 18.083333333333332)","(31.0, 240.0, 128.8235294117647)","(21.0, 55.0, 30.423076923076923)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:48.503401,"(3.0, 6.0, 4.94)","(2.4, 3.45, 2.9905882352941178)","(9.0, 17.0, 9.475)","(17.0, 50.0, 29.0625)","(12.0, 36.0, 18.083333333333332)","(31.0, 240.0, 128.8235294117647)","(21.0, 55.0, 30.423076923076923)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:49.849133,"(3.0, 6.0, 4.94)","(2.4, 3.45, 2.9905882352941178)","(9.0, 17.0, 9.475)","(17.0, 50.0, 29.0625)","(12.0, 36.0, 18.083333333333332)","(31.0, 240.0, 128.8235294117647)","(21.0, 55.0, 30.423076923076923)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:51.183452,"(3.0, 6.0, 4.94)","(2.4, 3.45, 2.9905882352941178)","(9.0, 17.0, 9.475)","(17.0, 50.0, 29.0625)","(12.0, 36.0, 18.083333333333332)","(31.0, 240.0, 128.8235294117647)","(21.0, 55.0, 30.423076923076923)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:52.586662,"(3.0, 6.0, 4.94)","(2.4, 3.45, 2.9729411764705884)","(9.0, 17.0, 9.475)","(17.0, 50.0, 29.0625)","(12.0, 36.0, 18.083333333333332)","(31.0, 240.0, 128.8235294117647)","(21.0, 55.0, 30.423076923076923)","(3.9, 6.6, 5.133333333333334)"
07-12-2022 18:45:54.115775,"(3.0, 6.0, 4.94)","(2.4, 3.4, 2.9729411764705884)","(9.0, 17.0, 8.973333333333334)","(17.0, 50.0, 29.0625)","(12.0, 36.0, 17.1875)","(31.0, 240.0, 91.76470588235294)","(21.0, 55.0, 30.423076923076923)","(3.9, 6.6, 4.65)"
07-12-2022 18:45:55.551466,"(3.0, 6.0, 4.94)","(2.4, 3.4, 2.9729411764705884)","(9.0, 17.0, 8.973333333333334)","(17.0, 50.0, 29.0625)","(12.0, 36.0, 17.1875)","(31.0, 240.0, 91.76470588235294)","(21.0, 55.0, 30.423076923076923)","(3.9, 6.4, 4.62)"
07-12-2022 18:45:56.942475,"(3.0, 6.0, 4.94)","(2.4, 3.4, 2.9729411764705884)","(9.0, 17.0, 8.973333333333334)","(17.0, 50.0, 29.0625)","(12.0, 36.0, 17.1875)","(31.0, 240.0, 91.76470588235294)","(21.0, 55.0, 30.423076923076923)","(3.9, 6.6, 5.066666666666667)"
07-12-2022 18:45:58.322860,"(3.0, 6.0, 4.94)","(2.4, 3.4, 2.9729411764705884)","(9.0, 17.0, 8.973333333333334)","(17.0, 50.0, 29.0625)","(12.0, 36.0, 17.1875)","(31.0, 240.0, 91.76470588235294)","(21.0, 55.0, 30.423076923076923)","(3.9, 6.4, 5.066666666666667)"
07-12-2022 18:45:59.616882,"(3.0, 6.0, 4.94)","(2.4, 3.4, 2.9729411764705884)","(9.0, 17.0, 8.973333333333334)","(17.0, 50.0, 29.0625)","(12.0, 36.0, 17.1875)","(31.0, 240.0, 91.76470588235294)","(21.0, 55.0, 30.423076923076923)","(3.9, 6.4, 5.066666666666667)"
07-12-2022 18:46:01.106317,"(3.0, 6.0, 4.94)","(2.4, 3.4, 2.955294117647059)","(9.0, 17.0, 8.973333333333334)","(17.0, 50.0, 29.0625)","(12.0, 36.0, 17.1875)","(31.0, 240.0, 91.76470588235294)","(21.0, 55.0, 30.423076923076923)","(3.9, 6.4, 5.066666666666667)"
07-12-2022 18:46:02.452425,"(3.0, 6.0, 4.94)","(2.4, 3.35, 2.955294117647059)","(9.0, 17.0, 8.973333333333334)","(17.0, 50.0, 29.0625)","(12.0, 36.0, 17.1875)","(31.0, 240.0, 91.76470588235294)","(21.0, 55.0, 30.423076923076923)","(3.9, 6.4, 5.066666666666667)"
07-12-2022 18:46:03.861004,"(3.0, 6.0, 4.94)","(2.4, 3.35, 2.955294117647059)","(9.0, 17.0, 8.973333333333334)","(17.0, 50.0, 29.0625)","(12.0, 36.0, 17.1875)","(31.0, 240.0, 91.76470588235294)","(21.0, 55.0, 30.423076923076923)","(3.9, 6.4, 5.066666666666667)"
07-12-2022 18:46:05.214899,"(3.0, 6.0, 4.94)","(2.4, 3.35, 2.6035714285714286)","(9.0, 17.0, 9.485714285714286)","(17.0, 50.0, 29.0625)","(12.0, 36.0, 17.1875)","(31.0, 240.0, 91.76470588235294)","(21.0, 55.0, 30.423076923076923)","(3.9, 6.4, 5.066666666666667)"
07-12-2022 18:46:06.638429,"(3.0, 6.0, 4.94)","(2.4, 3.35, 3.108888888888889)","(9.0, 16.0, 9.485714285714286)","(17.0, 50.0, 29.0625)","(12.0, 36.0, 17.1875)","(31.0, 240.0, 91.76470588235294)","(21.0, 55.0, 38.5)","(3.9, 6.4, 4.62)"
07-12-2022 18:46:08.002263,"(3.0, 6.0, 4.94)","(2.4, 3.3, 3.108888888888889)","(9.0, 16.0, 9.485714285714286)","(17.0, 50.0, 29.0625)","(12.0, 36.0, 17.1875)","(31.0, 240.0, 91.76470588235294)","(21.0, 48.0, 30.9)","(3.9, 6.6, 4.65)"
07-12-2022 18:46:09.335131,"(3.0, 6.0, 4.94)","(2.4, 3.3, 3.315)","(9.0, 16.0, 9.485714285714286)","(17.0, 50.0, 37.30769230769231)","(12.0, 36.0, 25.96666666666667)","(31.0, 240.0, 91.76470588235294)","(21.0, 48.0, 31.2)","(3.9, 6.4, 5.658823529411765)"
07-12-2022 18:46:10.866616,"(3.0, 6.0, 5.433333333333334)","(2.4, 3.6, 3.092)","(9.0, 16.0, 9.485714285714286)","(17.0, 50.0, 37.30769230769231)","(12.0, 36.0, 25.96666666666667)","(31.0, 240.0, 91.76470588235294)","(21.0, 48.0, 31.2)","(3.9, 6.4, 5.233333333333333)"
