,Frankee Merch,Internet Of Things,I See The Stars,Sugar Daddy,Better Boogie,One More Factor,Halos Dance,Sunman
08-01-2023 14:06:40.017028,"(11.0, 15.0, 13.04)","(26.0, 130.0, 116.0)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8829787234042552)","(6.0, 6.4, 6.22608695652174)","(26.0, 50.0, 49.125)","(31.0, 70.0, 62.0)","(26.0, 55.0, 49.333333333333336)"
08-01-2023 14:06:41.080371,"(11.0, 14.5, 13.5)","(26.0, 130.0, 116.0)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8829787234042552)","(6.0, 6.4, 6.134375)","(26.0, 50.0, 49.125)","(31.0, 70.0, 65.2)","(26.0, 55.0, 49.333333333333336)"
08-01-2023 14:06:42.179557,"(11.0, 14.5, 13.214285714285714)","(26.0, 130.0, 116.0)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8829787234042552)","(6.0, 6.4, 6.22608695652174)","(26.0, 50.0, 49.125)","(31.0, 70.0, 65.2)","(26.0, 55.0, 49.333333333333336)"
08-01-2023 14:06:43.247078,"(11.0, 14.5, 13.214285714285714)","(26.0, 130.0, 116.0)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8829787234042552)","(6.0, 6.4, 6.22608695652174)","(26.0, 50.0, 49.125)","(31.0, 70.0, 65.2)","(26.0, 55.0, 49.333333333333336)"
08-01-2023 14:06:44.362768,"(11.0, 14.5, 13.3)","(26.0, 130.0, 116.0)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8829787234042552)","(6.0, 6.4, 5.955555555555556)","(26.0, 50.0, 49.17647058823529)","(31.0, 70.0, 65.2)","(26.0, 55.0, 51.6)"
08-01-2023 14:06:45.447176,"(11.0, 14.5, 13.3)","(26.0, 130.0, 116.0)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8829787234042552)","(6.0, 6.4, 5.96)","(26.0, 50.0, 45.333333333333336)","(31.0, 70.0, 62.0)","(26.0, 55.0, 49.333333333333336)"
08-01-2023 14:06:46.619392,"(11.0, 15.0, 13.04)","(26.0, 130.0, 102.0)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8757575757575757)","(6.0, 6.4, 5.666666666666667)","(26.0, 50.0, 48.92307692307692)","(31.0, 70.0, 62.0)","(26.0, 55.0, 49.333333333333336)"
08-01-2023 14:06:47.784358,"(11.0, 15.0, 13.04)","(26.0, 130.0, 120.66666666666667)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8757575757575757)","(6.0, 6.4, 5.4222222222222225)","(26.0, 50.0, 44.0)","(31.0, 70.0, 62.0)","(26.0, 55.0, 49.333333333333336)"
08-01-2023 14:06:48.896957,"(11.0, 15.0, 13.04)","(26.0, 130.0, 120.66666666666667)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.897142857142857)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 44.0)","(31.0, 70.0, 59.0)","(26.0, 55.0, 47.5)"
08-01-2023 14:06:49.991914,"(11.0, 14.5, 13.5)","(26.0, 130.0, 120.66666666666667)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.897142857142857)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 44.0)","(31.0, 70.0, 62.0)","(26.0, 55.0, 49.333333333333336)"
08-01-2023 14:06:51.101704,"(11.0, 14.5, 13.5)","(26.0, 130.0, 120.66666666666667)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.897142857142857)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 44.0)","(31.0, 70.0, 62.0)","(26.0, 55.0, 49.333333333333336)"
08-01-2023 14:06:52.157372,"(11.0, 14.5, 13.5)","(26.0, 130.0, 120.66666666666667)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.897142857142857)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 44.0)","(31.0, 70.0, 62.0)","(26.0, 55.0, 49.333333333333336)"
08-01-2023 14:06:53.188401,"(11.0, 14.5, 13.5)","(26.0, 130.0, 120.66666666666667)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.897142857142857)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 44.0)","(31.0, 70.0, 62.0)","(26.0, 55.0, 49.333333333333336)"
08-01-2023 14:06:54.302417,"(11.0, 14.5, 13.5)","(26.0, 130.0, 120.66666666666667)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8757575757575757)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 44.0)","(31.0, 70.0, 120.4)","(26.0, 55.0, 69.0)"
08-01-2023 14:06:55.473906,"(11.0, 14.5, 13.5)","(26.0, 130.0, 118.33333333333333)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8757575757575757)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 44.0)","(31.0, 170.0, 120.4)","(26.0, 100.0, 69.0)"
08-01-2023 14:06:56.536155,"(11.0, 14.5, 13.214285714285714)","(26.0, 130.0, 120.0)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8757575757575757)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 49.0)","(31.0, 170.0, 120.4)","(26.0, 100.0, 69.0)"
08-01-2023 14:06:57.554441,"(11.0, 14.5, 13.3)","(26.0, 130.0, 120.0)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8757575757575757)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 49.0)","(31.0, 170.0, 120.4)","(26.0, 100.0, 69.0)"
08-01-2023 14:06:58.537297,"(11.0, 14.5, 13.3)","(26.0, 130.0, 120.0)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8757575757575757)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 49.0)","(31.0, 170.0, 120.4)","(26.0, 100.0, 69.0)"
08-01-2023 14:06:59.605161,"(11.0, 14.5, 13.3)","(26.0, 130.0, 120.0)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.885)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 49.0)","(31.0, 170.0, 120.4)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:00.705951,"(11.0, 14.5, 13.3)","(26.0, 130.0, 120.0)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.885)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 44.666666666666664)","(31.0, 170.0, 120.4)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:01.770624,"(11.0, 14.5, 13.3)","(26.0, 130.0, 120.0)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.885)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 47.14285714285714)","(31.0, 170.0, 120.4)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:02.823723,"(11.0, 14.5, 13.7)","(26.0, 130.0, 120.0)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.885)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 46.5)","(31.0, 170.0, 120.4)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:03.924872,"(11.0, 14.0, 13.666666666666666)","(26.0, 130.0, 120.0)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.885)","(6.0, 6.4, 6.356164383561644)","(26.0, 55.0, 44.0)","(31.0, 170.0, 120.4)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:04.992670,"(11.0, 14.0, 13.666666666666666)","(26.0, 130.0, 120.0)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.885)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 44.0)","(31.0, 170.0, 79.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:06.092255,"(11.0, 14.0, 13.666666666666666)","(26.0, 130.0, 120.0)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8714285714285714)","(6.0, 6.2, 6.1940298507462686)","(26.0, 50.0, 38.0)","(31.0, 90.0, 75.33333333333333)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:07.224073,"(11.0, 14.0, 13.666666666666666)","(26.0, 130.0, 122.22222222222223)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8714285714285714)","(6.0, 6.2, 6.1940298507462686)","(26.0, 50.0, 38.0)","(31.0, 90.0, 75.33333333333333)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:08.380307,"(11.0, 14.0, 13.666666666666666)","(26.0, 130.0, 122.22222222222223)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8806451612903226)","(6.0, 6.2, 6.1940298507462686)","(26.0, 50.0, 38.0)","(31.0, 90.0, 75.33333333333333)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:09.442813,"(11.0, 15.0, 12.8125)","(26.0, 130.0, 97.5)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8806451612903226)","(6.0, 6.2, 6.1940298507462686)","(26.0, 50.0, 34.0)","(31.0, 90.0, 75.33333333333333)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:10.479725,"(11.0, 15.0, 12.923728813559322)","(26.0, 130.0, 97.5)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8806451612903226)","(6.0, 6.2, 6.1940298507462686)","(26.0, 50.0, 34.0)","(31.0, 90.0, 75.33333333333333)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:11.576135,"(11.0, 15.0, 12.923728813559322)","(26.0, 130.0, 97.5)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8806451612903226)","(6.0, 6.2, 6.1940298507462686)","(26.0, 50.0, 38.0)","(31.0, 90.0, 75.33333333333333)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:12.620555,"(11.0, 14.5, 14.214285714285714)","(26.0, 130.0, 97.5)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8806451612903226)","(6.0, 6.2, 6.1940298507462686)","(26.0, 50.0, 38.0)","(31.0, 90.0, 75.33333333333333)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:13.711121,"(11.0, 14.0, 13.785714285714285)","(26.0, 130.0, 122.22222222222223)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8806451612903226)","(6.0, 6.2, 6.194594594594594)","(26.0, 50.0, 34.0)","(31.0, 90.0, 75.33333333333333)","(26.0, 100.0, 79.33333333333334)"
08-01-2023 14:07:14.748363,"(11.0, 14.0, 13.823529411764707)","(26.0, 130.0, 122.22222222222223)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8806451612903226)","(6.0, 6.2, 6.194594594594594)","(26.0, 50.0, 34.0)","(31.0, 90.0, 75.33333333333333)","(26.0, 100.0, 79.33333333333334)"
08-01-2023 14:07:15.772986,"(11.0, 14.0, 13.823529411764707)","(26.0, 130.0, 122.22222222222223)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8806451612903226)","(6.0, 6.2, 6.194594594594594)","(26.0, 50.0, 34.0)","(31.0, 90.0, 75.33333333333333)","(26.0, 100.0, 70.0)"
08-01-2023 14:07:16.781119,"(11.0, 14.0, 13.823529411764707)","(26.0, 130.0, 120.66666666666667)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8733333333333333)","(6.0, 6.2, 6.36)","(26.0, 50.0, 34.0)","(31.0, 90.0, 82.0)","(26.0, 100.0, 79.33333333333334)"
08-01-2023 14:07:17.860438,"(11.0, 14.0, 13.823529411764707)","(26.0, 130.0, 120.66666666666667)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8692307692307693)","(6.0, 6.4, 6.36)","(26.0, 50.0, 34.0)","(31.0, 100.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:18.913908,"(11.0, 14.0, 13.785714285714285)","(26.0, 130.0, 120.66666666666667)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8692307692307693)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 34.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:19.976127,"(11.0, 14.5, 14.214285714285714)","(26.0, 130.0, 97.5)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8692307692307693)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 34.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:21.078406,"(11.0, 14.5, 13.75)","(26.0, 130.0, 100.0)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8692307692307693)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 34.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:22.070183,"(11.0, 14.5, 13.75)","(26.0, 130.0, 100.0)","(4.6, 6.8, 6.48)","(1.6, 1.9, 1.8692307692307693)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 29.428571428571427)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:23.156585,"(11.0, 14.5, 13.75)","(26.0, 130.0, 100.0)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.8828571428571428)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 29.428571428571427)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:24.193216,"(11.0, 14.5, 13.75)","(26.0, 130.0, 100.0)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.8911111111111112)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 29.428571428571427)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:25.315808,"(11.0, 14.5, 13.75)","(26.0, 130.0, 100.0)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.8828571428571428)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:26.459090,"(11.0, 14.5, 13.75)","(26.0, 130.0, 100.0)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.8828571428571428)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:27.497941,"(11.0, 14.5, 13.75)","(26.0, 130.0, 116.66666666666667)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.8828571428571428)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:28.462327,"(11.0, 15.0, 12.55)","(26.0, 130.0, 112.85714285714286)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.8828571428571428)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 38.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:29.505018,"(11.0, 14.5, 13.75)","(26.0, 130.0, 112.85714285714286)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.8828571428571428)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:30.564562,"(11.0, 14.5, 13.75)","(26.0, 130.0, 112.85714285714286)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.886086956521739)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:31.655886,"(11.0, 14.5, 13.75)","(26.0, 130.0, 112.85714285714286)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.886086956521739)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:32.725399,"(11.0, 14.5, 13.375)","(26.0, 130.0, 112.85714285714286)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.886086956521739)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:33.775244,"(11.0, 14.5, 12.9)","(26.0, 130.0, 112.85714285714286)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.886086956521739)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:34.835814,"(11.0, 14.5, 12.9)","(26.0, 130.0, 112.85714285714286)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.886086956521739)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:35.977200,"(11.0, 14.5, 12.9)","(26.0, 130.0, 120.76923076923077)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.8766666666666667)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:37.071287,"(11.0, 14.0, 13.5)","(26.0, 130.0, 120.76923076923077)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.8766666666666667)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:38.223228,"(11.0, 14.0, 13.5)","(26.0, 130.0, 120.76923076923077)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.8766666666666667)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:39.328179,"(11.0, 14.0, 13.5)","(26.0, 130.0, 120.76923076923077)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.8766666666666667)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:40.401084,"(11.0, 14.0, 13.5)","(26.0, 130.0, 120.76923076923077)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.8766666666666667)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:41.394526,"(11.0, 14.0, 13.5)","(26.0, 130.0, 120.76923076923077)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.8766666666666667)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:42.482898,"(11.0, 14.0, 13.5)","(26.0, 130.0, 120.76923076923077)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.8766666666666667)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:43.537506,"(11.0, 14.0, 13.5)","(26.0, 130.0, 120.76923076923077)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.8766666666666667)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:44.602437,"(11.0, 14.0, 13.5)","(26.0, 130.0, 120.76923076923077)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.8766666666666667)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:45.677469,"(11.0, 14.0, 13.5)","(26.0, 130.0, 120.76923076923077)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.8766666666666667)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:46.686602,"(11.0, 14.0, 13.5)","(26.0, 130.0, 122.94117647058823)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.9107142857142856)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:47.695541,"(11.0, 14.0, 13.5)","(26.0, 130.0, 122.94117647058823)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.8828571428571428)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:48.778110,"(11.0, 14.5, 12.9)","(26.0, 130.0, 111.66666666666666)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.8642857142857143)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 36.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:49.815258,"(11.0, 14.5, 12.9)","(26.0, 130.0, 111.66666666666666)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.8642857142857143)","(6.0, 6.4, 6.356164383561644)","(26.0, 46.0, 36.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:50.912047,"(11.0, 14.5, 12.9)","(26.0, 130.0, 111.66666666666666)","(4.6, 6.8, 6.48)","(1.6, 1.92, 1.8642857142857143)","(6.0, 6.4, 6.356164383561644)","(26.0, 46.0, 40.5)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:52.016695,"(11.0, 14.5, 12.9)","(26.0, 130.0, 111.66666666666666)","(4.6, 6.8, 6.711111111111111)","(1.6, 1.92, 1.8642857142857143)","(6.0, 6.4, 6.356164383561644)","(26.0, 55.0, 40.5)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:53.091112,"(11.0, 14.5, 12.9)","(26.0, 130.0, 111.66666666666666)","(4.6, 6.8, 6.711111111111111)","(1.6, 1.92, 1.8642857142857143)","(6.0, 6.4, 6.356164383561644)","(26.0, 55.0, 38.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:54.277926,"(11.0, 14.0, 13.5)","(26.0, 130.0, 102.5)","(4.6, 6.8, 6.711111111111111)","(1.6, 1.92, 1.86375)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 30.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:55.329115,"(11.0, 14.5, 12.9)","(26.0, 130.0, 122.94117647058823)","(4.6, 6.8, 6.711111111111111)","(1.6, 1.92, 1.86375)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 30.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:56.413017,"(11.0, 14.5, 12.9)","(26.0, 130.0, 103.14285714285714)","(4.6, 6.8, 6.711111111111111)","(1.6, 1.92, 1.8664864864864865)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 30.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:57.468168,"(11.0, 14.0, 13.5)","(26.0, 130.0, 102.5)","(4.6, 6.8, 6.786206896551724)","(1.6, 1.92, 1.8486486486486486)","(6.0, 6.4, 6.356164383561644)","(26.0, 50.0, 30.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:58.551027,"(11.0, 14.0, 13.5)","(26.0, 130.0, 102.5)","(4.6, 6.8, 6.786206896551724)","(1.6, 1.92, 1.8486486486486486)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 33.333333333333336)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:07:59.612628,"(11.0, 14.0, 13.5)","(26.0, 130.0, 102.5)","(4.6, 6.8, 6.786206896551724)","(1.6, 1.92, 1.8486486486486486)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 33.333333333333336)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:08:00.704192,"(11.0, 14.5, 13.166666666666666)","(26.0, 130.0, 102.5)","(4.6, 6.8, 6.786206896551724)","(1.6, 1.92, 1.8486486486486486)","(6.0, 6.4, 6.356164383561644)","(26.0, 48.0, 33.333333333333336)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:08:01.828267,"(11.0, 14.0, 13.5)","(26.0, 130.0, 124.0)","(4.6, 6.8, 6.689655172413793)","(1.6, 1.92, 1.8505263157894738)","(6.0, 6.6, 6.214285714285714)","(26.0, 48.0, 33.333333333333336)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:08:03.086275,"(11.0, 14.0, 13.5)","(26.0, 130.0, 124.0)","(4.6, 6.8, 6.689655172413793)","(1.6, 1.92, 1.847843137254902)","(6.0, 6.6, 5.341463414634146)","(26.0, 48.0, 37.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:08:04.267042,"(11.0, 14.0, 13.6)","(26.0, 130.0, 124.0)","(4.6, 6.8, 6.689655172413793)","(1.6, 1.92, 1.86)","(6.0, 6.0, 5.34375)","(26.0, 48.0, 30.166666666666668)","(31.0, 170.0, 88.66666666666666)","(26.0, 100.0, 70.0)"
08-01-2023 14:08:05.376033,"(11.0, 14.0, 13.6)","(26.0, 130.0, 102.5)","(4.6, 6.8, 6.689655172413793)","(1.6, 1.92, 1.86)","(6.0, 6.0, 5.766666666666667)","(26.0, 46.0, 38.0)","(31.0, 170.0, 88.66666666666666)","(26.0, 100.0, 70.0)"
08-01-2023 14:08:06.535064,"(11.0, 14.5, 13.375)","(26.0, 130.0, 102.5)","(4.6, 6.8, 6.703448275862069)","(1.6, 1.92, 1.86)","(6.0, 5.9, 5.6)","(26.0, 48.0, 42.5)","(31.0, 170.0, 88.66666666666666)","(26.0, 100.0, 70.0)"
08-01-2023 14:08:07.595550,"(11.0, 14.5, 13.375)","(26.0, 130.0, 114.28571428571428)","(4.6, 6.8, 6.703448275862069)","(1.6, 1.92, 1.86)","(6.0, 5.9, 5.342424242424242)","(26.0, 48.0, 37.5)","(31.0, 170.0, 88.66666666666666)","(26.0, 100.0, 70.0)"
08-01-2023 14:08:08.631781,"(11.0, 14.5, 13.375)","(26.0, 130.0, 114.28571428571428)","(4.6, 6.8, 6.703448275862069)","(1.6, 1.92, 1.86)","(6.0, 6.0, 5.342424242424242)","(26.0, 48.0, 37.5)","(31.0, 170.0, 88.66666666666666)","(26.0, 100.0, 70.0)"
08-01-2023 14:08:09.737368,"(11.0, 14.5, 13.375)","(26.0, 130.0, 114.28571428571428)","(4.6, 6.8, 6.703448275862069)","(1.6, 1.92, 1.86)","(6.0, 6.4, 5.41)","(26.0, 48.0, 44.85714285714286)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:08:10.812936,"(11.0, 14.5, 13.375)","(26.0, 130.0, 114.28571428571428)","(4.6, 6.8, 6.703448275862069)","(1.6, 1.92, 1.86)","(6.0, 6.4, 5.5)","(26.0, 48.0, 40.66666666666667)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:08:11.896282,"(11.0, 14.5, 13.375)","(26.0, 130.0, 114.28571428571428)","(4.6, 6.8, 6.703448275862069)","(1.6, 1.92, 1.86)","(6.0, 6.4, 5.5)","(26.0, 48.0, 40.66666666666667)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
08-01-2023 14:08:13.053283,"(11.0, 14.5, 13.375)","(26.0, 120.0, 107.14285714285714)","(4.6, 6.8, 6.703448275862069)","(1.6, 1.92, 1.86)","(6.0, 6.4, 5.5)","(26.0, 48.0, 41.0)","(31.0, 170.0, 108.0)","(26.0, 100.0, 69.0)"
