,Trajec Holiday,Lady Lightfeet,Outspend,Marion Grace,Finishing Touch,Lucky Stroke
15-12-2022 11:51:03.947530,"(14.0, 30.0, 23.75)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.8125)","(1.3, 1.54, 1.5139130434782608)","(16.0, 18.5, 17.0)","(31.0, 65.0, 37.0)"
15-12-2022 11:51:04.892964,"(14.0, 30.0, 23.75)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.8125)","(1.3, 1.54, 1.5139130434782608)","(16.0, 18.5, 17.0)","(31.0, 65.0, 37.0)"
15-12-2022 11:51:05.875937,"(14.0, 30.0, 25.0)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.571428571428573)","(1.3, 1.54, 1.5139130434782608)","(16.0, 18.5, 16.7)","(31.0, 65.0, 37.0)"
15-12-2022 11:51:06.948812,"(14.0, 30.0, 25.833333333333336)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.8125)","(1.3, 1.54, 1.5139130434782608)","(16.0, 18.5, 17.0)","(31.0, 65.0, 44.0)"
15-12-2022 11:51:08.039808,"(14.0, 30.0, 25.833333333333336)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.8125)","(1.3, 1.54, 1.5139130434782608)","(16.0, 18.5, 17.5)","(31.0, 65.0, 44.0)"
15-12-2022 11:51:09.041873,"(14.0, 30.0, 25.833333333333336)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.8125)","(1.3, 1.54, 1.5139130434782608)","(16.0, 18.5, 17.5)","(31.0, 65.0, 44.0)"
15-12-2022 11:51:10.053439,"(14.0, 30.0, 25.833333333333336)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.8125)","(1.3, 1.54, 1.5139130434782608)","(16.0, 18.5, 17.5)","(31.0, 65.0, 44.0)"
15-12-2022 11:51:11.077345,"(14.0, 30.0, 25.833333333333336)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.8125)","(1.3, 1.54, 1.5139130434782608)","(16.0, 18.5, 17.5)","(31.0, 65.0, 44.0)"
15-12-2022 11:51:12.060759,"(14.0, 30.0, 25.833333333333336)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.8125)","(1.3, 1.54, 1.5139130434782608)","(16.0, 18.5, 17.5)","(31.0, 65.0, 44.0)"
15-12-2022 11:51:13.082604,"(14.0, 30.0, 25.833333333333336)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.8125)","(1.3, 1.54, 1.5139130434782608)","(16.0, 18.5, 17.5)","(31.0, 65.0, 44.0)"
15-12-2022 11:51:14.183036,"(14.0, 30.0, 25.833333333333336)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.8125)","(1.3, 1.54, 1.5139130434782608)","(16.0, 18.5, 17.5)","(31.0, 65.0, 44.0)"
15-12-2022 11:51:15.212395,"(14.0, 30.0, 25.833333333333336)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.8125)","(1.3, 1.54, 1.479047619047619)","(16.0, 18.5, 17.5)","(31.0, 65.0, 44.0)"
15-12-2022 11:51:16.202443,"(14.0, 30.0, 25.833333333333336)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.8125)","(1.3, 1.5, 1.5057142857142858)","(16.0, 18.5, 17.5)","(31.0, 65.0, 44.0)"
15-12-2022 11:51:17.211915,"(14.0, 30.0, 25.833333333333336)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.5)","(1.3, 1.54, 1.488936170212766)","(16.0, 18.5, 17.5)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:18.131484,"(14.0, 30.0, 22.0)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.8125)","(1.3, 1.54, 1.488936170212766)","(16.0, 18.5, 17.5)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:19.172497,"(14.0, 30.0, 22.0)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.8125)","(1.3, 1.54, 1.488936170212766)","(16.0, 18.5, 16.5)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:20.180580,"(14.0, 30.0, 22.0)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.8125)","(1.3, 1.54, 1.488936170212766)","(16.0, 18.5, 17.166666666666668)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:21.169268,"(14.0, 30.0, 22.0)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.8125)","(1.3, 1.54, 1.488936170212766)","(16.0, 18.5, 17.7)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:22.152993,"(14.0, 30.0, 22.0)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.8125)","(1.3, 1.54, 1.488936170212766)","(16.0, 18.5, 17.7)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:23.158009,"(14.0, 30.0, 22.0)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.8125)","(1.3, 1.54, 1.488936170212766)","(16.0, 18.5, 17.7)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:24.242325,"(14.0, 30.0, 22.0)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.8125)","(1.3, 1.54, 1.488936170212766)","(16.0, 18.5, 17.7)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:25.351246,"(14.0, 30.0, 22.0)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.5)","(1.3, 1.54, 1.4688311688311688)","(16.0, 18.5, 18.1)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:26.350722,"(14.0, 30.0, 22.0)","(5.5, 7.4, 6.9)","(11.0, 19.5, 17.5)","(1.3, 1.5, 1.4688311688311688)","(16.0, 18.5, 18.1)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:27.355965,"(14.0, 30.0, 22.0)","(5.5, 7.4, 6.9)","(11.0, 19.5, 18.0)","(1.3, 1.5, 1.461290322580645)","(16.0, 18.5, 18.1)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:28.260704,"(14.0, 29.0, 26.25)","(5.5, 7.4, 7.218181818181819)","(11.0, 19.5, 18.0)","(1.3, 1.5, 1.461290322580645)","(16.0, 18.5, 18.1)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:29.211037,"(14.0, 29.0, 25.5)","(5.5, 7.4, 7.218181818181819)","(11.0, 19.5, 18.0)","(1.3, 1.5, 1.461290322580645)","(16.0, 18.5, 18.136363636363637)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:30.202359,"(14.0, 29.0, 22.333333333333332)","(5.5, 7.4, 7.218181818181819)","(11.0, 19.5, 18.0)","(1.3, 1.5, 1.461290322580645)","(16.0, 18.5, 18.136363636363637)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:31.216444,"(14.0, 29.0, 22.333333333333332)","(5.5, 7.4, 7.218181818181819)","(11.0, 19.5, 18.0)","(1.3, 1.5, 1.461290322580645)","(16.0, 18.5, 17.333333333333332)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:32.148348,"(14.0, 29.0, 22.333333333333332)","(5.5, 7.4, 7.218181818181819)","(11.0, 19.5, 18.0)","(1.3, 1.5, 1.461290322580645)","(16.0, 18.5, 17.333333333333332)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:33.109262,"(14.0, 29.0, 22.0)","(5.5, 7.4, 7.218181818181819)","(11.0, 19.5, 18.0)","(1.3, 1.5, 1.461290322580645)","(16.0, 18.5, 18.0625)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:34.095692,"(14.0, 29.0, 22.333333333333332)","(5.5, 7.4, 7.218181818181819)","(11.0, 19.5, 18.0)","(1.3, 1.5, 1.4648275862068965)","(16.0, 18.5, 18.0625)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:35.085991,"(14.0, 29.0, 22.333333333333332)","(5.5, 7.4, 7.257142857142857)","(11.0, 19.5, 18.0)","(1.3, 1.53, 1.480909090909091)","(16.0, 18.5, 18.0625)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:35.987909,"(14.0, 29.0, 22.0)","(5.5, 7.4, 7.257142857142857)","(11.0, 19.5, 18.0)","(1.3, 1.53, 1.480909090909091)","(16.0, 18.5, 18.0625)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:36.952694,"(14.0, 29.0, 22.333333333333332)","(5.5, 7.4, 7.257142857142857)","(11.0, 19.5, 18.0)","(1.3, 1.52, 1.49)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:37.880703,"(14.0, 29.0, 22.0)","(5.5, 7.4, 7.257142857142857)","(11.0, 19.5, 18.0)","(1.3, 1.52, 1.486)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:38.843980,"(14.0, 29.0, 22.0)","(5.5, 7.4, 7.257142857142857)","(11.0, 19.5, 18.0)","(1.3, 1.52, 1.486)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:39.941198,"(20.0, 29.0, 22.333333333333332)","(7.0, 7.4, 7.257142857142857)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.486)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 48.599999999999994)"
15-12-2022 11:51:40.849559,"(20.0, 28.0, 21.666666666666668)","(7.0, 7.4, 7.257142857142857)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4649999999999999)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 48.599999999999994)"
15-12-2022 11:51:41.728966,"(20.0, 28.0, 22.0)","(7.0, 7.4, 7.257142857142857)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4649999999999999)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:51:42.797445,"(20.0, 28.0, 22.0)","(7.0, 7.4, 7.257142857142857)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4593103448275861)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:51:43.824651,"(20.0, 28.0, 21.666666666666668)","(7.0, 7.4, 7.257142857142857)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4593103448275861)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:51:44.910439,"(20.0, 28.0, 22.0)","(7.0, 7.4, 7.257142857142857)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4593103448275861)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:45.965772,"(20.0, 28.0, 22.0)","(7.0, 7.4, 7.257142857142857)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4593103448275861)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:51:46.973227,"(20.0, 28.0, 21.666666666666668)","(7.0, 7.4, 7.257142857142857)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4593103448275861)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:51:47.946420,"(20.0, 28.0, 22.0)","(7.0, 7.4, 7.257142857142857)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4593103448275861)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:48.948434,"(20.0, 28.0, 22.0)","(7.0, 7.4, 7.257142857142857)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4593103448275861)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:51:50.043030,"(20.0, 28.0, 23.25)","(7.0, 7.4, 7.257142857142857)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4593103448275861)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:51.077294,"(20.0, 28.0, 22.0)","(7.0, 7.4, 7.257142857142857)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4593103448275861)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:52.043059,"(20.0, 28.0, 22.0)","(7.0, 7.6, 7.428571428571429)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4795402298850575)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:51:53.072963,"(20.0, 28.0, 22.0)","(7.0, 7.6, 7.266666666666667)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4649999999999999)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:54.139722,"(20.0, 28.0, 22.0)","(7.0, 7.6, 7.266666666666667)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4649999999999999)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:51:55.356163,"(20.0, 28.0, 22.0)","(7.0, 7.6, 7.266666666666667)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4649999999999999)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:56.477168,"(20.0, 28.0, 22.0)","(7.0, 7.6, 7.266666666666667)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4649999999999999)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:57.475974,"(20.0, 28.0, 22.0)","(7.0, 7.6, 7.266666666666667)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4649999999999999)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:51:58.560544,"(20.0, 28.0, 22.0)","(7.0, 7.6, 7.266666666666667)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4649999999999999)","(16.0, 18.5, 18.11111111111111)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:51:59.778121,"(20.0, 28.0, 22.0)","(7.0, 7.6, 7.266666666666667)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4649999999999999)","(16.0, 18.5, 16.88235294117647)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:00.910508,"(20.0, 28.0, 22.0)","(7.0, 7.6, 7.266666666666667)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4649999999999999)","(16.0, 19.0, 16.88235294117647)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:52:02.035343,"(20.0, 28.0, 22.0)","(7.0, 7.6, 7.0)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4649999999999999)","(16.0, 19.0, 16.88235294117647)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:52:03.236835,"(20.0, 28.0, 22.0)","(7.0, 7.6, 7.266666666666667)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4649999999999999)","(16.0, 19.0, 16.88235294117647)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:04.544502,"(20.0, 28.0, 22.0)","(7.0, 7.6, 7.266666666666667)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4649999999999999)","(16.0, 19.0, 16.88235294117647)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:52:05.670305,"(20.0, 28.0, 22.0)","(7.0, 7.6, 7.0)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4649999999999999)","(16.0, 19.0, 16.88235294117647)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:06.622095,"(20.0, 28.0, 22.0)","(7.0, 7.6, 7.314285714285714)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4649999999999999)","(16.0, 19.0, 16.88235294117647)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:07.629761,"(20.0, 28.0, 22.0)","(7.0, 7.6, 7.381818181818182)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4649999999999999)","(16.0, 19.0, 17.0)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:52:08.705498,"(20.0, 28.0, 22.0)","(7.0, 7.6, 7.314285714285714)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4649999999999999)","(16.0, 19.0, 17.0)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:09.770320,"(20.0, 28.0, 22.0)","(7.0, 7.6, 7.314285714285714)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4649999999999999)","(16.0, 19.0, 17.0)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:52:10.741261,"(20.0, 28.0, 22.0)","(7.0, 7.6, 7.314285714285714)","(14.0, 19.5, 18.0)","(1.45, 1.52, 1.4649999999999999)","(16.0, 19.0, 17.0)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:11.672480,"(20.0, 28.0, 25.0)","(7.0, 7.6, 7.314285714285714)","(14.0, 19.5, 18.0)","(1.45, 1.51, 1.4889999999999999)","(16.0, 19.0, 17.444444444444443)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:12.755777,"(20.0, 28.0, 22.333333333333332)","(7.0, 7.6, 7.314285714285714)","(14.0, 19.5, 18.0)","(1.45, 1.51, 1.47)","(16.0, 19.0, 18.227272727272727)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:13.806927,"(20.0, 28.0, 22.333333333333332)","(7.0, 7.6, 7.3999999999999995)","(14.0, 19.5, 18.0)","(1.45, 1.5, 1.4572222222222222)","(16.0, 18.5, 18.227272727272727)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:14.869816,"(20.0, 28.0, 22.333333333333332)","(7.0, 8.4, 7.909090909090909)","(14.0, 19.5, 18.0)","(1.45, 1.5, 1.4572222222222222)","(16.0, 18.5, 18.227272727272727)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:15.851657,"(20.0, 28.0, 22.333333333333332)","(7.0, 8.2, 7.742857142857142)","(14.0, 19.5, 18.0)","(1.45, 1.5, 1.4673333333333334)","(16.0, 18.5, 18.227272727272727)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:16.801260,"(20.0, 28.0, 22.333333333333332)","(7.0, 8.2, 7.3)","(14.0, 19.5, 18.0)","(1.45, 1.49, 1.4673333333333334)","(16.0, 18.5, 18.227272727272727)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:17.827150,"(20.0, 28.0, 22.333333333333332)","(7.0, 8.2, 7.0)","(14.0, 19.5, 18.833333333333332)","(1.45, 1.49, 1.4536619718309858)","(16.0, 18.5, 17.25)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:18.889481,"(20.0, 28.0, 22.333333333333332)","(7.0, 8.2, 7.742857142857142)","(14.0, 19.5, 18.0)","(1.45, 1.49, 1.4536619718309858)","(16.0, 18.5, 17.25)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:19.884797,"(20.0, 28.0, 22.333333333333332)","(7.0, 8.2, 7.3)","(14.0, 19.5, 18.0)","(1.45, 1.49, 1.4536619718309858)","(16.0, 18.5, 17.25)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:20.825367,"(20.0, 28.0, 22.333333333333332)","(7.0, 8.2, 7.3)","(14.0, 19.5, 18.0)","(1.45, 1.49, 1.4536619718309858)","(16.0, 18.5, 17.25)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:21.800862,"(20.0, 28.0, 22.333333333333332)","(7.0, 8.2, 7.742857142857142)","(14.0, 19.5, 18.0)","(1.45, 1.49, 1.4536619718309858)","(16.0, 18.5, 17.25)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:22.845342,"(20.0, 28.0, 22.333333333333332)","(7.0, 8.2, 7.88)","(14.0, 19.5, 18.0)","(1.45, 1.49, 1.4536619718309858)","(16.0, 18.5, 17.25)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:23.803331,"(20.0, 28.0, 22.333333333333332)","(7.0, 8.2, 7.88)","(14.0, 19.5, 18.0)","(1.45, 1.49, 1.4536619718309858)","(16.0, 18.5, 17.25)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:24.807344,"(20.0, 28.0, 24.4)","(7.0, 8.2, 6.7272727272727275)","(14.0, 19.5, 18.0)","(1.45, 1.49, 1.4529310344827586)","(16.0, 18.5, 18.142857142857142)","(31.0, 65.0, 54.75)"
15-12-2022 11:52:25.652055,"(20.0, 28.0, 22.333333333333332)","(7.0, 8.2, 7.133333333333333)","(14.0, 19.5, 18.0)","(1.45, 1.49, 1.4529310344827586)","(16.0, 18.5, 18.142857142857142)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:26.684801,"(20.0, 28.0, 22.333333333333332)","(7.0, 8.2, 7.133333333333333)","(14.0, 19.5, 18.0)","(1.45, 1.49, 1.4529310344827586)","(16.0, 18.5, 18.142857142857142)","(31.0, 65.0, 45.0)"
15-12-2022 11:52:27.730904,"(20.0, 28.0, 22.333333333333332)","(7.0, 8.2, 6.661538461538462)","(14.0, 19.5, 18.0)","(1.45, 1.49, 1.4529310344827586)","(16.0, 18.5, 18.142857142857142)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:28.833567,"(20.0, 28.0, 22.333333333333332)","(7.0, 8.2, 6.95)","(14.0, 19.5, 18.0)","(1.45, 1.49, 1.4529310344827586)","(16.0, 18.5, 18.142857142857142)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:52:29.853372,"(20.0, 28.0, 24.714285714285715)","(7.5, 8.2, 7.088888888888889)","(14.0, 19.5, 18.0)","(1.45, 1.49, 1.4529310344827586)","(16.0, 18.5, 18.142857142857142)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:30.734805,"(20.0, 28.0, 22.5)","(7.5, 8.2, 7.088888888888889)","(14.0, 19.5, 18.0)","(1.45, 1.49, 1.4529310344827586)","(16.0, 18.5, 18.142857142857142)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:31.698566,"(20.0, 28.0, 22.5)","(7.0, 8.2, 7.088888888888889)","(14.0, 19.5, 18.0)","(1.45, 1.49, 1.4529310344827586)","(16.0, 18.5, 18.142857142857142)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:52:32.661168,"(20.0, 28.0, 22.5)","(6.5, 8.2, 7.088888888888889)","(14.0, 19.5, 18.0)","(1.45, 1.49, 1.4529310344827586)","(16.0, 18.5, 18.142857142857142)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:33.572488,"(20.0, 28.0, 22.75)","(6.5, 8.0, 7.640000000000001)","(14.0, 19.5, 18.3)","(1.45, 1.49, 1.4529310344827586)","(16.0, 18.5, 18.142857142857142)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:52:34.517947,"(20.0, 28.0, 22.75)","(6.5, 8.0, 7.640000000000001)","(14.0, 19.5, 18.3)","(1.45, 1.49, 1.4529310344827586)","(16.0, 18.5, 18.22222222222222)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:52:35.419926,"(19.0, 28.0, 23.8)","(7.0, 8.0, 7.640000000000001)","(14.0, 19.5, 18.3)","(1.45, 1.49, 1.4529310344827586)","(17.0, 18.5, 18.22222222222222)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:36.424765,"(19.0, 28.0, 25.375)","(7.0, 8.0, 7.640000000000001)","(14.0, 19.5, 18.3)","(1.45, 1.49, 1.4529310344827586)","(17.0, 18.5, 18.22222222222222)","(31.0, 65.0, 38.333333333333336)"
15-12-2022 11:52:37.443900,"(19.0, 28.0, 24.0)","(7.0, 8.0, 7.672727272727273)","(14.0, 19.5, 18.3)","(1.45, 1.49, 1.4529310344827586)","(17.0, 18.5, 18.22222222222222)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:52:38.455792,"(19.0, 28.0, 21.666666666666668)","(7.0, 8.0, 7.672727272727273)","(14.0, 19.5, 18.3)","(1.45, 1.49, 1.4529310344827586)","(17.0, 18.5, 18.22222222222222)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:52:39.389177,"(19.0, 28.0, 21.666666666666668)","(7.0, 8.0, 7.788235294117647)","(14.0, 19.5, 18.3)","(1.45, 1.49, 1.4529310344827586)","(17.0, 18.5, 18.22222222222222)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:52:40.270185,"(19.0, 28.0, 21.333333333333332)","(7.0, 8.0, 7.466666666666667)","(14.0, 19.5, 18.5)","(1.45, 1.49, 1.4529310344827586)","(17.0, 18.5, 18.22222222222222)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:52:41.229163,"(19.0, 28.0, 21.333333333333332)","(7.0, 8.0, 7.466666666666667)","(14.0, 19.5, 18.5)","(1.45, 1.49, 1.4529310344827586)","(17.0, 18.5, 18.22222222222222)","(31.0, 65.0, 44.0)"
15-12-2022 11:52:42.277719,"(19.0, 28.0, 21.333333333333332)","(7.0, 8.0, 7.466666666666667)","(14.0, 19.5, 18.5)","(1.45, 1.49, 1.4529310344827586)","(17.0, 18.5, 17.833333333333332)","(31.0, 65.0, 48.2)"
15-12-2022 11:52:43.361148,"(19.0, 28.0, 21.333333333333332)","(7.0, 8.0, 7.466666666666667)","(14.0, 19.5, 18.5)","(1.45, 1.49, 1.4529310344827586)","(17.0, 18.5, 17.833333333333332)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:52:44.283260,"(19.0, 28.0, 21.333333333333332)","(7.0, 8.0, 7.733333333333333)","(14.0, 19.5, 18.5)","(1.45, 1.49, 1.4529310344827586)","(17.0, 18.5, 17.833333333333332)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:52:45.131055,"(19.0, 28.0, 21.333333333333332)","(7.0, 8.0, 7.733333333333333)","(14.0, 19.5, 18.5)","(1.45, 1.49, 1.4529310344827586)","(17.0, 18.5, 17.833333333333332)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:52:46.086019,"(19.0, 28.0, 21.333333333333332)","(7.0, 8.0, 7.733333333333333)","(14.0, 19.5, 18.5)","(1.45, 1.49, 1.4529310344827586)","(17.0, 18.5, 17.833333333333332)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:52:47.025221,"(19.0, 28.0, 21.333333333333332)","(7.0, 8.0, 7.733333333333333)","(14.0, 19.5, 18.5)","(1.45, 1.49, 1.4529310344827586)","(17.0, 18.5, 17.833333333333332)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:52:48.022610,"(19.0, 28.0, 21.333333333333332)","(7.0, 8.0, 7.733333333333333)","(14.0, 19.5, 16.875)","(1.45, 1.49, 1.4529310344827586)","(17.0, 18.5, 17.833333333333332)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:52:49.014731,"(19.0, 28.0, 21.333333333333332)","(7.0, 8.0, 7.4399999999999995)","(14.0, 19.5, 16.875)","(1.45, 1.49, 1.4529310344827586)","(17.0, 18.5, 17.833333333333332)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:52:49.972616,"(19.0, 28.0, 21.333333333333332)","(7.0, 8.0, 7.4399999999999995)","(14.0, 19.5, 16.875)","(1.45, 1.49, 1.4529310344827586)","(17.0, 18.5, 17.833333333333332)","(31.0, 65.0, 37.666666666666664)"
15-12-2022 11:52:51.188520,"(19.0, 28.0, 21.333333333333332)","(7.0, 8.0, 7.72)","(14.0, 19.5, 16.875)","(1.45, 1.49, 1.4529310344827586)","(17.0, 18.5, 17.833333333333332)","(31.0, 65.0, 37.666666666666664)"
