,Rheinberg,Remix,Pyrois,Nunthorpe,Thesecondatportsea,High Resolution
11-01-2023 14:20:09.566494,"(4.2, 5.8, 5.6394366197183095)","(10.0, 12.0, 11.96774193548387)","(6.0, 7.4, 7.34)","(1.7, 1.9, 1.8853846153846152)","(10.0, 16.5, 15.0)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:10.450809,"(4.2, 5.8, 5.6337349397590355)","(10.0, 12.0, 11.96774193548387)","(6.0, 7.4, 7.34)","(1.7, 1.9, 1.8853846153846152)","(10.0, 16.5, 15.0)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:11.416707,"(4.2, 5.8, 5.6337349397590355)","(10.0, 12.0, 11.96774193548387)","(6.0, 7.4, 7.34)","(1.7, 1.9, 1.8853846153846152)","(10.0, 16.5, 15.0)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:12.394568,"(4.2, 5.8, 5.6337349397590355)","(10.0, 12.0, 11.96774193548387)","(6.0, 7.4, 7.34)","(1.7, 1.9, 1.8853846153846152)","(10.0, 16.5, 15.0)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:13.364891,"(4.2, 5.8, 5.6337349397590355)","(10.0, 12.0, 11.96774193548387)","(6.0, 7.4, 7.34)","(1.7, 1.9, 1.8853846153846152)","(10.0, 16.5, 15.0)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:14.265667,"(4.2, 5.8, 5.6337349397590355)","(10.0, 12.0, 11.96774193548387)","(6.0, 7.4, 7.34)","(1.7, 1.9, 1.8853846153846152)","(10.0, 16.5, 15.0)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:15.252585,"(4.2, 5.8, 5.6337349397590355)","(10.0, 12.0, 11.96774193548387)","(6.0, 7.4, 7.34)","(1.7, 1.9, 1.8853846153846152)","(10.0, 16.5, 15.0)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:16.209505,"(4.2, 5.8, 5.6337349397590355)","(10.0, 12.0, 11.983333333333333)","(6.0, 7.4, 7.34)","(1.7, 1.9, 1.8853846153846152)","(10.0, 16.5, 15.375)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:17.238480,"(4.2, 5.8, 5.6337349397590355)","(10.0, 12.0, 11.983333333333333)","(6.0, 7.4, 7.34)","(1.7, 1.9, 1.8853846153846152)","(10.0, 16.5, 15.375)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:18.196782,"(4.2, 5.8, 5.6337349397590355)","(10.0, 12.0, 11.983333333333333)","(6.0, 7.4, 7.34)","(1.7, 1.9, 1.8853846153846152)","(10.0, 16.5, 15.375)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:19.098270,"(4.2, 5.8, 5.6337349397590355)","(10.0, 12.5, 11.926470588235293)","(6.0, 7.4, 7.34)","(1.7, 1.88, 1.8751546391752578)","(10.0, 16.5, 15.375)","(81.0, 440.0, 206.0)"
11-01-2023 14:20:20.118753,"(4.2, 5.8, 5.6337349397590355)","(10.0, 12.5, 11.914285714285715)","(6.0, 7.4, 7.34)","(1.7, 1.88, 1.8741237113402063)","(10.0, 16.5, 15.375)","(81.0, 440.0, 206.0)"
11-01-2023 14:20:21.046421,"(4.2, 5.8, 5.6337349397590355)","(10.0, 12.5, 11.914285714285715)","(6.0, 7.4, 7.34)","(1.7, 1.88, 1.8741237113402063)","(10.0, 16.5, 15.375)","(81.0, 440.0, 206.0)"
11-01-2023 14:20:21.996934,"(4.2, 5.8, 5.6337349397590355)","(10.0, 12.5, 11.920289855072463)","(6.0, 7.4, 7.34)","(1.7, 1.88, 1.8741237113402063)","(10.0, 16.5, 15.375)","(81.0, 440.0, 206.0)"
11-01-2023 14:20:22.939676,"(4.2, 5.8, 5.6337349397590355)","(10.0, 12.5, 11.920289855072463)","(6.0, 7.4, 7.34)","(1.7, 1.88, 1.8741237113402063)","(10.0, 16.5, 15.375)","(81.0, 440.0, 206.0)"
11-01-2023 14:20:23.970630,"(4.2, 5.8, 5.6337349397590355)","(10.0, 12.5, 11.920289855072463)","(6.0, 7.4, 7.34)","(1.7, 1.88, 1.8741237113402063)","(10.0, 16.5, 15.375)","(81.0, 440.0, 206.0)"
11-01-2023 14:20:25.017221,"(4.2, 5.8, 5.6337349397590355)","(10.0, 12.5, 11.920289855072463)","(6.0, 7.4, 7.34)","(1.7, 1.88, 1.8741237113402063)","(10.0, 16.5, 15.375)","(81.0, 440.0, 206.0)"
11-01-2023 14:20:26.166860,"(4.2, 5.8, 5.6337349397590355)","(10.0, 12.5, 11.920289855072463)","(6.0, 7.4, 7.34)","(1.7, 1.88, 1.8855555555555554)","(10.0, 16.5, 15.375)","(81.0, 440.0, 206.0)"
11-01-2023 14:20:27.052174,"(4.2, 5.8, 5.6337349397590355)","(10.0, 12.5, 11.920289855072463)","(6.0, 7.4, 7.34)","(1.7, 1.89, 1.8855555555555554)","(10.0, 16.5, 15.375)","(81.0, 440.0, 206.0)"
11-01-2023 14:20:28.002489,"(4.2, 5.8, 5.6394366197183095)","(10.0, 12.5, 11.920289855072463)","(6.0, 7.4, 7.34)","(1.7, 1.89, 1.8855555555555554)","(10.0, 16.5, 15.375)","(81.0, 440.0, 206.0)"
11-01-2023 14:20:28.952028,"(4.2, 5.8, 5.6394366197183095)","(10.0, 12.5, 11.920289855072463)","(6.0, 7.4, 7.34)","(1.7, 1.89, 1.8855555555555554)","(10.0, 16.5, 15.375)","(81.0, 440.0, 206.0)"
11-01-2023 14:20:29.834364,"(4.2, 5.8, 5.6394366197183095)","(10.0, 12.5, 11.920289855072463)","(6.0, 7.4, 7.34)","(1.7, 1.89, 1.8855555555555554)","(10.0, 16.5, 15.375)","(81.0, 440.0, 206.0)"
11-01-2023 14:20:30.849678,"(4.2, 5.8, 5.6394366197183095)","(10.0, 12.5, 11.920289855072463)","(6.0, 7.4, 7.34)","(1.7, 1.89, 1.8855555555555554)","(10.0, 16.5, 15.375)","(81.0, 440.0, 206.0)"
11-01-2023 14:20:31.897696,"(4.2, 5.8, 5.6394366197183095)","(10.0, 12.5, 11.920289855072463)","(6.0, 7.4, 7.34)","(1.7, 1.89, 1.8855555555555554)","(10.0, 16.5, 15.375)","(81.0, 440.0, 206.0)"
11-01-2023 14:20:32.938078,"(4.2, 5.8, 5.6394366197183095)","(10.0, 12.5, 11.920289855072463)","(6.0, 7.4, 7.34)","(1.7, 1.89, 1.8855555555555554)","(10.0, 16.5, 15.375)","(81.0, 440.0, 206.0)"
11-01-2023 14:20:34.017840,"(4.2, 5.8, 5.6394366197183095)","(10.0, 12.5, 11.920289855072463)","(6.0, 7.4, 7.34)","(1.7, 1.89, 1.8855555555555554)","(10.0, 16.5, 15.375)","(81.0, 440.0, 206.0)"
11-01-2023 14:20:34.935222,"(4.2, 5.8, 5.6394366197183095)","(10.0, 12.5, 11.920289855072463)","(6.0, 7.4, 7.34)","(1.7, 1.89, 1.8855555555555554)","(10.0, 16.5, 15.375)","(81.0, 440.0, 206.0)"
11-01-2023 14:20:35.871907,"(4.2, 5.8, 5.6394366197183095)","(10.0, 12.5, 11.920289855072463)","(6.0, 7.4, 7.34)","(1.7, 1.89, 1.8855555555555554)","(10.0, 16.5, 15.375)","(81.0, 440.0, 206.0)"
11-01-2023 14:20:36.837677,"(4.2, 5.8, 5.6394366197183095)","(10.0, 12.0, 11.96774193548387)","(6.0, 7.4, 7.229411764705882)","(1.7, 1.89, 1.8855555555555554)","(10.0, 16.5, 15.375)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:37.809269,"(4.2, 5.8, 5.6394366197183095)","(10.0, 12.5, 11.946153846153846)","(6.0, 7.6, 7.352941176470588)","(1.7, 1.89, 1.8855555555555554)","(10.0, 16.5, 15.375)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:38.779204,"(4.2, 5.8, 5.63010752688172)","(10.0, 12.5, 11.920289855072463)","(6.0, 7.6, 7.352941176470588)","(1.7, 1.89, 1.8855555555555554)","(10.0, 16.5, 15.375)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:39.771512,"(4.2, 5.8, 5.63010752688172)","(10.0, 12.5, 11.920289855072463)","(6.0, 7.6, 7.352941176470588)","(1.7, 1.89, 1.8855555555555554)","(10.0, 16.5, 15.375)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:40.743578,"(4.2, 5.7, 5.6521739130434785)","(10.0, 12.5, 11.920289855072463)","(6.0, 7.6, 7.352941176470588)","(1.7, 1.89, 1.8855555555555554)","(10.0, 16.5, 15.375)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:41.823527,"(4.2, 5.7, 5.637142857142857)","(10.0, 12.5, 11.920289855072463)","(6.0, 7.6, 7.276923076923077)","(1.7, 1.89, 1.8839130434782607)","(10.0, 16.5, 15.375)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:42.825929,"(4.2, 5.7, 5.6)","(10.0, 12.5, 12.034883720930232)","(6.0, 7.6, 7.276923076923077)","(1.7, 1.89, 1.8839130434782607)","(10.0, 16.5, 15.375)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:43.805048,"(4.2, 5.7, 5.6)","(10.0, 12.5, 12.034883720930232)","(6.0, 7.6, 7.271428571428571)","(1.7, 1.89, 1.8839130434782607)","(10.0, 16.5, 15.375)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:44.879041,"(4.2, 5.7, 5.584615384615384)","(10.0, 12.5, 12.034883720930232)","(6.0, 7.6, 7.271428571428571)","(1.7, 1.89, 1.8839130434782607)","(10.0, 16.5, 15.375)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:45.748952,"(4.2, 5.7, 5.584615384615384)","(10.0, 12.5, 12.034883720930232)","(6.0, 7.6, 7.271428571428571)","(1.7, 1.89, 1.8839130434782607)","(10.0, 16.5, 15.375)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:46.719216,"(4.2, 5.7, 5.584615384615384)","(10.0, 12.5, 12.034883720930232)","(6.0, 7.6, 7.271428571428571)","(1.7, 1.89, 1.8839130434782607)","(10.0, 16.5, 15.375)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:47.687453,"(4.2, 5.7, 5.584615384615384)","(10.0, 12.5, 12.083333333333334)","(6.0, 7.6, 7.271428571428571)","(1.7, 1.89, 1.8855555555555554)","(10.0, 16.5, 15.375)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:48.612049,"(4.2, 5.7, 5.673809523809524)","(10.0, 12.5, 12.149122807017545)","(6.0, 7.6, 7.271428571428571)","(1.7, 1.89, 1.8855555555555554)","(10.0, 16.5, 15.375)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:49.594150,"(4.2, 5.7, 5.673809523809524)","(10.0, 12.5, 12.160377358490566)","(6.0, 7.6, 7.271428571428571)","(1.7, 1.89, 1.8836111111111111)","(10.0, 16.5, 15.375)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:50.586487,"(4.2, 5.7, 5.673809523809524)","(10.0, 12.5, 12.160377358490566)","(6.0, 7.6, 7.435294117647059)","(1.7, 1.89, 1.8820987654320986)","(10.0, 16.5, 15.375)","(81.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:51.635029,"(4.2, 5.7, 5.665909090909091)","(10.0, 12.5, 12.160377358490566)","(6.0, 7.6, 7.435294117647059)","(1.7, 1.89, 1.8820987654320986)","(10.0, 16.5, 15.375)","(91.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:52.667179,"(4.2, 5.7, 5.665909090909091)","(10.0, 12.5, 12.160377358490566)","(6.0, 7.6, 7.435294117647059)","(1.7, 1.89, 1.8820987654320986)","(10.0, 16.5, 15.375)","(91.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:53.622479,"(4.2, 5.7, 5.665909090909091)","(10.0, 12.5, 12.202380952380953)","(6.0, 7.6, 7.435294117647059)","(1.7, 1.89, 1.8820987654320986)","(10.0, 16.5, 15.375)","(91.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:54.699007,"(4.2, 5.7, 5.665909090909091)","(10.0, 12.5, 12.26086956521739)","(6.0, 7.8, 7.4590163934426235)","(1.7, 1.89, 1.8820987654320986)","(10.0, 16.5, 15.375)","(91.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:55.703373,"(4.2, 5.7, 5.665909090909091)","(10.0, 12.5, 12.31578947368421)","(6.0, 7.8, 7.4590163934426235)","(1.7, 1.89, 1.8820987654320986)","(10.0, 16.5, 15.375)","(91.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:56.730877,"(4.2, 5.7, 5.665909090909091)","(10.0, 12.5, 12.354166666666666)","(6.0, 7.8, 7.538461538461538)","(1.7, 1.89, 1.854698795180723)","(10.0, 16.5, 14.9375)","(91.0, 440.0, 189.28571428571428)"
11-01-2023 14:20:57.760068,"(4.2, 6.0, 5.914492753623189)","(10.0, 12.5, 12.38679245283019)","(6.0, 7.6, 7.538461538461538)","(1.7, 1.86, 1.854698795180723)","(10.0, 15.5, 14.75)","(91.0, 440.0, 197.33333333333334)"
11-01-2023 14:20:58.740839,"(4.2, 6.0, 5.905882352941177)","(10.0, 12.5, 12.333333333333334)","(6.0, 7.8, 7.457142857142857)","(1.7, 1.86, 1.852280701754386)","(10.0, 15.5, 14.666666666666666)","(91.0, 440.0, 191.11111111111111)"
11-01-2023 14:20:59.640395,"(4.2, 6.0, 5.906896551724138)","(10.0, 12.5, 12.338235294117647)","(6.0, 7.8, 7.455384615384616)","(1.7, 1.85, 1.8484357541899443)","(10.0, 16.0, 14.5)","(91.0, 440.0, 191.11111111111111)"
11-01-2023 14:21:00.611951,"(4.2, 6.0, 5.8341463414634145)","(10.0, 12.5, 12.338235294117647)","(6.0, 7.8, 7.472)","(1.7, 1.85, 1.8480748663101605)","(10.0, 16.0, 14.142857142857142)","(91.0, 440.0, 191.11111111111111)"
11-01-2023 14:21:01.564069,"(4.2, 6.0, 5.8341463414634145)","(10.0, 12.5, 12.369047619047619)","(6.0, 7.8, 7.496296296296297)","(1.7, 1.85, 1.8480748663101605)","(10.0, 16.0, 14.142857142857142)","(91.0, 440.0, 191.11111111111111)"
11-01-2023 14:21:02.552936,"(4.2, 6.0, 5.893805309734513)","(10.0, 12.5, 12.369047619047619)","(6.0, 7.8, 7.5019607843137255)","(1.7, 1.85, 1.8480748663101605)","(10.0, 16.0, 14.11111111111111)","(91.0, 440.0, 191.11111111111111)"
11-01-2023 14:21:03.534850,"(4.2, 6.0, 5.923255813953489)","(10.0, 12.5, 12.369047619047619)","(6.0, 7.8, 7.5019607843137255)","(1.7, 1.85, 1.8480748663101605)","(10.0, 16.0, 14.11111111111111)","(91.0, 440.0, 191.11111111111111)"
11-01-2023 14:21:04.584645,"(4.2, 6.0, 5.923255813953489)","(10.0, 12.5, 12.369047619047619)","(6.0, 7.8, 7.5019607843137255)","(1.7, 1.85, 1.8480748663101605)","(10.0, 16.0, 14.11111111111111)","(91.0, 440.0, 191.11111111111111)"
11-01-2023 14:21:05.702699,"(4.2, 6.0, 5.923255813953489)","(10.0, 12.5, 12.369047619047619)","(6.0, 7.8, 7.469565217391304)","(1.7, 1.85, 1.810242656449553)","(10.0, 16.0, 14.142857142857142)","(91.0, 440.0, 191.11111111111111)"
11-01-2023 14:21:06.693880,"(4.2, 6.0, 5.9185185185185185)","(10.0, 12.5, 12.369047619047619)","(6.0, 7.8, 7.469565217391304)","(1.7, 1.82, 1.8064935064935066)","(10.0, 16.0, 14.142857142857142)","(91.0, 440.0, 191.11111111111111)"
11-01-2023 14:21:07.711961,"(4.2, 6.0, 5.9437500000000005)","(10.0, 13.0, 12.284403669724771)","(6.0, 7.8, 7.469565217391304)","(1.7, 1.81, 1.8064935064935066)","(10.0, 16.0, 14.142857142857142)","(91.0, 440.0, 191.11111111111111)"
11-01-2023 14:21:08.608312,"(4.2, 6.0, 5.9437500000000005)","(10.0, 13.0, 12.274336283185841)","(6.0, 7.8, 7.469565217391304)","(1.7, 1.84, 1.8116153846153846)","(10.0, 16.0, 14.142857142857142)","(91.0, 440.0, 295.0)"
11-01-2023 14:21:09.551909,"(4.2, 6.0, 5.9437500000000005)","(10.0, 13.0, 12.267241379310345)","(6.0, 7.8, 7.469565217391304)","(1.7, 1.81, 1.8067441860465117)","(10.0, 16.0, 14.142857142857142)","(91.0, 430.0, 227.5)"
11-01-2023 14:21:10.567876,"(4.2, 6.0, 5.9437500000000005)","(10.0, 13.0, 12.274336283185841)","(6.0, 7.8, 7.469565217391304)","(1.7, 1.81, 1.8067441860465117)","(10.0, 16.0, 14.142857142857142)","(91.0, 430.0, 227.5)"
11-01-2023 14:21:11.578164,"(4.2, 6.0, 5.866666666666666)","(10.0, 13.0, 12.333333333333334)","(6.0, 7.8, 7.658823529411764)","(1.7, 1.81, 1.8250000000000002)","(10.0, 16.0, 15.09090909090909)","(91.0, 430.0, 225.0)"
11-01-2023 14:21:12.548330,"(4.2, 5.9, 5.827272727272727)","(10.0, 13.0, 12.34920634920635)","(6.0, 7.8, 7.658823529411764)","(1.7, 1.83, 1.8240909090909092)","(10.0, 15.5, 14.6)","(91.0, 420.0, 225.0)"
11-01-2023 14:21:13.573547,"(4.2, 5.8, 5.7)","(10.0, 13.0, 12.34920634920635)","(6.0, 8.4, 8.106666666666667)","(1.7, 1.83, 1.821171875)","(10.0, 15.5, 14.75)","(91.0, 420.0, 225.0)"
11-01-2023 14:21:14.596881,"(4.2, 5.7, 5.5)","(10.0, 13.0, 12.34108527131783)","(6.0, 8.4, 8.342857142857143)","(1.7, 1.84, 1.8288235294117647)","(10.0, 15.5, 15.466666666666667)","(91.0, 420.0, 290.0)"
11-01-2023 14:21:15.529517,"(4.2, 5.5, 5.404)","(10.0, 13.0, 12.363636363636363)","(6.0, 8.6, 8.36)","(1.7, 1.83, 1.8288235294117647)","(10.0, 16.0, 15.466666666666667)","(91.0, 420.0, 290.0)"
11-01-2023 14:21:16.532708,"(4.2, 5.5, 5.42)","(10.0, 13.0, 12.54320987654321)","(6.0, 8.6, 8.446153846153846)","(1.7, 1.83, 1.8288235294117647)","(10.0, 16.0, 15.333333333333334)","(91.0, 420.0, 290.0)"
11-01-2023 14:21:17.433135,"(4.2, 5.5, 5.3545454545454545)","(10.0, 13.0, 12.54320987654321)","(6.0, 8.6, 8.504761904761905)","(1.7, 1.83, 1.8288235294117647)","(10.0, 16.0, 15.454545454545455)","(91.0, 420.0, 290.0)"
11-01-2023 14:21:18.349381,"(4.2, 5.4, 5.266666666666667)","(10.0, 13.0, 12.546583850931677)","(6.0, 8.6, 8.581818181818182)","(1.7, 1.84, 1.826)","(10.0, 16.5, 16.09090909090909)","(91.0, 420.0, 290.0)"
11-01-2023 14:21:19.382821,"(4.2, 5.1, 5.04074074074074)","(10.0, 13.0, 12.546583850931677)","(6.0, 8.6, 8.581818181818182)","(1.7, 1.85, 1.8354545454545454)","(10.0, 18.0, 16.5)","(91.0, 420.0, 316.0)"
11-01-2023 14:21:20.489500,"(4.2, 5.1, 5.061904761904762)","(10.0, 13.0, 12.546583850931677)","(6.0, 8.6, 8.581818181818182)","(1.7, 1.85, 1.8385714285714287)","(10.0, 18.0, 16.342105263157894)","(91.0, 420.0, 186.66666666666666)"
11-01-2023 14:21:21.527784,"(4.2, 5.1, 5.061904761904762)","(10.0, 13.0, 12.546583850931677)","(6.0, 8.6, 8.581818181818182)","(1.7, 1.85, 1.8411111111111111)","(10.0, 18.0, 16.342105263157894)","(91.0, 420.0, 205.88235294117646)"
11-01-2023 14:21:22.522392,"(4.2, 5.1, 5.072413793103448)","(10.0, 13.0, 12.519736842105264)","(6.0, 8.6, 8.581818181818182)","(1.7, 1.85, 1.8428)","(10.0, 18.0, 15.428571428571429)","(91.0, 420.0, 205.88235294117646)"
11-01-2023 14:21:23.456129,"(4.2, 5.1, 5.072413793103448)","(10.0, 13.0, 12.519736842105264)","(6.0, 8.6, 8.5875)","(1.7, 1.85, 1.8428)","(10.0, 18.0, 15.428571428571429)","(91.0, 420.0, 205.88235294117646)"
11-01-2023 14:21:24.395469,"(4.2, 5.1, 5.041935483870968)","(10.0, 13.0, 12.519736842105264)","(6.0, 8.6, 8.5875)","(1.7, 1.85, 1.8432075471698115)","(10.0, 18.0, 15.428571428571429)","(91.0, 420.0, 201.25)"
11-01-2023 14:21:25.329963,"(4.2, 5.1, 5.060869565217391)","(10.0, 13.0, 12.519736842105264)","(6.0, 8.6, 8.5875)","(1.7, 1.85, 1.84)","(10.0, 18.0, 15.428571428571429)","(91.0, 420.0, 201.25)"
11-01-2023 14:21:26.215283,"(4.2, 5.1, 5.0777777777777775)","(10.0, 13.0, 12.519736842105264)","(6.0, 8.6, 8.5875)","(1.7, 1.87, 1.8585714285714288)","(10.0, 18.0, 15.428571428571429)","(91.0, 420.0, 201.25)"
11-01-2023 14:21:27.100353,"(4.2, 5.1, 5.0874999999999995)","(10.0, 13.0, 12.519736842105264)","(6.0, 8.6, 8.5875)","(1.7, 1.86, 1.854)","(10.0, 18.0, 15.428571428571429)","(91.0, 420.0, 201.25)"
11-01-2023 14:21:28.192209,"(4.2, 5.1, 5.015789473684211)","(10.0, 13.0, 12.519736842105264)","(6.0, 8.6, 8.593103448275862)","(1.7, 1.87, 1.862)","(10.0, 18.0, 15.84)","(91.0, 420.0, 201.25)"
11-01-2023 14:21:29.232317,"(4.2, 5.1, 5.024324324324324)","(10.0, 13.0, 12.519736842105264)","(6.0, 8.6, 8.593103448275862)","(1.7, 1.87, 1.862)","(10.0, 18.0, 16.258064516129032)","(91.0, 420.0, 201.25)"
11-01-2023 14:21:30.273264,"(4.2, 5.1, 5.06)","(10.0, 13.0, 12.519736842105264)","(6.0, 8.6, 8.593103448275862)","(1.7, 1.87, 1.862)","(10.0, 18.0, 15.954545454545455)","(91.0, 420.0, 201.25)"
11-01-2023 14:21:31.277359,"(4.2, 5.0, 4.9375)","(10.0, 13.0, 12.506756756756756)","(6.0, 8.6, 8.593103448275862)","(1.7, 1.87, 1.8597674418604653)","(10.0, 18.0, 15.9)","(91.0, 420.0, 201.25)"
11-01-2023 14:21:32.194336,"(4.2, 5.1, 4.953658536585366)","(10.0, 13.0, 12.506756756756756)","(6.0, 8.6, 8.593103448275862)","(1.7, 1.87, 1.8597674418604653)","(10.0, 18.0, 15.9)","(91.0, 420.0, 201.25)"
11-01-2023 14:21:33.132467,"(4.2, 5.0, 4.928571428571429)","(10.0, 13.0, 12.506756756756756)","(6.0, 8.6, 8.593103448275862)","(1.7, 1.87, 1.8597674418604653)","(10.0, 18.0, 15.9)","(91.0, 420.0, 201.25)"
11-01-2023 14:21:34.056431,"(4.2, 5.0, 4.919354838709678)","(10.0, 13.0, 12.506756756756756)","(6.0, 8.6, 8.593103448275862)","(1.7, 1.87, 1.8597674418604653)","(10.0, 18.0, 16.17391304347826)","(91.0, 420.0, 201.25)"
11-01-2023 14:21:34.957319,"(4.2, 5.0, 4.91)","(10.0, 13.0, 12.506756756756756)","(6.0, 8.6, 8.593103448275862)","(1.7, 1.87, 1.8629411764705883)","(10.0, 18.0, 16.17391304347826)","(91.0, 420.0, 201.25)"
11-01-2023 14:21:35.951407,"(4.2, 5.0, 4.932075471698113)","(10.0, 13.0, 12.506756756756756)","(6.0, 8.6, 8.593103448275862)","(1.7, 1.87, 1.8647826086956523)","(10.0, 18.0, 16.2)","(91.0, 420.0, 201.25)"
11-01-2023 14:21:36.992971,"(4.2, 5.0, 4.936842105263158)","(10.0, 13.0, 12.506756756756756)","(6.0, 8.6, 8.593103448275862)","(1.7, 1.87, 1.8647826086956523)","(10.0, 18.0, 16.17391304347826)","(91.0, 420.0, 201.25)"
11-01-2023 14:21:38.090732,"(4.2, 5.0, 4.904)","(10.0, 13.0, 12.506756756756756)","(6.0, 8.6, 8.593103448275862)","(1.7, 1.87, 1.8647826086956523)","(10.0, 18.0, 16.17391304347826)","(91.0, 420.0, 215.71428571428572)"
11-01-2023 14:21:39.150266,"(4.2, 5.0, 4.898591549295775)","(10.0, 13.0, 12.506756756756756)","(6.0, 8.6, 8.593103448275862)","(1.7, 1.87, 1.8647826086956523)","(10.0, 18.0, 16.17391304347826)","(91.0, 420.0, 215.71428571428572)"
11-01-2023 14:21:40.201295,"(4.2, 5.0, 4.901449275362319)","(10.0, 13.0, 12.506756756756756)","(6.0, 8.6, 8.593103448275862)","(1.7, 1.87, 1.8647826086956523)","(10.0, 18.0, 16.17391304347826)","(91.0, 420.0, 215.71428571428572)"
11-01-2023 14:21:41.106847,"(4.2, 5.0, 4.901449275362319)","(10.0, 13.0, 12.506756756756756)","(6.0, 8.6, 8.593103448275862)","(1.7, 1.87, 1.8647826086956523)","(10.0, 18.0, 16.17391304347826)","(91.0, 420.0, 215.71428571428572)"
11-01-2023 14:21:42.096455,"(4.2, 5.0, 4.906849315068493)","(10.0, 13.0, 12.506756756756756)","(6.0, 8.6, 8.593103448275862)","(1.7, 1.87, 1.8647826086956523)","(10.0, 18.0, 16.17391304347826)","(91.0, 420.0, 215.71428571428572)"
11-01-2023 14:21:43.036999,"(4.2, 5.0, 4.913924050632911)","(10.0, 13.0, 12.506756756756756)","(6.0, 8.6, 8.593103448275862)","(1.7, 1.87, 1.8647826086956523)","(10.0, 18.0, 16.17391304347826)","(91.0, 420.0, 215.71428571428572)"
11-01-2023 14:21:44.201765,"(4.2, 5.0, 4.916049382716049)","(10.0, 13.0, 12.506756756756756)","(6.0, 8.6, 8.593103448275862)","(1.7, 1.87, 1.8647826086956523)","(10.0, 18.0, 16.17391304347826)","(91.0, 420.0, 215.71428571428572)"
11-01-2023 14:21:45.196703,"(4.2, 5.0, 4.916049382716049)","(10.0, 13.0, 12.506756756756756)","(6.0, 8.6, 8.593103448275862)","(1.7, 1.87, 1.8647826086956523)","(10.0, 18.0, 16.17391304347826)","(91.0, 420.0, 215.71428571428572)"
11-01-2023 14:21:46.211738,"(4.2, 5.0, 4.912820512820513)","(10.0, 13.0, 12.506410256410257)","(6.0, 8.6, 8.593103448275862)","(1.7, 1.87, 1.8647826086956523)","(10.0, 18.0, 16.17391304347826)","(91.0, 420.0, 215.71428571428572)"
11-01-2023 14:21:47.276562,"(4.2, 5.0, 4.8936170212765955)","(10.0, 13.0, 12.506756756756756)","(6.0, 8.6, 8.521739130434783)","(1.7, 1.88, 1.8567032967032968)","(10.0, 18.0, 16.17391304347826)","(91.0, 420.0, 215.71428571428572)"
11-01-2023 14:21:48.352621,"(4.2, 5.0, 4.8936170212765955)","(10.0, 13.0, 12.506756756756756)","(6.0, 8.6, 8.337499999999999)","(1.7, 1.88, 1.8605405405405406)","(10.0, 18.0, 16.5)","(91.0, 420.0, 215.71428571428572)"
11-01-2023 14:21:49.329726,"(4.2, 4.9, 4.817241379310345)","(10.0, 13.0, 12.532051282051283)","(6.0, 8.6, 8.337499999999999)","(1.7, 1.88, 1.8605405405405406)","(10.0, 18.0, 16.568181818181817)","(91.0, 420.0, 215.71428571428572)"
11-01-2023 14:21:50.286458,"(4.2, 4.9, 4.822727272727273)","(10.0, 13.0, 12.532051282051283)","(6.0, 8.6, 8.351724137931035)","(1.7, 1.88, 1.87)","(10.0, 18.0, 16.568181818181817)","(91.0, 420.0, 215.71428571428572)"
11-01-2023 14:21:51.252800,"(4.2, 4.9, 4.822727272727273)","(10.0, 13.0, 12.532051282051283)","(6.0, 8.6, 8.337499999999999)","(1.7, 1.88, 1.8615000000000002)","(10.0, 18.0, 16.568181818181817)","(91.0, 420.0, 215.71428571428572)"
