,Take On,Show Dor,Bourbon Falls,Jamaican Express,Izzies Beau,The Ugly Sister,La Capita,Hautapu
12-01-2023 11:41:03.835799,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.4, 8.175)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.9, 5.412121212121212)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:04.948575,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.4, 8.175)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.9, 5.412121212121212)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:06.096754,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.4, 8.175)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.9, 5.412121212121212)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:07.499539,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.4, 8.175)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.9, 5.412121212121212)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:08.545272,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.4, 8.175)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.9, 5.412121212121212)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:09.583538,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.4, 8.175)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.9, 5.412121212121212)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:10.729189,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.4, 8.175)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.9, 5.412121212121212)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:11.928954,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.4, 8.175)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.9, 5.412121212121212)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:13.004327,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.4, 8.175)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.9, 5.412121212121212)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:14.139121,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.4, 8.175)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.9, 5.412121212121212)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:15.358741,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.4, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.9, 5.412121212121212)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:16.402747,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.9, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:17.403351,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:18.385787,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:19.444510,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:20.423079,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:21.415719,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:22.405461,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:23.422267,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:24.438542,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:25.506999,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:26.526863,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:27.640602,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:28.697360,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:29.822008,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:30.863906,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:32.043017,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:33.252911,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:34.398146,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:35.534646,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:36.725083,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:37.850008,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:38.932256,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:40.068850,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:41.297157,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:42.455814,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:43.614761,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:44.740565,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:45.812122,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:46.896896,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:47.964893,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:49.055436,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:50.180555,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:51.246095,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 9.8, 8.475000000000001)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:52.329539,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:53.391811,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:54.479799,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:55.532129,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:56.555730,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:57.596126,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:58.675145,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:41:59.716669,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:00.734715,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:01.790862,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:02.887759,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:03.969536,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:04.999738,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:06.041294,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:07.118961,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:08.223637,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:09.315340,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:10.391380,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:11.598617,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:12.775675,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:13.889326,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:14.954608,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:16.052644,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:17.191329,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:18.266561,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:19.321623,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:20.380507,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:21.506214,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:22.587675,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:23.695607,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:24.796479,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:25.876086,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:26.952949,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:27.995229,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:29.041110,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:30.056610,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:31.091226,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:32.176137,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
12-01-2023 11:42:33.202637,"(3.1, 5.9, 5.522794117647059)","(19.0, 65.0, 58.793103448275865)","(5.0, 8.4, 8.245454545454546)","(4.2, 10.0, 7.25)","(21.0, 100.0, 93.27586206896552)","(3.6, 5.8, 5.642857142857142)","(9.0, 21.0, 14.0)","(13.0, 32.0, 19.0)"
