,Incentive,Captain Bond,Boomsong,Iron Will,Hamaki,Zanzibar Gem,Another Cognac,Notifies,Inequality
04-01-2023 15:48:23.957036,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.481944444444444)","(9.0, 12.5, 12.343137254901961)","(4.4, 5.5, 5.4480519480519485)","(6.5, 9.2, 8.290909090909091)","(5.0, 5.7, 5.684615384615385)","(7.0, 9.6, 8.785454545454545)","(14.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:25.135496,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.481944444444444)","(9.0, 12.5, 12.343137254901961)","(4.4, 5.5, 5.4480519480519485)","(6.5, 9.2, 8.290909090909091)","(5.0, 5.7, 5.684615384615385)","(7.0, 9.6, 8.785454545454545)","(14.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:26.274955,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.481944444444444)","(9.0, 12.5, 12.343137254901961)","(4.4, 5.5, 5.4480519480519485)","(6.5, 9.2, 8.290909090909091)","(5.0, 5.7, 5.684615384615385)","(7.0, 9.6, 8.785454545454545)","(14.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:27.480336,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.481944444444444)","(9.0, 12.5, 12.343137254901961)","(4.4, 5.5, 5.4480519480519485)","(6.5, 9.2, 8.290909090909091)","(5.0, 5.7, 5.684615384615385)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:28.668482,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.481944444444444)","(9.0, 12.5, 12.343137254901961)","(4.4, 5.5, 5.4480519480519485)","(6.5, 9.2, 8.290909090909091)","(5.0, 5.7, 5.684615384615385)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:29.840458,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.481944444444444)","(9.0, 12.5, 12.343137254901961)","(4.4, 5.5, 5.4480519480519485)","(6.5, 9.2, 8.290909090909091)","(5.0, 5.7, 5.206382978723404)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:31.029174,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.481944444444444)","(9.0, 12.5, 12.343137254901961)","(4.4, 5.5, 5.4480519480519485)","(6.5, 9.2, 8.290909090909091)","(5.0, 5.5, 5.154460093896713)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:32.243183,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.2, 8.290909090909091)","(5.0, 5.5, 5.111607142857143)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:33.479259,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.2, 8.290909090909091)","(5.0, 5.5, 5.116740088105727)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:34.659339,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.2, 8.466666666666667)","(5.0, 5.5, 5.116740088105727)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:35.857901,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.333333333333332)","(5.0, 5.5, 5.116740088105727)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:36.985834,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.333333333333332)","(5.0, 5.5, 5.116740088105727)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:38.134764,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.333333333333332)","(5.0, 5.5, 5.116740088105727)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:39.294969,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.116740088105727)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:40.425406,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.116740088105727)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:41.545310,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.116740088105727)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:42.693694,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.116740088105727)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:43.824775,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.314285714285713)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:44.942807,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.314285714285713)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:46.094725,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.314285714285713)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:47.232129,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.314285714285713)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:48.413394,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:49.571999,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:50.773591,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:51.996615,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:53.166221,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:54.317725,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:55.506361,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:56.754881,"(7.0, 12.0, 11.636094674556213)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:57.985156,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:48:59.201146,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:49:00.391970,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:49:01.531328,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:49:02.666228,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:49:03.762271,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:49:04.877117,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.714285714285715)"
04-01-2023 15:49:06.028266,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:07.164662,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.472602739726027)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:08.338725,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:09.456896,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:10.623890,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:11.813395,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 8.527007299270073)","(9.0, 12.5, 12.395833333333334)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:13.007785,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.933333333333334)","(9.0, 12.5, 12.083333333333334)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:14.277234,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.933333333333334)","(9.0, 12.5, 12.083333333333334)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.0, 8.399999999999999)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:15.507435,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.933333333333334)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.0, 8.314285714285713)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:16.769421,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.0, 8.314285714285713)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:17.968576,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.0, 8.314285714285713)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:19.224974,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.0, 8.314285714285713)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:20.379972,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.0, 8.314285714285713)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:21.546845,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.0, 8.314285714285713)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:22.670464,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.0, 8.314285714285713)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:23.769937,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.0, 8.314285714285713)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:24.891725,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.0, 8.96220472440945)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:25.976540,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.0, 8.96220472440945)","(5.0, 5.5, 5.114224137931035)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:27.075168,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.0, 8.96220472440945)","(5.0, 5.5, 5.339800995024875)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:28.192958,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.0, 8.96220472440945)","(5.0, 5.5, 5.339800995024875)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:29.366368,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.0, 9.38048780487805)","(5.0, 5.5, 5.339800995024875)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:30.518999,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.95)","(9.0, 12.5, 12.1)","(4.4, 5.5, 5.458762886597938)","(6.5, 9.4, 8.980645161290322)","(5.0, 5.5, 5.339800995024875)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:31.777669,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.92)","(9.0, 12.5, 12.1)","(4.4, 5.5, 5.458762886597938)","(6.5, 9.0, 8.981102362204725)","(5.0, 5.5, 5.339800995024875)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:32.980479,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.92)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.0, 9.380952380952381)","(5.0, 5.5, 5.118483412322275)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:34.135756,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.9411764705882355)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.4, 9.353488372093024)","(5.0, 5.5, 5.118483412322275)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:35.355853,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.4, 9.353488372093024)","(5.0, 5.5, 5.118483412322275)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:36.558119,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.4, 9.353488372093024)","(5.0, 5.5, 5.123831775700935)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:37.791622,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.4, 9.355223880597014)","(5.0, 5.5, 5.123831775700935)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:38.969911,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.4, 9.355223880597014)","(5.0, 5.5, 5.123831775700935)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.625)"
04-01-2023 15:49:40.080525,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.4, 9.355555555555556)","(5.0, 5.5, 5.123831775700935)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 45.14285714285714)"
04-01-2023 15:49:41.268407,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.4, 9.355555555555556)","(5.0, 5.5, 5.123831775700935)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 44.205128205128204)"
04-01-2023 15:49:42.381905,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.4, 9.355555555555556)","(5.0, 5.5, 5.123831775700935)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 44.205128205128204)"
04-01-2023 15:49:43.507329,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.4, 9.355555555555556)","(5.0, 5.5, 5.123831775700935)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 44.205128205128204)"
04-01-2023 15:49:44.647034,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.4, 9.355555555555556)","(5.0, 5.5, 5.123831775700935)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 44.205128205128204)"
04-01-2023 15:49:45.762195,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.4, 9.355555555555556)","(5.0, 5.5, 5.123831775700935)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 44.205128205128204)"
04-01-2023 15:49:46.898619,"(7.0, 12.0, 11.663636363636364)","(6.0, 8.6, 7.984615384615385)","(9.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.478494623655914)","(6.5, 9.4, 9.355555555555556)","(5.0, 5.5, 5.213709677419355)","(7.0, 9.6, 8.785454545454545)","(15.0, 22.0, 19.3)","(31.0, 46.0, 44.205128205128204)"
