,Wet Socks,Mystical Zendik,Mobile Doll May,Canya Hornet,Key Bon,Judgment Fay,Explosive Stare,Mighty Rhythm
09-01-2023 15:26:18.133740,"(4.0, 6.0, 4.710344827586207)","(6.0, 9.8, 9.0)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.075)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:19.442357,"(4.0, 5.9, 5.7)","(6.0, 9.8, 9.0)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.075)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:20.700575,"(4.0, 5.9, 5.7)","(6.0, 9.8, 9.0)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:21.886702,"(4.0, 6.0, 4.710344827586207)","(6.0, 9.8, 9.0)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:23.063049,"(4.0, 6.0, 4.710344827586207)","(6.0, 9.8, 9.0)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:24.217825,"(4.0, 6.0, 4.710344827586207)","(6.0, 9.8, 9.0)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.075)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:25.273533,"(4.0, 5.9, 5.7)","(6.0, 9.8, 9.0)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.075)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:26.383440,"(4.0, 5.9, 5.544444444444444)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.075)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:27.474416,"(4.0, 5.9, 5.7)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.110344827586207)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:28.749715,"(4.0, 5.9, 5.7)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.072727272727272)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:29.908832,"(4.0, 5.9, 5.7)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 290.0, 200.0)","(3.1, 4.3, 3.8937500000000003)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:31.011929,"(4.0, 5.9, 5.544444444444444)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 280.0, 187.5)","(3.1, 4.2, 3.88125)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:32.150438,"(4.0, 5.9, 5.544444444444444)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 270.0, 187.5)","(3.1, 4.1, 3.8692307692307693)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:33.282218,"(4.0, 5.9, 5.544444444444444)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 270.0, 184.28571428571428)","(3.1, 4.1, 3.9214285714285713)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:34.508410,"(4.0, 5.9, 5.7)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 270.0, 184.28571428571428)","(3.1, 4.1, 3.9416666666666664)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:35.789637,"(4.0, 5.9, 5.544444444444444)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 270.0, 184.28571428571428)","(3.1, 4.0, 3.86875)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:36.902308,"(4.0, 5.9, 5.544444444444444)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 270.0, 184.28571428571428)","(3.1, 4.0, 3.86875)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:38.050010,"(4.0, 5.9, 5.544444444444444)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 270.0, 184.28571428571428)","(3.1, 4.0, 3.86875)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:39.194062,"(4.0, 5.9, 5.544444444444444)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 24.77777777777778)","(91.0, 270.0, 184.28571428571428)","(3.1, 4.0, 3.9416666666666664)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:40.366156,"(4.0, 5.9, 5.671428571428572)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 24.77777777777778)","(91.0, 270.0, 184.28571428571428)","(3.1, 4.0, 3.9416666666666664)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:41.508964,"(4.0, 5.9, 5.671428571428572)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 24.77777777777778)","(91.0, 270.0, 184.28571428571428)","(3.1, 4.0, 3.9416666666666664)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:42.625689,"(4.0, 5.9, 5.671428571428572)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 24.77777777777778)","(91.0, 270.0, 184.28571428571428)","(3.2, 4.0, 3.86875)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:43.675924,"(4.0, 5.9, 5.5)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 24.77777777777778)","(91.0, 270.0, 184.28571428571428)","(3.2, 4.0, 3.86875)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:44.777837,"(4.0, 5.9, 5.038461538461538)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 24.77777777777778)","(91.0, 270.0, 184.28571428571428)","(3.2, 4.0, 3.9416666666666664)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:45.889309,"(4.0, 5.8, 5.585714285714285)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 24.77777777777778)","(91.0, 270.0, 182.5)","(3.2, 4.0, 3.9416666666666664)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:46.952534,"(4.0, 5.8, 5.585714285714285)","(6.0, 9.8, 8.719999999999999)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 24.77777777777778)","(91.0, 270.0, 182.5)","(3.2, 4.0, 3.9416666666666664)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:48.097725,"(4.0, 5.8, 4.825)","(6.0, 9.8, 8.714285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 24.0)","(91.0, 270.0, 182.5)","(3.2, 4.0, 3.8625000000000003)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:49.252972,"(4.0, 5.7, 5.5)","(6.0, 9.6, 8.822222222222221)","(21.0, 25.0, 19.235294117647058)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 26.1)","(91.0, 270.0, 182.5)","(3.2, 4.0, 3.8625000000000003)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:50.423846,"(4.0, 5.7, 5.65)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 19.235294117647058)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 26.1)","(91.0, 270.0, 186.66666666666666)","(3.2, 4.0, 3.8625000000000003)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:51.700398,"(4.0, 5.7, 5.65)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 21.4)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 26.210526315789473)","(91.0, 270.0, 186.66666666666666)","(3.2, 4.0, 3.889473684210526)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:52.797471,"(4.0, 5.7, 5.25)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.5)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 26.210526315789473)","(91.0, 270.0, 186.66666666666666)","(3.2, 4.0, 3.889473684210526)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:53.923544,"(4.0, 5.7, 5.537837837837838)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.5)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 26.210526315789473)","(91.0, 270.0, 186.66666666666666)","(3.2, 4.0, 3.889473684210526)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:55.169751,"(4.0, 5.7, 5.325)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.125)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 26.210526315789473)","(91.0, 270.0, 186.66666666666666)","(3.2, 4.0, 3.889473684210526)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:56.409261,"(4.0, 5.7, 5.325)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.125)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 26.210526315789473)","(91.0, 270.0, 186.66666666666666)","(3.2, 4.0, 3.889473684210526)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:57.543574,"(4.0, 5.7, 5.463157894736842)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 19.428571428571427)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 24.0)","(91.0, 270.0, 186.66666666666666)","(3.2, 4.0, 3.857142857142857)","(4.4, 12.5, 11.833333333333334)"
09-01-2023 15:26:58.710066,"(4.0, 5.7, 5.463157894736842)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 19.428571428571427)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 24.0)","(91.0, 270.0, 186.66666666666666)","(3.2, 4.0, 3.857142857142857)","(4.4, 12.5, 11.833333333333334)"
09-01-2023 15:26:59.881917,"(4.0, 5.7, 5.463157894736842)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 19.428571428571427)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 24.0)","(91.0, 270.0, 186.66666666666666)","(3.2, 4.0, 3.8918918918918917)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:01.076104,"(4.0, 5.7, 5.463157894736842)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 19.428571428571427)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 24.0)","(91.0, 270.0, 186.66666666666666)","(3.2, 4.0, 3.8918918918918917)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:02.239731,"(4.0, 5.7, 5.463157894736842)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 19.428571428571427)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 24.0)","(91.0, 270.0, 186.66666666666666)","(3.2, 4.0, 3.8829268292682926)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:03.356784,"(4.0, 5.7, 5.463157894736842)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.666666666666668)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 24.0)","(91.0, 270.0, 186.66666666666666)","(3.2, 4.0, 3.856)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:04.523566,"(4.0, 5.7, 5.446153846153846)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.666666666666668)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 24.0)","(91.0, 270.0, 186.66666666666666)","(3.2, 4.0, 3.857142857142857)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:05.887480,"(4.0, 5.7, 5.446153846153846)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.666666666666668)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 24.0)","(91.0, 270.0, 186.66666666666666)","(3.2, 4.0, 3.8918918918918917)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:07.043357,"(4.0, 5.7, 5.446153846153846)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.666666666666668)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 24.0)","(91.0, 270.0, 186.66666666666666)","(3.2, 4.0, 3.8918918918918917)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:08.220493,"(4.0, 5.7, 5.446153846153846)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.666666666666668)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 24.0)","(91.0, 270.0, 186.66666666666666)","(3.2, 4.0, 3.8829268292682926)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:09.681117,"(4.0, 5.7, 5.452500000000001)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.666666666666668)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 24.0)","(91.0, 270.0, 186.66666666666666)","(3.2, 4.0, 3.856)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:10.989846,"(4.0, 5.7, 5.452500000000001)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.666666666666668)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 24.0)","(91.0, 270.0, 186.66666666666666)","(3.2, 4.0, 3.857142857142857)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:12.409374,"(4.0, 5.7, 5.452500000000001)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.666666666666668)","(4.0, 4.3, 4.110526315789474)","(21.0, 38.0, 24.0)","(91.0, 270.0, 186.66666666666666)","(3.2, 4.0, 3.8918918918918917)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:14.083676,"(4.0, 5.7, 5.3352941176470585)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.666666666666668)","(4.0, 4.3, 4.110526315789474)","(21.0, 36.0, 26.666666666666668)","(91.0, 270.0, 186.66666666666666)","(3.2, 4.0, 3.8918918918918917)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:15.527367,"(4.0, 5.5, 5.233333333333333)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.666666666666668)","(4.0, 4.3, 4.110526315789474)","(21.0, 36.0, 24.0)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.857142857142857)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:16.985573,"(4.0, 5.5, 5.233333333333333)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.666666666666668)","(4.0, 4.3, 4.110526315789474)","(21.0, 34.0, 23.5)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.857142857142857)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:18.212376,"(4.0, 5.5, 5.233333333333333)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.666666666666668)","(4.0, 4.3, 4.110526315789474)","(21.0, 34.0, 23.5)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.8918918918918917)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:19.459774,"(4.0, 5.4, 5.210526315789474)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.666666666666668)","(4.0, 4.3, 4.110526315789474)","(21.0, 34.0, 23.5)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.8918918918918917)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:20.699784,"(4.0, 5.3, 5.066666666666666)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.666666666666668)","(4.0, 4.3, 4.110526315789474)","(21.0, 34.0, 23.5)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.8918918918918917)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:22.085777,"(4.0, 5.3, 5.010526315789473)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.666666666666668)","(4.0, 4.3, 4.110526315789474)","(21.0, 34.0, 23.5)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.8918918918918917)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:23.409566,"(4.0, 5.3, 5.010526315789473)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.666666666666668)","(4.0, 4.3, 4.110526315789474)","(21.0, 34.0, 23.5)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.857142857142857)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:24.652317,"(4.0, 5.3, 5.010526315789473)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.666666666666668)","(4.0, 4.3, 4.110526315789474)","(21.0, 34.0, 23.5)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.8918918918918917)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:25.942601,"(4.0, 5.2, 5.046153846153846)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.666666666666668)","(4.0, 4.3, 4.110526315789474)","(21.0, 34.0, 23.5)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.8918918918918917)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:27.295012,"(4.0, 5.1, 5.0)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 21.043478260869566)","(4.0, 4.3, 4.110526315789474)","(21.0, 34.0, 23.5)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.857142857142857)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:28.589368,"(4.0, 5.1, 5.0)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 21.043478260869566)","(4.0, 4.3, 4.110526315789474)","(21.0, 34.0, 23.5)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.857142857142857)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:29.842179,"(4.0, 5.1, 4.96)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.666666666666668)","(4.0, 4.3, 4.110526315789474)","(21.0, 34.0, 23.5)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.857142857142857)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:31.138996,"(4.0, 5.1, 4.96)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.821428571428573)","(4.0, 4.3, 4.110526315789474)","(21.0, 34.0, 23.5)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.8918918918918917)","(4.4, 12.5, 12.277777777777779)"
09-01-2023 15:27:32.434366,"(4.0, 4.9, 4.86)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.821428571428573)","(4.0, 4.3, 4.157894736842105)","(21.0, 34.0, 23.714285714285715)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.8918918918918917)","(4.4, 12.5, 10.868421052631579)"
09-01-2023 15:27:33.743150,"(4.0, 4.9, 4.722222222222222)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.09090909090909)","(4.0, 4.3, 4.13125)","(21.0, 34.0, 23.714285714285715)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.857142857142857)","(4.4, 14.0, 11.59090909090909)"
09-01-2023 15:27:35.010329,"(4.0, 4.9, 4.6066666666666665)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.09090909090909)","(4.0, 4.3, 4.13125)","(21.0, 34.0, 23.714285714285715)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.857142857142857)","(4.4, 13.5, 12.722222222222221)"
09-01-2023 15:27:36.214776,"(4.0, 4.9, 4.6066666666666665)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.09090909090909)","(4.0, 4.3, 4.13125)","(21.0, 34.0, 23.714285714285715)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.8947368421052633)","(4.4, 13.0, 12.722222222222221)"
09-01-2023 15:27:37.449245,"(4.0, 4.8, 4.609090909090909)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.09090909090909)","(4.0, 4.3, 4.13125)","(21.0, 34.0, 23.714285714285715)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.8918918918918917)","(4.4, 13.0, 11.833333333333334)"
09-01-2023 15:27:38.796204,"(4.0, 4.7, 4.633333333333334)","(6.0, 9.6, 8.85)","(21.0, 25.0, 20.09090909090909)","(4.0, 4.3, 4.157894736842105)","(21.0, 34.0, 25.529411764705884)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.8918918918918917)","(4.4, 13.5, 11.76923076923077)"
09-01-2023 15:27:40.021819,"(4.0, 4.7, 4.633333333333334)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.09090909090909)","(4.0, 4.3, 4.157894736842105)","(21.0, 34.0, 25.529411764705884)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.857142857142857)","(4.4, 13.5, 11.15625)"
09-01-2023 15:27:41.294291,"(4.0, 4.7, 4.633333333333334)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.09090909090909)","(4.0, 4.3, 4.165)","(21.0, 34.0, 25.529411764705884)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.857142857142857)","(4.4, 13.5, 11.15625)"
09-01-2023 15:27:42.484888,"(4.0, 4.7, 4.6571428571428575)","(6.0, 9.6, 8.85)","(21.0, 25.0, 20.09090909090909)","(4.0, 4.3, 4.165)","(21.0, 34.0, 25.529411764705884)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.90625)","(4.4, 13.5, 11.666666666666666)"
09-01-2023 15:27:43.727841,"(4.0, 4.7, 4.6571428571428575)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.09090909090909)","(4.0, 4.3, 4.165)","(21.0, 34.0, 25.529411764705884)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.9307692307692306)","(4.4, 13.0, 11.666666666666666)"
09-01-2023 15:27:45.060576,"(4.0, 4.7, 4.6571428571428575)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.09090909090909)","(4.0, 4.3, 4.165)","(21.0, 34.0, 25.529411764705884)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.9307692307692306)","(4.4, 13.0, 11.666666666666666)"
09-01-2023 15:27:46.328058,"(4.0, 4.7, 4.6571428571428575)","(6.0, 9.6, 8.85)","(21.0, 25.0, 20.09090909090909)","(4.0, 4.3, 4.165)","(21.0, 34.0, 25.529411764705884)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.0, 3.8916666666666666)","(4.4, 13.0, 11.666666666666666)"
09-01-2023 15:27:47.505975,"(4.0, 4.7, 4.6571428571428575)","(6.0, 9.6, 8.85)","(21.0, 25.0, 20.09090909090909)","(4.0, 4.3, 4.165)","(21.0, 34.0, 25.333333333333332)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.1, 3.8916666666666666)","(4.4, 13.0, 11.666666666666666)"
09-01-2023 15:27:48.682319,"(4.0, 4.7, 4.6571428571428575)","(6.0, 9.6, 8.85)","(21.0, 25.0, 20.09090909090909)","(4.0, 4.3, 4.157894736842105)","(21.0, 34.0, 25.333333333333332)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.1, 4.010714285714285)","(4.4, 13.0, 12.6)"
09-01-2023 15:27:49.832787,"(4.0, 4.7, 4.6571428571428575)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.09090909090909)","(4.0, 4.3, 4.157894736842105)","(21.0, 34.0, 25.333333333333332)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.1, 4.010714285714285)","(4.4, 13.0, 12.714285714285714)"
09-01-2023 15:27:51.023846,"(4.0, 4.7, 4.6454545454545455)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.09090909090909)","(4.0, 4.3, 4.157894736842105)","(21.0, 34.0, 25.333333333333332)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.1, 4.010714285714285)","(4.4, 13.0, 12.714285714285714)"
09-01-2023 15:27:52.253204,"(4.0, 4.7, 4.6454545454545455)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.09090909090909)","(4.0, 4.3, 4.206896551724138)","(21.0, 34.0, 25.333333333333332)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.1, 4.010714285714285)","(4.4, 13.0, 12.6)"
09-01-2023 15:27:53.523883,"(4.0, 4.7, 4.633333333333334)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.09090909090909)","(4.0, 4.3, 4.206896551724138)","(21.0, 34.0, 25.333333333333332)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.1, 4.010714285714285)","(4.4, 13.0, 12.6)"
09-01-2023 15:27:54.799198,"(4.0, 4.7, 4.5200000000000005)","(6.0, 9.6, 8.781818181818181)","(21.0, 25.0, 20.09090909090909)","(4.0, 4.3, 4.206896551724138)","(21.0, 34.0, 25.333333333333332)","(91.0, 270.0, 186.66666666666666)","(3.3, 4.1, 3.9499999999999997)","(4.4, 13.0, 12.6)"
