,Test The Law,Deep Point,Midnight Rush,Whatsanamegeorge,Zebella,Our Shining Star,Sir Toop,Soames,Im A Dexstar
07-01-2023 13:27:08.970681,"(6.0, 7.6, 7.36923076923077)","(8.0, 10.0, 9.821538461538463)","(5.0, 5.9, 5.806451612903226)","(10.0, 12.5, 12.3625)","(3.8, 4.5, 4.384563758389262)","(11.0, 14.0, 13.8375)","(11.0, 14.5, 14.440625)","(7.0, 7.6, 7.4511627906976745)","(101.0, 180.0, 164.0)"
07-01-2023 13:27:10.364024,"(6.0, 7.4, 7.338461538461539)","(8.0, 10.0, 9.821538461538463)","(5.0, 5.9, 5.825714285714286)","(10.0, 12.5, 12.3625)","(3.8, 4.5, 4.374117647058823)","(11.0, 14.0, 13.745454545454546)","(11.0, 14.5, 14.440625)","(7.0, 7.6, 7.4511627906976745)","(101.0, 180.0, 164.0)"
07-01-2023 13:27:11.862983,"(6.0, 7.4, 7.340740740740741)","(8.0, 10.0, 9.821538461538463)","(5.0, 5.9, 5.825714285714286)","(10.0, 12.5, 12.3625)","(3.8, 4.4, 4.370114942528736)","(11.0, 14.0, 13.745454545454546)","(11.0, 14.5, 14.440625)","(7.0, 7.6, 7.4511627906976745)","(101.0, 180.0, 164.0)"
07-01-2023 13:27:13.307626,"(6.0, 7.6, 7.276767676767677)","(8.0, 10.0, 9.821538461538463)","(5.0, 5.9, 5.84875)","(10.0, 12.5, 12.3625)","(3.8, 4.4, 4.376146788990826)","(11.0, 14.0, 13.76271186440678)","(11.0, 14.5, 14.482876712328768)","(7.0, 7.6, 7.62962962962963)","(101.0, 180.0, 164.0)"
07-01-2023 13:27:14.789118,"(6.0, 7.6, 7.412987012987013)","(8.0, 10.0, 9.821538461538463)","(5.0, 5.9, 5.84875)","(10.0, 12.5, 12.3625)","(3.8, 4.4, 4.379047619047619)","(11.0, 14.0, 13.867924528301886)","(11.0, 14.5, 14.482876712328768)","(7.0, 7.8, 7.705555555555556)","(101.0, 180.0, 164.0)"
07-01-2023 13:27:16.206434,"(6.0, 7.6, 7.412987012987013)","(8.0, 10.0, 9.821538461538463)","(5.0, 5.9, 5.84875)","(10.0, 12.5, 12.3625)","(3.8, 4.4, 4.379047619047619)","(11.0, 14.0, 13.867924528301886)","(11.0, 14.5, 14.482876712328768)","(7.0, 7.8, 7.705555555555556)","(101.0, 180.0, 164.0)"
07-01-2023 13:27:17.659048,"(6.0, 7.6, 7.412987012987013)","(8.0, 10.0, 9.821538461538463)","(5.0, 5.9, 5.850632911392405)","(10.0, 12.5, 12.362903225806452)","(3.8, 4.4, 4.374774774774775)","(11.0, 14.0, 13.86111111111111)","(11.0, 14.5, 14.45343137254902)","(7.0, 7.8, 7.725373134328358)","(101.0, 180.0, 166.66666666666666)"
07-01-2023 13:27:19.159623,"(6.0, 7.4, 7.33225806451613)","(8.0, 10.0, 9.742857142857144)","(5.0, 5.9, 5.850632911392405)","(10.0, 12.5, 12.362903225806452)","(3.8, 4.4, 4.466274509803922)","(11.0, 14.0, 13.933333333333334)","(11.0, 14.5, 14.45343137254902)","(7.0, 7.8, 7.766666666666667)","(101.0, 180.0, 166.66666666666666)"
07-01-2023 13:27:20.582495,"(6.0, 7.4, 7.314285714285715)","(8.0, 9.8, 9.742857142857144)","(5.0, 5.9, 5.850632911392405)","(10.0, 12.5, 12.333333333333334)","(3.8, 4.5, 4.471803278688525)","(11.0, 14.0, 13.933333333333334)","(11.0, 14.5, 14.45343137254902)","(7.0, 7.8, 7.770238095238095)","(101.0, 180.0, 166.66666666666666)"
07-01-2023 13:27:21.966462,"(6.0, 7.4, 7.314285714285715)","(8.0, 9.8, 9.742857142857144)","(5.0, 5.9, 5.783695652173913)","(10.0, 12.5, 12.309090909090909)","(3.8, 4.5, 4.472757475083057)","(11.0, 14.0, 13.9875)","(11.0, 14.5, 14.45343137254902)","(7.0, 7.8, 7.930526315789473)","(101.0, 180.0, 166.66666666666666)"
07-01-2023 13:27:23.383241,"(6.0, 7.4, 7.307692307692308)","(8.0, 9.8, 9.756756756756758)","(5.0, 5.8, 5.783695652173913)","(10.0, 12.5, 12.309090909090909)","(3.8, 4.5, 4.472757475083057)","(11.0, 14.0, 13.9875)","(11.0, 14.5, 14.45343137254902)","(7.0, 8.0, 7.933333333333334)","(101.0, 180.0, 166.66666666666666)"
07-01-2023 13:27:24.759766,"(6.0, 7.4, 7.356756756756757)","(8.0, 9.8, 9.654545454545454)","(5.0, 5.8, 5.783695652173913)","(10.0, 12.5, 12.309090909090909)","(3.8, 4.5, 4.4202531645569625)","(11.0, 14.0, 13.18)","(11.0, 14.5, 14.45343137254902)","(7.0, 8.0, 7.8687499999999995)","(101.0, 180.0, 164.0)"
07-01-2023 13:27:26.200705,"(6.0, 7.4, 7.305454545454546)","(8.0, 9.8, 9.751111111111111)","(5.0, 5.8, 5.781914893617021)","(10.0, 12.5, 12.216216216216216)","(3.8, 4.6, 4.51)","(11.0, 13.5, 13.155913978494624)","(11.0, 14.5, 14.481060606060606)","(7.0, 8.0, 7.8687499999999995)","(101.0, 180.0, 164.0)"
07-01-2023 13:27:27.673125,"(6.0, 7.4, 7.305454545454546)","(8.0, 9.8, 9.732467532467533)","(5.0, 5.8, 5.78953488372093)","(10.0, 12.5, 12.2)","(3.8, 4.6, 4.511111111111111)","(11.0, 13.5, 13.140776699029127)","(11.0, 14.5, 14.294520547945206)","(7.0, 8.0, 7.8687499999999995)","(101.0, 180.0, 164.0)"
07-01-2023 13:27:29.192063,"(6.0, 7.4, 7.34468085106383)","(8.0, 9.8, 9.553488372093023)","(5.0, 5.8, 5.84608695652174)","(10.0, 12.5, 12.294117647058824)","(3.8, 4.6, 4.46993006993007)","(11.0, 13.5, 13.337209302325581)","(11.0, 14.5, 13.902777777777779)","(7.0, 8.0, 7.936)","(101.0, 180.0, 164.0)"
07-01-2023 13:27:30.712232,"(6.0, 7.4, 7.374468085106383)","(8.0, 9.6, 9.5)","(5.0, 5.9, 5.788188976377953)","(10.0, 12.5, 12.294117647058824)","(3.8, 4.5, 4.472077922077922)","(11.0, 13.5, 13.197916666666666)","(11.0, 14.0, 13.916666666666666)","(7.0, 8.0, 7.977142857142857)","(101.0, 180.0, 164.0)"
07-01-2023 13:27:32.152250,"(6.0, 7.6, 7.378260869565218)","(8.0, 9.6, 9.533333333333333)","(5.0, 5.8, 5.788188976377953)","(10.0, 12.5, 12.294117647058824)","(3.8, 4.5, 4.472077922077922)","(11.0, 13.5, 13.197916666666666)","(11.0, 14.0, 13.904109589041095)","(7.0, 8.0, 7.977142857142857)","(101.0, 180.0, 164.0)"
07-01-2023 13:27:33.552269,"(6.0, 7.4, 7.381132075471698)","(8.0, 9.6, 9.52)","(5.0, 5.8, 5.788188976377953)","(10.0, 12.5, 12.294117647058824)","(3.8, 4.5, 4.472077922077922)","(11.0, 13.5, 13.741379310344827)","(11.0, 14.0, 13.904109589041095)","(7.0, 8.0, 7.996825396825397)","(101.0, 180.0, 170.0)"
07-01-2023 13:27:34.983029,"(6.0, 7.4, 7.34)","(8.0, 9.6, 9.544444444444444)","(5.0, 5.8, 5.788188976377953)","(10.0, 12.5, 12.294117647058824)","(3.8, 4.5, 4.472077922077922)","(11.0, 14.0, 13.741379310344827)","(11.0, 14.0, 13.873333333333333)","(7.0, 8.0, 8.0)","(101.0, 180.0, 170.0)"
07-01-2023 13:27:36.377967,"(6.0, 7.4, 7.34)","(8.0, 9.6, 9.544444444444444)","(5.0, 5.8, 5.787704918032786)","(10.0, 12.5, 12.294117647058824)","(3.8, 4.5, 4.473943661971831)","(11.0, 14.0, 13.741379310344827)","(11.0, 14.0, 13.873333333333333)","(7.0, 8.2, 8.0)","(101.0, 180.0, 170.0)"
07-01-2023 13:27:37.866910,"(6.0, 7.2, 7.12280701754386)","(8.0, 9.6, 9.544444444444444)","(5.0, 5.8, 5.842222222222222)","(10.0, 12.5, 12.294117647058824)","(3.8, 4.5, 4.502727272727273)","(11.0, 14.0, 13.741379310344827)","(11.0, 14.0, 13.849315068493151)","(7.0, 8.2, 7.9547445255474445)","(101.0, 180.0, 170.0)"
07-01-2023 13:27:39.434630,"(6.0, 7.2, 7.108333333333333)","(8.0, 9.6, 9.544444444444444)","(5.0, 5.9, 5.842222222222222)","(10.0, 12.5, 12.2)","(3.8, 4.6, 4.487755102040817)","(11.0, 14.0, 13.741379310344827)","(11.0, 14.0, 13.826923076923077)","(7.0, 8.2, 8.003508771929823)","(101.0, 180.0, 170.0)"
07-01-2023 13:27:40.971148,"(6.0, 7.2, 7.017857142857143)","(8.0, 9.6, 9.5)","(5.0, 5.9, 5.842222222222222)","(10.0, 12.5, 12.2)","(3.8, 4.6, 4.487755102040817)","(11.0, 14.0, 13.741379310344827)","(11.0, 14.0, 14.208333333333334)","(7.0, 8.2, 8.003508771929823)","(101.0, 180.0, 170.0)"
07-01-2023 13:27:42.629907,"(6.0, 7.2, 7.017857142857143)","(8.0, 9.6, 9.5)","(5.0, 5.9, 5.842222222222222)","(10.0, 12.5, 12.2)","(3.8, 4.6, 4.486868686868687)","(11.0, 14.0, 13.741379310344827)","(11.0, 14.5, 14.208333333333334)","(7.0, 8.2, 8.003508771929823)","(101.0, 180.0, 170.0)"
07-01-2023 13:27:44.197081,"(6.0, 7.2, 7.017857142857143)","(8.0, 9.6, 9.533333333333333)","(5.0, 5.9, 5.842222222222222)","(10.0, 12.5, 12.29)","(3.8, 4.6, 4.513513513513513)","(11.0, 14.0, 13.765625)","(11.0, 14.5, 14.120689655172415)","(7.0, 8.2, 8.061538461538461)","(101.0, 180.0, 171.11111111111111)"
07-01-2023 13:27:45.686784,"(6.0, 7.2, 7.010416666666667)","(8.0, 9.6, 9.56)","(5.0, 5.9, 5.84392523364486)","(10.0, 12.5, 12.29)","(3.8, 4.6, 4.536111111111111)","(11.0, 14.0, 13.765625)","(11.0, 14.5, 14.278523489932885)","(7.0, 8.2, 8.095483870967742)","(101.0, 180.0, 171.11111111111111)"
07-01-2023 13:27:47.140361,"(6.0, 7.2, 7.010416666666667)","(8.0, 9.6, 9.525)","(5.0, 5.9, 5.8350877192982455)","(10.0, 12.5, 12.29)","(3.8, 4.6, 4.536111111111111)","(11.0, 14.0, 13.765625)","(11.0, 14.5, 14.278523489932885)","(7.0, 8.2, 8.09391304347826)","(101.0, 180.0, 171.11111111111111)"
07-01-2023 13:27:48.595371,"(6.0, 7.2, 7.010416666666667)","(8.0, 9.6, 9.525)","(5.0, 5.9, 5.8350877192982455)","(10.0, 12.5, 12.29)","(3.8, 4.6, 4.474430379746836)","(11.0, 14.0, 13.765625)","(11.0, 14.5, 14.26086956521739)","(7.0, 8.2, 8.09391304347826)","(101.0, 180.0, 171.11111111111111)"
07-01-2023 13:27:49.980438,"(6.0, 7.2, 7.009433962264151)","(8.0, 9.6, 9.525)","(5.0, 5.9, 5.8350877192982455)","(10.0, 12.5, 12.29)","(3.8, 4.6, 4.476470588235294)","(11.0, 14.0, 13.791666666666666)","(11.0, 14.5, 14.301587301587302)","(7.0, 8.2, 8.1)","(101.0, 180.0, 171.11111111111111)"
07-01-2023 13:27:51.380907,"(6.0, 7.2, 7.014705882352941)","(8.0, 9.6, 9.5)","(5.0, 5.9, 5.8660000000000005)","(10.0, 12.5, 12.29)","(3.8, 4.5, 4.4372549019607845)","(11.0, 14.0, 13.84)","(11.0, 14.5, 14.301587301587302)","(7.0, 8.2, 8.09)","(101.0, 180.0, 171.11111111111111)"
07-01-2023 13:27:52.755693,"(6.0, 7.0, 6.8921568627450975)","(8.0, 9.6, 9.490909090909092)","(5.0, 5.9, 5.927160493827161)","(10.0, 12.5, 12.208333333333334)","(3.8, 4.5, 4.398051948051949)","(11.0, 14.0, 13.953125)","(11.0, 14.5, 14.37962962962963)","(7.0, 8.2, 8.118666666666666)","(101.0, 180.0, 171.11111111111111)"
07-01-2023 13:27:54.225568,"(6.0, 7.0, 6.866666666666666)","(8.0, 9.8, 9.666666666666668)","(5.0, 6.0, 5.927160493827161)","(10.0, 12.5, 12.2)","(3.8, 4.4, 4.398051948051949)","(11.0, 14.0, 14.425)","(11.0, 14.5, 14.37962962962963)","(7.0, 8.2, 8.118666666666666)","(101.0, 180.0, 171.11111111111111)"
07-01-2023 13:27:55.731841,"(6.0, 7.0, 6.8549999999999995)","(8.0, 9.8, 9.634210526315789)","(5.0, 6.0, 5.927160493827161)","(10.0, 12.5, 12.2)","(3.8, 4.4, 4.317446808510638)","(11.0, 14.5, 14.361702127659575)","(11.0, 14.5, 14.37962962962963)","(7.0, 8.2, 8.118666666666666)","(101.0, 180.0, 171.11111111111111)"
07-01-2023 13:27:57.178899,"(6.0, 7.0, 6.8549999999999995)","(8.0, 9.8, 9.635616438356164)","(5.0, 6.0, 5.9223684210526315)","(10.0, 12.5, 12.29)","(3.8, 4.4, 4.317446808510638)","(11.0, 15.0, 14.361702127659575)","(11.0, 14.5, 14.301470588235293)","(7.0, 8.2, 8.120261437908496)","(101.0, 180.0, 171.11111111111111)"
07-01-2023 13:27:58.616226,"(6.0, 7.0, 6.946666666666666)","(8.0, 9.8, 9.635616438356164)","(5.0, 6.0, 5.9223684210526315)","(10.0, 12.5, 12.29)","(3.8, 4.4, 4.317446808510638)","(11.0, 15.0, 14.361702127659575)","(11.0, 14.5, 14.301470588235293)","(7.0, 8.2, 8.124691358024691)","(101.0, 180.0, 171.11111111111111)"
07-01-2023 13:28:00.005393,"(6.0, 7.2, 6.954621848739496)","(8.0, 9.8, 9.60952380952381)","(5.0, 5.9, 5.866666666666667)","(10.0, 13.0, 12.817307692307692)","(3.8, 4.4, 4.301020408163265)","(11.0, 15.0, 14.361702127659575)","(11.0, 14.5, 14.301470588235293)","(7.0, 8.2, 8.138693467336683)","(101.0, 180.0, 171.11111111111111)"
07-01-2023 13:28:01.336050,"(6.0, 7.2, 6.942635658914728)","(8.0, 9.8, 9.588571428571429)","(5.0, 5.9, 5.8691176470588236)","(10.0, 13.0, 12.708333333333334)","(3.8, 4.4, 4.3625)","(11.0, 15.0, 14.309090909090909)","(11.0, 14.5, 14.292307692307693)","(7.0, 8.2, 8.132057416267942)","(101.0, 180.0, 171.11111111111111)"
07-01-2023 13:28:02.600177,"(6.0, 7.2, 6.942635658914728)","(8.0, 9.6, 9.588888888888889)","(5.0, 5.9, 5.8691176470588236)","(10.0, 13.0, 12.726495726495727)","(3.8, 4.4, 4.3420689655172415)","(11.0, 15.0, 14.309090909090909)","(11.0, 14.5, 14.292307692307693)","(7.0, 8.2, 8.127179487179486)","(101.0, 180.0, 171.11111111111111)"
07-01-2023 13:28:03.910014,"(6.0, 7.2, 6.942635658914728)","(8.0, 9.6, 9.588888888888889)","(5.0, 5.9, 5.8691176470588236)","(10.0, 13.0, 12.275974025974026)","(3.8, 4.4, 4.3420689655172415)","(11.0, 15.0, 14.10897435897436)","(11.0, 14.5, 14.421511627906977)","(7.0, 8.2, 8.253124999999999)","(101.0, 180.0, 176.66666666666666)"
07-01-2023 13:28:05.186824,"(6.0, 7.2, 6.942635658914728)","(8.0, 9.6, 9.592090395480225)","(5.0, 5.9, 5.8691176470588236)","(10.0, 12.5, 12.275974025974026)","(3.8, 4.4, 4.346496815286624)","(11.0, 14.5, 14.057971014492754)","(11.0, 14.5, 14.421511627906977)","(7.0, 8.4, 8.261855670103094)","(101.0, 180.0, 177.5)"
07-01-2023 13:28:06.437727,"(6.0, 7.2, 6.942635658914728)","(8.0, 9.6, 9.592090395480225)","(5.0, 5.9, 5.863120567375887)","(10.0, 12.5, 12.263157894736842)","(3.8, 4.4, 4.3545945945945945)","(11.0, 14.5, 13.840425531914894)","(11.0, 14.5, 14.553333333333333)","(7.0, 8.4, 8.218421052631578)","(101.0, 180.0, 177.85714285714286)"
07-01-2023 13:28:07.747906,"(6.0, 7.2, 6.991194968553459)","(8.0, 9.8, 9.676543209876543)","(5.0, 5.8, 5.774257425742574)","(10.0, 12.5, 12.263157894736842)","(3.8, 4.4, 4.364255319148937)","(11.0, 14.0, 13.811111111111112)","(11.0, 15.0, 14.627777777777778)","(7.0, 8.4, 8.218421052631578)","(101.0, 180.0, 177.85714285714286)"
07-01-2023 13:28:09.046962,"(6.0, 7.2, 6.9504950495049505)","(8.0, 9.8, 9.676543209876543)","(5.0, 5.8, 5.821167883211679)","(10.0, 12.5, 12.263157894736842)","(3.8, 4.4, 4.365)","(11.0, 14.0, 13.811111111111112)","(11.0, 15.0, 14.627777777777778)","(7.0, 8.4, 8.253191489361702)","(101.0, 180.0, 177.85714285714286)"
07-01-2023 13:28:10.385956,"(6.0, 7.0, 6.861111111111111)","(8.0, 9.8, 9.676543209876543)","(5.0, 5.9, 5.821167883211679)","(10.0, 12.5, 12.291390728476822)","(3.8, 4.4, 4.372398190045249)","(11.0, 14.0, 13.784810126582279)","(11.0, 15.0, 14.610576923076923)","(7.0, 8.4, 8.269047619047619)","(101.0, 180.0, 175.55555555555554)"
07-01-2023 13:28:11.703115,"(6.0, 7.0, 6.8549999999999995)","(8.0, 9.8, 9.664646464646465)","(5.0, 5.9, 5.811475409836066)","(10.0, 12.5, 12.291390728476822)","(3.8, 4.4, 4.372398190045249)","(11.0, 14.0, 13.784810126582279)","(11.0, 15.0, 14.610576923076923)","(7.0, 8.4, 8.269047619047619)","(101.0, 180.0, 175.55555555555554)"
07-01-2023 13:28:13.059093,"(6.0, 7.0, 6.943137254901961)","(8.0, 9.8, 9.664646464646465)","(5.0, 5.9, 5.75)","(10.0, 12.5, 12.291390728476822)","(3.8, 4.4, 4.372398190045249)","(11.0, 14.0, 13.784810126582279)","(11.0, 15.0, 14.610576923076923)","(7.0, 8.4, 8.318181818181818)","(101.0, 180.0, 175.55555555555554)"
07-01-2023 13:28:14.355924,"(6.0, 7.0, 6.948979591836735)","(8.0, 9.8, 9.664646464646465)","(5.0, 5.9, 5.75)","(10.0, 12.5, 12.291390728476822)","(3.8, 4.4, 4.372398190045249)","(11.0, 14.0, 13.784810126582279)","(11.0, 15.0, 14.621052631578948)","(7.0, 8.4, 8.335135135135134)","(101.0, 180.0, 175.55555555555554)"
07-01-2023 13:28:15.571387,"(6.0, 7.0, 6.948979591836735)","(8.0, 9.8, 9.664646464646465)","(5.0, 5.8, 5.753333333333333)","(10.0, 12.5, 12.291390728476822)","(3.8, 4.4, 4.36984126984127)","(11.0, 14.0, 13.784810126582279)","(11.0, 15.0, 14.621052631578948)","(7.0, 8.4, 8.335135135135134)","(101.0, 180.0, 175.55555555555554)"
07-01-2023 13:28:16.829712,"(6.0, 7.0, 6.922689075630252)","(8.0, 9.8, 9.664646464646465)","(5.0, 5.8, 5.7125)","(10.0, 12.5, 12.433962264150944)","(3.8, 4.4, 4.408333333333333)","(11.0, 14.0, 13.753623188405797)","(11.0, 15.0, 14.660377358490566)","(7.0, 8.4, 8.335135135135134)","(101.0, 180.0, 175.55555555555554)"
07-01-2023 13:28:18.096654,"(6.0, 7.0, 6.922689075630252)","(8.0, 9.8, 9.664646464646465)","(5.0, 5.8, 5.761825726141079)","(10.0, 13.0, 12.554545454545455)","(3.8, 4.5, 4.364488636363636)","(11.0, 14.0, 13.738461538461538)","(11.0, 15.0, 14.660377358490566)","(7.0, 8.4, 8.343589743589744)","(101.0, 180.0, 175.55555555555554)"
07-01-2023 13:28:19.519202,"(6.0, 7.0, 6.997368421052632)","(8.0, 9.8, 9.664646464646465)","(5.0, 5.7, 5.694630872483222)","(10.0, 13.0, 12.48421052631579)","(3.8, 4.4, 4.364488636363636)","(11.0, 14.0, 13.738461538461538)","(11.0, 15.0, 14.660377358490566)","(7.0, 8.4, 8.353424657534246)","(101.0, 180.0, 175.55555555555554)"
07-01-2023 13:28:20.833682,"(6.0, 7.0, 6.997368421052632)","(8.0, 9.8, 9.664646464646465)","(5.0, 5.7, 5.694405594405595)","(10.0, 13.0, 12.328125)","(3.8, 4.4, 4.396595744680852)","(11.0, 14.0, 13.738461538461538)","(11.0, 15.0, 14.732876712328768)","(7.0, 8.4, 8.352112676056338)","(101.0, 180.0, 176.25)"
07-01-2023 13:28:22.068893,"(6.0, 7.0, 6.9974358974358974)","(8.0, 9.8, 9.66326530612245)","(5.0, 5.7, 5.694405594405595)","(10.0, 12.5, 12.283783783783784)","(3.8, 4.4, 4.4028846153846155)","(11.0, 14.0, 13.738461538461538)","(11.0, 15.0, 14.732876712328768)","(7.0, 8.4, 8.37007874015748)","(101.0, 180.0, 176.25)"
07-01-2023 13:28:23.364857,"(6.0, 7.0, 6.90126582278481)","(8.0, 9.8, 9.667326732673267)","(5.0, 5.7, 5.679754601226994)","(10.0, 12.5, 12.454545454545455)","(3.8, 4.5, 4.431914893617021)","(11.0, 14.0, 13.776785714285714)","(11.0, 15.0, 14.744791666666666)","(7.0, 8.4, 8.353333333333333)","(101.0, 180.0, 176.0)"
07-01-2023 13:28:24.626788,"(6.0, 7.0, 6.915151515151515)","(8.0, 9.8, 9.667326732673267)","(5.0, 5.7, 5.67828947368421)","(10.0, 12.5, 12.713333333333333)","(3.8, 4.5, 4.4331858407079645)","(11.0, 14.0, 13.776785714285714)","(11.0, 15.0, 14.744791666666666)","(7.0, 8.4, 8.353333333333333)","(101.0, 180.0, 176.0)"
07-01-2023 13:28:26.281805,"(6.0, 7.0, 6.85360824742268)","(8.0, 9.8, 9.667326732673267)","(5.0, 5.7, 5.591228070175438)","(10.0, 13.0, 12.70253164556962)","(3.8, 4.5, 4.4038216560509555)","(11.0, 14.0, 13.776785714285714)","(11.0, 15.0, 14.744791666666666)","(7.0, 8.4, 8.337724550898203)","(101.0, 180.0, 175.0)"
07-01-2023 13:28:27.717565,"(6.0, 7.0, 6.85360824742268)","(8.0, 9.8, 9.667326732673267)","(5.0, 5.6, 5.59074074074074)","(10.0, 13.0, 12.70253164556962)","(3.8, 4.5, 4.4037500000000005)","(11.0, 14.0, 14.11111111111111)","(11.0, 15.0, 14.744791666666666)","(7.0, 8.4, 8.337724550898203)","(101.0, 180.0, 175.0)"
07-01-2023 13:28:29.113107,"(6.0, 7.0, 6.851485148514851)","(8.0, 9.8, 9.660416666666666)","(5.0, 5.6, 5.669435215946844)","(10.0, 13.0, 12.70253164556962)","(3.8, 4.5, 4.396884735202493)","(11.0, 14.5, 14.11111111111111)","(11.0, 15.0, 14.733695652173912)","(7.0, 8.4, 8.333757961783439)","(101.0, 180.0, 175.0)"
07-01-2023 13:28:30.450460,"(6.0, 7.0, 6.85360824742268)","(8.0, 9.8, 9.660416666666666)","(5.0, 5.7, 5.657446808510638)","(10.0, 13.0, 12.70253164556962)","(3.8, 4.4, 4.396884735202493)","(11.0, 14.5, 14.11111111111111)","(11.0, 15.0, 14.731182795698924)","(7.0, 8.4, 8.331125827814569)","(101.0, 180.0, 175.0)"
07-01-2023 13:28:31.745345,"(6.0, 7.0, 6.828915662650602)","(8.0, 9.8, 9.625974025974026)","(5.0, 5.7, 5.657446808510638)","(10.0, 13.0, 12.70253164556962)","(3.8, 4.4, 4.381904761904762)","(11.0, 14.5, 14.11111111111111)","(11.0, 15.0, 14.731182795698924)","(7.0, 8.4, 8.324087591240875)","(101.0, 180.0, 175.0)"
07-01-2023 13:28:33.022301,"(6.0, 7.0, 6.828915662650602)","(8.0, 9.8, 9.65904761904762)","(5.0, 5.7, 5.67)","(10.0, 13.0, 12.70253164556962)","(3.8, 4.4, 4.373156342182891)","(11.0, 14.5, 14.166666666666666)","(11.0, 15.0, 14.726315789473684)","(7.0, 8.4, 8.318055555555555)","(101.0, 180.0, 176.66666666666666)"
07-01-2023 13:28:34.350664,"(6.0, 7.2, 6.9693430656934305)","(8.0, 9.8, 9.61025641025641)","(5.0, 5.7, 5.67)","(10.0, 13.0, 12.713333333333333)","(3.8, 4.4, 4.374029850746269)","(11.0, 14.5, 14.166666666666666)","(11.0, 15.0, 14.75294117647059)","(7.0, 8.4, 8.283168316831683)","(101.0, 180.0, 176.66666666666666)"
07-01-2023 13:28:35.636957,"(6.0, 7.2, 6.9693430656934305)","(8.0, 9.8, 9.61025641025641)","(5.0, 5.7, 5.67)","(10.0, 13.0, 12.70253164556962)","(3.8, 4.4, 4.374029850746269)","(11.0, 14.5, 14.195652173913043)","(11.0, 15.0, 14.75294117647059)","(7.0, 8.4, 8.283168316831683)","(101.0, 180.0, 176.66666666666666)"
07-01-2023 13:28:36.853566,"(6.0, 7.2, 6.9693430656934305)","(8.0, 9.8, 9.61025641025641)","(5.0, 5.7, 5.67)","(10.0, 13.0, 12.74731182795699)","(3.8, 4.4, 4.374029850746269)","(11.0, 14.5, 14.291666666666666)","(11.0, 15.0, 14.717171717171718)","(7.0, 8.4, 8.287619047619048)","(101.0, 180.0, 175.71428571428572)"
07-01-2023 13:28:38.136999,"(6.0, 7.2, 6.893939393939394)","(8.5, 9.8, 9.611267605633802)","(5.0, 5.7, 5.67)","(10.0, 13.0, 12.758426966292134)","(3.8, 4.4, 4.39802371541502)","(11.0, 14.5, 14.466666666666667)","(11.0, 15.0, 14.717171717171718)","(7.5, 8.4, 8.287619047619048)","(101.0, 180.0, 175.71428571428572)"
07-01-2023 13:28:39.449279,"(6.0, 7.0, 6.893939393939394)","(8.5, 9.8, 9.611267605633802)","(5.0, 5.7, 5.67)","(10.0, 13.0, 12.783950617283951)","(3.8, 4.4, 4.39802371541502)","(11.0, 14.5, 14.38888888888889)","(11.0, 15.0, 14.717171717171718)","(7.5, 8.4, 8.322666666666667)","(101.0, 180.0, 175.0)"
07-01-2023 13:28:40.751153,"(6.0, 7.0, 6.893939393939394)","(8.5, 9.8, 9.611267605633802)","(5.0, 5.7, 5.59074074074074)","(10.0, 13.0, 12.783950617283951)","(3.8, 4.4, 4.39802371541502)","(11.0, 15.0, 14.38888888888889)","(11.0, 15.0, 14.717171717171718)","(7.5, 8.6, 8.322666666666667)","(101.0, 180.0, 175.0)"
07-01-2023 13:28:42.091267,"(6.0, 7.0, 6.893939393939394)","(8.5, 9.8, 9.611267605633802)","(5.0, 5.6, 5.59074074074074)","(10.0, 13.0, 12.783950617283951)","(3.8, 4.4, 4.39802371541502)","(11.0, 15.0, 14.38888888888889)","(11.0, 15.0, 14.717171717171718)","(7.5, 8.6, 8.350354609929077)","(101.0, 180.0, 175.0)"
07-01-2023 13:28:43.380427,"(6.0, 7.0, 6.893939393939394)","(8.5, 9.8, 9.611267605633802)","(5.0, 5.6, 5.59074074074074)","(10.0, 13.0, 12.770588235294118)","(3.8, 4.4, 4.435833333333334)","(11.0, 15.0, 14.38888888888889)","(11.0, 15.0, 14.717171717171718)","(7.5, 8.6, 8.353623188405797)","(101.0, 180.0, 175.0)"
07-01-2023 13:28:44.615460,"(6.0, 7.0, 6.877142857142857)","(8.5, 9.8, 9.611267605633802)","(5.0, 5.6, 5.590118577075098)","(10.0, 13.0, 12.783950617283951)","(3.8, 4.5, 4.435833333333334)","(11.0, 15.0, 14.38888888888889)","(11.0, 15.0, 14.741573033707866)","(7.5, 8.4, 8.353623188405797)","(101.0, 180.0, 175.0)"
07-01-2023 13:28:45.839846,"(6.0, 7.0, 6.860402684563758)","(8.5, 9.8, 9.611267605633802)","(5.0, 5.6, 5.590118577075098)","(10.0, 13.0, 12.783950617283951)","(3.8, 4.5, 4.435833333333334)","(11.0, 15.0, 14.38888888888889)","(11.0, 15.0, 14.729411764705882)","(7.5, 8.4, 8.353623188405797)","(101.0, 180.0, 175.0)"
07-01-2023 13:28:47.146734,"(6.0, 7.0, 6.855263157894736)","(8.5, 9.8, 9.685271317829457)","(5.0, 5.6, 5.590118577075098)","(10.0, 13.0, 12.772727272727273)","(3.8, 4.5, 4.452959501557633)","(11.0, 15.0, 14.38888888888889)","(11.0, 15.0, 14.74074074074074)","(7.5, 8.4, 8.357894736842105)","(101.0, 180.0, 175.0)"
