,Chromatic Lass,Little O Little E,Bank Card,Gattolottasparkle,Phantom Queen,Lady Gangster,Las Vegas Blvd,Warriorinthehouse,Blue Mountain,Valued Energy
16-12-2022 10:37:15.532372,"(2.5, 2.72, 2.448)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.5, 2.3111475409836064)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:16.705880,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.5, 2.4005882352941175)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:17.847076,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.4005882352941175)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:18.944798,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.4005882352941175)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:20.077566,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.402)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:21.171852,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.402)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:22.302591,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.3000000000000003)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:23.485164,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.3000000000000003)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:24.659841,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.3000000000000003)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:25.760142,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.3000000000000003)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:26.894153,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.408)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:28.008511,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.408)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:29.199251,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.408)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:30.319163,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.408)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:31.504071,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.315)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:32.694421,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.315)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:33.879133,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.315)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:35.073241,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.315)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:36.261631,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.315)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:37.424152,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.408)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:38.565772,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.408)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:39.707222,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.408)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:40.910222,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.408)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:42.076884,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.408)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:43.205662,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.315)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:44.326721,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.315)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:45.448606,"(2.5, 2.7, 2.5125)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.315)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:46.568179,"(2.5, 2.72, 2.464)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.315)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:47.655210,"(2.5, 2.72, 2.464)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.315)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:48.806486,"(2.5, 2.72, 2.464)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.315)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:49.938891,"(2.5, 2.72, 2.6165517241379312)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.6)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 215.78571428571428)","(2.15, 2.48, 2.315)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:51.143146,"(2.5, 2.72, 2.6165517241379312)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.375)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 190.25)","(2.15, 2.48, 2.315)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:52.271995,"(2.5, 2.72, 2.6165517241379312)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 190.25)","(2.15, 2.48, 2.315)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:53.455821,"(2.5, 2.72, 2.630344827586207)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 190.25)","(2.15, 2.48, 2.315)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:54.626270,"(2.5, 2.72, 2.566153846153846)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 190.25)","(2.15, 2.48, 2.315)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:55.799724,"(2.5, 2.72, 2.566153846153846)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 190.25)","(2.15, 2.48, 2.315)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:56.982726,"(2.5, 2.72, 2.566153846153846)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 190.25)","(2.15, 2.48, 2.39)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:58.136001,"(2.5, 4.3, 3.855)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 190.25)","(2.15, 2.48, 2.39)","(26.0, 320.0, 170.5)"
16-12-2022 10:37:59.318421,"(2.5, 4.3, 3.855)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 747.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 190.25)","(2.15, 2.48, 2.39)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:00.515947,"(2.5, 4.3, 3.1875)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.0)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.39)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:01.687746,"(2.5, 4.2, 3.785)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.39)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:02.792468,"(2.5, 4.2, 3.785)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.27)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:03.934092,"(2.5, 4.2, 3.785)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.27)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:05.071037,"(2.5, 4.2, 3.785)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.27)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:06.227986,"(2.5, 4.2, 3.785)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.27)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:07.378842,"(2.5, 4.2, 3.785)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.27)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:08.543329,"(2.5, 4.2, 3.785)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.39)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:09.640088,"(2.5, 4.2, 3.785)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.39)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:10.772255,"(2.5, 4.2, 3.785)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.39)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:11.864130,"(2.5, 4.2, 3.785)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.39)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:13.007515,"(2.5, 4.2, 3.785)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.39)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:14.205490,"(2.5, 4.2, 3.6533333333333333)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.27)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:15.393627,"(2.5, 4.2, 3.66)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.27)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:16.558780,"(2.5, 4.2, 3.39)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.27)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:17.723824,"(2.5, 4.2, 3.666666666666667)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.24)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:18.893301,"(2.5, 4.2, 3.673333333333334)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.39)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:20.128282,"(2.5, 4.2, 3.666666666666667)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.39)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:21.301013,"(2.5, 4.2, 3.8353846153846156)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 19.9)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.39)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:22.425941,"(2.5, 4.2, 3.8353846153846156)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 138.33333333333331)","(14.0, 34.0, 26.166666666666664)","(12.0, 250.0, 177.16666666666666)","(2.15, 2.48, 2.242)","(26.0, 320.0, 180.5)"
16-12-2022 10:38:23.613939,"(2.5, 4.0, 3.277142857142857)","(61.0, 930.0, 326.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 200.0, 138.33333333333331)","(14.0, 34.0, 20.7)","(12.0, 260.0, 177.16666666666666)","(2.15, 2.48, 2.242)","(26.0, 340.0, 180.5)"
16-12-2022 10:38:24.785112,"(2.5, 4.0, 3.31)","(61.0, 930.0, 326.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 200.0, 138.33333333333331)","(14.0, 36.0, 20.7)","(12.0, 260.0, 177.16666666666666)","(2.15, 2.48, 2.242)","(26.0, 340.0, 180.5)"
16-12-2022 10:38:25.908571,"(2.5, 4.0, 3.31)","(61.0, 930.0, 326.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 200.0, 138.33333333333331)","(14.0, 36.0, 20.7)","(12.0, 260.0, 177.16666666666666)","(2.15, 2.48, 2.242)","(26.0, 340.0, 180.5)"
16-12-2022 10:38:27.026879,"(2.5, 4.0, 3.31)","(61.0, 930.0, 326.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 200.0, 138.33333333333331)","(14.0, 36.0, 20.7)","(12.0, 260.0, 177.16666666666666)","(2.15, 2.48, 2.242)","(26.0, 340.0, 180.5)"
16-12-2022 10:38:28.122216,"(2.5, 4.0, 3.31)","(61.0, 930.0, 326.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 200.0, 138.33333333333331)","(14.0, 36.0, 20.7)","(12.0, 260.0, 177.16666666666666)","(2.15, 2.48, 2.24)","(26.0, 340.0, 180.5)"
16-12-2022 10:38:29.244012,"(2.5, 4.0, 2.895)","(61.0, 930.0, 326.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 200.0, 138.33333333333331)","(14.0, 36.0, 20.7)","(12.0, 260.0, 177.16666666666666)","(2.15, 2.48, 2.3415384615384616)","(26.0, 340.0, 180.5)"
16-12-2022 10:38:30.346692,"(2.5, 4.0, 3.0694736842105264)","(61.0, 930.0, 326.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 200.0, 138.33333333333331)","(14.0, 36.0, 20.7)","(12.0, 260.0, 177.16666666666666)","(2.15, 2.48, 2.3415384615384616)","(26.0, 340.0, 180.5)"
16-12-2022 10:38:31.487729,"(2.5, 4.0, 3.0694736842105264)","(61.0, 930.0, 326.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 200.0, 138.33333333333331)","(14.0, 36.0, 20.7)","(12.0, 260.0, 177.16666666666666)","(2.15, 2.48, 2.3415384615384616)","(26.0, 340.0, 180.5)"
16-12-2022 10:38:32.649096,"(2.5, 3.95, 2.9675000000000002)","(61.0, 930.0, 326.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 200.0, 131.66666666666669)","(14.0, 36.0, 22.25)","(12.0, 260.0, 170.5)","(2.15, 2.48, 2.3415384615384616)","(26.0, 340.0, 170.5)"
16-12-2022 10:38:33.846823,"(2.5, 3.85, 3.68)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.3415384615384616)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:34.957270,"(2.5, 3.85, 3.68)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.3415384615384616)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:36.080621,"(2.5, 3.85, 3.68)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.24)","(26.0, 320.0, 170.5)"
16-12-2022 10:38:37.302748,"(2.5, 3.85, 3.68)","(61.0, 910.0, 319.3333333333333)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.24)","(26.0, 320.0, 170.5)"
