,Tudor Folk,River Matt,Slingshot Snoop,Shes The Grouse,Golden State,Dark Horse
11-01-2023 09:58:32.958432,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:33.997093,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:34.993579,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:35.983986,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:36.962184,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:37.840991,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:38.779957,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:39.756318,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:40.762098,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:41.766787,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:42.767661,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:43.687380,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:44.611528,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:45.543044,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:46.660416,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:47.745792,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:48.706613,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:49.559276,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:50.480575,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:51.441661,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:52.434647,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:53.350247,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:54.204153,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:55.110615,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:56.056292,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:57.086599,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:58.054631,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:58.966249,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:58:59.837390,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:00.758236,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:01.763036,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:02.799206,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:03.750135,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:04.596976,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:05.460311,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:06.425954,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:07.454875,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:08.474049,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:09.469344,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:10.372793,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:11.253921,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:12.227996,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:13.212287,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:14.139040,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:15.037169,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:15.894379,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:16.828914,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:17.838143,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:18.796828,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:19.760131,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:20.639018,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:21.516961,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:22.436866,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:23.433621,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:24.362840,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:25.311176,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:26.185528,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:27.105286,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:28.018964,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:28.950367,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:29.940108,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:30.906174,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:31.840462,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:32.808982,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:33.721764,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:34.683696,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:35.706362,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:36.676405,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:37.609462,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:38.477673,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:39.398103,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:40.328376,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:41.349536,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:42.352529,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:43.454860,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:44.497492,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:45.430066,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:46.351655,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:47.292641,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:48.232605,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:49.200225,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:50.182906,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:51.081632,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:51.928124,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:52.850472,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:53.842444,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:54.848996,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:55.854593,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:56.790951,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:57.665914,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:58.528072,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 09:59:59.490400,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 10:00:00.503102,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 10:00:01.462369,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 10:00:02.401111,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 10:00:03.222672,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 10:00:04.154530,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 10:00:05.137758,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 10:00:06.100116,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 10:00:06.988925,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 10:00:07.872665,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 10:00:08.868867,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
11-01-2023 10:00:09.852682,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 11.0, 8.757692307692308)","(5.0, 11.0, 5.636363636363636)","(7.5, 16.0, 8.285714285714286)"
