,Finniss Whisper,Vega Black,Succession,Pink Confetti,Cawbourne Donna,Finniss Eagle,Dashing Kara,Hey Day
06-01-2023 12:47:39.374008,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 12.0, 7.022222222222222)"
06-01-2023 12:47:40.574544,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 12.0, 7.022222222222222)"
06-01-2023 12:47:41.729275,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 12.0, 7.022222222222222)"
06-01-2023 12:47:42.883932,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 12.0, 7.022222222222222)"
06-01-2023 12:47:44.091731,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 12.0, 7.022222222222222)"
06-01-2023 12:47:45.230653,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 12.0, 7.022222222222222)"
06-01-2023 12:47:46.444469,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 12.0, 7.022222222222222)"
06-01-2023 12:47:47.681588,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 12.0, 7.133333333333334)"
06-01-2023 12:47:48.820972,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 13.0, 7.133333333333334)"
06-01-2023 12:47:50.010453,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 13.0, 7.133333333333334)"
06-01-2023 12:47:51.239034,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 13.0, 7.133333333333334)"
06-01-2023 12:47:52.433427,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 13.0, 7.133333333333334)"
06-01-2023 12:47:53.588622,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 13.0, 7.133333333333334)"
06-01-2023 12:47:54.865836,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 13.0, 7.133333333333334)"
06-01-2023 12:47:56.126782,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 13.0, 8.938461538461539)"
06-01-2023 12:47:57.291205,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 13.0, 8.938461538461539)"
06-01-2023 12:47:58.402117,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 13.0, 8.938461538461539)"
06-01-2023 12:47:59.672488,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 13.0, 8.938461538461539)"
06-01-2023 12:48:00.771579,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:01.907057,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:03.115271,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:04.249146,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:05.527556,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:06.772630,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 108.5)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:08.003630,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 108.5)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:09.277307,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 108.5)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:10.554569,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 108.5)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:11.744919,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 108.5)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:12.949808,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 108.5)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:14.199242,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 108.5)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:15.504094,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 108.5)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:17.070008,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 108.5)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:18.991388,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 108.5)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:20.789609,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 108.5)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:22.389953,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 108.5)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:23.786548,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 108.5)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:25.171624,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 108.5)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:26.434945,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 108.5)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:27.685121,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 108.5)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:28.885705,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 108.5)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:30.113187,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 108.5)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:31.300208,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 14.666666666666666)","(41.0, 390.0, 100.0)","(41.0, 320.0, 201.66666666666669)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:32.566069,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 14.666666666666666)","(41.0, 390.0, 100.0)","(41.0, 320.0, 201.66666666666669)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:33.732633,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 14.666666666666666)","(41.0, 390.0, 100.0)","(41.0, 320.0, 201.66666666666669)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:35.021936,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 14.666666666666666)","(41.0, 390.0, 100.0)","(41.0, 320.0, 201.66666666666669)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:36.220597,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 14.666666666666666)","(41.0, 390.0, 100.0)","(41.0, 320.0, 201.66666666666669)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:37.524531,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 14.666666666666666)","(41.0, 390.0, 100.0)","(41.0, 320.0, 117.14285714285714)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:38.735697,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 14.666666666666666)","(41.0, 390.0, 100.0)","(41.0, 320.0, 117.14285714285714)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:40.001927,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 14.666666666666666)","(41.0, 390.0, 100.0)","(41.0, 320.0, 117.14285714285714)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:41.315079,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 14.666666666666666)","(41.0, 390.0, 100.0)","(41.0, 320.0, 117.14285714285714)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:42.498403,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 14.666666666666666)","(41.0, 390.0, 100.0)","(41.0, 320.0, 117.14285714285714)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:43.707404,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:44.988943,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:46.167423,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:47.487095,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.3)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:48.811590,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.633333333333333)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:50.198283,"(2.35, 3.2, 2.68)","(9.0, 20.0, 18.133333333333333)","(3.3, 4.7, 3.8)","(6.5, 11.5, 9.633333333333333)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:51.676996,"(2.35, 3.2, 2.68)","(9.0, 20.0, 18.133333333333333)","(3.3, 4.7, 3.8)","(6.5, 11.5, 9.633333333333333)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:53.204872,"(2.35, 3.2, 2.68)","(9.0, 20.0, 18.133333333333333)","(3.3, 4.7, 3.8)","(6.5, 11.5, 9.633333333333333)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:55.179725,"(2.35, 3.2, 2.68)","(9.0, 20.0, 18.133333333333333)","(3.3, 4.7, 3.8)","(6.5, 11.5, 9.633333333333333)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:56.746320,"(2.35, 3.2, 2.68)","(9.0, 20.0, 18.133333333333333)","(3.3, 4.7, 3.8)","(6.5, 11.5, 9.633333333333333)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:58.083598,"(2.35, 3.2, 2.68)","(9.0, 20.0, 18.133333333333333)","(3.3, 4.7, 3.8)","(6.5, 11.5, 9.633333333333333)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:48:59.312694,"(2.35, 3.2, 2.68)","(9.0, 20.0, 18.133333333333333)","(3.3, 4.7, 3.8)","(6.5, 11.5, 9.633333333333333)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:49:00.522549,"(2.35, 3.2, 2.68)","(9.0, 20.0, 18.133333333333333)","(3.3, 4.7, 3.8)","(6.5, 11.5, 9.633333333333333)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:49:01.730198,"(2.35, 3.2, 2.68)","(9.0, 20.0, 18.133333333333333)","(3.3, 4.7, 3.8)","(6.5, 11.5, 9.633333333333333)","(9.0, 21.0, 13.4)","(41.0, 390.0, 100.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:49:02.883171,"(2.35, 3.2, 2.68)","(9.0, 20.0, 18.133333333333333)","(3.3, 4.7, 3.8)","(6.5, 11.5, 9.633333333333333)","(9.0, 21.0, 13.984615384615385)","(41.0, 390.0, 211.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:49:04.053635,"(2.35, 3.2, 2.68)","(9.0, 20.0, 18.133333333333333)","(3.3, 4.7, 3.8)","(6.5, 11.5, 9.633333333333333)","(9.0, 21.0, 13.984615384615385)","(41.0, 380.0, 211.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:49:05.275408,"(2.35, 3.2, 2.68)","(9.0, 20.0, 18.133333333333333)","(3.3, 4.7, 3.8)","(6.5, 11.5, 9.633333333333333)","(9.0, 21.0, 13.984615384615385)","(41.0, 380.0, 211.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:49:06.512945,"(2.35, 3.2, 2.68)","(9.0, 20.0, 18.133333333333333)","(3.3, 4.7, 3.8)","(6.5, 11.5, 9.633333333333333)","(9.0, 21.0, 13.984615384615385)","(41.0, 380.0, 211.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:49:07.805341,"(2.35, 3.2, 2.68)","(9.0, 20.0, 18.133333333333333)","(3.3, 4.7, 3.8)","(6.5, 11.5, 9.633333333333333)","(9.0, 21.0, 13.984615384615385)","(41.0, 380.0, 211.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:49:09.096674,"(2.35, 3.2, 2.68)","(9.0, 20.0, 13.89090909090909)","(3.3, 4.7, 3.8)","(6.5, 11.5, 9.633333333333333)","(9.0, 21.0, 14.107692307692307)","(41.0, 380.0, 211.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:49:10.373027,"(2.35, 3.2, 2.68)","(9.0, 20.0, 13.89090909090909)","(3.3, 4.7, 3.8)","(6.5, 11.5, 9.633333333333333)","(9.0, 21.0, 14.107692307692307)","(41.0, 380.0, 211.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:49:11.572579,"(2.35, 3.2, 2.68)","(9.0, 20.0, 13.89090909090909)","(3.3, 4.7, 3.8)","(6.5, 11.5, 9.633333333333333)","(9.0, 21.0, 13.666666666666666)","(41.0, 380.0, 211.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:49:12.826493,"(2.35, 3.2, 2.68)","(9.0, 20.0, 14.15)","(3.3, 4.7, 3.8)","(6.5, 11.5, 9.5)","(9.0, 21.0, 13.666666666666666)","(41.0, 380.0, 211.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:49:14.123568,"(2.35, 3.2, 2.68)","(9.0, 19.5, 14.15)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.5)","(9.0, 21.0, 13.666666666666666)","(41.0, 380.0, 211.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:49:15.464568,"(2.35, 3.2, 2.68)","(9.0, 19.5, 14.15)","(3.3, 4.7, 3.8)","(6.5, 11.0, 9.5)","(9.0, 21.0, 13.666666666666666)","(41.0, 380.0, 211.0)","(41.0, 320.0, 137.42857142857142)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:49:16.699637,"(2.35, 3.2, 2.68)","(9.0, 19.5, 14.15)","(3.3, 4.7, 3.7625)","(6.5, 11.0, 8.6)","(9.0, 21.0, 13.666666666666666)","(41.0, 380.0, 211.0)","(41.0, 320.0, 138.71428571428572)","(6.0, 13.0, 8.733333333333333)"
06-01-2023 12:49:17.948892,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.7625)","(6.5, 11.0, 9.690909090909091)","(9.0, 21.0, 13.666666666666666)","(41.0, 380.0, 211.0)","(41.0, 320.0, 138.71428571428572)","(6.0, 13.0, 8.49090909090909)"
06-01-2023 12:49:19.222162,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.7357142857142858)","(6.5, 11.0, 9.690909090909091)","(9.0, 21.0, 13.666666666666666)","(41.0, 380.0, 211.0)","(41.0, 320.0, 138.71428571428572)","(6.0, 13.0, 8.49090909090909)"
06-01-2023 12:49:20.501941,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.7357142857142858)","(6.5, 11.0, 9.690909090909091)","(9.0, 21.0, 13.666666666666666)","(41.0, 380.0, 211.0)","(41.0, 320.0, 138.71428571428572)","(6.0, 13.0, 8.49090909090909)"
06-01-2023 12:49:21.771047,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.65)","(6.5, 11.0, 9.690909090909091)","(9.0, 21.0, 13.666666666666666)","(41.0, 380.0, 211.0)","(41.0, 320.0, 138.71428571428572)","(6.0, 13.0, 7.133333333333334)"
06-01-2023 12:49:23.077168,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.65)","(6.5, 11.0, 9.690909090909091)","(9.0, 21.0, 13.666666666666666)","(41.0, 380.0, 211.0)","(41.0, 320.0, 138.71428571428572)","(6.0, 13.0, 9.228571428571428)"
06-01-2023 12:49:24.352814,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.65)","(6.5, 11.0, 9.690909090909091)","(9.0, 21.0, 13.666666666666666)","(41.0, 380.0, 211.0)","(41.0, 320.0, 138.71428571428572)","(6.0, 13.0, 8.345454545454546)"
06-01-2023 12:49:25.522798,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.7357142857142858)","(6.5, 11.0, 9.690909090909091)","(9.0, 21.0, 13.666666666666666)","(41.0, 380.0, 211.0)","(41.0, 320.0, 138.71428571428572)","(6.0, 13.0, 7.133333333333334)"
06-01-2023 12:49:26.702812,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.7357142857142858)","(6.5, 11.0, 9.690909090909091)","(9.0, 21.0, 13.666666666666666)","(41.0, 380.0, 211.0)","(41.0, 320.0, 138.71428571428572)","(6.0, 13.0, 7.133333333333334)"
06-01-2023 12:49:27.899091,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.65)","(6.5, 11.0, 9.690909090909091)","(9.0, 21.0, 13.666666666666666)","(41.0, 380.0, 211.0)","(41.0, 320.0, 138.71428571428572)","(6.0, 13.0, 7.133333333333334)"
06-01-2023 12:49:29.039225,"(2.35, 3.2, 2.68)","(9.0, 19.5, 17.71666666666667)","(3.3, 4.7, 3.65)","(6.5, 11.0, 9.690909090909091)","(9.0, 21.0, 13.666666666666666)","(41.0, 380.0, 211.0)","(41.0, 320.0, 138.71428571428572)","(6.0, 13.0, 9.228571428571428)"
