,Buckle Up Zabiba,Commander Beven,Hang On Sloopy,Border Star,Call Me Otto,Homer Peritas,Classy Crook,Call Me Kane
09-01-2023 18:33:12.531967,"(7.0, 10.5, 8.131578947368421)","(2.0, 2.32, 2.2977142857142856)","(3.5, 4.9, 4.544444444444444)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(14.0, 27.0, 22.285714285714285)","(12.0, 24.0, 22.0)","(20.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:13.666618,"(7.0, 10.5, 8.131578947368421)","(2.0, 2.32, 2.2977142857142856)","(3.5, 4.9, 4.544444444444444)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(14.0, 27.0, 22.285714285714285)","(12.0, 24.0, 22.0)","(20.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:14.779470,"(7.0, 10.5, 8.131578947368421)","(2.0, 2.34, 2.32)","(3.5, 4.9, 4.544444444444444)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(14.0, 27.0, 22.285714285714285)","(12.0, 24.0, 22.0)","(20.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:15.899210,"(7.0, 10.5, 8.131578947368421)","(2.0, 2.34, 2.32)","(3.5, 4.9, 4.544444444444444)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(14.0, 27.0, 22.285714285714285)","(12.0, 24.0, 22.0)","(20.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:17.038639,"(7.0, 10.5, 8.131578947368421)","(2.0, 2.34, 2.32)","(3.5, 4.9, 4.544444444444444)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(14.0, 27.0, 22.285714285714285)","(12.0, 24.0, 22.0)","(20.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:18.196863,"(7.0, 10.5, 8.131578947368421)","(2.0, 2.34, 2.32)","(3.5, 4.9, 4.544444444444444)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(14.0, 27.0, 22.285714285714285)","(12.0, 24.0, 22.0)","(20.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:19.334281,"(7.0, 10.5, 8.131578947368421)","(2.0, 2.34, 2.32)","(3.5, 4.9, 4.544444444444444)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(14.0, 27.0, 22.285714285714285)","(12.0, 24.0, 22.0)","(20.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:20.491521,"(7.0, 10.5, 8.125)","(2.0, 2.34, 2.32)","(3.5, 4.9, 4.544444444444444)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(14.0, 27.0, 22.285714285714285)","(12.0, 24.0, 22.0)","(20.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:21.613209,"(7.0, 10.5, 8.125)","(2.0, 2.34, 2.32)","(3.5, 4.9, 4.544444444444444)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(14.0, 27.0, 22.285714285714285)","(12.0, 24.0, 22.0)","(20.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:22.799677,"(7.0, 10.5, 8.125)","(2.0, 2.34, 2.32)","(3.5, 4.9, 4.6)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(14.0, 27.0, 22.285714285714285)","(12.0, 24.0, 22.0)","(20.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:23.890646,"(7.0, 10.5, 8.125)","(2.0, 2.34, 2.32)","(3.5, 4.9, 4.507575757575758)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(14.0, 27.0, 22.285714285714285)","(12.0, 24.0, 22.0)","(20.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:24.993905,"(7.0, 10.5, 8.125)","(2.0, 2.34, 2.32)","(3.5, 5.0, 4.507575757575758)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(14.0, 27.0, 22.285714285714285)","(12.0, 24.0, 22.0)","(20.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:26.029842,"(7.0, 10.5, 8.125)","(2.0, 2.34, 2.32)","(3.5, 5.0, 4.507575757575758)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(14.0, 27.0, 22.285714285714285)","(12.0, 24.0, 22.0)","(20.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:27.089110,"(7.0, 10.5, 8.125)","(2.0, 2.34, 2.32)","(3.5, 5.0, 4.507575757575758)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(14.0, 27.0, 22.285714285714285)","(12.0, 24.0, 22.0)","(20.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:28.140001,"(7.0, 10.5, 8.125)","(2.0, 2.34, 2.32)","(3.5, 5.0, 4.507575757575758)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(14.0, 27.0, 22.285714285714285)","(12.0, 24.0, 22.0)","(20.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:29.205567,"(7.0, 10.5, 8.125)","(2.0, 2.34, 2.32)","(3.5, 5.0, 4.507575757575758)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(14.0, 27.0, 22.285714285714285)","(12.0, 24.0, 22.0)","(20.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:30.288220,"(7.0, 10.5, 8.125)","(2.0, 2.34, 2.32)","(3.5, 5.0, 4.507575757575758)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 22.285714285714285)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:31.325715,"(6.5, 10.5, 8.125)","(2.0, 2.34, 2.32)","(3.6, 5.0, 4.507575757575758)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 22.285714285714285)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:32.406196,"(6.5, 10.5, 8.125)","(2.0, 2.34, 2.32)","(3.6, 5.0, 4.507575757575758)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 22.285714285714285)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:33.445624,"(6.5, 10.5, 8.125)","(2.0, 2.34, 2.32)","(3.6, 5.0, 4.507575757575758)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 22.285714285714285)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:34.514282,"(6.5, 10.5, 8.125)","(2.0, 2.34, 2.3057142857142856)","(3.6, 5.0, 4.507575757575758)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 22.285714285714285)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:35.558730,"(6.5, 10.5, 8.125)","(2.0, 2.34, 2.3057142857142856)","(3.6, 4.9, 4.58)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 22.285714285714285)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:36.588760,"(6.5, 10.5, 8.125)","(2.0, 2.34, 2.3057142857142856)","(3.6, 4.9, 4.58)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 22.285714285714285)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:37.661797,"(6.5, 10.5, 8.125)","(2.0, 2.34, 2.3057142857142856)","(3.6, 4.9, 4.58)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 22.285714285714285)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:38.724211,"(6.5, 10.5, 8.125)","(2.0, 2.32, 2.2800000000000002)","(3.6, 4.9, 4.544444444444444)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 22.76923076923077)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:39.780332,"(6.5, 10.5, 8.125)","(2.0, 2.32, 2.26)","(3.6, 4.9, 4.544444444444444)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:40.868673,"(6.5, 10.5, 8.125)","(2.0, 2.32, 2.26)","(3.6, 4.9, 4.7)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:41.939722,"(6.5, 10.5, 8.125)","(2.0, 2.32, 2.26)","(3.6, 5.1, 4.949999999999999)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:43.052441,"(6.5, 10.5, 8.125)","(2.0, 2.32, 2.2666666666666666)","(3.6, 5.2, 4.9)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:44.119256,"(6.5, 10.5, 8.131578947368421)","(2.0, 2.3, 2.204)","(3.6, 5.3, 5.138461538461538)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:45.262695,"(6.5, 10.5, 8.131578947368421)","(2.0, 2.28, 2.26)","(3.6, 5.3, 5.075)","(8.0, 13.5, 10.928571428571429)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:46.325810,"(6.5, 10.5, 8.131578947368421)","(2.0, 2.28, 2.26)","(3.6, 5.3, 5.245454545454545)","(8.0, 13.5, 11.7)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:47.437193,"(6.5, 10.5, 8.131578947368421)","(2.0, 2.28, 2.2046153846153844)","(3.6, 5.3, 5.228571428571429)","(8.0, 13.5, 11.7)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:48.536117,"(6.5, 10.5, 9.798305084745763)","(2.0, 2.28, 2.2)","(3.6, 5.3, 5.1)","(8.0, 13.5, 12.38888888888889)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:49.659528,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.2319999999999998)","(3.6, 5.3, 5.1)","(8.0, 13.5, 12.38888888888889)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:50.840997,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.2319999999999998)","(3.6, 5.3, 5.1)","(8.0, 13.5, 12.38888888888889)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:52.047079,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.1946666666666665)","(3.6, 5.3, 5.1)","(8.0, 13.5, 12.73076923076923)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:53.206225,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.1946666666666665)","(3.6, 5.3, 5.1)","(8.0, 13.5, 12.73076923076923)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:54.340450,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.1885714285714286)","(3.6, 5.3, 5.1)","(8.0, 13.5, 12.73076923076923)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:55.449565,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.1885714285714286)","(3.6, 5.3, 5.1)","(8.0, 13.5, 12.73076923076923)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:56.560247,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.1885714285714286)","(3.6, 5.3, 5.1)","(8.0, 13.5, 12.73076923076923)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:57.710239,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.1733333333333333)","(3.6, 5.3, 5.1)","(8.0, 13.5, 12.73076923076923)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:58.798315,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.1733333333333333)","(3.6, 5.3, 5.1)","(8.0, 13.5, 12.73076923076923)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:33:59.858804,"(6.5, 10.5, 8.695)","(2.0, 2.28, 2.1733333333333333)","(3.6, 5.3, 5.1)","(8.0, 13.5, 12.73076923076923)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:34:00.979854,"(6.5, 10.5, 8.695)","(2.0, 2.28, 2.1733333333333333)","(3.6, 5.3, 5.1)","(8.0, 13.5, 12.73076923076923)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:34:02.029821,"(6.5, 10.5, 8.695)","(2.0, 2.28, 2.1733333333333333)","(3.6, 5.3, 5.1)","(8.0, 13.5, 12.73076923076923)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:34:03.080942,"(6.5, 10.5, 8.695)","(2.0, 2.28, 2.1733333333333333)","(3.6, 5.3, 5.1)","(8.0, 13.5, 12.73076923076923)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:34:04.111176,"(6.5, 10.5, 8.695)","(2.0, 2.28, 2.1733333333333333)","(3.6, 5.3, 5.1)","(8.0, 13.5, 12.73076923076923)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:34:05.115244,"(6.5, 10.5, 8.695)","(2.0, 2.28, 2.1733333333333333)","(3.6, 5.3, 5.1)","(8.0, 13.5, 12.73076923076923)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:34:06.133468,"(6.5, 10.5, 8.695)","(2.0, 2.28, 2.1733333333333333)","(3.6, 5.3, 5.1)","(8.0, 13.5, 12.73076923076923)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:34:07.230305,"(6.5, 10.5, 8.695)","(2.0, 2.28, 2.1733333333333333)","(3.6, 5.3, 5.1)","(8.0, 13.5, 12.73076923076923)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:34:08.341823,"(6.5, 10.5, 8.695)","(2.0, 2.28, 2.1733333333333333)","(3.6, 5.3, 5.2)","(8.0, 13.5, 12.73076923076923)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:34:09.461209,"(6.5, 10.5, 8.695)","(2.0, 2.28, 2.1733333333333333)","(3.6, 5.5, 5.2)","(8.0, 13.5, 12.73076923076923)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:34:10.630914,"(6.5, 10.5, 8.695)","(2.0, 2.28, 2.1733333333333333)","(3.6, 5.5, 5.2)","(8.0, 13.5, 12.944444444444445)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:34:11.734360,"(6.5, 10.5, 8.695)","(2.0, 2.28, 2.1733333333333333)","(3.6, 5.5, 5.2)","(8.0, 13.5, 12.944444444444445)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.22222222222222)"
09-01-2023 18:34:12.825933,"(6.5, 10.5, 8.695)","(2.0, 2.28, 2.1733333333333333)","(3.6, 5.5, 5.2)","(8.0, 13.5, 12.944444444444445)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 27.0, 24.666666666666668)"
09-01-2023 18:34:13.933031,"(6.5, 10.5, 8.695)","(2.0, 2.28, 2.247179487179487)","(3.6, 5.5, 5.2)","(8.0, 13.5, 12.944444444444445)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 23.142857142857142)"
09-01-2023 18:34:15.029577,"(6.5, 10.5, 8.695)","(2.0, 2.28, 2.247179487179487)","(3.6, 5.5, 5.4)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 23.142857142857142)"
09-01-2023 18:34:16.137842,"(6.5, 10.5, 8.695)","(2.0, 2.28, 2.247179487179487)","(3.6, 5.5, 5.266666666666667)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 23.142857142857142)"
09-01-2023 18:34:17.278533,"(6.5, 10.5, 8.695)","(2.0, 2.28, 2.247179487179487)","(3.6, 5.5, 5.266666666666667)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 22.571428571428573)"
09-01-2023 18:34:18.490561,"(6.5, 10.5, 8.695)","(2.0, 2.28, 2.247179487179487)","(3.6, 5.5, 4.9399999999999995)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 22.75)"
09-01-2023 18:34:19.630875,"(6.5, 10.5, 8.695)","(2.0, 2.28, 2.234285714285714)","(3.6, 5.5, 5.021052631578947)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 25.0, 22.5)"
09-01-2023 18:34:20.779485,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.234285714285714)","(3.6, 5.5, 5.021052631578947)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 22.5)"
09-01-2023 18:34:21.925917,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.234285714285714)","(3.6, 5.5, 4.955555555555556)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 22.5)"
09-01-2023 18:34:23.071039,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.234285714285714)","(3.6, 5.5, 5.16)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 22.5)"
09-01-2023 18:34:24.210200,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.2126315789473683)","(3.6, 5.4, 5.16)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 22.5)"
09-01-2023 18:34:25.266079,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.2126315789473683)","(3.6, 5.4, 5.246153846153846)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 22.5)"
09-01-2023 18:34:26.380210,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.2126315789473683)","(3.6, 5.4, 5.246153846153846)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 22.5)"
09-01-2023 18:34:27.480286,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.2126315789473683)","(3.6, 5.4, 5.2)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 22.5)"
09-01-2023 18:34:28.575934,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.2126315789473683)","(3.6, 5.4, 5.25)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 23.083333333333332)"
09-01-2023 18:34:29.660810,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.2)","(3.6, 5.4, 5.3076923076923075)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 22.666666666666668)"
09-01-2023 18:34:30.831361,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.2)","(3.6, 5.4, 5.300000000000001)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 22.666666666666668)"
09-01-2023 18:34:32.006239,"(6.5, 10.5, 8.686363636363636)","(2.0, 2.28, 2.2)","(3.6, 5.4, 5.35)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 22.666666666666668)"
09-01-2023 18:34:33.136023,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.2)","(3.6, 5.4, 5.35)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 22.666666666666668)"
09-01-2023 18:34:34.281565,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.2)","(3.6, 5.4, 5.35)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 22.666666666666668)"
09-01-2023 18:34:35.425140,"(6.5, 10.5, 8.7)","(2.0, 2.28, 2.2)","(3.6, 5.4, 5.35)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 23.857142857142858)"
09-01-2023 18:34:36.662292,"(6.5, 10.5, 8.676)","(2.0, 2.24, 2.176)","(3.6, 5.4, 5.35)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 25.0, 23.857142857142858)"
09-01-2023 18:34:37.877253,"(6.5, 10.5, 8.686363636363636)","(2.0, 2.24, 2.176)","(3.6, 5.4, 5.35)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 25.0, 22.470588235294116)"
09-01-2023 18:34:39.107396,"(6.5, 10.5, 8.686363636363636)","(2.0, 2.24, 2.151111111111111)","(3.6, 5.4, 5.35)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 22.470588235294116)"
09-01-2023 18:34:40.283335,"(6.5, 10.5, 8.686363636363636)","(2.0, 2.24, 2.096923076923077)","(3.6, 5.4, 5.35)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 22.470588235294116)"
09-01-2023 18:34:41.430466,"(6.5, 10.5, 8.711764705882352)","(2.0, 2.22, 2.096923076923077)","(3.6, 5.5, 5.35)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 22.470588235294116)"
09-01-2023 18:34:42.579258,"(6.5, 10.5, 8.711764705882352)","(2.0, 2.18, 2.1350000000000002)","(3.6, 5.5, 5.35)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 22.470588235294116)"
09-01-2023 18:34:43.711479,"(6.5, 10.5, 8.711764705882352)","(2.0, 2.16, 2.12)","(3.6, 5.5, 5.35)","(8.0, 13.5, 12.973684210526315)","(16.0, 27.0, 22.833333333333332)","(15.0, 27.0, 23.333333333333332)","(13.0, 24.0, 22.0)","(19.0, 26.0, 25.166666666666668)"
