,Dr Hayley,Pipe Cove,Highland Fame,Aquiline Nose,Lily St Regis,Harden Up Tommy,Toxic Turtle,Cha Cha Socks
40,"[datetime.datetime(2022, 11, 28, 19, 9, 22, 194030), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 22, 194030), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 22, 194030), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 22, 194030), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 22, 194030), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 22, 194030), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 22, 194030), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 22, 194030), 31.0, 240.0]"
41,"[datetime.datetime(2022, 11, 28, 19, 9, 23, 336164), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 23, 336164), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 23, 336164), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 23, 336164), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 23, 336164), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 23, 336164), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 23, 336164), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 23, 336164), 31.0, 240.0]"
42,"[datetime.datetime(2022, 11, 28, 19, 9, 24, 479489), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 24, 479489), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 24, 479489), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 24, 479489), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 24, 479489), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 24, 479489), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 24, 479489), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 24, 479489), 31.0, 240.0]"
43,"[datetime.datetime(2022, 11, 28, 19, 9, 25, 610744), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 25, 610744), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 25, 610744), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 25, 610744), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 25, 610744), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 25, 610744), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 25, 610744), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 25, 610744), 31.0, 240.0]"
44,"[datetime.datetime(2022, 11, 28, 19, 9, 26, 760591), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 26, 760591), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 26, 760591), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 26, 760591), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 26, 760591), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 26, 760591), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 26, 760591), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 26, 760591), 31.0, 240.0]"
45,"[datetime.datetime(2022, 11, 28, 19, 9, 27, 898793), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 27, 898793), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 27, 898793), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 27, 898793), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 27, 898793), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 27, 898793), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 27, 898793), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 27, 898793), 31.0, 240.0]"
46,"[datetime.datetime(2022, 11, 28, 19, 9, 29, 38123), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 29, 38123), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 29, 38123), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 29, 38123), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 29, 38123), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 29, 38123), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 29, 38123), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 29, 38123), 31.0, 240.0]"
47,"[datetime.datetime(2022, 11, 28, 19, 9, 30, 183846), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 30, 183846), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 30, 183846), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 30, 183846), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 30, 183846), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 30, 183846), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 30, 183846), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 30, 183846), 31.0, 240.0]"
48,"[datetime.datetime(2022, 11, 28, 19, 9, 31, 331650), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 31, 331650), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 31, 331650), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 31, 331650), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 31, 331650), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 31, 331650), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 31, 331650), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 31, 331650), 31.0, 240.0]"
49,"[datetime.datetime(2022, 11, 28, 19, 9, 32, 478511), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 32, 478511), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 32, 478511), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 32, 478511), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 32, 478511), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 32, 478511), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 32, 478511), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 32, 478511), 31.0, 240.0]"
50,"[datetime.datetime(2022, 11, 28, 19, 9, 33, 610631), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 33, 610631), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 33, 610631), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 33, 610631), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 33, 610631), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 33, 610631), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 33, 610631), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 33, 610631), 31.0, 240.0]"
51,"[datetime.datetime(2022, 11, 28, 19, 9, 34, 743835), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 34, 743835), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 34, 743835), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 34, 743835), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 34, 743835), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 34, 743835), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 34, 743835), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 34, 743835), 31.0, 240.0]"
52,"[datetime.datetime(2022, 11, 28, 19, 9, 35, 878020), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 35, 878020), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 35, 878020), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 35, 878020), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 35, 878020), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 35, 878020), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 35, 878020), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 35, 878020), 31.0, 240.0]"
53,"[datetime.datetime(2022, 11, 28, 19, 9, 37, 19768), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 37, 19768), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 37, 19768), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 37, 19768), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 37, 19768), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 37, 19768), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 37, 19768), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 37, 19768), 31.0, 240.0]"
54,"[datetime.datetime(2022, 11, 28, 19, 9, 38, 164659), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 38, 164659), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 38, 164659), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 38, 164659), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 38, 164659), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 38, 164659), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 38, 164659), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 38, 164659), 31.0, 240.0]"
55,"[datetime.datetime(2022, 11, 28, 19, 9, 39, 300558), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 39, 300558), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 39, 300558), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 39, 300558), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 39, 300558), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 39, 300558), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 39, 300558), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 39, 300558), 31.0, 240.0]"
56,"[datetime.datetime(2022, 11, 28, 19, 9, 40, 428938), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 40, 428938), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 40, 428938), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 40, 428938), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 40, 428938), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 40, 428938), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 40, 428938), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 40, 428938), 31.0, 240.0]"
57,"[datetime.datetime(2022, 11, 28, 19, 9, 41, 566404), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 41, 566404), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 41, 566404), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 41, 566404), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 41, 566404), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 41, 566404), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 41, 566404), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 41, 566404), 31.0, 240.0]"
58,"[datetime.datetime(2022, 11, 28, 19, 9, 42, 698351), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 42, 698351), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 42, 698351), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 42, 698351), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 42, 698351), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 42, 698351), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 42, 698351), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 42, 698351), 31.0, 240.0]"
59,"[datetime.datetime(2022, 11, 28, 19, 9, 43, 835543), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 43, 835543), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 43, 835543), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 43, 835543), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 43, 835543), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 43, 835543), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 43, 835543), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 43, 835543), 31.0, 240.0]"
60,"[datetime.datetime(2022, 11, 28, 19, 9, 44, 968511), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 44, 968511), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 44, 968511), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 44, 968511), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 44, 968511), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 44, 968511), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 44, 968511), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 44, 968511), 31.0, 240.0]"
61,"[datetime.datetime(2022, 11, 28, 19, 9, 46, 106109), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 46, 106109), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 46, 106109), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 46, 106109), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 46, 106109), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 46, 106109), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 46, 106109), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 46, 106109), 31.0, 240.0]"
62,"[datetime.datetime(2022, 11, 28, 19, 9, 47, 243898), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 47, 243898), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 47, 243898), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 47, 243898), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 47, 243898), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 47, 243898), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 47, 243898), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 47, 243898), 31.0, 240.0]"
63,"[datetime.datetime(2022, 11, 28, 19, 9, 48, 382411), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 48, 382411), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 48, 382411), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 48, 382411), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 48, 382411), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 48, 382411), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 48, 382411), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 48, 382411), 31.0, 240.0]"
64,"[datetime.datetime(2022, 11, 28, 19, 9, 49, 517372), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 49, 517372), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 49, 517372), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 49, 517372), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 49, 517372), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 49, 517372), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 49, 517372), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 49, 517372), 31.0, 240.0]"
65,"[datetime.datetime(2022, 11, 28, 19, 9, 50, 648005), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 50, 648005), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 50, 648005), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 50, 648005), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 50, 648005), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 50, 648005), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 50, 648005), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 50, 648005), 31.0, 240.0]"
66,"[datetime.datetime(2022, 11, 28, 19, 9, 51, 781726), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 51, 781726), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 51, 781726), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 51, 781726), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 51, 781726), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 51, 781726), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 51, 781726), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 51, 781726), 31.0, 240.0]"
67,"[datetime.datetime(2022, 11, 28, 19, 9, 52, 913443), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 52, 913443), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 52, 913443), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 52, 913443), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 52, 913443), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 52, 913443), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 52, 913443), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 52, 913443), 31.0, 240.0]"
68,"[datetime.datetime(2022, 11, 28, 19, 9, 54, 51712), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 54, 51712), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 54, 51712), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 54, 51712), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 54, 51712), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 54, 51712), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 54, 51712), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 54, 51712), 31.0, 240.0]"
69,"[datetime.datetime(2022, 11, 28, 19, 9, 55, 184851), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 55, 184851), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 55, 184851), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 55, 184851), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 55, 184851), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 55, 184851), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 55, 184851), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 55, 184851), 31.0, 240.0]"
70,"[datetime.datetime(2022, 11, 28, 19, 9, 56, 333796), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 56, 333796), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 56, 333796), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 56, 333796), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 56, 333796), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 56, 333796), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 56, 333796), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 56, 333796), 31.0, 240.0]"
71,"[datetime.datetime(2022, 11, 28, 19, 9, 57, 468440), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 57, 468440), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 57, 468440), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 57, 468440), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 57, 468440), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 57, 468440), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 57, 468440), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 57, 468440), 31.0, 240.0]"
72,"[datetime.datetime(2022, 11, 28, 19, 9, 58, 606933), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 58, 606933), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 58, 606933), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 58, 606933), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 58, 606933), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 58, 606933), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 58, 606933), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 58, 606933), 31.0, 240.0]"
73,"[datetime.datetime(2022, 11, 28, 19, 9, 59, 741349), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 9, 59, 741349), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 9, 59, 741349), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 9, 59, 741349), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 59, 741349), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 9, 59, 741349), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 9, 59, 741349), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 9, 59, 741349), 31.0, 240.0]"
74,"[datetime.datetime(2022, 11, 28, 19, 10, 0, 874778), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 10, 0, 874778), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 10, 0, 874778), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 10, 0, 874778), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 10, 0, 874778), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 10, 0, 874778), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 10, 0, 874778), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 10, 0, 874778), 31.0, 240.0]"
75,"[datetime.datetime(2022, 11, 28, 19, 10, 2, 14632), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 10, 2, 14632), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 10, 2, 14632), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 10, 2, 14632), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 10, 2, 14632), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 10, 2, 14632), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 10, 2, 14632), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 10, 2, 14632), 31.0, 240.0]"
76,"[datetime.datetime(2022, 11, 28, 19, 10, 3, 148158), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 10, 3, 148158), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 10, 3, 148158), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 10, 3, 148158), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 10, 3, 148158), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 10, 3, 148158), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 10, 3, 148158), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 10, 3, 148158), 31.0, 240.0]"
77,"[datetime.datetime(2022, 11, 28, 19, 10, 4, 278709), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 10, 4, 278709), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 10, 4, 278709), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 10, 4, 278709), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 10, 4, 278709), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 10, 4, 278709), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 10, 4, 278709), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 10, 4, 278709), 31.0, 240.0]"
78,"[datetime.datetime(2022, 11, 28, 19, 10, 5, 413986), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 10, 5, 413986), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 10, 5, 413986), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 10, 5, 413986), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 10, 5, 413986), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 10, 5, 413986), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 10, 5, 413986), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 10, 5, 413986), 31.0, 240.0]"
79,"[datetime.datetime(2022, 11, 28, 19, 10, 6, 549328), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 19, 10, 6, 549328), 1.75, 2.22]","[datetime.datetime(2022, 11, 28, 19, 10, 6, 549328), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 10, 6, 549328), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 10, 6, 549328), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 10, 6, 549328), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 10, 6, 549328), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 10, 6, 549328), 31.0, 240.0]"
