,Liberty Royal,Maximum Sophie,Inga Letty,Reel It In,Myola Knight,Inter Clem,Silver Power,Indigo Indy
09-01-2023 15:59:30.529103,"(3.6, 4.7, 4.691891891891892)","(2.9, 3.6, 3.5072463768115942)","(11.0, 14.0, 13.818181818181818)","(13.0, 23.0, 20.695652173913043)","(81.0, 190.0, 178.0)","(2.6, 2.92, 2.8613284132841326)","(20.0, 36.0, 34.4)","(51.0, 230.0, 174.6153846153846)"
09-01-2023 15:59:31.750039,"(3.6, 4.7, 4.6850000000000005)","(2.9, 3.6, 3.5072463768115942)","(11.0, 14.0, 13.818181818181818)","(13.0, 23.0, 20.88)","(81.0, 190.0, 178.0)","(2.6, 2.9, 2.8727272727272726)","(20.0, 36.0, 34.4)","(51.0, 230.0, 174.6153846153846)"
09-01-2023 15:59:32.934816,"(3.6, 4.7, 4.657627118644068)","(2.9, 3.6, 3.5157894736842104)","(11.0, 14.0, 13.692307692307692)","(13.0, 23.0, 20.88)","(81.0, 190.0, 178.0)","(2.6, 2.88, 2.853333333333333)","(20.0, 36.0, 34.4)","(51.0, 230.0, 174.6153846153846)"
09-01-2023 15:59:34.119755,"(3.6, 4.7, 4.651515151515151)","(2.9, 3.6, 3.5157894736842104)","(11.0, 14.0, 13.857142857142858)","(13.0, 23.0, 20.825)","(81.0, 190.0, 183.33333333333334)","(2.6, 2.88, 2.845945945945946)","(20.0, 36.0, 34.72)","(51.0, 230.0, 196.66666666666666)"
09-01-2023 15:59:35.260592,"(3.6, 4.7, 4.662222222222222)","(2.9, 3.6, 3.5233333333333334)","(11.0, 14.0, 13.875)","(13.0, 23.0, 20.825)","(81.0, 190.0, 178.0)","(2.6, 2.86, 2.845945945945946)","(20.0, 36.0, 34.72)","(51.0, 230.0, 194.54545454545453)"
09-01-2023 15:59:36.488118,"(3.6, 4.7, 4.658536585365853)","(2.9, 3.6, 3.524175824175824)","(11.0, 14.0, 13.777777777777779)","(13.0, 23.0, 20.825)","(81.0, 190.0, 178.0)","(2.6, 2.86, 2.8466666666666667)","(20.0, 36.0, 34.72)","(51.0, 220.0, 203.33333333333334)"
09-01-2023 15:59:37.707596,"(3.6, 4.7, 4.658536585365853)","(2.9, 3.6, 3.524175824175824)","(11.0, 14.0, 13.777777777777779)","(13.0, 23.0, 21.17241379310345)","(81.0, 190.0, 183.33333333333334)","(2.6, 2.86, 2.8466666666666667)","(20.0, 36.0, 35.44)","(51.0, 220.0, 203.33333333333334)"
09-01-2023 15:59:38.917970,"(3.6, 4.7, 4.667307692307692)","(2.9, 3.6, 3.524175824175824)","(11.0, 14.0, 13.875)","(13.0, 23.0, 21.262295081967213)","(81.0, 190.0, 183.33333333333334)","(2.6, 2.86, 2.8293877551020405)","(20.0, 36.0, 35.5)","(51.0, 220.0, 207.5)"
09-01-2023 15:59:40.123663,"(3.6, 4.7, 4.667307692307692)","(2.9, 3.6, 3.5233333333333334)","(11.0, 14.0, 13.882352941176471)","(13.0, 23.0, 21.19672131147541)","(81.0, 190.0, 180.0)","(2.6, 2.86, 2.8283018867924525)","(20.0, 36.0, 35.5)","(51.0, 220.0, 207.5)"
09-01-2023 15:59:41.344760,"(3.6, 4.7, 4.667307692307692)","(2.9, 3.6, 3.5233333333333334)","(11.0, 14.0, 13.789473684210526)","(13.0, 23.0, 21.19672131147541)","(81.0, 190.0, 180.0)","(2.6, 2.86, 2.8329032258064513)","(20.0, 36.0, 35.5)","(51.0, 220.0, 203.33333333333334)"
09-01-2023 15:59:42.520295,"(3.6, 4.7, 4.667307692307692)","(2.9, 3.6, 3.528865979381443)","(11.0, 14.0, 13.789473684210526)","(13.0, 23.0, 21.19672131147541)","(81.0, 190.0, 183.33333333333334)","(2.6, 2.86, 2.8283018867924525)","(20.0, 36.0, 35.5)","(51.0, 220.0, 208.88888888888889)"
09-01-2023 15:59:43.565767,"(3.6, 4.7, 4.663043478260869)","(2.9, 3.6, 3.5233333333333334)","(11.0, 14.0, 13.882352941176471)","(13.0, 23.0, 21.19672131147541)","(81.0, 190.0, 180.0)","(2.6, 2.86, 2.840350877192982)","(20.0, 36.0, 35.5)","(51.0, 220.0, 208.88888888888889)"
09-01-2023 15:59:44.634649,"(3.6, 4.7, 4.658536585365853)","(2.9, 3.6, 3.5342857142857143)","(11.0, 13.5, 13.258620689655173)","(13.0, 23.0, 21.19672131147541)","(81.0, 190.0, 183.33333333333334)","(2.6, 2.86, 2.841016949152542)","(20.0, 36.0, 35.5)","(51.0, 220.0, 208.88888888888889)"
09-01-2023 15:59:45.772381,"(3.6, 4.7, 4.658536585365853)","(2.9, 3.6, 3.5692307692307694)","(11.0, 13.5, 13.25)","(14.0, 23.0, 21.28985507246377)","(81.0, 190.0, 183.33333333333334)","(2.6, 2.86, 2.8437037037037034)","(21.0, 36.0, 39.1578947368421)","(51.0, 220.0, 208.88888888888889)"
09-01-2023 15:59:46.953867,"(3.6, 4.8, 4.7365079365079366)","(2.9, 3.55, 3.5136363636363637)","(11.0, 13.5, 13.25)","(14.0, 23.0, 21.386666666666667)","(81.0, 190.0, 180.0)","(2.6, 2.86, 2.8647619047619046)","(21.0, 42.0, 39.0)","(51.0, 220.0, 208.88888888888889)"
09-01-2023 15:59:48.139251,"(3.6, 4.8, 4.74625)","(2.9, 3.55, 3.5227272727272725)","(11.0, 13.5, 13.277777777777779)","(14.0, 22.0, 21.386666666666667)","(81.0, 190.0, 180.0)","(2.6, 2.88, 2.8579310344827586)","(21.0, 42.0, 46.666666666666664)","(51.0, 220.0, 208.88888888888889)"
09-01-2023 15:59:49.243607,"(3.6, 4.8, 4.714)","(2.9, 3.55, 3.5041666666666664)","(11.0, 14.0, 13.862068965517242)","(14.0, 22.0, 21.386666666666667)","(81.0, 190.0, 183.33333333333334)","(2.45, 2.88, 2.7846153846153845)","(21.0, 48.0, 42.888888888888886)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 15:59:50.272006,"(3.6, 4.8, 4.695555555555555)","(2.9, 3.6, 3.51)","(11.0, 14.5, 14.208333333333334)","(14.0, 22.0, 21.350649350649352)","(81.0, 190.0, 180.0)","(2.45, 2.8, 2.809333333333333)","(21.0, 50.0, 43.0)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 15:59:51.268936,"(3.6, 4.8, 4.665217391304347)","(2.9, 3.6, 3.51)","(11.0, 14.5, 14.166666666666666)","(14.0, 22.0, 21.350649350649352)","(81.0, 190.0, 180.0)","(2.45, 2.82, 2.7992)","(21.0, 50.0, 43.0)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 15:59:52.334974,"(3.6, 4.8, 4.665217391304347)","(2.9, 3.6, 3.51)","(11.0, 14.5, 14.166666666666666)","(14.0, 22.0, 21.3)","(81.0, 190.0, 184.0)","(2.45, 2.82, 2.789230769230769)","(21.0, 50.0, 43.0)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 15:59:53.501946,"(3.6, 4.8, 4.665217391304347)","(2.9, 3.6, 3.51)","(11.0, 14.5, 14.071428571428571)","(14.0, 22.0, 21.3)","(81.0, 190.0, 180.0)","(2.45, 2.82, 2.7806249999999997)","(21.0, 50.0, 44.0)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 15:59:54.650004,"(3.6, 4.8, 4.701063829787234)","(2.9, 3.6, 3.5875)","(11.0, 14.5, 14.071428571428571)","(14.0, 22.0, 21.3)","(81.0, 190.0, 180.0)","(2.45, 2.8, 2.76)","(21.0, 50.0, 48.588235294117645)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 15:59:55.726082,"(3.6, 4.8, 4.665217391304347)","(2.9, 3.65, 3.626923076923077)","(11.0, 14.5, 14.071428571428571)","(14.0, 22.0, 21.3)","(81.0, 190.0, 184.0)","(2.45, 2.78, 2.74)","(21.0, 50.0, 46.0)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 15:59:56.728466,"(3.6, 4.8, 4.665217391304347)","(2.9, 3.7, 3.685714285714286)","(11.0, 14.5, 14.0)","(14.0, 22.0, 21.3)","(81.0, 190.0, 184.0)","(2.45, 2.76, 2.74)","(21.0, 50.0, 47.333333333333336)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 15:59:57.760874,"(3.6, 4.8, 4.640336134453781)","(2.9, 3.75, 3.7062500000000003)","(11.0, 14.5, 14.214285714285714)","(14.0, 23.0, 22.875)","(81.0, 190.0, 180.0)","(2.45, 2.76, 2.7181818181818183)","(21.0, 50.0, 47.333333333333336)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 15:59:58.834980,"(3.6, 4.7, 4.6038461538461535)","(2.9, 3.75, 3.703846153846154)","(11.0, 14.5, 14.365384615384615)","(14.0, 24.0, 22.625)","(81.0, 190.0, 184.0)","(2.5, 2.74, 2.7181818181818183)","(21.0, 50.0, 46.57142857142857)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 16:00:00.024735,"(3.6, 4.7, 4.613793103448276)","(2.9, 3.75, 3.6978260869565216)","(11.0, 15.0, 14.275862068965518)","(14.0, 23.0, 22.625)","(81.0, 190.0, 180.0)","(2.5, 2.74, 2.7181818181818183)","(21.0, 50.0, 48.0)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 16:00:01.175630,"(3.6, 4.7, 4.647916666666666)","(2.9, 3.75, 3.6978260869565216)","(11.0, 15.0, 14.125)","(14.0, 23.0, 22.555555555555557)","(81.0, 190.0, 184.0)","(2.5, 2.74, 2.7181818181818183)","(21.0, 50.0, 46.57142857142857)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 16:00:02.254074,"(3.6, 4.8, 4.64)","(2.9, 3.75, 3.7125000000000004)","(11.0, 15.0, 14.125)","(14.0, 23.0, 22.555555555555557)","(81.0, 190.0, 184.0)","(2.45, 2.74, 2.7181818181818183)","(21.0, 50.0, 46.57142857142857)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 16:00:03.293029,"(3.6, 4.8, 4.6515625)","(2.9, 3.75, 3.675)","(11.0, 14.5, 14.222222222222221)","(14.0, 23.0, 22.555555555555557)","(81.0, 190.0, 180.0)","(2.45, 2.74, 2.7055555555555557)","(21.0, 50.0, 48.0)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 16:00:04.303311,"(3.6, 4.8, 4.6528)","(2.9, 3.75, 3.675)","(11.0, 14.5, 14.119047619047619)","(14.0, 23.0, 22.666666666666668)","(81.0, 190.0, 184.0)","(2.4, 2.72, 2.7084444444444444)","(21.0, 50.0, 46.57142857142857)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 16:00:05.315994,"(3.6, 4.8, 4.641666666666667)","(2.9, 3.75, 3.669047619047619)","(11.0, 14.5, 14.090909090909092)","(14.0, 23.0, 22.6)","(81.0, 190.0, 180.0)","(2.4, 2.72, 2.7105555555555556)","(21.0, 50.0, 48.0)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 16:00:06.457988,"(3.6, 4.8, 4.640983606557377)","(2.9, 3.75, 3.672222222222222)","(11.0, 14.5, 14.0)","(14.0, 23.0, 22.6)","(81.0, 190.0, 180.0)","(2.4, 2.72, 2.7105555555555556)","(21.0, 50.0, 48.0)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 16:00:07.567563,"(3.6, 4.8, 4.64)","(2.9, 3.7, 3.69)","(11.0, 14.5, 13.777777777777779)","(14.0, 23.0, 22.6)","(81.0, 190.0, 184.0)","(2.4, 2.72, 2.7105555555555556)","(21.0, 50.0, 46.57142857142857)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 16:00:08.692008,"(3.6, 4.8, 4.662068965517241)","(2.9, 3.7, 3.6875)","(11.0, 14.5, 13.857142857142858)","(14.0, 23.0, 22.6)","(81.0, 190.0, 184.0)","(2.4, 2.72, 2.7122222222222225)","(21.0, 50.0, 46.57142857142857)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 16:00:09.779800,"(3.6, 4.8, 4.64)","(2.9, 3.7, 3.665)","(11.0, 14.5, 13.857142857142858)","(14.0, 23.0, 22.6)","(81.0, 190.0, 180.0)","(2.4, 2.72, 2.7133333333333334)","(21.0, 50.0, 48.0)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 16:00:10.824427,"(3.6, 4.8, 4.634188034188034)","(2.9, 3.7, 3.680555555555556)","(11.0, 14.5, 13.954545454545455)","(14.0, 23.0, 22.5)","(81.0, 190.0, 180.0)","(2.4, 2.72, 2.7133333333333334)","(21.0, 50.0, 48.0)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 16:00:11.863278,"(3.6, 4.8, 4.634188034188034)","(2.9, 3.7, 3.6707317073170733)","(11.0, 14.5, 14.125)","(14.0, 23.0, 22.6)","(81.0, 190.0, 180.0)","(2.4, 2.72, 2.7133333333333334)","(21.0, 50.0, 46.57142857142857)","(61.0, 220.0, 208.88888888888889)"
09-01-2023 16:00:13.015320,"(3.6, 4.8, 4.634188034188034)","(2.9, 3.7, 3.665909090909091)","(11.0, 14.5, 13.954545454545455)","(14.0, 23.0, 22.642857142857142)","(81.0, 190.0, 180.0)","(2.4, 2.72, 2.7133333333333334)","(21.0, 50.0, 48.0)","(61.0, 220.0, 207.5)"
09-01-2023 16:00:14.179415,"(3.6, 4.8, 4.634188034188034)","(2.9, 3.7, 3.665909090909091)","(11.0, 14.5, 13.833333333333334)","(14.0, 23.0, 22.642857142857142)","(81.0, 190.0, 180.0)","(2.4, 2.72, 2.7133333333333334)","(21.0, 50.0, 48.61538461538461)","(61.0, 220.0, 210.9090909090909)"
09-01-2023 16:00:15.362034,"(3.6, 4.8, 4.626785714285714)","(2.9, 3.7, 3.665909090909091)","(11.0, 14.5, 13.954545454545455)","(14.0, 23.0, 22.642857142857142)","(81.0, 190.0, 183.33333333333334)","(2.4, 2.72, 2.709714285714286)","(21.0, 50.0, 47.333333333333336)","(61.0, 220.0, 207.5)"
09-01-2023 16:00:16.602999,"(3.6, 4.8, 4.627272727272727)","(2.9, 3.7, 3.7705882352941176)","(11.0, 14.5, 14.333333333333334)","(14.0, 23.0, 22.642857142857142)","(81.0, 190.0, 180.0)","(2.4, 2.72, 2.6692307692307695)","(21.0, 50.0, 48.875)","(61.0, 220.0, 210.9090909090909)"
09-01-2023 16:00:17.807637,"(3.6, 4.8, 4.626548672566371)","(2.9, 3.8, 3.789285714285714)","(11.0, 14.5, 14.352941176470589)","(14.0, 23.0, 22.642857142857142)","(81.0, 190.0, 180.0)","(2.4, 2.68, 2.656)","(21.0, 50.0, 48.61538461538461)","(61.0, 220.0, 211.66666666666666)"
09-01-2023 16:00:18.979632,"(3.6, 4.8, 4.626548672566371)","(2.9, 3.8, 3.789285714285714)","(11.0, 15.0, 14.352941176470589)","(14.0, 23.0, 22.736842105263158)","(81.0, 190.0, 180.0)","(2.4, 2.66, 2.658666666666667)","(21.0, 50.0, 48.61538461538461)","(61.0, 220.0, 213.75)"
09-01-2023 16:00:20.108281,"(3.6, 4.8, 4.627272727272727)","(2.9, 3.8, 3.789285714285714)","(11.0, 15.0, 14.352941176470589)","(14.0, 23.0, 22.736842105263158)","(81.0, 190.0, 183.33333333333334)","(2.4, 2.66, 2.67)","(21.0, 50.0, 47.333333333333336)","(61.0, 220.0, 213.75)"
09-01-2023 16:00:21.192784,"(3.6, 4.8, 4.625210084033613)","(2.9, 3.8, 3.7666666666666666)","(11.0, 15.0, 14.352941176470589)","(14.0, 23.0, 22.736842105263158)","(81.0, 190.0, 180.0)","(2.4, 2.68, 2.676)","(21.0, 50.0, 48.61538461538461)","(61.0, 220.0, 213.75)"
09-01-2023 16:00:22.257515,"(3.6, 4.8, 4.629411764705882)","(2.9, 3.8, 3.7842105263157895)","(11.0, 15.0, 14.421052631578947)","(14.0, 23.0, 22.736842105263158)","(81.0, 190.0, 180.0)","(2.4, 2.68, 2.676)","(21.0, 50.0, 48.61538461538461)","(61.0, 220.0, 213.75)"
09-01-2023 16:00:23.341820,"(3.8, 4.8, 4.629850746268656)","(2.9, 3.8, 3.788)","(11.0, 15.0, 14.380952380952381)","(14.0, 23.0, 22.736842105263158)","(81.0, 190.0, 183.33333333333334)","(2.3, 2.68, 2.6757142857142857)","(21.0, 50.0, 47.333333333333336)","(61.0, 220.0, 213.75)"
09-01-2023 16:00:24.413625,"(3.8, 4.8, 4.628571428571428)","(2.9, 3.8, 3.7733333333333334)","(11.0, 15.0, 14.380952380952381)","(14.0, 23.0, 22.736842105263158)","(81.0, 190.0, 180.0)","(2.3, 2.68, 2.6784000000000003)","(21.0, 50.0, 48.61538461538461)","(61.0, 220.0, 213.75)"
09-01-2023 16:00:25.593412,"(3.8, 4.8, 4.628571428571428)","(2.9, 3.8, 3.7758620689655173)","(11.0, 15.0, 14.380952380952381)","(14.0, 23.0, 22.736842105263158)","(81.0, 190.0, 180.0)","(2.3, 2.68, 2.6784000000000003)","(21.0, 50.0, 48.875)","(61.0, 220.0, 213.75)"
09-01-2023 16:00:26.743189,"(3.8, 4.8, 4.629850746268656)","(2.9, 3.8, 3.7733333333333334)","(11.0, 15.0, 14.333333333333334)","(14.0, 23.0, 22.736842105263158)","(81.0, 190.0, 183.33333333333334)","(2.3, 2.68, 2.6784000000000003)","(21.0, 50.0, 47.333333333333336)","(61.0, 220.0, 213.75)"
09-01-2023 16:00:27.925744,"(3.8, 4.8, 4.629850746268656)","(2.9, 3.8, 3.7733333333333334)","(11.0, 14.5, 14.333333333333334)","(14.0, 23.0, 22.736842105263158)","(81.0, 190.0, 180.0)","(2.3, 2.68, 2.6784000000000003)","(21.0, 50.0, 48.61538461538461)","(61.0, 220.0, 213.75)"
09-01-2023 16:00:29.107602,"(3.8, 4.8, 4.616129032258065)","(2.9, 3.8, 3.788)","(11.0, 14.5, 14.1875)","(14.0, 23.0, 22.875)","(81.0, 190.0, 180.0)","(2.3, 2.68, 2.684)","(21.0, 50.0, 48.714285714285715)","(61.0, 220.0, 213.75)"
09-01-2023 16:00:30.288584,"(3.8, 4.8, 4.6643678160919535)","(3.0, 3.8, 3.7675675675675677)","(11.0, 15.0, 14.380952380952381)","(15.0, 23.0, 22.875)","(81.0, 190.0, 183.33333333333334)","(2.25, 2.7, 2.6900000000000004)","(26.0, 50.0, 47.473684210526315)","(71.0, 220.0, 213.75)"
09-01-2023 16:00:31.390000,"(3.8, 4.8, 4.6643678160919535)","(3.0, 3.8, 3.7675675675675677)","(11.0, 15.0, 14.380952380952381)","(15.0, 23.0, 22.875)","(81.0, 190.0, 180.0)","(2.25, 2.7, 2.69609756097561)","(26.0, 50.0, 48.714285714285715)","(71.0, 220.0, 213.75)"
09-01-2023 16:00:32.423368,"(3.8, 4.8, 4.660215053763441)","(3.0, 3.8, 3.752083333333333)","(11.0, 15.0, 14.380952380952381)","(15.0, 23.0, 22.875)","(81.0, 190.0, 183.33333333333334)","(2.25, 2.7, 2.6710000000000003)","(26.0, 50.0, 47.473684210526315)","(71.0, 220.0, 213.75)"
09-01-2023 16:00:33.479246,"(3.8, 4.8, 4.660215053763441)","(3.0, 3.8, 3.756818181818182)","(11.0, 15.0, 14.434782608695652)","(15.0, 23.0, 22.875)","(81.0, 190.0, 180.0)","(2.25, 2.68, 2.672325581395349)","(26.0, 50.0, 48.714285714285715)","(71.0, 220.0, 213.75)"
09-01-2023 16:00:34.570597,"(3.8, 4.8, 4.6643678160919535)","(3.0, 3.85, 3.7825)","(11.0, 14.5, 14.4)","(15.0, 23.0, 22.666666666666668)","(81.0, 190.0, 180.0)","(2.25, 2.68, 2.6722352941176473)","(26.0, 50.0, 48.714285714285715)","(71.0, 220.0, 213.75)"
09-01-2023 16:00:35.654704,"(3.8, 4.8, 4.6578313253012045)","(3.0, 3.85, 3.789189189189189)","(11.0, 14.5, 14.333333333333334)","(15.0, 23.0, 22.875)","(81.0, 190.0, 183.33333333333334)","(2.25, 2.68, 2.6722352941176473)","(26.0, 50.0, 47.473684210526315)","(71.0, 220.0, 213.75)"
09-01-2023 16:00:36.758577,"(3.8, 4.8, 4.648717948717948)","(3.0, 3.85, 3.7785714285714285)","(11.0, 14.5, 14.333333333333334)","(15.0, 23.0, 22.875)","(81.0, 190.0, 183.33333333333334)","(2.25, 2.68, 2.6347826086956525)","(26.0, 50.0, 47.473684210526315)","(71.0, 220.0, 213.75)"
09-01-2023 16:00:37.785454,"(3.8, 4.8, 4.648717948717948)","(3.0, 3.85, 3.775)","(11.0, 15.0, 14.3)","(15.0, 23.0, 22.875)","(81.0, 190.0, 183.33333333333334)","(2.25, 2.64, 2.6358620689655172)","(26.0, 50.0, 48.714285714285715)","(71.0, 220.0, 213.75)"
09-01-2023 16:00:38.823305,"(3.8, 4.8, 4.648717948717948)","(3.0, 3.85, 3.8)","(11.0, 15.0, 14.28)","(15.0, 24.0, 23.037037037037038)","(81.0, 190.0, 180.0)","(2.25, 2.64, 2.6492307692307695)","(26.0, 50.0, 47.473684210526315)","(71.0, 220.0, 213.75)"
09-01-2023 16:00:39.919971,"(3.8, 4.8, 4.648717948717948)","(3.0, 3.85, 3.796666666666667)","(11.0, 15.0, 14.28)","(15.0, 24.0, 22.75)","(81.0, 190.0, 180.0)","(2.25, 2.68, 2.65875)","(26.0, 50.0, 48.714285714285715)","(71.0, 220.0, 213.75)"
09-01-2023 16:00:41.126122,"(3.8, 4.8, 4.615625)","(3.0, 3.85, 3.796666666666667)","(11.0, 15.0, 14.28)","(15.0, 24.0, 22.75)","(81.0, 190.0, 180.0)","(2.25, 2.66, 2.628888888888889)","(26.0, 50.0, 48.714285714285715)","(71.0, 220.0, 213.75)"
09-01-2023 16:00:42.296837,"(3.8, 4.8, 4.629508196721311)","(3.1, 3.85, 3.796666666666667)","(11.0, 15.0, 14.45)","(16.0, 24.0, 22.75)","(91.0, 190.0, 183.33333333333334)","(2.3, 2.64, 2.626666666666667)","(26.0, 50.0, 47.473684210526315)","(81.0, 220.0, 213.75)"
09-01-2023 16:00:43.591424,"(3.8, 4.7, 4.664285714285715)","(3.1, 3.85, 3.796666666666667)","(11.0, 15.0, 14.8)","(16.0, 24.0, 22.75)","(91.0, 190.0, 180.0)","(2.3, 2.64, 2.6309677419354838)","(26.0, 50.0, 48.714285714285715)","(81.0, 220.0, 213.75)"
09-01-2023 16:00:44.834011,"(3.8, 4.7, 4.664285714285715)","(3.1, 3.85, 3.796666666666667)","(11.0, 15.0, 14.8)","(16.0, 24.0, 22.75)","(91.0, 190.0, 180.0)","(2.3, 2.64, 2.638571428571429)","(26.0, 50.0, 43.55555555555556)","(81.0, 220.0, 213.75)"
09-01-2023 16:00:45.991060,"(3.8, 4.7, 4.661538461538462)","(3.1, 3.85, 3.7928571428571427)","(11.0, 15.5, 15.833333333333334)","(16.0, 24.0, 22.75)","(91.0, 190.0, 184.0)","(2.3, 2.64, 2.6357575757575757)","(26.0, 44.0, 36.8)","(81.0, 220.0, 213.75)"
09-01-2023 16:00:47.092371,"(3.8, 4.7, 4.66060606060606)","(3.1, 3.85, 3.7928571428571427)","(11.0, 16.5, 15.333333333333334)","(16.0, 24.0, 22.75)","(91.0, 190.0, 184.0)","(2.3, 2.66, 2.636842105263158)","(26.0, 38.0, 42.15384615384615)","(81.0, 220.0, 212.85714285714286)"
09-01-2023 16:00:48.319025,"(3.8, 4.7, 4.66060606060606)","(3.1, 3.85, 3.7944444444444443)","(11.0, 16.0, 15.133333333333333)","(16.0, 24.0, 22.75)","(91.0, 190.0, 180.0)","(2.3, 2.64, 2.644615384615385)","(26.0, 44.0, 41.625)","(81.0, 220.0, 212.85714285714286)"
09-01-2023 16:00:49.591986,"(3.8, 4.7, 4.66231884057971)","(3.1, 3.85, 3.7944444444444443)","(11.0, 16.0, 15.153846153846153)","(16.0, 24.0, 22.75)","(91.0, 190.0, 184.0)","(2.3, 2.66, 2.644615384615385)","(26.0, 42.0, 41.1219512195122)","(71.0, 220.0, 215.45454545454547)"
09-01-2023 16:00:50.824665,"(3.8, 4.7, 4.663235294117647)","(3.1, 3.85, 3.7944444444444443)","(11.0, 16.0, 15.1)","(16.0, 24.0, 22.75)","(91.0, 190.0, 184.0)","(2.3, 2.66, 2.644615384615385)","(26.0, 42.0, 41.1219512195122)","(71.0, 220.0, 213.75)"
09-01-2023 16:00:52.027359,"(3.8, 4.7, 4.660317460317461)","(3.1, 3.85, 3.7944444444444443)","(11.0, 15.5, 14.81578947368421)","(16.0, 24.0, 22.75)","(91.0, 190.0, 180.0)","(2.3, 2.66, 2.628)","(26.0, 42.0, 41.1219512195122)","(71.0, 220.0, 215.45454545454547)"
09-01-2023 16:00:53.115233,"(3.8, 4.7, 4.660317460317461)","(3.1, 3.85, 3.7944444444444443)","(11.0, 15.5, 14.81578947368421)","(16.0, 24.0, 22.727272727272727)","(91.0, 190.0, 182.0)","(2.3, 2.64, 2.6485714285714286)","(26.0, 42.0, 41.1219512195122)","(71.0, 220.0, 215.45454545454547)"
09-01-2023 16:00:54.182530,"(3.8, 4.8, 4.707462686567164)","(3.1, 3.85, 3.8441176470588236)","(11.0, 14.0, 13.75)","(16.0, 24.0, 23.363636363636363)","(91.0, 190.0, 186.92307692307693)","(2.3, 2.66, 2.6393939393939396)","(26.0, 42.0, 41.38461538461539)","(71.0, 220.0, 211.66666666666666)"
09-01-2023 16:00:55.300544,"(3.8, 4.8, 4.693506493506494)","(3.1, 3.85, 3.813157894736842)","(11.0, 14.5, 13.571428571428571)","(16.0, 24.0, 23.666666666666668)","(91.0, 190.0, 186.92307692307693)","(2.3, 2.66, 2.6393939393939396)","(26.0, 42.0, 41.1219512195122)","(71.0, 220.0, 148.0)"
09-01-2023 16:00:56.473744,"(3.8, 4.8, 4.681578947368421)","(3.1, 3.9, 3.813157894736842)","(11.0, 14.5, 13.575471698113208)","(16.0, 24.0, 23.333333333333332)","(91.0, 190.0, 186.92307692307693)","(2.3, 2.66, 2.620162601626016)","(26.0, 42.0, 41.1219512195122)","(71.0, 220.0, 166.0)"
09-01-2023 16:00:57.746708,"(3.8, 4.8, 4.695890410958904)","(3.1, 3.9, 3.8326530612244896)","(11.0, 14.5, 13.571428571428571)","(16.0, 24.0, 23.333333333333332)","(91.0, 190.0, 186.92307692307693)","(2.3, 2.64, 2.6235135135135135)","(26.0, 42.0, 41.1219512195122)","(71.0, 220.0, 166.0)"
09-01-2023 16:00:58.990640,"(3.8, 4.8, 4.702941176470588)","(3.1, 3.9, 3.8326530612244896)","(11.0, 14.5, 13.792682926829269)","(16.0, 24.0, 23.789473684210527)","(91.0, 190.0, 186.92307692307693)","(2.3, 2.64, 2.6232876712328768)","(26.0, 42.0, 39.888888888888886)","(71.0, 220.0, 166.0)"
09-01-2023 16:01:00.226075,"(3.8, 4.8, 4.702941176470588)","(3.1, 3.9, 3.8326530612244896)","(11.0, 14.5, 13.792682926829269)","(16.0, 24.0, 20.956521739130434)","(91.0, 190.0, 186.92307692307693)","(2.3, 2.64, 2.73)","(26.0, 40.0, 39.888888888888886)","(71.0, 220.0, 166.0)"
09-01-2023 16:01:01.407073,"(3.8, 4.7, 4.654054054054054)","(3.1, 3.8, 3.7928571428571427)","(11.0, 14.5, 13.855555555555556)","(16.0, 21.0, 21.44927536231884)","(91.0, 190.0, 186.92307692307693)","(2.3, 2.76, 2.7142857142857144)","(26.0, 40.0, 39.945945945945944)","(71.0, 220.0, 166.0)"
09-01-2023 16:01:02.496458,"(3.8, 4.7, 4.654054054054054)","(3.1, 3.8, 3.7675675675675677)","(11.0, 14.5, 13.855555555555556)","(16.0, 22.0, 21.36986301369863)","(91.0, 190.0, 186.92307692307693)","(2.3, 2.74, 2.7466666666666666)","(26.0, 40.0, 41.90243902439025)","(71.0, 220.0, 166.0)"
