,Ultimate Ad,Maxwell Robyn Nz,Incognito,Clementsorrell,Sunshine Karamea,Bently Bullet,Will I Am,Ice Blaster,The Maldives
10-01-2023 13:21:02.315408,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 32.8)"
10-01-2023 13:21:03.495517,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 32.8)"
10-01-2023 13:21:04.714705,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 32.8)"
10-01-2023 13:21:05.856467,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 33.2)"
10-01-2023 13:21:06.909536,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 33.2)"
10-01-2023 13:21:08.040850,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 33.2)"
10-01-2023 13:21:09.189280,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 33.2)"
10-01-2023 13:21:10.318214,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 33.2)"
10-01-2023 13:21:11.467086,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 33.2)"
10-01-2023 13:21:12.607403,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 33.2)"
10-01-2023 13:21:13.756748,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 33.2)"
10-01-2023 13:21:14.872172,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 33.2)"
10-01-2023 13:21:16.038965,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 33.2)"
10-01-2023 13:21:17.157602,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 33.2)"
10-01-2023 13:21:18.334262,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 33.5)"
10-01-2023 13:21:19.417213,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 50.0, 40.25)"
10-01-2023 13:21:20.572080,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 48.0, 40.25)"
10-01-2023 13:21:21.774604,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 48.0, 40.25)"
10-01-2023 13:21:22.984752,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 48.0, 40.25)"
10-01-2023 13:21:24.142758,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 48.0, 40.25)"
10-01-2023 13:21:25.263536,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 48.0, 40.25)"
10-01-2023 13:21:26.356833,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 48.0, 40.25)"
10-01-2023 13:21:27.468217,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 48.0, 40.25)"
10-01-2023 13:21:28.639996,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 48.0, 40.25)"
10-01-2023 13:21:29.819363,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 48.0, 34.4)"
10-01-2023 13:21:30.976680,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:32.212192,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:33.368201,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:34.488661,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:35.609343,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:36.784767,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:37.954846,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:39.073811,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:40.218052,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:41.390185,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:42.547153,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:43.727502,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:44.897855,"(6.0, 10.0, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:46.060526,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:47.158661,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:48.364350,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:49.559125,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:50.755608,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:51.938216,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:53.057308,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:54.174181,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:55.371750,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:56.606544,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:57.784482,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:21:58.980625,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:22:00.150742,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:22:01.264320,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:22:02.429985,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:22:03.650052,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:22:04.900880,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:22:06.131606,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:22:07.337385,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:22:08.499019,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:22:09.647187,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:22:10.869752,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:22:12.146404,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:22:13.337794,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:22:14.545630,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 34.4)"
10-01-2023 13:22:15.769857,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 46.0, 37.25)"
10-01-2023 13:22:16.994503,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 37.25)"
10-01-2023 13:22:18.262919,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 37.25)"
10-01-2023 13:22:19.522077,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 37.25)"
10-01-2023 13:22:20.718793,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 37.25)"
10-01-2023 13:22:21.902256,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 37.25)"
10-01-2023 13:22:23.097971,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 37.25)"
10-01-2023 13:22:24.294039,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 37.25)"
10-01-2023 13:22:25.472916,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 37.25)"
10-01-2023 13:22:26.658984,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 37.25)"
10-01-2023 13:22:27.852030,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 37.25)"
10-01-2023 13:22:29.003986,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 37.25)"
10-01-2023 13:22:30.221640,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 37.25)"
10-01-2023 13:22:31.478543,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 37.25)"
10-01-2023 13:22:32.679754,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 37.25)"
10-01-2023 13:22:33.887016,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 37.25)"
10-01-2023 13:22:35.101313,"(6.0, 10.5, 8.1)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 37.25)"
10-01-2023 13:22:36.233180,"(6.0, 10.5, 10.138461538461538)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 37.25)"
10-01-2023 13:22:37.413685,"(6.0, 10.5, 10.138461538461538)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 37.25)"
10-01-2023 13:22:38.643290,"(6.0, 10.5, 10.138461538461538)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 37.25)"
10-01-2023 13:22:39.882691,"(6.0, 10.5, 10.138461538461538)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 37.25)"
10-01-2023 13:22:41.125767,"(6.0, 10.5, 10.138461538461538)","(2.0, 99999, 99990)","(3.8, 7.6, 6.16)","(18.0, 60.0, 39.5)","(51.0, 220.0, 92.5)","(31.0, 120.0, 58.5)","(18.0, 60.0, 33.125)","(6.0, 11.0, 8.7)","(18.0, 44.0, 37.25)"
