,Champagne Reactor,Mollidor,Baby Ginnie,Lord Denzel,Batman Bart,Matai Reactor,Caught Out,Nevaevabend,Jamaican Resort
15-12-2022 13:46:33.586875,"(16.0, 26.0, 24.285714285714285)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.828571428571429)","(2.9, 3.7, 3.62)","(4.4, 6.4, 5.5125)","(4.2, 4.7, 4.54)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:34.814478,"(16.0, 26.0, 24.285714285714285)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.0, 5.083333333333334)","(2.9, 3.7, 3.62)","(4.4, 6.2, 5.775)","(4.2, 4.7, 4.54)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:36.094967,"(16.0, 26.0, 24.285714285714285)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.0, 5.083333333333334)","(2.9, 3.7, 3.62)","(4.4, 6.0, 5.775)","(4.2, 4.7, 4.54)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:37.358907,"(16.0, 26.0, 24.285714285714285)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.0, 5.083333333333334)","(2.9, 3.7, 3.62)","(4.4, 6.0, 5.775)","(4.2, 4.7, 4.54)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:38.644792,"(16.0, 26.0, 24.285714285714285)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.0, 5.042857142857144)","(2.9, 3.7, 3.62)","(4.4, 6.0, 5.775)","(4.2, 4.7, 4.633333333333334)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:39.910524,"(16.0, 26.0, 24.571428571428573)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 5.9, 5.042857142857144)","(2.9, 3.7, 3.62)","(4.4, 6.0, 5.775)","(4.2, 4.7, 4.633333333333334)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:41.163013,"(16.0, 28.0, 25.375)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 5.9, 5.042857142857144)","(2.9, 3.7, 3.62)","(4.4, 6.0, 5.775)","(4.2, 4.7, 4.633333333333334)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:42.389373,"(16.0, 28.0, 25.375)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 5.8, 5.125)","(2.9, 3.7, 3.62)","(4.4, 6.0, 5.775)","(4.2, 4.7, 4.633333333333334)","(21.0, 42.0, 36.0)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:43.650045,"(16.0, 28.0, 25.375)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 5.8, 5.125)","(2.9, 3.7, 3.62)","(4.4, 6.0, 5.775)","(4.2, 4.7, 4.633333333333334)","(21.0, 50.0, 34.666666666666664)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:44.847611,"(16.0, 28.0, 25.375)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 5.8, 5.125)","(2.9, 3.7, 3.5250000000000004)","(4.4, 6.0, 5.82)","(4.2, 4.7, 4.65)","(21.0, 46.0, 34.666666666666664)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:46.120952,"(16.0, 28.0, 25.375)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 5.8, 5.125)","(2.9, 3.7, 3.5250000000000004)","(4.4, 6.0, 5.82)","(4.2, 4.7, 4.65)","(21.0, 46.0, 33.2)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:47.448116,"(16.0, 28.0, 25.375)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 5.8, 5.125)","(2.9, 3.7, 3.45)","(4.4, 6.0, 5.98)","(4.2, 4.7, 4.65)","(21.0, 50.0, 33.2)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:48.747605,"(16.0, 28.0, 25.375)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 5.8, 5.125)","(2.9, 3.65, 3.45)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 50.0, 33.2)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:50.011605,"(16.0, 28.0, 25.375)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 5.8, 5.125)","(2.9, 3.65, 3.45)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 50.0, 33.2)","(21.0, 50.0, 37.4)"
15-12-2022 13:46:51.279145,"(16.0, 28.0, 25.375)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 5.8, 5.333333333333334)","(2.9, 3.65, 3.45)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 50.0, 33.2)","(21.0, 50.0, 37.4)"
15-12-2022 13:46:52.618311,"(16.0, 28.0, 25.375)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.6)","(2.9, 3.65, 3.45)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 50.0, 33.2)","(21.0, 50.0, 37.4)"
15-12-2022 13:46:53.980021,"(16.0, 28.0, 25.375)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.9)","(2.9, 3.65, 3.45)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 50.0, 33.2)","(21.0, 50.0, 37.4)"
15-12-2022 13:46:55.306128,"(16.0, 28.0, 25.375)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.9)","(2.9, 3.65, 3.45)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 50.0, 33.2)","(21.0, 50.0, 37.4)"
15-12-2022 13:46:56.643633,"(16.0, 28.0, 25.375)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.9)","(2.9, 3.65, 3.3875)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.554545454545455)","(21.0, 50.0, 33.2)","(21.0, 50.0, 37.4)"
15-12-2022 13:46:57.912150,"(16.0, 28.0, 22.25)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.9)","(2.9, 3.65, 3.3875)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.554545454545455)","(21.0, 50.0, 33.2)","(21.0, 50.0, 37.4)"
15-12-2022 13:46:59.154572,"(16.0, 28.0, 22.25)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.9)","(2.9, 3.65, 3.525)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.554545454545455)","(21.0, 50.0, 33.2)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:00.432861,"(16.0, 28.0, 22.25)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.25)","(2.9, 3.65, 3.525)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 50.0, 33.2)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:01.615118,"(16.0, 28.0, 22.25)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.0, 5.25)","(2.9, 3.65, 3.525)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 50.0, 32.166666666666664)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:02.746975,"(16.0, 28.0, 22.25)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.0, 5.175000000000001)","(2.9, 3.65, 3.525)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 48.0, 32.166666666666664)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:04.003964,"(16.0, 28.0, 22.25)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.0, 5.175000000000001)","(2.9, 3.65, 3.525)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 46.0, 34.666666666666664)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:05.275808,"(16.0, 28.0, 22.25)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.0, 5.175000000000001)","(2.9, 3.65, 3.525)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 44.0, 34.0)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:06.503255,"(16.0, 28.0, 22.25)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.0, 5.175000000000001)","(2.9, 3.65, 3.525)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 44.0, 34.0)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:07.882642,"(16.0, 28.0, 22.25)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.9)","(2.9, 3.6, 3.4333333333333336)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 44.0, 38.4)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:09.208830,"(16.0, 28.0, 19.0)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.9)","(2.9, 3.6, 3.4333333333333336)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 44.0, 40.888888888888886)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:10.522201,"(16.0, 28.0, 19.0)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.9)","(2.9, 3.6, 3.4333333333333336)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 44.0, 40.888888888888886)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:11.787770,"(16.0, 28.0, 19.0)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.9)","(2.9, 3.6, 3.5250000000000004)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 44.0, 40.888888888888886)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:13.178424,"(16.0, 28.0, 19.0)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.5)","(2.9, 3.7, 3.65625)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 44.0, 40.888888888888886)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:14.455943,"(16.0, 28.0, 19.0)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.0, 5.175000000000001)","(2.9, 3.7, 3.65625)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 44.0, 40.888888888888886)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:15.729533,"(16.0, 28.0, 19.0)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.0, 5.175000000000001)","(2.9, 3.7, 3.583333333333333)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 44.0, 40.888888888888886)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:17.023852,"(16.0, 28.0, 19.0)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.0, 5.175000000000001)","(2.9, 3.65, 3.583333333333333)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 44.0, 40.888888888888886)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:18.422231,"(16.0, 28.0, 19.0)","(16.0, 28.0, 21.75)","(51.0, 130.0, 115.0)","(4.0, 6.0, 5.175000000000001)","(2.9, 3.65, 3.583333333333333)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 44.0, 40.888888888888886)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:19.730572,"(16.0, 28.0, 19.0)","(16.0, 27.0, 21.5)","(51.0, 130.0, 115.0)","(4.0, 6.0, 5.550000000000001)","(2.9, 3.65, 3.45)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.554545454545455)","(21.0, 44.0, 41.66666666666667)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:21.014310,"(16.0, 28.0, 19.0)","(16.0, 24.0, 20.25)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.6)","(2.9, 3.65, 3.45)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.554545454545455)","(21.0, 50.0, 44.0)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:22.396813,"(16.0, 28.0, 19.0)","(16.0, 24.0, 21.285714285714285)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.9)","(2.9, 3.65, 3.45)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.554545454545455)","(21.0, 48.0, 45.55555555555556)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:23.725359,"(16.0, 28.0, 19.0)","(16.0, 23.0, 21.285714285714285)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.9)","(2.9, 3.65, 3.45)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 50.0, 45.55555555555556)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:25.089679,"(16.0, 28.0, 19.0)","(16.0, 23.0, 21.285714285714285)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.9)","(2.9, 3.65, 3.45)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.65)","(21.0, 50.0, 45.55555555555556)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:26.508367,"(16.0, 28.0, 19.0)","(16.0, 23.0, 21.285714285714285)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.9)","(2.9, 3.65, 3.45)","(4.4, 6.2, 5.98)","(4.2, 4.7, 4.725)","(21.0, 50.0, 45.55555555555556)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:28.042119,"(16.0, 28.0, 19.0)","(16.0, 23.0, 21.285714285714285)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.9)","(2.9, 3.65, 3.45)","(4.4, 6.2, 5.98)","(4.2, 4.8, 4.7625)","(21.0, 50.0, 38.0)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:29.439257,"(16.0, 28.0, 22.25)","(16.0, 23.0, 21.285714285714285)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.25)","(2.9, 3.65, 3.65625)","(4.4, 6.2, 5.98)","(4.2, 4.8, 5.478125)","(21.0, 50.0, 38.0)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:30.900599,"(16.0, 28.0, 22.25)","(16.0, 23.0, 21.285714285714285)","(51.0, 130.0, 115.0)","(4.0, 6.0, 5.010000000000001)","(2.9, 3.7, 3.583333333333333)","(4.4, 6.2, 5.82)","(4.2, 5.5, 5.5375)","(21.0, 50.0, 34.8)","(21.0, 50.0, 32.8)"
15-12-2022 13:47:32.253742,"(16.0, 27.0, 20.0)","(16.0, 22.0, 21.285714285714285)","(51.0, 130.0, 115.0)","(4.0, 6.0, 5.15)","(2.9, 3.65, 3.583333333333333)","(4.4, 6.0, 5.98)","(4.2, 6.6, 5.7)","(21.0, 46.0, 34.8)","(21.0, 48.0, 37.5)"
15-12-2022 13:47:33.607294,"(16.0, 27.0, 20.0)","(16.0, 23.0, 21.5)","(51.0, 130.0, 115.0)","(4.0, 5.9, 5.025)","(2.9, 3.65, 3.583333333333333)","(4.4, 6.2, 5.98)","(4.2, 6.4, 5.7)","(21.0, 46.0, 34.8)","(21.0, 46.0, 37.5)"
15-12-2022 13:47:34.938939,"(16.0, 23.0, 20.6)","(16.0, 23.0, 21.5)","(51.0, 130.0, 115.0)","(4.0, 5.9, 5.025)","(2.9, 3.65, 3.583333333333333)","(4.4, 6.2, 5.82)","(4.2, 6.4, 5.809090909090909)","(21.0, 46.0, 34.8)","(21.0, 46.0, 37.4)"
15-12-2022 13:47:36.295749,"(16.0, 23.0, 21.5)","(16.0, 23.0, 21.5)","(51.0, 130.0, 115.0)","(4.0, 5.9, 5.025)","(2.9, 3.65, 3.583333333333333)","(4.4, 6.0, 5.98)","(4.2, 6.4, 5.809090909090909)","(21.0, 46.0, 34.8)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:37.642398,"(16.0, 23.0, 21.5)","(16.0, 23.0, 21.5)","(51.0, 130.0, 115.0)","(4.0, 5.9, 5.025)","(2.9, 3.65, 3.45)","(4.4, 6.2, 5.98)","(4.2, 6.4, 5.607692307692307)","(21.0, 46.0, 34.8)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:38.988914,"(15.0, 23.0, 21.5)","(16.0, 23.0, 21.5)","(61.0, 130.0, 115.0)","(4.0, 5.9, 5.300000000000001)","(2.9, 3.65, 3.45)","(4.6, 6.2, 5.98)","(4.2, 6.2, 5.590909090909091)","(21.0, 46.0, 34.8)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:40.364269,"(15.0, 23.0, 21.5)","(16.0, 23.0, 21.5)","(61.0, 130.0, 115.0)","(4.0, 5.9, 5.300000000000001)","(2.9, 3.65, 3.45)","(4.6, 6.2, 5.98)","(4.2, 6.0, 5.590909090909091)","(21.0, 46.0, 34.8)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:41.656330,"(15.0, 23.0, 21.5)","(16.0, 23.0, 21.5)","(61.0, 130.0, 115.0)","(4.0, 5.9, 5.550000000000001)","(2.9, 3.65, 3.45)","(4.6, 6.2, 5.98)","(4.2, 6.0, 5.590909090909091)","(21.0, 46.0, 34.8)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:43.069252,"(15.0, 23.0, 21.5)","(16.0, 23.0, 21.5)","(61.0, 130.0, 115.0)","(4.0, 6.2, 5.550000000000001)","(2.9, 3.65, 3.435714285714286)","(4.6, 6.2, 5.82)","(4.2, 6.0, 5.590909090909091)","(21.0, 46.0, 34.8)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:44.389133,"(15.0, 23.0, 21.428571428571427)","(16.0, 23.0, 21.5)","(61.0, 130.0, 115.0)","(4.0, 6.2, 5.271428571428571)","(2.9, 3.65, 3.216666666666667)","(4.6, 6.0, 5.98)","(4.2, 6.0, 5.333333333333334)","(21.0, 46.0, 34.8)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:45.724023,"(15.0, 23.0, 21.75)","(16.0, 23.0, 21.5)","(61.0, 130.0, 115.0)","(4.0, 6.2, 5.271428571428571)","(2.9, 3.55, 3.216666666666667)","(4.6, 6.2, 5.98)","(4.2, 6.0, 5.333333333333334)","(21.0, 46.0, 34.8)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:47.049712,"(15.0, 23.0, 21.75)","(16.0, 23.0, 21.5)","(61.0, 130.0, 115.0)","(4.0, 6.0, 5.300000000000001)","(2.9, 3.55, 3.33125)","(4.6, 6.2, 5.98)","(4.2, 6.0, 5.333333333333334)","(21.0, 46.0, 41.0)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:48.405533,"(15.0, 23.0, 21.75)","(16.0, 23.0, 21.5)","(61.0, 130.0, 115.0)","(4.0, 5.9, 5.300000000000001)","(2.9, 3.55, 3.33125)","(4.6, 6.2, 5.98)","(4.2, 6.0, 5.833333333333333)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:49.762343,"(15.0, 23.0, 21.75)","(16.0, 23.0, 21.5)","(61.0, 130.0, 115.0)","(4.0, 5.9, 5.300000000000001)","(2.9, 3.55, 3.33125)","(4.6, 6.2, 5.98)","(4.2, 6.0, 5.833333333333333)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:51.037319,"(15.0, 23.0, 21.75)","(16.0, 23.0, 21.5)","(61.0, 130.0, 115.0)","(4.0, 5.9, 5.300000000000001)","(2.9, 3.55, 3.33125)","(4.6, 6.2, 5.98)","(4.2, 6.0, 5.833333333333333)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:52.315771,"(15.0, 23.0, 21.75)","(16.0, 23.0, 21.5)","(61.0, 130.0, 115.0)","(4.0, 5.9, 5.300000000000001)","(2.9, 3.55, 3.4)","(4.6, 6.2, 5.98)","(4.2, 6.0, 5.285714285714286)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:53.585972,"(15.0, 23.0, 21.75)","(16.0, 23.0, 21.5)","(61.0, 130.0, 90.0)","(4.0, 5.9, 5.300000000000001)","(2.9, 3.55, 3.4)","(4.6, 6.2, 5.98)","(4.2, 6.0, 5.285714285714286)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:54.860213,"(15.0, 23.0, 21.75)","(16.0, 23.0, 21.5)","(61.0, 130.0, 90.0)","(4.0, 5.9, 5.300000000000001)","(2.9, 3.55, 3.4)","(4.6, 6.2, 5.98)","(4.2, 6.0, 5.285714285714286)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:56.133064,"(15.0, 23.0, 21.75)","(16.0, 23.0, 21.428571428571427)","(61.0, 130.0, 90.0)","(4.0, 5.9, 5.300000000000001)","(2.9, 3.55, 3.368181818181818)","(4.6, 6.2, 5.98)","(4.2, 6.0, 5.55)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:57.410520,"(15.0, 23.0, 21.75)","(16.0, 23.0, 21.428571428571427)","(61.0, 130.0, 90.0)","(4.0, 5.9, 5.300000000000001)","(2.9, 3.55, 3.368181818181818)","(4.6, 6.2, 5.98)","(4.2, 6.0, 5.55)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:58.695168,"(15.0, 23.0, 21.75)","(16.0, 23.0, 22.0)","(61.0, 130.0, 90.0)","(4.0, 5.9, 5.550000000000001)","(2.9, 3.55, 3.368181818181818)","(4.6, 6.2, 5.98)","(4.2, 6.0, 5.671428571428572)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:47:59.943018,"(15.0, 23.0, 21.75)","(16.0, 23.0, 22.0)","(61.0, 130.0, 90.0)","(4.0, 6.2, 6.066666666666666)","(2.9, 3.55, 3.390909090909091)","(4.6, 6.2, 5.98)","(4.2, 5.9, 5.683333333333334)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:01.202531,"(15.0, 23.0, 21.75)","(16.0, 23.0, 22.0)","(61.0, 130.0, 90.0)","(4.0, 6.2, 5.550000000000001)","(2.9, 3.55, 3.390909090909091)","(4.6, 6.2, 5.98)","(4.2, 5.8, 5.449999999999999)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:02.546652,"(15.0, 23.0, 21.75)","(16.0, 23.0, 22.0)","(61.0, 130.0, 90.0)","(4.0, 6.2, 5.550000000000001)","(2.9, 3.55, 3.390909090909091)","(4.6, 6.2, 5.98)","(4.2, 5.8, 5.449999999999999)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:03.811124,"(15.0, 23.0, 21.75)","(16.0, 23.0, 22.0)","(61.0, 130.0, 106.66666666666666)","(4.0, 6.2, 5.828571428571429)","(2.9, 3.55, 3.390909090909091)","(4.6, 6.2, 5.98)","(4.2, 5.8, 5.449999999999999)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:05.073233,"(15.0, 23.0, 21.75)","(16.0, 23.0, 22.0)","(61.0, 130.0, 106.66666666666666)","(4.0, 6.2, 5.828571428571429)","(2.9, 3.55, 3.390909090909091)","(4.6, 6.2, 5.98)","(4.2, 5.8, 5.449999999999999)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:06.285195,"(15.0, 23.0, 21.75)","(16.0, 23.0, 22.0)","(61.0, 130.0, 106.66666666666666)","(4.0, 5.9, 5.733333333333333)","(2.9, 3.55, 3.4)","(4.6, 6.2, 5.98)","(4.2, 5.8, 5.45)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:07.550663,"(15.0, 23.0, 21.75)","(16.0, 23.0, 22.0)","(61.0, 130.0, 106.66666666666666)","(4.0, 5.9, 5.733333333333333)","(2.9, 3.55, 3.4)","(4.6, 6.2, 5.98)","(4.2, 5.7, 5.325)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:08.854090,"(15.0, 23.0, 21.75)","(16.0, 23.0, 22.0)","(61.0, 130.0, 106.66666666666666)","(4.0, 5.9, 5.733333333333333)","(2.9, 3.55, 3.4)","(4.6, 6.2, 5.98)","(4.2, 5.7, 5.325)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:10.295980,"(15.0, 23.0, 21.75)","(16.0, 23.0, 22.0)","(61.0, 130.0, 106.66666666666666)","(4.0, 5.9, 5.733333333333333)","(2.9, 3.55, 3.4)","(4.6, 6.2, 5.98)","(4.2, 5.7, 5.325)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:13.243488,"(15.0, 23.0, 22.1)","(16.0, 23.0, 21.166666666666668)","(61.0, 130.0, 106.66666666666666)","(4.0, 5.8, 5.65)","(2.9, 3.55, 3.368181818181818)","(4.6, 6.2, 5.98)","(4.2, 5.6, 5.314285714285714)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:15.324814,"(15.0, 23.0, 22.1)","(16.0, 23.0, 21.166666666666668)","(61.0, 130.0, 106.66666666666666)","(4.0, 5.8, 5.65)","(2.9, 3.55, 3.368181818181818)","(4.6, 6.2, 5.98)","(4.2, 5.6, 5.35)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:16.635019,"(15.0, 23.0, 22.1)","(16.0, 23.0, 21.166666666666668)","(61.0, 130.0, 106.66666666666666)","(4.0, 5.8, 5.65)","(2.9, 3.55, 3.368181818181818)","(4.6, 6.2, 5.98)","(4.2, 5.6, 5.171428571428572)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:18.011608,"(15.0, 23.0, 22.1)","(16.0, 23.0, 21.166666666666668)","(61.0, 130.0, 106.66666666666666)","(4.0, 5.8, 5.65)","(2.9, 3.55, 3.368181818181818)","(4.6, 6.2, 5.98)","(4.2, 5.6, 5.171428571428572)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:19.601208,"(15.0, 23.0, 22.1)","(16.0, 23.0, 21.166666666666668)","(61.0, 130.0, 106.66666666666666)","(4.0, 5.8, 5.65)","(2.9, 3.55, 3.4)","(4.6, 6.2, 5.98)","(4.2, 5.6, 5.171428571428572)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
