,Charming Lass,Indian Wells,Always A Show,Summer Lilly,Ebony Tralee,Lend The Moose,Cash Key
04-01-2023 14:15:47.502879,"(10.0, 22.0, 17.8)","(8.5, 18.0, 12.6)","(8.5, 15.5, 11.033333333333333)","(21.0, 90.0, 78.5)","(1.95, 2.66, 2.5)","(4.2, 9.8, 7.720000000000001)","(6.0, 11.5, 9.8)"
04-01-2023 14:15:48.497277,"(10.0, 23.0, 18.4)","(8.5, 17.5, 11.833333333333334)","(8.5, 15.5, 11.033333333333333)","(21.0, 90.0, 78.5)","(1.95, 2.66, 2.5)","(4.2, 9.8, 7.720000000000001)","(6.0, 11.5, 9.8)"
04-01-2023 14:15:49.495993,"(10.0, 23.0, 18.4)","(8.5, 17.5, 11.125)","(8.5, 15.5, 11.033333333333333)","(21.0, 90.0, 78.5)","(1.95, 2.66, 2.5)","(4.2, 9.8, 7.720000000000001)","(6.0, 11.5, 9.8)"
04-01-2023 14:15:50.521303,"(10.0, 23.0, 18.4)","(8.5, 17.5, 11.125)","(8.5, 15.5, 11.033333333333333)","(21.0, 90.0, 78.5)","(1.95, 2.66, 2.5)","(4.2, 9.8, 7.720000000000001)","(6.0, 11.5, 9.8)"
04-01-2023 14:15:51.526753,"(10.0, 23.0, 18.4)","(8.5, 17.5, 11.125)","(8.5, 15.5, 11.033333333333333)","(21.0, 90.0, 78.5)","(1.95, 2.66, 2.5)","(4.2, 9.8, 7.720000000000001)","(6.0, 11.5, 9.8)"
04-01-2023 14:15:52.586916,"(10.0, 23.0, 17.0)","(8.5, 17.5, 11.125)","(8.5, 15.5, 11.033333333333333)","(21.0, 90.0, 78.5)","(1.95, 2.66, 2.5)","(4.2, 9.8, 7.720000000000001)","(6.0, 11.5, 9.8)"
04-01-2023 14:15:53.513419,"(10.0, 23.0, 19.166666666666668)","(8.5, 17.5, 11.125)","(8.5, 15.5, 11.033333333333333)","(21.0, 90.0, 78.5)","(1.95, 2.66, 2.5)","(4.2, 9.8, 7.720000000000001)","(6.0, 11.5, 9.8)"
04-01-2023 14:15:54.476177,"(10.0, 23.0, 19.166666666666668)","(8.5, 17.5, 11.125)","(8.5, 15.5, 11.033333333333333)","(21.0, 90.0, 78.5)","(1.95, 2.66, 2.5)","(4.2, 9.8, 7.2)","(6.0, 11.5, 9.8)"
04-01-2023 14:15:55.551682,"(10.0, 23.0, 19.166666666666668)","(8.5, 17.5, 11.125)","(8.5, 15.5, 11.033333333333333)","(21.0, 90.0, 78.5)","(1.95, 2.66, 2.5)","(4.2, 9.8, 7.2)","(6.0, 11.5, 9.8)"
04-01-2023 14:15:56.646065,"(10.0, 23.0, 19.166666666666668)","(8.5, 17.5, 11.125)","(8.5, 15.5, 11.033333333333333)","(21.0, 90.0, 78.5)","(1.95, 2.66, 2.5)","(4.2, 9.8, 7.2)","(6.0, 11.5, 9.8)"
04-01-2023 14:15:57.744451,"(10.0, 23.0, 19.166666666666668)","(8.5, 17.5, 11.125)","(8.5, 15.5, 11.033333333333333)","(21.0, 90.0, 78.5)","(1.95, 2.66, 2.5)","(4.2, 9.8, 7.2)","(6.0, 11.5, 9.8)"
04-01-2023 14:15:58.722432,"(10.0, 23.0, 18.6)","(8.5, 19.0, 11.5)","(8.5, 15.5, 11.033333333333333)","(21.0, 90.0, 78.5)","(1.95, 2.66, 2.5)","(4.2, 9.8, 7.2)","(6.0, 11.5, 9.8)"
04-01-2023 14:15:59.691668,"(10.0, 23.0, 18.6)","(8.5, 19.0, 14.292307692307693)","(8.5, 15.5, 10.633333333333333)","(21.0, 90.0, 78.5)","(1.95, 2.66, 2.5)","(4.2, 9.8, 7.2)","(6.0, 11.5, 9.8)"
04-01-2023 14:16:00.659078,"(10.0, 23.0, 18.6)","(8.5, 19.0, 14.292307692307693)","(8.5, 15.0, 9.899999999999999)","(21.0, 90.0, 78.5)","(1.95, 2.66, 2.5)","(4.2, 9.8, 7.2)","(6.0, 11.5, 9.8)"
04-01-2023 14:16:01.594201,"(10.0, 22.0, 18.0)","(8.5, 19.0, 14.292307692307693)","(8.5, 14.5, 9.774999999999999)","(21.0, 90.0, 78.5)","(1.95, 2.66, 2.5)","(4.2, 9.8, 7.2)","(6.0, 11.5, 9.8)"
04-01-2023 14:16:02.597507,"(10.0, 22.0, 18.0)","(8.5, 19.0, 14.292307692307693)","(8.5, 14.5, 9.774999999999999)","(21.0, 90.0, 78.5)","(1.95, 2.66, 2.5)","(4.2, 9.8, 7.2)","(6.0, 11.5, 9.8)"
04-01-2023 14:16:03.530755,"(10.0, 22.0, 18.857142857142858)","(8.5, 19.0, 11.5)","(8.5, 9.0, 8.690566037735849)","(21.0, 90.0, 78.5)","(1.95, 2.66, 2.5)","(4.2, 9.8, 7.2)","(6.0, 11.5, 9.8)"
04-01-2023 14:16:04.490189,"(10.0, 22.0, 18.857142857142858)","(8.5, 19.0, 11.5)","(8.5, 9.0, 8.690566037735849)","(21.0, 90.0, 78.5)","(1.95, 2.66, 2.5)","(4.2, 9.8, 7.2)","(6.0, 11.5, 9.8)"
04-01-2023 14:16:05.510470,"(10.0, 22.0, 18.857142857142858)","(8.5, 19.0, 11.5)","(8.5, 9.0, 8.690566037735849)","(21.0, 90.0, 78.5)","(1.95, 2.66, 2.5)","(4.2, 9.8, 7.2)","(6.0, 11.5, 9.8)"
04-01-2023 14:16:06.546276,"(10.0, 22.0, 18.857142857142858)","(8.5, 19.0, 11.5)","(8.5, 9.0, 8.690566037735849)","(21.0, 90.0, 78.5)","(1.95, 2.66, 2.5)","(4.2, 9.8, 7.2)","(6.0, 11.5, 9.8)"
04-01-2023 14:16:07.535348,"(10.0, 22.0, 18.857142857142858)","(8.5, 19.0, 11.5)","(8.5, 9.0, 8.690566037735849)","(21.0, 90.0, 78.5)","(1.95, 2.66, 2.4630769230769234)","(4.2, 9.8, 7.2)","(6.0, 11.5, 9.8)"
04-01-2023 14:16:08.531009,"(10.0, 14.0, 12.2)","(8.5, 18.0, 12.6)","(8.5, 9.0, 8.690566037735849)","(21.0, 85.0, 50.53846153846154)","(1.95, 2.48, 2.3384615384615386)","(4.2, 9.8, 7.2)","(6.0, 11.5, 9.866666666666667)"
04-01-2023 14:16:09.569901,"(10.0, 22.0, 18.857142857142858)","(8.5, 18.0, 12.6)","(8.5, 9.0, 8.690566037735849)","(21.0, 85.0, 60.33333333333333)","(1.95, 2.48, 2.3384615384615386)","(4.2, 9.8, 7.2)","(6.0, 11.5, 9.866666666666667)"
04-01-2023 14:16:10.633647,"(10.0, 22.0, 18.857142857142858)","(8.5, 18.0, 12.6)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 52.72727272727273)","(1.95, 2.48, 2.3384615384615386)","(4.2, 9.8, 7.2)","(6.0, 11.5, 10.683333333333334)"
04-01-2023 14:16:11.682410,"(10.0, 22.0, 18.857142857142858)","(8.5, 18.0, 12.6)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 52.72727272727273)","(1.95, 2.48, 2.3384615384615386)","(4.2, 9.8, 7.2)","(6.0, 11.5, 10.683333333333334)"
04-01-2023 14:16:12.734925,"(10.0, 22.0, 18.857142857142858)","(8.5, 19.0, 15.75)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 50.0)","(1.95, 2.48, 2.56)","(4.2, 9.8, 7.2)","(6.0, 11.5, 10.683333333333334)"
04-01-2023 14:16:13.644767,"(10.0, 22.0, 18.857142857142858)","(8.5, 18.0, 12.6)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 50.0)","(1.95, 2.68, 2.56)","(4.2, 9.8, 7.2)","(6.0, 11.5, 9.933333333333334)"
04-01-2023 14:16:14.638848,"(10.0, 22.0, 18.857142857142858)","(8.5, 18.0, 12.6)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 50.0)","(1.95, 2.7, 2.5300000000000002)","(4.2, 9.8, 7.2)","(6.0, 11.5, 9.933333333333334)"
04-01-2023 14:16:15.735754,"(10.0, 22.0, 18.857142857142858)","(8.5, 18.0, 14.48)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.2, 9.8, 7.2)","(6.0, 11.5, 7.75)"
04-01-2023 14:16:16.821627,"(10.0, 22.0, 18.857142857142858)","(8.5, 18.0, 13.6)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.2, 9.8, 8.35)","(6.0, 12.5, 10.266666666666666)"
04-01-2023 14:16:17.970772,"(10.0, 23.0, 19.57142857142857)","(8.5, 18.0, 13.7)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.2, 9.6, 8.35)","(6.0, 12.0, 10.266666666666666)"
04-01-2023 14:16:19.032049,"(10.0, 23.0, 19.57142857142857)","(8.5, 18.0, 13.7)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 8.35)","(6.0, 12.0, 10.266666666666666)"
04-01-2023 14:16:20.035980,"(10.0, 23.0, 19.57142857142857)","(8.5, 18.0, 13.7)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 8.35)","(6.0, 12.0, 10.266666666666666)"
04-01-2023 14:16:21.029450,"(10.0, 23.0, 19.57142857142857)","(8.5, 18.0, 13.7)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 8.35)","(6.0, 12.0, 11.1)"
04-01-2023 14:16:22.037416,"(10.0, 23.0, 18.4)","(8.5, 18.0, 13.7)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 8.35)","(6.0, 12.0, 11.1)"
04-01-2023 14:16:23.080502,"(10.0, 23.0, 19.57142857142857)","(8.5, 18.0, 13.7)","(8.5, 9.0, 8.121428571428572)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 8.35)","(6.0, 12.0, 11.1)"
04-01-2023 14:16:24.051849,"(10.0, 23.0, 19.57142857142857)","(8.5, 18.0, 13.7)","(8.5, 8.8, 8.481818181818182)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 8.35)","(6.0, 12.0, 11.1)"
04-01-2023 14:16:25.055181,"(10.0, 23.0, 19.57142857142857)","(8.5, 18.0, 13.7)","(8.5, 8.8, 8.481818181818182)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 8.35)","(6.0, 12.0, 11.1)"
04-01-2023 14:16:26.070475,"(10.0, 23.0, 19.57142857142857)","(8.5, 18.0, 13.7)","(8.5, 8.8, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 8.35)","(6.0, 12.0, 11.1)"
04-01-2023 14:16:27.042485,"(10.0, 23.0, 19.57142857142857)","(8.5, 18.0, 13.7)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 8.62)","(6.0, 12.0, 10.96)"
04-01-2023 14:16:28.078895,"(10.0, 23.0, 18.4)","(8.5, 18.0, 13.9)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 8.399999999999999)","(6.0, 12.0, 10.75)"
04-01-2023 14:16:29.055454,"(10.0, 23.0, 18.4)","(8.5, 18.0, 13.9)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 8.399999999999999)","(6.0, 12.0, 10.75)"
04-01-2023 14:16:29.973379,"(10.0, 23.0, 18.4)","(8.5, 18.0, 13.9)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.3246153846153845)","(4.4, 9.6, 8.399999999999999)","(6.0, 12.0, 10.75)"
04-01-2023 14:16:31.001391,"(10.0, 23.0, 18.4)","(8.5, 18.0, 13.9)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.46, 2.3246153846153845)","(4.4, 9.6, 8.35)","(6.0, 12.0, 10.75)"
04-01-2023 14:16:32.119516,"(10.0, 23.0, 18.4)","(8.5, 18.0, 13.8)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.46, 2.3246153846153845)","(4.4, 9.6, 7.966666666666667)","(6.0, 12.0, 11.066666666666666)"
04-01-2023 14:16:33.284150,"(10.0, 23.0, 18.4)","(8.5, 18.0, 13.8)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.46, 2.3246153846153845)","(4.4, 9.6, 7.966666666666667)","(6.0, 12.0, 11.066666666666666)"
04-01-2023 14:16:34.372325,"(10.0, 23.0, 18.4)","(8.5, 18.0, 13.8)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.46, 2.3246153846153845)","(4.4, 9.6, 7.966666666666667)","(6.0, 12.0, 11.066666666666666)"
04-01-2023 14:16:35.412414,"(10.0, 23.0, 18.4)","(8.5, 18.0, 13.8)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.46, 2.5300000000000002)","(4.4, 9.6, 7.966666666666667)","(6.0, 12.0, 11.066666666666666)"
04-01-2023 14:16:36.379046,"(10.0, 23.0, 18.4)","(8.5, 18.0, 13.8)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 7.966666666666667)","(6.0, 12.0, 11.066666666666666)"
04-01-2023 14:16:37.384375,"(10.0, 23.0, 18.4)","(8.5, 18.0, 13.8)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 7.966666666666667)","(6.0, 12.0, 11.066666666666666)"
04-01-2023 14:16:38.388671,"(10.0, 23.0, 18.4)","(8.5, 18.0, 13.8)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 7.966666666666667)","(6.0, 12.0, 11.066666666666666)"
04-01-2023 14:16:39.402544,"(10.0, 23.0, 18.4)","(8.5, 18.0, 13.8)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 7.966666666666667)","(6.0, 12.0, 10.7)"
04-01-2023 14:16:40.366720,"(10.0, 23.0, 18.4)","(8.5, 18.0, 13.8)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 7.966666666666667)","(6.0, 12.0, 10.7)"
04-01-2023 14:16:41.297018,"(10.0, 23.0, 18.4)","(8.5, 18.0, 13.8)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 7.966666666666667)","(6.0, 12.0, 11.50909090909091)"
04-01-2023 14:16:42.286876,"(10.0, 23.0, 18.4)","(8.5, 18.0, 13.8)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 7.966666666666667)","(6.0, 12.0, 11.584615384615384)"
04-01-2023 14:16:43.308923,"(10.0, 23.0, 18.4)","(8.5, 18.0, 13.8)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 7.966666666666667)","(6.0, 12.0, 11.584615384615384)"
04-01-2023 14:16:44.336873,"(10.0, 23.0, 18.4)","(8.5, 18.0, 13.8)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 7.966666666666667)","(6.0, 12.0, 11.584615384615384)"
04-01-2023 14:16:45.316459,"(10.0, 23.0, 18.4)","(8.5, 18.0, 13.8)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 8.885714285714286)","(6.0, 12.0, 11.584615384615384)"
04-01-2023 14:16:46.296843,"(10.0, 23.0, 18.4)","(8.5, 18.0, 13.8)","(8.5, 9.0, 8.121428571428572)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 8.885714285714286)","(6.0, 12.0, 11.584615384615384)"
04-01-2023 14:16:47.338351,"(10.0, 23.0, 18.4)","(8.5, 18.0, 11.850000000000001)","(8.5, 9.0, 7.881818181818182)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 8.885714285714286)","(6.0, 12.0, 10.266666666666666)"
04-01-2023 14:16:48.455723,"(10.0, 23.0, 18.4)","(8.5, 18.0, 11.850000000000001)","(8.5, 9.0, 8.068181818181818)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 8.885714285714286)","(6.0, 12.0, 10.266666666666666)"
04-01-2023 14:16:49.566727,"(10.0, 23.0, 18.4)","(8.5, 18.0, 11.850000000000001)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 8.885714285714286)","(6.0, 12.0, 6.8054794520547945)"
04-01-2023 14:16:50.613552,"(10.0, 23.0, 18.4)","(8.5, 18.0, 11.850000000000001)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 8.885714285714286)","(6.0, 7.0, 6.8054794520547945)"
04-01-2023 14:16:51.588040,"(10.0, 23.0, 18.4)","(8.5, 18.0, 11.850000000000001)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 8.885714285714286)","(6.0, 7.0, 6.221917808219178)"
04-01-2023 14:16:52.531769,"(10.0, 23.0, 18.4)","(8.5, 18.0, 12.533333333333333)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 8.885714285714286)","(6.0, 7.0, 6.232)"
04-01-2023 14:16:53.532802,"(10.0, 23.0, 18.4)","(8.5, 18.0, 12.533333333333333)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.5300000000000002)","(4.4, 9.6, 8.885714285714286)","(6.0, 7.0, 6.247058823529412)"
04-01-2023 14:16:54.585495,"(10.0, 23.0, 18.4)","(8.5, 18.0, 12.533333333333333)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.4057142857142857)","(4.4, 9.6, 8.885714285714286)","(6.0, 7.0, 6.247058823529412)"
04-01-2023 14:16:55.564852,"(10.0, 23.0, 18.4)","(8.5, 18.0, 12.533333333333333)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.62, 2.4057142857142857)","(4.4, 9.6, 8.885714285714286)","(6.0, 7.0, 6.247058823529412)"
04-01-2023 14:16:56.524337,"(10.0, 23.0, 18.4)","(8.5, 18.0, 12.533333333333333)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.6, 2.4945454545454546)","(4.4, 9.6, 8.885714285714286)","(6.0, 7.0, 6.247058823529412)"
04-01-2023 14:16:57.482546,"(10.0, 23.0, 18.4)","(8.5, 18.0, 12.533333333333333)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.6, 2.3040000000000003)","(4.4, 9.6, 8.975)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:16:58.433624,"(10.0, 23.0, 15.666666666666666)","(8.5, 18.0, 12.533333333333333)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.3040000000000003)","(4.4, 9.6, 9.145454545454545)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:16:59.401548,"(10.0, 23.0, 20.8)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.6232)","(4.4, 9.6, 7.966666666666667)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:00.358170,"(10.0, 23.0, 20.8)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 42.5)","(1.95, 2.7, 2.6232)","(4.4, 9.6, 7.966666666666667)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:01.369761,"(10.0, 23.0, 20.8)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.7, 2.2350000000000003)","(4.4, 9.6, 7.966666666666667)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:02.376440,"(10.0, 23.0, 19.857142857142858)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.7, 2.2350000000000003)","(4.4, 9.6, 7.966666666666667)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:03.439457,"(10.0, 23.0, 19.857142857142858)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.7, 2.2350000000000003)","(4.4, 9.6, 7.966666666666667)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:04.539906,"(10.0, 23.0, 19.857142857142858)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.7, 2.2350000000000003)","(4.4, 9.6, 7.966666666666667)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:05.541023,"(10.0, 23.0, 15.666666666666666)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.7, 2.2350000000000003)","(4.4, 9.6, 7.966666666666667)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:06.484049,"(10.0, 23.0, 15.666666666666666)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.7, 2.2350000000000003)","(4.4, 9.6, 7.966666666666667)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:07.443304,"(10.0, 23.0, 15.666666666666666)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.7, 2.2350000000000003)","(4.4, 9.6, 7.966666666666667)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:08.371265,"(10.0, 23.0, 15.666666666666666)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.023809523809524)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.7, 2.2350000000000003)","(4.4, 9.6, 7.966666666666667)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:09.355921,"(10.0, 23.0, 15.666666666666666)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.088888888888889)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.7, 2.2350000000000003)","(4.4, 9.6, 7.966666666666667)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:10.339234,"(10.0, 23.0, 15.666666666666666)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.088888888888889)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.7, 2.2350000000000003)","(4.4, 9.6, 7.966666666666667)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:11.331318,"(10.0, 23.0, 15.666666666666666)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.088888888888889)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.7, 2.2350000000000003)","(4.4, 9.6, 7.966666666666667)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:12.297358,"(10.0, 23.0, 15.666666666666666)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.7, 2.2350000000000003)","(4.4, 9.6, 7.966666666666667)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:13.371438,"(10.0, 23.0, 15.666666666666666)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.7, 2.2350000000000003)","(4.4, 9.6, 7.966666666666667)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:14.316834,"(10.0, 23.0, 15.666666666666666)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.7, 2.2350000000000003)","(4.4, 9.6, 7.966666666666667)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:15.275861,"(10.0, 23.0, 15.666666666666666)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.7, 2.2350000000000003)","(4.4, 9.6, 7.966666666666667)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:16.297800,"(10.0, 23.0, 15.666666666666666)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.7, 2.2350000000000003)","(4.4, 9.6, 8.914285714285715)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:17.354497,"(10.0, 23.0, 15.666666666666666)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.7, 2.2350000000000003)","(4.4, 9.6, 8.914285714285715)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:18.430707,"(10.0, 23.0, 15.666666666666666)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.7, 2.2350000000000003)","(4.4, 9.6, 7.25)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:19.495876,"(10.0, 23.0, 15.666666666666666)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.7, 2.2350000000000003)","(4.4, 9.6, 7.25)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:20.547945,"(10.0, 23.0, 15.666666666666666)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.7, 2.188)","(4.4, 9.6, 7.25)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:21.549337,"(10.0, 23.0, 15.666666666666666)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.62, 2.157142857142857)","(4.4, 9.6, 7.25)","(6.0, 7.0, 6.2615384615384615)"
04-01-2023 14:17:22.473002,"(10.0, 23.0, 15.666666666666666)","(8.5, 18.0, 14.72)","(8.5, 9.0, 8.690566037735849)","(21.0, 80.0, 26.363636363636363)","(1.95, 2.62, 2.157142857142857)","(4.4, 9.6, 7.25)","(6.0, 7.0, 6.2615384615384615)"
