,Riverina Knight,Amy Allsorts,Flyaway Becky,Greek Malt,Miss Inspiration,Toms The One,Sketchy Comrade,All Palaver
08-12-2022 13:38:42.294151,"(1.65, 2.44, 2.263333333333333)","(101.0, 650.0, 512.5)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.625)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:38:43.710244,"(1.65, 2.44, 2.263333333333333)","(101.0, 650.0, 512.5)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.625)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:38:45.371039,"(1.65, 2.44, 2.263333333333333)","(101.0, 650.0, 512.5)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.625)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:38:46.771130,"(1.65, 2.44, 2.263333333333333)","(101.0, 650.0, 512.5)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.625)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:38:48.218651,"(1.65, 2.44, 2.263333333333333)","(101.0, 650.0, 512.5)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.625)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:38:49.599607,"(1.65, 2.44, 2.263333333333333)","(101.0, 650.0, 512.5)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.625)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:38:50.993970,"(1.65, 2.44, 2.263333333333333)","(101.0, 650.0, 512.5)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.625)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:38:52.351196,"(1.65, 2.44, 2.263333333333333)","(101.0, 650.0, 512.5)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.625)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:38:53.728154,"(1.65, 2.44, 2.263333333333333)","(101.0, 650.0, 512.5)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.625)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:38:55.068417,"(1.65, 2.44, 2.263333333333333)","(101.0, 650.0, 512.5)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.625)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:38:56.442524,"(1.65, 2.44, 2.263333333333333)","(101.0, 650.0, 512.5)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.625)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:38:57.890965,"(1.65, 2.44, 2.263333333333333)","(101.0, 650.0, 512.5)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.625)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:38:59.292940,"(1.65, 2.44, 2.175)","(101.0, 650.0, 512.5)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.625)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:00.716725,"(1.65, 2.44, 2.175)","(101.0, 650.0, 512.5)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.625)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:02.231980,"(1.65, 2.44, 1.9915384615384615)","(101.0, 650.0, 512.5)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:03.653774,"(1.65, 2.44, 2.12)","(101.0, 650.0, 512.5)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:05.008055,"(1.65, 2.4, 2.12)","(101.0, 650.0, 512.5)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:06.396207,"(1.65, 2.4, 2.12)","(101.0, 650.0, 512.5)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:07.849309,"(1.65, 2.4, 1.8960000000000001)","(101.0, 650.0, 512.5)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:09.253580,"(1.65, 2.4, 1.8960000000000001)","(101.0, 650.0, 512.5)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:10.645757,"(1.65, 2.4, 1.8960000000000001)","(101.0, 650.0, 590.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:12.069955,"(1.65, 2.4, 1.8960000000000001)","(101.0, 650.0, 590.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:13.514755,"(1.65, 2.4, 1.8960000000000001)","(101.0, 650.0, 590.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:15.013340,"(1.65, 2.4, 1.8960000000000001)","(101.0, 650.0, 590.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:16.440010,"(1.65, 2.4, 1.8960000000000001)","(101.0, 650.0, 590.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:17.772140,"(1.65, 2.4, 1.8960000000000001)","(101.0, 650.0, 590.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:19.151541,"(1.65, 2.4, 1.8960000000000001)","(101.0, 650.0, 590.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:20.516520,"(1.65, 2.4, 1.8960000000000001)","(101.0, 650.0, 590.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:21.899700,"(1.65, 2.4, 1.8960000000000001)","(101.0, 650.0, 590.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:23.279032,"(1.65, 2.4, 1.8960000000000001)","(101.0, 650.0, 590.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:24.631749,"(1.65, 2.4, 1.8960000000000001)","(101.0, 650.0, 590.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:25.986683,"(1.65, 2.4, 1.8960000000000001)","(101.0, 650.0, 590.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:27.319233,"(1.65, 2.4, 1.8960000000000001)","(101.0, 650.0, 590.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:28.642825,"(1.65, 2.4, 1.8960000000000001)","(101.0, 650.0, 590.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:29.880708,"(1.65, 2.38, 1.8760000000000001)","(101.0, 650.0, 590.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:31.166576,"(1.65, 2.36, 2.1)","(101.0, 650.0, 590.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:32.443075,"(1.65, 2.36, 2.1)","(101.0, 650.0, 590.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:33.701103,"(1.65, 2.36, 2.1)","(101.0, 650.0, 590.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:34.984491,"(1.65, 2.36, 2.1)","(101.0, 650.0, 590.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:36.283480,"(1.65, 2.36, 1.8833333333333333)","(101.0, 650.0, 560.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:37.597596,"(1.65, 2.36, 1.8833333333333333)","(101.0, 650.0, 561.6666666666666)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:38.894808,"(1.65, 2.36, 1.8872727272727274)","(101.0, 650.0, 561.6666666666666)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:40.175273,"(1.65, 2.36, 1.8872727272727274)","(101.0, 650.0, 561.6666666666666)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:41.457279,"(1.65, 2.36, 1.8872727272727274)","(101.0, 650.0, 561.6666666666666)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:42.772445,"(1.65, 2.34, 1.8955555555555557)","(101.0, 650.0, 561.6666666666666)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:44.095302,"(1.65, 2.34, 1.8955555555555557)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:45.405487,"(1.65, 2.34, 1.8955555555555557)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:46.700673,"(1.65, 2.34, 1.9114285714285715)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:48.012842,"(1.65, 2.34, 1.9114285714285715)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:49.384849,"(1.65, 2.34, 1.9114285714285715)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:50.721044,"(1.65, 2.34, 1.9114285714285715)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:52.079938,"(1.65, 2.34, 1.9114285714285715)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:53.419753,"(1.65, 2.34, 1.9114285714285715)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 570.7142857142858)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:54.812609,"(1.65, 2.34, 1.9114285714285715)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 570.7142857142858)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:56.139230,"(1.65, 2.34, 1.9114285714285715)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 570.7142857142858)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:57.478512,"(1.65, 2.34, 1.9114285714285715)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 570.7142857142858)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:39:58.799656,"(1.65, 2.34, 1.9114285714285715)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 570.7142857142858)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:00.073386,"(1.65, 2.34, 1.9114285714285715)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 570.7142857142858)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:01.406845,"(1.65, 2.34, 1.9114285714285715)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:02.847068,"(1.65, 2.34, 1.9114285714285715)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:04.381139,"(1.65, 2.34, 1.9114285714285715)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:05.910784,"(1.65, 2.34, 1.9114285714285715)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:07.341369,"(1.65, 2.34, 1.9114285714285715)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:08.916806,"(1.65, 2.34, 1.9114285714285715)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:10.260452,"(1.65, 2.34, 1.8836363636363638)","(101.0, 650.0, 560.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:11.613802,"(1.65, 2.32, 1.8836363636363638)","(101.0, 650.0, 560.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:12.890785,"(1.65, 2.32, 1.8933333333333333)","(101.0, 650.0, 560.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:14.138619,"(1.65, 2.32, 1.8933333333333333)","(101.0, 650.0, 560.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:15.448539,"(1.65, 2.32, 1.8933333333333333)","(101.0, 650.0, 560.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:16.783141,"(1.65, 2.32, 1.8933333333333333)","(101.0, 650.0, 560.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:18.154898,"(1.65, 2.32, 1.8933333333333333)","(101.0, 650.0, 560.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:19.520214,"(1.65, 2.32, 1.8933333333333333)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:20.915920,"(1.65, 2.32, 1.8933333333333333)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:22.296518,"(1.65, 2.32, 1.8933333333333333)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:23.731885,"(1.65, 2.3, 1.861904761904762)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:25.250908,"(1.65, 2.3, 1.8642105263157895)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:26.647765,"(1.65, 2.3, 1.8642105263157895)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:28.042204,"(1.65, 2.3, 1.8642105263157895)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:29.606323,"(1.65, 2.3, 1.8642105263157895)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:30.978038,"(1.65, 2.3, 1.8642105263157895)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:32.440064,"(1.65, 2.3, 1.8642105263157895)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:33.818419,"(1.65, 2.3, 1.8642105263157895)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:35.447024,"(1.65, 2.3, 1.8642105263157895)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:40:36.963154,"(1.65, 2.3, 1.8642105263157895)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.8, 3.6599999999999997)","(15.0, 36.0, 25.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
