,Tiger One,Homebush Solo,Rowdy Shadow,Going Gorillas,Homebush Bingo,Goldstar Odette,Amuri Patti,Goldstar Wade
09-01-2023 09:10:17.557209,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:18.709119,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:19.780859,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:20.812659,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:21.829223,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:22.859663,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:23.858793,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:24.924530,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:25.924295,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:26.972314,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:28.087599,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:29.137173,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:30.200867,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:31.260913,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:32.337390,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:33.381562,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:34.421345,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:35.444708,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:36.518520,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:37.562173,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:38.628962,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:39.695261,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:40.764755,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:41.811747,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:42.879095,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:43.921270,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:44.991134,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:46.064278,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:47.080138,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:48.136474,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:49.193438,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:50.252381,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:51.261701,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:52.239472,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:53.182360,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:54.122257,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:55.100596,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:56.060398,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:57.059295,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:57.998151,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:10:59.004751,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:00.029163,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:01.053692,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:02.137770,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:03.184058,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:04.235877,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:05.226806,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:06.220635,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:07.212436,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:08.251779,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:09.313030,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:10.347762,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:11.404687,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:12.431726,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:13.464231,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:14.479120,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:15.475328,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:16.524738,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:17.591035,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:18.649890,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:19.718928,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:20.790872,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:21.832995,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:22.872645,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:23.861418,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:24.870453,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:25.900019,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:26.916501,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:27.960016,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:29.057585,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:30.130042,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:31.163897,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:32.219763,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:33.231753,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:34.188908,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:35.172842,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:36.151668,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:37.117802,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:38.140705,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:39.121076,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
09-01-2023 09:11:40.102917,"(3.7, 11.0, 9.389189189189189)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.114634146341462)","(2.9, 7.0, 5.96)"
