,No Personality,Tick And Flick,Vecna,Singing Gunn,Fingal Bay,Lifes A Vision,Always Broke,Rhino Buster
08-01-2023 18:04:03.209505,"(3.6, 4.3, 3.9727272727272727)","(7.5, 15.5, 13.266666666666666)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.766666666666667)","(8.0, 8.8, 8.266666666666667)","(14.0, 32.0, 24.708333333333332)","(31.0, 100.0, 72.38095238095238)"
08-01-2023 18:04:04.358271,"(3.6, 4.3, 4.0)","(7.5, 15.5, 13.266666666666666)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.94)","(8.0, 8.8, 8.16)","(14.0, 32.0, 23.75)","(31.0, 100.0, 72.38095238095238)"
08-01-2023 18:04:05.418847,"(3.6, 4.3, 3.9727272727272727)","(7.5, 15.0, 12.933333333333334)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.94)","(8.0, 8.8, 8.16)","(14.0, 32.0, 23.75)","(31.0, 100.0, 72.38095238095238)"
08-01-2023 18:04:06.617234,"(3.6, 4.3, 3.944444444444444)","(7.5, 15.0, 9.626666666666667)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.94)","(8.0, 8.8, 8.16)","(14.0, 32.0, 23.75)","(31.0, 100.0, 72.38095238095238)"
08-01-2023 18:04:07.689813,"(3.6, 4.3, 3.944444444444444)","(7.5, 15.0, 9.626666666666667)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.94)","(8.0, 8.8, 8.053333333333333)","(14.0, 32.0, 24.5)","(31.0, 100.0, 78.51851851851852)"
08-01-2023 18:04:08.745684,"(3.6, 4.3, 3.944444444444444)","(7.5, 15.0, 9.626666666666667)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.94)","(8.0, 8.8, 8.053333333333333)","(14.0, 32.0, 24.727272727272727)","(31.0, 100.0, 78.51851851851852)"
08-01-2023 18:04:09.807186,"(3.6, 4.3, 3.944444444444444)","(7.5, 15.0, 9.626666666666667)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.94)","(8.0, 8.8, 8.053333333333333)","(14.0, 32.0, 24.25)","(31.0, 100.0, 78.51851851851852)"
08-01-2023 18:04:11.205244,"(3.6, 4.3, 3.944444444444444)","(7.5, 15.0, 12.6)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 7.047058823529412)","(8.0, 8.8, 8.053333333333333)","(14.0, 32.0, 25.18181818181818)","(31.0, 100.0, 78.51851851851852)"
08-01-2023 18:04:12.381073,"(3.6, 4.3, 3.944444444444444)","(7.5, 14.5, 12.6)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 7.047058823529412)","(8.0, 8.8, 8.053333333333333)","(14.0, 32.0, 25.18181818181818)","(31.0, 100.0, 78.51851851851852)"
08-01-2023 18:04:13.563001,"(3.6, 4.3, 3.944444444444444)","(7.5, 14.5, 10.88)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 7.047058823529412)","(8.0, 8.8, 8.053333333333333)","(14.0, 32.0, 29.22222222222222)","(31.0, 100.0, 78.51851851851852)"
08-01-2023 18:04:14.645657,"(3.6, 4.3, 3.944444444444444)","(7.5, 14.0, 10.88)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 7.047058823529412)","(8.0, 8.8, 8.053333333333333)","(14.0, 32.0, 29.22222222222222)","(31.0, 100.0, 78.51851851851852)"
08-01-2023 18:04:15.933124,"(3.6, 4.3, 3.944444444444444)","(7.5, 14.0, 10.88)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 7.047058823529412)","(8.0, 8.8, 8.053333333333333)","(14.0, 32.0, 29.22222222222222)","(31.0, 100.0, 78.51851851851852)"
08-01-2023 18:04:17.297597,"(3.6, 4.3, 3.944444444444444)","(7.5, 14.0, 9.115151515151515)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 7.047058823529412)","(8.0, 8.8, 8.053333333333333)","(14.0, 32.0, 29.22222222222222)","(31.0, 100.0, 78.51851851851852)"
08-01-2023 18:04:18.596416,"(3.6, 4.3, 3.944444444444444)","(7.5, 14.0, 10.366666666666667)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 7.047058823529412)","(8.0, 8.8, 8.053333333333333)","(14.0, 32.0, 28.0)","(31.0, 100.0, 78.51851851851852)"
08-01-2023 18:04:19.731019,"(3.6, 4.3, 3.944444444444444)","(7.5, 13.5, 11.6)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 7.047058823529412)","(8.0, 8.8, 7.866666666666666)","(14.0, 32.0, 27.0)","(31.0, 100.0, 78.51851851851852)"
08-01-2023 18:04:20.858875,"(3.6, 4.3, 3.944444444444444)","(7.5, 13.0, 11.6)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 7.047058823529412)","(8.0, 8.8, 7.779999999999999)","(14.0, 32.0, 27.0)","(31.0, 100.0, 78.51851851851852)"
08-01-2023 18:04:22.033965,"(3.6, 4.3, 3.944444444444444)","(7.5, 13.0, 10.200000000000001)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 7.047058823529412)","(8.0, 8.8, 7.779999999999999)","(14.0, 32.0, 27.0)","(31.0, 100.0, 78.51851851851852)"
08-01-2023 18:04:23.222009,"(3.6, 4.3, 3.944444444444444)","(7.5, 13.0, 10.200000000000001)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 7.047058823529412)","(8.0, 8.8, 7.779999999999999)","(14.0, 32.0, 27.0)","(31.0, 100.0, 78.51851851851852)"
08-01-2023 18:04:24.447795,"(3.6, 4.3, 3.944444444444444)","(7.5, 13.0, 10.200000000000001)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 7.047058823529412)","(8.0, 8.8, 7.779999999999999)","(14.0, 32.0, 27.0)","(31.0, 100.0, 78.51851851851852)"
08-01-2023 18:04:25.530397,"(3.6, 4.3, 3.944444444444444)","(7.5, 12.5, 11.266666666666667)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 7.047058823529412)","(8.0, 8.8, 7.779999999999999)","(14.0, 32.0, 27.0)","(31.0, 100.0, 78.51851851851852)"
08-01-2023 18:04:26.542045,"(3.6, 4.3, 3.94)","(7.5, 12.5, 11.266666666666667)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 7.047058823529412)","(8.0, 8.8, 7.779999999999999)","(14.0, 32.0, 27.147058823529413)","(31.0, 100.0, 78.51851851851852)"
08-01-2023 18:04:27.678206,"(3.6, 4.3, 3.94)","(7.5, 12.5, 11.266666666666667)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.821052631578947)","(8.0, 8.8, 7.779999999999999)","(14.0, 32.0, 27.147058823529413)","(31.0, 100.0, 66.25)"
08-01-2023 18:04:28.813517,"(3.6, 4.3, 3.94)","(7.5, 12.5, 11.266666666666667)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.311111111111111)","(8.0, 8.8, 7.779999999999999)","(14.0, 32.0, 27.147058823529413)","(31.0, 100.0, 60.0)"
08-01-2023 18:04:29.955713,"(3.6, 4.3, 3.94)","(7.5, 12.5, 11.266666666666667)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.3500000000000005)","(8.0, 8.8, 7.779999999999999)","(14.0, 32.0, 27.147058823529413)","(31.0, 100.0, 62.85714285714286)"
08-01-2023 18:04:31.256683,"(3.6, 4.3, 4.0)","(7.5, 12.5, 11.266666666666667)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.3500000000000005)","(8.0, 8.8, 7.779999999999999)","(14.0, 32.0, 27.147058823529413)","(31.0, 100.0, 62.85714285714286)"
08-01-2023 18:04:32.356629,"(3.6, 4.2, 4.0)","(7.5, 12.5, 11.266666666666667)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.3500000000000005)","(8.0, 8.8, 7.779999999999999)","(14.0, 32.0, 27.147058823529413)","(31.0, 100.0, 67.5)"
08-01-2023 18:04:33.470350,"(3.6, 4.2, 4.0)","(7.5, 12.5, 11.266666666666667)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.3500000000000005)","(8.0, 8.8, 7.779999999999999)","(14.0, 32.0, 27.147058823529413)","(31.0, 100.0, 73.6842105263158)"
08-01-2023 18:04:34.668759,"(3.6, 4.2, 4.0)","(7.5, 12.5, 11.266666666666667)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.390476190476191)","(8.0, 8.8, 7.779999999999999)","(14.0, 32.0, 27.147058823529413)","(31.0, 100.0, 73.6842105263158)"
08-01-2023 18:04:35.801682,"(3.6, 4.2, 4.0600000000000005)","(7.5, 12.5, 11.266666666666667)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.390476190476191)","(8.0, 8.8, 7.779999999999999)","(14.0, 32.0, 22.941176470588236)","(31.0, 100.0, 80.43478260869566)"
08-01-2023 18:04:37.045979,"(3.6, 4.2, 3.9375)","(7.5, 12.5, 11.266666666666667)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.390476190476191)","(8.0, 8.8, 7.779999999999999)","(14.0, 32.0, 22.941176470588236)","(31.0, 100.0, 80.43478260869566)"
08-01-2023 18:04:38.222225,"(3.6, 4.2, 3.955)","(7.5, 12.5, 11.266666666666667)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.84)","(8.0, 8.8, 7.779999999999999)","(14.0, 32.0, 22.941176470588236)","(31.0, 100.0, 80.43478260869566)"
08-01-2023 18:04:39.408294,"(3.6, 4.2, 3.955)","(7.5, 12.5, 12.085714285714285)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.8, 7.779999999999999)","(14.0, 32.0, 19.625)","(31.0, 100.0, 80.43478260869566)"
08-01-2023 18:04:40.536424,"(3.6, 4.2, 3.955)","(7.5, 12.5, 12.085714285714285)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.8, 7.779999999999999)","(14.0, 32.0, 19.625)","(31.0, 100.0, 80.43478260869566)"
08-01-2023 18:04:41.664101,"(3.6, 4.2, 3.955)","(7.5, 12.5, 12.085714285714285)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.8, 7.779999999999999)","(14.0, 32.0, 19.625)","(31.0, 100.0, 80.43478260869566)"
08-01-2023 18:04:42.934767,"(3.6, 4.2, 3.955)","(7.5, 12.5, 12.085714285714285)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.8, 7.779999999999999)","(14.0, 32.0, 23.75)","(31.0, 100.0, 80.43478260869566)"
08-01-2023 18:04:44.097065,"(3.6, 4.2, 3.955)","(7.5, 12.5, 12.085714285714285)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.8, 7.779999999999999)","(14.0, 32.0, 22.57142857142857)","(31.0, 100.0, 73.0)"
08-01-2023 18:04:45.338107,"(3.6, 4.2, 3.955)","(7.5, 12.5, 12.085714285714285)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.8, 7.726315789473684)","(14.0, 32.0, 24.235294117647058)","(31.0, 100.0, 77.5)"
08-01-2023 18:04:46.571196,"(3.6, 4.2, 3.955)","(7.5, 12.5, 12.085714285714285)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.8, 8.4)","(14.0, 32.0, 24.666666666666664)","(31.0, 100.0, 77.5)"
08-01-2023 18:04:47.875420,"(3.6, 4.2, 3.955)","(7.5, 12.5, 12.085714285714285)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.6, 7.933333333333333)","(14.0, 32.0, 27.741935483870968)","(31.0, 100.0, 73.33333333333333)"
08-01-2023 18:04:49.048394,"(3.6, 4.2, 3.955)","(7.5, 12.5, 12.085714285714285)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.6, 7.885714285714285)","(14.0, 32.0, 24.4375)","(31.0, 100.0, 78.66666666666666)"
08-01-2023 18:04:50.246166,"(3.6, 4.2, 3.955)","(7.5, 12.5, 12.085714285714285)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.6, 7.885714285714285)","(14.0, 32.0, 26.615384615384617)","(31.0, 100.0, 78.66666666666666)"
08-01-2023 18:04:51.415305,"(3.6, 4.2, 3.955)","(7.5, 12.5, 12.085714285714285)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.6, 7.717647058823529)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 78.66666666666666)"
08-01-2023 18:04:52.610404,"(3.6, 4.2, 3.9958333333333336)","(7.5, 12.5, 12.085714285714285)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.6, 8.0)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 78.66666666666666)"
08-01-2023 18:04:53.785994,"(3.6, 4.2, 3.9958333333333336)","(7.5, 12.5, 12.085714285714285)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.4, 8.3)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 78.66666666666666)"
08-01-2023 18:04:54.946375,"(3.6, 4.2, 3.9958333333333336)","(7.5, 12.5, 12.085714285714285)","(5.5, 9.6, 9.511111111111111)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.4, 8.3)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 78.66666666666666)"
08-01-2023 18:04:56.114439,"(3.6, 4.2, 3.9958333333333336)","(7.5, 12.5, 12.085714285714285)","(5.5, 9.6, 9.523076923076923)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.4, 8.3)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 78.66666666666666)"
08-01-2023 18:04:57.267887,"(3.6, 4.2, 3.9529411764705884)","(7.5, 12.5, 12.085714285714285)","(5.5, 9.8, 9.523076923076923)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.4, 8.0875)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 78.66666666666666)"
08-01-2023 18:04:58.392579,"(3.6, 4.2, 3.9529411764705884)","(7.5, 12.5, 12.085714285714285)","(5.5, 9.8, 9.523076923076923)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.4, 8.0875)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 78.66666666666666)"
08-01-2023 18:04:59.527254,"(3.6, 4.2, 3.9529411764705884)","(7.5, 12.5, 12.1375)","(5.5, 9.8, 9.523076923076923)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.4, 7.858333333333333)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 78.66666666666666)"
08-01-2023 18:05:00.657449,"(3.6, 4.2, 3.9529411764705884)","(7.5, 12.5, 12.1375)","(5.5, 9.8, 9.523076923076923)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.4, 7.858333333333333)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 78.66666666666666)"
08-01-2023 18:05:01.898493,"(3.6, 4.2, 3.9529411764705884)","(7.5, 12.5, 10.269230769230768)","(5.5, 10.0, 10.027272727272727)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.9)","(8.0, 8.4, 7.858333333333333)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 78.66666666666666)"
08-01-2023 18:05:03.075029,"(3.6, 4.2, 3.9529411764705884)","(7.5, 12.5, 10.269230769230768)","(5.5, 10.5, 9.633333333333333)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.9)","(8.0, 8.4, 7.858333333333333)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 76.66666666666667)"
08-01-2023 18:05:04.259633,"(3.6, 4.2, 3.9529411764705884)","(7.5, 12.5, 10.911764705882353)","(5.5, 10.5, 9.735294117647058)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.9)","(8.0, 8.4, 7.858333333333333)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 80.0)"
08-01-2023 18:05:05.476809,"(3.6, 4.2, 3.9375)","(7.5, 12.5, 10.911764705882353)","(5.5, 10.5, 9.735294117647058)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.9)","(8.0, 8.4, 7.858333333333333)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 80.0)"
08-01-2023 18:05:06.606300,"(3.6, 4.2, 3.9375)","(7.5, 12.5, 10.911764705882353)","(5.5, 10.5, 9.958333333333332)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.9)","(8.0, 8.4, 7.858333333333333)","(14.0, 32.0, 29.22222222222222)","(31.0, 100.0, 80.0)"
08-01-2023 18:05:07.923547,"(3.6, 4.2, 3.933333333333333)","(7.5, 12.5, 10.007692307692308)","(5.5, 10.5, 9.958333333333332)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.4, 7.75)","(14.0, 32.0, 29.22222222222222)","(31.0, 100.0, 80.0)"
08-01-2023 18:05:09.075421,"(3.6, 4.1, 3.876923076923077)","(7.5, 12.5, 10.007692307692308)","(5.5, 10.5, 9.9)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.4, 7.75)","(14.0, 32.0, 29.22222222222222)","(31.0, 100.0, 80.0)"
08-01-2023 18:05:10.293392,"(3.6, 4.2, 3.876923076923077)","(7.5, 12.5, 10.007692307692308)","(5.5, 10.5, 9.9)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.4, 7.75)","(14.0, 32.0, 29.22222222222222)","(31.0, 100.0, 80.0)"
08-01-2023 18:05:11.527311,"(3.6, 4.2, 3.876923076923077)","(7.5, 12.5, 10.007692307692308)","(5.5, 10.5, 9.9)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.4, 7.75)","(14.0, 32.0, 29.22222222222222)","(31.0, 100.0, 80.0)"
08-01-2023 18:05:12.581930,"(3.6, 4.2, 3.876923076923077)","(7.5, 12.5, 10.007692307692308)","(5.5, 10.5, 9.9)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.8)","(8.0, 8.4, 7.858333333333333)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 80.0)"
08-01-2023 18:05:13.750312,"(3.6, 4.2, 3.88)","(7.5, 12.5, 10.007692307692308)","(5.5, 10.5, 9.9)","(3.3, 5.2, 4.709090909090909)","(5.0, 7.0, 6.8)","(8.0, 8.4, 7.858333333333333)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 80.0)"
08-01-2023 18:05:14.843429,"(3.6, 4.2, 3.88)","(7.5, 12.0, 10.9)","(6.0, 10.5, 9.9)","(3.3, 5.2, 4.709090909090909)","(5.0, 7.0, 6.8)","(8.0, 8.4, 7.858333333333333)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 80.0)"
08-01-2023 18:05:15.942192,"(3.6, 4.2, 3.88)","(7.5, 12.0, 10.012903225806452)","(6.0, 10.5, 9.9)","(3.3, 5.2, 4.709090909090909)","(5.0, 7.0, 6.8)","(8.0, 8.4, 7.858333333333333)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 80.0)"
08-01-2023 18:05:17.094422,"(3.6, 4.2, 3.88)","(7.5, 12.0, 10.012903225806452)","(6.0, 10.5, 9.9)","(3.3, 5.2, 4.709090909090909)","(5.0, 7.0, 6.8)","(8.0, 8.4, 7.715789473684211)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 82.5)"
08-01-2023 18:05:18.239753,"(3.6, 4.2, 3.88)","(7.5, 12.0, 10.012903225806452)","(6.0, 10.5, 9.9)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.4, 7.715789473684211)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 87.14285714285714)"
08-01-2023 18:05:19.284610,"(3.6, 4.1, 3.8899999999999997)","(7.5, 12.0, 10.075000000000001)","(6.0, 10.5, 9.9)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.4, 7.5875)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 87.14285714285714)"
08-01-2023 18:05:20.366345,"(3.6, 4.1, 3.8899999999999997)","(7.5, 12.0, 10.075000000000001)","(6.0, 10.5, 9.9)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.4, 7.5875)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 87.14285714285714)"
08-01-2023 18:05:21.394337,"(3.6, 4.1, 3.8899999999999997)","(7.5, 12.0, 10.075000000000001)","(6.0, 10.5, 10.3375)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.4, 7.5875)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 87.14285714285714)"
08-01-2023 18:05:22.401990,"(3.6, 4.0, 3.95)","(7.5, 12.0, 10.075000000000001)","(6.0, 10.5, 10.3375)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.4, 7.9185185185185185)","(14.0, 32.0, 29.22222222222222)","(31.0, 100.0, 87.14285714285714)"
08-01-2023 18:05:23.479731,"(3.6, 4.0, 3.988095238095238)","(7.5, 12.0, 10.075000000000001)","(6.0, 10.5, 10.3375)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.4, 7.9185185185185185)","(14.0, 32.0, 29.22222222222222)","(31.0, 100.0, 87.14285714285714)"
08-01-2023 18:05:24.529941,"(3.6, 4.0, 3.9772727272727275)","(7.5, 12.0, 10.012903225806452)","(6.0, 10.5, 10.3375)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.84)","(8.0, 8.4, 7.9185185185185185)","(14.0, 32.0, 29.22222222222222)","(31.0, 100.0, 87.14285714285714)"
08-01-2023 18:05:25.571364,"(3.6, 4.0, 3.90625)","(7.5, 12.0, 10.012903225806452)","(6.0, 10.5, 10.3375)","(3.3, 5.2, 4.75)","(5.0, 7.0, 6.373913043478261)","(8.0, 8.4, 7.9185185185185185)","(14.0, 32.0, 29.22222222222222)","(31.0, 100.0, 87.14285714285714)"
08-01-2023 18:05:26.616814,"(3.6, 4.0, 3.90625)","(7.5, 12.0, 10.012903225806452)","(6.0, 10.5, 10.355555555555556)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.373913043478261)","(8.0, 8.4, 7.9185185185185185)","(14.0, 32.0, 29.22222222222222)","(31.0, 100.0, 87.14285714285714)"
08-01-2023 18:05:27.611262,"(3.6, 4.0, 3.90625)","(7.5, 12.0, 10.012903225806452)","(6.0, 11.0, 10.047058823529412)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.373913043478261)","(8.0, 8.4, 7.9185185185185185)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 87.14285714285714)"
08-01-2023 18:05:28.618225,"(3.6, 4.0, 3.90625)","(7.5, 12.0, 10.012903225806452)","(6.0, 11.0, 10.16)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.373913043478261)","(8.0, 8.4, 7.9185185185185185)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 87.14285714285714)"
08-01-2023 18:05:29.821034,"(3.6, 4.0, 3.90625)","(7.5, 12.0, 10.012903225806452)","(6.0, 11.0, 10.16)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.373913043478261)","(8.0, 8.4, 7.9185185185185185)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 87.14285714285714)"
08-01-2023 18:05:30.913871,"(3.6, 4.0, 3.90625)","(7.5, 12.0, 10.012903225806452)","(6.0, 11.0, 10.16)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.373913043478261)","(8.0, 8.4, 7.9185185185185185)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 87.14285714285714)"
08-01-2023 18:05:31.955623,"(3.6, 4.0, 3.90625)","(7.5, 11.5, 10.65)","(6.0, 11.0, 10.16)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.373913043478261)","(8.0, 8.4, 7.9185185185185185)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 87.14285714285714)"
08-01-2023 18:05:33.074656,"(3.6, 4.0, 3.8636363636363638)","(7.5, 11.5, 10.35)","(6.0, 11.0, 10.228571428571428)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.373913043478261)","(8.0, 8.4, 7.9185185185185185)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 90.0)"
08-01-2023 18:05:34.224624,"(3.6, 4.0, 3.8636363636363638)","(7.5, 11.5, 10.35)","(6.0, 11.0, 10.228571428571428)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.373913043478261)","(8.0, 8.4, 7.9185185185185185)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 90.0)"
08-01-2023 18:05:35.443351,"(3.6, 4.0, 3.8636363636363638)","(7.5, 11.5, 10.35)","(6.0, 11.0, 11.04)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.373913043478261)","(8.0, 8.4, 7.9185185185185185)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 90.0)"
08-01-2023 18:05:36.640786,"(3.6, 4.0, 3.8636363636363638)","(7.5, 11.5, 9.774999999999999)","(6.0, 11.5, 10.872727272727273)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.373913043478261)","(8.0, 8.4, 7.9185185185185185)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 90.0)"
08-01-2023 18:05:37.776816,"(3.6, 4.0, 3.8636363636363638)","(7.5, 11.5, 9.774999999999999)","(6.0, 11.5, 10.872727272727273)","(3.3, 5.2, 4.75)","(5.0, 7.2, 6.373913043478261)","(8.0, 8.4, 7.635294117647059)","(14.0, 32.0, 29.61904761904762)","(31.0, 100.0, 90.0)"
