,Mosht Up,True Crime,Best Side,Isorich,Miss Checkoni,Oakfield Mahogany,Ondo Pasa
07-01-2023 16:00:17.093601,"(10.0, 14.5, 13.1)","(1.8, 2.0, 1.95875)","(13.0, 19.0, 18.045454545454547)","(10.0, 16.5, 15.9)","(12.0, 14.0, 13.294117647058824)","(3.9, 4.8, 4.546153846153846)","(41.0, 65.0, 57.5)"
07-01-2023 16:00:18.235398,"(10.0, 14.5, 13.1)","(1.8, 2.0, 1.95875)","(13.0, 18.5, 17.875)","(10.0, 16.5, 16.203703703703702)","(12.0, 14.0, 13.357142857142858)","(3.9, 4.8, 4.546153846153846)","(41.0, 65.0, 57.5)"
07-01-2023 16:00:19.394261,"(10.0, 14.5, 13.1)","(1.8, 2.0, 1.95875)","(13.0, 19.0, 17.875)","(10.0, 16.5, 16.203703703703702)","(12.0, 14.0, 13.357142857142858)","(3.9, 4.8, 4.546153846153846)","(41.0, 65.0, 57.5)"
07-01-2023 16:00:20.502417,"(10.0, 14.5, 13.1)","(1.8, 2.0, 1.95875)","(13.0, 19.0, 17.875)","(10.0, 16.5, 16.203703703703702)","(12.0, 14.0, 13.357142857142858)","(3.9, 4.8, 4.546153846153846)","(41.0, 65.0, 60.0)"
07-01-2023 16:00:21.567175,"(10.0, 14.5, 13.45)","(1.8, 2.0, 1.9838235294117648)","(13.0, 19.0, 18.18181818181818)","(10.0, 16.5, 15.833333333333334)","(12.0, 14.0, 13.357142857142858)","(3.9, 4.8, 4.546153846153846)","(41.0, 70.0, 60.0)"
07-01-2023 16:00:22.632171,"(10.0, 14.5, 13.45)","(1.8, 2.0, 1.9838235294117648)","(13.0, 19.0, 18.18181818181818)","(10.0, 16.5, 15.833333333333334)","(12.0, 14.0, 13.357142857142858)","(3.9, 4.8, 4.546153846153846)","(41.0, 70.0, 60.0)"
07-01-2023 16:00:23.755205,"(10.0, 14.5, 13.45)","(1.8, 2.0, 1.9838235294117648)","(13.0, 19.0, 18.18181818181818)","(10.0, 16.5, 15.833333333333334)","(12.0, 14.0, 13.357142857142858)","(3.9, 4.8, 4.546153846153846)","(41.0, 70.0, 60.0)"
07-01-2023 16:00:24.875722,"(10.0, 14.5, 13.45)","(1.8, 2.0, 1.9838235294117648)","(13.0, 19.0, 18.18181818181818)","(10.0, 16.5, 16.071428571428573)","(12.0, 14.0, 13.357142857142858)","(3.9, 4.8, 4.546153846153846)","(41.0, 70.0, 60.0)"
07-01-2023 16:00:26.170781,"(10.0, 14.5, 13.45)","(1.8, 2.0, 1.9864864864864864)","(13.0, 19.0, 18.18181818181818)","(10.0, 16.5, 16.25)","(12.0, 14.0, 13.357142857142858)","(3.9, 4.8, 4.546153846153846)","(41.0, 70.0, 60.0)"
07-01-2023 16:00:27.593965,"(10.0, 14.5, 13.45)","(1.8, 2.0, 1.98)","(13.0, 19.0, 18.18181818181818)","(10.0, 16.5, 16.25)","(12.0, 14.0, 13.357142857142858)","(3.9, 4.8, 4.5212121212121215)","(41.0, 70.0, 73.75)"
07-01-2023 16:00:29.220438,"(10.0, 14.5, 13.1)","(1.8, 2.0, 1.9707317073170731)","(13.0, 19.0, 18.18181818181818)","(10.0, 16.5, 16.0)","(12.0, 14.0, 13.357142857142858)","(3.9, 4.9, 4.562162162162163)","(41.0, 80.0, 71.66666666666667)"
07-01-2023 16:00:30.768613,"(10.0, 14.5, 13.1)","(1.8, 2.0, 1.9478260869565216)","(13.0, 19.0, 18.0)","(10.0, 16.5, 16.0)","(12.0, 14.0, 13.357142857142858)","(3.9, 4.9, 4.524242424242424)","(41.0, 80.0, 71.66666666666667)"
07-01-2023 16:00:31.985161,"(10.0, 14.5, 13.743243243243244)","(1.8, 2.0, 1.9478260869565216)","(13.0, 18.5, 17.53846153846154)","(10.0, 16.5, 16.0)","(12.0, 14.0, 13.357142857142858)","(3.9, 4.9, 4.524242424242424)","(41.0, 80.0, 71.66666666666667)"
07-01-2023 16:00:33.175097,"(10.0, 14.5, 13.743243243243244)","(1.8, 2.0, 1.9478260869565216)","(13.0, 18.5, 17.53846153846154)","(10.0, 16.5, 16.0)","(12.0, 14.0, 13.357142857142858)","(3.9, 4.9, 4.524242424242424)","(41.0, 80.0, 71.66666666666667)"
07-01-2023 16:00:34.314987,"(10.0, 14.5, 13.743243243243244)","(1.8, 2.0, 1.9478260869565216)","(13.0, 18.5, 17.53846153846154)","(11.0, 16.5, 16.0)","(12.0, 14.0, 13.357142857142858)","(3.9, 4.9, 4.524242424242424)","(41.0, 80.0, 71.66666666666667)"
07-01-2023 16:00:35.461745,"(10.0, 14.5, 13.817073170731707)","(1.8, 2.0, 1.9478260869565216)","(13.0, 18.5, 17.53846153846154)","(11.0, 16.5, 16.0)","(12.0, 14.0, 13.357142857142858)","(3.9, 4.9, 4.573684210526316)","(41.0, 80.0, 71.66666666666667)"
07-01-2023 16:00:36.688219,"(10.0, 14.5, 13.817073170731707)","(1.8, 2.0, 1.9617647058823529)","(13.0, 18.5, 17.53846153846154)","(11.0, 16.5, 16.0)","(12.0, 14.0, 13.357142857142858)","(3.9, 4.9, 4.573684210526316)","(41.0, 80.0, 71.66666666666667)"
07-01-2023 16:00:37.995633,"(10.0, 14.0, 13.5)","(1.8, 2.0, 1.9617647058823529)","(13.0, 18.0, 17.6)","(11.0, 16.5, 15.785714285714286)","(12.0, 13.5, 13.227272727272727)","(3.9, 4.9, 4.573684210526316)","(41.0, 80.0, 67.5)"
07-01-2023 16:00:39.279058,"(10.0, 14.0, 13.75)","(1.8, 2.0, 1.9617647058823529)","(13.0, 18.0, 17.6)","(11.0, 16.0, 15.428571428571429)","(12.0, 13.5, 13.227272727272727)","(3.9, 4.9, 4.661538461538462)","(41.0, 80.0, 67.5)"
07-01-2023 16:00:40.601866,"(10.0, 14.0, 13.75)","(1.8, 2.0, 1.9694117647058824)","(13.0, 18.0, 17.0)","(11.0, 16.0, 15.25)","(12.0, 13.5, 12.688888888888888)","(3.9, 4.9, 4.7)","(41.0, 80.0, 67.5)"
07-01-2023 16:00:41.832897,"(10.0, 14.0, 13.75)","(1.8, 2.0, 1.9694117647058824)","(13.0, 18.0, 17.0)","(11.0, 16.0, 15.071428571428571)","(12.0, 13.0, 12.658536585365853)","(3.9, 4.9, 4.66)","(41.0, 80.0, 67.5)"
07-01-2023 16:00:43.097285,"(10.0, 14.0, 13.846153846153847)","(1.8, 2.0, 2.019390243902439)","(13.0, 18.0, 17.0)","(11.0, 15.5, 14.5)","(12.0, 13.0, 12.605263157894736)","(3.9, 4.9, 4.647368421052632)","(41.0, 80.0, 64.0)"
07-01-2023 16:00:44.335981,"(10.0, 14.0, 13.846153846153847)","(1.8, 2.06, 2.0506329113924053)","(13.0, 18.0, 16.666666666666668)","(11.0, 15.5, 14.5)","(12.0, 13.0, 12.605263157894736)","(3.9, 4.9, 4.621739130434783)","(41.0, 80.0, 58.666666666666664)"
07-01-2023 16:00:45.455985,"(10.0, 14.0, 13.846153846153847)","(1.8, 2.06, 2.0239024390243903)","(13.0, 18.0, 16.666666666666668)","(11.0, 15.5, 14.5)","(12.0, 13.0, 12.605263157894736)","(3.9, 4.9, 4.621739130434783)","(41.0, 80.0, 58.666666666666664)"
07-01-2023 16:00:46.644471,"(10.0, 14.0, 13.75)","(1.8, 2.06, 2.0405263157894735)","(13.0, 18.0, 16.666666666666668)","(11.0, 15.5, 14.5)","(12.0, 13.0, 12.61111111111111)","(3.9, 4.9, 4.621739130434783)","(41.0, 80.0, 67.2)"
07-01-2023 16:00:47.796571,"(10.0, 14.0, 13.75)","(1.8, 2.06, 2.0405263157894735)","(13.0, 18.0, 16.666666666666668)","(11.0, 15.5, 14.5)","(12.0, 13.0, 12.61111111111111)","(3.9, 4.9, 4.621739130434783)","(41.0, 80.0, 67.2)"
07-01-2023 16:00:48.937338,"(10.0, 14.0, 13.75)","(1.8, 2.06, 2.0405263157894735)","(13.0, 18.0, 16.666666666666668)","(11.0, 15.5, 14.5)","(12.0, 13.0, 12.61111111111111)","(3.9, 4.9, 4.621739130434783)","(41.0, 80.0, 67.2)"
07-01-2023 16:00:50.127375,"(10.0, 14.0, 13.75)","(1.8, 2.06, 2.0405263157894735)","(13.0, 18.0, 16.9)","(11.0, 15.5, 15.0)","(12.0, 13.0, 12.61111111111111)","(3.9, 4.9, 4.609090909090909)","(41.0, 80.0, 67.2)"
07-01-2023 16:00:51.456114,"(10.0, 14.0, 13.75)","(1.8, 2.06, 2.0405263157894735)","(13.0, 17.5, 16.0)","(11.0, 16.0, 15.0)","(12.0, 13.0, 12.61111111111111)","(3.9, 4.9, 4.609090909090909)","(41.0, 80.0, 67.2)"
07-01-2023 16:00:52.785484,"(10.0, 14.0, 13.75)","(1.8, 2.06, 2.0405263157894735)","(13.0, 17.5, 16.0)","(11.0, 16.0, 15.0)","(12.0, 13.0, 12.61111111111111)","(3.9, 4.9, 4.757142857142857)","(41.0, 80.0, 67.2)"
07-01-2023 16:00:54.082048,"(10.0, 14.0, 13.75)","(1.8, 2.06, 2.0405263157894735)","(13.0, 17.5, 16.0)","(11.0, 16.0, 15.0)","(12.0, 13.0, 12.61111111111111)","(3.9, 4.8, 4.757142857142857)","(41.0, 80.0, 67.2)"
07-01-2023 16:00:55.347108,"(10.0, 14.0, 13.75)","(1.8, 2.06, 2.0405263157894735)","(13.0, 17.5, 16.0)","(11.0, 16.0, 14.5)","(12.0, 13.0, 12.61111111111111)","(3.9, 4.8, 4.757142857142857)","(41.0, 80.0, 67.2)"
07-01-2023 16:00:56.584370,"(10.0, 14.0, 13.75)","(1.8, 2.1, 2.0531914893617023)","(13.0, 17.5, 16.0)","(11.0, 15.5, 14.5)","(12.0, 13.0, 12.61111111111111)","(3.9, 4.8, 4.757142857142857)","(41.0, 80.0, 67.2)"
07-01-2023 16:00:57.796672,"(10.0, 14.0, 13.75)","(1.8, 2.1, 2.0531914893617023)","(13.0, 17.5, 16.0)","(11.0, 15.5, 14.5)","(12.0, 13.0, 12.61111111111111)","(3.9, 4.8, 4.757142857142857)","(41.0, 80.0, 67.2)"
07-01-2023 16:00:59.025501,"(10.0, 14.0, 13.75)","(1.8, 2.1, 2.0531914893617023)","(13.0, 17.5, 16.0)","(11.0, 15.5, 14.5)","(12.0, 13.0, 12.766666666666667)","(3.9, 4.8, 4.636363636363637)","(41.0, 80.0, 72.0)"
07-01-2023 16:01:00.202278,"(10.0, 14.0, 13.75)","(1.8, 2.1, 2.0531914893617023)","(13.0, 17.0, 16.4)","(11.0, 15.5, 14.928571428571429)","(12.0, 13.0, 12.642857142857142)","(3.9, 4.8, 4.695652173913043)","(41.0, 80.0, 75.71428571428572)"
07-01-2023 16:01:01.451385,"(10.0, 14.5, 13.710526315789474)","(1.8, 2.1, 2.080769230769231)","(13.0, 17.0, 16.571428571428573)","(11.0, 15.5, 14.928571428571429)","(12.0, 13.0, 12.642857142857142)","(3.9, 4.8, 4.695652173913043)","(41.0, 80.0, 72.5)"
07-01-2023 16:01:02.581619,"(10.0, 14.5, 13.710526315789474)","(1.8, 2.1, 2.080769230769231)","(13.0, 17.0, 16.571428571428573)","(11.0, 15.5, 14.571428571428571)","(12.0, 13.0, 11.891304347826086)","(3.9, 4.8, 4.695652173913043)","(41.0, 80.0, 72.5)"
07-01-2023 16:01:03.694537,"(10.0, 14.5, 13.710526315789474)","(1.8, 2.1, 2.080769230769231)","(13.0, 17.0, 16.571428571428573)","(11.0, 15.0, 14.214285714285714)","(12.0, 12.5, 10.568965517241379)","(3.9, 4.8, 4.704761904761905)","(41.0, 80.0, 67.0)"
07-01-2023 16:01:04.897142,"(10.0, 14.5, 13.710526315789474)","(1.8, 2.1, 2.045901639344262)","(13.0, 17.0, 18.5)","(11.0, 14.5, 14.214285714285714)","(12.0, 11.0, 10.520833333333334)","(3.9, 4.8, 4.704761904761905)","(41.0, 75.0, 68.75)"
07-01-2023 16:01:06.193945,"(10.0, 14.5, 12.363636363636363)","(1.8, 2.1, 2.057894736842105)","(13.0, 21.0, 19.75)","(10.0, 14.5, 14.25)","(12.0, 11.0, 11.007692307692308)","(3.9, 4.8, 4.7375)","(41.0, 75.0, 67.5)"
07-01-2023 16:01:07.541750,"(10.0, 14.0, 13.526315789473685)","(1.8, 2.1, 2.057894736842105)","(13.0, 21.0, 19.058823529411764)","(10.0, 14.5, 14.25)","(12.0, 12.5, 10.840909090909092)","(3.9, 4.8, 4.7375)","(41.0, 75.0, 67.5)"
07-01-2023 16:01:08.830360,"(10.0, 14.0, 13.526315789473685)","(1.8, 2.1, 2.057894736842105)","(13.0, 20.0, 19.058823529411764)","(10.0, 14.5, 14.25)","(12.0, 12.0, 10.840909090909092)","(3.9, 4.8, 4.7375)","(41.0, 75.0, 67.5)"
07-01-2023 16:01:10.256862,"(10.0, 14.0, 13.526315789473685)","(1.8, 2.1, 2.0754601226993867)","(13.0, 20.0, 18.6)","(10.0, 14.5, 14.25)","(12.0, 12.0, 10.725)","(3.9, 4.8, 4.743478260869566)","(41.0, 75.0, 67.5)"
07-01-2023 16:01:11.618655,"(10.0, 14.0, 13.526315789473685)","(1.8, 2.1, 2.0763313609467455)","(13.0, 20.0, 18.6)","(10.0, 14.5, 14.4)","(12.0, 12.0, 10.725)","(3.9, 4.9, 4.734146341463415)","(41.0, 75.0, 67.5)"
07-01-2023 16:01:13.148913,"(10.0, 14.0, 13.521739130434783)","(1.8, 2.1, 2.0763313609467455)","(13.0, 20.0, 18.6)","(10.0, 14.5, 14.8)","(12.0, 12.0, 10.725)","(3.9, 4.9, 4.734146341463415)","(41.0, 75.0, 67.5)"
07-01-2023 16:01:14.877640,"(10.0, 14.0, 13.521739130434783)","(1.8, 2.1, 2.0763313609467455)","(13.0, 20.0, 18.6)","(10.0, 15.0, 14.214285714285714)","(12.0, 12.0, 11.0)","(3.9, 4.9, 4.734146341463415)","(41.0, 75.0, 55.67567567567568)"
07-01-2023 16:01:16.363866,"(10.0, 14.0, 13.521739130434783)","(1.8, 2.1, 2.0735099337748344)","(13.0, 20.0, 18.6)","(10.0, 14.5, 14.214285714285714)","(12.0, 11.5, 11.0)","(3.9, 4.9, 4.734146341463415)","(41.0, 80.0, 55.67567567567568)"
07-01-2023 16:01:18.156346,"(10.0, 14.0, 13.521739130434783)","(1.8, 2.1, 2.0751552795031056)","(13.0, 20.0, 18.46875)","(10.0, 14.5, 14.25)","(12.0, 11.5, 11.421052631578947)","(3.9, 4.9, 4.734146341463415)","(41.0, 80.0, 55.67567567567568)"
07-01-2023 16:01:19.723569,"(10.0, 14.0, 13.521739130434783)","(1.8, 2.1, 2.0751552795031056)","(13.0, 20.0, 18.46875)","(10.0, 14.5, 14.346153846153847)","(12.0, 11.5, 11.470588235294118)","(3.9, 4.9, 4.721052631578948)","(41.0, 80.0, 55.67567567567568)"
07-01-2023 16:01:21.002492,"(10.0, 14.0, 13.521739130434783)","(1.8, 2.1, 2.0824242424242425)","(13.0, 20.0, 17.958333333333332)","(10.0, 14.5, 14.366666666666667)","(12.0, 11.5, 11.372093023255815)","(3.9, 4.9, 4.721052631578948)","(41.0, 80.0, 55.67567567567568)"
07-01-2023 16:01:22.279728,"(10.0, 14.0, 13.521739130434783)","(1.8, 2.1, 2.0824242424242425)","(13.0, 20.0, 17.2)","(10.0, 14.5, 14.366666666666667)","(12.0, 12.0, 11.484848484848484)","(3.9, 4.9, 4.728571428571429)","(41.0, 80.0, 55.67567567567568)"
07-01-2023 16:01:23.682148,"(10.0, 14.0, 13.521739130434783)","(1.8, 2.1, 2.0824242424242425)","(13.0, 20.0, 18.133333333333333)","(10.0, 14.5, 14.366666666666667)","(12.0, 12.0, 11.484848484848484)","(3.9, 4.9, 4.728571428571429)","(41.0, 80.0, 55.67567567567568)"
07-01-2023 16:01:24.960452,"(10.0, 14.0, 13.521739130434783)","(1.8, 2.1, 2.0824242424242425)","(13.0, 20.0, 18.526315789473685)","(10.0, 14.5, 14.366666666666667)","(11.0, 12.0, 11.484848484848484)","(3.9, 4.9, 4.721052631578948)","(41.0, 80.0, 55.67567567567568)"
07-01-2023 16:01:26.174269,"(10.0, 14.0, 13.521739130434783)","(1.8, 2.1, 2.0825)","(13.0, 20.0, 18.526315789473685)","(10.0, 14.5, 15.357142857142858)","(11.0, 12.0, 11.484848484848484)","(3.9, 4.9, 4.721052631578948)","(41.0, 80.0, 73.33333333333334)"
07-01-2023 16:01:27.467385,"(10.0, 14.0, 13.521739130434783)","(1.8, 2.1, 2.0825)","(13.0, 20.0, 18.526315789473685)","(10.0, 15.5, 15.357142857142858)","(11.0, 12.0, 11.484848484848484)","(3.9, 4.9, 4.721052631578948)","(41.0, 80.0, 73.33333333333334)"
07-01-2023 16:01:28.743735,"(10.0, 14.0, 13.521739130434783)","(1.8, 2.1, 2.0825)","(13.0, 20.0, 18.526315789473685)","(10.0, 15.5, 15.346153846153847)","(11.0, 12.0, 11.941176470588236)","(3.9, 4.9, 4.7542857142857144)","(41.0, 80.0, 73.33333333333334)"
07-01-2023 16:01:30.050752,"(10.0, 14.0, 12.28125)","(1.8, 2.1, 2.0825)","(13.0, 20.0, 18.526315789473685)","(10.0, 15.5, 14.727272727272727)","(11.0, 12.0, 11.941176470588236)","(3.9, 4.9, 4.7542857142857144)","(41.0, 80.0, 73.33333333333334)"
07-01-2023 16:01:31.335667,"(10.0, 13.5, 13.318181818181818)","(1.8, 2.1, 2.093777777777778)","(13.0, 20.0, 18.526315789473685)","(10.0, 15.0, 14.727272727272727)","(11.0, 12.0, 11.2)","(3.9, 4.9, 4.7542857142857144)","(41.0, 80.0, 73.33333333333334)"
07-01-2023 16:01:32.640472,"(10.0, 13.5, 13.318181818181818)","(1.8, 2.1, 2.093777777777778)","(13.0, 20.0, 18.526315789473685)","(10.0, 15.0, 14.727272727272727)","(11.0, 11.5, 11.2)","(3.9, 4.9, 4.7542857142857144)","(41.0, 80.0, 73.33333333333334)"
07-01-2023 16:01:33.927459,"(10.0, 13.5, 13.166666666666666)","(1.8, 2.1, 2.0913846153846154)","(13.0, 20.0, 18.526315789473685)","(10.0, 15.0, 14.727272727272727)","(11.0, 11.5, 10.865853658536585)","(3.9, 4.9, 4.7542857142857144)","(41.0, 80.0, 68.0)"
07-01-2023 16:01:35.162238,"(10.0, 13.0, 12.75)","(1.8, 2.1, 2.0913846153846154)","(13.0, 20.0, 18.526315789473685)","(10.0, 15.0, 14.727272727272727)","(11.0, 11.5, 10.865853658536585)","(3.9, 4.9, 4.78)","(41.0, 80.0, 65.0)"
07-01-2023 16:01:36.400187,"(10.0, 13.0, 12.75)","(1.8, 2.18, 2.1411940298507464)","(13.0, 20.0, 18.526315789473685)","(10.0, 15.0, 14.727272727272727)","(11.0, 11.5, 10.865853658536585)","(3.9, 4.9, 4.78)","(41.0, 75.0, 65.0)"
07-01-2023 16:01:37.680828,"(10.0, 13.0, 12.75)","(1.8, 2.18, 2.1411940298507464)","(13.0, 20.0, 19.0)","(10.0, 15.0, 14.192307692307692)","(11.0, 11.5, 10.633333333333333)","(3.9, 4.9, 4.78)","(41.0, 75.0, 65.0)"
07-01-2023 16:01:38.810456,"(10.0, 13.0, 12.75)","(1.8, 2.22, 2.1586516853932585)","(13.0, 19.5, 19.0)","(10.0, 14.5, 14.192307692307692)","(11.0, 11.0, 10.633333333333333)","(3.9, 4.9, 4.7542857142857144)","(41.0, 75.0, 65.0)"
07-01-2023 16:01:40.050579,"(10.0, 13.0, 12.375)","(1.8, 2.2, 2.1953846153846155)","(13.0, 19.5, 18.76923076923077)","(10.0, 14.5, 14.289473684210526)","(11.0, 11.0, 10.633333333333333)","(3.9, 4.9, 4.7542857142857144)","(41.0, 75.0, 58.333333333333336)"
07-01-2023 16:01:41.344334,"(10.0, 13.0, 12.375)","(1.8, 2.2, 2.2866666666666666)","(13.0, 19.0, 18.25)","(11.0, 14.5, 14.214285714285714)","(11.0, 11.0, 9.991489361702127)","(3.9, 4.9, 4.421052631578948)","(41.0, 75.0, 57.0)"
07-01-2023 16:01:42.672815,"(10.0, 13.0, 12.375)","(1.8, 2.3, 2.294782608695652)","(13.0, 19.0, 18.1)","(11.0, 14.5, 14.1)","(11.0, 10.0, 9.992)","(3.9, 4.9, 4.72258064516129)","(41.0, 75.0, 57.0)"
07-01-2023 16:01:43.973127,"(10.0, 13.0, 12.31578947368421)","(1.8, 2.3, 2.294782608695652)","(14.0, 19.0, 18.1)","(11.0, 14.5, 14.1)","(10.0, 10.0, 9.992)","(3.9, 4.8, 4.733333333333333)","(31.0, 75.0, 53.4)"
07-01-2023 16:01:45.235242,"(10.0, 13.0, 12.31578947368421)","(1.85, 2.3, 2.29)","(14.0, 19.0, 18.1)","(11.0, 14.5, 14.1)","(10.0, 10.0, 9.992)","(3.9, 4.8, 4.7379310344827585)","(31.0, 75.0, 53.4)"
07-01-2023 16:01:46.532210,"(10.0, 13.0, 12.31578947368421)","(1.85, 2.3, 2.293913043478261)","(14.0, 19.0, 18.1)","(11.0, 14.5, 14.25)","(10.0, 10.0, 9.992)","(3.9, 4.8, 4.627272727272727)","(31.0, 75.0, 53.4)"
07-01-2023 16:01:47.744831,"(10.0, 13.0, 12.31578947368421)","(1.85, 2.3, 2.293913043478261)","(14.0, 19.0, 18.0625)","(11.0, 14.5, 14.25)","(10.0, 10.0, 9.992)","(3.9, 4.7, 4.627272727272727)","(31.0, 75.0, 53.4)"
07-01-2023 16:01:48.993551,"(10.0, 13.0, 12.31578947368421)","(1.85, 2.3, 2.22)","(14.0, 19.0, 18.0625)","(11.0, 14.5, 15.214285714285714)","(10.0, 10.0, 9.992)","(3.9, 4.7, 4.627272727272727)","(31.0, 75.0, 53.4)"
07-01-2023 16:01:50.187284,"(10.0, 13.0, 12.31578947368421)","(1.85, 2.3, 2.22)","(14.0, 19.0, 18.0625)","(11.0, 15.5, 15.214285714285714)","(10.0, 10.0, 9.993650793650794)","(3.9, 4.7, 4.627272727272727)","(31.0, 75.0, 53.4)"
07-01-2023 16:01:51.337188,"(10.0, 13.0, 12.31578947368421)","(1.85, 2.3, 2.2967816091954023)","(14.0, 19.0, 18.0625)","(11.0, 15.5, 15.333333333333334)","(10.0, 10.0, 9.993650793650794)","(3.9, 4.7, 4.627272727272727)","(31.0, 75.0, 53.4)"
07-01-2023 16:01:52.529233,"(10.0, 13.0, 12.25)","(1.85, 2.3, 2.2948623853211005)","(14.0, 19.0, 18.0625)","(11.0, 15.5, 15.318181818181818)","(10.0, 10.0, 9.993650793650794)","(3.9, 4.7, 4.542857142857143)","(31.0, 75.0, 59.57142857142857)"
07-01-2023 16:01:53.794575,"(10.0, 13.0, 12.25)","(1.85, 2.3, 2.2948623853211005)","(14.0, 19.0, 18.0625)","(11.0, 15.5, 15.318181818181818)","(10.0, 10.0, 9.993650793650794)","(3.9, 4.7, 4.542857142857143)","(31.0, 75.0, 59.57142857142857)"
07-01-2023 16:01:54.999334,"(10.0, 13.0, 12.28)","(1.85, 2.3, 2.269811320754717)","(14.0, 19.0, 17.88888888888889)","(11.0, 15.5, 15.25)","(10.0, 10.0, 9.942857142857143)","(3.9, 4.7, 4.514285714285714)","(31.0, 75.0, 55.0)"
07-01-2023 16:01:56.185109,"(10.0, 13.0, 12.28)","(1.85, 2.3, 2.267457627118644)","(14.0, 19.0, 17.88888888888889)","(11.0, 15.5, 15.25)","(10.0, 10.0, 9.942857142857143)","(3.9, 4.6, 4.514285714285714)","(31.0, 75.0, 55.0)"
07-01-2023 16:01:57.294202,"(10.0, 13.0, 12.307692307692308)","(1.85, 2.14, 2.121688311688312)","(14.0, 19.0, 17.88888888888889)","(10.0, 15.5, 15.25)","(10.0, 10.0, 9.942857142857143)","(3.9, 4.6, 4.545454545454545)","(31.0, 75.0, 55.0)"
07-01-2023 16:01:58.501061,"(10.0, 13.0, 12.28)","(1.85, 2.3, 2.1950000000000003)","(14.0, 19.0, 18.473684210526315)","(10.0, 15.5, 15.25)","(10.0, 10.0, 9.942857142857143)","(3.9, 4.6, 4.514285714285714)","(31.0, 75.0, 62.5)"
07-01-2023 16:01:59.799500,"(10.0, 13.0, 12.466666666666667)","(1.85, 2.22, 2.1644444444444444)","(14.0, 19.0, 17.88888888888889)","(10.0, 15.5, 15.125)","(10.0, 10.0, 9.942857142857143)","(3.9, 4.6, 4.55)","(31.0, 75.0, 55.0)"
07-01-2023 16:02:01.236758,"(10.0, 13.0, 12.6875)","(1.85, 2.22, 2.1475)","(14.0, 19.0, 17.88888888888889)","(10.0, 15.5, 15.125)","(10.0, 10.0, 9.942857142857143)","(3.9, 4.6, 4.55)","(31.0, 75.0, 58.333333333333336)"
07-01-2023 16:02:02.545181,"(10.0, 13.5, 13.058823529411764)","(1.85, 2.22, 2.187777777777778)","(14.0, 19.0, 17.88888888888889)","(10.0, 15.5, 15.125)","(10.0, 10.0, 9.942857142857143)","(3.9, 4.6, 4.51)","(31.0, 75.0, 66.0)"
07-01-2023 16:02:03.717195,"(10.0, 13.5, 13.058823529411764)","(1.85, 2.22, 2.2038888888888892)","(14.0, 19.0, 17.88888888888889)","(10.0, 15.5, 15.125)","(10.0, 10.0, 9.942857142857143)","(3.9, 4.6, 4.51)","(31.0, 75.0, 66.0)"
07-01-2023 16:02:05.002058,"(10.0, 13.5, 12.875)","(1.85, 2.2, 2.1904587155963307)","(14.0, 19.0, 18.142857142857142)","(10.0, 15.5, 15.125)","(10.0, 10.0, 9.942857142857143)","(4.0, 4.6, 4.51)","(31.0, 75.0, 60.0)"
07-01-2023 16:02:06.214255,"(10.0, 13.5, 12.22340425531915)","(1.85, 2.2, 2.2964444444444445)","(14.0, 19.0, 17.571428571428573)","(10.0, 15.5, 15.125)","(10.0, 10.0, 9.75)","(4.0, 4.6, 4.51)","(31.0, 75.0, 66.66666666666667)"
07-01-2023 16:02:07.441498,"(10.0, 13.5, 12.22340425531915)","(1.85, 2.34, 2.2885714285714287)","(14.0, 19.0, 17.5)","(10.0, 15.5, 15.125)","(10.0, 10.0, 9.75)","(4.0, 4.6, 4.3875)","(31.0, 75.0, 61.111111111111114)"
07-01-2023 16:02:08.714290,"(11.0, 13.5, 12.22340425531915)","(1.85, 2.34, 2.3374193548387097)","(14.0, 19.0, 17.470588235294116)","(11.0, 15.5, 15.125)","(10.0, 10.0, 9.745454545454546)","(3.9, 4.6, 4.347368421052632)","(41.0, 75.0, 61.111111111111114)"
07-01-2023 16:02:09.893397,"(11.0, 13.0, 12.7)","(1.85, 2.34, 2.3374193548387097)","(14.0, 19.0, 17.761904761904763)","(11.0, 15.5, 15.125)","(10.0, 10.0, 9.593548387096774)","(3.9, 4.4, 4.395348837209302)","(41.0, 75.0, 66.66666666666667)"
07-01-2023 16:02:11.014210,"(11.0, 13.0, 12.7)","(1.85, 2.34, 2.3374193548387097)","(14.0, 19.0, 17.761904761904763)","(11.0, 15.5, 15.125)","(10.0, 10.0, 9.593548387096774)","(3.9, 4.5, 4.339285714285714)","(41.0, 75.0, 61.111111111111114)"
07-01-2023 16:02:12.277853,"(11.0, 13.0, 12.7)","(1.85, 2.34, 2.311111111111111)","(14.0, 19.0, 18.09090909090909)","(11.0, 15.5, 14.75)","(10.0, 10.0, 9.474074074074075)","(3.9, 4.5, 4.296296296296297)","(41.0, 75.0, 67.85714285714286)"
07-01-2023 16:02:13.540153,"(11.0, 13.0, 12.7)","(1.85, 2.32, 2.311111111111111)","(14.0, 18.5, 18.09090909090909)","(11.0, 15.0, 14.75)","(10.0, 9.8, 9.411904761904761)","(3.9, 4.6, 4.296296296296297)","(41.0, 75.0, 51.666666666666664)"
