,Dennis Choux,Kupido,Lescot,Better Than Banksy,Igotanidea,Sir Bitesalot,Tosen Glory,Irrewarra Gem,One Fornana Rhodes,Lady Merchant,Metsi,Mikki Magic,Eltanin,Greenhill Prince
06-01-2023 12:45:43.864054,"(3.0, 4.1, 4.0625)","(81.0, 200.0, 133.33333333333334)","(41.0, 50.0, 47.0)","(31.0, 60.0, 50.666666666666664)","(4.4, 5.5, 5.227941176470588)","(10.0, 11.0, 10.04)","(5.5, 7.6, 7.58125)","(31.0, 80.0, 74.28571428571429)","(5.5, 8.0, 6.848)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 40.0, 38.25)"
06-01-2023 12:45:45.396993,"(3.0, 4.1, 4.0625)","(81.0, 200.0, 133.33333333333334)","(41.0, 50.0, 47.0)","(31.0, 60.0, 50.666666666666664)","(4.4, 5.5, 5.227941176470588)","(10.0, 11.0, 10.04)","(5.5, 7.6, 7.58125)","(31.0, 80.0, 74.28571428571429)","(5.5, 8.0, 6.848)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 40.0, 38.25)"
06-01-2023 12:45:46.837994,"(3.0, 4.1, 3.94)","(81.0, 200.0, 133.33333333333334)","(41.0, 50.0, 47.0)","(31.0, 60.0, 50.666666666666664)","(4.4, 5.5, 5.227941176470588)","(10.0, 11.0, 10.04)","(5.5, 7.6, 7.58125)","(31.0, 80.0, 74.28571428571429)","(5.5, 8.0, 6.848)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 40.0, 38.25)"
06-01-2023 12:45:48.357939,"(3.0, 4.0, 3.9)","(81.0, 200.0, 133.33333333333334)","(41.0, 50.0, 47.0)","(31.0, 60.0, 50.666666666666664)","(4.4, 5.5, 5.227941176470588)","(10.0, 11.0, 10.04)","(5.5, 7.6, 7.58125)","(31.0, 80.0, 74.28571428571429)","(5.5, 8.0, 6.848)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.214285714285714)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 40.0, 38.25)"
06-01-2023 12:45:49.942524,"(3.0, 4.0, 3.934375)","(81.0, 200.0, 133.33333333333334)","(41.0, 50.0, 47.0)","(31.0, 60.0, 50.666666666666664)","(4.4, 5.5, 5.227941176470588)","(10.0, 11.0, 10.04)","(5.5, 7.6, 7.58125)","(31.0, 80.0, 71.66666666666667)","(5.5, 8.0, 6.848)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.214285714285714)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 40.0, 38.25)"
06-01-2023 12:45:51.390811,"(3.0, 4.0, 3.731159420289855)","(81.0, 200.0, 133.33333333333334)","(41.0, 50.0, 47.0)","(31.0, 60.0, 50.666666666666664)","(4.4, 5.5, 5.448717948717949)","(10.0, 11.0, 10.04)","(5.5, 7.6, 7.58125)","(31.0, 85.0, 76.25)","(5.5, 8.0, 7.5)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.214285714285714)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 40.0, 38.25)"
06-01-2023 12:45:53.147325,"(3.0, 4.0, 3.7267123287671233)","(81.0, 200.0, 133.33333333333334)","(41.0, 50.0, 47.0)","(31.0, 60.0, 50.666666666666664)","(4.4, 5.5, 5.448717948717949)","(10.0, 11.0, 10.04)","(5.5, 7.6, 7.58125)","(31.0, 110.0, 71.42857142857143)","(5.5, 8.0, 7.733333333333333)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 40.0, 38.25)"
06-01-2023 12:45:54.713115,"(3.0, 4.0, 3.7189393939393938)","(81.0, 200.0, 133.33333333333334)","(41.0, 50.0, 47.0)","(31.0, 60.0, 50.666666666666664)","(4.4, 5.5, 5.430555555555555)","(10.0, 11.0, 10.04)","(5.5, 7.6, 7.58125)","(31.0, 110.0, 71.42857142857143)","(5.5, 8.0, 7.822222222222222)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 40.0, 38.25)"
06-01-2023 12:45:56.289168,"(3.0, 4.0, 3.7189393939393938)","(81.0, 200.0, 133.33333333333334)","(41.0, 50.0, 47.0)","(31.0, 60.0, 50.666666666666664)","(4.4, 5.5, 5.430555555555555)","(10.0, 11.0, 10.04)","(5.5, 7.6, 7.58125)","(31.0, 110.0, 71.42857142857143)","(5.5, 8.0, 7.822222222222222)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 40.0, 38.25)"
06-01-2023 12:45:57.878198,"(3.0, 3.9, 3.853125)","(81.0, 200.0, 133.33333333333334)","(41.0, 50.0, 47.0)","(31.0, 60.0, 50.666666666666664)","(4.4, 5.5, 5.430555555555555)","(10.0, 11.0, 10.04)","(5.5, 7.6, 7.58125)","(31.0, 110.0, 71.42857142857143)","(5.5, 8.0, 7.822222222222222)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 40.0, 38.25)"
06-01-2023 12:45:59.399614,"(3.0, 3.9, 3.853125)","(81.0, 200.0, 133.33333333333334)","(41.0, 50.0, 47.0)","(31.0, 60.0, 50.666666666666664)","(4.4, 5.5, 5.430555555555555)","(10.0, 11.0, 10.04)","(5.5, 7.6, 7.58125)","(31.0, 110.0, 71.42857142857143)","(5.5, 8.0, 7.822222222222222)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 40.0, 38.25)"
06-01-2023 12:46:00.870235,"(3.0, 3.9, 3.853125)","(81.0, 200.0, 133.33333333333334)","(41.0, 50.0, 47.0)","(31.0, 60.0, 50.666666666666664)","(4.4, 5.5, 5.430555555555555)","(10.0, 11.0, 10.04)","(5.5, 7.6, 7.58125)","(31.0, 110.0, 71.42857142857143)","(5.5, 8.0, 7.822222222222222)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 40.0, 38.25)"
06-01-2023 12:46:02.765355,"(3.0, 3.9, 3.853125)","(81.0, 200.0, 155.0)","(41.0, 50.0, 47.0)","(31.0, 60.0, 50.666666666666664)","(4.4, 5.5, 5.430555555555555)","(10.0, 11.0, 10.04)","(5.5, 7.6, 7.578571428571428)","(31.0, 100.0, 70.0)","(5.5, 8.2, 7.8)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 40.0, 38.25)"
06-01-2023 12:46:04.266071,"(3.0, 3.9, 3.853125)","(81.0, 190.0, 155.0)","(41.0, 50.0, 47.0)","(31.0, 60.0, 50.666666666666664)","(4.4, 5.5, 5.430555555555555)","(10.0, 11.0, 10.04)","(5.5, 7.6, 7.578571428571428)","(31.0, 100.0, 75.0)","(5.5, 8.2, 7.8)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 40.0, 38.25)"
06-01-2023 12:46:05.798318,"(3.0, 3.9, 3.883783783783784)","(81.0, 190.0, 140.0)","(41.0, 50.0, 42.0)","(31.0, 60.0, 47.125)","(4.4, 5.5, 5.169090909090909)","(10.0, 11.0, 9.95)","(5.5, 7.6, 7.578571428571428)","(31.0, 95.0, 75.0)","(5.5, 8.2, 7.8)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 40.0, 36.5)"
06-01-2023 12:46:07.364290,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 130.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.169090909090909)","(10.0, 10.5, 9.95)","(5.5, 7.6, 7.58125)","(31.0, 95.0, 86.42857142857143)","(5.5, 8.2, 7.8)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.214285714285714)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:08.998883,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 130.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.95)","(5.5, 7.6, 7.58125)","(31.0, 95.0, 86.42857142857143)","(5.5, 8.2, 7.8)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.214285714285714)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:10.625889,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 130.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.95)","(5.5, 7.6, 7.58125)","(31.0, 95.0, 86.42857142857143)","(5.5, 8.2, 7.8)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.214285714285714)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:12.405698,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 130.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.84)","(5.5, 7.6, 7.58125)","(31.0, 95.0, 86.42857142857143)","(5.5, 8.2, 7.8)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.214285714285714)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:13.977543,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 130.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.84)","(5.5, 7.6, 7.58125)","(31.0, 95.0, 86.42857142857143)","(5.5, 8.2, 7.8)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.214285714285714)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:15.551542,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 130.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.84)","(5.5, 7.6, 7.58125)","(31.0, 95.0, 86.42857142857143)","(5.5, 8.2, 7.8)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.214285714285714)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:17.137905,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 130.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.728571428571428)","(5.5, 7.6, 7.58125)","(31.0, 95.0, 86.42857142857143)","(5.5, 8.2, 7.8)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:18.746936,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 135.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.728571428571428)","(5.5, 7.6, 7.58125)","(31.0, 95.0, 86.42857142857143)","(5.5, 8.2, 7.8)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:20.269233,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 135.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.728571428571428)","(5.5, 7.6, 7.578571428571428)","(31.0, 95.0, 86.42857142857143)","(5.5, 8.2, 7.8)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:21.838818,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 135.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.728571428571428)","(5.5, 7.6, 7.578571428571428)","(31.0, 95.0, 78.33333333333333)","(5.5, 8.2, 8.04)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:23.463928,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 135.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.728571428571428)","(5.5, 7.6, 7.578571428571428)","(31.0, 95.0, 74.16666666666667)","(5.5, 8.2, 8.04)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:25.026413,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 135.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.728571428571428)","(5.5, 7.6, 7.578571428571428)","(31.0, 95.0, 74.16666666666667)","(5.5, 8.2, 8.04)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:26.526360,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 135.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.728571428571428)","(5.5, 7.6, 7.578571428571428)","(31.0, 95.0, 74.16666666666667)","(5.5, 8.2, 8.04)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:28.096511,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 135.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.728571428571428)","(5.5, 7.6, 7.578571428571428)","(31.0, 95.0, 74.16666666666667)","(5.5, 8.2, 8.04)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:29.633975,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 135.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.728571428571428)","(5.5, 7.6, 7.578571428571428)","(31.0, 95.0, 76.25)","(5.5, 8.2, 8.04)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:31.202527,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 135.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.728571428571428)","(5.5, 7.6, 7.578571428571428)","(31.0, 95.0, 76.25)","(5.5, 8.2, 8.04)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:32.747074,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 135.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.728571428571428)","(5.5, 7.6, 7.58125)","(31.0, 95.0, 76.25)","(5.5, 8.2, 8.153333333333332)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.214285714285714)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:34.355395,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 135.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.728571428571428)","(5.5, 7.6, 7.58125)","(31.0, 95.0, 76.25)","(5.5, 8.2, 8.114285714285714)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.214285714285714)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:35.884557,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 135.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.728571428571428)","(5.5, 7.6, 7.578571428571428)","(31.0, 95.0, 76.25)","(5.5, 8.2, 8.04)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:37.450414,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 135.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.728571428571428)","(5.5, 7.6, 7.578571428571428)","(31.0, 95.0, 76.25)","(5.5, 8.2, 8.04)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:39.006082,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 135.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.723529411764707)","(5.5, 7.6, 7.578571428571428)","(31.0, 95.0, 76.25)","(5.5, 8.2, 8.04)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:40.579426,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 135.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.723529411764707)","(5.5, 7.6, 7.462857142857143)","(31.0, 95.0, 76.25)","(5.5, 8.2, 8.04)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:42.099352,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 135.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.723529411764707)","(5.5, 7.6, 7.462857142857143)","(31.0, 95.0, 76.25)","(5.5, 8.2, 8.04)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:43.581030,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 135.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.723529411764707)","(5.5, 7.6, 7.462857142857143)","(31.0, 95.0, 76.25)","(5.5, 8.2, 8.04)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:45.198214,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 135.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.723529411764707)","(5.5, 7.6, 7.462857142857143)","(31.0, 95.0, 76.25)","(5.5, 8.2, 7.8999999999999995)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.2)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:46.790745,"(3.0, 3.9, 3.883783783783784)","(81.0, 180.0, 135.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.161538461538462)","(10.0, 10.5, 9.723529411764707)","(5.5, 7.6, 7.462857142857143)","(31.0, 95.0, 76.25)","(5.5, 8.2, 8.157575757575756)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.214285714285714)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:48.296354,"(3.0, 3.9, 3.8789473684210525)","(81.0, 180.0, 144.0)","(41.0, 46.0, 42.0)","(31.0, 55.0, 47.125)","(4.4, 5.3, 5.169090909090909)","(10.0, 10.5, 9.986666666666666)","(5.5, 7.6, 7.462857142857143)","(31.0, 95.0, 76.25)","(5.5, 8.2, 7.999999999999999)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.214285714285714)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.5)"
06-01-2023 12:46:49.869122,"(3.0, 3.9, 3.841176470588235)","(81.0, 180.0, 175.0)","(41.0, 46.0, 46.25)","(31.0, 55.0, 50.666666666666664)","(4.4, 5.3, 5.483333333333333)","(10.0, 10.5, 9.8)","(5.5, 7.6, 7.462857142857143)","(31.0, 95.0, 76.25)","(5.5, 8.2, 7.8)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.195652173913043)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 38.0, 36.333333333333336)"
06-01-2023 12:46:51.421038,"(3.0, 3.9, 3.841176470588235)","(81.0, 230.0, 170.0)","(41.0, 65.0, 46.25)","(31.0, 60.0, 50.666666666666664)","(4.4, 5.5, 5.483333333333333)","(10.0, 11.0, 10.242857142857142)","(5.5, 7.6, 7.462857142857143)","(31.0, 95.0, 76.25)","(5.5, 8.2, 7.8)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.195652173913043)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 40.0, 36.333333333333336)"
06-01-2023 12:46:52.972906,"(3.0, 3.9, 3.841176470588235)","(81.0, 220.0, 165.0)","(41.0, 65.0, 46.666666666666664)","(31.0, 60.0, 50.666666666666664)","(4.4, 5.5, 5.483333333333333)","(10.0, 10.5, 10.242857142857142)","(5.5, 7.6, 7.462857142857143)","(31.0, 95.0, 76.25)","(5.5, 8.2, 7.8)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.195652173913043)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 40.0, 36.333333333333336)"
06-01-2023 12:46:54.474292,"(3.0, 3.9, 3.841176470588235)","(81.0, 210.0, 160.0)","(41.0, 60.0, 45.0)","(31.0, 60.0, 50.666666666666664)","(4.4, 5.5, 5.483333333333333)","(10.0, 10.5, 10.242857142857142)","(5.5, 7.6, 7.462857142857143)","(31.0, 95.0, 76.25)","(5.5, 8.2, 7.8)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.195652173913043)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 92.5)","(21.0, 40.0, 36.333333333333336)"
06-01-2023 12:46:56.121293,"(3.0, 3.9, 3.841176470588235)","(81.0, 200.0, 133.33333333333334)","(41.0, 55.0, 45.0)","(31.0, 60.0, 50.666666666666664)","(4.4, 5.5, 5.483333333333333)","(10.0, 10.5, 10.242857142857142)","(5.5, 7.6, 7.462857142857143)","(31.0, 95.0, 76.25)","(5.5, 8.2, 7.8)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.195652173913043)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 88.88888888888889)","(21.0, 40.0, 36.333333333333336)"
06-01-2023 12:46:57.747080,"(3.0, 3.9, 3.841176470588235)","(81.0, 200.0, 133.33333333333334)","(41.0, 55.0, 51.25)","(31.0, 60.0, 50.666666666666664)","(4.4, 5.5, 5.484848484848484)","(10.0, 10.5, 10.242857142857142)","(5.5, 7.6, 7.462857142857143)","(31.0, 95.0, 76.25)","(5.5, 8.2, 7.8)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.195652173913043)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 73.33333333333333)","(21.0, 40.0, 36.333333333333336)"
06-01-2023 12:46:59.293565,"(3.0, 3.9, 3.841176470588235)","(81.0, 200.0, 133.33333333333334)","(41.0, 55.0, 51.25)","(31.0, 60.0, 50.666666666666664)","(4.4, 5.5, 5.484848484848484)","(10.0, 10.5, 10.242857142857142)","(5.5, 7.6, 7.462857142857143)","(31.0, 95.0, 76.25)","(5.5, 8.2, 7.8)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.195652173913043)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 73.33333333333333)","(21.0, 40.0, 36.333333333333336)"
06-01-2023 12:47:00.850938,"(3.0, 3.9, 3.85)","(81.0, 200.0, 133.33333333333334)","(41.0, 55.0, 51.25)","(31.0, 60.0, 50.666666666666664)","(4.4, 5.5, 5.484848484848484)","(10.0, 10.5, 10.242857142857142)","(5.5, 7.6, 7.462857142857143)","(31.0, 95.0, 76.25)","(5.5, 8.2, 7.8)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.214285714285714)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 73.33333333333333)","(21.0, 40.0, 36.333333333333336)"
06-01-2023 12:47:02.400648,"(3.0, 3.9, 3.875609756097561)","(81.0, 200.0, 133.33333333333334)","(41.0, 55.0, 49.8)","(31.0, 60.0, 55.333333333333336)","(4.4, 5.5, 5.485714285714286)","(10.0, 10.5, 10.4125)","(5.5, 7.6, 7.481481481481481)","(31.0, 95.0, 76.25)","(5.5, 8.2, 7.8)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.214285714285714)","(71.0, 170.0, 123.33333333333333)","(91.0, 100.0, 73.33333333333333)","(21.0, 40.0, 36.5)"
