,Blue Cheyenne,Townsville,Egg White,Albert,Allegiance,Black Trumpet,Justa Lil Faith,Butterflyrock,Nick Of Time,Trace Sea
07-01-2023 19:08:08.452962,"(7.5, 9.2, 8.866666666666665)","(8.0, 13.0, 12.0)","(15.0, 19.0, 18.55)","(4.2, 5.7, 5.285106382978723)","(6.0, 6.8, 6.464)","(71.0, 210.0, 155.0)","(3.2, 4.3, 4.066666666666666)","(17.0, 48.0, 38.0)","(6.5, 99999, 99990)","(31.0, 140.0, 122.0)"
07-01-2023 19:08:10.340301,"(7.5, 9.2, 8.866666666666665)","(8.0, 13.0, 12.0)","(15.0, 19.0, 18.55)","(4.2, 5.7, 5.285106382978723)","(6.0, 6.8, 6.493333333333333)","(71.0, 210.0, 155.0)","(3.2, 4.3, 4.035714285714286)","(17.0, 48.0, 38.0)","(6.5, 99999, 99990)","(31.0, 130.0, 103.33333333333334)"
07-01-2023 19:08:11.756652,"(7.5, 9.2, 8.866666666666665)","(8.0, 13.0, 12.0)","(16.0, 19.0, 18.55)","(4.2, 5.7, 5.285106382978723)","(6.5, 7.0, 6.493333333333333)","(71.0, 210.0, 155.0)","(3.2, 4.3, 4.035714285714286)","(18.0, 48.0, 38.0)","(6.5, 99999, 99990)","(41.0, 130.0, 103.33333333333334)"
07-01-2023 19:08:13.156314,"(7.5, 9.2, 8.866666666666665)","(8.0, 13.0, 12.0)","(16.0, 19.0, 18.55)","(4.2, 5.7, 5.285106382978723)","(6.5, 7.0, 6.511111111111111)","(71.0, 210.0, 155.0)","(3.2, 4.3, 3.69875)","(18.0, 48.0, 36.8)","(6.5, 99999, 99990)","(41.0, 130.0, 103.33333333333334)"
07-01-2023 19:08:14.672751,"(7.5, 9.2, 9.08)","(8.0, 13.0, 12.0)","(16.0, 19.0, 18.55)","(4.2, 5.7, 5.290909090909091)","(6.5, 7.0, 6.511111111111111)","(71.0, 210.0, 155.0)","(3.2, 4.0, 3.94)","(18.0, 48.0, 36.8)","(6.5, 99999, 99990)","(41.0, 130.0, 98.0)"
07-01-2023 19:08:16.271321,"(7.5, 9.2, 9.08)","(8.0, 13.0, 12.0)","(16.0, 19.0, 18.55)","(4.2, 5.7, 5.290909090909091)","(6.5, 7.0, 6.511111111111111)","(71.0, 210.0, 155.0)","(3.2, 4.0, 3.94)","(18.0, 48.0, 36.8)","(6.5, 99999, 99990)","(41.0, 130.0, 98.0)"
07-01-2023 19:08:17.833931,"(7.5, 9.2, 9.163636363636362)","(8.0, 12.5, 12.2)","(16.0, 19.0, 18.55)","(4.2, 5.7, 5.290909090909091)","(6.5, 7.0, 6.592857142857143)","(71.0, 210.0, 150.0)","(3.2, 4.0, 3.9936170212765956)","(18.0, 48.0, 36.8)","(6.5, 99999, 99990)","(41.0, 130.0, 76.66666666666667)"
07-01-2023 19:08:19.368423,"(7.5, 9.2, 9.163636363636362)","(8.0, 12.5, 12.2)","(16.0, 19.0, 18.55)","(4.2, 5.7, 5.290909090909091)","(6.5, 7.0, 6.525)","(71.0, 200.0, 150.0)","(3.2, 4.0, 3.886111111111111)","(18.0, 48.0, 36.8)","(6.5, 99999, 99990)","(41.0, 130.0, 76.66666666666667)"
07-01-2023 19:08:20.949800,"(7.5, 9.2, 9.163636363636362)","(8.0, 12.5, 12.2)","(16.0, 19.0, 18.55)","(4.2, 5.7, 5.290909090909091)","(6.5, 7.0, 6.511111111111111)","(71.0, 200.0, 150.0)","(3.2, 4.1, 3.886111111111111)","(18.0, 48.0, 36.8)","(6.5, 99999, 99990)","(41.0, 130.0, 76.66666666666667)"
07-01-2023 19:08:22.518832,"(7.5, 9.2, 9.163636363636362)","(8.0, 12.5, 12.2)","(16.0, 19.0, 18.55)","(4.2, 5.7, 5.290909090909091)","(6.5, 7.0, 6.511111111111111)","(71.0, 200.0, 150.0)","(3.2, 4.1, 3.925)","(18.0, 48.0, 36.8)","(6.5, 99999, 99990)","(41.0, 130.0, 76.66666666666667)"
07-01-2023 19:08:24.062863,"(7.5, 9.2, 9.163636363636362)","(8.0, 12.5, 12.2)","(16.0, 19.0, 18.55)","(4.2, 5.7, 5.290909090909091)","(6.5, 7.0, 6.511111111111111)","(71.0, 200.0, 150.0)","(3.2, 4.1, 3.904)","(18.0, 48.0, 36.8)","(6.5, 99999, 99990)","(41.0, 130.0, 76.66666666666667)"
07-01-2023 19:08:25.922009,"(7.5, 9.2, 9.163636363636362)","(8.0, 13.0, 12.0)","(16.0, 19.0, 18.55)","(4.2, 5.7, 5.290909090909091)","(6.5, 7.0, 6.511111111111111)","(71.0, 200.0, 150.0)","(3.2, 4.1, 3.9185185185185185)","(18.0, 48.0, 36.8)","(6.5, 99999, 99990)","(41.0, 130.0, 76.66666666666667)"
07-01-2023 19:08:27.667753,"(7.5, 9.2, 9.163636363636362)","(8.0, 13.0, 12.0)","(16.0, 19.0, 18.55)","(4.2, 5.7, 5.290909090909091)","(6.5, 7.0, 6.511111111111111)","(71.0, 200.0, 150.0)","(3.2, 4.1, 3.9366666666666665)","(18.0, 48.0, 41.0)","(6.5, 99999, 99990)","(41.0, 130.0, 76.66666666666667)"
07-01-2023 19:08:29.271673,"(7.5, 9.2, 9.107692307692307)","(8.0, 13.0, 12.0)","(16.0, 19.0, 18.55)","(4.2, 5.7, 5.290909090909091)","(6.5, 7.0, 6.511111111111111)","(71.0, 200.0, 150.0)","(3.2, 4.1, 3.8666666666666667)","(18.0, 48.0, 41.0)","(6.5, 99999, 99990)","(41.0, 130.0, 76.66666666666667)"
07-01-2023 19:08:30.857785,"(8.0, 9.6, 9.075000000000001)","(8.0, 13.0, 12.0)","(16.0, 19.0, 18.55)","(4.2, 5.7, 5.290909090909091)","(6.0, 7.0, 6.511111111111111)","(71.0, 200.0, 150.0)","(3.2, 4.1, 3.8666666666666667)","(18.0, 48.0, 41.0)","(6.5, 99999, 99990)","(41.0, 130.0, 76.66666666666667)"
07-01-2023 19:08:32.599871,"(8.0, 9.6, 9.075000000000001)","(8.0, 13.0, 12.0)","(16.0, 19.0, 18.55)","(4.2, 5.7, 5.290909090909091)","(6.0, 7.0, 6.511111111111111)","(71.0, 200.0, 150.0)","(3.2, 4.1, 3.8666666666666667)","(18.0, 48.0, 41.0)","(6.5, 99999, 99990)","(41.0, 130.0, 76.66666666666667)"
07-01-2023 19:08:34.249438,"(8.0, 9.6, 9.075000000000001)","(8.0, 13.0, 12.0)","(16.0, 19.0, 18.55)","(4.2, 5.7, 5.290909090909091)","(6.0, 7.0, 6.511111111111111)","(71.0, 200.0, 155.0)","(3.2, 4.1, 3.8666666666666667)","(18.0, 48.0, 42.61538461538461)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:08:36.031738,"(8.0, 9.6, 9.075000000000001)","(8.0, 12.5, 12.2)","(16.0, 18.5, 18.2)","(4.2, 5.7, 5.290909090909091)","(6.0, 7.0, 6.511111111111111)","(71.0, 210.0, 155.0)","(3.2, 4.1, 3.8666666666666667)","(18.0, 48.0, 45.5)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:08:37.623138,"(8.0, 9.6, 9.075000000000001)","(8.0, 12.5, 12.2)","(16.0, 18.5, 18.2)","(4.2, 5.7, 5.290909090909091)","(6.0, 7.0, 6.511111111111111)","(71.0, 210.0, 155.0)","(3.2, 4.1, 3.8666666666666667)","(18.0, 48.0, 50.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:08:39.192995,"(8.0, 9.6, 9.075000000000001)","(8.0, 12.5, 12.2)","(16.0, 18.5, 18.05263157894737)","(4.2, 5.7, 5.290909090909091)","(6.0, 7.0, 6.511111111111111)","(71.0, 210.0, 155.0)","(3.2, 4.1, 3.825675675675676)","(18.0, 55.0, 50.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:08:40.656467,"(8.0, 9.6, 9.075000000000001)","(8.0, 12.5, 12.23076923076923)","(16.0, 18.5, 18.05263157894737)","(4.2, 5.7, 5.290909090909091)","(6.0, 7.0, 6.511111111111111)","(71.0, 210.0, 155.0)","(3.2, 4.1, 3.9609589041095887)","(18.0, 55.0, 50.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:08:42.211432,"(8.0, 9.6, 9.075000000000001)","(8.0, 13.0, 12.0)","(16.0, 18.5, 18.05263157894737)","(4.2, 5.7, 5.290909090909091)","(6.0, 7.0, 6.511111111111111)","(71.0, 210.0, 155.0)","(3.2, 4.1, 3.828125)","(18.0, 55.0, 46.5)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:08:43.668940,"(8.0, 9.6, 9.075000000000001)","(8.0, 13.0, 12.0)","(16.0, 18.5, 18.05263157894737)","(4.2, 5.7, 5.290909090909091)","(6.0, 7.0, 6.511111111111111)","(71.0, 210.0, 155.0)","(3.2, 4.1, 3.8648648648648645)","(18.0, 55.0, 44.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:08:45.118427,"(8.0, 9.6, 9.075000000000001)","(8.0, 13.0, 12.0)","(16.0, 18.5, 18.05263157894737)","(4.2, 5.7, 5.290909090909091)","(6.0, 7.0, 6.511111111111111)","(71.0, 210.0, 155.0)","(3.2, 4.1, 3.8648648648648645)","(18.0, 50.0, 44.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:08:46.557369,"(8.0, 9.6, 9.075000000000001)","(8.0, 13.0, 12.0)","(16.0, 18.5, 18.05263157894737)","(4.2, 5.7, 5.285106382978723)","(6.0, 7.0, 6.511111111111111)","(71.0, 210.0, 155.0)","(3.2, 4.1, 3.8648648648648645)","(18.0, 50.0, 39.09090909090909)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:08:48.056179,"(8.0, 9.6, 9.075000000000001)","(8.0, 13.0, 12.0)","(16.0, 18.5, 18.05263157894737)","(4.2, 5.7, 5.285106382978723)","(6.0, 7.0, 6.511111111111111)","(71.0, 210.0, 144.0)","(3.2, 4.1, 3.8648648648648645)","(18.0, 50.0, 41.333333333333336)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:08:49.512381,"(8.0, 9.6, 9.115384615384615)","(8.0, 13.0, 12.2)","(16.0, 18.5, 18.05263157894737)","(4.2, 5.7, 5.285106382978723)","(6.0, 7.0, 6.511111111111111)","(71.0, 210.0, 150.0)","(3.2, 4.1, 3.8648648648648645)","(18.0, 48.0, 41.333333333333336)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:08:50.938706,"(8.0, 9.6, 9.115384615384615)","(8.0, 12.5, 12.2)","(16.0, 18.5, 18.05263157894737)","(4.2, 5.7, 5.285106382978723)","(6.0, 7.0, 6.511111111111111)","(71.0, 200.0, 150.0)","(3.2, 4.1, 3.8648648648648645)","(18.0, 48.0, 41.333333333333336)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:08:52.388605,"(7.5, 9.6, 9.130434782608695)","(8.0, 12.5, 12.214285714285714)","(16.0, 18.5, 18.0)","(4.2, 5.7, 5.285106382978723)","(6.0, 7.0, 6.574193548387097)","(71.0, 200.0, 150.0)","(3.2, 4.0, 3.9076923076923076)","(18.0, 48.0, 41.333333333333336)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:08:53.716055,"(7.5, 9.6, 9.130434782608695)","(8.0, 12.5, 12.214285714285714)","(16.0, 18.5, 18.0)","(4.2, 5.7, 5.285106382978723)","(6.0, 7.0, 6.574193548387097)","(71.0, 200.0, 150.0)","(3.2, 4.0, 3.9076923076923076)","(18.0, 48.0, 41.333333333333336)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:08:55.121020,"(7.5, 9.6, 9.214285714285714)","(8.0, 12.5, 12.214285714285714)","(16.0, 18.5, 18.0)","(4.2, 5.7, 5.285106382978723)","(6.0, 7.0, 6.574193548387097)","(71.0, 200.0, 150.0)","(3.2, 4.0, 3.9076923076923076)","(18.0, 48.0, 41.333333333333336)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:08:56.542920,"(7.5, 9.6, 9.214285714285714)","(8.0, 12.5, 12.214285714285714)","(16.0, 18.5, 18.0)","(4.2, 5.7, 5.285106382978723)","(6.0, 7.0, 6.574193548387097)","(71.0, 200.0, 150.0)","(3.2, 4.0, 3.9076923076923076)","(18.0, 48.0, 41.333333333333336)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:08:57.987052,"(7.5, 9.6, 9.214285714285714)","(8.0, 12.5, 12.0)","(16.0, 18.5, 18.0)","(4.2, 5.7, 5.285106382978723)","(6.0, 7.0, 6.574193548387097)","(71.0, 200.0, 150.0)","(3.2, 4.0, 3.9076923076923076)","(18.0, 48.0, 41.333333333333336)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:08:59.621802,"(7.5, 9.6, 9.214285714285714)","(8.0, 13.0, 12.25)","(16.0, 18.5, 18.0)","(4.2, 5.7, 5.285106382978723)","(6.0, 7.0, 6.574193548387097)","(71.0, 200.0, 150.0)","(3.2, 4.0, 3.9076923076923076)","(18.0, 48.0, 41.333333333333336)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:01.130793,"(7.5, 9.6, 9.214285714285714)","(8.0, 13.0, 12.25)","(16.0, 18.5, 18.0)","(4.2, 5.7, 5.285106382978723)","(6.0, 7.0, 6.574193548387097)","(71.0, 200.0, 150.0)","(3.2, 4.0, 3.9076923076923076)","(18.0, 48.0, 41.333333333333336)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:03.028627,"(7.5, 9.6, 9.117647058823529)","(8.0, 13.0, 12.25)","(16.0, 18.5, 18.18)","(4.2, 5.7, 5.2784313725490195)","(6.0, 7.0, 6.592857142857143)","(71.0, 200.0, 150.0)","(3.2, 4.0, 3.929411764705882)","(18.0, 48.0, 44.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:04.586755,"(7.5, 9.6, 9.11111111111111)","(8.0, 13.0, 12.25)","(16.0, 18.5, 18.18)","(4.2, 5.7, 5.2784313725490195)","(6.0, 7.0, 6.592857142857143)","(71.0, 200.0, 155.0)","(3.2, 4.0, 3.929411764705882)","(18.0, 48.0, 44.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:06.228228,"(7.5, 9.6, 9.11111111111111)","(8.0, 13.0, 12.25)","(16.0, 18.5, 18.18)","(4.2, 5.7, 5.2727272727272725)","(6.0, 7.0, 6.592857142857143)","(71.0, 210.0, 155.0)","(3.2, 4.0, 3.929411764705882)","(18.0, 48.0, 44.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:07.737035,"(7.5, 9.6, 9.072)","(8.0, 13.0, 12.25)","(16.0, 18.5, 18.18)","(4.2, 5.7, 5.446153846153846)","(6.0, 7.0, 6.988235294117647)","(71.0, 210.0, 155.0)","(3.2, 4.0, 3.96)","(18.0, 48.0, 44.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:09.135967,"(7.5, 9.6, 9.072)","(8.0, 13.0, 12.25)","(16.0, 18.5, 18.1)","(4.2, 5.6, 5.4)","(6.0, 7.4, 7.030769230769231)","(71.0, 210.0, 155.0)","(3.2, 4.0, 3.96)","(18.0, 48.0, 44.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:10.650873,"(7.5, 9.6, 9.072)","(8.0, 13.0, 12.25)","(16.0, 18.5, 18.1)","(4.2, 5.6, 5.4)","(6.0, 7.4, 7.030769230769231)","(71.0, 210.0, 155.0)","(3.2, 4.0, 3.96)","(18.0, 48.0, 44.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:12.219473,"(7.5, 9.6, 9.072)","(8.0, 13.0, 12.25)","(16.0, 18.5, 17.92105263157895)","(4.2, 5.6, 5.4)","(6.0, 7.4, 7.030769230769231)","(71.0, 210.0, 155.0)","(3.2, 4.0, 3.9170731707317072)","(18.0, 48.0, 44.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:13.522947,"(7.5, 9.6, 9.072)","(8.0, 13.0, 12.25)","(16.0, 18.5, 17.92105263157895)","(4.2, 5.6, 5.4)","(6.0, 7.4, 7.030769230769231)","(71.0, 210.0, 155.0)","(3.2, 4.0, 3.9170731707317072)","(18.0, 48.0, 44.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:14.877190,"(7.5, 9.6, 9.072)","(8.0, 13.0, 12.25)","(16.0, 18.5, 17.92105263157895)","(4.2, 5.6, 5.345454545454546)","(6.0, 7.4, 7.030769230769231)","(71.0, 210.0, 155.0)","(3.2, 4.0, 3.902127659574468)","(18.0, 48.0, 40.8)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:16.208762,"(7.5, 9.6, 9.072)","(8.0, 13.0, 12.25)","(16.0, 18.0, 17.9)","(4.2, 5.6, 5.345454545454546)","(6.0, 7.4, 7.030769230769231)","(71.0, 210.0, 155.0)","(3.2, 4.0, 3.9043478260869566)","(18.0, 48.0, 40.5)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:17.654191,"(7.5, 9.6, 9.072)","(8.0, 13.0, 12.25)","(16.0, 18.0, 17.9)","(4.2, 5.6, 5.345454545454546)","(6.0, 7.4, 7.030769230769231)","(71.0, 210.0, 155.0)","(3.2, 4.0, 3.914285714285714)","(18.0, 48.0, 39.81818181818182)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:19.096777,"(7.5, 9.6, 9.072)","(8.0, 13.0, 12.25)","(16.0, 18.0, 17.9)","(4.2, 5.6, 5.345454545454546)","(6.0, 7.4, 7.030769230769231)","(71.0, 210.0, 155.0)","(3.2, 4.0, 3.908333333333333)","(18.0, 48.0, 39.81818181818182)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:20.726518,"(7.5, 9.6, 9.072)","(8.0, 13.0, 12.25)","(16.0, 18.0, 17.735294117647058)","(4.2, 5.6, 5.323076923076923)","(6.0, 7.4, 7.030769230769231)","(71.0, 210.0, 150.0)","(3.2, 4.0, 3.915625)","(18.0, 48.0, 39.81818181818182)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:22.219603,"(7.5, 9.6, 9.072)","(8.0, 13.0, 12.25)","(16.0, 18.0, 17.735294117647058)","(4.2, 5.6, 5.323076923076923)","(6.0, 7.4, 7.030769230769231)","(71.0, 200.0, 150.0)","(3.2, 4.0, 3.9224137931034484)","(18.0, 48.0, 39.81818181818182)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:23.857192,"(7.5, 9.6, 9.072)","(8.0, 13.0, 12.0)","(16.0, 18.0, 17.735294117647058)","(4.2, 5.6, 5.323076923076923)","(6.0, 7.4, 7.030769230769231)","(71.0, 200.0, 150.0)","(3.2, 4.0, 3.9296875)","(18.0, 48.0, 39.81818181818182)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:25.450773,"(7.5, 9.6, 9.24)","(8.0, 12.5, 11.5)","(16.0, 18.0, 17.735294117647058)","(4.2, 5.6, 5.345454545454546)","(6.0, 7.4, 7.030769230769231)","(71.0, 200.0, 180.0)","(3.2, 4.0, 3.9375)","(18.0, 48.0, 42.166666666666664)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:27.009363,"(7.5, 9.4, 9.24)","(8.0, 12.0, 11.5)","(16.0, 18.0, 19.5)","(4.2, 5.6, 5.345454545454546)","(6.0, 7.4, 7.030769230769231)","(71.0, 210.0, 180.0)","(3.2, 4.0, 3.9375)","(18.0, 48.0, 42.166666666666664)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:28.526849,"(7.5, 9.4, 9.24)","(8.0, 12.0, 11.5)","(16.0, 21.0, 19.366666666666667)","(4.2, 5.6, 5.323076923076923)","(6.0, 7.4, 7.030769230769231)","(71.0, 210.0, 180.0)","(3.2, 4.0, 3.966417910447761)","(18.0, 48.0, 41.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:30.087833,"(7.5, 9.4, 9.24)","(8.0, 12.0, 11.5)","(16.0, 21.0, 19.055555555555557)","(4.2, 5.6, 5.345454545454546)","(6.0, 7.4, 7.030769230769231)","(71.0, 210.0, 180.0)","(3.2, 4.0, 3.9598591549295774)","(18.0, 48.0, 41.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:31.526881,"(7.5, 9.4, 9.24)","(8.0, 12.0, 10.909090909090908)","(16.0, 21.0, 18.772727272727273)","(4.2, 5.6, 5.266666666666667)","(6.0, 7.4, 7.030769230769231)","(71.0, 210.0, 180.0)","(3.2, 4.0, 3.966417910447761)","(18.0, 48.0, 41.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:32.859800,"(7.5, 9.4, 9.24)","(8.0, 12.0, 10.909090909090908)","(16.0, 21.0, 18.772727272727273)","(4.2, 5.6, 5.266666666666667)","(6.0, 7.4, 7.030769230769231)","(71.0, 210.0, 180.0)","(3.2, 4.0, 3.9598591549295774)","(18.0, 48.0, 41.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:34.258034,"(7.5, 9.4, 9.24)","(8.0, 12.0, 11.0)","(16.0, 21.0, 19.04)","(4.2, 5.6, 5.239999999999999)","(6.0, 7.4, 7.133333333333334)","(71.0, 210.0, 180.0)","(3.2, 4.0, 3.9598591549295774)","(18.0, 48.0, 41.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:35.600541,"(7.5, 9.4, 9.24)","(8.0, 12.0, 11.0)","(16.0, 21.0, 19.04)","(4.2, 5.6, 5.239999999999999)","(6.0, 7.6, 7.2444444444444445)","(71.0, 210.0, 180.0)","(3.2, 4.0, 3.9598591549295774)","(18.0, 48.0, 41.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:36.862983,"(7.5, 9.4, 9.24)","(8.0, 12.0, 11.0)","(16.0, 21.0, 19.04)","(4.2, 5.6, 5.239999999999999)","(6.0, 7.6, 7.2444444444444445)","(71.0, 210.0, 186.0)","(3.2, 4.0, 3.966417910447761)","(18.0, 48.0, 41.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:38.183689,"(7.5, 9.4, 9.24)","(8.0, 12.0, 11.0)","(16.0, 21.0, 19.04)","(4.2, 5.6, 5.239999999999999)","(6.0, 7.6, 7.2444444444444445)","(71.0, 210.0, 186.0)","(3.2, 4.0, 3.966417910447761)","(18.0, 48.0, 41.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:39.564626,"(7.5, 9.4, 9.24)","(8.0, 12.0, 11.0)","(16.0, 21.0, 19.04)","(4.2, 5.6, 5.239999999999999)","(6.0, 7.6, 7.4399999999999995)","(71.0, 210.0, 192.0)","(3.2, 4.0, 3.9598591549295774)","(18.0, 48.0, 41.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:40.948969,"(7.5, 9.4, 9.24)","(8.0, 12.0, 11.0)","(16.0, 21.0, 19.04)","(4.2, 5.6, 5.239999999999999)","(6.0, 7.6, 7.4399999999999995)","(71.0, 220.0, 185.0)","(3.2, 4.0, 3.966417910447761)","(18.0, 48.0, 41.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:42.377645,"(7.5, 9.4, 9.24)","(8.0, 12.0, 11.0)","(16.0, 21.0, 19.04)","(4.2, 5.6, 5.239999999999999)","(6.0, 7.6, 7.4399999999999995)","(71.0, 220.0, 185.0)","(3.2, 4.0, 3.966417910447761)","(18.0, 48.0, 41.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:43.738999,"(7.5, 9.4, 9.24)","(8.0, 12.0, 11.0)","(16.0, 21.0, 19.04)","(4.2, 5.6, 5.239999999999999)","(6.0, 7.6, 7.4399999999999995)","(71.0, 220.0, 185.0)","(3.2, 4.0, 3.966417910447761)","(18.0, 48.0, 41.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:45.074448,"(7.5, 9.4, 9.24)","(8.0, 12.0, 11.454545454545455)","(16.0, 21.0, 19.333333333333332)","(4.2, 5.6, 5.19375)","(6.0, 7.6, 7.528)","(71.0, 220.0, 185.0)","(3.2, 4.0, 3.9428571428571426)","(18.0, 48.0, 41.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:46.609451,"(7.5, 9.6, 9.076595744680851)","(8.0, 12.0, 11.272727272727273)","(16.0, 21.0, 19.333333333333332)","(4.2, 5.6, 5.19375)","(6.0, 7.6, 7.528)","(71.0, 220.0, 185.0)","(3.2, 4.0, 3.9428571428571426)","(18.0, 48.0, 41.0)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:48.101259,"(7.5, 9.6, 9.072)","(8.0, 12.0, 11.066666666666666)","(15.0, 21.0, 18.94736842105263)","(4.2, 5.6, 5.292307692307692)","(6.0, 7.6, 7.535714285714286)","(71.0, 220.0, 185.0)","(3.2, 4.0, 3.933333333333333)","(18.0, 48.0, 42.61538461538461)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:49.855196,"(7.5, 9.6, 9.072)","(8.0, 12.0, 11.125)","(15.0, 20.0, 18.94736842105263)","(4.2, 5.5, 5.292307692307692)","(6.0, 7.6, 7.535714285714286)","(71.0, 220.0, 185.0)","(3.2, 4.0, 3.933333333333333)","(18.0, 48.0, 44.666666666666664)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:51.521480,"(7.5, 9.6, 9.072)","(8.0, 12.0, 11.045454545454545)","(15.0, 20.0, 18.94736842105263)","(4.2, 5.5, 5.292307692307692)","(6.0, 7.6, 7.521739130434782)","(71.0, 220.0, 185.0)","(3.2, 4.0, 3.933333333333333)","(18.0, 48.0, 48.285714285714285)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:53.190619,"(7.5, 9.6, 9.072)","(8.0, 12.0, 11.045454545454545)","(15.0, 20.0, 18.80952380952381)","(4.2, 5.5, 5.254545454545455)","(6.0, 7.6, 7.521739130434782)","(71.0, 220.0, 185.0)","(3.2, 4.0, 3.9647058823529413)","(18.0, 50.0, 48.285714285714285)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
07-01-2023 19:09:54.602405,"(7.5, 9.6, 9.072)","(8.0, 12.0, 11.045454545454545)","(15.0, 20.0, 18.80952380952381)","(4.2, 5.5, 5.254545454545455)","(6.0, 7.6, 7.521739130434782)","(71.0, 220.0, 185.0)","(3.2, 4.0, 3.9647058823529413)","(18.0, 50.0, 48.285714285714285)","(6.5, 99999, 99990)","(41.0, 130.0, 80.0)"
