,My Own Voice,Flying Jarrad,Will She Stay,Islas Boy,Hanny Darrison,Glasgow Magic,Our Girl Socks,Succeed
05-01-2023 12:34:24.546655,"(5.5, 7.0, 6.6000000000000005)","(31.0, 230.0, 106.0)","(41.0, 230.0, 147.5)","(11.0, 32.0, 26.090909090909093)","(18.0, 48.0, 42.81818181818181)","(31.0, 190.0, 87.85714285714286)","(6.5, 12.5, 11.122222222222222)","(1.3, 1.54, 1.5366666666666666)"
05-01-2023 12:34:25.630775,"(5.5, 7.0, 6.6000000000000005)","(31.0, 230.0, 106.0)","(41.0, 230.0, 147.5)","(11.0, 32.0, 23.875)","(18.0, 48.0, 42.81818181818181)","(31.0, 190.0, 87.85714285714286)","(6.5, 12.5, 11.122222222222222)","(1.3, 1.54, 1.536875)"
05-01-2023 12:34:26.766517,"(5.5, 7.0, 6.6000000000000005)","(31.0, 230.0, 81.25)","(41.0, 230.0, 147.5)","(11.0, 32.0, 23.333333333333332)","(18.0, 48.0, 42.81818181818181)","(31.0, 190.0, 87.85714285714286)","(6.5, 12.5, 10.536363636363637)","(1.3, 1.54, 1.536875)"
05-01-2023 12:34:27.952705,"(5.5, 7.0, 6.6000000000000005)","(31.0, 100.0, 88.75)","(41.0, 230.0, 147.5)","(11.0, 32.0, 23.333333333333332)","(18.0, 48.0, 42.81818181818181)","(31.0, 190.0, 87.85714285714286)","(6.5, 12.5, 10.826666666666668)","(1.3, 1.54, 1.536875)"
05-01-2023 12:34:29.208816,"(5.5, 7.0, 6.6000000000000005)","(31.0, 100.0, 92.5)","(41.0, 230.0, 147.5)","(11.0, 32.0, 23.333333333333332)","(18.0, 48.0, 42.81818181818181)","(31.0, 190.0, 87.85714285714286)","(6.5, 12.0, 10.826666666666668)","(1.3, 1.54, 1.5354545454545454)"
05-01-2023 12:34:30.469076,"(5.5, 7.0, 6.090909090909091)","(31.0, 100.0, 92.5)","(41.0, 230.0, 147.5)","(11.0, 32.0, 23.333333333333332)","(18.0, 48.0, 42.81818181818181)","(31.0, 190.0, 87.85714285714286)","(6.5, 12.0, 11.083333333333334)","(1.3, 1.54, 1.5333333333333334)"
05-01-2023 12:34:31.645211,"(5.5, 7.0, 6.733333333333333)","(31.0, 100.0, 92.5)","(41.0, 230.0, 147.5)","(11.0, 32.0, 23.333333333333332)","(18.0, 48.0, 42.81818181818181)","(31.0, 190.0, 87.85714285714286)","(6.5, 12.0, 11.083333333333334)","(1.3, 1.54, 1.5333333333333334)"
05-01-2023 12:34:32.819048,"(5.5, 7.0, 6.733333333333333)","(31.0, 100.0, 92.5)","(41.0, 230.0, 147.5)","(11.0, 32.0, 23.333333333333332)","(18.0, 48.0, 42.81818181818181)","(31.0, 190.0, 87.85714285714286)","(6.5, 12.0, 11.083333333333334)","(1.3, 1.54, 1.5333333333333334)"
05-01-2023 12:34:33.979166,"(5.5, 7.0, 6.733333333333333)","(31.0, 100.0, 92.5)","(41.0, 230.0, 147.5)","(11.0, 32.0, 23.333333333333332)","(18.0, 48.0, 42.81818181818181)","(31.0, 190.0, 87.85714285714286)","(6.5, 12.0, 11.34)","(1.3, 1.54, 1.5333333333333334)"
05-01-2023 12:34:35.155080,"(5.5, 7.0, 6.733333333333333)","(31.0, 100.0, 92.5)","(41.0, 230.0, 120.0)","(11.0, 32.0, 23.333333333333332)","(18.0, 48.0, 42.81818181818181)","(31.0, 190.0, 87.85714285714286)","(6.5, 12.0, 10.791666666666668)","(1.3, 1.54, 1.5333333333333334)"
05-01-2023 12:34:36.336259,"(5.5, 7.0, 6.822222222222222)","(31.0, 100.0, 91.0)","(41.0, 230.0, 120.0)","(11.0, 32.0, 23.333333333333332)","(18.0, 48.0, 42.3)","(31.0, 190.0, 87.85714285714286)","(6.5, 11.5, 10.791666666666668)","(1.3, 1.54, 1.5358333333333334)"
05-01-2023 12:34:37.583365,"(5.5, 7.0, 6.2)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 147.5)","(11.0, 32.0, 23.333333333333332)","(18.0, 48.0, 42.3)","(31.0, 190.0, 87.85714285714286)","(6.5, 11.5, 10.791666666666668)","(1.3, 1.54, 1.5965957446808512)"
05-01-2023 12:34:38.845973,"(5.5, 7.0, 6.733333333333333)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 147.5)","(11.0, 32.0, 23.333333333333332)","(18.0, 48.0, 42.3)","(31.0, 190.0, 87.85714285714286)","(6.5, 11.5, 10.791666666666668)","(1.3, 1.62, 1.5965957446808512)"
05-01-2023 12:34:40.088282,"(5.5, 7.0, 6.733333333333333)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 147.5)","(11.0, 32.0, 23.333333333333332)","(18.0, 48.0, 42.3)","(31.0, 190.0, 87.85714285714286)","(6.5, 11.5, 10.791666666666668)","(1.3, 1.62, 1.5965957446808512)"
05-01-2023 12:34:41.182667,"(5.5, 7.0, 6.733333333333333)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 147.5)","(11.0, 32.0, 23.333333333333332)","(18.0, 48.0, 42.3)","(31.0, 190.0, 87.85714285714286)","(6.5, 11.5, 11.375)","(1.3, 1.62, 1.5381818181818183)"
05-01-2023 12:34:42.210701,"(5.5, 7.0, 6.733333333333333)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 177.42857142857142)","(11.0, 32.0, 23.333333333333332)","(18.0, 48.0, 42.3)","(31.0, 190.0, 87.85714285714286)","(6.5, 12.5, 11.06)","(1.3, 1.62, 1.5381818181818183)"
05-01-2023 12:34:43.357279,"(5.5, 7.0, 6.85)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 107.33333333333334)","(11.0, 32.0, 23.333333333333332)","(18.0, 48.0, 42.3)","(31.0, 190.0, 87.85714285714286)","(6.5, 12.5, 11.06)","(1.3, 1.62, 1.5666666666666667)"
05-01-2023 12:34:44.579221,"(5.5, 7.0, 6.82)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 107.33333333333334)","(11.0, 32.0, 23.333333333333332)","(18.0, 48.0, 42.3)","(31.0, 190.0, 87.85714285714286)","(6.5, 12.5, 11.06)","(1.3, 1.62, 1.5563636363636364)"
05-01-2023 12:34:45.793231,"(5.5, 7.0, 6.85)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 107.33333333333334)","(11.0, 32.0, 27.25)","(18.0, 48.0, 35.80769230769231)","(31.0, 190.0, 87.85714285714286)","(6.5, 12.5, 10.833333333333334)","(1.3, 1.62, 1.5563636363636364)"
05-01-2023 12:34:47.028782,"(5.5, 9.0, 8.6)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 107.33333333333334)","(11.0, 30.0, 26.5)","(18.0, 46.0, 39.1)","(31.0, 190.0, 87.85714285714286)","(6.5, 12.5, 11.25)","(1.3, 1.62, 1.55875)"
05-01-2023 12:34:48.215531,"(5.5, 9.0, 8.6)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 107.33333333333334)","(11.0, 29.0, 24.0)","(18.0, 44.0, 39.1)","(31.0, 190.0, 87.85714285714286)","(6.5, 12.5, 11.23076923076923)","(1.3, 1.62, 1.55875)"
05-01-2023 12:34:49.407698,"(5.5, 9.0, 8.6)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 107.33333333333334)","(11.0, 29.0, 24.0)","(18.0, 44.0, 39.1)","(31.0, 190.0, 87.85714285714286)","(6.5, 12.0, 11.0)","(1.3, 1.62, 1.55875)"
05-01-2023 12:34:50.531780,"(5.5, 9.0, 8.6)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 107.33333333333334)","(11.0, 29.0, 24.0)","(18.0, 44.0, 39.1)","(31.0, 190.0, 87.85714285714286)","(6.5, 12.0, 10.666666666666666)","(1.3, 1.62, 1.585)"
05-01-2023 12:34:51.746599,"(5.5, 8.8, 8.433333333333334)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 107.33333333333334)","(11.0, 29.0, 24.0)","(18.0, 44.0, 39.1)","(31.0, 190.0, 87.85714285714286)","(6.5, 12.0, 11.0)","(1.3, 1.62, 1.585)"
05-01-2023 12:34:52.983564,"(5.5, 8.4, 7.300000000000001)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 107.33333333333334)","(11.0, 29.0, 25.0)","(18.0, 44.0, 39.1)","(31.0, 190.0, 87.85714285714286)","(6.5, 12.0, 11.0)","(1.3, 1.62, 1.6183333333333332)"
05-01-2023 12:34:54.278031,"(5.5, 8.4, 7.300000000000001)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 107.33333333333334)","(11.0, 27.0, 23.0)","(18.0, 44.0, 39.1)","(31.0, 190.0, 124.55172413793103)","(6.5, 12.0, 11.0)","(1.3, 1.63, 1.6266666666666665)"
05-01-2023 12:34:55.575042,"(5.5, 8.4, 7.300000000000001)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 107.33333333333334)","(11.0, 27.0, 23.0)","(18.0, 44.0, 39.1)","(31.0, 190.0, 87.85714285714286)","(6.5, 12.0, 10.636363636363637)","(1.3, 1.64, 1.6266666666666665)"
05-01-2023 12:34:56.782632,"(5.5, 8.6, 7.4)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 107.33333333333334)","(11.0, 27.0, 23.0)","(18.0, 44.0, 39.1)","(31.0, 190.0, 87.85714285714286)","(6.5, 11.5, 10.605882352941176)","(1.3, 1.64, 1.6266666666666665)"
05-01-2023 12:34:57.937475,"(5.5, 8.6, 7.4)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 62.72727272727273)","(11.0, 27.0, 23.0)","(18.0, 44.0, 39.1)","(31.0, 190.0, 87.85714285714286)","(6.5, 11.5, 10.605882352941176)","(1.3, 1.64, 1.6266666666666665)"
05-01-2023 12:34:59.011559,"(5.5, 8.8, 7.5)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 62.72727272727273)","(11.0, 27.0, 23.0)","(18.0, 44.0, 39.1)","(31.0, 190.0, 87.85714285714286)","(6.5, 11.5, 10.605882352941176)","(1.3, 1.64, 1.6266666666666665)"
05-01-2023 12:35:00.199231,"(5.5, 8.8, 7.5)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 62.72727272727273)","(11.0, 27.0, 23.0)","(18.0, 44.0, 39.1)","(31.0, 190.0, 87.85714285714286)","(6.5, 11.5, 10.744444444444445)","(1.3, 1.64, 1.6266666666666665)"
05-01-2023 12:35:01.459249,"(5.5, 8.8, 7.5)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 62.72727272727273)","(11.0, 27.0, 23.0)","(18.0, 44.0, 39.1)","(31.0, 190.0, 56.285714285714285)","(6.5, 11.5, 10.744444444444445)","(1.3, 1.64, 1.6266666666666665)"
05-01-2023 12:35:02.728645,"(5.5, 8.8, 7.5)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 62.72727272727273)","(11.0, 27.0, 23.0)","(18.0, 44.0, 39.1)","(31.0, 190.0, 56.285714285714285)","(6.5, 11.5, 10.6)","(1.3, 1.64, 1.6266666666666665)"
05-01-2023 12:35:03.942734,"(5.5, 8.8, 7.5)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 62.72727272727273)","(11.0, 27.0, 23.0)","(18.0, 44.0, 39.1)","(31.0, 190.0, 56.285714285714285)","(6.5, 11.0, 10.6)","(1.3, 1.64, 1.6266666666666665)"
05-01-2023 12:35:05.123289,"(5.5, 8.8, 6.633333333333334)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 62.72727272727273)","(11.0, 27.0, 23.0)","(18.0, 44.0, 31.75)","(31.0, 190.0, 87.44444444444444)","(6.5, 11.0, 10.583333333333334)","(1.3, 1.64, 1.6)"
05-01-2023 12:35:06.318846,"(5.5, 8.8, 6.4363636363636365)","(31.0, 100.0, 78.57142857142857)","(41.0, 230.0, 121.76470588235294)","(11.0, 26.0, 25.0)","(18.0, 44.0, 31.75)","(31.0, 190.0, 87.44444444444444)","(6.5, 11.0, 12.625)","(1.3, 1.61, 1.6083333333333334)"
05-01-2023 12:35:07.466777,"(5.5, 8.8, 6.4363636363636365)","(31.0, 100.0, 78.57142857142857)","(41.0, 230.0, 121.76470588235294)","(11.0, 26.0, 25.0)","(18.0, 44.0, 31.75)","(31.0, 190.0, 87.44444444444444)","(6.5, 13.0, 12.625)","(1.3, 1.62, 1.6083333333333334)"
05-01-2023 12:35:08.683025,"(5.5, 8.8, 6.4363636363636365)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 121.76470588235294)","(11.0, 26.0, 25.0)","(18.0, 44.0, 31.75)","(31.0, 190.0, 87.44444444444444)","(6.5, 13.0, 11.25)","(1.3, 1.62, 1.6083333333333334)"
05-01-2023 12:35:09.932789,"(5.5, 8.8, 6.4363636363636365)","(31.0, 100.0, 78.57142857142857)","(41.0, 230.0, 108.66666666666666)","(11.0, 24.0, 21.727272727272727)","(18.0, 44.0, 31.75)","(31.0, 190.0, 87.44444444444444)","(6.5, 12.5, 11.25)","(1.3, 1.62, 1.6083333333333334)"
05-01-2023 12:35:11.370452,"(5.5, 8.8, 6.4363636363636365)","(31.0, 100.0, 78.57142857142857)","(41.0, 230.0, 139.0)","(11.0, 24.0, 20.363636363636363)","(18.0, 44.0, 31.75)","(31.0, 190.0, 87.44444444444444)","(6.5, 12.5, 11.25)","(1.3, 1.62, 1.6083333333333334)"
05-01-2023 12:35:12.773765,"(5.5, 8.8, 6.4363636363636365)","(31.0, 100.0, 78.57142857142857)","(41.0, 230.0, 204.36363636363637)","(11.0, 24.0, 20.363636363636363)","(18.0, 44.0, 31.75)","(31.0, 190.0, 60.0)","(6.5, 12.5, 11.25)","(1.3, 1.62, 1.6083333333333334)"
05-01-2023 12:35:14.176122,"(5.5, 8.6, 6.65)","(31.0, 100.0, 78.57142857142857)","(41.0, 220.0, 204.36363636363637)","(11.0, 24.0, 20.363636363636363)","(18.0, 44.0, 31.75)","(31.0, 190.0, 60.0)","(6.5, 12.5, 10.9)","(1.3, 1.62, 1.6083333333333334)"
05-01-2023 12:35:15.481887,"(5.5, 8.4, 7.828571428571429)","(31.0, 100.0, 78.57142857142857)","(41.0, 220.0, 204.36363636363637)","(11.0, 24.0, 20.764705882352942)","(18.0, 44.0, 31.75)","(31.0, 190.0, 60.0)","(6.5, 12.5, 10.928571428571429)","(1.3, 1.62, 1.6083333333333334)"
05-01-2023 12:35:16.788158,"(5.5, 8.4, 7.828571428571429)","(31.0, 100.0, 78.57142857142857)","(41.0, 220.0, 204.36363636363637)","(11.0, 24.0, 21.18181818181818)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 60.0)","(6.5, 12.0, 10.8)","(1.3, 1.62, 1.525)"
05-01-2023 12:35:18.082715,"(5.5, 8.4, 8.066666666666666)","(31.0, 100.0, 78.57142857142857)","(41.0, 220.0, 204.36363636363637)","(11.0, 23.0, 21.18181818181818)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 60.0)","(6.5, 12.0, 10.928571428571429)","(1.3, 1.55, 1.5491891891891891)"
05-01-2023 12:35:19.304173,"(5.5, 8.4, 6.8)","(31.0, 100.0, 78.57142857142857)","(41.0, 220.0, 204.36363636363637)","(11.0, 23.0, 20.2)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 60.0)","(6.5, 12.0, 10.928571428571429)","(1.3, 1.55, 1.5491891891891891)"
05-01-2023 12:35:20.538349,"(5.5, 8.6, 6.822222222222222)","(31.0, 100.0, 78.57142857142857)","(41.0, 220.0, 204.36363636363637)","(11.0, 23.0, 20.2)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 92.5)","(6.5, 12.0, 10.928571428571429)","(1.3, 1.55, 1.5071428571428571)"
05-01-2023 12:35:22.048609,"(5.5, 8.6, 6.933333333333333)","(31.0, 100.0, 78.57142857142857)","(41.0, 220.0, 139.0)","(11.0, 23.0, 20.2)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 92.5)","(6.5, 12.0, 12.166666666666666)","(1.3, 1.55, 1.5485)"
05-01-2023 12:35:23.806424,"(5.5, 8.6, 6.933333333333333)","(31.0, 100.0, 86.15384615384616)","(41.0, 230.0, 204.36363636363637)","(11.0, 23.0, 20.0)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 92.5)","(6.5, 13.0, 10.9)","(1.3, 1.55, 1.522857142857143)"
05-01-2023 12:35:25.055178,"(5.5, 8.6, 6.933333333333333)","(31.0, 100.0, 86.15384615384616)","(41.0, 220.0, 204.36363636363637)","(11.0, 21.0, 20.0)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 92.5)","(6.5, 12.5, 10.9)","(1.3, 1.54, 1.522857142857143)"
05-01-2023 12:35:26.291312,"(5.5, 8.6, 8.266666666666666)","(31.0, 100.0, 78.57142857142857)","(41.0, 220.0, 204.36363636363637)","(11.0, 21.0, 20.0)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 69.28571428571429)","(6.5, 12.5, 10.9)","(1.3, 1.54, 1.522857142857143)"
05-01-2023 12:35:27.490416,"(5.5, 8.6, 8.266666666666666)","(31.0, 100.0, 78.57142857142857)","(41.0, 220.0, 204.36363636363637)","(11.0, 21.0, 20.0)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 69.28571428571429)","(6.5, 12.5, 10.9)","(1.3, 1.54, 1.522857142857143)"
05-01-2023 12:35:28.754466,"(5.5, 8.6, 8.266666666666666)","(31.0, 100.0, 78.57142857142857)","(41.0, 220.0, 204.36363636363637)","(11.0, 21.0, 19.166666666666668)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 69.28571428571429)","(6.5, 12.5, 11.3)","(1.3, 1.54, 1.522857142857143)"
05-01-2023 12:35:30.003524,"(5.5, 8.6, 8.266666666666666)","(31.0, 100.0, 78.57142857142857)","(41.0, 220.0, 204.36363636363637)","(11.0, 21.0, 19.875)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 69.28571428571429)","(6.5, 12.5, 10.928571428571429)","(1.3, 1.54, 1.5236363636363637)"
05-01-2023 12:35:31.258834,"(5.5, 8.6, 8.266666666666666)","(31.0, 100.0, 81.25)","(41.0, 220.0, 204.36363636363637)","(11.0, 20.0, 17.863636363636363)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 69.28571428571429)","(6.5, 12.0, 10.928571428571429)","(1.3, 1.54, 1.5271428571428571)"
05-01-2023 12:35:32.513461,"(5.5, 8.6, 7.5)","(31.0, 100.0, 81.25)","(41.0, 220.0, 204.36363636363637)","(11.0, 19.5, 16.8)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 69.28571428571429)","(6.5, 12.0, 10.928571428571429)","(1.3, 1.54, 1.5271428571428571)"
05-01-2023 12:35:33.897477,"(5.5, 8.6, 8.266666666666666)","(31.0, 100.0, 81.25)","(41.0, 220.0, 204.36363636363637)","(11.0, 19.5, 17.571428571428573)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 69.28571428571429)","(6.5, 12.0, 10.8)","(1.3, 1.54, 1.5271428571428571)"
05-01-2023 12:35:35.243280,"(5.5, 8.6, 8.266666666666666)","(31.0, 100.0, 81.25)","(41.0, 220.0, 204.36363636363637)","(11.0, 19.5, 17.571428571428573)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 69.28571428571429)","(6.5, 12.0, 10.928571428571429)","(1.3, 1.54, 1.5236363636363637)"
05-01-2023 12:35:36.602433,"(5.5, 8.6, 8.266666666666666)","(31.0, 100.0, 78.57142857142857)","(41.0, 220.0, 204.36363636363637)","(11.0, 19.5, 17.571428571428573)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 92.5)","(6.5, 12.0, 12.136363636363637)","(1.3, 1.54, 1.5236363636363637)"
05-01-2023 12:35:38.167246,"(5.5, 8.6, 8.266666666666666)","(31.0, 100.0, 81.25)","(41.0, 220.0, 204.36363636363637)","(11.0, 19.5, 18.375)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 69.28571428571429)","(6.5, 13.5, 11.961538461538462)","(1.3, 1.54, 1.5166666666666666)"
05-01-2023 12:35:39.465168,"(5.5, 8.6, 8.266666666666666)","(31.0, 100.0, 81.25)","(41.0, 220.0, 204.36363636363637)","(11.0, 19.5, 18.0)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 69.28571428571429)","(6.5, 13.5, 11.961538461538462)","(1.3, 1.54, 1.5213333333333334)"
05-01-2023 12:35:40.841300,"(5.5, 8.6, 8.266666666666666)","(31.0, 100.0, 81.25)","(41.0, 220.0, 204.36363636363637)","(11.0, 19.5, 18.0)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 69.28571428571429)","(6.5, 13.5, 11.961538461538462)","(1.3, 1.54, 1.5166666666666666)"
05-01-2023 12:35:42.035698,"(5.5, 8.6, 8.266666666666666)","(31.0, 100.0, 81.25)","(41.0, 220.0, 204.36363636363637)","(11.0, 19.5, 18.0)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 69.28571428571429)","(6.5, 13.5, 11.961538461538462)","(1.3, 1.54, 1.5166666666666666)"
05-01-2023 12:35:43.302970,"(5.5, 8.6, 8.266666666666666)","(31.0, 100.0, 81.25)","(41.0, 220.0, 204.36363636363637)","(11.0, 19.5, 17.75)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 99.72222222222223)","(6.5, 13.5, 12.5625)","(1.3, 1.54, 1.5166666666666666)"
05-01-2023 12:35:44.605560,"(5.5, 8.6, 8.266666666666666)","(31.0, 100.0, 94.0)","(41.0, 220.0, 204.36363636363637)","(11.0, 19.0, 17.75)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 99.72222222222223)","(6.5, 13.5, 11.76923076923077)","(1.3, 1.54, 1.4945454545454546)"
05-01-2023 12:35:45.919108,"(5.5, 8.6, 8.266666666666666)","(31.0, 100.0, 94.0)","(41.0, 220.0, 204.36363636363637)","(11.0, 19.0, 17.6875)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 99.72222222222223)","(6.5, 13.0, 11.76923076923077)","(1.3, 1.5, 1.4957142857142858)"
05-01-2023 12:35:47.220847,"(5.5, 8.6, 7.8)","(31.0, 100.0, 94.0)","(41.0, 220.0, 204.36363636363637)","(11.0, 19.0, 17.6875)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 99.72222222222223)","(6.5, 13.0, 11.76923076923077)","(1.3, 1.5, 1.5166666666666666)"
05-01-2023 12:35:48.675541,"(5.5, 8.6, 8.266666666666666)","(31.0, 100.0, 91.42857142857143)","(41.0, 220.0, 206.76923076923077)","(11.0, 19.0, 17.6875)","(18.0, 44.0, 32.56666666666666)","(31.0, 190.0, 99.72222222222223)","(6.5, 13.0, 11.76923076923077)","(1.3, 1.5, 1.4916666666666667)"
05-01-2023 12:35:50.178632,"(5.5, 8.6, 8.266666666666666)","(31.0, 100.0, 81.25)","(41.0, 220.0, 206.76923076923077)","(11.0, 19.0, 18.0)","(18.0, 44.0, 33.5)","(31.0, 190.0, 99.72222222222223)","(6.5, 13.0, 11.76923076923077)","(1.3, 1.5, 1.491111111111111)"
05-01-2023 12:35:51.436539,"(5.5, 8.6, 8.266666666666666)","(31.0, 100.0, 81.25)","(41.0, 220.0, 206.76923076923077)","(11.0, 19.0, 17.666666666666668)","(18.0, 44.0, 33.5)","(31.0, 190.0, 99.72222222222223)","(6.5, 13.0, 11.576923076923077)","(1.3, 1.5, 1.4883333333333333)"
05-01-2023 12:35:52.612310,"(5.5, 8.6, 8.266666666666666)","(31.0, 100.0, 81.25)","(41.0, 220.0, 206.76923076923077)","(11.0, 18.5, 17.666666666666668)","(18.0, 44.0, 33.5)","(31.0, 190.0, 78.57142857142857)","(6.5, 12.5, 11.576923076923077)","(1.3, 1.49, 1.488888888888889)"
05-01-2023 12:35:53.857984,"(5.5, 8.6, 8.314285714285713)","(31.0, 100.0, 83.33333333333333)","(41.0, 220.0, 206.76923076923077)","(11.0, 18.5, 17.666666666666668)","(18.0, 44.0, 33.5)","(31.0, 190.0, 102.05882352941177)","(6.5, 12.5, 11.576923076923077)","(1.3, 1.49, 1.4883333333333333)"
05-01-2023 12:35:55.137097,"(5.5, 8.6, 8.36)","(31.0, 100.0, 81.25)","(41.0, 220.0, 206.76923076923077)","(11.0, 18.5, 16.416666666666668)","(18.0, 44.0, 33.5)","(31.0, 190.0, 102.05882352941177)","(6.5, 12.5, 11.75)","(1.3, 1.49, 1.4883333333333333)"
05-01-2023 12:35:56.423493,"(5.5, 8.6, 8.0)","(31.0, 100.0, 81.25)","(41.0, 220.0, 206.76923076923077)","(11.0, 18.5, 15.833333333333334)","(18.0, 44.0, 33.5)","(31.0, 190.0, 102.05882352941177)","(6.5, 12.5, 11.576923076923077)","(1.3, 1.49, 1.4883333333333333)"
05-01-2023 12:35:57.686121,"(5.5, 8.6, 8.1)","(31.0, 100.0, 81.25)","(41.0, 220.0, 206.76923076923077)","(11.0, 18.5, 16.055555555555557)","(18.0, 44.0, 33.5)","(31.0, 190.0, 102.05882352941177)","(6.5, 12.5, 11.9375)","(1.3, 1.49, 1.488888888888889)"
05-01-2023 12:35:58.910054,"(5.5, 8.6, 8.233333333333333)","(31.0, 100.0, 81.25)","(41.0, 220.0, 206.76923076923077)","(11.0, 18.0, 16.133333333333333)","(18.0, 44.0, 33.5)","(31.0, 190.0, 102.05882352941177)","(6.5, 12.5, 11.5)","(1.3, 1.49, 1.4966666666666666)"
05-01-2023 12:36:00.104155,"(5.5, 8.6, 8.233333333333333)","(31.0, 100.0, 81.25)","(41.0, 220.0, 206.76923076923077)","(11.0, 18.0, 16.133333333333333)","(18.0, 44.0, 33.5)","(31.0, 190.0, 102.05882352941177)","(6.5, 12.0, 11.5)","(1.3, 1.53, 1.4966666666666666)"
05-01-2023 12:36:01.199843,"(5.5, 8.6, 8.233333333333333)","(31.0, 100.0, 81.25)","(41.0, 220.0, 206.76923076923077)","(11.0, 18.0, 16.133333333333333)","(18.0, 44.0, 33.5)","(31.0, 190.0, 102.05882352941177)","(6.5, 12.0, 11.5)","(1.3, 1.53, 1.4966666666666666)"
05-01-2023 12:36:02.316970,"(5.5, 8.6, 8.233333333333333)","(31.0, 100.0, 81.25)","(41.0, 220.0, 207.71428571428572)","(11.0, 18.0, 15.777777777777779)","(18.0, 44.0, 33.5)","(31.0, 190.0, 102.05882352941177)","(6.5, 12.0, 11.5)","(1.3, 1.53, 1.4966666666666666)"
05-01-2023 12:36:03.514156,"(5.5, 8.6, 8.233333333333333)","(31.0, 100.0, 81.25)","(41.0, 220.0, 207.71428571428572)","(11.0, 18.0, 15.777777777777779)","(18.0, 44.0, 33.5)","(31.0, 190.0, 105.66666666666667)","(6.5, 12.0, 11.5)","(1.3, 1.53, 1.4966666666666666)"
05-01-2023 12:36:04.783933,"(5.5, 8.6, 8.233333333333333)","(31.0, 100.0, 81.25)","(41.0, 220.0, 207.71428571428572)","(11.0, 18.0, 16.125)","(18.0, 44.0, 33.5)","(31.0, 190.0, 105.66666666666667)","(6.5, 12.0, 11.5)","(1.3, 1.53, 1.5081818181818183)"
05-01-2023 12:36:06.014244,"(5.5, 8.6, 8.233333333333333)","(31.0, 100.0, 81.25)","(41.0, 220.0, 207.71428571428572)","(11.0, 18.0, 15.722222222222221)","(18.0, 44.0, 33.5)","(31.0, 190.0, 102.05882352941177)","(6.5, 12.0, 11.76923076923077)","(1.3, 1.53, 1.5081818181818183)"
