,Online Model,Balmy Bob,Loseashoe,Grenade,Champagne Stride,Im Alright Jack,Shes My Little Gem,Lilbitahenrytee,Courtney Katarina
10-01-2023 16:14:57.743479,"(8.5, 21.0, 18.6)","(31.0, 80.0, 51.5)","(6.5, 14.0, 12.40909090909091)","(21.0, 48.0, 39.33333333333333)","(1.26, 1.35, 1.342)","(21.0, 50.0, 36.666666666666664)","(14.0, 30.0, 26.57142857142857)","(31.0, 80.0, 75.5)","(31.0, 85.0, 77.71428571428572)"
10-01-2023 16:14:58.966025,"(8.5, 21.0, 18.6)","(31.0, 80.0, 51.5)","(6.5, 14.0, 12.40909090909091)","(21.0, 48.0, 39.33333333333333)","(1.26, 1.35, 1.342)","(21.0, 50.0, 36.666666666666664)","(14.0, 30.0, 26.57142857142857)","(31.0, 80.0, 75.5)","(31.0, 85.0, 77.71428571428572)"
10-01-2023 16:15:00.166126,"(8.5, 21.0, 18.6)","(31.0, 80.0, 51.5)","(6.5, 14.0, 12.25)","(21.0, 48.0, 39.33333333333333)","(1.26, 1.35, 1.342)","(21.0, 50.0, 36.666666666666664)","(14.0, 30.0, 26.666666666666668)","(31.0, 80.0, 75.5)","(31.0, 85.0, 77.71428571428572)"
10-01-2023 16:15:01.300970,"(8.5, 21.0, 18.6)","(31.0, 80.0, 51.5)","(6.5, 14.0, 12.25)","(21.0, 48.0, 39.33333333333333)","(1.26, 1.35, 1.342)","(21.0, 50.0, 36.666666666666664)","(14.0, 32.0, 26.666666666666668)","(31.0, 80.0, 75.5)","(31.0, 85.0, 77.71428571428572)"
10-01-2023 16:15:02.389385,"(8.5, 21.0, 18.6)","(31.0, 80.0, 51.5)","(6.5, 14.0, 12.25)","(21.0, 48.0, 39.33333333333333)","(1.26, 1.35, 1.342)","(21.0, 50.0, 36.666666666666664)","(14.0, 32.0, 27.6)","(31.0, 80.0, 75.5)","(31.0, 85.0, 60.5)"
10-01-2023 16:15:03.489457,"(8.5, 20.0, 19.0)","(31.0, 75.0, 58.5)","(6.5, 14.0, 11.666666666666666)","(21.0, 48.0, 40.57142857142857)","(1.26, 1.35, 1.342)","(21.0, 50.0, 36.666666666666664)","(14.0, 30.0, 27.6)","(31.0, 80.0, 75.5)","(31.0, 85.0, 60.5)"
10-01-2023 16:15:04.646570,"(8.5, 19.5, 18.6)","(31.0, 75.0, 58.5)","(6.5, 14.0, 12.0)","(21.0, 48.0, 31.333333333333336)","(1.26, 1.35, 1.342)","(21.0, 50.0, 41.0)","(14.0, 30.0, 27.6)","(31.0, 80.0, 75.5)","(31.0, 85.0, 60.5)"
10-01-2023 16:15:05.845993,"(8.5, 19.0, 18.5)","(31.0, 70.0, 56.0)","(6.5, 14.0, 12.0)","(21.0, 48.0, 31.333333333333336)","(1.26, 1.35, 1.342)","(21.0, 50.0, 41.0)","(14.0, 30.0, 27.6)","(31.0, 80.0, 76.0)","(31.0, 85.0, 60.5)"
10-01-2023 16:15:07.101521,"(8.5, 19.0, 18.5)","(31.0, 70.0, 56.0)","(6.5, 14.0, 12.0)","(21.0, 48.0, 31.333333333333336)","(1.26, 1.35, 1.342)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 74.85714285714286)","(31.0, 85.0, 60.5)"
10-01-2023 16:15:08.392116,"(8.5, 19.0, 18.5)","(31.0, 70.0, 52.666666666666664)","(6.5, 14.0, 12.0)","(21.0, 48.0, 31.333333333333336)","(1.26, 1.35, 1.346)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 76.0)","(31.0, 85.0, 73.25)"
10-01-2023 16:15:09.724504,"(8.5, 19.0, 18.5)","(31.0, 70.0, 52.666666666666664)","(6.5, 14.0, 12.0)","(21.0, 48.0, 31.333333333333336)","(1.26, 1.35, 1.346)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 74.85714285714286)","(31.0, 85.0, 62.5)"
10-01-2023 16:15:11.195893,"(8.5, 19.0, 18.5)","(31.0, 70.0, 52.666666666666664)","(6.5, 14.0, 12.0)","(21.0, 48.0, 31.333333333333336)","(1.26, 1.35, 1.346)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 76.0)","(31.0, 85.0, 76.0)"
10-01-2023 16:15:12.650109,"(8.5, 19.0, 18.5)","(31.0, 70.0, 52.666666666666664)","(6.5, 14.0, 12.0)","(21.0, 48.0, 31.333333333333336)","(1.26, 1.35, 1.346)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 74.85714285714286)","(31.0, 85.0, 77.5)"
10-01-2023 16:15:14.003179,"(8.5, 19.0, 18.5)","(31.0, 70.0, 52.666666666666664)","(6.5, 14.0, 12.0)","(21.0, 48.0, 31.333333333333336)","(1.26, 1.35, 1.346)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 76.0)","(31.0, 85.0, 77.5)"
10-01-2023 16:15:15.310282,"(8.5, 19.0, 18.5)","(31.0, 70.0, 52.666666666666664)","(6.5, 14.0, 12.0)","(21.0, 48.0, 31.333333333333336)","(1.26, 1.35, 1.346)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 74.85714285714286)","(31.0, 85.0, 64.5)"
10-01-2023 16:15:16.615847,"(8.5, 19.0, 18.5)","(31.0, 70.0, 52.666666666666664)","(6.5, 14.0, 12.0)","(21.0, 48.0, 40.0)","(1.26, 1.35, 1.346)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 76.0)","(31.0, 85.0, 74.75)"
10-01-2023 16:15:17.968457,"(8.5, 19.0, 18.5)","(31.0, 70.0, 52.666666666666664)","(6.5, 14.0, 12.0)","(21.0, 48.0, 40.0)","(1.26, 1.35, 1.346)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 76.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:19.179870,"(8.5, 19.0, 18.285714285714285)","(31.0, 70.0, 52.666666666666664)","(6.5, 14.0, 12.0)","(21.0, 48.0, 40.0)","(1.26, 1.35, 1.346)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 74.85714285714286)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:20.447656,"(8.5, 19.0, 18.285714285714285)","(31.0, 70.0, 52.666666666666664)","(6.5, 14.0, 12.0)","(21.0, 48.0, 40.0)","(1.26, 1.35, 1.346)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 76.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:21.751171,"(8.5, 19.0, 18.285714285714285)","(31.0, 70.0, 52.666666666666664)","(6.5, 14.0, 12.0)","(21.0, 48.0, 40.0)","(1.26, 1.35, 1.346)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 74.85714285714286)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:22.945917,"(8.5, 19.0, 18.285714285714285)","(31.0, 70.0, 52.666666666666664)","(6.5, 14.0, 12.0)","(21.0, 48.0, 40.0)","(1.26, 1.35, 1.346)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 76.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:24.132386,"(8.5, 19.0, 18.285714285714285)","(31.0, 70.0, 52.666666666666664)","(6.5, 14.0, 12.0)","(21.0, 48.0, 40.0)","(1.26, 1.35, 1.346)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 76.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:25.577319,"(8.5, 19.0, 18.285714285714285)","(31.0, 70.0, 52.666666666666664)","(6.5, 14.0, 12.0)","(21.0, 48.0, 40.0)","(1.26, 1.35, 1.346)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 74.85714285714286)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:26.956990,"(8.5, 19.0, 18.285714285714285)","(31.0, 70.0, 52.666666666666664)","(6.5, 14.0, 12.0)","(21.0, 48.0, 40.0)","(1.26, 1.35, 1.346)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 76.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:28.259611,"(8.5, 19.0, 18.285714285714285)","(31.0, 70.0, 52.666666666666664)","(6.5, 14.0, 12.0)","(21.0, 48.0, 40.0)","(1.26, 1.35, 1.346)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 74.85714285714286)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:29.492123,"(8.5, 18.0, 15.75)","(31.0, 70.0, 52.666666666666664)","(6.5, 14.0, 12.0)","(21.0, 48.0, 40.0)","(1.26, 1.35, 1.346)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 76.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:30.725202,"(8.5, 17.5, 14.833333333333334)","(31.0, 70.0, 52.666666666666664)","(6.5, 14.0, 12.0)","(21.0, 48.0, 40.0)","(1.26, 1.35, 1.346)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 74.85714285714286)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:31.892795,"(8.5, 17.5, 14.833333333333334)","(31.0, 70.0, 52.666666666666664)","(6.5, 14.0, 12.0)","(21.0, 48.0, 40.0)","(1.26, 1.35, 1.346)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 76.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:33.096308,"(8.5, 17.5, 14.833333333333334)","(31.0, 70.0, 54.5)","(6.5, 14.0, 11.666666666666666)","(21.0, 48.0, 41.6)","(1.26, 1.35, 1.3666666666666667)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 76.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:34.384897,"(8.5, 17.0, 15.714285714285715)","(31.0, 65.0, 54.5)","(6.5, 14.0, 11.666666666666666)","(21.0, 46.0, 41.6)","(1.26, 1.42, 1.3771428571428572)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 76.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:35.638982,"(8.5, 17.0, 14.75)","(31.0, 65.0, 49.333333333333336)","(6.5, 14.0, 11.666666666666666)","(21.0, 46.0, 35.55555555555556)","(1.26, 1.4, 1.384)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 76.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:36.999971,"(8.5, 16.5, 14.318181818181818)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.666666666666666)","(21.0, 50.0, 35.55555555555556)","(1.26, 1.4, 1.384)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 76.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:38.331125,"(8.5, 17.5, 16.666666666666668)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.666666666666666)","(21.0, 50.0, 40.0)","(1.26, 1.4, 1.3771428571428572)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 76.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:39.526198,"(8.5, 17.5, 15.625)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.666666666666666)","(21.0, 48.0, 40.0)","(1.26, 1.4, 1.3771428571428572)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 76.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:40.697373,"(8.5, 17.0, 15.714285714285715)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.666666666666666)","(21.0, 48.0, 40.0)","(1.26, 1.4, 1.3866666666666667)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 76.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:41.825492,"(8.5, 16.5, 15.357142857142858)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.666666666666666)","(21.0, 48.0, 40.0)","(1.26, 1.4, 1.39)","(21.0, 50.0, 42.8)","(14.0, 30.0, 24.666666666666668)","(31.0, 80.0, 63.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:42.968019,"(8.5, 16.5, 15.357142857142858)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.277777777777779)","(21.0, 48.0, 40.0)","(1.26, 1.4, 1.39)","(21.0, 50.0, 42.8)","(14.0, 30.0, 27.6)","(31.0, 80.0, 63.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:44.122391,"(8.5, 16.5, 15.357142857142858)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 12.115384615384615)","(21.0, 48.0, 40.0)","(1.26, 1.4, 1.39)","(21.0, 50.0, 42.8)","(14.0, 29.0, 27.6)","(31.0, 80.0, 63.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:45.334495,"(8.5, 16.5, 15.357142857142858)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 12.115384615384615)","(21.0, 50.0, 35.55555555555556)","(1.26, 1.4, 1.39)","(21.0, 50.0, 42.8)","(14.0, 29.0, 25.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:46.570343,"(8.5, 16.5, 15.357142857142858)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 12.115384615384615)","(21.0, 50.0, 35.55555555555556)","(1.26, 1.4, 1.39)","(21.0, 50.0, 42.8)","(14.0, 28.0, 25.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:47.849465,"(8.5, 16.5, 15.357142857142858)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 12.115384615384615)","(21.0, 50.0, 35.55555555555556)","(1.26, 1.4, 1.3933333333333333)","(21.0, 50.0, 42.8)","(14.0, 28.0, 25.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:49.129719,"(8.5, 16.5, 15.357142857142858)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 12.115384615384615)","(21.0, 50.0, 35.55555555555556)","(1.26, 1.4, 1.3933333333333333)","(21.0, 50.0, 42.8)","(14.0, 28.0, 25.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:50.458993,"(8.5, 16.5, 15.357142857142858)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 12.115384615384615)","(21.0, 50.0, 35.55555555555556)","(1.26, 1.4, 1.3933333333333333)","(21.0, 50.0, 42.8)","(14.0, 28.0, 25.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:51.752636,"(8.5, 16.5, 15.357142857142858)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 12.115384615384615)","(21.0, 50.0, 35.55555555555556)","(1.26, 1.4, 1.39)","(21.0, 50.0, 42.8)","(14.0, 28.0, 25.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:53.065433,"(8.5, 16.5, 15.357142857142858)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 12.115384615384615)","(21.0, 50.0, 35.55555555555556)","(1.26, 1.4, 1.3925)","(21.0, 50.0, 42.8)","(14.0, 28.0, 25.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:54.297417,"(8.5, 16.5, 15.357142857142858)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 12.115384615384615)","(21.0, 50.0, 35.55555555555556)","(1.26, 1.4, 1.3925)","(21.0, 50.0, 42.8)","(14.0, 28.0, 25.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:55.486425,"(8.5, 16.5, 15.357142857142858)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 12.115384615384615)","(21.0, 50.0, 35.55555555555556)","(1.26, 1.4, 1.3925)","(21.0, 50.0, 42.8)","(14.0, 28.0, 25.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:56.766572,"(8.5, 16.5, 15.357142857142858)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 12.115384615384615)","(21.0, 50.0, 35.55555555555556)","(1.26, 1.4, 1.3936842105263156)","(21.0, 50.0, 42.8)","(14.0, 28.0, 25.428571428571427)","(31.0, 80.0, 63.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:57.976745,"(8.5, 16.5, 15.357142857142858)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 12.115384615384615)","(21.0, 50.0, 35.55555555555556)","(1.26, 1.4, 1.3936842105263156)","(21.0, 50.0, 42.8)","(14.0, 28.0, 25.428571428571427)","(31.0, 80.0, 63.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:15:59.482965,"(8.5, 16.5, 15.357142857142858)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 12.115384615384615)","(21.0, 50.0, 35.55555555555556)","(1.26, 1.4, 1.3936842105263156)","(21.0, 50.0, 42.8)","(14.0, 28.0, 25.428571428571427)","(31.0, 80.0, 63.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:16:00.957253,"(8.5, 16.5, 15.0)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 12.115384615384615)","(21.0, 50.0, 35.55555555555556)","(1.26, 1.4, 1.3936842105263156)","(21.0, 50.0, 42.8)","(14.0, 28.0, 25.428571428571427)","(31.0, 80.0, 63.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:16:02.411263,"(8.5, 16.0, 15.0)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 12.115384615384615)","(21.0, 50.0, 35.55555555555556)","(1.26, 1.4, 1.4194318181818182)","(21.0, 50.0, 42.8)","(14.0, 28.0, 25.428571428571427)","(31.0, 80.0, 63.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:16:03.771689,"(8.5, 16.0, 14.09090909090909)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.277777777777779)","(21.0, 50.0, 35.55555555555556)","(1.26, 1.42, 1.4194318181818182)","(21.0, 50.0, 42.8)","(14.0, 28.0, 25.428571428571427)","(31.0, 80.0, 63.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:16:05.118328,"(8.5, 17.0, 14.545454545454545)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.277777777777779)","(21.0, 50.0, 29.166666666666668)","(1.26, 1.42, 1.4194318181818182)","(21.0, 50.0, 42.8)","(14.0, 28.0, 25.428571428571427)","(31.0, 80.0, 63.0)","(31.0, 85.0, 76.8)"
10-01-2023 16:16:06.484206,"(8.5, 17.0, 14.545454545454545)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.277777777777779)","(21.0, 50.0, 29.166666666666668)","(1.26, 1.42, 1.4194318181818182)","(21.0, 50.0, 42.8)","(14.0, 28.0, 25.428571428571427)","(31.0, 80.0, 63.0)","(31.0, 85.0, 65.5)"
10-01-2023 16:16:07.823901,"(8.5, 17.0, 14.545454545454545)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 12.115384615384615)","(21.0, 50.0, 35.5)","(1.26, 1.42, 1.4194318181818182)","(21.0, 50.0, 42.8)","(14.0, 28.0, 25.428571428571427)","(31.0, 80.0, 63.0)","(31.0, 85.0, 65.5)"
10-01-2023 16:16:09.176329,"(8.5, 17.0, 14.545454545454545)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 12.115384615384615)","(21.0, 46.0, 33.5)","(1.26, 1.42, 1.4194791666666666)","(21.0, 50.0, 38.0)","(14.0, 28.0, 26.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 65.5)"
10-01-2023 16:16:10.480336,"(8.5, 17.0, 14.545454545454545)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.277777777777779)","(21.0, 42.0, 27.875)","(1.26, 1.42, 1.4194791666666666)","(21.0, 50.0, 39.75)","(14.0, 27.0, 26.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 65.5)"
10-01-2023 16:16:11.746329,"(8.5, 17.0, 14.545454545454545)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.277777777777779)","(21.0, 48.0, 35.5)","(1.26, 1.42, 1.4194791666666666)","(21.0, 48.0, 36.0)","(14.0, 27.0, 26.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 65.5)"
10-01-2023 16:16:13.070048,"(8.5, 17.0, 14.545454545454545)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.277777777777779)","(21.0, 46.0, 35.5)","(1.26, 1.42, 1.4194791666666666)","(21.0, 48.0, 40.285714285714285)","(14.0, 27.0, 26.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 77.2)"
10-01-2023 16:16:14.368042,"(8.5, 16.5, 14.722222222222221)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.277777777777779)","(21.0, 46.0, 35.5)","(1.26, 1.42, 1.4194791666666666)","(21.0, 46.0, 41.0)","(14.0, 27.0, 26.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 72.66666666666667)"
10-01-2023 16:16:15.672365,"(8.5, 16.0, 15.0)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.277777777777779)","(21.0, 46.0, 35.5)","(1.26, 1.42, 1.4194791666666666)","(21.0, 44.0, 37.42857142857143)","(14.0, 27.0, 26.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 72.66666666666667)"
10-01-2023 16:16:16.981656,"(8.5, 16.0, 15.0)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.277777777777779)","(21.0, 46.0, 35.5)","(1.26, 1.42, 1.4194791666666666)","(21.0, 42.0, 31.833333333333336)","(14.0, 27.0, 26.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 72.66666666666667)"
10-01-2023 16:16:18.263791,"(8.5, 16.0, 15.0)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.277777777777779)","(21.0, 46.0, 35.5)","(1.26, 1.42, 1.4194791666666666)","(21.0, 40.0, 31.833333333333336)","(14.0, 27.0, 26.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 72.66666666666667)"
10-01-2023 16:16:19.557375,"(8.5, 16.0, 15.0)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.277777777777779)","(21.0, 46.0, 35.5)","(1.26, 1.42, 1.4194535519125682)","(21.0, 40.0, 31.833333333333336)","(14.0, 27.0, 26.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 72.66666666666667)"
10-01-2023 16:16:20.856388,"(8.5, 17.5, 16.666666666666668)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.277777777777779)","(21.0, 46.0, 32.666666666666664)","(1.26, 1.42, 1.4194535519125682)","(21.0, 40.0, 31.833333333333336)","(14.0, 27.0, 26.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 72.66666666666667)"
10-01-2023 16:16:22.172309,"(8.5, 17.5, 16.666666666666668)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.277777777777779)","(21.0, 48.0, 35.5)","(1.26, 1.42, 1.4194535519125682)","(21.0, 40.0, 31.833333333333336)","(14.0, 27.0, 26.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 72.66666666666667)"
10-01-2023 16:16:23.495497,"(8.5, 17.5, 14.772727272727273)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.277777777777779)","(21.0, 46.0, 31.333333333333332)","(1.26, 1.42, 1.4194535519125682)","(21.0, 40.0, 31.833333333333336)","(14.0, 27.0, 26.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 72.66666666666667)"
10-01-2023 16:16:24.827342,"(8.5, 17.0, 15.3125)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.277777777777779)","(21.0, 44.0, 31.333333333333332)","(1.26, 1.42, 1.4194535519125682)","(21.0, 40.0, 31.833333333333336)","(14.0, 27.0, 26.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 72.66666666666667)"
10-01-2023 16:16:26.085571,"(8.5, 16.5, 15.357142857142858)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.277777777777779)","(21.0, 44.0, 31.333333333333332)","(1.26, 1.42, 1.4194535519125682)","(21.0, 40.0, 31.833333333333336)","(14.0, 27.0, 26.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 72.66666666666667)"
10-01-2023 16:16:27.357735,"(8.5, 17.5, 15.0)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.277777777777779)","(21.0, 44.0, 31.333333333333332)","(1.26, 1.42, 1.4194535519125682)","(21.0, 40.0, 31.833333333333336)","(14.0, 27.0, 26.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 72.66666666666667)"
10-01-2023 16:16:28.596719,"(8.5, 17.5, 13.75)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.277777777777779)","(21.0, 44.0, 31.333333333333332)","(1.26, 1.42, 1.4194535519125682)","(21.0, 40.0, 31.833333333333336)","(14.0, 27.0, 26.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 72.66666666666667)"
10-01-2023 16:16:29.852894,"(8.5, 17.5, 13.75)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.277777777777779)","(21.0, 44.0, 31.333333333333332)","(1.26, 1.42, 1.4194535519125682)","(21.0, 40.0, 31.833333333333336)","(14.0, 27.0, 26.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 72.66666666666667)"
10-01-2023 16:16:31.076576,"(8.5, 17.5, 13.75)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.277777777777779)","(21.0, 44.0, 31.333333333333332)","(1.26, 1.42, 1.4194535519125682)","(21.0, 40.0, 31.833333333333336)","(14.0, 27.0, 26.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 72.66666666666667)"
10-01-2023 16:16:32.343564,"(8.5, 17.0, 12.8)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 12.115384615384615)","(21.0, 44.0, 31.333333333333332)","(1.26, 1.42, 1.4194535519125682)","(21.0, 40.0, 31.833333333333336)","(14.0, 27.0, 26.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 72.66666666666667)"
10-01-2023 16:16:33.571820,"(8.5, 17.0, 12.8)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.8125)","(21.0, 44.0, 31.333333333333332)","(1.26, 1.42, 1.4194535519125682)","(21.0, 40.0, 31.833333333333336)","(14.0, 27.0, 26.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 72.66666666666667)"
10-01-2023 16:16:34.807923,"(8.5, 16.0, 13.666666666666666)","(31.0, 60.0, 49.333333333333336)","(6.5, 14.0, 11.8125)","(21.0, 44.0, 31.333333333333332)","(1.26, 1.42, 1.4194535519125682)","(21.0, 40.0, 31.833333333333336)","(14.0, 27.0, 26.0)","(31.0, 80.0, 63.0)","(31.0, 85.0, 72.66666666666667)"
