,Sutton Daisy,Velocity Comet,Emerley Bruce,Missile Edition,Girl On Fire,Diplomatic Man
14-12-2022 14:36:47.855518,"(2.2, 2.54, 2.5147368421052634)","(2.8, 3.6, 3.3)","(3.3, 5.0, 4.618181818181818)","(41.0, 110.0, 95.0)","(21.0, 55.0, 50.333333333333336)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:48.935041,"(2.25, 2.54, 2.5147368421052634)","(2.8, 3.6, 3.3)","(3.4, 5.0, 4.618181818181818)","(41.0, 110.0, 95.0)","(21.0, 55.0, 50.333333333333336)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:49.957278,"(2.25, 2.54, 2.486666666666667)","(2.8, 3.6, 3.3)","(3.4, 5.0, 4.5058823529411764)","(41.0, 110.0, 95.0)","(21.0, 55.0, 50.333333333333336)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:51.064911,"(2.25, 2.54, 2.4784615384615383)","(2.8, 3.55, 3.4699999999999998)","(3.4, 5.0, 4.576470588235295)","(41.0, 110.0, 80.0)","(21.0, 55.0, 50.333333333333336)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:52.162089,"(2.25, 2.54, 2.4955555555555557)","(2.8, 3.55, 3.291176470588235)","(3.4, 5.0, 4.576470588235295)","(41.0, 110.0, 88.18181818181819)","(21.0, 55.0, 50.333333333333336)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:53.191233,"(2.25, 2.54, 2.5114285714285716)","(2.8, 3.55, 3.291176470588235)","(3.4, 5.0, 4.576470588235295)","(41.0, 110.0, 80.0)","(21.0, 55.0, 50.333333333333336)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:54.236217,"(2.25, 2.54, 2.5114285714285716)","(2.8, 3.55, 3.273076923076923)","(3.4, 5.0, 4.576470588235295)","(41.0, 110.0, 80.0)","(21.0, 55.0, 50.333333333333336)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:55.204474,"(2.25, 2.54, 2.4955555555555557)","(2.8, 3.55, 3.276315789473684)","(3.4, 5.0, 4.5058823529411764)","(41.0, 110.0, 88.18181818181819)","(21.0, 55.0, 45.30769230769231)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:56.190623,"(2.25, 2.54, 2.4907692307692306)","(2.8, 3.5, 3.4299999999999997)","(3.4, 5.0, 4.672727272727273)","(41.0, 110.0, 88.18181818181819)","(21.0, 55.0, 45.30769230769231)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:57.171099,"(2.25, 2.54, 2.486666666666667)","(2.8, 3.5, 3.4299999999999997)","(3.4, 5.0, 4.672727272727273)","(41.0, 110.0, 80.0)","(21.0, 55.0, 45.30769230769231)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:58.198419,"(2.25, 2.54, 2.5153846153846153)","(2.8, 3.5, 3.3833333333333333)","(3.4, 5.0, 4.672727272727273)","(41.0, 110.0, 80.0)","(21.0, 55.0, 45.30769230769231)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:59.327877,"(2.25, 2.54, 2.5)","(2.8, 3.5, 3.3055555555555554)","(3.4, 5.0, 4.576470588235295)","(41.0, 110.0, 77.27272727272727)","(21.0, 55.0, 45.30769230769231)","(13.0, 30.0, 28.0)"
14-12-2022 14:37:00.414701,"(2.25, 2.54, 2.4955555555555557)","(2.8, 3.5, 3.3055555555555554)","(3.4, 5.0, 4.576470588235295)","(41.0, 110.0, 84.28571428571429)","(21.0, 55.0, 45.30769230769231)","(13.0, 30.0, 28.0)"
14-12-2022 14:37:01.439078,"(2.25, 2.54, 2.451111111111111)","(2.8, 3.5, 3.28125)","(3.4, 5.0, 4.647058823529412)","(41.0, 110.0, 77.27272727272727)","(21.0, 55.0, 45.30769230769231)","(13.0, 30.0, 28.0)"
14-12-2022 14:37:02.528488,"(2.25, 2.54, 2.451111111111111)","(2.8, 3.5, 3.28125)","(3.4, 5.0, 4.7272727272727275)","(41.0, 110.0, 77.27272727272727)","(21.0, 55.0, 45.30769230769231)","(13.0, 30.0, 28.0)"
14-12-2022 14:37:03.650576,"(2.25, 2.54, 2.416923076923077)","(2.8, 3.5, 3.28125)","(3.4, 5.0, 4.7272727272727275)","(41.0, 110.0, 84.28571428571429)","(21.0, 55.0, 45.30769230769231)","(13.0, 30.0, 28.0)"
14-12-2022 14:37:04.597138,"(2.25, 2.54, 2.451111111111111)","(2.8, 3.5, 3.2635135135135136)","(3.4, 5.0, 4.7272727272727275)","(41.0, 110.0, 84.28571428571429)","(21.0, 55.0, 45.30769230769231)","(13.0, 30.0, 28.0)"
14-12-2022 14:37:05.622766,"(2.25, 2.54, 2.4299999999999997)","(2.8, 3.5, 3.2635135135135136)","(3.4, 5.0, 4.7176470588235295)","(41.0, 110.0, 84.28571428571429)","(21.0, 55.0, 45.30769230769231)","(13.0, 30.0, 28.571428571428573)"
14-12-2022 14:37:06.671795,"(2.25, 2.54, 2.44)","(2.8, 3.5, 3.2635135135135136)","(3.4, 5.0, 4.7176470588235295)","(41.0, 110.0, 84.28571428571429)","(21.0, 55.0, 45.30769230769231)","(16.0, 30.0, 28.571428571428573)"
14-12-2022 14:37:07.757858,"(2.15, 2.54, 2.44)","(2.8, 3.5, 3.2635135135135136)","(3.5, 5.0, 4.822222222222222)","(41.0, 110.0, 84.28571428571429)","(21.0, 55.0, 45.30769230769231)","(16.0, 30.0, 27.5)"
14-12-2022 14:37:08.722529,"(2.15, 2.54, 2.473333333333333)","(2.8, 3.5, 3.2635135135135136)","(3.5, 5.0, 4.810526315789474)","(41.0, 110.0, 77.27272727272727)","(21.0, 55.0, 45.30769230769231)","(16.0, 30.0, 27.5)"
14-12-2022 14:37:09.794327,"(2.15, 2.54, 2.354285714285714)","(2.8, 3.5, 3.2635135135135136)","(3.5, 5.0, 4.742857142857143)","(41.0, 110.0, 77.27272727272727)","(21.0, 55.0, 45.30769230769231)","(16.0, 30.0, 27.5)"
14-12-2022 14:37:10.887051,"(2.15, 2.54, 2.44)","(2.8, 3.5, 3.2635135135135136)","(3.5, 5.0, 4.742857142857143)","(41.0, 110.0, 77.27272727272727)","(21.0, 55.0, 45.30769230769231)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:11.826752,"(2.15, 2.54, 2.4844444444444442)","(2.8, 3.5, 3.2635135135135136)","(3.5, 5.0, 4.807142857142857)","(41.0, 110.0, 77.27272727272727)","(21.0, 55.0, 45.30769230769231)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:12.807798,"(2.15, 2.54, 2.473333333333333)","(2.8, 3.5, 3.2635135135135136)","(3.5, 5.0, 4.866666666666667)","(41.0, 110.0, 84.28571428571429)","(21.0, 55.0, 45.30769230769231)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:13.898577,"(2.15, 2.54, 2.44)","(2.8, 3.5, 3.2635135135135136)","(3.5, 5.0, 4.914285714285715)","(41.0, 110.0, 84.28571428571429)","(21.0, 55.0, 45.30769230769231)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:15.095538,"(2.15, 2.54, 2.423)","(2.8, 3.5, 3.2635135135135136)","(3.5, 5.0, 4.866666666666667)","(41.0, 110.0, 77.27272727272727)","(21.0, 55.0, 45.30769230769231)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:16.298727,"(2.15, 2.54, 2.4464)","(2.8, 3.5, 3.35)","(3.5, 5.0, 4.871428571428571)","(41.0, 110.0, 77.27272727272727)","(21.0, 55.0, 45.30769230769231)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:17.403303,"(2.15, 2.54, 2.4284848484848482)","(2.8, 3.45, 3.35)","(3.5, 5.0, 4.911111111111111)","(41.0, 110.0, 84.28571428571429)","(21.0, 55.0, 45.30769230769231)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:18.434655,"(2.15, 2.54, 2.4085714285714284)","(2.8, 3.45, 3.39)","(3.5, 5.0, 4.911111111111111)","(41.0, 110.0, 84.28571428571429)","(21.0, 55.0, 45.30769230769231)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:19.511273,"(2.15, 2.54, 2.4085714285714284)","(2.8, 3.45, 3.1863636363636365)","(3.5, 5.0, 4.807142857142857)","(41.0, 110.0, 77.27272727272727)","(21.0, 55.0, 45.30769230769231)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:20.642636,"(2.15, 2.54, 2.466875)","(2.8, 3.15, 3.15)","(3.5, 5.0, 4.672727272727273)","(41.0, 110.0, 84.28571428571429)","(21.0, 55.0, 45.30769230769231)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:21.782665,"(2.15, 2.54, 2.371)","(2.8, 3.45, 3.16875)","(3.5, 5.0, 4.831578947368421)","(41.0, 110.0, 77.27272727272727)","(21.0, 55.0, 45.30769230769231)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:22.862747,"(2.15, 2.52, 2.415)","(2.8, 3.4, 3.16875)","(3.6, 5.0, 4.418181818181818)","(41.0, 110.0, 77.27272727272727)","(21.0, 55.0, 45.30769230769231)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:23.884286,"(2.15, 2.5, 2.4825)","(2.8, 3.4, 3.16875)","(3.6, 5.0, 4.490909090909091)","(41.0, 110.0, 77.27272727272727)","(21.0, 55.0, 45.30769230769231)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:24.933846,"(2.15, 2.5, 2.4892307692307694)","(2.8, 3.4, 3.1673469387755104)","(3.6, 5.0, 4.552)","(41.0, 110.0, 77.27272727272727)","(21.0, 50.0, 45.2)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:25.926636,"(2.15, 2.5, 2.48)","(2.8, 3.4, 3.1673469387755104)","(3.6, 5.0, 4.552)","(41.0, 110.0, 77.27272727272727)","(21.0, 50.0, 45.2)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:26.923126,"(2.15, 2.5, 2.4833333333333334)","(2.8, 3.4, 3.161111111111111)","(3.6, 5.0, 4.640000000000001)","(41.0, 110.0, 77.27272727272727)","(21.0, 50.0, 45.2)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:28.061212,"(2.15, 2.5, 2.4909090909090907)","(2.8, 3.4, 3.161111111111111)","(3.6, 5.0, 4.576470588235295)","(41.0, 110.0, 77.27272727272727)","(26.0, 50.0, 46.25)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:29.176491,"(2.15, 2.5, 2.4833333333333334)","(2.8, 3.4, 3.1559322033898307)","(3.6, 5.0, 4.576470588235295)","(41.0, 110.0, 77.27272727272727)","(26.0, 48.0, 46.25)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:30.170258,"(2.15, 2.5, 2.49)","(2.8, 3.4, 3.1559322033898307)","(3.6, 5.0, 4.576470588235295)","(41.0, 110.0, 84.28571428571429)","(26.0, 48.0, 46.25)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:31.156760,"(2.15, 2.5, 2.493333333333333)","(2.8, 3.4, 3.1559322033898307)","(3.6, 4.9, 4.4750000000000005)","(41.0, 110.0, 77.27272727272727)","(26.0, 48.0, 46.25)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:32.241280,"(2.15, 2.52, 2.4587499999999998)","(2.8, 3.4, 3.1559322033898307)","(3.6, 4.9, 4.590909090909091)","(41.0, 110.0, 84.28571428571429)","(26.0, 48.0, 39.44444444444444)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:33.298871,"(2.15, 2.52, 2.45)","(2.8, 3.4, 3.161111111111111)","(3.6, 4.9, 4.590909090909091)","(41.0, 110.0, 84.28571428571429)","(26.0, 48.0, 39.44444444444444)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:34.404348,"(2.15, 2.52, 2.413333333333333)","(2.8, 3.4, 3.161111111111111)","(3.6, 4.9, 4.583333333333333)","(41.0, 110.0, 77.27272727272727)","(26.0, 48.0, 44.5)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:35.501361,"(2.15, 2.5, 2.45)","(2.8, 3.4, 3.161111111111111)","(3.6, 4.9, 4.583333333333333)","(41.0, 110.0, 84.28571428571429)","(26.0, 46.0, 38.45454545454545)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:36.554149,"(2.15, 2.52, 2.424)","(2.8, 3.35, 3.205769230769231)","(3.6, 4.9, 4.235)","(41.0, 110.0, 77.27272727272727)","(26.0, 48.0, 38.45454545454545)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:37.585337,"(2.15, 2.52, 2.4325)","(2.8, 3.35, 3.188709677419355)","(3.6, 4.8, 4.447058823529412)","(41.0, 110.0, 84.28571428571429)","(26.0, 48.0, 41.0)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:38.601031,"(2.15, 2.52, 2.434285714285714)","(2.8, 3.35, 3.1654761904761903)","(3.6, 4.8, 4.55)","(41.0, 110.0, 77.27272727272727)","(26.0, 46.0, 38.94117647058823)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:39.590633,"(2.15, 2.52, 2.434285714285714)","(2.8, 3.35, 3.1654761904761903)","(3.6, 4.8, 4.585714285714285)","(41.0, 110.0, 77.27272727272727)","(26.0, 46.0, 38.94117647058823)","(16.0, 30.0, 28.0)"
14-12-2022 14:37:40.639270,"(2.15, 2.56, 2.485333333333333)","(2.7, 3.3, 3.1242424242424245)","(3.6, 4.8, 4.539130434782608)","(41.0, 110.0, 77.27272727272727)","(26.0, 46.0, 38.94117647058823)","(17.0, 30.0, 28.0)"
14-12-2022 14:37:41.717188,"(2.15, 2.56, 2.455)","(2.7, 3.3, 3.1242424242424245)","(3.6, 4.8, 4.5777777777777775)","(41.0, 110.0, 77.27272727272727)","(26.0, 46.0, 38.94117647058823)","(17.0, 30.0, 28.0)"
14-12-2022 14:37:42.799311,"(2.15, 2.58, 2.4633333333333334)","(2.7, 3.3, 3.190909090909091)","(3.6, 4.8, 4.585714285714285)","(41.0, 110.0, 77.27272727272727)","(26.0, 46.0, 38.0)","(17.0, 30.0, 28.0)"
14-12-2022 14:37:43.919362,"(2.15, 2.58, 2.4633333333333334)","(2.7, 3.3, 3.143478260869565)","(3.6, 4.8, 4.585714285714285)","(41.0, 110.0, 77.27272727272727)","(26.0, 46.0, 38.0)","(17.0, 30.0, 28.0)"
14-12-2022 14:37:44.892123,"(2.15, 2.58, 2.4539999999999997)","(2.7, 3.3, 3.15625)","(3.6, 4.8, 4.585714285714285)","(41.0, 110.0, 77.27272727272727)","(26.0, 46.0, 38.0)","(17.0, 30.0, 28.0)"
14-12-2022 14:37:45.876611,"(2.15, 2.58, 2.48)","(2.7, 3.3, 3.1344827586206896)","(3.6, 4.8, 4.585714285714285)","(41.0, 110.0, 84.28571428571429)","(26.0, 46.0, 38.94117647058823)","(17.0, 30.0, 28.0)"
14-12-2022 14:37:46.970193,"(2.15, 2.58, 2.535555555555556)","(2.7, 3.3, 3.1333333333333333)","(3.6, 4.8, 4.5962962962962965)","(41.0, 110.0, 77.27272727272727)","(26.0, 46.0, 40.285714285714285)","(17.0, 30.0, 28.615384615384617)"
14-12-2022 14:37:48.076979,"(2.15, 2.58, 2.5244444444444443)","(2.7, 3.25, 3.15)","(3.6, 4.8, 4.5962962962962965)","(41.0, 110.0, 84.28571428571429)","(26.0, 46.0, 40.285714285714285)","(17.0, 30.0, 28.615384615384617)"
14-12-2022 14:37:49.029160,"(2.15, 2.58, 2.5561904761904763)","(2.7, 3.25, 3.145)","(3.6, 4.8, 4.407142857142857)","(41.0, 110.0, 84.28571428571429)","(26.0, 46.0, 40.285714285714285)","(17.0, 30.0, 28.714285714285715)"
14-12-2022 14:37:50.138970,"(2.15, 2.56, 2.555263157894737)","(2.7, 3.25, 3.136)","(3.6, 4.8, 4.55)","(41.0, 110.0, 84.28571428571429)","(26.0, 46.0, 40.285714285714285)","(17.0, 30.0, 28.714285714285715)"
14-12-2022 14:37:51.169368,"(2.15, 2.56, 2.501818181818182)","(2.7, 3.25, 3.13125)","(3.6, 4.8, 4.55)","(41.0, 110.0, 88.18181818181819)","(26.0, 46.0, 40.285714285714285)","(17.0, 30.0, 28.41176470588235)"
14-12-2022 14:37:52.056777,"(2.15, 2.56, 2.4783333333333335)","(2.7, 3.25, 3.13125)","(3.6, 4.8, 4.55)","(41.0, 110.0, 88.18181818181819)","(26.0, 46.0, 40.285714285714285)","(17.0, 30.0, 27.923076923076923)"
14-12-2022 14:37:53.131792,"(2.15, 2.56, 2.4953846153846153)","(2.7, 3.25, 3.13125)","(3.6, 4.8, 4.55)","(41.0, 110.0, 80.0)","(26.0, 46.0, 40.285714285714285)","(17.0, 30.0, 28.41176470588235)"
14-12-2022 14:37:54.240736,"(2.15, 2.5, 2.4914285714285715)","(2.7, 3.25, 3.13125)","(3.6, 4.8, 4.560869565217391)","(41.0, 110.0, 88.18181818181819)","(26.0, 46.0, 40.285714285714285)","(17.0, 30.0, 28.41176470588235)"
14-12-2022 14:37:55.327566,"(2.15, 2.52, 2.513333333333333)","(2.7, 3.25, 3.13125)","(3.6, 4.8, 4.603571428571429)","(41.0, 110.0, 80.0)","(26.0, 46.0, 40.285714285714285)","(17.0, 30.0, 29.25)"
14-12-2022 14:37:56.444900,"(2.15, 2.52, 2.513333333333333)","(2.7, 3.25, 3.1375)","(3.6, 4.8, 4.603571428571429)","(41.0, 110.0, 80.0)","(26.0, 46.0, 40.285714285714285)","(17.0, 30.0, 29.25)"
14-12-2022 14:37:57.559979,"(2.15, 2.5, 2.495)","(2.7, 3.25, 3.1375)","(3.6, 4.8, 4.5962962962962965)","(41.0, 110.0, 88.18181818181819)","(26.0, 46.0, 40.285714285714285)","(17.0, 30.0, 28.615384615384617)"
14-12-2022 14:37:58.642035,"(2.15, 2.52, 2.513333333333333)","(2.7, 3.25, 3.1375)","(3.6, 4.8, 4.607692307692307)","(41.0, 110.0, 88.18181818181819)","(26.0, 46.0, 40.285714285714285)","(17.0, 30.0, 28.615384615384617)"
14-12-2022 14:37:59.717190,"(2.15, 2.52, 2.513333333333333)","(2.7, 3.25, 3.1375)","(3.6, 4.8, 4.68095238095238)","(41.0, 110.0, 80.0)","(26.0, 46.0, 40.285714285714285)","(17.0, 30.0, 28.941176470588236)"
14-12-2022 14:38:00.780440,"(2.15, 2.52, 2.513333333333333)","(2.7, 3.25, 3.1375)","(3.6, 4.8, 4.663636363636363)","(41.0, 110.0, 88.18181818181819)","(26.0, 46.0, 40.285714285714285)","(17.0, 30.0, 28.615384615384617)"
14-12-2022 14:38:01.858981,"(2.15, 2.52, 2.513333333333333)","(2.7, 3.25, 3.1357142857142857)","(3.6, 4.8, 4.772222222222222)","(41.0, 110.0, 80.0)","(26.0, 46.0, 40.285714285714285)","(17.0, 30.0, 27.923076923076923)"
14-12-2022 14:38:02.895815,"(2.15, 2.5, 2.495)","(2.7, 3.25, 3.1357142857142857)","(3.6, 4.8, 4.603571428571429)","(41.0, 110.0, 95.0)","(26.0, 46.0, 41.38461538461539)","(17.0, 30.0, 28.875)"
14-12-2022 14:38:04.016563,"(2.15, 2.5, 2.49)","(2.7, 3.25, 3.128846153846154)","(3.6, 4.8, 4.62258064516129)","(41.0, 110.0, 80.0)","(26.0, 46.0, 41.0)","(17.0, 30.0, 28.8)"
14-12-2022 14:38:05.115638,"(2.15, 2.5, 2.495862068965517)","(2.7, 3.25, 3.128846153846154)","(3.6, 4.8, 4.6)","(41.0, 110.0, 80.0)","(26.0, 46.0, 41.38461538461539)","(17.0, 30.0, 28.363636363636363)"
14-12-2022 14:38:06.281522,"(2.15, 2.5, 2.4909090909090907)","(2.7, 3.25, 3.128846153846154)","(3.6, 4.8, 4.6)","(41.0, 110.0, 95.0)","(26.0, 46.0, 41.38461538461539)","(17.0, 30.0, 28.875)"
14-12-2022 14:38:07.283167,"(2.15, 2.5, 2.4952380952380953)","(2.7, 3.25, 3.128846153846154)","(3.6, 4.8, 4.6)","(41.0, 110.0, 95.0)","(26.0, 46.0, 41.38461538461539)","(17.0, 30.0, 28.8)"
14-12-2022 14:38:08.319761,"(2.15, 2.52, 2.4727272727272727)","(2.7, 3.25, 3.128846153846154)","(3.6, 4.8, 4.6)","(41.0, 110.0, 80.0)","(26.0, 46.0, 41.38461538461539)","(17.0, 30.0, 28.363636363636363)"
14-12-2022 14:38:09.385454,"(2.15, 2.52, 2.4705882352941178)","(2.7, 3.25, 3.128846153846154)","(3.6, 4.8, 4.58)","(41.0, 110.0, 88.18181818181819)","(26.0, 46.0, 41.38461538461539)","(17.0, 30.0, 28.875)"
14-12-2022 14:38:10.408186,"(2.15, 2.5, 2.4952380952380953)","(2.7, 3.25, 3.128846153846154)","(3.6, 4.8, 4.58)","(41.0, 110.0, 91.53846153846155)","(26.0, 46.0, 41.38461538461539)","(17.0, 30.0, 28.8)"
14-12-2022 14:38:11.685632,"(2.15, 2.5, 2.4952380952380953)","(2.7, 3.25, 3.128846153846154)","(3.6, 4.8, 4.58)","(41.0, 110.0, 88.18181818181819)","(26.0, 46.0, 41.38461538461539)","(17.0, 30.0, 29.1)"
14-12-2022 14:38:13.066070,"(2.15, 2.5, 2.4952380952380953)","(2.7, 3.25, 3.128846153846154)","(3.6, 4.8, 4.58)","(41.0, 110.0, 96.15384615384616)","(26.0, 46.0, 42.2962962962963)","(17.0, 30.0, 29.1)"
14-12-2022 14:38:14.163468,"(2.15, 2.5, 2.4952380952380953)","(2.7, 3.25, 3.128846153846154)","(3.6, 4.8, 4.58)","(41.0, 100.0, 96.15384615384616)","(26.0, 46.0, 42.666666666666664)","(17.0, 30.0, 29.1)"
14-12-2022 14:38:15.636987,"(2.15, 2.5, 2.4727272727272727)","(2.7, 3.25, 3.1346153846153846)","(3.6, 4.8, 4.58)","(41.0, 100.0, 96.15384615384616)","(26.0, 46.0, 42.666666666666664)","(17.0, 30.0, 29.1)"
14-12-2022 14:38:16.790565,"(2.15, 2.52, 2.4727272727272727)","(2.7, 3.25, 3.1346153846153846)","(3.6, 4.8, 4.58)","(41.0, 100.0, 96.15384615384616)","(26.0, 46.0, 42.666666666666664)","(17.0, 30.0, 29.1)"
14-12-2022 14:38:18.032963,"(2.15, 2.52, 2.4635294117647057)","(2.7, 3.25, 3.1346153846153846)","(3.6, 4.8, 4.58)","(41.0, 100.0, 96.15384615384616)","(26.0, 46.0, 41.833333333333336)","(17.0, 30.0, 29.1)"
14-12-2022 14:38:19.387392,"(2.15, 2.52, 2.4894736842105263)","(2.7, 3.25, 3.1346153846153846)","(3.6, 4.8, 4.58)","(41.0, 100.0, 96.15384615384616)","(26.0, 46.0, 41.833333333333336)","(17.0, 30.0, 29.1)"
14-12-2022 14:38:20.623643,"(2.15, 2.5, 2.4894736842105263)","(2.7, 3.25, 3.1333333333333333)","(3.6, 4.8, 4.58)","(41.0, 100.0, 96.15384615384616)","(26.0, 46.0, 43.14285714285714)","(17.0, 30.0, 29.1)"
14-12-2022 14:38:21.728705,"(2.15, 2.48, 2.475)","(2.7, 3.25, 3.1333333333333333)","(3.6, 4.8, 4.58)","(41.0, 100.0, 96.15384615384616)","(26.0, 46.0, 42.666666666666664)","(17.0, 30.0, 29.1)"
14-12-2022 14:38:23.157803,"(2.15, 2.48, 2.475)","(2.7, 3.25, 3.1333333333333333)","(3.6, 4.8, 4.58)","(41.0, 100.0, 96.15384615384616)","(26.0, 46.0, 39.333333333333336)","(17.0, 30.0, 29.1)"
14-12-2022 14:38:24.617020,"(2.15, 2.48, 2.475)","(2.7, 3.25, 3.1333333333333333)","(3.6, 4.8, 4.58)","(41.0, 100.0, 89.0)","(26.0, 46.0, 41.333333333333336)","(17.0, 30.0, 29.1)"
14-12-2022 14:38:25.960694,"(2.15, 2.48, 2.475)","(2.7, 3.25, 3.1333333333333333)","(3.6, 4.8, 4.58)","(41.0, 110.0, 96.0)","(26.0, 46.0, 43.2)","(17.0, 30.0, 29.1)"
14-12-2022 14:38:27.178933,"(2.15, 2.48, 2.475)","(2.7, 3.25, 3.1333333333333333)","(3.8, 4.8, 4.58)","(51.0, 110.0, 92.5)","(26.0, 46.0, 43.2)","(18.0, 30.0, 29.1)"
14-12-2022 14:38:28.445398,"(2.15, 2.48, 2.475)","(2.7, 3.25, 3.1333333333333333)","(3.8, 4.8, 4.58)","(51.0, 110.0, 92.5)","(26.0, 46.0, 43.2)","(18.0, 30.0, 29.1)"
14-12-2022 14:38:29.569110,"(2.15, 2.48, 2.475)","(2.7, 3.25, 3.1333333333333333)","(3.8, 4.8, 4.58)","(51.0, 110.0, 92.5)","(26.0, 46.0, 43.2)","(18.0, 30.0, 29.1)"
14-12-2022 14:38:30.716390,"(2.15, 2.48, 2.475)","(2.7, 3.25, 3.1333333333333333)","(3.8, 4.8, 4.58)","(51.0, 110.0, 89.0)","(26.0, 46.0, 43.2)","(18.0, 30.0, 29.1)"
14-12-2022 14:38:31.800530,"(2.15, 2.48, 2.475)","(2.7, 3.25, 3.1346153846153846)","(3.8, 4.8, 4.58)","(51.0, 110.0, 89.0)","(26.0, 46.0, 43.2)","(18.0, 30.0, 29.1)"
14-12-2022 14:38:32.924934,"(2.15, 2.48, 2.4571428571428573)","(2.7, 3.3, 3.158333333333333)","(3.8, 4.8, 4.58)","(51.0, 110.0, 89.0)","(26.0, 46.0, 41.69230769230769)","(18.0, 30.0, 28.8)"
14-12-2022 14:38:34.089719,"(2.15, 2.48, 2.44)","(2.7, 3.3, 3.158333333333333)","(3.8, 4.8, 4.58)","(51.0, 110.0, 89.0)","(26.0, 46.0, 41.69230769230769)","(18.0, 30.0, 28.875)"
14-12-2022 14:38:35.289257,"(2.15, 2.48, 2.4387096774193546)","(2.7, 3.3, 3.158333333333333)","(3.8, 4.8, 4.58)","(51.0, 110.0, 92.5)","(26.0, 46.0, 43.2)","(18.0, 30.0, 29.1)"
14-12-2022 14:38:36.783353,"(2.15, 2.48, 2.4179310344827587)","(2.7, 3.3, 3.158333333333333)","(3.8, 4.8, 4.58)","(51.0, 110.0, 89.0)","(26.0, 46.0, 43.2)","(18.0, 30.0, 29.1)"
14-12-2022 14:38:37.979346,"(2.15, 2.48, 2.4179310344827587)","(2.7, 3.3, 3.158333333333333)","(3.8, 4.8, 4.58)","(51.0, 110.0, 89.0)","(26.0, 46.0, 43.2)","(18.0, 30.0, 28.6875)"
14-12-2022 14:38:39.083432,"(2.15, 2.46, 2.4561904761904763)","(2.7, 3.35, 3.2125000000000004)","(3.8, 4.8, 4.58)","(51.0, 110.0, 92.5)","(26.0, 46.0, 39.23076923076923)","(18.0, 29.0, 28.666666666666668)"
14-12-2022 14:38:40.335784,"(2.15, 2.46, 2.4565217391304346)","(2.7, 3.35, 3.2125000000000004)","(3.8, 4.8, 4.270588235294118)","(51.0, 110.0, 80.0)","(26.0, 46.0, 41.80952380952381)","(18.0, 29.0, 27.333333333333332)"
14-12-2022 14:38:41.525309,"(2.15, 2.52, 2.5144)","(2.7, 3.35, 3.3)","(3.8, 4.8, 4.35)","(51.0, 110.0, 89.0)","(26.0, 46.0, 41.111111111111114)","(18.0, 29.0, 26.272727272727273)"
14-12-2022 14:38:42.876335,"(2.15, 2.5, 2.433333333333333)","(2.7, 3.4, 3.2399999999999998)","(3.8, 4.8, 4.473913043478261)","(51.0, 110.0, 89.0)","(26.0, 46.0, 40.5)","(18.0, 29.0, 26.5)"
14-12-2022 14:38:44.121867,"(2.15, 2.5, 2.46)","(2.7, 3.4, 3.33)","(3.8, 4.8, 4.522222222222222)","(51.0, 110.0, 78.5)","(26.0, 46.0, 41.80952380952381)","(18.0, 29.0, 27.75)"
14-12-2022 14:38:45.272419,"(2.15, 2.48, 2.45)","(2.7, 3.35, 3.33)","(3.8, 4.8, 4.541379310344827)","(51.0, 110.0, 92.5)","(26.0, 46.0, 39.23076923076923)","(18.0, 29.0, 26.5)"
