,Criss Cross Lass,Fast Lane Fever,Aston Georgina,Impress Rolls,Crymelon Libby,Pyrenees Blazer,Chasing Boyd,Boots
10-01-2023 14:42:10.815515,"(3.8, 4.5, 4.483333333333333)","(5.0, 7.2, 7.090196078431372)","(2.9, 3.4, 3.3833333333333333)","(6.0, 7.6, 7.375)","(101.0, 500.0, 283.3333333333333)","(13.0, 26.0, 25.272727272727273)","(21.0, 32.0, 28.705882352941178)","(5.5, 8.2, 7.870588235294117)"
10-01-2023 14:42:12.321558,"(3.8, 4.5, 4.5)","(5.0, 7.2, 7.059649122807017)","(2.9, 3.4, 3.39)","(6.0, 7.6, 7.36923076923077)","(101.0, 500.0, 283.3333333333333)","(13.0, 26.0, 26.625)","(21.0, 32.0, 28.857142857142858)","(5.5, 8.2, 7.7333333333333325)"
10-01-2023 14:42:13.780425,"(3.8, 4.6, 4.5)","(5.0, 7.2, 7.057142857142857)","(2.9, 3.45, 3.4071428571428575)","(6.0, 7.4, 7.293333333333334)","(101.0, 500.0, 365.0)","(13.0, 27.0, 26.625)","(21.0, 32.0, 29.41176470588235)","(5.5, 8.2, 7.8)"
10-01-2023 14:42:15.272148,"(3.8, 4.6, 4.494736842105263)","(5.0, 7.2, 7.057142857142857)","(2.9, 3.45, 3.4071428571428575)","(6.0, 7.4, 7.293333333333334)","(101.0, 490.0, 365.0)","(13.0, 27.0, 25.714285714285715)","(21.0, 32.0, 29.41176470588235)","(5.5, 8.0, 7.684210526315789)"
10-01-2023 14:42:16.685496,"(3.8, 4.6, 4.4818181818181815)","(5.0, 7.2, 7.08235294117647)","(2.9, 3.45, 3.4266666666666667)","(6.0, 7.4, 7.300000000000001)","(101.0, 490.0, 325.0)","(13.0, 26.0, 25.81818181818182)","(21.0, 32.0, 28.705882352941178)","(5.5, 8.0, 7.623529411764705)"
10-01-2023 14:42:18.077055,"(3.8, 4.6, 4.485714285714286)","(5.0, 7.2, 7.127272727272727)","(2.9, 3.45, 3.440909090909091)","(6.0, 7.4, 7.2)","(101.0, 410.0, 325.0)","(13.0, 26.0, 25.81818181818182)","(21.0, 32.0, 28.705882352941178)","(5.5, 8.0, 7.616666666666666)"
10-01-2023 14:42:19.475777,"(3.8, 4.5, 4.485714285714286)","(5.0, 7.2, 7.113043478260869)","(2.9, 3.45, 3.440909090909091)","(6.0, 7.4, 7.2)","(101.0, 410.0, 325.0)","(13.0, 26.0, 25.81818181818182)","(21.0, 32.0, 29.454545454545453)","(5.5, 8.0, 7.616666666666666)"
10-01-2023 14:42:20.884345,"(3.8, 4.5, 4.485714285714286)","(5.0, 7.2, 7.127272727272727)","(2.9, 3.5, 3.440909090909091)","(6.0, 7.4, 7.044444444444444)","(101.0, 410.0, 325.0)","(13.0, 26.0, 25.81818181818182)","(21.0, 32.0, 29.454545454545453)","(5.5, 8.0, 7.54)"
10-01-2023 14:42:22.361417,"(3.8, 4.5, 4.485714285714286)","(5.0, 7.2, 7.127272727272727)","(2.9, 3.5, 3.4321428571428574)","(6.0, 7.4, 7.044444444444444)","(101.0, 410.0, 325.0)","(13.0, 26.0, 25.81818181818182)","(21.0, 32.0, 29.454545454545453)","(5.5, 8.0, 7.6)"
10-01-2023 14:42:23.785966,"(3.8, 4.5, 4.463157894736843)","(5.5, 7.2, 7.08235294117647)","(2.9, 3.45, 3.4407407407407407)","(6.0, 7.4, 7.044444444444444)","(101.0, 410.0, 335.0)","(14.0, 26.0, 25.81818181818182)","(21.0, 32.0, 29.454545454545453)","(5.5, 7.8, 7.5)"
10-01-2023 14:42:25.160656,"(3.8, 4.6, 4.503703703703704)","(5.5, 7.2, 7.071698113207547)","(2.9, 3.45, 3.4430555555555555)","(6.0, 7.4, 7.044444444444444)","(101.0, 410.0, 340.0)","(14.0, 26.0, 25.81818181818182)","(21.0, 32.0, 29.454545454545453)","(5.5, 7.8, 7.506666666666667)"
10-01-2023 14:42:26.538893,"(3.8, 4.6, 4.503703703703704)","(5.5, 7.2, 7.127272727272727)","(2.9, 3.45, 3.4430555555555555)","(6.0, 7.4, 7.044444444444444)","(101.0, 410.0, 340.0)","(14.0, 26.0, 25.666666666666668)","(21.0, 32.0, 29.454545454545453)","(5.5, 7.8, 7.485714285714286)"
10-01-2023 14:42:27.913677,"(3.8, 4.6, 4.503703703703704)","(5.5, 7.2, 7.127272727272727)","(2.9, 3.45, 3.45)","(6.0, 7.4, 7.044444444444444)","(101.0, 410.0, 340.0)","(14.0, 26.0, 25.666666666666668)","(21.0, 32.0, 29.454545454545453)","(5.5, 7.8, 7.485714285714286)"
10-01-2023 14:42:29.355575,"(3.8, 4.6, 4.516666666666667)","(5.5, 7.2, 7.127272727272727)","(2.9, 3.5, 3.45)","(6.0, 7.4, 7.044444444444444)","(101.0, 410.0, 340.0)","(14.0, 26.0, 25.666666666666668)","(21.0, 32.0, 28.705882352941178)","(5.5, 7.8, 7.485714285714286)"
10-01-2023 14:42:31.428215,"(3.8, 4.6, 4.48)","(5.5, 7.2, 7.1)","(2.9, 3.5, 3.446875)","(6.0, 7.4, 7.125)","(101.0, 410.0, 340.0)","(14.0, 26.0, 25.666666666666668)","(21.0, 32.0, 28.705882352941178)","(5.5, 7.8, 7.485714285714286)"
10-01-2023 14:42:32.921271,"(3.8, 4.6, 4.48)","(5.5, 7.2, 7.1)","(2.9, 3.5, 3.446875)","(6.0, 7.4, 7.125)","(101.0, 410.0, 340.0)","(14.0, 26.0, 25.666666666666668)","(21.0, 32.0, 28.705882352941178)","(5.5, 7.8, 7.485714285714286)"
10-01-2023 14:42:34.607911,"(3.8, 4.6, 4.556521739130434)","(5.5, 7.4, 7.11764705882353)","(2.9, 3.5, 3.466666666666667)","(6.0, 7.4, 7.418181818181818)","(101.0, 490.0, 380.0)","(14.0, 26.0, 25.666666666666668)","(21.0, 32.0, 28.705882352941178)","(5.5, 7.2, 7.0285714285714285)"
10-01-2023 14:42:36.104179,"(3.8, 4.7, 4.569565217391305)","(5.5, 7.2, 7.11764705882353)","(3.0, 3.5, 3.3642857142857143)","(6.0, 7.6, 7.584615384615384)","(101.0, 490.0, 340.0)","(14.0, 26.0, 24.833333333333332)","(21.0, 32.0, 28.705882352941178)","(6.0, 7.2, 7.207843137254902)"
10-01-2023 14:42:37.583494,"(3.8, 4.7, 4.64)","(5.5, 7.2, 7.03728813559322)","(2.9, 3.35, 3.3033333333333332)","(6.0, 7.8, 7.566666666666666)","(101.0, 410.0, 340.0)","(14.0, 25.0, 24.833333333333332)","(21.0, 32.0, 28.705882352941178)","(5.5, 7.4, 7.226666666666667)"
10-01-2023 14:42:38.957533,"(3.8, 4.7, 4.64)","(5.5, 7.2, 6.951515151515151)","(2.9, 3.35, 3.3461538461538463)","(6.0, 7.8, 7.613333333333333)","(101.0, 410.0, 340.0)","(14.0, 25.0, 24.666666666666668)","(21.0, 32.0, 28.705882352941178)","(5.5, 7.4, 7.814285714285714)"
10-01-2023 14:42:40.302187,"(3.8, 4.7, 4.62972972972973)","(5.5, 7.0, 6.8)","(2.9, 3.35, 3.3452380952380953)","(6.0, 7.8, 7.635294117647059)","(101.0, 410.0, 392.0)","(14.0, 25.0, 23.964285714285715)","(21.0, 32.0, 29.76)","(5.5, 8.0, 7.7749999999999995)"
10-01-2023 14:42:41.614354,"(3.8, 4.7, 4.62972972972973)","(5.5, 6.8, 6.658823529411764)","(2.9, 3.35, 3.3452380952380953)","(6.0, 7.8, 7.635294117647059)","(101.0, 420.0, 392.0)","(14.0, 24.0, 24.696969696969695)","(21.0, 32.0, 29.666666666666668)","(5.5, 8.0, 7.8125)"
10-01-2023 14:42:42.885366,"(3.8, 4.7, 4.62)","(5.5, 6.8, 6.671428571428572)","(2.9, 3.35, 3.345)","(6.0, 7.8, 7.753846153846154)","(101.0, 420.0, 392.0)","(14.0, 25.0, 24.8)","(21.0, 32.0, 29.363636363636363)","(5.5, 8.0, 7.793103448275862)"
10-01-2023 14:42:44.247219,"(3.9, 4.7, 4.62)","(5.5, 6.8, 6.6)","(2.9, 3.35, 3.345)","(6.0, 7.8, 7.786666666666666)","(101.0, 420.0, 392.0)","(14.0, 26.0, 25.5)","(21.0, 32.0, 29.666666666666668)","(6.0, 8.0, 7.786666666666666)"
10-01-2023 14:42:45.623908,"(3.9, 4.7, 4.585714285714285)","(5.5, 6.8, 6.55)","(2.9, 3.35, 3.3227272727272728)","(6.0, 8.0, 7.786666666666666)","(101.0, 420.0, 392.0)","(14.0, 26.0, 24.88888888888889)","(21.0, 32.0, 29.666666666666668)","(6.0, 8.0, 7.793103448275862)"
10-01-2023 14:42:46.953989,"(3.9, 4.7, 4.585714285714285)","(5.5, 6.8, 6.6)","(2.9, 3.35, 3.3033333333333332)","(6.0, 8.0, 7.786666666666666)","(101.0, 420.0, 392.0)","(14.0, 26.0, 25.0)","(21.0, 32.0, 29.789473684210527)","(6.0, 8.0, 7.818181818181818)"
10-01-2023 14:42:48.338150,"(3.9, 4.7, 4.585714285714285)","(5.5, 6.8, 6.6)","(2.9, 3.35, 3.285)","(6.0, 8.0, 7.786666666666666)","(101.0, 420.0, 392.0)","(14.0, 26.0, 24.75)","(21.0, 32.0, 29.789473684210527)","(6.0, 8.0, 7.85)"
10-01-2023 14:42:49.696957,"(3.9, 4.7, 4.585714285714285)","(5.5, 6.8, 6.502857142857143)","(2.9, 3.35, 3.29375)","(6.0, 8.0, 7.786666666666666)","(101.0, 420.0, 392.0)","(14.0, 25.0, 24.75)","(21.0, 32.0, 29.789473684210527)","(6.0, 8.0, 7.833333333333333)"
10-01-2023 14:42:51.081864,"(3.9, 4.7, 4.585714285714285)","(5.5, 6.8, 6.492307692307692)","(2.9, 3.35, 3.283333333333333)","(6.0, 8.0, 7.9)","(101.0, 420.0, 392.0)","(14.0, 25.0, 24.75)","(21.0, 32.0, 37.42857142857143)","(6.0, 8.2, 7.884210526315789)"
10-01-2023 14:42:52.476512,"(3.9, 4.7, 4.633333333333334)","(5.5, 6.8, 6.492307692307692)","(2.9, 3.35, 3.283333333333333)","(6.0, 8.0, 7.890909090909091)","(101.0, 420.0, 464.0)","(14.0, 25.0, 24.75)","(21.0, 38.0, 36.0)","(6.0, 8.2, 7.863414634146341)"
10-01-2023 14:42:53.837541,"(3.9, 4.7, 4.623809523809524)","(5.5, 6.8, 6.492307692307692)","(2.9, 3.35, 3.278)","(6.0, 8.0, 7.871428571428571)","(101.0, 510.0, 464.0)","(14.0, 25.0, 24.75)","(21.0, 40.0, 34.666666666666664)","(6.0, 8.2, 7.863414634146341)"
10-01-2023 14:42:55.122724,"(3.9, 4.7, 4.585714285714285)","(5.5, 6.6, 6.503030303030303)","(2.9, 3.35, 3.283333333333333)","(6.0, 8.0, 7.928571428571429)","(101.0, 440.0, 408.0)","(14.0, 25.0, 24.75)","(21.0, 40.0, 36.0)","(6.0, 8.2, 7.863414634146341)"
10-01-2023 14:42:56.475951,"(3.9, 4.7, 4.585714285714285)","(5.5, 6.6, 6.4875)","(2.9, 3.35, 3.283333333333333)","(6.0, 7.8, 7.771428571428571)","(101.0, 440.0, 408.0)","(14.0, 25.0, 24.75)","(21.0, 40.0, 36.0)","(6.0, 8.0, 7.890909090909091)"
10-01-2023 14:42:57.872700,"(3.9, 4.7, 4.572)","(5.5, 6.6, 6.4875)","(2.9, 3.35, 3.290909090909091)","(6.0, 7.8, 7.8)","(101.0, 440.0, 360.0)","(14.0, 25.0, 26.5)","(21.0, 40.0, 36.0)","(6.0, 8.0, 7.68)"
10-01-2023 14:42:59.237517,"(3.9, 4.7, 4.572)","(5.5, 6.6, 6.4875)","(2.9, 3.35, 3.3192307692307694)","(6.0, 8.0, 7.8)","(101.0, 440.0, 360.0)","(14.0, 27.0, 26.17391304347826)","(21.0, 40.0, 36.0)","(6.0, 7.8, 7.685714285714286)"
10-01-2023 14:43:00.519613,"(3.9, 4.7, 4.572)","(5.5, 6.6, 6.5285714285714285)","(2.9, 3.35, 3.3214285714285716)","(6.0, 8.0, 7.9393939393939394)","(101.0, 440.0, 360.0)","(14.0, 28.0, 25.2)","(21.0, 40.0, 36.0)","(6.0, 7.8, 7.689655172413793)"
10-01-2023 14:43:01.801925,"(3.9, 4.7, 4.631914893617021)","(5.5, 6.6, 6.434146341463415)","(2.9, 3.35, 3.316)","(6.0, 8.0, 7.958974358974359)","(101.0, 440.0, 340.0)","(14.0, 26.0, 25.2)","(21.0, 40.0, 36.57142857142857)","(6.0, 7.8, 7.604878048780488)"
10-01-2023 14:43:03.110670,"(3.9, 4.8, 4.73)","(5.5, 6.6, 6.463414634146342)","(2.9, 3.35, 3.3137931034482757)","(6.0, 8.0, 7.76)","(101.0, 440.0, 320.0)","(14.0, 26.0, 25.2)","(21.0, 40.0, 34.46153846153846)","(6.0, 7.8, 7.682352941176471)"
10-01-2023 14:43:04.641504,"(3.9, 4.9, 4.851515151515152)","(5.5, 6.6, 6.623809523809523)","(2.9, 3.35, 3.263690476190476)","(6.0, 7.8, 7.654545454545454)","(101.0, 400.0, 320.0)","(14.0, 26.0, 25.384615384615383)","(21.0, 40.0, 37.333333333333336)","(6.0, 7.8, 7.616666666666666)"
10-01-2023 14:43:06.594915,"(3.9, 4.8, 4.70952380952381)","(5.5, 6.8, 6.6171428571428565)","(2.9, 3.3, 3.2602409638554217)","(6.0, 7.8, 7.675862068965517)","(101.0, 400.0, 376.0)","(14.0, 26.0, 24.4)","(21.0, 40.0, 35.76470588235294)","(6.0, 7.8, 7.6499999999999995)"
10-01-2023 14:43:07.983406,"(3.9, 4.8, 4.70952380952381)","(5.5, 6.8, 6.666666666666666)","(2.9, 3.3, 3.3134615384615382)","(6.0, 7.8, 7.661538461538462)","(101.0, 400.0, 376.0)","(14.0, 26.0, 24.333333333333332)","(21.0, 40.0, 36.0)","(6.0, 7.8, 7.813953488372093)"
10-01-2023 14:43:09.379624,"(3.9, 4.7, 4.618072289156626)","(5.5, 6.8, 6.74)","(2.9, 3.35, 3.3273809523809526)","(6.0, 7.8, 7.606060606060606)","(101.0, 400.0, 325.0)","(14.0, 26.0, 24.939393939393938)","(26.0, 40.0, 35.2)","(6.0, 8.0, 7.762162162162162)"
10-01-2023 14:43:10.829602,"(3.9, 4.7, 4.611688311688312)","(5.5, 6.8, 6.81639344262295)","(2.9, 3.35, 3.324712643678161)","(6.0, 7.8, 7.626666666666667)","(101.0, 410.0, 325.0)","(14.0, 25.0, 24.57894736842105)","(26.0, 40.0, 35.2)","(6.0, 8.0, 7.725)"
10-01-2023 14:43:12.179545,"(3.9, 4.7, 4.611688311688312)","(5.5, 7.0, 6.8)","(2.9, 3.35, 3.335526315789474)","(6.0, 7.8, 7.571428571428571)","(101.0, 410.0, 300.0)","(14.0, 25.0, 21.8)","(26.0, 40.0, 35.76470588235294)","(6.0, 8.0, 7.939130434782609)"
10-01-2023 14:43:13.525146,"(3.9, 4.7, 4.623595505617978)","(5.5, 6.8, 6.7975308641975305)","(2.9, 3.35, 3.334722222222222)","(6.0, 7.8, 7.425)","(101.0, 400.0, 300.0)","(14.0, 22.0, 21.84)","(26.0, 40.0, 36.0)","(6.0, 8.2, 7.9111111111111105)"
10-01-2023 14:43:14.866700,"(3.9, 4.7, 4.623595505617978)","(5.5, 7.0, 6.756962025316455)","(2.9, 3.35, 3.3190265486725665)","(6.0, 7.6, 7.478260869565217)","(101.0, 400.0, 219.0)","(14.0, 22.0, 21.84)","(26.0, 40.0, 36.0)","(6.0, 8.2, 7.910344827586207)"
10-01-2023 14:43:16.423074,"(3.9, 4.7, 4.641304347826087)","(5.5, 7.0, 6.813953488372093)","(2.9, 3.35, 3.3126506024096387)","(6.0, 7.6, 7.437037037037037)","(101.0, 390.0, 219.0)","(14.0, 22.0, 21.84)","(26.0, 40.0, 35.2)","(6.0, 8.2, 8.013333333333334)"
10-01-2023 14:43:18.683408,"(3.9, 4.7, 4.627027027027027)","(5.5, 7.0, 6.919047619047619)","(2.9, 3.35, 3.3075342465753423)","(6.0, 7.6, 7.348571428571429)","(101.0, 390.0, 219.0)","(14.0, 22.0, 21.84)","(26.0, 38.0, 37.333333333333336)","(6.0, 8.2, 8.041860465116278)"
10-01-2023 14:43:20.024111,"(3.9, 4.7, 4.627027027027027)","(5.5, 7.0, 7.022222222222222)","(2.9, 3.35, 3.2944444444444443)","(6.0, 7.6, 7.2823529411764705)","(101.0, 390.0, 219.0)","(14.0, 22.0, 21.84)","(26.0, 38.0, 37.75)","(6.0, 8.2, 7.976470588235293)"
10-01-2023 14:43:21.323327,"(3.9, 4.7, 4.636734693877551)","(5.5, 7.2, 7.076056338028169)","(2.9, 3.35, 3.305072463768116)","(6.0, 7.4, 7.2823529411764705)","(101.0, 390.0, 219.0)","(14.0, 22.0, 21.84)","(26.0, 38.0, 39.0)","(6.0, 8.2, 7.982608695652173)"
10-01-2023 14:43:22.661807,"(3.9, 4.7, 4.636734693877551)","(5.5, 7.2, 7.072222222222222)","(2.9, 3.35, 3.2539473684210525)","(6.0, 7.4, 7.263636363636364)","(101.0, 390.0, 285.0)","(14.0, 22.0, 21.84)","(26.0, 40.0, 37.91304347826087)","(6.0, 8.2, 8.032)"
10-01-2023 14:43:24.037286,"(3.9, 4.7, 4.618518518518519)","(5.5, 7.2, 7.08421052631579)","(2.9, 3.3, 3.2565656565656567)","(6.0, 7.4, 7.263636363636364)","(101.0, 370.0, 285.0)","(14.0, 22.0, 21.84)","(26.0, 40.0, 37.91304347826087)","(6.0, 8.2, 8.013333333333334)"
10-01-2023 14:43:25.422815,"(3.9, 4.7, 4.629166666666666)","(5.5, 7.2, 7.079452054794521)","(2.9, 3.3, 3.290322580645161)","(6.0, 7.4, 7.263636363636364)","(101.0, 370.0, 275.0)","(14.0, 23.0, 21.84)","(26.0, 40.0, 38.285714285714285)","(6.0, 8.2, 8.069767441860465)"
10-01-2023 14:43:26.796268,"(3.9, 4.7, 4.6523076923076925)","(5.5, 7.2, 7.068656716417911)","(2.9, 3.3, 3.311224489795918)","(6.0, 7.4, 7.304347826086957)","(101.0, 350.0, 328.0)","(14.0, 23.0, 21.84)","(26.0, 40.0, 38.73684210526316)","(6.0, 8.2, 8.025)"
10-01-2023 14:43:28.182849,"(3.9, 4.7, 4.604615384615385)","(5.5, 7.2, 7.068656716417911)","(2.9, 3.35, 3.3285714285714287)","(6.0, 7.4, 7.1230769230769235)","(101.0, 350.0, 286.15384615384613)","(14.0, 23.0, 21.97674418604651)","(26.0, 40.0, 38.09090909090909)","(6.0, 8.2, 8.0)"
10-01-2023 14:43:29.556941,"(3.9, 4.7, 4.731914893617021)","(5.5, 7.2, 7.236363636363636)","(2.9, 3.35, 3.1018518518518516)","(6.0, 7.2, 7.373333333333333)","(101.0, 390.0, 315.0)","(14.0, 23.0, 23.125)","(26.0, 40.0, 38.8)","(6.0, 8.2, 8.283333333333333)"
10-01-2023 14:43:30.958025,"(3.9, 4.8, 4.7625)","(5.5, 7.4, 7.466666666666667)","(2.9, 3.15, 3.032142857142857)","(6.0, 7.6, 7.447058823529412)","(101.0, 390.0, 315.0)","(14.0, 24.0, 23.125)","(26.0, 40.0, 38.8)","(6.0, 8.4, 8.427027027027027)"
10-01-2023 14:43:32.315643,"(3.9, 4.8, 4.7625)","(5.5, 7.6, 7.521739130434782)","(2.9, 3.05, 3.019230769230769)","(6.0, 7.6, 7.45945945945946)","(101.0, 390.0, 335.45454545454544)","(14.0, 24.0, 23.705882352941178)","(26.0, 40.0, 41.09090909090909)","(6.0, 8.6, 8.462857142857143)"
10-01-2023 14:43:33.635111,"(3.9, 4.8, 4.694339622641509)","(5.5, 7.6, 7.731182795698924)","(2.9, 3.05, 3.0459183673469385)","(6.0, 7.6, 7.45945945945946)","(101.0, 390.0, 335.45454545454544)","(14.0, 25.0, 23.318181818181817)","(26.0, 44.0, 39.69230769230769)","(6.0, 8.6, 8.376923076923076)"
10-01-2023 14:43:35.268605,"(3.9, 4.8, 4.680645161290323)","(5.5, 7.8, 7.778640776699029)","(2.9, 3.05, 3.0444444444444443)","(6.0, 7.6, 7.45945945945946)","(101.0, 390.0, 335.45454545454544)","(14.0, 24.0, 22.85)","(26.0, 44.0, 39.0)","(6.0, 8.6, 8.385185185185184)"
10-01-2023 14:43:37.078345,"(3.9, 4.8, 4.6878787878787875)","(5.5, 7.8, 7.787878787878788)","(2.9, 3.05, 3.0425531914893615)","(6.0, 7.6, 7.447058823529412)","(101.0, 390.0, 335.45454545454544)","(14.0, 23.0, 22.842105263157894)","(26.0, 44.0, 39.111111111111114)","(6.0, 8.6, 8.396491228070175)"
10-01-2023 14:43:38.445757,"(3.9, 4.8, 4.6878787878787875)","(5.5, 7.8, 7.780392156862745)","(2.9, 3.05, 3.0609756097560976)","(6.0, 7.6, 7.473170731707317)","(101.0, 390.0, 335.45454545454544)","(14.0, 23.0, 21.8125)","(26.0, 44.0, 39.5)","(6.0, 8.6, 8.362962962962962)"
10-01-2023 14:43:39.791451,"(3.9, 4.7, 4.620689655172414)","(5.5, 7.8, 7.780392156862745)","(2.9, 3.1, 3.060483870967742)","(6.0, 7.6, 7.475)","(101.0, 390.0, 340.0)","(14.0, 22.0, 21.607142857142858)","(26.0, 44.0, 39.733333333333334)","(6.0, 8.6, 8.085714285714285)"
10-01-2023 14:43:41.131661,"(3.9, 4.7, 4.697368421052632)","(5.5, 7.8, 7.718309859154929)","(2.9, 3.1, 3.060483870967742)","(6.0, 7.6, 7.475)","(101.0, 390.0, 340.0)","(14.0, 22.0, 21.0)","(26.0, 44.0, 39.294117647058826)","(6.0, 8.2, 8.047619047619047)"
10-01-2023 14:43:42.538617,"(3.9, 4.8, 4.719565217391304)","(5.5, 7.8, 7.716666666666667)","(2.9, 3.1, 3.0767441860465117)","(6.0, 7.6, 7.466666666666667)","(101.0, 390.0, 335.45454545454544)","(14.0, 21.0, 20.82608695652174)","(26.0, 44.0, 39.111111111111114)","(6.0, 8.2, 7.961290322580645)"
10-01-2023 14:43:43.967153,"(3.9, 4.8, 4.771428571428571)","(5.5, 8.0, 7.865306122448979)","(2.9, 3.1, 3.074)","(6.0, 7.6, 7.466666666666667)","(101.0, 390.0, 335.45454545454544)","(14.0, 22.0, 20.88372093023256)","(26.0, 44.0, 38.8235294117647)","(6.0, 8.0, 7.926027397260274)"
10-01-2023 14:43:45.386329,"(3.9, 4.8, 4.796226415094339)","(5.5, 8.0, 7.863829787234042)","(2.9, 3.1, 3.082232346241458)","(6.0, 7.6, 7.466666666666667)","(101.0, 390.0, 335.45454545454544)","(14.0, 22.0, 20.88372093023256)","(26.0, 44.0, 39.42857142857143)","(6.0, 8.2, 7.918309859154929)"
10-01-2023 14:43:46.881228,"(3.9, 4.8, 4.850943396226415)","(5.5, 8.0, 7.758490566037736)","(2.9, 3.1, 3.074609375)","(6.0, 7.6, 7.448648648648648)","(101.0, 390.0, 335.45454545454544)","(14.0, 22.0, 20.62962962962963)","(26.0, 44.0, 39.42857142857143)","(6.0, 8.2, 7.768421052631579)"
10-01-2023 14:43:48.335771,"(3.9, 4.9, 4.793548387096774)","(5.5, 7.8, 7.734545454545454)","(2.9, 3.1, 3.0861111111111112)","(6.0, 7.6, 7.448648648648648)","(101.0, 390.0, 335.45454545454544)","(14.0, 21.0, 20.548387096774192)","(26.0, 44.0, 38.8235294117647)","(6.0, 7.8, 7.855172413793103)"
10-01-2023 14:43:49.989452,"(3.9, 4.8, 4.796666666666667)","(5.5, 7.8, 7.734545454545454)","(2.9, 3.1, 3.0859550561797753)","(6.0, 7.6, 7.483333333333333)","(101.0, 390.0, 335.45454545454544)","(14.0, 21.0, 20.548387096774192)","(26.0, 44.0, 38.8235294117647)","(6.0, 8.0, 7.844444444444444)"
10-01-2023 14:43:51.518589,"(3.9, 4.8, 4.796666666666667)","(5.5, 7.8, 7.719354838709677)","(2.9, 3.1, 3.1086206896551722)","(6.0, 7.6, 7.483333333333333)","(101.0, 390.0, 335.45454545454544)","(14.0, 21.0, 19.8)","(26.0, 44.0, 39.2)","(6.0, 8.0, 7.72258064516129)"
10-01-2023 14:43:52.983003,"(3.9, 4.9, 4.721276595744681)","(5.5, 7.8, 7.8428571428571425)","(2.9, 3.15, 3.1068345323741005)","(6.0, 7.6, 7.483333333333333)","(101.0, 390.0, 335.45454545454544)","(14.0, 20.0, 21.333333333333332)","(26.0, 44.0, 39.42857142857143)","(6.0, 8.0, 7.628571428571428)"
10-01-2023 14:43:54.391284,"(3.9, 4.8, 4.783870967741935)","(5.5, 8.0, 7.767741935483871)","(2.9, 3.15, 3.083695652173913)","(6.0, 7.6, 7.430508474576271)","(101.0, 390.0, 343.8461538461538)","(14.0, 22.0, 21.885245901639344)","(26.0, 44.0, 39.0)","(6.0, 8.0, 7.866666666666666)"
10-01-2023 14:43:55.795631,"(3.9, 4.9, 4.8744680851063835)","(5.5, 7.8, 7.839024390243902)","(2.7, 3.1, 3.067894736842105)","(6.0, 7.6, 7.546478873239437)","(101.0, 390.0, 343.8461538461538)","(14.0, 22.0, 21.697674418604652)","(26.0, 44.0, 36.785714285714285)","(6.0, 8.0, 7.656716417910448)"
10-01-2023 14:43:57.125998,"(3.9, 4.9, 4.8744680851063835)","(5.5, 8.0, 7.831325301204819)","(2.7, 3.1, 3.0717092337917484)","(6.0, 7.6, 7.78232044198895)","(101.0, 390.0, 352.5)","(14.0, 22.0, 21.537037037037038)","(26.0, 40.0, 36.516129032258064)","(6.0, 7.8, 7.666666666666666)"
10-01-2023 14:43:58.545558,"(3.9, 4.9, 4.807462686567164)","(5.5, 8.0, 7.7973333333333334)","(2.7, 3.1, 3.0717092337917484)","(6.0, 7.8, 7.85531914893617)","(101.0, 390.0, 352.5)","(14.0, 22.0, 21.61111111111111)","(26.0, 40.0, 36.76923076923077)","(6.0, 7.8, 7.668571428571428)"
10-01-2023 14:43:59.899568,"(3.9, 4.9, 4.807462686567164)","(5.5, 8.0, 7.709090909090909)","(2.7, 3.1, 3.0716796875)","(6.0, 8.0, 7.942028985507246)","(101.0, 390.0, 323.33333333333337)","(14.0, 22.0, 21.45205479452055)","(26.0, 40.0, 37.76470588235294)","(6.0, 7.8, 7.64)"
10-01-2023 14:44:01.285356,"(3.9, 4.9, 4.807462686567164)","(5.5, 7.8, 7.553488372093023)","(2.7, 3.1, 3.075102880658436)","(6.0, 8.0, 7.923076923076923)","(101.0, 390.0, 323.33333333333337)","(14.0, 22.0, 21.43548387096774)","(26.0, 38.0, 35.76470588235294)","(6.0, 7.8, 7.344827586206897)"
10-01-2023 14:44:02.686272,"(3.9, 4.9, 4.853125)","(5.5, 7.6, 7.64)","(2.7, 3.1, 3.085792349726776)","(6.0, 8.0, 7.9411764705882355)","(101.0, 390.0, 323.33333333333337)","(14.0, 22.0, 21.57777777777778)","(26.0, 38.0, 35.46666666666667)","(6.0, 7.4, 7.383606557377049)"
10-01-2023 14:44:04.034326,"(3.9, 4.9, 4.8428571428571425)","(5.5, 7.8, 7.595918367346939)","(2.7, 3.1, 3.1630573248407643)","(6.0, 8.0, 7.862222222222222)","(101.0, 390.0, 323.33333333333337)","(14.0, 22.0, 21.448275862068964)","(26.0, 38.0, 35.46666666666667)","(6.0, 7.6, 7.377777777777777)"
10-01-2023 14:44:05.530026,"(3.9, 4.9, 5.071052631578947)","(5.5, 7.8, 7.45)","(2.7, 3.2, 3.143969849246231)","(6.0, 8.0, 7.915044247787611)","(101.0, 390.0, 323.33333333333337)","(14.0, 22.0, 20.896551724137932)","(26.0, 38.0, 35.285714285714285)","(6.0, 7.6, 7.235294117647059)"
