,What A Surprise,Awesome Isla,Dr May,Line And Length,Dr Jax,Charlottes Hand,Slingshot Layla,Rawhide Hand
07-12-2022 20:38:43.644376,"(1.7, 2.3, 1.9230769230769231)","(15.0, 50.0, 24.5)","(31.0, 220.0, 120.47058823529412)","(4.4, 7.8, 6.290909090909091)","(20.0, 70.0, 61.04166666666667)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.2)","(9.0, 13.0, 9.8)"
07-12-2022 20:38:45.156263,"(1.7, 2.3, 1.9230769230769231)","(15.0, 50.0, 30.875)","(31.0, 220.0, 141.53846153846155)","(4.4, 7.2, 5.4)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.8)","(9.0, 19.0, 11.8)","(9.0, 13.0, 9.95)"
07-12-2022 20:38:46.552110,"(1.7, 2.3, 1.9230769230769231)","(15.0, 50.0, 32.0)","(31.0, 210.0, 141.53846153846155)","(4.4, 6.2, 5.771428571428571)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.5)","(9.0, 19.0, 11.8)","(9.0, 12.5, 9.95)"
07-12-2022 20:38:48.059752,"(1.7, 2.3, 1.9230769230769231)","(15.0, 50.0, 32.0)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.2, 6.469230769230769)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.5)","(9.0, 19.0, 11.8)","(9.0, 12.5, 10.46)"
07-12-2022 20:38:49.587580,"(1.7, 2.3, 1.8666666666666667)","(15.0, 50.0, 32.0)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.2, 6.469230769230769)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.5)","(9.0, 19.0, 11.8)","(9.0, 12.5, 11.975)"
07-12-2022 20:38:50.920669,"(1.7, 2.3, 1.8666666666666667)","(15.0, 50.0, 32.0)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.2, 6.469230769230769)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.514285714285714)","(9.0, 19.0, 11.8)","(9.0, 13.5, 11.975)"
07-12-2022 20:38:52.232285,"(1.7, 2.3, 1.9076923076923076)","(15.0, 50.0, 32.0)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.2, 6.507692307692308)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.96)","(9.0, 19.0, 10.916666666666668)","(9.0, 13.5, 11.975)"
07-12-2022 20:38:53.619679,"(1.7, 2.3, 1.9076923076923076)","(15.0, 50.0, 32.0)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.2, 6.727777777777778)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.96)","(9.0, 18.5, 11.675)","(9.0, 13.5, 11.620000000000001)"
07-12-2022 20:38:54.868246,"(1.7, 2.3, 1.9076923076923076)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.2, 6.946666666666666)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.4)","(9.0, 18.5, 11.524999999999999)","(9.0, 13.5, 11.933333333333334)"
07-12-2022 20:38:56.162363,"(1.7, 2.3, 1.8833333333333333)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 8.6, 6.762962962962963)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.707692307692309)","(9.0, 18.5, 11.524999999999999)","(9.0, 13.5, 11.933333333333334)"
07-12-2022 20:38:57.487740,"(1.7, 2.3, 1.8833333333333333)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 8.6, 7.272222222222222)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.32)","(9.0, 18.5, 12.428571428571429)","(9.0, 13.5, 11.933333333333334)"
07-12-2022 20:38:58.751242,"(1.7, 2.3, 2.0058823529411764)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 8.4, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.32)","(9.0, 19.5, 13.36)","(9.0, 13.5, 11.933333333333334)"
07-12-2022 20:39:00.028702,"(1.7, 2.3, 1.9230769230769231)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.32)","(9.0, 19.0, 13.36)","(9.0, 13.5, 11.933333333333334)"
07-12-2022 20:39:01.331623,"(1.7, 2.3, 1.9230769230769231)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.32)","(9.0, 19.0, 11.309090909090909)","(9.0, 13.5, 10.327272727272728)"
07-12-2022 20:39:02.921211,"(1.7, 2.3, 1.9153846153846155)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.32)","(9.0, 19.0, 12.142857142857142)","(9.0, 13.0, 10.933333333333334)"
07-12-2022 20:39:04.177316,"(1.7, 2.3, 1.9384615384615385)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.32)","(9.0, 18.5, 13.16)","(9.0, 12.0, 11.342857142857143)"
07-12-2022 20:39:05.564625,"(1.7, 2.3, 1.9010526315789473)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.32)","(9.0, 18.5, 13.85)","(9.0, 12.0, 12.214285714285715)"
07-12-2022 20:39:06.806780,"(1.7, 2.28, 1.9010526315789473)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.615384615384615)","(9.0, 18.5, 13.16)","(9.0, 13.5, 10.5)"
07-12-2022 20:39:07.990611,"(1.7, 2.28, 1.8533333333333333)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 9.0)","(9.0, 18.5, 12.428571428571429)","(9.0, 13.5, 11.975)"
07-12-2022 20:39:09.240602,"(1.7, 2.28, 1.8533333333333333)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 9.0)","(9.0, 19.5, 12.428571428571429)","(9.0, 13.5, 11.975)"
07-12-2022 20:39:10.698721,"(1.7, 2.3, 1.8833333333333333)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 9.0)","(9.0, 19.5, 12.428571428571429)","(9.0, 13.5, 11.620000000000001)"
07-12-2022 20:39:12.105709,"(1.7, 2.3, 1.8833333333333333)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.32)","(9.0, 19.5, 12.428571428571429)","(9.0, 13.5, 11.620000000000001)"
07-12-2022 20:39:13.312824,"(1.7, 2.28, 1.8533333333333333)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.5, 12.428571428571429)","(9.0, 13.5, 11.620000000000001)"
07-12-2022 20:39:14.540324,"(1.7, 2.28, 1.8533333333333333)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 9.34)","(9.0, 19.5, 12.428571428571429)","(9.0, 13.5, 11.620000000000001)"
07-12-2022 20:39:15.773056,"(1.7, 2.3, 1.9875)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 9.6, 9.34)","(9.0, 19.5, 10.916666666666666)","(9.0, 13.5, 11.620000000000001)"
07-12-2022 20:39:16.978524,"(1.7, 2.3, 1.9875)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 9.6, 9.34)","(9.0, 19.5, 11.416666666666668)","(9.0, 13.5, 11.620000000000001)"
07-12-2022 20:39:18.094063,"(1.7, 2.28, 1.930909090909091)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 9.6, 9.076923076923077)","(9.0, 19.5, 11.416666666666668)","(9.0, 13.5, 10.06)"
07-12-2022 20:39:19.222565,"(1.7, 2.28, 1.930909090909091)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.5, 11.416666666666668)","(9.0, 13.0, 10.385714285714286)"
07-12-2022 20:39:20.398157,"(1.7, 2.3, 1.9875)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.5, 11.416666666666668)","(9.0, 12.5, 10.385714285714286)"
07-12-2022 20:39:21.621194,"(1.7, 2.3, 1.9875)","(15.0, 50.0, 19.85)","(31.0, 210.0, 141.53846153846155)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.5, 11.416666666666668)","(9.0, 12.5, 10.385714285714286)"
07-12-2022 20:39:23.287938,"(1.7, 2.3, 1.9875)","(15.0, 50.0, 19.85)","(31.0, 210.0, 158.4)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.5, 11.416666666666668)","(9.0, 12.5, 10.385714285714286)"
07-12-2022 20:39:24.864824,"(1.7, 2.3, 1.9875)","(15.0, 50.0, 19.85)","(31.0, 190.0, 158.4)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.5, 11.416666666666668)","(9.0, 12.5, 11.575)"
07-12-2022 20:39:26.183766,"(1.7, 2.3, 1.9875)","(15.0, 50.0, 19.85)","(31.0, 190.0, 158.4)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.5, 11.416666666666668)","(9.0, 12.5, 11.575)"
07-12-2022 20:39:27.699318,"(1.7, 2.3, 1.9875)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.5, 10.916666666666666)","(9.0, 12.5, 11.771428571428572)"
07-12-2022 20:39:29.084662,"(1.7, 2.3, 1.9875)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.5, 12.142857142857142)","(9.0, 12.5, 11.771428571428572)"
07-12-2022 20:39:30.573285,"(1.7, 2.3, 1.930909090909091)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.5, 12.142857142857142)","(9.0, 12.5, 11.771428571428572)"
07-12-2022 20:39:32.104455,"(1.7, 2.28, 1.930909090909091)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.5, 10.916666666666666)","(9.0, 12.5, 11.771428571428572)"
07-12-2022 20:39:33.480842,"(1.7, 2.28, 1.9875)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.5, 11.416666666666668)","(9.0, 12.5, 12.107692307692307)"
07-12-2022 20:39:34.779045,"(1.7, 2.3, 1.9875)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.5, 11.416666666666668)","(9.0, 12.5, 12.16)"
07-12-2022 20:39:36.111599,"(1.7, 2.3, 1.9875)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.5, 11.416666666666668)","(9.0, 12.5, 11.8625)"
07-12-2022 20:39:37.277531,"(1.7, 2.3, 1.9307692307692308)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.5, 11.416666666666668)","(9.0, 12.5, 11.8625)"
07-12-2022 20:39:38.515089,"(1.7, 2.28, 1.8926315789473684)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.5, 11.416666666666668)","(9.0, 12.5, 11.8625)"
07-12-2022 20:39:39.792173,"(1.7, 2.28, 1.8926315789473684)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.5, 10.916666666666666)","(9.0, 12.5, 12.16)"
07-12-2022 20:39:41.021418,"(1.7, 2.28, 1.8533333333333333)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.8, 7.1866666666666665)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.5, 14.1)","(9.0, 12.5, 12.16)"
07-12-2022 20:39:42.261275,"(1.7, 2.3, 1.8833333333333333)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.8, 7.092307692307692)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 15.733333333333334)","(9.0, 12.5, 11.99)"
07-12-2022 20:39:43.532321,"(1.7, 2.3, 1.8833333333333333)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.8, 7.092307692307692)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.1)","(9.0, 12.5, 11.99)"
07-12-2022 20:39:44.804546,"(1.7, 2.28, 1.8842105263157896)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.8, 7.092307692307692)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.4)","(9.0, 12.5, 11.99)"
07-12-2022 20:39:46.215990,"(1.7, 2.28, 1.8842105263157896)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.2, 5.52)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.4)","(9.0, 12.5, 11.99)"
07-12-2022 20:39:47.509856,"(1.7, 2.28, 1.8842105263157896)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.2, 5.52)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.4)","(9.0, 12.5, 11.99)"
07-12-2022 20:39:48.813503,"(1.7, 2.3, 1.8833333333333333)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.2, 5.52)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.1)","(9.0, 12.5, 11.99)"
07-12-2022 20:39:50.036738,"(1.7, 2.28, 1.9460869565217391)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.2, 5.52)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 12.5, 11.99)"
07-12-2022 20:39:51.205941,"(1.7, 2.28, 1.9460869565217391)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.2, 5.933333333333334)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 12.5, 11.99)"
07-12-2022 20:39:52.416134,"(1.7, 2.28, 1.8842105263157896)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.2, 5.785714285714286)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 12.5, 11.99)"
07-12-2022 20:39:53.624028,"(1.7, 2.3, 1.9230769230769231)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.0, 5.785714285714286)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 12.5, 11.99)"
07-12-2022 20:39:54.828188,"(1.7, 2.3, 1.9230769230769231)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.0, 5.583333333333333)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 12.5, 11.99)"
07-12-2022 20:39:56.070229,"(1.7, 2.3, 1.8833333333333333)","(15.0, 50.0, 19.85)","(31.0, 190.0, 92.5)","(4.4, 7.0, 5.583333333333333)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 12.5, 12.311111111111112)"
07-12-2022 20:39:57.332172,"(1.7, 2.3, 2.0058823529411764)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.0, 5.933333333333334)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 12.5, 11.575)"
07-12-2022 20:39:58.669033,"(1.7, 2.28, 1.8842105263157896)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.2, 5.933333333333334)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 12.5, 11.575)"
07-12-2022 20:40:00.000997,"(1.7, 2.28, 1.8502857142857143)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.2, 5.785714285714286)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.1)","(9.0, 12.5, 11.575)"
07-12-2022 20:40:01.284039,"(1.7, 2.28, 1.8842105263157896)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.0, 6.111111111111112)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 12.5, 11.575)"
07-12-2022 20:40:02.598736,"(1.7, 2.3, 1.9230769230769231)","(15.0, 50.0, 19.85)","(31.0, 190.0, 129.23076923076923)","(4.4, 7.0, 6.111111111111112)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 12.5, 11.575)"
07-12-2022 20:40:03.864604,"(1.7, 2.3, 1.8833333333333333)","(15.0, 50.0, 19.85)","(31.0, 190.0, 101.6470588235294)","(4.4, 7.0, 6.676923076923077)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 12.5, 11.575)"
07-12-2022 20:40:05.111853,"(1.7, 2.28, 1.8533333333333333)","(15.0, 50.0, 19.85)","(31.0, 180.0, 142.4)","(4.4, 7.2, 6.676923076923077)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 12.5, 11.575)"
07-12-2022 20:40:06.271810,"(1.7, 2.28, 1.8533333333333333)","(15.0, 50.0, 19.85)","(31.0, 170.0, 142.4)","(4.4, 7.2, 6.676923076923077)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 12.5, 11.575)"
07-12-2022 20:40:07.498822,"(1.7, 2.28, 1.88)","(15.0, 50.0, 19.85)","(31.0, 170.0, 142.4)","(4.4, 7.2, 6.676923076923077)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 12.5, 11.575)"
07-12-2022 20:40:08.699191,"(1.7, 2.3, 1.8833333333333333)","(15.0, 50.0, 19.85)","(31.0, 170.0, 142.4)","(4.4, 7.2, 6.676923076923077)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 12.5, 11.575)"
07-12-2022 20:40:09.888508,"(1.7, 2.3, 1.8833333333333333)","(15.0, 50.0, 19.85)","(31.0, 170.0, 142.4)","(4.4, 7.2, 6.676923076923077)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 12.5, 11.575)"
07-12-2022 20:40:11.133153,"(1.7, 2.3, 1.8833333333333333)","(15.0, 50.0, 19.85)","(31.0, 170.0, 142.4)","(4.4, 7.2, 6.676923076923077)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.1)","(9.0, 12.5, 10.1875)"
07-12-2022 20:40:12.375976,"(1.7, 2.3, 1.8833333333333333)","(15.0, 50.0, 19.85)","(31.0, 170.0, 142.4)","(4.4, 7.2, 6.676923076923077)","(20.0, 65.0, 51.029411764705884)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 12.5, 10.42)"
07-12-2022 20:40:13.603807,"(1.7, 2.3, 1.8833333333333333)","(15.0, 50.0, 19.85)","(31.0, 170.0, 142.4)","(4.4, 7.2, 6.676923076923077)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 11.5, 10.825)"
07-12-2022 20:40:14.802312,"(1.7, 2.3, 1.8833333333333333)","(15.0, 50.0, 19.85)","(31.0, 170.0, 142.4)","(4.4, 7.2, 6.676923076923077)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 11.5, 10.42)"
07-12-2022 20:40:15.990821,"(1.7, 2.3, 1.8833333333333333)","(15.0, 50.0, 19.85)","(31.0, 170.0, 142.4)","(4.4, 7.2, 6.676923076923077)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 11.5, 10.825)"
07-12-2022 20:40:17.236217,"(1.7, 2.28, 1.8842105263157896)","(15.0, 50.0, 20.22222222222222)","(31.0, 170.0, 124.0)","(4.4, 7.2, 6.2)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 11.5, 11.304761904761904)"
07-12-2022 20:40:18.551622,"(1.7, 2.28, 1.8771428571428572)","(15.0, 50.0, 19.076923076923077)","(31.0, 170.0, 124.0)","(4.4, 7.2, 6.45)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 11.5, 11.11)"
07-12-2022 20:40:19.793722,"(1.7, 2.28, 1.8771428571428572)","(15.0, 50.0, 19.076923076923077)","(31.0, 170.0, 124.0)","(4.4, 7.2, 6.45)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 11.5, 11.2)"
07-12-2022 20:40:21.027450,"(1.7, 2.26, 1.9186206896551723)","(15.0, 50.0, 19.076923076923077)","(31.0, 170.0, 124.0)","(4.4, 7.2, 6.866666666666667)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 11.5, 11.2)"
07-12-2022 20:40:22.251634,"(1.7, 2.26, 1.9186206896551723)","(15.0, 50.0, 19.076923076923077)","(31.0, 170.0, 124.0)","(4.4, 7.2, 6.866666666666667)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 11.5, 11.2)"
07-12-2022 20:40:23.561158,"(1.7, 2.26, 1.947741935483871)","(15.0, 50.0, 19.076923076923077)","(31.0, 170.0, 124.0)","(4.4, 7.2, 6.866666666666667)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 11.5, 11.2)"
07-12-2022 20:40:24.858615,"(1.7, 2.26, 1.9337931034482758)","(15.0, 50.0, 19.076923076923077)","(31.0, 170.0, 124.0)","(4.4, 7.2, 6.866666666666667)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 11.5, 11.2)"
07-12-2022 20:40:26.199739,"(1.7, 2.26, 1.9337931034482758)","(15.0, 50.0, 19.076923076923077)","(31.0, 170.0, 124.0)","(4.4, 7.2, 6.866666666666667)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 11.5, 11.2)"
07-12-2022 20:40:27.495141,"(1.7, 2.26, 1.9337931034482758)","(15.0, 50.0, 19.076923076923077)","(31.0, 170.0, 124.0)","(4.4, 7.2, 6.866666666666667)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 11.5, 11.2)"
07-12-2022 20:40:28.892778,"(1.7, 2.26, 1.9097222222222223)","(15.0, 50.0, 28.526315789473685)","(31.0, 170.0, 124.0)","(4.4, 7.2, 6.866666666666667)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 11.5, 11.2)"
07-12-2022 20:40:30.125694,"(1.7, 2.24, 1.9347368421052633)","(15.0, 50.0, 28.526315789473685)","(31.0, 170.0, 124.0)","(4.4, 7.2, 6.866666666666667)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 11.5, 11.2)"
07-12-2022 20:40:31.411978,"(1.7, 2.24, 1.8865625000000001)","(15.0, 50.0, 19.076923076923077)","(31.0, 170.0, 124.0)","(4.4, 7.2, 6.866666666666667)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 11.5, 11.2)"
07-12-2022 20:40:32.735265,"(1.7, 2.24, 1.9865000000000002)","(15.0, 50.0, 19.076923076923077)","(31.0, 170.0, 124.0)","(4.4, 7.2, 6.866666666666667)","(20.0, 65.0, 50.15625)","(7.5, 10.0, 8.8)","(9.0, 19.0, 14.3)","(9.0, 11.5, 11.2)"
