,Mitcham Xena,Oliviero,Homebush Axel,Opawa Barb,Nouveau,Laxmans Ganguly,Homebush Benji
10-01-2023 09:17:50.900532,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:17:51.882409,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:17:52.871425,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:17:53.892139,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:17:54.939200,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:17:55.934372,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:17:56.985050,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:17:57.965643,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:17:58.961388,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:17:59.942270,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:00.939354,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:01.865207,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:02.830258,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:03.764477,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:04.771418,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:05.759450,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:06.762438,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:07.862036,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:08.901931,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:09.947143,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:10.979931,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:11.987576,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:13.031534,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:14.020333,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:15.052253,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:16.005267,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:17.004071,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:17.995517,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:18.990907,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:19.974353,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:21.012215,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:22.108680,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:23.150865,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:24.194211,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:25.202243,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:26.222286,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:27.211172,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:28.157194,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:29.072276,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:30.079695,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:31.027679,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:32.055892,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:33.073293,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:34.145826,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:35.178529,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:36.269529,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:37.313891,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:38.387516,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:39.413185,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:40.434394,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:41.485488,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:42.491051,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:43.452424,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:44.554398,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:45.505014,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:46.472082,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:47.441799,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:48.483233,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:49.491996,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:50.537128,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:51.630146,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:52.719821,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:53.792270,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:54.795222,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:55.837589,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:56.799697,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:57.731027,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:58.648179,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:18:59.645561,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:00.659127,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:01.710826,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:02.760330,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:03.820743,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:04.870623,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:05.896115,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:06.902596,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:07.868135,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:08.806186,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:09.795485,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:10.733020,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:11.718174,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:12.746397,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:13.727278,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:14.797164,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:15.815806,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:16.846870,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:17.902519,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:18.901401,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:19.919423,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:20.935584,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:21.941401,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:22.920464,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:23.880866,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
10-01-2023 09:19:24.782523,"(2.6, 8.0, 4.1466666666666665)","(9.0, 75.0, 59.630769230769225)","(9.0, 75.0, 59.630769230769225)","(2.7, 8.6, 3.928)","(6.5, 28.0, 19.75)","(15.0, 200.0, 173.35714285714286)","(8.0, 48.0, 35.3125)"
