,Break The Clouds,Zipping Vienna,Buster Banjo,Mandragora,Eskimo Fly,Whiskey Reef,Aston Zabbar,Aston Rozee
05-01-2023 17:08:27.065323,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:28.237030,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:29.335270,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:30.395228,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:31.465388,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:32.580045,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:33.702143,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:34.895122,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:35.997099,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:37.128425,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:38.221069,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:39.316103,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:40.418178,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:41.518094,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:42.583521,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:43.710294,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:44.842402,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:45.945091,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:47.110301,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:48.463540,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:49.636652,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:50.902477,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 15.875)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:52.545915,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 16.5, 13.055555555555555)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:53.964699,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 13.5, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:55.683922,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 9.142857142857142)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:56.930029,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 11.08)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:58.128530,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 11.08)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:08:59.259699,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 11.08)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:09:00.326114,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 11.08)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:09:01.360853,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 11.08)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:09:02.380476,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 11.08)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:09:03.417777,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 33.75)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 11.08)","(21.0, 55.0, 34.16666666666667)"
05-01-2023 17:09:04.664080,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 29.81818181818182)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.454545454545453)"
05-01-2023 17:09:05.826273,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 29.81818181818182)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.454545454545453)"
05-01-2023 17:09:06.893981,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 29.81818181818182)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:07.970261,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:09.082413,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:10.147429,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:11.190160,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:12.206866,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:13.568789,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:14.781215,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:15.951541,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:17.350761,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:18.668150,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:19.863920,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:21.071095,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:22.473363,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:23.740180,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:24.836262,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:26.276424,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:27.681490,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:28.919188,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:30.183824,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:31.386111,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:32.555082,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:33.743687,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:34.928704,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:36.074633,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:37.129260,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:38.442822,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:39.649583,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:40.797875,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:41.922625,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:43.086943,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:44.373649,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:45.757682,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:47.181464,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:48.550698,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:49.794256,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:51.012274,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:52.188697,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:53.410593,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:54.563749,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:55.800899,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:56.928596,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:58.108176,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:09:59.229254,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
05-01-2023 17:10:00.428420,"(4.2, 7.2, 4.5285714285714285)","(3.2, 3.9, 3.059659090909091)","(3.5, 5.7, 3.9239130434782608)","(21.0, 60.0, 30.18181818181818)","(7.5, 15.0, 14.5625)","(10.0, 13.0, 8.871794871794872)","(8.0, 16.0, 12.719999999999999)","(21.0, 55.0, 28.81818181818182)"
