,Prince Danube,Creme De Monte,Double Tara,Rosas Routine,Last Date,Chase Me Chopper,Shonas Fury,Thriller Strike
11-01-2023 19:30:43.997089,"(8.5, 15.0, 10.95)","(3.6, 4.3, 3.6782608695652175)","(41.0, 80.0, 78.23529411764706)","(2.8, 4.1, 3.425)","(31.0, 80.0, 71.66666666666667)","(11.0, 17.0, 14.631578947368421)","(6.5, 11.5, 10.58)","(4.0, 5.0, 4.75)"
11-01-2023 19:30:45.371136,"(8.5, 15.0, 10.95)","(3.6, 4.3, 3.6782608695652175)","(41.0, 80.0, 67.5)","(2.8, 4.1, 3.425)","(31.0, 80.0, 71.66666666666667)","(11.0, 17.0, 15.11111111111111)","(6.5, 11.5, 10.58)","(4.0, 5.0, 4.75)"
11-01-2023 19:30:46.616521,"(8.5, 15.0, 10.95)","(3.6, 4.3, 3.6782608695652175)","(41.0, 80.0, 67.5)","(2.8, 4.1, 3.425)","(31.0, 80.0, 71.66666666666667)","(11.0, 16.5, 15.11111111111111)","(6.5, 11.5, 10.58)","(4.0, 5.0, 4.75)"
11-01-2023 19:30:47.692504,"(8.5, 15.0, 10.95)","(3.6, 4.3, 3.6782608695652175)","(41.0, 80.0, 67.5)","(2.8, 4.1, 3.425)","(31.0, 80.0, 71.66666666666667)","(11.0, 16.5, 13.821428571428571)","(6.5, 11.5, 10.58)","(4.0, 5.0, 4.75)"
11-01-2023 19:30:49.046824,"(8.5, 15.0, 10.95)","(3.6, 4.3, 3.6782608695652175)","(41.0, 80.0, 73.75)","(2.8, 4.1, 3.6)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.821428571428571)","(6.5, 11.5, 10.58)","(4.0, 5.0, 4.75)"
11-01-2023 19:30:50.435236,"(8.5, 15.0, 10.95)","(3.6, 4.3, 3.6782608695652175)","(41.0, 80.0, 85.0)","(2.8, 4.1, 3.89375)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.821428571428571)","(6.5, 11.5, 10.58)","(4.0, 5.0, 4.75)"
11-01-2023 19:30:51.734703,"(8.5, 15.0, 10.95)","(3.6, 4.3, 3.6782608695652175)","(41.0, 95.0, 85.0)","(2.8, 4.1, 3.744117647058823)","(31.0, 80.0, 73.75)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.58)","(4.0, 5.0, 4.75)"
11-01-2023 19:30:53.079422,"(8.5, 15.0, 10.95)","(3.6, 4.3, 3.6782608695652175)","(41.0, 95.0, 85.0)","(2.8, 4.1, 3.744117647058823)","(31.0, 80.0, 73.75)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.58)","(4.0, 5.0, 4.75)"
11-01-2023 19:30:54.377062,"(8.5, 15.0, 10.95)","(3.6, 4.3, 3.6782608695652175)","(41.0, 95.0, 85.0)","(2.8, 4.1, 3.744117647058823)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.58)","(4.0, 5.0, 4.75)"
11-01-2023 19:30:55.696056,"(8.5, 15.0, 10.95)","(3.6, 4.3, 3.6782608695652175)","(41.0, 95.0, 85.0)","(2.8, 4.1, 3.744117647058823)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.58)","(4.0, 5.0, 4.75)"
11-01-2023 19:30:56.998610,"(8.5, 15.0, 10.95)","(3.6, 4.3, 3.6782608695652175)","(41.0, 95.0, 91.78571428571428)","(2.8, 4.1, 3.744117647058823)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.58)","(4.0, 5.0, 4.75)"
11-01-2023 19:30:58.277759,"(8.5, 15.0, 10.95)","(3.6, 4.3, 3.6782608695652175)","(41.0, 95.0, 83.33333333333333)","(2.8, 4.1, 3.744117647058823)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.58)","(4.0, 5.0, 4.75)"
11-01-2023 19:30:59.443403,"(8.5, 15.0, 10.95)","(3.6, 4.3, 3.6782608695652175)","(41.0, 95.0, 83.33333333333333)","(2.8, 4.1, 3.744117647058823)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.58)","(4.0, 5.0, 4.75)"
11-01-2023 19:31:00.609442,"(8.5, 15.0, 10.95)","(3.6, 4.3, 3.6782608695652175)","(41.0, 95.0, 83.33333333333333)","(2.8, 4.1, 3.744117647058823)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.58)","(4.0, 5.0, 4.75)"
11-01-2023 19:31:01.709572,"(8.5, 15.0, 10.95)","(3.6, 4.3, 3.6782608695652175)","(41.0, 95.0, 83.33333333333333)","(2.8, 4.1, 3.744117647058823)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.58)","(4.0, 5.0, 4.75)"
11-01-2023 19:31:02.797871,"(8.5, 14.0, 12.25)","(3.6, 4.3, 3.6782608695652175)","(41.0, 95.0, 76.0)","(2.8, 4.1, 3.744117647058823)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.58)","(4.0, 5.0, 4.75)"
11-01-2023 19:31:04.269284,"(8.5, 14.0, 12.0)","(3.6, 4.3, 3.6782608695652175)","(41.0, 100.0, 76.0)","(2.8, 4.1, 3.744117647058823)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.58)","(4.0, 5.0, 4.75)"
11-01-2023 19:31:05.697417,"(8.5, 14.0, 12.0)","(3.6, 4.3, 3.6782608695652175)","(41.0, 100.0, 76.0)","(2.8, 4.1, 3.744117647058823)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.58)","(4.0, 5.0, 4.75)"
11-01-2023 19:31:07.341516,"(8.5, 14.0, 10.9375)","(3.6, 4.3, 3.6782608695652175)","(41.0, 100.0, 76.0)","(2.8, 4.1, 3.744117647058823)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.185714285714285)","(4.0, 5.0, 4.75)"
11-01-2023 19:31:08.763518,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.3, 3.6782608695652175)","(41.0, 100.0, 76.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.185714285714285)","(4.0, 5.0, 4.75)"
11-01-2023 19:31:10.128429,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.3, 3.6782608695652175)","(41.0, 100.0, 76.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.185714285714285)","(4.0, 5.0, 4.75)"
11-01-2023 19:31:11.431567,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.3, 3.6782608695652175)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.185714285714285)","(4.0, 5.0, 4.75)"
11-01-2023 19:31:12.751539,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.3, 3.6782608695652175)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.185714285714285)","(4.0, 5.0, 4.75)"
11-01-2023 19:31:13.926456,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.3, 3.9066666666666667)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.185714285714285)","(4.0, 5.0, 4.75)"
11-01-2023 19:31:15.137960,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.2, 3.9142857142857146)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.185714285714285)","(4.0, 5.0, 4.75)"
11-01-2023 19:31:16.415164,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.2, 3.9142857142857146)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.185714285714285)","(4.0, 5.0, 4.75)"
11-01-2023 19:31:17.612787,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.2, 3.9142857142857146)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.185714285714285)","(4.0, 5.0, 4.583333333333333)"
11-01-2023 19:31:18.793529,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.2, 3.9142857142857146)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 16.5, 13.833333333333334)","(6.5, 11.5, 10.185714285714285)","(4.0, 5.0, 4.7)"
11-01-2023 19:31:19.952021,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.2, 3.9142857142857146)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 16.5, 14.714285714285714)","(6.5, 11.5, 10.185714285714285)","(4.0, 4.9, 4.7)"
11-01-2023 19:31:21.147964,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.2, 3.9142857142857146)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 16.0, 14.714285714285714)","(6.5, 11.5, 10.185714285714285)","(4.0, 4.9, 4.7)"
11-01-2023 19:31:22.337559,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.2, 3.9142857142857146)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 16.0, 13.444444444444445)","(6.5, 11.5, 10.185714285714285)","(4.0, 4.9, 4.7)"
11-01-2023 19:31:23.539091,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.2, 3.9142857142857146)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 16.0, 13.444444444444445)","(6.5, 11.5, 10.185714285714285)","(4.0, 4.9, 4.7)"
11-01-2023 19:31:24.685657,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.2, 3.9142857142857146)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 16.0, 13.444444444444445)","(6.5, 11.5, 10.185714285714285)","(4.0, 4.9, 4.7)"
11-01-2023 19:31:26.187465,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.2, 3.9142857142857146)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 16.0, 14.25)","(6.5, 11.5, 10.185714285714285)","(4.0, 4.9, 4.55)"
11-01-2023 19:31:27.405790,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.2, 3.9894736842105267)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 15.5, 14.25)","(6.5, 11.5, 10.185714285714285)","(4.0, 4.9, 4.566666666666666)"
11-01-2023 19:31:28.402971,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.2, 3.8)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 11.5, 10.185714285714285)","(4.0, 4.9, 4.65)"
11-01-2023 19:31:29.730520,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.2, 3.8)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 11.5, 10.185714285714285)","(4.0, 4.8, 4.65)"
11-01-2023 19:31:30.992021,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.2, 3.8)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 11.5, 10.185714285714285)","(4.0, 4.8, 4.65)"
11-01-2023 19:31:32.292937,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.1, 3.7818181818181817)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 11.5, 10.185714285714285)","(4.0, 4.8, 4.65)"
11-01-2023 19:31:33.610118,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.1, 3.7818181818181817)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 11.5, 10.185714285714285)","(4.0, 4.8, 4.65)"
11-01-2023 19:31:34.750178,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.1, 3.7818181818181817)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 11.5, 10.185714285714285)","(4.0, 4.8, 4.65)"
11-01-2023 19:31:35.999357,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.1, 3.82)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 11.5, 10.185714285714285)","(4.0, 4.8, 4.65)"
11-01-2023 19:31:37.151178,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.1, 3.82)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 11.5, 10.185714285714285)","(4.0, 4.8, 4.65)"
11-01-2023 19:31:38.443223,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.1, 3.7888888888888888)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 11.5, 10.185714285714285)","(4.0, 4.8, 4.65)"
11-01-2023 19:31:39.938872,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.1, 3.7888888888888888)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 11.5, 10.185714285714285)","(4.0, 4.8, 4.65)"
11-01-2023 19:31:41.463490,"(8.5, 14.0, 10.903846153846153)","(3.6, 4.1, 3.7888888888888888)","(41.0, 100.0, 70.0)","(2.8, 4.1, 3.8249999999999997)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 11.5, 10.185714285714285)","(4.0, 4.8, 4.65)"
11-01-2023 19:31:43.094863,"(8.5, 14.0, 12.357142857142858)","(3.6, 4.1, 3.7888888888888888)","(41.0, 100.0, 70.0)","(2.9, 4.1, 3.6875)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 11.5, 10.822222222222223)","(3.8, 4.8, 4.65)"
11-01-2023 19:31:44.360298,"(8.5, 14.0, 12.357142857142858)","(3.5, 4.1, 3.7888888888888888)","(41.0, 100.0, 70.0)","(2.9, 4.1, 3.872)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 11.0, 11.31)","(3.8, 4.8, 4.6875)"
11-01-2023 19:31:45.663001,"(8.5, 14.0, 12.4)","(3.5, 4.1, 3.7888888888888888)","(41.0, 100.0, 70.0)","(2.9, 3.9, 3.872549019607843)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 11.5, 11.341666666666667)","(3.8, 4.8, 4.6)"
11-01-2023 19:31:46.804145,"(8.5, 14.0, 12.625)","(3.5, 4.1, 3.7888888888888888)","(41.0, 100.0, 70.0)","(2.9, 3.9, 3.872549019607843)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 11.5, 11.341666666666667)","(3.8, 4.8, 4.6)"
11-01-2023 19:31:48.038191,"(8.5, 14.0, 12.625)","(3.5, 4.1, 3.7888888888888888)","(41.0, 100.0, 70.0)","(2.9, 3.9, 3.8)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 11.5, 11.216666666666667)","(3.8, 4.8, 4.6)"
11-01-2023 19:31:49.285004,"(8.5, 14.0, 12.625)","(3.5, 4.1, 3.7645833333333334)","(41.0, 100.0, 70.0)","(2.9, 3.9, 3.7409090909090907)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 11.5, 12.25)","(3.8, 4.8, 4.666666666666666)"
11-01-2023 19:31:50.521769,"(8.5, 14.0, 11.9375)","(3.5, 4.1, 3.7645833333333334)","(41.0, 100.0, 70.0)","(2.9, 3.9, 3.7409090909090907)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 12.5, 11.78125)","(3.8, 4.8, 4.6)"
11-01-2023 19:31:51.773219,"(8.5, 14.0, 12.166666666666666)","(3.5, 4.1, 3.775)","(41.0, 100.0, 70.0)","(2.9, 3.9, 3.7409090909090907)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 13.0, 11.846153846153847)","(3.8, 4.8, 4.55)"
11-01-2023 19:31:52.936146,"(8.5, 14.0, 12.166666666666666)","(3.5, 4.1, 3.7675)","(41.0, 100.0, 76.0)","(2.9, 3.9, 3.3021052631578947)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 13.0, 11.846153846153847)","(3.8, 4.7, 4.723809523809524)"
11-01-2023 19:31:54.088591,"(8.5, 14.0, 12.35)","(3.5, 4.1, 3.902083333333333)","(41.0, 100.0, 80.0)","(2.9, 3.4, 3.2516519823788546)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 13.0, 11.846153846153847)","(3.8, 4.8, 4.6)"
11-01-2023 19:31:55.339392,"(8.5, 14.0, 12.263157894736842)","(3.5, 4.1, 3.988888888888889)","(41.0, 110.0, 85.0)","(2.9, 3.4, 3.2516519823788546)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 13.0, 11.846153846153847)","(3.8, 4.8, 4.6)"
11-01-2023 19:31:56.638775,"(8.5, 14.0, 12.263157894736842)","(3.5, 4.1, 3.988888888888889)","(41.0, 110.0, 102.0)","(2.9, 3.4, 3.2516519823788546)","(31.0, 80.0, 70.0)","(11.0, 15.5, 13.277777777777779)","(6.5, 13.0, 12.0)","(3.8, 4.8, 4.533333333333333)"
11-01-2023 19:31:58.039206,"(8.5, 14.0, 13.083333333333334)","(3.5, 4.1, 4.009090909090909)","(41.0, 100.0, 79.54545454545455)","(2.9, 3.4, 3.150392670157068)","(31.0, 80.0, 76.66666666666667)","(11.0, 15.5, 13.666666666666666)","(6.5, 13.0, 12.076923076923077)","(3.8, 4.8, 4.753846153846154)"
11-01-2023 19:31:59.301336,"(8.5, 14.0, 13.1)","(3.5, 4.3, 4.135714285714285)","(41.0, 100.0, 88.75)","(2.9, 3.2, 3.1507792207792207)","(31.0, 80.0, 77.77777777777777)","(11.0, 15.5, 13.666666666666666)","(6.5, 13.0, 12.25)","(3.8, 4.8, 4.75)"
11-01-2023 19:32:00.503450,"(8.5, 14.0, 13.1)","(3.5, 4.3, 4.14)","(41.0, 100.0, 85.0)","(2.9, 3.2, 3.1508955223880597)","(31.0, 80.0, 77.77777777777777)","(11.0, 15.5, 13.666666666666666)","(6.5, 13.0, 12.25)","(3.8, 4.8, 4.72)"
11-01-2023 19:32:01.690270,"(8.5, 14.0, 13.1)","(3.5, 4.3, 4.1625)","(41.0, 95.0, 81.66666666666667)","(2.9, 3.2, 3.151223241590214)","(31.0, 80.0, 71.42857142857143)","(11.0, 15.5, 14.173076923076923)","(6.5, 13.0, 12.272727272727273)","(3.8, 4.8, 4.6230769230769235)"
11-01-2023 19:32:02.901864,"(8.5, 14.0, 13.066666666666666)","(3.5, 4.3, 4.199999999999999)","(41.0, 95.0, 87.72727272727272)","(2.9, 3.2, 3.1072674418604653)","(31.0, 80.0, 71.42857142857143)","(11.0, 15.5, 14.195652173913043)","(6.5, 13.0, 12.529411764705882)","(3.8, 4.7, 4.6230769230769235)"
11-01-2023 19:32:04.134019,"(8.5, 14.0, 13.066666666666666)","(3.5, 4.3, 4.246341463414634)","(41.0, 95.0, 75.0)","(2.9, 3.2, 3.106451612903226)","(31.0, 80.0, 77.77777777777777)","(11.0, 15.5, 14.195652173913043)","(6.5, 13.0, 12.8)","(3.8, 4.7, 4.594736842105263)"
11-01-2023 19:32:05.344709,"(8.5, 14.0, 13.067567567567568)","(3.5, 4.3, 4.389285714285714)","(41.0, 90.0, 68.75)","(2.9, 3.2, 3.1027439024390246)","(31.0, 80.0, 71.42857142857143)","(11.0, 15.5, 13.887096774193548)","(6.5, 13.0, 12.727272727272727)","(3.8, 4.7, 4.427272727272728)"
11-01-2023 19:32:06.589614,"(8.5, 14.0, 13.17741935483871)","(3.5, 4.4, 4.376)","(41.0, 95.0, 75.0)","(2.9, 3.2, 3.162857142857143)","(31.0, 80.0, 77.77777777777777)","(11.0, 15.5, 13.595238095238095)","(6.5, 13.0, 12.625)","(3.8, 4.7, 4.546153846153846)"
11-01-2023 19:32:07.837875,"(8.5, 14.0, 13.17741935483871)","(3.5, 4.6, 4.376)","(41.0, 90.0, 77.5)","(2.9, 3.3, 3.204411764705882)","(31.0, 80.0, 71.42857142857143)","(11.0, 15.5, 14.38888888888889)","(6.5, 13.0, 12.653846153846153)","(3.8, 4.8, 4.558823529411765)"
11-01-2023 19:32:09.078421,"(8.5, 14.0, 13.125)","(3.5, 4.5, 4.35)","(41.0, 90.0, 70.0)","(2.9, 3.3, 3.209090909090909)","(31.0, 80.0, 71.42857142857143)","(11.0, 15.5, 14.428571428571429)","(6.5, 14.5, 12.461538461538462)","(3.8, 4.7, 4.531578947368421)"
11-01-2023 19:32:10.278764,"(8.5, 14.0, 12.6875)","(3.5, 4.5, 4.35)","(41.0, 90.0, 75.0)","(2.9, 3.25, 3.2513513513513512)","(31.0, 80.0, 77.77777777777777)","(11.0, 15.5, 14.428571428571429)","(6.5, 14.0, 12.25)","(3.8, 4.7, 4.614285714285715)"
11-01-2023 19:32:11.441085,"(8.5, 14.0, 13.192307692307692)","(3.5, 4.5, 4.316666666666666)","(41.0, 90.0, 75.0)","(2.9, 3.3, 3.275)","(31.0, 80.0, 70.76923076923077)","(11.0, 15.5, 15.045454545454545)","(6.5, 14.0, 9.812621359223302)","(3.8, 4.7, 4.73)"
11-01-2023 19:32:12.652624,"(8.5, 14.0, 13.5625)","(3.5, 4.4, 4.366666666666667)","(41.0, 90.0, 75.0)","(2.9, 3.3, 3.275)","(31.0, 80.0, 77.5)","(11.0, 15.5, 14.714285714285714)","(6.5, 10.0, 11.833333333333334)","(3.8, 4.8, 4.48695652173913)"
11-01-2023 19:32:13.855658,"(8.5, 14.0, 12.875)","(3.5, 4.5, 4.366666666666666)","(41.0, 90.0, 75.0)","(2.9, 3.45, 3.368181818181818)","(31.0, 80.0, 69.0909090909091)","(11.0, 15.5, 14.583333333333334)","(6.5, 13.5, 12.212121212121213)","(3.8, 4.8, 4.4904761904761905)"
11-01-2023 19:32:15.064070,"(8.5, 14.0, 12.764705882352942)","(3.5, 4.5, 4.366666666666666)","(41.0, 90.0, 75.0)","(2.9, 3.45, 3.3375000000000004)","(31.0, 80.0, 76.66666666666667)","(11.0, 15.5, 14.583333333333334)","(6.5, 13.5, 12.340909090909092)","(3.8, 4.7, 4.4904761904761905)"
11-01-2023 19:32:16.217030,"(8.5, 14.0, 13.613636363636363)","(3.5, 4.5, 4.366666666666666)","(41.0, 90.0, 75.0)","(2.9, 3.45, 3.064)","(31.0, 80.0, 70.0)","(11.0, 15.5, 17.9375)","(6.5, 13.5, 12.277777777777779)","(3.8, 4.7, 4.550000000000001)"
11-01-2023 19:32:17.362270,"(8.5, 14.0, 13.625)","(3.5, 4.6, 4.438095238095238)","(41.0, 90.0, 80.0)","(2.9, 3.4, 3.172727272727273)","(31.0, 80.0, 70.0)","(11.0, 18.5, 16.75)","(6.5, 13.0, 12.277777777777779)","(3.8, 4.7, 4.481818181818182)"
11-01-2023 19:32:18.509095,"(8.5, 14.0, 13.555555555555555)","(3.5, 4.6, 4.314285714285714)","(41.0, 90.0, 85.71428571428572)","(2.9, 3.3, 3.230769230769231)","(31.0, 80.0, 70.0)","(11.0, 19.0, 16.333333333333332)","(6.5, 13.0, 12.277777777777779)","(3.8, 4.7, 4.545454545454546)"
11-01-2023 19:32:19.662893,"(8.5, 14.0, 13.625)","(3.5, 4.6, 4.3088235294117645)","(41.0, 90.0, 82.5)","(2.9, 3.3, 3.185)","(31.0, 80.0, 89.0)","(11.0, 17.0, 16.142857142857142)","(6.5, 13.0, 12.277777777777779)","(3.8, 4.8, 4.608695652173913)"
11-01-2023 19:32:20.834759,"(8.5, 14.0, 13.625)","(3.5, 4.6, 4.426315789473684)","(41.0, 90.0, 82.5)","(2.9, 3.2, 3.185)","(31.0, 95.0, 72.5)","(11.0, 17.0, 15.615384615384615)","(6.5, 13.0, 12.238095238095237)","(3.8, 4.8, 4.5777777777777775)"
11-01-2023 19:32:22.079466,"(8.5, 14.0, 13.6)","(3.5, 4.6, 4.435714285714286)","(41.0, 90.0, 82.5)","(2.9, 3.2, 3.185)","(31.0, 80.0, 90.0)","(11.0, 16.0, 15.8)","(6.5, 13.0, 11.620689655172415)","(3.8, 4.8, 4.611764705882353)"
11-01-2023 19:32:23.253273,"(8.5, 14.0, 13.375)","(3.5, 4.6, 4.435714285714286)","(41.0, 90.0, 87.5)","(2.9, 3.2, 3.1900000000000004)","(31.0, 95.0, 72.5)","(11.0, 16.0, 15.470588235294118)","(6.5, 13.0, 11.8)","(3.8, 4.8, 4.666666666666667)"
11-01-2023 19:32:24.402271,"(8.5, 14.0, 13.666666666666666)","(3.5, 4.6, 4.462068965517242)","(41.0, 90.0, 87.5)","(2.9, 3.2, 3.1900000000000004)","(31.0, 80.0, 76.25)","(11.0, 16.0, 15.24)","(6.5, 13.0, 11.8)","(3.8, 4.8, 4.637037037037037)"
11-01-2023 19:32:25.520943,"(8.5, 14.0, 13.428571428571429)","(3.5, 4.6, 4.462068965517242)","(41.0, 90.0, 87.5)","(2.9, 3.2, 3.184375)","(31.0, 80.0, 107.1875)","(11.0, 16.0, 15.055555555555555)","(6.5, 13.0, 11.928571428571429)","(3.8, 4.8, 4.533333333333333)"
11-01-2023 19:32:26.617466,"(8.5, 14.0, 13.333333333333334)","(3.5, 4.6, 4.453333333333333)","(41.0, 95.0, 93.63636363636363)","(2.9, 3.25, 3.2014285714285715)","(31.0, 110.0, 76.875)","(11.0, 16.0, 15.055555555555555)","(6.5, 13.0, 11.928571428571429)","(3.8, 4.8, 4.640000000000001)"
11-01-2023 19:32:27.734841,"(8.5, 14.0, 13.571428571428571)","(3.5, 4.6, 4.353571428571429)","(41.0, 100.0, 93.63636363636363)","(2.9, 3.35, 3.276315789473684)","(31.0, 80.0, 102.5)","(11.0, 16.0, 15.055555555555555)","(6.5, 13.0, 12.090909090909092)","(3.8, 4.7, 4.526315789473684)"
