,Appealing Road,Awesome Moon,Odina,Jumpin Jack Brass,Jubaslilballerina,Ellies At Windsor,S S Frontier Angel,Grey Flamingo,Van Hook,La Maddalena
07-01-2023 11:27:43.968331,"(15.0, 30.0, 29.333333333333332)","(31.0, 85.0, 83.33333333333334)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 146.0)","(21.0, 44.0, 38.0)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.5)","(3.1, 5.9, 5.642857142857143)","(5.5, 6.8, 6.3428571428571425)"
07-01-2023 11:27:45.165876,"(15.0, 30.0, 27.125)","(31.0, 80.0, 72.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 146.0)","(21.0, 44.0, 28.857142857142858)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.9, 5.642857142857143)","(5.5, 6.8, 6.3428571428571425)"
07-01-2023 11:27:46.390218,"(15.0, 30.0, 29.333333333333332)","(31.0, 80.0, 72.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 146.0)","(21.0, 36.0, 29.2)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.9, 5.642857142857143)","(5.5, 6.8, 6.3428571428571425)"
07-01-2023 11:27:47.663227,"(15.0, 30.0, 26.166666666666668)","(31.0, 80.0, 72.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 120.0)","(21.0, 34.0, 29.2)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.9, 5.642857142857143)","(5.5, 6.8, 6.3428571428571425)"
07-01-2023 11:27:48.927096,"(15.0, 30.0, 26.166666666666668)","(31.0, 80.0, 72.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 120.0)","(21.0, 34.0, 29.2)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.9, 5.829411764705883)","(5.5, 6.8, 6.3428571428571425)"
07-01-2023 11:27:50.217737,"(15.0, 30.0, 26.166666666666668)","(31.0, 80.0, 72.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 120.0)","(21.0, 34.0, 29.2)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.9, 5.614285714285715)","(5.5, 6.8, 6.3428571428571425)"
07-01-2023 11:27:51.448625,"(15.0, 30.0, 26.166666666666668)","(31.0, 80.0, 72.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 120.0)","(21.0, 34.0, 29.2)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.9, 5.614285714285715)","(5.5, 6.8, 6.3428571428571425)"
07-01-2023 11:27:52.656220,"(15.0, 30.0, 22.0)","(31.0, 80.0, 65.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 93.33333333333334)","(21.0, 34.0, 29.2)","(41.0, 210.0, 110.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.9, 5.575)","(5.5, 6.8, 6.3428571428571425)"
07-01-2023 11:27:53.851334,"(15.0, 29.0, 22.0)","(31.0, 75.0, 69.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 93.33333333333334)","(21.0, 34.0, 29.2)","(41.0, 200.0, 132.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.0, 5.945454545454545)","(5.5, 6.8, 6.3428571428571425)"
07-01-2023 11:27:55.052651,"(15.0, 29.0, 22.0)","(31.0, 75.0, 69.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 93.33333333333334)","(21.0, 34.0, 29.2)","(41.0, 200.0, 132.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.0, 5.945454545454545)","(5.5, 6.8, 6.3428571428571425)"
07-01-2023 11:27:56.295298,"(15.0, 29.0, 22.0)","(31.0, 75.0, 69.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 93.33333333333334)","(21.0, 34.0, 29.2)","(41.0, 200.0, 132.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.0, 5.958333333333333)","(5.5, 6.8, 6.3428571428571425)"
07-01-2023 11:27:57.587084,"(15.0, 29.0, 22.0)","(31.0, 75.0, 69.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 93.33333333333334)","(21.0, 34.0, 29.2)","(41.0, 200.0, 132.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.0, 5.958333333333333)","(5.5, 6.8, 6.3428571428571425)"
07-01-2023 11:27:58.841161,"(15.0, 29.0, 22.0)","(31.0, 75.0, 69.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 93.33333333333334)","(21.0, 34.0, 29.2)","(41.0, 200.0, 132.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.0, 5.958333333333333)","(5.5, 6.8, 6.3428571428571425)"
07-01-2023 11:28:00.117127,"(15.0, 29.0, 22.0)","(31.0, 70.0, 66.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 93.33333333333334)","(21.0, 34.0, 29.2)","(41.0, 200.0, 132.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.0, 5.958333333333333)","(5.5, 6.8, 6.3428571428571425)"
07-01-2023 11:28:01.439295,"(15.0, 29.0, 22.0)","(31.0, 70.0, 65.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 119.0)","(21.0, 34.0, 35.0)","(41.0, 200.0, 110.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.0, 5.9)","(5.5, 6.8, 6.359999999999999)"
07-01-2023 11:28:02.629516,"(15.0, 29.0, 21.666666666666668)","(31.0, 70.0, 63.333333333333336)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.278048780487805)","(21.0, 200.0, 119.0)","(21.0, 44.0, 35.0)","(41.0, 200.0, 110.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.2, 5.948)","(5.5, 6.6, 6.3)"
07-01-2023 11:28:03.807053,"(15.0, 29.0, 25.0)","(31.0, 70.0, 63.333333333333336)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.278048780487805)","(21.0, 200.0, 119.0)","(21.0, 44.0, 35.0)","(41.0, 200.0, 110.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.2, 5.83939393939394)","(5.5, 6.6, 6.359999999999999)"
07-01-2023 11:28:04.983558,"(15.0, 29.0, 26.0)","(31.0, 70.0, 63.333333333333336)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2611764705882353)","(21.0, 200.0, 135.2)","(21.0, 44.0, 39.5)","(41.0, 200.0, 110.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.2, 5.8)","(5.5, 6.6, 6.359999999999999)"
07-01-2023 11:28:06.177601,"(15.0, 29.0, 26.0)","(31.0, 100.0, 85.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2611764705882353)","(21.0, 200.0, 135.2)","(21.0, 44.0, 39.5)","(41.0, 200.0, 110.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.0, 5.8)","(5.5, 6.6, 6.359999999999999)"
07-01-2023 11:28:07.405374,"(15.0, 29.0, 26.0)","(31.0, 110.0, 85.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2611764705882353)","(21.0, 200.0, 135.2)","(21.0, 44.0, 39.5)","(41.0, 200.0, 110.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.0, 5.8)","(5.5, 6.6, 6.359999999999999)"
07-01-2023 11:28:08.621547,"(15.0, 29.0, 26.0)","(31.0, 110.0, 85.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2611764705882353)","(21.0, 200.0, 119.0)","(21.0, 44.0, 39.5)","(41.0, 200.0, 110.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.0, 5.8)","(5.5, 6.6, 6.359999999999999)"
07-01-2023 11:28:09.879898,"(15.0, 29.0, 26.0)","(31.0, 110.0, 85.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2611764705882353)","(21.0, 200.0, 119.0)","(21.0, 44.0, 39.5)","(41.0, 200.0, 110.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.0, 5.8)","(5.5, 6.6, 6.128571428571428)"
07-01-2023 11:28:11.179945,"(15.0, 29.0, 26.0)","(31.0, 110.0, 88.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2611764705882353)","(21.0, 200.0, 84.28571428571428)","(21.0, 44.0, 39.5)","(41.0, 200.0, 110.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.0, 5.576190476190476)","(5.5, 6.6, 6.128571428571428)"
07-01-2023 11:28:12.470277,"(15.0, 29.0, 26.0)","(31.0, 110.0, 88.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.301111111111111)","(21.0, 200.0, 78.5)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 110.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.6, 5.933333333333334)","(5.5, 6.6, 6.228571428571429)"
07-01-2023 11:28:13.773480,"(15.0, 29.0, 26.0)","(31.0, 110.0, 99.0)","(15.0, 29.0, 27.0)","(2.3, 2.34, 2.33)","(21.0, 200.0, 78.5)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 110.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.0, 5.933333333333334)","(5.5, 6.4, 6.228571428571429)"
07-01-2023 11:28:15.025557,"(15.0, 29.0, 23.25)","(31.0, 110.0, 85.0)","(15.0, 29.0, 27.0)","(2.3, 2.34, 2.33)","(21.0, 200.0, 78.5)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 110.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.0, 5.933333333333334)","(5.5, 6.4, 6.228571428571429)"
07-01-2023 11:28:16.204185,"(15.0, 29.0, 23.5)","(31.0, 110.0, 85.0)","(15.0, 29.0, 27.0)","(2.3, 2.34, 2.317894736842105)","(21.0, 200.0, 152.0)","(21.0, 44.0, 40.6)","(41.0, 200.0, 110.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.0, 5.933333333333334)","(5.5, 6.4, 6.228571428571429)"
07-01-2023 11:28:17.401872,"(15.0, 29.0, 25.333333333333332)","(31.0, 110.0, 92.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.317894736842105)","(21.0, 190.0, 152.0)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 110.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.0, 5.933333333333334)","(5.5, 6.4, 6.228571428571429)"
07-01-2023 11:28:18.611028,"(15.0, 29.0, 24.8)","(31.0, 100.0, 92.0)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.317894736842105)","(21.0, 190.0, 152.0)","(21.0, 44.0, 29.0)","(41.0, 200.0, 142.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.0, 5.933333333333334)","(5.5, 6.4, 6.228571428571429)"
07-01-2023 11:28:19.831398,"(15.0, 29.0, 24.8)","(31.0, 100.0, 92.0)","(15.0, 30.0, 29.625)","(2.3, 2.36, 2.317894736842105)","(21.0, 190.0, 114.0)","(21.0, 32.0, 29.0)","(41.0, 200.0, 142.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.0, 5.911111111111111)","(5.5, 6.4, 6.228571428571429)"
07-01-2023 11:28:21.123384,"(15.0, 29.0, 24.8)","(31.0, 100.0, 90.0)","(15.0, 30.0, 30.18181818181818)","(2.3, 2.36, 2.317894736842105)","(21.0, 190.0, 114.0)","(21.0, 32.0, 29.0)","(41.0, 200.0, 142.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.0, 5.911111111111111)","(5.5, 6.4, 6.228571428571429)"
07-01-2023 11:28:22.464027,"(15.0, 29.0, 24.8)","(31.0, 100.0, 90.0)","(15.0, 32.0, 30.18181818181818)","(2.3, 2.36, 2.317894736842105)","(21.0, 190.0, 114.0)","(21.0, 32.0, 29.0)","(41.0, 200.0, 142.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.0, 5.911111111111111)","(5.5, 6.4, 6.228571428571429)"
07-01-2023 11:28:23.773854,"(15.0, 29.0, 24.8)","(31.0, 100.0, 90.0)","(15.0, 32.0, 30.18181818181818)","(2.3, 2.36, 2.317894736842105)","(21.0, 190.0, 114.0)","(21.0, 32.0, 29.0)","(41.0, 200.0, 142.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 6.0, 5.911111111111111)","(5.5, 6.4, 6.1066666666666665)"
07-01-2023 11:28:25.052586,"(15.0, 29.0, 26.9)","(31.0, 100.0, 95.55555555555556)","(15.0, 32.0, 30.18181818181818)","(2.3, 2.36, 2.317894736842105)","(21.0, 190.0, 78.5)","(21.0, 32.0, 29.0)","(41.0, 200.0, 142.5)","(11.0, 20.0, 19.5)","(3.1, 6.0, 5.911111111111111)","(5.5, 6.4, 6.1066666666666665)"
07-01-2023 11:28:26.351123,"(15.0, 29.0, 26.9)","(31.0, 100.0, 95.55555555555556)","(15.0, 32.0, 30.18181818181818)","(2.3, 2.36, 2.349333333333333)","(21.0, 200.0, 139.33333333333331)","(21.0, 32.0, 29.0)","(41.0, 200.0, 142.5)","(11.0, 20.0, 18.5)","(3.1, 6.0, 5.933333333333334)","(5.5, 6.4, 6.1066666666666665)"
07-01-2023 11:28:27.605998,"(15.0, 29.0, 27.090909090909093)","(31.0, 100.0, 95.55555555555556)","(15.0, 32.0, 30.333333333333332)","(2.3, 2.36, 2.353333333333333)","(21.0, 190.0, 114.0)","(21.0, 32.0, 29.0)","(41.0, 200.0, 142.5)","(11.0, 19.5, 18.5)","(3.1, 6.0, 5.933333333333334)","(5.5, 6.4, 5.415)"
07-01-2023 11:28:28.796923,"(15.0, 29.0, 27.090909090909093)","(31.0, 100.0, 95.55555555555556)","(15.0, 32.0, 30.333333333333332)","(2.3, 2.38, 2.269230769230769)","(21.0, 190.0, 114.0)","(21.0, 32.0, 29.0)","(41.0, 200.0, 142.5)","(11.0, 19.5, 18.5)","(3.1, 6.0, 5.933333333333334)","(5.5, 6.0, 5.7075000000000005)"
07-01-2023 11:28:30.076750,"(15.0, 29.0, 27.090909090909093)","(31.0, 100.0, 95.55555555555556)","(15.0, 32.0, 31.0)","(2.3, 2.38, 2.277142857142857)","(21.0, 190.0, 114.0)","(21.0, 32.0, 29.0)","(41.0, 200.0, 142.5)","(11.0, 19.5, 18.5)","(3.1, 6.0, 5.933333333333334)","(5.5, 6.0, 5.775)"
07-01-2023 11:28:31.394050,"(15.0, 29.0, 27.090909090909093)","(31.0, 100.0, 82.5)","(15.0, 32.0, 31.0)","(2.3, 2.38, 2.2600000000000002)","(21.0, 190.0, 57.714285714285715)","(21.0, 32.0, 27.8)","(41.0, 200.0, 127.5)","(11.0, 19.5, 18.5)","(3.1, 6.0, 5.916666666666667)","(5.5, 5.9, 5.775)"
07-01-2023 11:28:32.739458,"(15.0, 29.0, 27.090909090909093)","(31.0, 100.0, 82.5)","(15.0, 32.0, 31.0)","(2.3, 2.38, 2.2555555555555555)","(21.0, 200.0, 109.45454545454545)","(21.0, 32.0, 28.4)","(41.0, 200.0, 116.0)","(11.0, 19.5, 18.0)","(3.1, 6.0, 5.916666666666667)","(5.5, 5.9, 5.785714285714286)"
07-01-2023 11:28:34.102252,"(15.0, 29.0, 25.0)","(31.0, 100.0, 82.5)","(15.0, 32.0, 31.0)","(2.3, 2.38, 2.244615384615385)","(21.0, 200.0, 78.5)","(21.0, 32.0, 28.4)","(41.0, 200.0, 116.0)","(11.0, 19.0, 18.0)","(3.1, 6.0, 5.916666666666667)","(5.5, 5.9, 5.785714285714286)"
07-01-2023 11:28:35.448421,"(15.0, 29.0, 25.0)","(31.0, 100.0, 82.5)","(15.0, 32.0, 31.0)","(2.3, 2.38, 2.242857142857143)","(21.0, 200.0, 124.3076923076923)","(21.0, 32.0, 27.8)","(41.0, 200.0, 116.0)","(11.0, 19.0, 19.5)","(3.1, 6.0, 5.916666666666667)","(5.5, 5.9, 5.785714285714286)"
07-01-2023 11:28:36.865736,"(15.0, 29.0, 22.8)","(31.0, 100.0, 95.0)","(15.0, 32.0, 31.0)","(2.3, 2.38, 2.242857142857143)","(21.0, 200.0, 129.71428571428572)","(21.0, 32.0, 28.4)","(41.0, 200.0, 116.0)","(11.0, 20.0, 18.75)","(3.1, 6.0, 5.916666666666667)","(5.5, 5.9, 5.785714285714286)"
07-01-2023 11:28:38.243211,"(15.0, 27.0, 22.0)","(31.0, 100.0, 95.0)","(15.0, 32.0, 31.0)","(2.3, 2.38, 2.242857142857143)","(21.0, 200.0, 129.71428571428572)","(21.0, 32.0, 28.4)","(41.0, 200.0, 116.0)","(11.0, 20.0, 18.166666666666668)","(3.1, 6.0, 5.916666666666667)","(5.5, 5.9, 5.800000000000001)"
07-01-2023 11:28:39.639899,"(15.0, 26.0, 24.0)","(31.0, 100.0, 95.0)","(15.0, 32.0, 31.0)","(2.25, 2.38, 2.242857142857143)","(21.0, 200.0, 124.3076923076923)","(21.0, 32.0, 28.4)","(41.0, 200.0, 116.0)","(11.0, 19.5, 18.166666666666668)","(3.2, 6.0, 5.916666666666667)","(5.5, 5.9, 5.800000000000001)"
07-01-2023 11:28:40.977260,"(15.0, 28.0, 22.0)","(31.0, 100.0, 95.0)","(15.0, 32.0, 31.0)","(2.25, 2.38, 2.242857142857143)","(21.0, 200.0, 89.33333333333333)","(21.0, 32.0, 28.4)","(41.0, 200.0, 116.0)","(11.0, 19.5, 18.0)","(3.2, 6.0, 5.76)","(5.5, 5.9, 5.800000000000001)"
07-01-2023 11:28:42.249627,"(16.0, 27.0, 22.0)","(31.0, 100.0, 95.0)","(16.0, 32.0, 31.0)","(2.15, 2.38, 2.242857142857143)","(21.0, 200.0, 89.33333333333333)","(21.0, 32.0, 27.8)","(41.0, 200.0, 116.0)","(11.0, 19.0, 17.8)","(3.4, 6.0, 5.8)","(5.5, 5.9, 5.75)"
07-01-2023 11:28:43.553512,"(16.0, 27.0, 22.0)","(31.0, 100.0, 95.0)","(16.0, 32.0, 31.0)","(2.15, 2.38, 2.242857142857143)","(21.0, 200.0, 89.33333333333333)","(21.0, 32.0, 27.8)","(41.0, 200.0, 116.0)","(11.0, 19.0, 17.8)","(3.4, 6.0, 5.76)","(5.5, 5.9, 5.75)"
07-01-2023 11:28:44.863394,"(16.0, 27.0, 24.083333333333336)","(31.0, 100.0, 97.14285714285714)","(16.0, 32.0, 31.0)","(2.15, 2.38, 2.2963636363636364)","(21.0, 200.0, 89.33333333333333)","(21.0, 32.0, 28.4)","(41.0, 200.0, 116.0)","(11.0, 19.0, 18.0)","(3.4, 6.0, 5.7)","(5.5, 5.9, 5.75)"
07-01-2023 11:28:46.226068,"(16.0, 27.0, 24.083333333333336)","(31.0, 100.0, 91.25)","(16.0, 32.0, 28.4)","(2.15, 2.36, 2.3133333333333335)","(21.0, 200.0, 138.66666666666669)","(21.0, 32.0, 38.333333333333336)","(41.0, 200.0, 130.0)","(11.0, 19.0, 18.0)","(3.4, 5.9, 5.7)","(5.5, 5.9, 5.75)"
07-01-2023 11:28:47.579863,"(16.0, 27.0, 24.083333333333336)","(31.0, 100.0, 91.25)","(16.0, 32.0, 26.0)","(2.15, 2.36, 2.35125)","(21.0, 190.0, 138.66666666666669)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 130.0)","(11.0, 19.0, 18.0)","(3.4, 5.9, 5.775)","(5.5, 5.9, 5.75)"
07-01-2023 11:28:49.033983,"(16.0, 27.0, 24.083333333333336)","(31.0, 100.0, 90.0)","(16.0, 30.0, 26.0)","(2.15, 2.36, 2.35125)","(21.0, 190.0, 138.66666666666669)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 130.0)","(11.0, 19.0, 18.0)","(3.4, 5.9, 5.775)","(5.5, 5.9, 5.75)"
07-01-2023 11:28:50.473944,"(16.0, 27.0, 24.083333333333336)","(31.0, 100.0, 90.0)","(16.0, 30.0, 26.0)","(2.15, 2.36, 2.35125)","(21.0, 190.0, 138.66666666666669)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 130.0)","(11.0, 19.0, 18.0)","(3.4, 5.9, 5.775)","(5.5, 5.9, 5.75)"
07-01-2023 11:28:51.839565,"(16.0, 27.0, 24.083333333333336)","(31.0, 100.0, 90.0)","(16.0, 30.0, 26.0)","(2.15, 2.36, 2.35125)","(21.0, 190.0, 138.66666666666669)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 130.0)","(11.0, 19.0, 18.428571428571427)","(3.4, 5.9, 5.775)","(5.5, 5.9, 5.75)"
07-01-2023 11:28:53.206294,"(16.0, 27.0, 22.0)","(31.0, 100.0, 90.0)","(16.0, 30.0, 26.0)","(2.15, 2.36, 2.3529999999999998)","(21.0, 190.0, 138.66666666666669)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 130.0)","(11.0, 19.0, 18.428571428571427)","(3.4, 5.9, 5.775)","(5.5, 5.9, 5.75)"
07-01-2023 11:28:54.540171,"(16.0, 27.0, 22.0)","(31.0, 100.0, 90.0)","(16.0, 30.0, 26.0)","(2.15, 2.36, 2.32)","(21.0, 190.0, 138.66666666666669)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 130.0)","(11.0, 19.0, 18.428571428571427)","(3.4, 5.9, 5.775)","(5.5, 5.9, 5.75)"
07-01-2023 11:28:55.894329,"(16.0, 27.0, 25.333333333333332)","(31.0, 100.0, 96.25)","(16.0, 30.0, 26.0)","(2.15, 2.36, 2.32)","(21.0, 190.0, 138.66666666666669)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 130.0)","(11.0, 19.0, 18.0)","(3.4, 5.9, 5.775)","(5.5, 5.9, 5.75)"
07-01-2023 11:28:57.249213,"(16.0, 27.0, 25.333333333333332)","(31.0, 100.0, 96.25)","(16.0, 30.0, 26.0)","(2.15, 2.36, 2.32)","(21.0, 190.0, 138.66666666666669)","(21.0, 44.0, 40.6)","(41.0, 200.0, 130.0)","(11.0, 18.5, 18.0)","(3.4, 5.9, 5.775)","(5.5, 5.9, 5.75)"
07-01-2023 11:28:58.612100,"(16.0, 27.0, 24.8125)","(31.0, 100.0, 96.25)","(16.0, 30.0, 26.0)","(2.15, 2.36, 2.32)","(21.0, 190.0, 138.66666666666669)","(21.0, 44.0, 40.6)","(41.0, 200.0, 130.0)","(11.0, 18.5, 18.0)","(3.4, 5.9, 5.775)","(5.5, 5.9, 5.75)"
07-01-2023 11:28:59.933994,"(16.0, 27.0, 24.8125)","(31.0, 100.0, 96.25)","(16.0, 30.0, 26.0)","(2.15, 2.36, 2.32)","(21.0, 190.0, 138.66666666666669)","(21.0, 44.0, 40.6)","(41.0, 200.0, 130.0)","(11.0, 18.5, 18.0)","(3.4, 5.9, 5.775)","(5.5, 5.9, 5.75)"
07-01-2023 11:29:01.326868,"(16.0, 27.0, 24.8125)","(31.0, 100.0, 96.66666666666667)","(16.0, 30.0, 24.4)","(2.15, 2.36, 2.3276923076923075)","(21.0, 190.0, 89.33333333333333)","(21.0, 44.0, 40.6)","(41.0, 200.0, 116.0)","(11.0, 18.5, 18.0)","(3.4, 5.9, 5.800000000000001)","(5.5, 5.9, 5.75)"
07-01-2023 11:29:02.709762,"(16.0, 27.0, 24.8125)","(31.0, 100.0, 96.66666666666667)","(16.0, 30.0, 24.4)","(2.15, 2.36, 2.3276923076923075)","(21.0, 200.0, 90.66666666666666)","(21.0, 44.0, 40.6)","(41.0, 200.0, 116.0)","(11.0, 18.5, 19.25)","(3.4, 5.9, 5.800000000000001)","(5.5, 5.9, 5.75)"
07-01-2023 11:29:04.091492,"(16.0, 27.0, 25.157894736842106)","(31.0, 100.0, 98.23529411764706)","(16.0, 30.0, 26.0)","(2.15, 2.36, 2.3276923076923075)","(21.0, 200.0, 90.66666666666666)","(21.0, 44.0, 40.6)","(41.0, 200.0, 116.0)","(11.0, 20.0, 19.25)","(3.4, 5.9, 5.800000000000001)","(5.5, 5.9, 5.75)"
07-01-2023 11:29:05.523136,"(16.0, 27.0, 25.157894736842106)","(31.0, 100.0, 98.23529411764706)","(16.0, 29.0, 26.0)","(2.15, 2.36, 2.3276923076923075)","(21.0, 200.0, 90.66666666666666)","(21.0, 44.0, 40.6)","(41.0, 200.0, 116.0)","(11.0, 20.0, 19.25)","(3.4, 5.9, 5.842857142857143)","(5.5, 5.9, 5.75)"
07-01-2023 11:29:06.932670,"(16.0, 28.0, 27.0)","(31.0, 100.0, 98.23529411764706)","(16.0, 29.0, 26.0)","(2.15, 2.36, 2.3276923076923075)","(21.0, 200.0, 90.66666666666666)","(21.0, 44.0, 40.6)","(41.0, 200.0, 116.0)","(11.0, 20.0, 19.25)","(3.4, 5.9, 5.842857142857143)","(5.5, 5.9, 5.415151515151516)"
07-01-2023 11:29:08.340933,"(16.0, 28.0, 25.2)","(31.0, 100.0, 98.23529411764706)","(16.0, 29.0, 27.833333333333336)","(2.15, 2.36, 2.3276923076923075)","(21.0, 200.0, 90.66666666666666)","(21.0, 44.0, 40.6)","(41.0, 200.0, 116.0)","(11.0, 20.0, 18.5)","(3.4, 5.9, 5.8500000000000005)","(5.5, 5.7, 5.415151515151516)"
07-01-2023 11:29:09.709937,"(16.0, 28.0, 25.2)","(31.0, 100.0, 98.23529411764706)","(16.0, 29.0, 27.833333333333336)","(2.15, 2.36, 2.3276923076923075)","(21.0, 200.0, 77.0)","(21.0, 44.0, 40.6)","(41.0, 200.0, 98.75)","(11.0, 19.5, 18.5)","(3.4, 5.9, 5.8500000000000005)","(5.5, 5.7, 5.4288461538461545)"
07-01-2023 11:29:11.136138,"(16.0, 28.0, 25.2)","(31.0, 100.0, 98.23529411764706)","(16.0, 29.0, 27.2)","(2.15, 2.36, 2.3276923076923075)","(21.0, 200.0, 61.14285714285714)","(21.0, 44.0, 38.666666666666664)","(41.0, 200.0, 102.5)","(11.0, 19.5, 18.25)","(3.4, 5.9, 5.842857142857143)","(5.5, 5.7, 5.725)"
07-01-2023 11:29:12.501135,"(16.0, 28.0, 26.0)","(31.0, 100.0, 98.23529411764706)","(16.0, 29.0, 27.2)","(2.15, 2.36, 2.3276923076923075)","(21.0, 200.0, 89.33333333333333)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 116.0)","(11.0, 19.0, 17.666666666666668)","(3.4, 5.9, 5.842857142857143)","(5.5, 5.8, 5.725)"
07-01-2023 11:29:13.800717,"(16.0, 28.0, 25.0)","(31.0, 100.0, 97.27272727272727)","(16.0, 29.0, 25.333333333333332)","(2.15, 2.36, 2.3276923076923075)","(21.0, 200.0, 89.33333333333333)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 116.0)","(11.0, 19.0, 17.333333333333332)","(3.4, 5.9, 5.75)","(5.5, 5.8, 5.725)"
07-01-2023 11:29:15.123875,"(16.0, 28.0, 23.333333333333332)","(31.0, 100.0, 97.27272727272727)","(16.0, 28.0, 25.333333333333332)","(2.15, 2.36, 2.3276923076923075)","(21.0, 200.0, 89.33333333333333)","(21.0, 44.0, 38.0)","(41.0, 200.0, 98.75)","(11.0, 19.0, 17.333333333333332)","(3.4, 5.9, 5.75)","(5.5, 5.8, 5.725)"
