,Shadow Ban,Vinnys Charm,Slingshot Vinny,Sweet Nitro,Aussie Summer,Sash Express,Banjo Reign
09-01-2023 17:16:29.509811,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:30.926926,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:32.091009,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:33.266503,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:34.527615,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:35.774153,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:37.105342,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:38.502304,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:39.778159,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:41.138158,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:42.340871,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:43.476259,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:44.556303,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:45.811193,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:47.215431,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:48.465333,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:49.639265,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:50.779453,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:51.921950,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:53.071260,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:54.297891,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:55.509169,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:56.669114,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 173.33333333333331)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:57.836124,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 190.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:16:58.946180,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 190.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:00.043575,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 190.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:01.241010,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 190.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:02.335760,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 190.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:03.416416,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 190.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:04.493056,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 190.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:05.470315,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 190.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:06.454896,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 190.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:07.523682,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 190.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:08.661856,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 185.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:09.770665,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 185.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:10.937465,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:12.036592,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:13.303824,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:14.545005,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:15.670195,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:16.790871,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:17.972982,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:19.084650,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:20.170223,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:21.212622,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:22.256828,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:23.298095,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:24.331898,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3776470588235294)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:25.531648,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3776470588235294)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:26.602476,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3776470588235294)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:27.697866,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3776470588235294)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:28.763901,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3776470588235294)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:29.892591,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3776470588235294)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:31.109488,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3776470588235294)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:32.298778,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3776470588235294)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:33.492827,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3776470588235294)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:34.706715,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3776470588235294)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:35.849825,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3776470588235294)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:37.039563,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3776470588235294)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:38.048352,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3776470588235294)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:39.176200,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3776470588235294)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:40.228217,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3776470588235294)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:41.391702,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3776470588235294)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:42.503655,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3776470588235294)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:43.749544,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:44.982533,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:46.227316,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:47.306469,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 171.11111111111111)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:48.510794,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 188.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:49.703882,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 188.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:51.175904,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 188.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:52.467619,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 188.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:53.932292,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 188.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:55.139321,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 188.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:56.264341,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 188.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:57.462258,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 188.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:58.555389,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 188.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:17:59.627884,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 188.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:18:00.732244,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 188.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:18:01.902356,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 188.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:18:03.244904,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 45.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 11.033333333333333)","(31.0, 330.0, 188.0)","(26.0, 200.0, 115.0)"
09-01-2023 17:18:04.501478,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 44.09090909090909)","(21.0, 80.0, 39.27272727272727)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 15.075)","(31.0, 330.0, 220.76923076923077)","(26.0, 200.0, 110.0)"
09-01-2023 17:18:05.787144,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 31.90909090909091)","(21.0, 80.0, 48.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 14.333333333333332)","(31.0, 330.0, 220.76923076923077)","(26.0, 200.0, 110.0)"
09-01-2023 17:18:07.148847,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 32.27272727272727)","(21.0, 80.0, 48.0)","(1.24, 1.76, 1.3054545454545454)","(8.0, 17.5, 14.333333333333332)","(31.0, 330.0, 220.76923076923077)","(26.0, 200.0, 110.0)"
09-01-2023 17:18:08.395828,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 32.27272727272727)","(21.0, 80.0, 48.0)","(1.24, 1.76, 1.282950819672131)","(8.0, 17.5, 13.714285714285715)","(31.0, 330.0, 220.76923076923077)","(26.0, 200.0, 110.0)"
09-01-2023 17:18:09.512023,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 32.27272727272727)","(21.0, 80.0, 48.0)","(1.24, 1.61, 1.3836363636363638)","(8.0, 18.0, 13.714285714285715)","(31.0, 330.0, 220.76923076923077)","(26.0, 200.0, 110.0)"
09-01-2023 17:18:10.741809,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 32.27272727272727)","(21.0, 80.0, 48.0)","(1.24, 1.6, 1.3836363636363638)","(8.0, 18.0, 13.714285714285715)","(31.0, 330.0, 220.76923076923077)","(26.0, 200.0, 110.0)"
09-01-2023 17:18:11.960075,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 32.27272727272727)","(21.0, 80.0, 48.0)","(1.24, 1.6, 1.3836363636363638)","(8.0, 18.0, 13.714285714285715)","(31.0, 330.0, 220.76923076923077)","(26.0, 200.0, 110.0)"
09-01-2023 17:18:12.989792,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 32.27272727272727)","(21.0, 80.0, 48.0)","(1.24, 1.6, 1.3836363636363638)","(8.0, 18.0, 13.714285714285715)","(31.0, 330.0, 220.76923076923077)","(26.0, 200.0, 110.0)"
09-01-2023 17:18:14.065391,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 32.27272727272727)","(21.0, 80.0, 48.0)","(1.24, 1.6, 1.3836363636363638)","(8.0, 18.0, 13.714285714285715)","(31.0, 330.0, 220.76923076923077)","(26.0, 200.0, 110.0)"
09-01-2023 17:18:15.059603,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 32.27272727272727)","(21.0, 80.0, 48.0)","(1.24, 1.6, 1.3836363636363638)","(8.0, 18.0, 13.714285714285715)","(31.0, 330.0, 220.76923076923077)","(26.0, 200.0, 110.0)"
09-01-2023 17:18:16.154159,"(4.8, 10.0, 6.733333333333333)","(20.0, 65.0, 32.27272727272727)","(21.0, 80.0, 48.0)","(1.24, 1.6, 1.3836363636363638)","(8.0, 18.0, 13.714285714285715)","(31.0, 330.0, 220.76923076923077)","(26.0, 200.0, 110.0)"
