,Aston Floyd,Ensemble,Oxidation,Fabs Max Potato,Besant Bale,Fabs Wasabi,Flying Farrugia
14-12-2022 14:26:02.767893,"(8.0, 16.5, 14.555555555555555)","(10.0, 32.0, 29.2)","(3.3, 6.4, 6.0)","(5.5, 7.2, 6.86)","(8.5, 16.0, 12.192307692307692)","(2.4, 2.46, 2.393333333333333)","(17.0, 32.0, 27.666666666666668)"
14-12-2022 14:26:04.004810,"(8.0, 16.5, 14.394736842105264)","(10.0, 32.0, 29.0)","(3.5, 6.4, 5.866666666666667)","(5.0, 7.2, 6.86)","(8.5, 16.0, 12.192307692307692)","(2.35, 2.46, 2.41)","(17.0, 32.0, 24.2)"
14-12-2022 14:26:05.252926,"(8.0, 16.5, 15.73076923076923)","(10.0, 32.0, 29.0)","(3.5, 6.4, 6.11764705882353)","(5.0, 7.2, 6.86)","(8.5, 16.0, 12.192307692307692)","(2.35, 2.46, 2.41)","(17.0, 32.0, 24.2)"
14-12-2022 14:26:06.524077,"(8.0, 16.5, 15.73076923076923)","(10.0, 32.0, 28.25)","(3.5, 6.4, 6.11764705882353)","(5.0, 7.2, 6.86)","(8.5, 16.0, 12.192307692307692)","(2.35, 2.46, 2.393333333333333)","(17.0, 32.0, 26.583333333333332)"
14-12-2022 14:26:07.753805,"(8.0, 16.5, 14.555555555555555)","(10.0, 32.0, 27.625)","(3.5, 6.4, 6.11764705882353)","(5.0, 7.2, 6.86)","(8.5, 16.0, 12.192307692307692)","(2.35, 2.46, 2.447755102040816)","(17.0, 32.0, 24.2)"
14-12-2022 14:26:09.061001,"(8.0, 16.5, 15.73076923076923)","(10.0, 32.0, 29.0)","(3.5, 6.4, 6.0)","(5.0, 7.2, 6.86)","(8.5, 16.0, 12.192307692307692)","(2.35, 2.46, 2.437777777777778)","(17.0, 32.0, 26.583333333333332)"
14-12-2022 14:26:10.540837,"(8.0, 16.5, 14.555555555555555)","(10.0, 32.0, 26.555555555555557)","(3.5, 6.4, 6.057142857142858)","(5.0, 7.2, 6.86)","(8.5, 16.0, 12.192307692307692)","(2.35, 2.46, 2.393333333333333)","(17.0, 32.0, 26.583333333333332)"
14-12-2022 14:26:11.773041,"(8.0, 16.5, 14.555555555555555)","(10.0, 32.0, 26.555555555555557)","(3.5, 6.4, 6.057142857142858)","(5.0, 7.2, 6.86)","(8.5, 16.0, 12.192307692307692)","(2.35, 2.46, 2.41)","(17.0, 32.0, 24.2)"
14-12-2022 14:26:13.015969,"(8.0, 16.5, 14.833333333333334)","(10.0, 32.0, 29.666666666666668)","(3.5, 6.4, 5.866666666666667)","(5.0, 7.2, 6.86)","(8.5, 16.0, 12.192307692307692)","(2.35, 2.46, 2.41)","(17.0, 32.0, 24.2)"
14-12-2022 14:26:14.253416,"(8.0, 16.5, 14.833333333333334)","(10.0, 32.0, 29.666666666666668)","(3.5, 6.4, 5.866666666666667)","(5.0, 7.2, 6.86)","(8.5, 16.0, 12.192307692307692)","(2.35, 2.46, 2.41)","(17.0, 32.0, 24.2)"
14-12-2022 14:26:15.502245,"(8.0, 16.5, 14.833333333333334)","(10.0, 32.0, 29.5)","(3.5, 6.4, 6.057142857142858)","(5.0, 7.2, 6.86)","(8.5, 16.0, 11.669811320754716)","(2.35, 2.46, 2.41)","(17.0, 32.0, 24.2)"
14-12-2022 14:26:16.732693,"(8.0, 16.5, 13.318181818181818)","(10.0, 32.0, 29.5)","(3.5, 6.4, 6.057142857142858)","(5.0, 7.2, 6.86)","(8.5, 16.0, 12.3)","(2.35, 2.46, 2.41)","(17.0, 32.0, 24.2)"
14-12-2022 14:26:18.310911,"(8.0, 16.5, 14.833333333333334)","(10.0, 32.0, 29.5)","(3.5, 6.4, 5.927272727272728)","(5.0, 7.2, 6.86)","(8.5, 15.5, 12.3)","(2.35, 2.46, 2.437777777777778)","(17.0, 32.0, 26.583333333333332)"
14-12-2022 14:26:19.727172,"(8.0, 16.5, 13.318181818181818)","(10.0, 32.0, 29.5)","(3.5, 6.4, 5.866666666666667)","(5.0, 7.2, 6.86)","(8.5, 15.5, 12.033333333333333)","(2.35, 2.46, 2.393333333333333)","(17.0, 32.0, 26.583333333333332)"
14-12-2022 14:26:21.025120,"(8.0, 16.5, 13.318181818181818)","(10.0, 32.0, 29.5)","(3.5, 6.4, 5.866666666666667)","(5.0, 7.2, 6.86)","(8.5, 15.5, 12.033333333333333)","(2.35, 2.46, 2.437777777777778)","(17.0, 32.0, 26.583333333333332)"
14-12-2022 14:26:22.511065,"(8.0, 16.5, 14.75)","(10.0, 32.0, 26.076923076923077)","(3.5, 6.4, 6.057142857142858)","(5.0, 7.2, 6.86)","(8.5, 15.5, 12.033333333333333)","(2.35, 2.46, 2.447755102040816)","(17.0, 32.0, 24.2)"
14-12-2022 14:26:24.085566,"(8.0, 16.5, 13.25)","(10.0, 32.0, 26.166666666666668)","(3.5, 6.4, 6.057142857142858)","(5.0, 7.2, 6.86)","(8.5, 15.5, 12.033333333333333)","(2.35, 2.46, 2.447755102040816)","(17.0, 32.0, 24.2)"
14-12-2022 14:26:25.609595,"(8.0, 16.5, 13.25)","(10.0, 32.0, 26.166666666666668)","(3.5, 6.4, 6.033333333333333)","(5.0, 7.2, 6.945)","(8.5, 15.5, 12.125)","(2.35, 2.46, 2.393333333333333)","(17.0, 32.0, 26.583333333333332)"
14-12-2022 14:26:26.935737,"(8.5, 16.5, 13.25)","(13.0, 32.0, 26.166666666666668)","(3.8, 6.4, 6.033333333333333)","(5.0, 7.2, 6.945)","(8.5, 15.5, 12.73076923076923)","(2.25, 2.46, 2.393333333333333)","(16.0, 32.0, 28.176470588235293)"
14-12-2022 14:26:28.105496,"(8.5, 16.5, 13.25)","(13.0, 32.0, 26.166666666666668)","(3.8, 6.4, 6.141176470588236)","(5.0, 7.2, 6.945)","(8.5, 15.5, 12.73076923076923)","(2.25, 2.46, 2.41)","(16.0, 32.0, 29.115384615384613)"
14-12-2022 14:26:29.375748,"(8.5, 16.5, 13.25)","(13.0, 32.0, 26.166666666666668)","(3.8, 6.4, 6.141176470588236)","(5.0, 7.2, 6.945)","(8.5, 15.5, 12.772727272727273)","(2.25, 2.46, 2.3073684210526313)","(16.0, 32.0, 27.3125)"
14-12-2022 14:26:30.637156,"(8.5, 16.5, 13.25)","(13.0, 32.0, 26.166666666666668)","(3.8, 6.4, 6.033333333333333)","(5.0, 7.2, 6.945)","(8.5, 15.0, 12.772727272727273)","(2.25, 2.44, 2.346086956521739)","(16.0, 32.0, 25.75)"
14-12-2022 14:26:31.877079,"(8.5, 16.5, 13.25)","(13.0, 32.0, 26.166666666666668)","(3.8, 6.4, 6.141176470588236)","(5.0, 7.2, 6.945)","(8.5, 15.0, 12.772727272727273)","(2.25, 2.44, 2.3617391304347826)","(16.0, 32.0, 27.833333333333336)"
14-12-2022 14:26:33.130185,"(8.5, 16.5, 13.25)","(13.0, 32.0, 26.166666666666668)","(3.8, 6.4, 6.141176470588236)","(5.0, 7.2, 6.945)","(8.5, 15.0, 12.772727272727273)","(2.25, 2.44, 2.3617391304347826)","(16.0, 32.0, 27.3125)"
14-12-2022 14:26:34.407762,"(8.5, 16.0, 14.0)","(13.0, 32.0, 26.166666666666668)","(3.8, 6.4, 6.141176470588236)","(5.0, 7.2, 6.945)","(8.5, 15.0, 12.772727272727273)","(2.25, 2.44, 2.3617391304347826)","(16.0, 32.0, 24.5)"
14-12-2022 14:26:35.754338,"(8.5, 16.0, 14.0)","(13.0, 32.0, 26.166666666666668)","(3.8, 6.4, 5.911111111111111)","(5.0, 7.2, 6.945)","(8.5, 15.0, 12.537037037037036)","(2.25, 2.44, 2.377391304347826)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:26:36.980155,"(8.5, 16.0, 13.333333333333334)","(13.0, 32.0, 26.166666666666668)","(3.8, 6.4, 6.114285714285715)","(5.0, 7.2, 6.945)","(8.5, 15.0, 12.537037037037036)","(2.25, 2.44, 2.377391304347826)","(16.0, 32.0, 29.5)"
14-12-2022 14:26:38.227381,"(8.5, 16.0, 14.0)","(13.0, 32.0, 26.166666666666668)","(3.8, 6.4, 6.189473684210527)","(5.0, 7.2, 6.945)","(8.5, 15.0, 12.537037037037036)","(2.25, 2.44, 2.377391304347826)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:26:39.547150,"(8.5, 16.0, 13.333333333333334)","(13.0, 32.0, 28.11111111111111)","(3.8, 6.4, 5.955555555555556)","(5.0, 7.2, 6.945)","(8.5, 15.0, 12.333333333333334)","(2.25, 2.44, 2.3617391304347826)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:26:40.780154,"(8.5, 16.0, 13.333333333333334)","(13.0, 32.0, 28.11111111111111)","(3.8, 6.4, 5.955555555555556)","(5.0, 7.2, 6.656000000000001)","(8.5, 14.5, 12.157894736842104)","(2.25, 2.44, 2.377391304347826)","(16.0, 32.0, 29.5)"
14-12-2022 14:26:42.019910,"(8.5, 15.0, 13.0)","(13.0, 32.0, 28.11111111111111)","(3.8, 6.4, 6.335714285714286)","(5.0, 6.2, 6.366666666666666)","(8.5, 14.0, 12.157894736842104)","(2.25, 2.44, 2.377391304347826)","(16.0, 32.0, 29.5)"
14-12-2022 14:26:43.248527,"(8.5, 16.0, 12.666666666666666)","(13.0, 32.0, 28.11111111111111)","(3.8, 6.4, 6.352631578947369)","(5.0, 6.8, 6.9)","(8.5, 14.0, 12.157894736842104)","(2.25, 2.44, 2.377391304347826)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:26:44.552948,"(8.5, 16.0, 13.142857142857142)","(13.0, 32.0, 28.11111111111111)","(3.8, 6.4, 6.335714285714286)","(5.0, 7.2, 6.8307692307692305)","(8.5, 14.0, 12.157894736842104)","(2.25, 2.44, 2.2126315789473687)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:26:45.862107,"(8.5, 16.0, 13.142857142857142)","(13.0, 32.0, 28.11111111111111)","(3.8, 6.4, 6.346666666666667)","(5.0, 7.2, 6.6)","(8.5, 14.0, 12.157894736842104)","(2.25, 2.44, 2.2933333333333334)","(16.0, 32.0, 29.5)"
14-12-2022 14:26:47.123342,"(8.5, 16.0, 12.666666666666666)","(13.0, 32.0, 28.11111111111111)","(3.8, 6.4, 6.346666666666667)","(5.0, 7.2, 6.6)","(8.5, 14.0, 12.157894736842104)","(2.25, 2.44, 2.2933333333333334)","(16.0, 32.0, 29.5)"
14-12-2022 14:26:48.309218,"(8.5, 16.0, 12.666666666666666)","(14.0, 32.0, 28.11111111111111)","(3.8, 6.4, 6.346666666666667)","(5.0, 7.2, 6.8307692307692305)","(8.5, 14.0, 12.157894736842104)","(2.25, 2.44, 2.2933333333333334)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:26:49.540119,"(8.5, 16.0, 13.142857142857142)","(14.0, 32.0, 28.11111111111111)","(3.8, 6.4, 6.318181818181818)","(5.0, 7.2, 6.6)","(8.5, 14.0, 12.157894736842104)","(2.25, 2.44, 2.2600000000000002)","(16.0, 32.0, 29.5)"
14-12-2022 14:26:50.906775,"(8.5, 16.0, 12.571428571428571)","(14.0, 32.0, 25.583333333333332)","(3.8, 6.4, 6.266666666666667)","(5.0, 7.2, 6.933333333333334)","(8.5, 14.0, 12.157894736842104)","(2.25, 2.44, 2.283478260869565)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:26:52.203392,"(8.5, 16.0, 12.571428571428571)","(14.0, 32.0, 26.5)","(3.8, 6.4, 6.266666666666667)","(5.0, 7.2, 6.933333333333334)","(8.5, 14.0, 12.157894736842104)","(2.25, 2.44, 2.283478260869565)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:26:53.461762,"(8.5, 16.0, 12.571428571428571)","(14.0, 32.0, 26.5)","(3.8, 6.4, 6.342857142857143)","(5.0, 7.2, 6.933333333333334)","(8.5, 14.0, 12.157894736842104)","(2.25, 2.44, 2.283478260869565)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:26:54.812930,"(8.5, 16.0, 12.571428571428571)","(14.0, 32.0, 26.5)","(3.8, 6.4, 6.25)","(5.0, 7.2, 6.933333333333334)","(8.5, 14.0, 13.653846153846153)","(2.25, 2.44, 2.246153846153846)","(16.0, 32.0, 29.5)"
14-12-2022 14:26:56.166334,"(8.5, 16.0, 12.666666666666666)","(14.0, 32.0, 26.5)","(3.8, 6.4, 6.342857142857143)","(5.0, 7.2, 6.933333333333334)","(8.5, 15.0, 13.055555555555555)","(2.25, 2.44, 2.2521739130434786)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:26:57.489132,"(8.5, 16.0, 12.666666666666666)","(14.0, 32.0, 26.5)","(3.8, 6.4, 6.3578947368421055)","(5.0, 7.2, 6.933333333333334)","(8.5, 15.0, 13.0)","(2.25, 2.44, 2.2521739130434786)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:26:58.784850,"(8.5, 16.0, 13.142857142857142)","(14.0, 32.0, 26.5)","(3.8, 6.4, 6.342857142857143)","(5.0, 7.2, 6.933333333333334)","(8.5, 14.5, 13.0)","(2.25, 2.44, 2.2600000000000002)","(16.0, 32.0, 29.5)"
14-12-2022 14:27:00.102026,"(8.5, 16.0, 13.142857142857142)","(14.0, 32.0, 26.5)","(3.8, 6.4, 6.342857142857143)","(5.0, 7.2, 6.933333333333334)","(8.5, 14.5, 12.25)","(2.25, 2.44, 2.236521739130435)","(16.0, 32.0, 29.5)"
14-12-2022 14:27:01.333625,"(8.5, 16.0, 13.142857142857142)","(14.0, 32.0, 26.5)","(3.8, 6.4, 6.327272727272728)","(5.0, 7.2, 6.933333333333334)","(8.5, 14.5, 12.25)","(2.25, 2.44, 2.2521739130434786)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:27:02.642311,"(8.5, 16.0, 12.666666666666666)","(14.0, 32.0, 26.5)","(3.8, 6.4, 6.283333333333333)","(5.0, 7.2, 6.933333333333334)","(8.5, 14.5, 12.25)","(2.25, 2.44, 2.2521739130434786)","(16.0, 32.0, 29.5)"
14-12-2022 14:27:03.978449,"(8.5, 16.0, 12.571428571428571)","(14.0, 32.0, 26.5)","(3.8, 6.4, 6.283333333333333)","(5.0, 7.2, 6.933333333333334)","(8.5, 14.5, 12.25)","(2.25, 2.44, 2.2687500000000003)","(16.0, 32.0, 29.5)"
14-12-2022 14:27:05.453235,"(8.5, 16.0, 12.571428571428571)","(14.0, 32.0, 26.5)","(3.8, 6.4, 6.336363636363637)","(5.0, 7.2, 6.933333333333334)","(8.5, 14.5, 12.25)","(2.25, 2.42, 2.261111111111111)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:27:06.657514,"(8.5, 16.0, 12.571428571428571)","(14.0, 32.0, 26.5)","(3.8, 6.4, 6.35625)","(5.0, 7.2, 6.933333333333334)","(8.5, 14.5, 12.25)","(2.2, 2.42, 2.2466666666666666)","(16.0, 32.0, 28.25)"
14-12-2022 14:27:08.173578,"(8.5, 16.0, 12.571428571428571)","(15.0, 32.0, 26.5)","(3.8, 6.4, 6.283333333333333)","(5.0, 7.2, 6.933333333333334)","(8.5, 14.5, 12.333333333333334)","(2.2, 2.42, 2.261111111111111)","(16.0, 32.0, 28.25)"
14-12-2022 14:27:09.433189,"(8.5, 16.0, 12.571428571428571)","(15.0, 32.0, 26.5)","(3.8, 6.4, 6.283333333333333)","(5.0, 7.2, 6.933333333333334)","(8.5, 14.0, 12.75)","(2.2, 2.42, 2.261111111111111)","(16.0, 32.0, 28.25)"
14-12-2022 14:27:10.611394,"(8.5, 16.0, 12.571428571428571)","(15.0, 32.0, 26.5)","(3.8, 6.4, 6.283333333333333)","(5.0, 7.2, 6.933333333333334)","(8.5, 14.0, 12.75)","(2.2, 2.42, 2.261111111111111)","(16.0, 32.0, 28.25)"
14-12-2022 14:27:11.878849,"(8.5, 16.0, 12.571428571428571)","(15.0, 32.0, 26.5)","(3.8, 6.4, 6.345454545454546)","(5.0, 7.2, 6.933333333333334)","(8.5, 14.0, 12.75)","(2.2, 2.42, 2.2755555555555556)","(16.0, 32.0, 28.25)"
14-12-2022 14:27:13.142312,"(8.5, 16.0, 12.421052631578947)","(15.0, 32.0, 26.5)","(3.9, 6.4, 6.300000000000001)","(5.0, 7.2, 6.933333333333334)","(8.5, 14.0, 12.333333333333334)","(2.2, 2.42, 2.2755555555555556)","(16.0, 32.0, 28.25)"
14-12-2022 14:27:14.370605,"(8.5, 16.0, 12.421052631578947)","(15.0, 32.0, 26.352941176470587)","(3.9, 6.4, 6.345454545454546)","(5.0, 7.2, 6.933333333333334)","(8.5, 14.0, 12.75)","(2.2, 2.42, 2.2755555555555556)","(16.0, 32.0, 26.791666666666668)"
14-12-2022 14:27:15.545427,"(8.5, 15.5, 12.583333333333334)","(15.0, 32.0, 26.352941176470587)","(3.9, 6.4, 6.316666666666667)","(5.0, 7.2, 6.9913043478260875)","(8.5, 14.0, 12.75)","(2.2, 2.42, 2.2755555555555556)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:27:16.686764,"(8.5, 15.5, 12.583333333333334)","(15.0, 32.0, 26.352941176470587)","(3.9, 6.4, 6.316666666666667)","(5.0, 7.2, 6.9913043478260875)","(8.5, 14.0, 12.75)","(2.2, 2.42, 2.2755555555555556)","(16.0, 32.0, 29.5)"
14-12-2022 14:27:17.915581,"(8.5, 15.5, 12.583333333333334)","(15.0, 32.0, 26.352941176470587)","(3.9, 6.4, 6.316666666666667)","(5.0, 7.2, 6.9913043478260875)","(8.5, 14.0, 13.166666666666666)","(2.2, 2.42, 2.2755555555555556)","(16.0, 32.0, 29.5)"
14-12-2022 14:27:19.140945,"(8.5, 15.5, 12.583333333333334)","(15.0, 32.0, 26.46153846153846)","(3.9, 6.4, 6.345454545454546)","(5.0, 7.2, 6.9913043478260875)","(8.5, 14.0, 13.166666666666666)","(2.2, 2.42, 2.261111111111111)","(16.0, 32.0, 29.5)"
14-12-2022 14:27:20.309018,"(8.5, 15.5, 12.583333333333334)","(15.0, 32.0, 26.46153846153846)","(3.9, 6.4, 6.354545454545455)","(5.0, 7.2, 6.96)","(8.5, 14.0, 12.75)","(2.2, 2.42, 2.2755555555555556)","(16.0, 32.0, 29.5)"
14-12-2022 14:27:21.540903,"(8.5, 15.5, 12.466666666666667)","(15.0, 32.0, 26.46153846153846)","(3.9, 6.4, 6.316666666666667)","(5.0, 7.2, 6.96)","(8.5, 14.0, 13.166666666666666)","(2.2, 2.42, 2.2755555555555556)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:27:22.928299,"(8.5, 15.5, 12.227272727272727)","(15.0, 32.0, 26.46153846153846)","(3.9, 6.4, 6.36875)","(5.0, 7.2, 6.96)","(8.5, 14.0, 13.166666666666666)","(2.2, 2.42, 2.2755555555555556)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:27:24.294003,"(8.5, 15.5, 12.227272727272727)","(15.0, 32.0, 26.46153846153846)","(3.9, 6.4, 6.316666666666667)","(5.0, 7.2, 6.96)","(8.5, 14.0, 12.75)","(2.2, 2.42, 2.261111111111111)","(16.0, 32.0, 29.5)"
14-12-2022 14:27:25.542617,"(8.5, 15.5, 12.227272727272727)","(15.0, 32.0, 26.46153846153846)","(3.9, 6.4, 6.542857142857143)","(5.0, 7.2, 6.96)","(8.5, 14.0, 12.75)","(2.2, 2.42, 2.2755555555555556)","(16.0, 32.0, 29.5)"
14-12-2022 14:27:27.054820,"(8.5, 15.5, 12.227272727272727)","(15.0, 32.0, 26.666666666666668)","(3.9, 6.8, 6.864)","(5.0, 7.2, 6.96)","(8.5, 14.0, 13.0)","(2.2, 2.42, 2.2755555555555556)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:27:28.256744,"(8.5, 15.5, 12.227272727272727)","(15.0, 32.0, 26.666666666666668)","(3.9, 7.2, 7.309090909090909)","(5.0, 7.2, 6.96)","(8.5, 14.5, 13.5)","(2.2, 2.42, 2.3069565217391306)","(16.0, 32.0, 29.5)"
14-12-2022 14:27:29.571088,"(8.5, 15.5, 12.38888888888889)","(15.0, 32.0, 26.666666666666668)","(3.9, 7.6, 7.263157894736842)","(5.0, 7.2, 6.96)","(8.5, 14.5, 12.75)","(2.2, 2.42, 2.296190476190476)","(16.0, 32.0, 29.5)"
14-12-2022 14:27:30.729295,"(8.5, 15.0, 11.5)","(15.0, 32.0, 26.666666666666668)","(3.9, 7.6, 7.263157894736842)","(5.0, 7.2, 6.96)","(8.5, 14.0, 12.75)","(2.2, 2.42, 2.296190476190476)","(16.0, 32.0, 29.5)"
14-12-2022 14:27:31.930969,"(8.5, 15.0, 11.85)","(15.0, 32.0, 26.666666666666668)","(3.9, 7.6, 7.2)","(5.0, 7.2, 6.96)","(8.5, 14.0, 12.75)","(2.2, 2.42, 2.29)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:27:33.123091,"(8.5, 15.0, 11.85)","(15.0, 32.0, 26.666666666666668)","(3.9, 7.6, 7.2)","(5.0, 7.2, 6.96)","(8.5, 14.0, 13.166666666666666)","(2.2, 2.42, 2.29)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:27:34.365666,"(8.5, 15.0, 11.85)","(16.0, 32.0, 26.666666666666668)","(4.0, 7.6, 6.977777777777778)","(5.0, 7.2, 6.96)","(8.5, 14.0, 12.75)","(2.15, 2.42, 2.29)","(16.0, 32.0, 29.5)"
14-12-2022 14:27:35.595945,"(8.5, 14.5, 11.642857142857142)","(16.0, 32.0, 26.666666666666668)","(4.0, 7.6, 7.066666666666666)","(5.0, 7.2, 6.96)","(8.5, 14.0, 12.75)","(2.15, 2.42, 2.36)","(16.0, 32.0, 29.5)"
14-12-2022 14:27:36.810533,"(8.5, 14.5, 11.342105263157894)","(16.0, 32.0, 26.666666666666668)","(4.0, 7.6, 7.066666666666666)","(5.0, 7.2, 6.96)","(8.5, 14.0, 12.75)","(2.15, 2.42, 2.38625)","(16.0, 32.0, 29.5)"
14-12-2022 14:27:38.017641,"(8.5, 14.5, 11.342105263157894)","(16.0, 32.0, 26.666666666666668)","(4.0, 7.6, 7.257142857142857)","(5.0, 7.2, 6.947368421052632)","(8.5, 14.0, 13.166666666666666)","(2.15, 2.42, 2.3514285714285714)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:27:39.254556,"(8.5, 14.5, 11.166666666666666)","(16.0, 32.0, 26.666666666666668)","(4.0, 7.6, 7.257142857142857)","(5.0, 7.2, 6.947368421052632)","(8.5, 14.0, 13.166666666666666)","(2.15, 2.42, 2.3215384615384616)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:27:40.381139,"(8.5, 14.5, 11.166666666666666)","(16.0, 32.0, 26.666666666666668)","(4.0, 7.6, 7.2)","(5.0, 7.2, 6.947368421052632)","(8.5, 14.0, 12.75)","(2.15, 2.42, 2.36)","(16.0, 32.0, 29.5)"
14-12-2022 14:27:41.483950,"(8.5, 14.5, 11.166666666666666)","(16.0, 32.0, 26.666666666666668)","(4.0, 7.6, 7.257142857142857)","(5.0, 7.2, 6.947368421052632)","(8.5, 14.0, 13.166666666666666)","(2.15, 2.42, 2.333846153846154)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:27:42.609135,"(8.5, 14.5, 11.166666666666666)","(16.0, 32.0, 26.666666666666668)","(4.0, 7.6, 6.775)","(5.0, 7.2, 6.947368421052632)","(8.5, 14.0, 13.166666666666666)","(2.15, 2.42, 2.333846153846154)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:27:43.806387,"(8.5, 14.5, 11.166666666666666)","(16.0, 32.0, 26.6)","(4.0, 7.0, 6.672727272727273)","(5.0, 7.2, 6.947368421052632)","(8.5, 14.0, 12.75)","(2.15, 2.42, 2.3674999999999997)","(16.0, 32.0, 29.5)"
14-12-2022 14:27:44.996428,"(8.5, 14.5, 11.166666666666666)","(16.0, 32.0, 26.6)","(4.0, 7.0, 6.5636363636363635)","(5.0, 7.2, 6.947368421052632)","(8.5, 14.0, 13.166666666666666)","(2.15, 2.42, 2.3215384615384616)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:27:46.106826,"(8.5, 14.5, 11.166666666666666)","(16.0, 32.0, 26.6)","(4.0, 7.0, 6.5636363636363635)","(5.0, 7.2, 6.947368421052632)","(8.5, 14.0, 12.75)","(2.15, 2.42, 2.3674999999999997)","(16.0, 32.0, 29.5)"
14-12-2022 14:27:47.271251,"(8.5, 14.5, 11.166666666666666)","(16.0, 32.0, 26.6)","(4.0, 7.0, 6.672727272727273)","(5.0, 7.2, 6.947368421052632)","(8.5, 14.0, 13.0625)","(2.15, 2.42, 2.3674999999999997)","(16.0, 32.0, 29.5)"
14-12-2022 14:27:48.456971,"(8.5, 14.5, 11.166666666666666)","(16.0, 32.0, 26.6)","(4.0, 7.0, 6.775)","(5.0, 7.2, 6.947368421052632)","(8.5, 14.0, 13.772727272727273)","(2.15, 2.42, 2.333846153846154)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:27:49.620614,"(8.5, 14.5, 11.166666666666666)","(16.0, 32.0, 26.6)","(4.0, 7.0, 6.775)","(5.0, 7.2, 6.947368421052632)","(8.5, 14.0, 13.772727272727273)","(2.15, 2.42, 2.333846153846154)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:27:50.647700,"(8.5, 14.5, 11.166666666666666)","(16.0, 32.0, 26.6)","(4.0, 7.0, 6.672727272727273)","(5.0, 7.2, 6.947368421052632)","(8.5, 14.0, 12.69047619047619)","(2.15, 2.42, 2.3514285714285714)","(16.0, 32.0, 29.5)"
14-12-2022 14:27:51.762477,"(8.5, 14.5, 11.166666666666666)","(16.0, 32.0, 27.5)","(4.0, 7.0, 6.672727272727273)","(5.0, 7.2, 6.947368421052632)","(8.5, 14.0, 12.69047619047619)","(2.15, 2.42, 2.333846153846154)","(16.0, 32.0, 28.323529411764707)"
14-12-2022 14:27:52.898623,"(9.0, 14.5, 11.537037037037036)","(16.0, 32.0, 27.5)","(4.2, 7.0, 6.672727272727273)","(5.0, 7.2, 6.947368421052632)","(9.0, 14.0, 13.0625)","(2.1, 2.42, 2.333846153846154)","(15.0, 32.0, 28.323529411764707)"
14-12-2022 14:27:54.026356,"(9.0, 14.5, 11.537037037037036)","(16.0, 32.0, 27.5)","(4.2, 7.0, 6.775)","(5.0, 7.2, 6.947368421052632)","(9.0, 14.0, 12.69047619047619)","(2.1, 2.42, 2.3674999999999997)","(15.0, 32.0, 29.5)"
14-12-2022 14:27:55.138116,"(9.0, 14.5, 11.537037037037036)","(16.0, 32.0, 27.5)","(4.2, 7.0, 6.752941176470588)","(5.0, 7.2, 6.947368421052632)","(9.0, 14.0, 13.0625)","(2.1, 2.42, 2.313333333333333)","(15.0, 32.0, 28.323529411764707)"
14-12-2022 14:27:56.300629,"(9.0, 14.5, 11.537037037037036)","(16.0, 32.0, 27.5)","(4.2, 7.0, 6.65)","(5.0, 7.2, 6.947368421052632)","(9.0, 14.0, 13.0625)","(2.1, 2.42, 2.3674999999999997)","(15.0, 32.0, 29.5)"
14-12-2022 14:27:57.526763,"(9.0, 14.5, 11.166666666666666)","(16.0, 32.0, 27.5)","(4.2, 7.0, 6.775)","(5.0, 7.2, 6.947368421052632)","(9.0, 14.0, 13.0625)","(2.1, 2.42, 2.333846153846154)","(15.0, 32.0, 28.323529411764707)"
14-12-2022 14:27:58.672558,"(9.0, 14.5, 11.166666666666666)","(16.0, 32.0, 27.5)","(4.2, 7.0, 6.870588235294118)","(5.0, 7.2, 6.947368421052632)","(9.0, 14.0, 13.0625)","(2.1, 2.42, 2.333846153846154)","(15.0, 32.0, 28.323529411764707)"
