,Rickys Revenge,Cairo Boogie,Suleman,Chesapeake Charlie,Kid Bourbon,Champagne Jam,Citizens Fire,Dominant Factor,Thatza Alpha,Light Work
15-12-2022 14:06:26.203826,"(16.0, 19.5, 18.083333333333332)","(9.0, 13.0, 12.65)","(2.2, 2.8, 2.7494444444444444)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9856756756756755)","(31.0, 65.0, 61.125)","(31.0, 65.0, 58.8)","(31.0, 130.0, 109.0)","(31.0, 130.0, 106.57142857142857)","(17.0, 32.0, 24.22222222222222)"
15-12-2022 14:06:28.099485,"(16.0, 19.5, 18.083333333333332)","(9.0, 13.0, 12.65)","(2.2, 2.8, 2.7133333333333334)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9856756756756755)","(31.0, 65.0, 61.125)","(31.0, 65.0, 58.8)","(31.0, 130.0, 109.0)","(31.0, 130.0, 118.28571428571428)","(17.0, 32.0, 24.22222222222222)"
15-12-2022 14:06:29.946095,"(16.0, 19.5, 18.083333333333332)","(9.0, 13.0, 12.65)","(2.2, 2.74, 2.7324137931034485)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9856756756756755)","(31.0, 65.0, 61.125)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 118.28571428571428)","(17.0, 32.0, 24.22222222222222)"
15-12-2022 14:06:31.591571,"(16.0, 19.5, 18.083333333333332)","(9.0, 13.0, 12.65)","(2.2, 2.74, 2.731304347826087)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9856756756756755)","(31.0, 65.0, 61.125)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 118.28571428571428)","(17.0, 32.0, 24.22222222222222)"
15-12-2022 14:06:33.061649,"(16.0, 19.5, 18.083333333333332)","(9.0, 13.0, 12.65)","(2.2, 2.74, 2.731304347826087)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9856756756756755)","(31.0, 65.0, 61.125)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 118.28571428571428)","(17.0, 32.0, 24.22222222222222)"
15-12-2022 14:06:34.569731,"(16.0, 19.5, 18.083333333333332)","(9.0, 13.0, 12.65)","(2.2, 2.74, 2.731304347826087)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9856756756756755)","(31.0, 65.0, 61.125)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 118.28571428571428)","(17.0, 32.0, 24.22222222222222)"
15-12-2022 14:06:36.076875,"(16.0, 19.5, 18.083333333333332)","(9.0, 13.0, 12.65)","(2.2, 2.74, 2.7233333333333336)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9856756756756755)","(31.0, 65.0, 61.125)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 111.77777777777777)","(17.0, 32.0, 24.22222222222222)"
15-12-2022 14:06:37.750647,"(16.0, 19.5, 18.083333333333332)","(9.0, 13.0, 12.65)","(2.2, 2.74, 2.7233333333333336)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 3.0585714285714283)","(31.0, 65.0, 61.125)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 111.77777777777777)","(17.0, 32.0, 24.22222222222222)"
15-12-2022 14:06:39.380885,"(16.0, 19.5, 18.285714285714285)","(9.0, 13.0, 12.65)","(2.2, 2.74, 2.7233333333333336)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 3.0585714285714283)","(31.0, 65.0, 61.125)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 111.77777777777777)","(17.0, 32.0, 24.22222222222222)"
15-12-2022 14:06:40.807067,"(16.0, 19.5, 18.285714285714285)","(9.0, 13.0, 12.65)","(2.2, 2.74, 2.7233333333333336)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9856756756756755)","(31.0, 65.0, 61.125)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 111.77777777777777)","(17.0, 32.0, 24.22222222222222)"
15-12-2022 14:06:42.303707,"(16.0, 19.5, 18.285714285714285)","(9.0, 13.0, 12.65)","(2.2, 2.74, 2.7294736842105265)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9856756756756755)","(31.0, 65.0, 61.125)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 111.77777777777777)","(17.0, 32.0, 24.22222222222222)"
15-12-2022 14:06:43.829111,"(16.0, 19.5, 18.285714285714285)","(9.0, 13.0, 12.65)","(2.2, 2.74, 2.7294736842105265)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9856756756756755)","(31.0, 65.0, 61.125)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 92.15384615384616)","(17.0, 32.0, 24.22222222222222)"
15-12-2022 14:06:45.412419,"(16.0, 19.5, 18.285714285714285)","(9.0, 13.0, 12.65)","(2.2, 2.74, 2.7294736842105265)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9856756756756755)","(31.0, 65.0, 61.125)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 104.0)","(17.0, 32.0, 25.636363636363637)"
15-12-2022 14:06:46.964242,"(16.0, 19.5, 18.285714285714285)","(9.0, 13.0, 12.65)","(2.2, 2.74, 2.72)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9856756756756755)","(31.0, 65.0, 61.125)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 120.0, 104.57142857142858)","(17.0, 32.0, 25.636363636363637)"
15-12-2022 14:06:48.598226,"(16.0, 19.5, 18.285714285714285)","(9.0, 13.0, 12.65)","(2.2, 2.74, 2.72)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9945714285714287)","(31.0, 65.0, 61.125)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 120.0, 104.57142857142858)","(17.0, 32.0, 25.636363636363637)"
15-12-2022 14:06:50.160699,"(16.0, 19.5, 18.285714285714285)","(9.0, 13.0, 12.65)","(2.2, 2.74, 2.72)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9856756756756755)","(31.0, 65.0, 61.125)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 120.0, 101.05882352941177)","(17.0, 32.0, 25.636363636363637)"
15-12-2022 14:06:51.652361,"(16.0, 19.5, 18.285714285714285)","(9.0, 13.0, 12.875)","(2.2, 2.74, 2.72)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9856756756756755)","(31.0, 65.0, 61.125)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 89.0)","(17.0, 32.0, 25.636363636363637)"
15-12-2022 14:06:53.077616,"(16.0, 19.5, 18.285714285714285)","(9.0, 13.0, 12.875)","(2.2, 2.74, 2.72)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9979999999999998)","(31.0, 65.0, 50.5)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 109.5)","(17.0, 32.0, 25.0)"
15-12-2022 14:06:54.640119,"(16.0, 19.5, 18.285714285714285)","(9.0, 13.0, 12.875)","(2.2, 2.74, 2.72)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9979999999999998)","(31.0, 65.0, 50.5)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 109.5)","(17.0, 32.0, 25.25)"
15-12-2022 14:06:56.236306,"(16.0, 19.5, 18.285714285714285)","(9.0, 13.0, 12.875)","(2.2, 2.74, 2.72)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9979999999999998)","(31.0, 65.0, 50.5)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 108.66666666666666)","(17.0, 32.0, 25.25)"
15-12-2022 14:06:57.800306,"(16.0, 19.5, 18.285714285714285)","(9.0, 13.0, 12.7)","(2.2, 2.74, 2.606666666666667)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9979999999999998)","(31.0, 65.0, 50.5)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 106.57142857142857)","(17.0, 32.0, 25.25)"
15-12-2022 14:06:59.428711,"(16.0, 19.5, 18.772727272727273)","(9.0, 13.5, 12.7)","(2.2, 2.74, 2.606666666666667)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9979999999999998)","(31.0, 65.0, 50.5)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 106.57142857142857)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:01.050565,"(16.0, 19.5, 18.772727272727273)","(9.0, 13.5, 12.7)","(2.2, 2.74, 2.606666666666667)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9979999999999998)","(31.0, 65.0, 50.5)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 106.57142857142857)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:02.470745,"(15.0, 19.5, 18.772727272727273)","(9.0, 13.5, 12.7)","(2.2, 2.74, 2.7021052631578946)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.15, 2.9836363636363634)","(31.0, 65.0, 50.5)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 106.57142857142857)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:03.839482,"(15.0, 19.5, 18.772727272727273)","(9.0, 13.5, 12.7)","(2.2, 2.82, 2.7021052631578946)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.9690909090909092)","(31.0, 65.0, 50.5)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 106.57142857142857)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:05.228307,"(15.0, 19.5, 18.657894736842106)","(9.0, 13.5, 12.75)","(2.2, 2.82, 2.840588235294118)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.9909090909090907)","(31.0, 65.0, 50.5)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 106.57142857142857)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:06.605034,"(15.0, 19.5, 18.657894736842106)","(9.0, 13.0, 12.625)","(2.2, 2.94, 2.7930434782608695)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 50.5)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 106.57142857142857)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:07.912599,"(15.0, 19.5, 18.657894736842106)","(9.0, 13.0, 12.625)","(2.2, 2.94, 2.8533333333333335)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 50.5)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 106.57142857142857)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:09.205958,"(15.0, 19.5, 18.657894736842106)","(9.0, 13.0, 12.625)","(2.2, 2.94, 2.8533333333333335)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 50.5)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 106.57142857142857)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:10.604513,"(15.0, 19.5, 18.657894736842106)","(9.0, 13.0, 12.625)","(2.2, 2.94, 2.8533333333333335)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 50.5)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 106.57142857142857)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:11.925132,"(15.0, 19.5, 18.433333333333334)","(9.0, 13.0, 12.625)","(2.2, 2.94, 2.8533333333333335)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 50.5)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 106.57142857142857)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:13.305074,"(15.0, 19.5, 18.433333333333334)","(9.0, 13.0, 12.625)","(2.2, 2.94, 2.8533333333333335)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 50.5)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 106.57142857142857)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:14.720960,"(15.0, 19.5, 18.433333333333334)","(9.0, 13.0, 12.625)","(2.2, 2.94, 2.8533333333333335)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 50.5)","(31.0, 65.0, 58.8)","(31.0, 130.0, 88.0)","(31.0, 130.0, 106.57142857142857)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:16.162794,"(15.0, 19.5, 17.9)","(9.0, 13.0, 12.625)","(2.2, 2.94, 2.8476923076923075)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 50.5)","(31.0, 65.0, 62.41666666666667)","(31.0, 130.0, 88.0)","(31.0, 130.0, 119.06666666666666)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:17.485111,"(15.0, 19.5, 17.9)","(9.0, 13.0, 12.75)","(2.2, 2.94, 2.854285714285714)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 50.5)","(31.0, 65.0, 62.41666666666667)","(31.0, 130.0, 88.0)","(31.0, 130.0, 119.06666666666666)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:18.799310,"(15.0, 19.5, 17.9)","(9.0, 13.0, 12.75)","(2.2, 2.94, 2.854285714285714)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 50.5)","(31.0, 65.0, 62.41666666666667)","(31.0, 130.0, 88.0)","(31.0, 130.0, 119.06666666666666)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:20.162041,"(15.0, 19.5, 17.9)","(9.0, 13.0, 12.75)","(2.2, 2.94, 2.854285714285714)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 50.5)","(31.0, 65.0, 62.41666666666667)","(31.0, 130.0, 88.0)","(31.0, 130.0, 119.06666666666666)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:21.556048,"(15.0, 19.5, 17.9)","(9.0, 13.0, 12.75)","(2.2, 2.94, 2.854285714285714)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 50.5)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 130.0, 119.06666666666666)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:22.925959,"(15.0, 19.5, 17.9)","(9.0, 13.0, 12.75)","(2.2, 2.94, 2.854285714285714)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 50.5)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 130.0, 119.06666666666666)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:24.293521,"(15.0, 19.5, 17.9)","(9.0, 13.0, 12.75)","(2.2, 2.94, 2.885)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 50.5)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 130.0, 104.10526315789474)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:25.698053,"(15.0, 19.5, 17.9)","(9.0, 13.0, 12.75)","(2.2, 2.94, 2.945)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 61.125)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 130.0, 109.25)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:27.169642,"(15.0, 19.5, 17.9)","(9.0, 13.0, 12.7)","(2.2, 2.96, 2.9125)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 61.125)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 120.0, 96.0)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:28.593264,"(15.0, 19.5, 17.9)","(9.0, 13.5, 12.7)","(2.2, 2.94, 2.9125)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 61.125)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 120.0, 103.38461538461539)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:29.962488,"(15.0, 19.5, 17.9)","(9.0, 13.5, 12.657894736842104)","(2.2, 2.94, 2.9125)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 61.125)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 120.0, 103.38461538461539)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:31.528602,"(15.0, 19.5, 17.9)","(9.0, 13.5, 12.657894736842104)","(2.2, 2.94, 2.916923076923077)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 61.125)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 120.0, 103.38461538461539)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:33.123678,"(15.0, 19.5, 18.071428571428573)","(9.0, 13.5, 12.657894736842104)","(2.2, 2.94, 2.9014285714285712)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.95)","(31.0, 65.0, 61.125)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 120.0, 103.38461538461539)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:34.716201,"(15.0, 19.0, 17.928571428571427)","(9.0, 13.5, 12.657894736842104)","(2.2, 2.94, 2.9014285714285712)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.95)","(31.0, 65.0, 61.125)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 120.0, 103.38461538461539)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:36.227038,"(15.0, 19.0, 17.928571428571427)","(9.0, 13.5, 12.657894736842104)","(2.2, 2.94, 2.8725)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.95)","(31.0, 65.0, 61.125)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 120.0, 108.63157894736841)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:37.663812,"(15.0, 19.0, 17.928571428571427)","(9.0, 13.5, 12.75)","(2.2, 2.94, 2.8725)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.95)","(31.0, 65.0, 61.125)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 120.0, 108.63157894736841)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:39.221562,"(15.0, 19.0, 17.928571428571427)","(9.0, 13.0, 12.75)","(2.2, 2.94, 2.8725)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.95)","(31.0, 65.0, 61.125)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 120.0, 108.63157894736841)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:40.740919,"(15.0, 19.0, 17.928571428571427)","(9.0, 13.0, 12.75)","(2.2, 2.94, 2.8725)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.95)","(31.0, 65.0, 61.125)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 120.0, 108.63157894736841)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:42.506103,"(15.0, 19.0, 17.928571428571427)","(9.0, 13.0, 12.75)","(2.2, 2.94, 2.8725)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.95)","(31.0, 65.0, 61.125)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 120.0, 108.63157894736841)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:44.140151,"(15.0, 19.0, 17.928571428571427)","(9.0, 13.0, 12.75)","(2.2, 2.94, 2.8725)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 61.125)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 120.0, 120.88888888888889)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:45.672030,"(15.0, 19.0, 17.928571428571427)","(9.0, 13.5, 12.7)","(2.2, 2.94, 2.8725)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 61.125)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 130.0, 115.53846153846153)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:47.150414,"(15.0, 19.0, 17.928571428571427)","(9.0, 13.5, 12.7)","(2.2, 2.96, 2.9541176470588235)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 61.125)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 130.0, 121.8)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:48.605291,"(15.0, 19.0, 17.928571428571427)","(9.0, 13.5, 12.7)","(2.2, 2.94, 2.911578947368421)","(18.0, 40.0, 35.666666666666664)","(2.4, 3.1, 2.958823529411765)","(31.0, 65.0, 61.125)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 130.0, 121.8)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:50.000083,"(13.0, 19.0, 17.928571428571427)","(9.0, 13.5, 12.7)","(2.2, 2.94, 2.837142857142857)","(18.0, 40.0, 35.666666666666664)","(2.45, 3.1, 2.9555555555555557)","(31.0, 65.0, 61.125)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 130.0, 121.8)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:51.477248,"(13.0, 19.0, 17.928571428571427)","(9.0, 13.5, 12.666666666666666)","(2.2, 2.86, 2.837142857142857)","(18.0, 40.0, 35.666666666666664)","(2.45, 3.1, 2.9555555555555557)","(31.0, 65.0, 61.125)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 130.0, 121.8)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:52.973455,"(13.0, 19.0, 17.928571428571427)","(9.0, 13.0, 12.541666666666666)","(2.2, 2.86, 2.837142857142857)","(18.0, 40.0, 35.666666666666664)","(2.45, 3.1, 2.9555555555555557)","(31.0, 65.0, 61.125)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 130.0, 121.8)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:54.389670,"(13.0, 19.0, 17.928571428571427)","(9.0, 13.0, 12.541666666666666)","(2.2, 2.86, 2.837142857142857)","(18.0, 40.0, 35.666666666666664)","(2.45, 3.1, 2.9555555555555557)","(31.0, 65.0, 61.125)","(31.0, 65.0, 61.375)","(31.0, 130.0, 88.0)","(31.0, 130.0, 121.8)","(17.0, 32.0, 25.25)"
15-12-2022 14:07:55.855598,"(13.0, 19.0, 17.928571428571427)","(9.0, 13.0, 12.528571428571428)","(2.25, 2.86, 2.837142857142857)","(17.0, 40.0, 39.56666666666666)","(2.45, 3.1, 2.9714285714285715)","(26.0, 65.0, 61.125)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(31.0, 130.0, 68.66666666666667)","(16.0, 32.0, 25.25)"
15-12-2022 14:07:57.535036,"(13.0, 19.0, 17.928571428571427)","(9.0, 13.0, 12.555555555555555)","(2.25, 2.86, 2.8657142857142857)","(17.0, 40.0, 39.56666666666666)","(2.45, 3.1, 2.9609756097560975)","(26.0, 65.0, 61.125)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(31.0, 130.0, 113.6)","(16.0, 32.0, 25.25)"
15-12-2022 14:07:59.481111,"(13.0, 19.0, 17.928571428571427)","(9.0, 13.0, 12.555555555555555)","(2.25, 2.88, 2.8657142857142857)","(17.0, 40.0, 39.56666666666666)","(2.45, 3.1, 2.815)","(26.0, 65.0, 61.125)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(31.0, 130.0, 113.6)","(16.0, 32.0, 25.25)"
15-12-2022 14:08:00.725463,"(13.0, 19.0, 17.928571428571427)","(9.0, 13.0, 12.555555555555555)","(2.25, 2.88, 2.8657142857142857)","(17.0, 40.0, 39.56666666666666)","(2.45, 3.1, 2.815)","(26.0, 65.0, 61.125)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(31.0, 130.0, 113.6)","(16.0, 32.0, 25.25)"
15-12-2022 14:08:02.021108,"(13.0, 19.0, 17.928571428571427)","(9.0, 13.0, 12.555555555555555)","(2.25, 2.88, 2.8657142857142857)","(17.0, 40.0, 39.56666666666666)","(2.45, 3.1, 2.815)","(26.0, 65.0, 61.125)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(31.0, 130.0, 113.6)","(16.0, 32.0, 25.25)"
15-12-2022 14:08:03.364012,"(13.0, 19.0, 17.928571428571427)","(9.0, 13.0, 12.555555555555555)","(2.25, 2.88, 2.8657142857142857)","(17.0, 40.0, 39.56666666666666)","(2.45, 3.1, 2.815)","(26.0, 65.0, 61.125)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(31.0, 130.0, 113.6)","(16.0, 32.0, 25.25)"
15-12-2022 14:08:04.757562,"(13.0, 19.0, 17.928571428571427)","(9.0, 13.0, 12.555555555555555)","(2.25, 2.88, 2.8425)","(18.0, 40.0, 39.56666666666666)","(2.45, 3.1, 2.821428571428571)","(26.0, 65.0, 61.125)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(31.0, 130.0, 113.6)","(16.0, 32.0, 25.25)"
15-12-2022 14:08:06.269125,"(13.0, 19.0, 17.928571428571427)","(9.0, 13.0, 12.555555555555555)","(2.25, 2.88, 2.8425)","(18.0, 40.0, 39.56666666666666)","(2.45, 3.1, 2.9905263157894737)","(26.0, 65.0, 61.125)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(31.0, 130.0, 76.66666666666667)","(16.0, 32.0, 25.25)"
15-12-2022 14:08:07.960341,"(13.0, 19.0, 17.928571428571427)","(9.0, 13.0, 12.555555555555555)","(2.25, 2.88, 2.8425)","(18.0, 40.0, 39.59375)","(2.45, 3.1, 2.9506666666666668)","(26.0, 65.0, 61.125)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(31.0, 130.0, 76.66666666666667)","(16.0, 32.0, 25.25)"
15-12-2022 14:08:09.664098,"(13.0, 19.0, 17.928571428571427)","(9.0, 13.0, 12.555555555555555)","(2.25, 2.88, 2.8425)","(18.0, 40.0, 36.0)","(2.45, 3.1, 2.9707142857142856)","(26.0, 65.0, 61.125)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(31.0, 130.0, 76.66666666666667)","(16.0, 32.0, 25.25)"
