,Drink Long Necks,Head On Bonnie,Fernando Travis,Street Cry,Rowdy Roddy,Swift Sharni,Out Of Gas
12-01-2023 18:22:56.716874,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:22:57.979681,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 14.961904761904762)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:22:59.160581,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.581818181818182)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:00.280779,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.581818181818182)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:01.390749,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.581818181818182)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:02.518207,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.581818181818182)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:03.721091,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.581818181818182)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:04.933070,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.799999999999999)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:06.098103,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.799999999999999)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:07.233659,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.799999999999999)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:08.432090,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.799999999999999)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:09.698095,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.799999999999999)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:11.297395,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:12.522541,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:13.855981,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:15.232383,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:16.606664,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:17.862641,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.290909090909091)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:19.590081,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:20.933791,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:22.277447,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:23.534698,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:24.958600,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:26.324238,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:27.585668,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:28.865062,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:30.166858,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:31.446241,"(4.2, 7.2, 6.507692307692308)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:32.637074,"(4.2, 9.6, 8.76)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:33.847288,"(4.2, 9.6, 6.1000000000000005)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:35.106940,"(4.2, 9.4, 6.015384615384615)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:36.292063,"(4.2, 8.0, 5.434615384615384)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:37.531574,"(4.2, 8.0, 5.434615384615384)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:38.832443,"(4.2, 8.0, 5.434615384615384)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:39.969362,"(4.2, 8.0, 5.434615384615384)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:41.193956,"(4.2, 8.0, 5.434615384615384)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:42.451497,"(4.2, 8.0, 5.434615384615384)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:43.701973,"(4.2, 8.0, 5.434615384615384)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:44.981439,"(4.2, 8.0, 5.434615384615384)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:46.175078,"(4.2, 7.8, 6.257142857142857)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:47.369940,"(4.2, 7.8, 6.257142857142857)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:48.534738,"(4.2, 7.8, 6.257142857142857)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:49.747075,"(4.2, 7.8, 6.257142857142857)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:51.011940,"(4.2, 7.8, 6.257142857142857)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:52.160320,"(4.2, 7.8, 6.257142857142857)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:53.295767,"(4.2, 7.8, 6.257142857142857)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:54.491362,"(4.2, 7.8, 6.257142857142857)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:55.684059,"(4.2, 7.8, 6.933333333333334)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:56.885094,"(4.2, 7.8, 6.933333333333334)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:58.003673,"(4.2, 7.8, 6.933333333333334)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:23:59.272783,"(4.2, 7.8, 6.371428571428571)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:00.514989,"(4.2, 7.8, 6.371428571428571)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:01.721610,"(4.2, 7.8, 6.371428571428571)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:02.915996,"(4.2, 7.8, 6.371428571428571)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:04.153995,"(4.2, 7.8, 6.371428571428571)","(8.5, 17.5, 14.966666666666667)","(8.5, 19.0, 11.581818181818182)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:05.324635,"(4.2, 7.8, 6.371428571428571)","(8.5, 17.5, 14.966666666666667)","(8.5, 19.0, 11.581818181818182)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:06.431727,"(4.2, 7.8, 6.371428571428571)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.581818181818182)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:07.562922,"(4.2, 7.8, 6.371428571428571)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.581818181818182)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:08.758296,"(4.2, 7.8, 6.371428571428571)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.581818181818182)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:09.927667,"(4.2, 7.8, 6.371428571428571)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.581818181818182)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:11.404421,"(4.2, 7.8, 6.371428571428571)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.581818181818182)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:12.714639,"(4.2, 7.8, 6.371428571428571)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.581818181818182)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:14.009424,"(4.2, 7.8, 6.371428571428571)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.799999999999999)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:15.357433,"(4.2, 7.8, 6.371428571428571)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:16.645909,"(4.2, 7.8, 6.371428571428571)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:18.068554,"(4.2, 7.8, 6.371428571428571)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:19.598034,"(4.2, 7.8, 7.0)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.200000000000001)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:21.043941,"(4.2, 7.8, 7.0)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.200000000000001)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:22.346074,"(4.2, 7.8, 7.0)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.200000000000001)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:23.608575,"(4.2, 7.8, 7.0)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.200000000000001)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:25.022187,"(4.2, 7.8, 7.0)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.200000000000001)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:26.641403,"(4.2, 7.8, 7.0)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:28.148237,"(4.2, 7.8, 7.0)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:29.306651,"(4.2, 7.8, 7.0)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:30.565442,"(4.2, 7.8, 7.0)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 12.82857142857143)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:31.833398,"(4.2, 7.8, 7.0)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 14.961904761904762)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:33.058962,"(4.2, 7.8, 7.0)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 14.961904761904762)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:34.299012,"(4.2, 7.8, 7.0)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.581818181818182)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:35.603411,"(4.2, 7.8, 7.0)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.581818181818182)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:36.873064,"(4.2, 7.8, 7.0)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.581818181818182)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:38.189544,"(4.2, 7.8, 7.0)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.581818181818182)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:39.505867,"(4.2, 7.8, 7.0)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.799999999999999)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:40.731948,"(4.2, 7.8, 7.0)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.799999999999999)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:41.856683,"(4.2, 7.8, 7.0)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.799999999999999)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:43.103739,"(4.2, 7.2, 6.507692307692308)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.799999999999999)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:44.344134,"(4.2, 7.2, 6.507692307692308)","(8.5, 17.5, 16.708333333333332)","(8.5, 19.0, 11.799999999999999)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:45.530323,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.0, 15.615384615384615)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:46.655278,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.0, 15.615384615384615)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:47.867755,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.0, 15.615384615384615)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:49.136297,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.0, 15.615384615384615)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:50.390893,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.0, 15.615384615384615)","(8.5, 19.0, 12.066666666666666)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:24:51.665350,"(4.2, 7.0, 6.384615384615385)","(8.5, 17.0, 15.615384615384615)","(8.5, 19.0, 11.799999999999999)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 84.375)","(8.5, 18.5, 13.55)","(21.0, 200.0, 85.57142857142857)"
