,Straight Shot,Big Time Lotus,Defer Fire,Big Time Faye,Opawa Daisy,Big Time Punga,Livin On Love
11-01-2023 14:08:40.377745,"(13.0, 21.0, 15.25)","(7.5, 8.0, 7.666666666666666)","(4.0, 6.4, 5.733333333333333)","(3.2, 4.9, 3.903125)","(6.5, 9.8, 7.584615384615385)","(4.0, 6.0, 5.7368421052631575)","(8.5, 13.0, 9.909090909090908)"
11-01-2023 14:08:41.673527,"(13.0, 21.0, 15.25)","(7.5, 8.0, 7.666666666666666)","(4.0, 6.4, 5.733333333333333)","(3.2, 4.9, 3.903125)","(6.5, 9.8, 7.550000000000001)","(4.0, 6.0, 5.7368421052631575)","(8.5, 13.0, 10.08)"
11-01-2023 14:08:42.900701,"(13.0, 21.0, 16.941176470588236)","(7.5, 8.0, 7.45945945945946)","(4.0, 6.4, 6.1000000000000005)","(3.2, 4.9, 3.903125)","(6.5, 9.8, 7.550000000000001)","(4.0, 6.0, 5.7368421052631575)","(8.5, 12.0, 10.08)"
11-01-2023 14:08:44.122033,"(13.0, 21.0, 16.941176470588236)","(7.5, 8.0, 7.45945945945946)","(4.0, 6.4, 6.1000000000000005)","(3.2, 4.9, 3.903125)","(6.5, 9.8, 7.550000000000001)","(4.0, 6.0, 5.7368421052631575)","(8.5, 12.0, 10.08)"
11-01-2023 14:08:45.771911,"(13.0, 21.0, 19.2)","(7.5, 8.0, 7.348837209302325)","(4.0, 6.4, 5.95)","(3.2, 4.9, 4.286538461538462)","(6.5, 9.8, 8.5)","(4.0, 6.0, 5.636363636363637)","(8.5, 12.0, 11.4)"
11-01-2023 14:08:47.052950,"(13.0, 20.0, 19.2)","(7.5, 8.0, 7.348837209302325)","(4.0, 6.4, 6.0)","(3.2, 4.9, 4.286538461538462)","(6.5, 9.6, 8.841379310344827)","(4.0, 6.0, 5.905882352941177)","(8.5, 12.0, 10.92)"
11-01-2023 14:08:48.279654,"(13.0, 20.0, 18.88888888888889)","(7.5, 8.0, 7.348837209302325)","(4.0, 6.4, 5.666666666666667)","(3.2, 4.9, 4.2)","(6.5, 9.6, 7.781818181818181)","(4.0, 6.0, 5.825)","(8.5, 12.0, 10.92)"
11-01-2023 14:08:49.731852,"(13.0, 20.0, 18.92857142857143)","(7.5, 8.0, 7.348837209302325)","(4.0, 6.4, 5.666666666666667)","(3.2, 4.9, 4.089473684210526)","(6.5, 9.6, 7.781818181818181)","(4.0, 6.0, 5.7272727272727275)","(8.5, 12.0, 10.371428571428572)"
11-01-2023 14:08:51.165765,"(13.0, 20.0, 18.92857142857143)","(7.0, 8.0, 7.348837209302325)","(4.2, 6.4, 5.666666666666667)","(3.2, 4.9, 4.089473684210526)","(6.5, 9.6, 8.36190476190476)","(4.2, 6.0, 5.925)","(8.5, 12.0, 11.025)"
11-01-2023 14:08:52.838636,"(13.0, 20.0, 17.0)","(7.0, 8.0, 7.348837209302325)","(4.2, 6.4, 5.666666666666667)","(3.2, 4.9, 4.089473684210526)","(6.5, 9.6, 8.863157894736842)","(4.2, 6.0, 5.925)","(8.5, 11.5, 10.66875)"
11-01-2023 14:08:54.158604,"(13.0, 20.0, 17.0)","(7.0, 8.0, 7.348837209302325)","(4.2, 6.4, 5.666666666666667)","(3.2, 4.9, 4.089473684210526)","(6.5, 9.6, 8.863157894736842)","(4.2, 6.0, 6.3375)","(8.5, 11.5, 10.66875)"
11-01-2023 14:08:55.524206,"(13.0, 20.0, 17.0)","(7.0, 8.0, 7.348837209302325)","(4.2, 6.4, 5.666666666666667)","(3.2, 4.9, 4.089473684210526)","(6.5, 9.6, 8.690909090909091)","(4.2, 6.4, 6.347368421052632)","(8.5, 11.5, 10.66875)"
11-01-2023 14:08:56.891605,"(13.0, 20.0, 16.210526315789473)","(7.0, 8.0, 7.3122807017543865)","(4.2, 6.4, 5.666666666666667)","(3.2, 4.9, 3.8733333333333335)","(6.5, 9.6, 8.863157894736842)","(4.2, 6.4, 6.347368421052632)","(8.5, 11.5, 10.66875)"
11-01-2023 14:08:58.332324,"(13.0, 20.0, 17.517241379310345)","(7.0, 8.0, 7.3122807017543865)","(4.2, 6.4, 5.666666666666667)","(3.2, 4.9, 3.8733333333333335)","(6.5, 9.6, 8.863157894736842)","(4.2, 6.4, 6.347368421052632)","(8.5, 11.5, 10.66875)"
11-01-2023 14:08:59.634653,"(13.0, 20.0, 17.517241379310345)","(7.0, 8.0, 7.3122807017543865)","(4.2, 6.4, 5.96)","(3.2, 4.9, 3.8733333333333335)","(6.5, 9.6, 8.863157894736842)","(4.2, 6.4, 6.347368421052632)","(8.5, 11.5, 10.66875)"
11-01-2023 14:09:01.183178,"(13.0, 20.0, 17.612244897959183)","(7.0, 8.0, 7.3122807017543865)","(4.2, 6.4, 5.800000000000001)","(3.2, 4.9, 3.9941176470588236)","(6.5, 9.6, 8.690909090909091)","(4.2, 6.4, 6.347368421052632)","(8.5, 11.5, 10.66875)"
11-01-2023 14:09:02.424317,"(13.0, 20.0, 17.612244897959183)","(7.0, 8.0, 7.3122807017543865)","(4.2, 6.4, 5.778260869565218)","(3.2, 4.9, 4.32962962962963)","(6.5, 9.6, 8.690909090909091)","(4.2, 6.4, 6.347368421052632)","(8.5, 11.5, 10.66875)"
11-01-2023 14:09:03.765479,"(13.0, 20.0, 17.612244897959183)","(7.0, 8.0, 7.3122807017543865)","(4.2, 6.4, 5.778260869565218)","(3.2, 4.9, 4.32962962962963)","(6.5, 9.6, 8.975)","(4.2, 6.4, 6.2857142857142865)","(8.5, 11.5, 10.5)"
11-01-2023 14:09:04.889247,"(13.0, 20.0, 17.612244897959183)","(7.0, 8.0, 7.3122807017543865)","(4.2, 6.4, 5.778260869565218)","(3.2, 4.9, 4.483783783783784)","(6.5, 9.6, 8.993939393939394)","(4.2, 6.4, 6.3578947368421055)","(8.5, 11.5, 10.5)"
11-01-2023 14:09:06.143558,"(13.0, 20.0, 17.612244897959183)","(7.0, 8.0, 7.3122807017543865)","(4.2, 6.4, 5.778260869565218)","(3.2, 4.9, 4.447058823529412)","(6.5, 9.6, 8.993939393939394)","(4.2, 6.4, 6.3578947368421055)","(8.5, 11.5, 10.745454545454546)"
11-01-2023 14:09:07.419348,"(13.0, 20.0, 17.612244897959183)","(7.0, 8.0, 7.3122807017543865)","(4.2, 6.4, 5.778260869565218)","(3.2, 4.9, 4.447058823529412)","(6.5, 9.6, 8.541176470588235)","(4.2, 6.4, 6.3578947368421055)","(8.5, 11.0, 10.3)"
11-01-2023 14:09:08.608241,"(13.0, 20.0, 17.612244897959183)","(7.0, 8.0, 7.3122807017543865)","(4.2, 6.4, 5.778260869565218)","(3.2, 4.9, 4.437037037037037)","(6.5, 9.6, 8.6)","(4.2, 6.4, 6.3578947368421055)","(8.5, 11.0, 10.3)"
11-01-2023 14:09:09.778303,"(13.0, 20.0, 17.612244897959183)","(7.0, 8.0, 7.3122807017543865)","(4.2, 6.4, 5.778260869565218)","(3.2, 4.6, 4.437037037037037)","(6.5, 9.6, 8.6)","(4.4, 6.4, 6.3578947368421055)","(8.5, 11.0, 10.3)"
11-01-2023 14:09:10.977260,"(13.0, 20.0, 17.612244897959183)","(7.0, 8.0, 7.3122807017543865)","(4.2, 6.4, 5.778260869565218)","(3.2, 4.6, 4.316129032258064)","(6.5, 9.6, 8.6)","(4.4, 6.4, 6.3578947368421055)","(8.5, 11.0, 10.3)"
11-01-2023 14:09:12.126608,"(13.0, 20.0, 17.612244897959183)","(7.0, 8.0, 7.3122807017543865)","(4.2, 6.4, 5.778260869565218)","(3.2, 4.6, 4.316129032258064)","(6.5, 9.6, 8.6)","(4.4, 6.4, 6.3578947368421055)","(8.5, 11.0, 10.23)"
11-01-2023 14:09:13.281751,"(13.0, 20.0, 17.66)","(7.0, 8.0, 7.501694915254237)","(4.2, 6.2, 5.9)","(3.2, 4.5, 4.317142857142857)","(6.5, 9.6, 8.817391304347826)","(4.4, 6.4, 6.366666666666667)","(8.5, 11.0, 10.23)"
11-01-2023 14:09:14.520209,"(13.0, 20.0, 17.66)","(7.0, 8.0, 7.501694915254237)","(4.2, 6.2, 5.66)","(3.2, 4.6, 4.462962962962963)","(6.5, 9.6, 8.817391304347826)","(4.4, 6.4, 6.300000000000001)","(8.5, 11.0, 10.23)"
11-01-2023 14:09:15.780461,"(13.0, 20.0, 17.66)","(7.0, 8.0, 7.501694915254237)","(4.2, 6.2, 5.66)","(3.2, 4.5, 4.294444444444444)","(6.5, 9.6, 9.054545454545455)","(4.4, 6.4, 6.372727272727273)","(8.5, 11.0, 10.23)"
11-01-2023 14:09:17.062046,"(13.0, 20.0, 17.66)","(7.0, 8.0, 7.501694915254237)","(4.2, 6.2, 5.66)","(3.2, 4.6, 4.294444444444444)","(6.5, 9.6, 9.054545454545455)","(4.4, 6.4, 6.372727272727273)","(8.5, 11.0, 10.23)"
11-01-2023 14:09:18.547523,"(13.0, 20.0, 17.66)","(7.0, 8.0, 7.501694915254237)","(4.2, 6.2, 5.66)","(3.2, 4.6, 4.215)","(6.5, 9.6, 9.181395348837208)","(4.4, 6.4, 6.328571428571429)","(8.5, 11.0, 10.23)"
11-01-2023 14:09:19.702898,"(13.0, 20.0, 17.66)","(7.0, 8.0, 7.501694915254237)","(4.2, 6.2, 5.66)","(3.2, 4.6, 4.215)","(6.5, 9.6, 9.181395348837208)","(4.4, 6.4, 6.4399999999999995)","(8.5, 11.0, 10.23)"
11-01-2023 14:09:20.923113,"(13.0, 20.0, 17.66)","(7.0, 8.0, 7.501694915254237)","(4.2, 6.2, 5.66)","(3.2, 4.6, 4.215)","(6.5, 9.6, 9.181395348837208)","(4.4, 6.6, 6.192592592592593)","(8.5, 11.0, 10.23)"
11-01-2023 14:09:22.078126,"(13.0, 20.0, 17.66)","(7.0, 8.0, 7.501694915254237)","(4.2, 6.2, 5.66)","(3.2, 4.6, 4.215)","(6.5, 9.6, 9.181395348837208)","(4.4, 6.4, 6.192592592592593)","(8.5, 11.0, 10.23)"
11-01-2023 14:09:23.133888,"(13.0, 20.0, 17.66)","(7.0, 8.0, 7.501694915254237)","(4.2, 6.2, 5.66)","(3.2, 4.6, 4.215)","(6.5, 9.6, 9.181395348837208)","(4.4, 6.4, 6.192592592592593)","(8.5, 11.0, 10.23)"
11-01-2023 14:09:24.271502,"(13.0, 20.0, 17.66)","(7.0, 8.0, 7.501694915254237)","(4.2, 6.2, 5.66)","(3.2, 4.6, 4.215)","(6.5, 9.6, 9.190909090909091)","(4.4, 6.4, 6.192592592592593)","(8.5, 11.0, 10.23)"
11-01-2023 14:09:25.542902,"(13.0, 20.0, 17.79245283018868)","(7.0, 8.0, 7.501694915254237)","(4.2, 6.2, 5.711764705882353)","(3.2, 4.6, 4.215)","(6.5, 9.6, 9.190909090909091)","(4.4, 6.4, 6.247619047619048)","(8.5, 11.0, 10.23)"
11-01-2023 14:09:26.676180,"(13.0, 20.0, 17.79245283018868)","(7.0, 8.0, 7.501694915254237)","(4.2, 6.0, 5.569230769230769)","(3.2, 4.6, 4.215)","(6.5, 9.6, 9.190909090909091)","(4.4, 6.4, 6.247619047619048)","(8.5, 11.0, 10.384)"
11-01-2023 14:09:27.937103,"(13.0, 20.0, 17.79245283018868)","(7.0, 8.0, 7.501694915254237)","(4.2, 6.0, 5.58)","(3.2, 4.6, 4.215)","(6.5, 9.6, 9.190909090909091)","(4.4, 6.4, 6.247619047619048)","(8.5, 11.0, 10.384)"
11-01-2023 14:09:29.059368,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.501694915254237)","(4.2, 6.0, 5.58)","(3.2, 4.6, 4.05)","(6.5, 9.6, 9.190909090909091)","(4.4, 6.4, 6.247619047619048)","(8.5, 11.0, 10.176470588235293)"
11-01-2023 14:09:30.304670,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.501694915254237)","(4.2, 6.0, 5.58)","(3.2, 4.4, 4.15)","(6.5, 9.6, 9.190909090909091)","(4.4, 6.4, 6.247619047619048)","(8.5, 11.0, 10.0)"
11-01-2023 14:09:31.515981,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.501694915254237)","(4.2, 6.0, 5.58)","(3.2, 4.4, 3.7875)","(6.5, 9.6, 9.190909090909091)","(4.4, 6.4, 6.167741935483871)","(8.5, 11.0, 10.076923076923077)"
11-01-2023 14:09:32.684667,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.501694915254237)","(4.2, 6.0, 5.58)","(3.2, 4.4, 3.7875)","(6.5, 9.6, 9.190909090909091)","(4.4, 6.4, 6.167741935483871)","(8.5, 11.0, 10.076923076923077)"
11-01-2023 14:09:33.928630,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.501694915254237)","(4.2, 6.0, 5.58)","(3.2, 4.4, 4.127777777777778)","(6.5, 9.6, 9.190909090909091)","(4.4, 6.4, 6.167741935483871)","(8.5, 11.0, 10.076923076923077)"
11-01-2023 14:09:35.103787,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.501694915254237)","(4.2, 6.0, 5.58)","(3.2, 4.4, 4.211538461538462)","(6.5, 9.6, 9.190909090909091)","(4.4, 6.4, 6.167741935483871)","(8.5, 11.0, 10.076923076923077)"
11-01-2023 14:09:36.393375,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.501694915254237)","(4.2, 6.0, 5.58)","(3.2, 4.4, 4.263888888888889)","(6.5, 9.6, 9.190909090909091)","(4.4, 6.4, 6.22608695652174)","(8.5, 11.0, 10.15151515151515)"
11-01-2023 14:09:37.682502,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.501694915254237)","(4.2, 6.0, 5.58)","(3.2, 4.4, 4.147222222222222)","(6.5, 9.6, 9.190909090909091)","(4.4, 6.4, 6.22608695652174)","(8.5, 11.0, 10.15151515151515)"
11-01-2023 14:09:38.850423,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.501694915254237)","(4.2, 6.0, 5.58)","(3.2, 4.4, 4.160526315789474)","(6.5, 9.6, 9.190909090909091)","(4.4, 6.4, 6.22608695652174)","(8.5, 11.0, 10.15151515151515)"
11-01-2023 14:09:40.045137,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.501694915254237)","(4.2, 6.0, 5.58)","(3.2, 4.4, 4.160526315789474)","(6.5, 9.6, 9.190909090909091)","(4.4, 6.4, 6.22608695652174)","(8.5, 11.0, 10.3)"
11-01-2023 14:09:41.157842,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.501694915254237)","(4.2, 6.0, 5.58)","(3.2, 4.4, 4.160526315789474)","(6.5, 9.6, 9.2)","(4.4, 6.4, 6.22608695652174)","(8.5, 11.0, 10.176470588235293)"
11-01-2023 14:09:42.334130,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.501694915254237)","(4.2, 6.0, 5.58)","(3.2, 4.4, 4.243103448275862)","(6.5, 9.6, 9.2)","(4.4, 6.4, 6.22608695652174)","(8.5, 11.0, 10.176470588235293)"
11-01-2023 14:09:43.516306,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.501694915254237)","(4.2, 6.0, 5.58)","(3.2, 4.4, 4.1)","(6.5, 9.6, 9.2)","(4.4, 6.4, 6.22608695652174)","(8.5, 11.0, 10.176470588235293)"
11-01-2023 14:09:44.719220,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.501694915254237)","(4.2, 6.0, 5.58)","(3.2, 4.4, 4.25)","(6.5, 9.6, 9.2)","(4.4, 6.4, 5.88)","(8.5, 11.0, 10.176470588235293)"
11-01-2023 14:09:45.851769,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.501694915254237)","(4.2, 6.0, 5.58)","(3.2, 4.4, 4.125)","(6.5, 9.6, 9.299999999999999)","(4.4, 6.0, 5.815384615384615)","(8.5, 11.0, 10.0)"
11-01-2023 14:09:47.006137,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.501694915254237)","(4.2, 6.0, 5.58)","(3.2, 4.4, 4.125)","(6.5, 9.6, 9.178723404255319)","(4.4, 6.0, 5.815384615384615)","(8.5, 11.0, 10.0)"
11-01-2023 14:09:48.080645,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.501694915254237)","(4.2, 6.0, 5.58)","(3.2, 4.4, 4.125)","(6.5, 9.6, 9.178723404255319)","(4.4, 6.0, 5.815384615384615)","(8.5, 11.0, 10.0)"
11-01-2023 14:09:49.140569,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.501694915254237)","(4.2, 6.0, 5.58)","(3.2, 4.4, 4.175)","(6.5, 9.6, 9.178723404255319)","(4.4, 6.0, 5.815384615384615)","(8.5, 11.0, 10.0)"
11-01-2023 14:09:50.131399,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.501694915254237)","(4.2, 6.0, 5.58)","(3.2, 4.5, 4.175)","(6.5, 9.6, 9.178723404255319)","(4.4, 6.0, 5.815384615384615)","(8.5, 11.0, 10.0)"
11-01-2023 14:09:51.142910,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.501694915254237)","(4.2, 6.0, 5.58)","(3.2, 4.5, 4.102777777777778)","(6.5, 9.6, 9.178723404255319)","(4.4, 6.0, 5.815384615384615)","(8.5, 11.0, 10.0)"
11-01-2023 14:09:52.146496,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.423529411764706)","(4.2, 6.0, 5.58)","(3.2, 4.5, 4.102777777777778)","(6.5, 9.6, 9.178723404255319)","(4.4, 6.0, 5.815384615384615)","(8.5, 11.0, 10.084615384615384)"
11-01-2023 14:09:53.190025,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.155172413793103)","(4.2, 6.0, 5.58)","(3.2, 4.5, 4.133333333333333)","(6.5, 9.6, 9.122448979591837)","(4.4, 6.0, 5.815384615384615)","(8.5, 11.0, 10.179310344827586)"
11-01-2023 14:09:54.161893,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.510000000000001)","(4.2, 6.0, 5.58)","(3.2, 4.5, 4.133333333333333)","(6.5, 9.6, 9.122448979591837)","(4.4, 6.0, 5.815384615384615)","(8.5, 11.0, 10.179310344827586)"
11-01-2023 14:09:55.319293,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.510000000000001)","(4.2, 6.0, 5.58)","(3.2, 4.5, 4.185714285714286)","(6.5, 9.6, 9.122448979591837)","(4.4, 6.0, 5.9)","(8.5, 11.0, 10.008333333333333)"
11-01-2023 14:09:56.681086,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.510000000000001)","(4.2, 6.0, 5.7)","(3.2, 4.5, 4.185714285714286)","(6.5, 9.6, 9.122448979591837)","(4.4, 6.0, 5.9)","(8.5, 11.0, 9.81)"
11-01-2023 14:09:57.969096,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.510000000000001)","(4.2, 5.9, 5.569230769230769)","(3.2, 4.5, 4.185714285714286)","(6.5, 9.6, 9.122448979591837)","(4.4, 6.0, 5.9)","(8.5, 11.0, 9.81)"
11-01-2023 14:09:59.251385,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.510000000000001)","(4.2, 6.0, 5.569230769230769)","(3.2, 4.5, 4.185714285714286)","(6.5, 9.6, 9.122448979591837)","(4.4, 6.0, 5.9)","(8.5, 11.0, 9.738461538461538)"
11-01-2023 14:10:00.571469,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.510000000000001)","(4.2, 6.0, 5.569230769230769)","(3.2, 4.5, 4.185714285714286)","(6.5, 9.6, 9.122448979591837)","(4.4, 6.0, 5.9)","(8.5, 10.5, 9.738461538461538)"
11-01-2023 14:10:01.872123,"(13.0, 20.0, 17.79245283018868)","(6.5, 8.0, 7.524528301886793)","(4.2, 6.0, 5.55)","(3.2, 4.5, 4.225)","(6.5, 9.6, 9.204878048780488)","(4.4, 6.0, 5.815384615384615)","(8.5, 10.5, 9.738461538461538)"
11-01-2023 14:10:03.291757,"(13.0, 20.0, 18.03125)","(6.5, 8.0, 7.609523809523809)","(4.2, 6.0, 5.55)","(3.2, 4.5, 4.236363636363636)","(6.5, 9.6, 8.763636363636364)","(4.4, 6.0, 5.7749999999999995)","(8.5, 10.5, 9.738461538461538)"
11-01-2023 14:10:04.625178,"(13.0, 20.0, 18.03125)","(6.5, 7.8, 7.569230769230769)","(4.2, 6.0, 5.55)","(3.2, 4.4, 4.23125)","(6.5, 9.4, 8.89090909090909)","(4.4, 6.0, 5.769230769230769)","(8.5, 10.5, 9.738461538461538)"
11-01-2023 14:10:05.726589,"(13.0, 20.0, 18.03125)","(6.5, 7.8, 7.569230769230769)","(4.2, 6.0, 5.55)","(3.2, 4.4, 4.23125)","(6.5, 9.4, 8.89090909090909)","(4.4, 6.0, 5.769230769230769)","(8.5, 10.5, 9.694736842105263)"
11-01-2023 14:10:07.049521,"(13.0, 20.0, 18.03125)","(6.5, 7.8, 7.569230769230769)","(4.2, 6.0, 5.55)","(3.2, 4.4, 4.23125)","(6.5, 9.4, 8.89090909090909)","(4.4, 6.0, 5.769230769230769)","(8.5, 10.5, 9.694736842105263)"
11-01-2023 14:10:08.329121,"(13.0, 20.0, 18.03125)","(6.5, 7.8, 7.569230769230769)","(4.2, 6.0, 5.55)","(3.2, 4.4, 4.23125)","(6.5, 9.4, 8.89090909090909)","(4.4, 6.0, 5.769230769230769)","(8.5, 10.5, 9.694736842105263)"
11-01-2023 14:10:09.448873,"(13.0, 20.0, 18.03125)","(6.5, 7.8, 7.522222222222222)","(4.2, 6.0, 5.55)","(3.2, 4.4, 4.296153846153847)","(6.5, 9.4, 8.933333333333334)","(4.4, 6.0, 5.769230769230769)","(8.5, 10.5, 9.694736842105263)"
11-01-2023 14:10:10.854893,"(13.0, 20.0, 18.03125)","(6.5, 7.8, 7.522222222222222)","(4.2, 6.0, 5.55)","(3.2, 4.4, 3.911111111111111)","(6.5, 9.4, 9.070588235294117)","(4.4, 6.0, 5.769230769230769)","(8.5, 10.5, 9.694736842105263)"
11-01-2023 14:10:12.191407,"(13.0, 20.0, 19.029411764705884)","(6.5, 7.8, 7.495652173913044)","(4.4, 6.0, 5.745454545454545)","(3.2, 4.0, 3.913978494623656)","(6.5, 9.4, 8.6)","(4.6, 6.0, 5.934782608695652)","(8.5, 10.5, 9.719999999999999)"
11-01-2023 14:10:13.392117,"(13.0, 19.5, 19.029411764705884)","(6.5, 7.8, 7.495652173913044)","(4.4, 6.0, 5.725)","(3.2, 4.0, 3.913978494623656)","(6.5, 9.4, 8.82857142857143)","(4.6, 6.0, 5.95)","(8.5, 10.5, 9.719999999999999)"
11-01-2023 14:10:14.845034,"(13.0, 19.5, 19.357142857142858)","(6.5, 7.8, 7.495652173913044)","(4.4, 6.0, 5.725)","(3.2, 4.0, 3.913978494623656)","(6.5, 9.4, 9.08)","(4.6, 6.0, 5.9423076923076925)","(8.5, 10.5, 9.694736842105263)"
11-01-2023 14:10:15.917311,"(13.0, 19.5, 19.357142857142858)","(6.5, 7.8, 7.495652173913044)","(4.4, 6.0, 5.725)","(3.2, 4.0, 3.913978494623656)","(6.5, 9.4, 9.16470588235294)","(4.6, 6.0, 5.88)","(8.5, 10.5, 9.719999999999999)"
11-01-2023 14:10:17.485788,"(13.0, 19.5, 19.357142857142858)","(6.5, 7.8, 7.495652173913044)","(4.4, 6.0, 5.4399999999999995)","(3.2, 4.0, 3.913978494623656)","(6.5, 9.4, 9.16470588235294)","(4.6, 6.0, 5.88)","(8.5, 10.5, 9.719999999999999)"
11-01-2023 14:10:18.828318,"(13.0, 19.5, 18.342105263157894)","(6.5, 7.8, 7.495652173913044)","(4.4, 6.0, 5.3999999999999995)","(3.2, 4.0, 3.913978494623656)","(6.5, 9.4, 9.16470588235294)","(4.6, 6.0, 5.88)","(8.5, 10.5, 10.16842105263158)"
11-01-2023 14:10:19.952683,"(13.0, 19.5, 18.342105263157894)","(6.5, 7.8, 7.495652173913044)","(4.4, 6.0, 5.3999999999999995)","(3.2, 4.0, 3.913978494623656)","(6.5, 9.4, 9.16470588235294)","(4.6, 6.0, 5.88)","(8.5, 10.5, 10.16842105263158)"
11-01-2023 14:10:21.180183,"(13.0, 19.5, 18.342105263157894)","(6.5, 7.8, 7.495652173913044)","(4.4, 6.0, 5.3999999999999995)","(3.2, 4.0, 3.913978494623656)","(6.5, 9.4, 9.20952380952381)","(4.6, 6.0, 5.88)","(8.5, 10.5, 10.44)"
11-01-2023 14:10:22.333840,"(13.0, 19.5, 17.75)","(6.5, 7.8, 7.495652173913044)","(4.4, 6.0, 5.3999999999999995)","(3.2, 4.0, 3.913978494623656)","(6.5, 9.4, 9.16470588235294)","(4.6, 6.0, 5.88)","(8.5, 11.0, 10.533333333333333)"
11-01-2023 14:10:23.379859,"(13.0, 19.5, 17.75)","(6.5, 7.8, 7.495652173913044)","(4.4, 6.0, 5.3999999999999995)","(3.2, 4.0, 3.913978494623656)","(6.5, 9.4, 9.16470588235294)","(4.6, 6.0, 5.743589743589744)","(8.5, 11.0, 10.16)"
11-01-2023 14:10:24.639038,"(13.0, 19.5, 17.05)","(6.5, 7.8, 7.495652173913044)","(4.4, 6.0, 5.3999999999999995)","(3.2, 4.0, 3.913978494623656)","(6.5, 9.4, 9.357894736842105)","(4.6, 6.0, 5.763888888888889)","(8.5, 11.0, 10.127272727272727)"
11-01-2023 14:10:25.754790,"(13.0, 19.5, 17.05)","(6.5, 7.8, 7.495652173913044)","(4.4, 6.0, 5.3999999999999995)","(3.2, 4.0, 3.913978494623656)","(6.5, 9.8, 9.385185185185186)","(4.6, 6.0, 5.803030303030303)","(8.5, 11.0, 10.766666666666666)"
11-01-2023 14:10:26.745817,"(13.0, 19.5, 17.05)","(6.5, 7.8, 7.495652173913044)","(4.4, 6.0, 5.37)","(3.2, 4.0, 3.9101123595505616)","(6.5, 9.8, 9.385185185185186)","(4.6, 6.0, 5.803030303030303)","(8.5, 11.0, 10.766666666666666)"
11-01-2023 14:10:28.073166,"(13.0, 19.5, 17.05)","(6.5, 7.8, 7.495652173913044)","(4.4, 6.0, 5.37)","(3.2, 4.0, 3.9101123595505616)","(6.5, 9.8, 9.258064516129032)","(4.6, 6.0, 5.859375)","(8.5, 11.0, 10.810526315789474)"
11-01-2023 14:10:29.293376,"(13.0, 19.5, 17.05)","(6.5, 7.8, 7.495652173913044)","(4.4, 6.0, 5.37)","(3.2, 4.0, 3.9101123595505616)","(6.5, 9.8, 9.258064516129032)","(4.6, 6.0, 5.859375)","(8.5, 11.0, 10.810526315789474)"
11-01-2023 14:10:30.555806,"(13.0, 19.5, 17.05)","(6.5, 7.8, 7.495652173913044)","(4.4, 6.0, 5.37)","(3.2, 4.0, 3.9101123595505616)","(6.5, 9.8, 9.258064516129032)","(4.6, 6.0, 5.838235294117647)","(8.5, 11.0, 10.76)"
11-01-2023 14:10:32.594702,"(13.0, 19.5, 17.05)","(6.5, 7.8, 7.495652173913044)","(4.4, 6.0, 5.37)","(3.2, 4.0, 3.9101123595505616)","(6.5, 9.8, 9.385185185185186)","(4.6, 6.0, 5.855263157894737)","(8.5, 11.0, 10.781818181818181)"
11-01-2023 14:10:34.089792,"(13.0, 19.5, 17.05)","(6.5, 7.8, 7.495652173913044)","(4.4, 6.0, 5.37)","(3.2, 4.0, 3.9101123595505616)","(6.5, 9.8, 9.258064516129032)","(4.6, 6.0, 5.78125)","(8.5, 11.0, 10.781818181818181)"
