,Aston Hebe,Miss Graphite,Faux Allie,Spring Bonnie,Emerley Sharon,Isla Gracie,Edgy Reggie,Didelis
14-12-2022 12:45:54.197813,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.5, 8.4375)","(6.5, 11.0, 9.6)","(5.5, 9.2, 8.0)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:45:55.270577,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.5, 8.4375)","(6.5, 11.0, 9.514285714285714)","(5.5, 9.2, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:45:56.681774,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.5, 8.4375)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:45:57.950872,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.5, 8.4375)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:45:59.354561,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.5, 8.4375)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:00.759399,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.5, 8.4375)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:02.057583,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.5, 8.4375)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:03.357493,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.5, 8.4375)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:04.655123,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.5, 8.4375)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:05.862058,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.5, 8.4375)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:07.064149,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.5, 8.4375)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:08.190942,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.5, 8.4375)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:09.322316,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.5, 8.4375)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:10.543020,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.5, 8.4375)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:11.996655,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.5, 8.4375)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:13.516359,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.5, 8.4375)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:14.759625,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.5, 8.4375)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:15.892431,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.5, 8.4375)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:17.193896,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.5, 8.4375)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:18.393946,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.5, 8.4375)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:19.617102,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.5, 8.4375)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:20.873628,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:22.193025,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:23.419095,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:24.608578,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:25.863811,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:27.004677,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:28.065882,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:29.132113,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:30.187652,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:31.249703,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:32.314589,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:33.479604,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:34.674678,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:35.821700,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:37.052598,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:38.301217,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:39.488363,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:40.647217,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 10.5, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:41.771539,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 10.5, 9.061538461538461)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:42.862542,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 11.0, 9.061538461538461)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:44.083746,"(2.8, 3.8, 3.35)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 11.0, 9.6)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:45.173008,"(2.8, 3.8, 3.425)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 11.0, 9.6)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:46.292630,"(2.8, 3.8, 3.425)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 11.0, 9.6)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:47.366745,"(2.8, 3.8, 3.425)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 11.0, 9.6)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:48.430251,"(2.8, 3.8, 3.65)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 11.0, 9.6)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:49.581525,"(2.8, 3.8, 3.65)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.4)","(6.5, 11.0, 9.6)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:50.641237,"(2.8, 3.8, 3.65)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.879999999999999)","(6.5, 11.0, 9.6)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:51.718800,"(2.8, 3.8, 3.65)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.879999999999999)","(6.5, 11.0, 9.6)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:53.018498,"(2.8, 3.8, 3.65)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.879999999999999)","(6.5, 11.0, 9.6)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:54.470091,"(2.8, 3.8, 3.65)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.879999999999999)","(6.5, 11.0, 9.6)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:55.795053,"(2.8, 3.8, 3.65)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.879999999999999)","(6.5, 11.0, 9.6)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:57.057592,"(2.8, 3.8, 3.65)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.492307692307692)","(6.5, 11.0, 9.6)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:58.611724,"(2.8, 3.8, 3.65)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.492307692307692)","(6.5, 11.0, 9.6)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:46:59.976350,"(2.8, 3.8, 3.65)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.492307692307692)","(6.5, 11.0, 9.6)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.64)"
14-12-2022 12:47:01.397296,"(2.8, 3.8, 3.65)","(16.0, 44.0, 31.0)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.492307692307692)","(6.5, 11.0, 9.6)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.672727272727273)"
14-12-2022 12:47:02.693732,"(2.8, 3.8, 3.65)","(16.0, 44.0, 37.25)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.492307692307692)","(6.5, 11.0, 9.133333333333333)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.672727272727273)"
14-12-2022 12:47:03.831832,"(2.8, 3.8, 3.65)","(16.0, 44.0, 37.25)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.492307692307692)","(6.5, 11.0, 9.133333333333333)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 12.975)","(3.8, 5.0, 4.672727272727273)"
14-12-2022 12:47:04.980113,"(2.8, 3.8, 3.65)","(16.0, 44.0, 37.25)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.492307692307692)","(6.5, 11.0, 9.133333333333333)","(5.5, 8.4, 7.955555555555556)","(8.5, 15.0, 13.266666666666666)","(3.8, 5.0, 4.672727272727273)"
14-12-2022 12:47:06.193688,"(2.8, 3.8, 3.65)","(16.0, 44.0, 37.25)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.492307692307692)","(6.5, 11.0, 9.514285714285714)","(5.5, 8.4, 7.955555555555556)","(8.5, 14.0, 13.266666666666666)","(3.8, 5.0, 4.672727272727273)"
14-12-2022 12:47:07.339767,"(2.8, 3.8, 3.65)","(16.0, 44.0, 37.25)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.492307692307692)","(6.5, 10.5, 9.566666666666666)","(5.5, 8.4, 7.955555555555556)","(8.5, 14.0, 13.266666666666666)","(3.8, 5.0, 4.672727272727273)"
14-12-2022 12:47:08.499318,"(2.8, 3.8, 3.65)","(16.0, 44.0, 37.25)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.492307692307692)","(6.5, 10.5, 9.566666666666666)","(5.5, 8.4, 7.955555555555556)","(8.5, 14.0, 13.266666666666666)","(3.8, 5.0, 4.672727272727273)"
14-12-2022 12:47:09.645714,"(2.8, 3.8, 3.65)","(16.0, 44.0, 37.25)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.492307692307692)","(6.5, 10.5, 9.736363636363636)","(5.5, 8.4, 7.955555555555556)","(8.5, 14.0, 13.266666666666666)","(3.8, 5.0, 4.672727272727273)"
14-12-2022 12:47:10.934399,"(2.8, 3.8, 3.65)","(16.0, 44.0, 37.25)","(41.0, 390.0, 263.0769230769231)","(7.0, 10.0, 8.492307692307692)","(6.5, 10.5, 9.736363636363636)","(5.5, 8.4, 7.955555555555556)","(8.5, 14.0, 13.266666666666666)","(3.8, 5.0, 4.672727272727273)"
14-12-2022 12:47:12.251620,"(2.8, 3.8, 3.65)","(16.0, 44.0, 37.25)","(41.0, 270.0, 249.0)","(7.0, 10.0, 8.492307692307692)","(6.5, 10.5, 9.1)","(5.5, 8.4, 7.955555555555556)","(8.5, 14.0, 13.266666666666666)","(3.8, 5.0, 4.672727272727273)"
14-12-2022 12:47:13.959597,"(2.8, 3.8, 3.65)","(16.0, 44.0, 37.25)","(41.0, 270.0, 249.0)","(7.0, 10.0, 8.492307692307692)","(6.5, 10.5, 9.1)","(5.5, 8.4, 7.955555555555556)","(8.5, 14.0, 13.266666666666666)","(3.8, 5.0, 4.672727272727273)"
14-12-2022 12:47:15.352637,"(2.8, 3.8, 3.65)","(16.0, 44.0, 37.25)","(41.0, 270.0, 249.0)","(7.0, 10.0, 8.492307692307692)","(6.5, 10.5, 9.35)","(5.5, 8.4, 7.955555555555556)","(8.5, 14.0, 13.266666666666666)","(3.8, 5.0, 4.672727272727273)"
14-12-2022 12:47:16.580547,"(2.8, 3.8, 3.65)","(16.0, 44.0, 37.25)","(41.0, 270.0, 249.0)","(7.0, 10.0, 8.492307692307692)","(6.5, 10.5, 9.35)","(5.5, 8.4, 7.955555555555556)","(8.5, 14.0, 13.266666666666666)","(3.8, 5.0, 4.672727272727273)"
14-12-2022 12:47:17.815370,"(2.8, 3.8, 3.65)","(16.0, 42.0, 38.5)","(41.0, 270.0, 228.0)","(7.0, 10.0, 8.492307692307692)","(6.5, 10.5, 9.35)","(5.5, 8.4, 7.955555555555556)","(8.5, 14.0, 13.266666666666666)","(3.8, 5.0, 4.672727272727273)"
14-12-2022 12:47:19.058894,"(2.8, 3.8, 3.65)","(16.0, 42.0, 38.5)","(41.0, 270.0, 228.0)","(7.0, 10.0, 8.514285714285714)","(6.5, 10.5, 9.35)","(5.5, 8.4, 7.955555555555556)","(8.5, 14.0, 13.266666666666666)","(3.8, 5.0, 4.672727272727273)"
14-12-2022 12:47:20.457348,"(2.8, 3.8, 3.65)","(16.0, 42.0, 38.5)","(41.0, 270.0, 228.0)","(7.0, 10.0, 9.073684210526316)","(6.5, 10.5, 9.35)","(5.5, 8.4, 7.7)","(8.5, 14.0, 13.266666666666666)","(3.8, 5.0, 4.672727272727273)"
14-12-2022 12:47:21.723357,"(2.8, 3.8, 3.5)","(16.0, 42.0, 38.5)","(41.0, 270.0, 228.0)","(7.0, 10.0, 8.9375)","(6.5, 10.5, 9.35)","(5.5, 8.4, 7.828571428571429)","(8.5, 14.0, 13.266666666666666)","(3.8, 5.0, 4.672727272727273)"
14-12-2022 12:47:22.998569,"(2.8, 3.8, 3.3636363636363638)","(17.0, 42.0, 38.5)","(51.0, 270.0, 228.0)","(7.0, 10.5, 8.9375)","(6.5, 10.5, 9.35)","(5.5, 8.4, 7.828571428571429)","(9.0, 14.0, 13.266666666666666)","(3.8, 5.0, 4.672727272727273)"
14-12-2022 12:47:24.262498,"(2.8, 3.8, 3.3636363636363638)","(17.0, 42.0, 26.147058823529413)","(51.0, 270.0, 228.0)","(7.0, 10.5, 8.9375)","(6.5, 10.5, 9.35)","(5.5, 8.4, 7.828571428571429)","(9.0, 14.0, 13.266666666666666)","(3.8, 5.0, 4.672727272727273)"
14-12-2022 12:47:25.556758,"(2.8, 3.8, 3.3636363636363638)","(17.0, 42.0, 29.75)","(51.0, 270.0, 228.0)","(7.0, 10.5, 8.714285714285714)","(6.5, 10.5, 9.8)","(5.5, 8.4, 8.044444444444444)","(9.0, 14.0, 13.266666666666666)","(3.8, 5.0, 4.672727272727273)"
14-12-2022 12:47:26.865779,"(2.8, 3.8, 3.3636363636363638)","(17.0, 42.0, 29.75)","(51.0, 270.0, 228.0)","(7.0, 10.5, 8.714285714285714)","(6.5, 10.5, 9.8)","(5.5, 8.4, 8.044444444444444)","(9.0, 14.0, 11.6)","(3.8, 5.0, 4.672727272727273)"
14-12-2022 12:47:28.111399,"(2.8, 3.8, 3.3636363636363638)","(17.0, 42.0, 30.333333333333336)","(51.0, 270.0, 228.0)","(7.0, 10.5, 8.714285714285714)","(6.5, 10.5, 9.8)","(5.5, 8.4, 8.044444444444444)","(9.0, 14.0, 11.8)","(3.8, 5.0, 4.775)"
14-12-2022 12:47:29.274402,"(2.8, 3.8, 3.3636363636363638)","(17.0, 42.0, 30.333333333333336)","(51.0, 270.0, 228.0)","(7.0, 10.5, 8.714285714285714)","(6.5, 10.5, 9.45)","(5.5, 8.4, 8.044444444444444)","(9.0, 14.0, 11.8)","(3.8, 5.0, 4.775)"
14-12-2022 12:47:30.447222,"(2.8, 3.8, 3.3636363636363638)","(17.0, 42.0, 30.333333333333336)","(51.0, 270.0, 228.0)","(7.0, 10.5, 8.714285714285714)","(6.5, 10.5, 9.45)","(5.5, 8.4, 8.044444444444444)","(9.0, 14.0, 11.8)","(3.8, 5.0, 4.775)"
14-12-2022 12:47:31.665140,"(2.8, 3.8, 3.3636363636363638)","(17.0, 42.0, 30.333333333333336)","(51.0, 270.0, 228.0)","(7.0, 10.5, 8.714285714285714)","(6.5, 10.5, 9.45)","(5.5, 8.4, 8.044444444444444)","(9.0, 14.0, 11.6)","(3.8, 5.0, 4.775)"
14-12-2022 12:47:32.897895,"(2.8, 3.8, 3.446428571428571)","(17.0, 42.0, 30.333333333333336)","(51.0, 270.0, 228.0)","(7.0, 10.5, 8.714285714285714)","(6.5, 10.5, 9.45)","(5.5, 8.4, 8.044444444444444)","(9.0, 14.0, 11.8)","(3.8, 5.0, 4.822222222222222)"
14-12-2022 12:47:34.125978,"(2.8, 3.75, 3.40625)","(17.0, 42.0, 30.333333333333336)","(51.0, 270.0, 180.0)","(7.0, 10.5, 8.714285714285714)","(6.5, 10.5, 9.45)","(5.5, 8.4, 8.044444444444444)","(9.0, 14.0, 11.8)","(3.8, 5.0, 4.644444444444445)"
14-12-2022 12:47:35.349413,"(2.8, 3.75, 3.40625)","(17.0, 42.0, 30.333333333333336)","(51.0, 270.0, 180.0)","(7.0, 10.5, 8.714285714285714)","(6.5, 10.5, 9.927272727272728)","(5.5, 8.4, 8.044444444444444)","(9.0, 14.0, 11.8)","(3.8, 5.0, 4.644444444444445)"
14-12-2022 12:47:36.511878,"(2.8, 3.75, 3.369047619047619)","(17.0, 42.0, 30.333333333333336)","(51.0, 270.0, 180.0)","(7.0, 10.5, 8.714285714285714)","(6.5, 10.5, 9.927272727272728)","(5.5, 8.4, 8.044444444444444)","(9.0, 14.0, 12.378947368421052)","(3.8, 5.0, 4.644444444444445)"
14-12-2022 12:47:37.692670,"(2.8, 3.75, 3.369047619047619)","(17.0, 42.0, 30.333333333333336)","(51.0, 270.0, 180.0)","(7.0, 10.5, 8.714285714285714)","(6.5, 10.5, 9.868421052631579)","(5.5, 8.4, 8.587499999999999)","(9.0, 14.0, 11.82857142857143)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:47:38.960465,"(2.8, 3.75, 3.369047619047619)","(17.0, 42.0, 30.333333333333336)","(51.0, 270.0, 180.0)","(7.0, 10.5, 8.714285714285714)","(6.5, 11.5, 10.711111111111112)","(5.5, 9.2, 8.338461538461537)","(9.0, 13.5, 11.82857142857143)","(3.8, 5.0, 4.771428571428571)"
