,Sheza Rose Nz,Nor Westa,Wunderland,Point Oh Five,He Said She Said,Sport Cadet,Rolamax,Miss Serena,Thundamental,Im Boo Nz
10-01-2023 18:42:56.811647,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 64.36363636363636)","(31.0, 70.0, 61.666666666666664)","(2.4, 3.3, 3.275)","(31.0, 55.0, 51.5)","(6.0, 7.0, 6.3)","(5.0, 6.6, 6.446153846153846)","(21.0, 34.0, 30.5)","(10.0, 99999, 99990)"
10-01-2023 18:42:57.951011,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 64.36363636363636)","(31.0, 70.0, 59.166666666666664)","(2.4, 3.3, 3.4222222222222225)","(31.0, 55.0, 47.5)","(6.0, 7.0, 6.355555555555555)","(5.0, 6.6, 6.4222222222222225)","(21.0, 34.0, 29.555555555555557)","(10.0, 99999, 99990)"
10-01-2023 18:42:59.080662,"(5.0, 99999, 99990)","(21.0, 32.0, 29.6)","(31.0, 75.0, 64.36363636363636)","(31.0, 70.0, 59.166666666666664)","(2.4, 3.6, 3.518181818181818)","(31.0, 55.0, 47.0)","(6.0, 6.8, 6.355555555555555)","(5.0, 6.6, 6.4222222222222225)","(21.0, 34.0, 29.555555555555557)","(10.0, 99999, 99990)"
10-01-2023 18:43:00.236467,"(5.0, 99999, 99990)","(21.0, 32.0, 29.6)","(31.0, 75.0, 64.36363636363636)","(31.0, 65.0, 60.333333333333336)","(2.4, 3.55, 3.433333333333333)","(31.0, 55.0, 47.0)","(6.0, 6.8, 6.266666666666667)","(5.0, 6.6, 6.4222222222222225)","(21.0, 34.0, 29.555555555555557)","(10.0, 99999, 99990)"
10-01-2023 18:43:01.406160,"(5.0, 99999, 99990)","(21.0, 32.0, 29.6)","(31.0, 75.0, 47.25)","(31.0, 65.0, 56.25)","(2.4, 3.55, 3.4527777777777775)","(31.0, 55.0, 47.5)","(6.0, 6.6, 6.266666666666667)","(5.0, 6.6, 6.4222222222222225)","(21.0, 34.0, 29.555555555555557)","(10.0, 99999, 99990)"
10-01-2023 18:43:02.551445,"(5.0, 99999, 99990)","(21.0, 32.0, 29.6)","(31.0, 75.0, 44.166666666666664)","(31.0, 65.0, 58.7)","(2.4, 3.55, 3.440625)","(31.0, 55.0, 49.166666666666664)","(6.0, 6.6, 6.266666666666667)","(5.0, 6.6, 6.433333333333334)","(21.0, 34.0, 29.555555555555557)","(10.0, 99999, 99990)"
10-01-2023 18:43:03.651640,"(5.0, 99999, 99990)","(21.0, 32.0, 29.6)","(31.0, 75.0, 44.166666666666664)","(31.0, 65.0, 58.7)","(2.4, 3.4, 3.2592592592592595)","(31.0, 55.0, 49.166666666666664)","(6.0, 6.6, 6.266666666666667)","(5.0, 6.6, 6.433333333333334)","(21.0, 34.0, 29.555555555555557)","(10.0, 99999, 99990)"
10-01-2023 18:43:04.761288,"(5.0, 99999, 99990)","(21.0, 32.0, 29.6)","(31.0, 75.0, 44.166666666666664)","(31.0, 65.0, 58.7)","(2.4, 3.4, 3.2592592592592595)","(31.0, 55.0, 49.166666666666664)","(6.0, 6.6, 6.3428571428571425)","(5.0, 6.6, 6.433333333333334)","(21.0, 34.0, 29.555555555555557)","(10.0, 99999, 99990)"
10-01-2023 18:43:05.935206,"(5.0, 99999, 99990)","(21.0, 32.0, 29.6)","(31.0, 75.0, 44.166666666666664)","(31.0, 65.0, 58.7)","(2.4, 3.4, 3.272727272727273)","(31.0, 55.0, 49.166666666666664)","(6.0, 6.6, 6.3428571428571425)","(5.0, 6.6, 6.4222222222222225)","(21.0, 34.0, 29.555555555555557)","(10.0, 99999, 99990)"
10-01-2023 18:43:07.094285,"(5.0, 99999, 99990)","(21.0, 32.0, 29.6)","(31.0, 75.0, 44.166666666666664)","(31.0, 65.0, 58.7)","(2.4, 3.4, 3.3151515151515154)","(31.0, 55.0, 49.166666666666664)","(6.0, 6.6, 6.3428571428571425)","(5.0, 6.6, 6.408333333333333)","(21.0, 34.0, 29.555555555555557)","(10.0, 99999, 99990)"
10-01-2023 18:43:08.242538,"(5.0, 99999, 99990)","(21.0, 32.0, 29.6)","(31.0, 75.0, 44.166666666666664)","(31.0, 65.0, 58.7)","(2.4, 3.4, 3.3151515151515154)","(31.0, 55.0, 49.166666666666664)","(6.0, 6.6, 6.3428571428571425)","(5.0, 6.6, 6.408333333333333)","(21.0, 34.0, 29.555555555555557)","(10.0, 99999, 99990)"
10-01-2023 18:43:09.392811,"(5.0, 99999, 99990)","(21.0, 32.0, 29.6)","(31.0, 75.0, 44.166666666666664)","(31.0, 65.0, 58.7)","(2.4, 3.4, 3.3363636363636364)","(31.0, 55.0, 48.125)","(6.0, 6.6, 6.3428571428571425)","(5.0, 6.6, 6.408333333333333)","(21.0, 34.0, 29.555555555555557)","(10.0, 99999, 99990)"
10-01-2023 18:43:10.618994,"(5.0, 99999, 99990)","(21.0, 32.0, 29.333333333333332)","(31.0, 75.0, 53.125)","(31.0, 65.0, 58.0)","(2.4, 3.4, 3.7720930232558136)","(31.0, 55.0, 47.0)","(6.0, 6.6, 6.046153846153846)","(5.0, 6.6, 6.288888888888889)","(21.0, 34.0, 29.0)","(10.0, 99999, 99990)"
10-01-2023 18:43:11.740088,"(5.0, 99999, 99990)","(21.0, 32.0, 29.333333333333332)","(31.0, 75.0, 61.0)","(31.0, 65.0, 56.0)","(2.4, 3.8, 3.794736842105263)","(31.0, 55.0, 47.0)","(6.0, 6.2, 6.009090909090909)","(5.0, 6.4, 6.282051282051282)","(21.0, 34.0, 29.0)","(10.0, 99999, 99990)"
10-01-2023 18:43:12.847378,"(5.0, 99999, 99990)","(21.0, 32.0, 29.333333333333332)","(31.0, 70.0, 58.0)","(31.0, 60.0, 56.0)","(2.4, 3.8, 3.794736842105263)","(31.0, 55.0, 47.0)","(6.0, 6.2, 5.95)","(5.0, 6.4, 6.282051282051282)","(21.0, 34.0, 29.0)","(10.0, 99999, 99990)"
10-01-2023 18:43:13.969012,"(5.0, 99999, 99990)","(21.0, 32.0, 29.333333333333332)","(31.0, 65.0, 49.375)","(31.0, 60.0, 52.72727272727273)","(2.4, 3.8, 3.794736842105263)","(31.0, 55.0, 47.0)","(6.0, 6.2, 5.768)","(5.0, 6.4, 6.288888888888889)","(21.0, 34.0, 29.0)","(10.0, 99999, 99990)"
10-01-2023 18:43:15.114839,"(5.0, 99999, 99990)","(21.0, 32.0, 29.333333333333332)","(31.0, 65.0, 49.375)","(31.0, 60.0, 52.72727272727273)","(2.4, 3.8, 3.794736842105263)","(31.0, 55.0, 55.5)","(6.0, 6.2, 5.684)","(5.0, 6.4, 6.1947368421052635)","(21.0, 34.0, 29.0)","(10.0, 99999, 99990)"
10-01-2023 18:43:16.234831,"(5.0, 99999, 99990)","(21.0, 32.0, 29.333333333333332)","(31.0, 65.0, 49.375)","(31.0, 60.0, 52.72727272727273)","(2.4, 3.8, 3.794736842105263)","(31.0, 65.0, 62.625)","(6.0, 5.9, 5.637499999999999)","(5.0, 6.2, 6.1947368421052635)","(21.0, 34.0, 29.0)","(10.0, 99999, 99990)"
10-01-2023 18:43:17.432269,"(5.0, 99999, 99990)","(21.0, 32.0, 29.333333333333332)","(31.0, 65.0, 54.61538461538461)","(31.0, 60.0, 52.72727272727273)","(2.4, 3.8, 3.794736842105263)","(31.0, 65.0, 62.57142857142857)","(6.0, 5.9, 5.741509433962264)","(5.0, 6.2, 6.194117647058824)","(21.0, 34.0, 29.0)","(10.0, 99999, 99990)"
10-01-2023 18:43:18.656581,"(5.0, 99999, 99990)","(21.0, 32.0, 29.333333333333332)","(31.0, 65.0, 54.61538461538461)","(31.0, 60.0, 52.72727272727273)","(2.4, 3.8, 3.794736842105263)","(31.0, 65.0, 62.57142857142857)","(6.0, 5.9, 5.581818181818182)","(5.0, 6.2, 6.175)","(21.0, 34.0, 29.0)","(10.0, 99999, 99990)"
10-01-2023 18:43:19.786383,"(5.0, 99999, 99990)","(21.0, 32.0, 29.333333333333332)","(31.0, 65.0, 54.61538461538461)","(31.0, 60.0, 52.72727272727273)","(2.4, 3.8, 3.794736842105263)","(31.0, 65.0, 62.57142857142857)","(6.0, 5.9, 5.810714285714286)","(5.0, 6.2, 6.175)","(21.0, 34.0, 29.0)","(10.0, 99999, 99990)"
10-01-2023 18:43:20.886029,"(5.0, 99999, 99990)","(21.0, 32.0, 29.333333333333332)","(31.0, 65.0, 54.61538461538461)","(31.0, 60.0, 52.72727272727273)","(2.4, 3.8, 3.794736842105263)","(31.0, 65.0, 62.57142857142857)","(6.0, 5.9, 5.775)","(5.0, 6.2, 6.175)","(21.0, 34.0, 29.0)","(10.0, 99999, 99990)"
10-01-2023 18:43:22.034972,"(5.0, 99999, 99990)","(21.0, 32.0, 29.333333333333332)","(31.0, 65.0, 45.833333333333336)","(31.0, 60.0, 52.72727272727273)","(2.4, 3.8, 3.794736842105263)","(31.0, 65.0, 62.57142857142857)","(6.0, 5.9, 5.775)","(5.0, 6.2, 6.175)","(21.0, 34.0, 29.0)","(10.0, 99999, 99990)"
10-01-2023 18:43:23.211709,"(5.0, 99999, 99990)","(21.0, 32.0, 29.333333333333332)","(31.0, 65.0, 53.5)","(31.0, 60.0, 52.72727272727273)","(2.4, 3.8, 3.7795454545454543)","(31.0, 65.0, 62.57142857142857)","(6.0, 5.9, 5.677777777777778)","(5.0, 6.2, 6.175)","(21.0, 34.0, 29.0)","(10.0, 99999, 99990)"
10-01-2023 18:43:24.362272,"(5.0, 99999, 99990)","(21.0, 32.0, 29.333333333333332)","(31.0, 65.0, 53.5)","(31.0, 60.0, 52.72727272727273)","(2.4, 3.8, 3.792307692307692)","(31.0, 65.0, 62.57142857142857)","(6.0, 5.9, 5.573076923076924)","(5.0, 6.2, 5.962162162162162)","(21.0, 34.0, 27.5)","(10.0, 99999, 99990)"
10-01-2023 18:43:25.489614,"(5.0, 99999, 99990)","(21.0, 32.0, 29.333333333333332)","(31.0, 65.0, 53.5)","(31.0, 60.0, 56.875)","(2.4, 4.1, 3.809090909090909)","(31.0, 65.0, 62.57142857142857)","(6.0, 5.7, 5.532)","(5.0, 6.2, 5.962162162162162)","(21.0, 32.0, 28.6)","(10.0, 99999, 99990)"
10-01-2023 18:43:26.650821,"(5.0, 99999, 99990)","(21.0, 32.0, 29.333333333333332)","(31.0, 65.0, 53.5)","(31.0, 60.0, 80.0)","(2.4, 4.1, 3.8421052631578947)","(31.0, 65.0, 62.57142857142857)","(6.0, 5.7, 5.532)","(5.0, 6.2, 5.962162162162162)","(21.0, 30.0, 28.6)","(10.0, 99999, 99990)"
10-01-2023 18:43:27.745034,"(5.0, 99999, 99990)","(21.0, 32.0, 29.333333333333332)","(31.0, 65.0, 53.5)","(31.0, 120.0, 80.0)","(2.4, 4.0, 3.8421052631578947)","(31.0, 65.0, 63.333333333333336)","(6.0, 5.7, 5.452941176470588)","(5.0, 6.2, 5.9714285714285715)","(21.0, 30.0, 28.6)","(10.0, 99999, 99990)"
10-01-2023 18:43:28.876345,"(5.0, 99999, 99990)","(21.0, 32.0, 29.333333333333332)","(31.0, 65.0, 53.5)","(31.0, 120.0, 102.85714285714286)","(2.4, 4.0, 3.8421052631578947)","(31.0, 65.0, 63.5)","(6.0, 5.7, 5.5249999999999995)","(5.0, 6.2, 5.9875)","(21.0, 30.0, 28.6)","(10.0, 99999, 99990)"
10-01-2023 18:43:30.059159,"(5.0, 99999, 99990)","(21.0, 32.0, 29.333333333333332)","(31.0, 65.0, 53.5)","(31.0, 160.0, 104.44444444444444)","(2.4, 4.0, 3.8421052631578947)","(31.0, 65.0, 63.5)","(6.0, 5.6, 5.5249999999999995)","(5.0, 6.0, 5.9875)","(21.0, 30.0, 28.6)","(10.0, 99999, 99990)"
10-01-2023 18:43:31.252472,"(5.0, 99999, 99990)","(21.0, 32.0, 28.4)","(31.0, 65.0, 56.375)","(31.0, 140.0, 106.25)","(2.4, 4.0, 3.7416666666666667)","(31.0, 65.0, 63.5)","(6.0, 5.6, 5.658536585365853)","(5.0, 6.0, 5.983333333333333)","(21.0, 30.0, 28.6)","(10.0, 99999, 99990)"
10-01-2023 18:43:32.345244,"(5.0, 99999, 99990)","(21.0, 32.0, 29.0)","(31.0, 65.0, 56.375)","(31.0, 120.0, 113.125)","(2.4, 3.95, 3.805263157894737)","(31.0, 65.0, 63.5)","(6.0, 6.0, 5.756521739130434)","(5.0, 6.0, 5.983333333333333)","(21.0, 30.0, 28.6)","(10.0, 99999, 99990)"
10-01-2023 18:43:33.455989,"(5.0, 99999, 99990)","(21.0, 32.0, 29.0)","(31.0, 65.0, 56.375)","(31.0, 120.0, 113.125)","(2.4, 3.95, 3.8714285714285714)","(31.0, 65.0, 63.5)","(6.0, 5.8, 5.703846153846154)","(5.0, 6.0, 5.983333333333333)","(21.0, 30.0, 28.6)","(10.0, 99999, 99990)"
10-01-2023 18:43:34.641393,"(5.0, 99999, 99990)","(21.0, 32.0, 29.0)","(31.0, 65.0, 56.375)","(31.0, 120.0, 112.14285714285714)","(2.4, 4.0, 3.8333333333333335)","(31.0, 65.0, 63.5)","(6.0, 5.8, 5.7375)","(5.0, 6.0, 5.983333333333333)","(21.0, 30.0, 28.6)","(10.0, 99999, 99990)"
10-01-2023 18:43:35.848259,"(5.0, 99999, 99990)","(21.0, 32.0, 29.0)","(31.0, 65.0, 47.75)","(31.0, 120.0, 112.14285714285714)","(2.4, 4.0, 3.8695652173913047)","(31.0, 65.0, 63.5)","(6.0, 5.8, 5.7375)","(5.0, 6.0, 5.828571428571429)","(21.0, 30.0, 28.6)","(10.0, 99999, 99990)"
10-01-2023 18:43:36.999063,"(5.0, 99999, 99990)","(21.0, 32.0, 29.0)","(31.0, 65.0, 47.75)","(31.0, 120.0, 112.14285714285714)","(2.4, 4.0, 3.8695652173913047)","(31.0, 65.0, 63.5)","(6.0, 5.8, 5.7375)","(5.0, 5.9, 5.752941176470588)","(21.0, 30.0, 28.6)","(10.0, 99999, 99990)"
10-01-2023 18:43:38.134547,"(5.0, 99999, 99990)","(21.0, 25.0, 24.25)","(31.0, 65.0, 47.75)","(31.0, 120.0, 112.14285714285714)","(2.4, 4.0, 3.84375)","(31.0, 65.0, 63.5)","(6.0, 5.8, 5.640000000000001)","(5.0, 5.9, 5.707692307692308)","(21.0, 30.0, 21.76923076923077)","(10.0, 99999, 99990)"
10-01-2023 18:43:39.290688,"(5.0, 99999, 99990)","(21.0, 25.0, 24.25)","(31.0, 65.0, 56.375)","(31.0, 120.0, 111.66666666666667)","(2.4, 4.0, 3.896551724137931)","(31.0, 65.0, 63.5)","(6.0, 5.7, 5.897014925373135)","(5.0, 5.9, 5.482758620689656)","(21.0, 22.0, 21.76923076923077)","(10.0, 99999, 99990)"
10-01-2023 18:43:40.495148,"(5.0, 99999, 99990)","(21.0, 25.0, 24.25)","(31.0, 65.0, 54.5)","(31.0, 120.0, 114.44444444444444)","(2.4, 4.0, 3.835714285714286)","(31.0, 65.0, 63.5)","(6.0, 5.9, 5.885915492957746)","(5.0, 6.2, 5.65)","(21.0, 22.0, 21.76923076923077)","(10.0, 99999, 99990)"
10-01-2023 18:43:41.604433,"(5.0, 99999, 99990)","(21.0, 25.0, 24.25)","(31.0, 65.0, 54.5)","(31.0, 120.0, 114.44444444444444)","(2.4, 3.95, 3.771428571428572)","(31.0, 65.0, 63.5)","(6.0, 5.9, 5.792982456140351)","(5.0, 5.9, 5.65)","(21.0, 22.0, 21.625)","(10.0, 99999, 99990)"
10-01-2023 18:43:42.689120,"(5.0, 99999, 99990)","(21.0, 25.0, 24.25)","(31.0, 65.0, 59.27272727272727)","(31.0, 120.0, 114.44444444444444)","(2.4, 3.95, 3.8715686274509804)","(31.0, 65.0, 63.5)","(6.0, 5.8, 5.788235294117647)","(5.0, 5.9, 5.65)","(21.0, 22.0, 21.5)","(10.0, 99999, 99990)"
10-01-2023 18:43:43.793418,"(5.0, 99999, 99990)","(21.0, 25.0, 24.294117647058822)","(31.0, 65.0, 60.8)","(31.0, 120.0, 110.0)","(2.4, 3.95, 3.970731707317073)","(31.0, 65.0, 63.5)","(6.0, 5.8, 5.788235294117647)","(5.0, 5.9, 5.65)","(21.0, 22.0, 21.5)","(10.0, 99999, 99990)"
10-01-2023 18:43:44.922149,"(5.0, 99999, 99990)","(21.0, 25.0, 23.25)","(31.0, 65.0, 60.8)","(31.0, 120.0, 110.0)","(2.4, 4.0, 3.919318181818182)","(31.0, 65.0, 63.5)","(6.0, 5.8, 5.788235294117647)","(5.0, 5.9, 5.550000000000001)","(21.0, 22.0, 19.96875)","(10.0, 99999, 99990)"
10-01-2023 18:43:46.060443,"(5.0, 99999, 99990)","(21.0, 25.0, 23.25)","(31.0, 65.0, 60.8)","(31.0, 120.0, 110.0)","(2.4, 3.95, 3.919318181818182)","(31.0, 65.0, 63.5)","(6.0, 5.8, 5.788235294117647)","(5.0, 5.9, 5.62)","(21.0, 22.0, 19.96875)","(10.0, 99999, 99990)"
10-01-2023 18:43:47.255473,"(5.0, 99999, 99990)","(21.0, 25.0, 23.25)","(31.0, 60.0, 55.294117647058826)","(31.0, 110.0, 102.0)","(2.4, 3.95, 3.919318181818182)","(31.0, 65.0, 63.5)","(6.0, 5.8, 5.788235294117647)","(5.0, 5.9, 5.678947368421053)","(21.0, 22.0, 19.96875)","(10.0, 99999, 99990)"
10-01-2023 18:43:48.476086,"(5.0, 99999, 99990)","(21.0, 25.0, 23.25)","(31.0, 60.0, 55.294117647058826)","(31.0, 110.0, 102.0)","(2.4, 3.95, 3.9125)","(31.0, 65.0, 63.5)","(6.0, 5.8, 5.788235294117647)","(5.0, 5.9, 5.862500000000001)","(21.0, 22.0, 19.96875)","(10.0, 99999, 99990)"
10-01-2023 18:43:49.586510,"(5.0, 99999, 99990)","(21.0, 25.0, 23.25)","(31.0, 60.0, 55.294117647058826)","(31.0, 110.0, 102.0)","(2.4, 4.1, 3.86875)","(31.0, 65.0, 64.62962962962963)","(6.0, 5.8, 5.788235294117647)","(5.0, 5.9, 5.55)","(21.0, 22.0, 20.375)","(10.0, 99999, 99990)"
10-01-2023 18:43:50.711346,"(5.0, 99999, 99990)","(21.0, 25.0, 23.25)","(31.0, 100.0, 98.26086956521739)","(31.0, 110.0, 102.0)","(2.4, 4.0, 3.86875)","(31.0, 65.0, 64.62962962962963)","(6.0, 5.8, 5.788235294117647)","(5.0, 5.8, 5.55)","(21.0, 22.0, 20.375)","(10.0, 99999, 99990)"
10-01-2023 18:43:51.848717,"(5.0, 99999, 99990)","(21.0, 25.0, 23.25)","(31.0, 100.0, 98.26086956521739)","(31.0, 110.0, 94.0)","(2.4, 4.0, 3.8833333333333333)","(31.0, 65.0, 64.62962962962963)","(6.0, 5.8, 5.757692307692308)","(5.0, 5.8, 5.7555555555555555)","(21.0, 22.0, 20.375)","(10.0, 99999, 99990)"
10-01-2023 18:43:52.968791,"(5.0, 99999, 99990)","(21.0, 25.0, 23.25)","(31.0, 100.0, 98.26086956521739)","(31.0, 110.0, 94.0)","(2.4, 3.95, 3.8833333333333333)","(31.0, 65.0, 64.62962962962963)","(6.0, 5.8, 5.757142857142857)","(5.0, 5.8, 5.725)","(21.0, 22.0, 20.375)","(10.0, 99999, 99990)"
10-01-2023 18:43:54.105679,"(5.0, 99999, 99990)","(21.0, 25.0, 23.25)","(31.0, 100.0, 98.33333333333334)","(31.0, 110.0, 94.0)","(2.4, 3.95, 3.8957894736842102)","(31.0, 65.0, 64.62962962962963)","(6.0, 5.8, 5.756578947368421)","(5.0, 5.8, 5.725)","(21.0, 22.0, 29.75)","(10.0, 99999, 99990)"
10-01-2023 18:43:55.271992,"(5.0, 99999, 99990)","(21.0, 25.0, 23.25)","(31.0, 100.0, 92.85714285714286)","(31.0, 110.0, 94.0)","(2.4, 3.9, 3.8957894736842102)","(31.0, 65.0, 64.62962962962963)","(6.0, 5.8, 5.75375)","(5.0, 5.8, 5.725)","(21.0, 40.0, 33.888888888888886)","(10.0, 99999, 99990)"
10-01-2023 18:43:56.410433,"(5.0, 99999, 99990)","(21.0, 25.0, 23.25)","(31.0, 95.0, 93.54166666666666)","(31.0, 110.0, 94.0)","(2.4, 3.9, 3.892857142857143)","(31.0, 65.0, 64.62962962962963)","(6.0, 5.8, 5.756578947368421)","(5.0, 5.8, 5.725)","(21.0, 38.0, 33.9375)","(10.0, 99999, 99990)"
10-01-2023 18:43:57.639834,"(5.0, 99999, 99990)","(21.0, 25.0, 22.666666666666668)","(31.0, 110.0, 90.96153846153847)","(31.0, 110.0, 94.0)","(2.4, 3.9, 3.8858490566037736)","(31.0, 65.0, 64.62962962962963)","(6.0, 5.8, 5.756578947368421)","(5.0, 5.8, 5.42608695652174)","(21.0, 36.0, 33.9375)","(10.0, 99999, 99990)"
10-01-2023 18:43:58.761038,"(5.0, 99999, 99990)","(21.0, 25.0, 22.666666666666668)","(31.0, 95.0, 90.96153846153847)","(31.0, 110.0, 94.0)","(2.4, 3.9, 3.8858490566037736)","(31.0, 65.0, 64.62962962962963)","(6.0, 5.8, 5.756578947368421)","(5.0, 5.8, 5.42608695652174)","(21.0, 36.0, 33.9375)","(10.0, 99999, 99990)"
10-01-2023 18:43:59.848279,"(5.0, 99999, 99990)","(21.0, 24.0, 21.529411764705884)","(31.0, 95.0, 90.96153846153847)","(31.0, 110.0, 100.0)","(2.4, 3.9, 3.776086956521739)","(31.0, 65.0, 64.62962962962963)","(6.0, 5.8, 5.756578947368421)","(5.0, 5.8, 5.520779220779221)","(21.0, 36.0, 25.5)","(10.0, 99999, 99990)"
10-01-2023 18:44:00.935457,"(5.0, 99999, 99990)","(21.0, 24.0, 22.25)","(31.0, 95.0, 90.96153846153847)","(31.0, 110.0, 100.0)","(2.4, 3.85, 3.776086956521739)","(31.0, 65.0, 64.62962962962963)","(6.0, 5.8, 5.756578947368421)","(5.0, 5.8, 5.520779220779221)","(21.0, 36.0, 26.192307692307693)","(10.0, 99999, 99990)"
10-01-2023 18:44:02.091298,"(5.0, 99999, 99990)","(21.0, 24.0, 22.25)","(31.0, 95.0, 90.96153846153847)","(31.0, 110.0, 100.0)","(2.4, 3.85, 3.7866666666666666)","(31.0, 65.0, 64.62962962962963)","(6.0, 5.8, 5.756578947368421)","(5.0, 5.8, 5.535294117647059)","(21.0, 34.0, 29.045454545454547)","(10.0, 99999, 99990)"
10-01-2023 18:44:03.309943,"(5.0, 99999, 99990)","(21.0, 24.0, 22.25)","(31.0, 95.0, 89.81481481481481)","(31.0, 110.0, 115.0)","(2.4, 3.85, 3.7866666666666666)","(31.0, 65.0, 105.0)","(6.0, 5.8, 5.756578947368421)","(5.0, 5.8, 5.535294117647059)","(21.0, 30.0, 24.444444444444443)","(10.0, 99999, 99990)"
10-01-2023 18:44:04.632879,"(5.0, 99999, 99990)","(21.0, 24.0, 22.25)","(31.0, 95.0, 89.81481481481481)","(31.0, 130.0, 115.0)","(2.4, 3.85, 3.767391304347826)","(31.0, 110.0, 100.9090909090909)","(6.0, 5.8, 5.745)","(5.0, 5.8, 5.381132075471698)","(21.0, 30.0, 25.227272727272727)","(10.0, 99999, 99990)"
10-01-2023 18:44:05.812669,"(5.0, 99999, 99990)","(21.0, 24.0, 22.25)","(31.0, 95.0, 81.66666666666667)","(31.0, 130.0, 115.0)","(2.4, 3.85, 3.767391304347826)","(31.0, 110.0, 100.9090909090909)","(6.0, 5.8, 5.882352941176471)","(5.0, 5.4, 5.379591836734694)","(21.0, 30.0, 25.227272727272727)","(10.0, 99999, 99990)"
10-01-2023 18:44:06.967377,"(5.0, 99999, 99990)","(21.0, 23.0, 22.133333333333333)","(31.0, 95.0, 81.66666666666667)","(31.0, 130.0, 115.0)","(2.4, 3.85, 3.767391304347826)","(31.0, 110.0, 100.9090909090909)","(6.0, 5.9, 5.752542372881356)","(5.0, 5.4, 5.379591836734694)","(21.0, 30.0, 25.227272727272727)","(10.0, 99999, 99990)"
10-01-2023 18:44:08.147346,"(5.0, 99999, 99990)","(21.0, 23.0, 22.133333333333333)","(31.0, 95.0, 85.0)","(31.0, 130.0, 115.0)","(2.4, 3.85, 3.767391304347826)","(31.0, 110.0, 100.9090909090909)","(6.0, 5.8, 5.749090909090909)","(5.0, 5.4, 5.379591836734694)","(21.0, 30.0, 23.4375)","(10.0, 99999, 99990)"
10-01-2023 18:44:09.291986,"(5.0, 99999, 99990)","(21.0, 23.0, 22.133333333333333)","(31.0, 95.0, 85.0)","(31.0, 130.0, 115.0)","(2.4, 3.85, 3.767391304347826)","(31.0, 110.0, 91.81818181818181)","(6.0, 5.8, 5.749090909090909)","(5.0, 5.4, 5.379591836734694)","(21.0, 30.0, 23.4375)","(10.0, 99999, 99990)"
10-01-2023 18:44:10.368707,"(5.0, 99999, 99990)","(21.0, 23.0, 22.105263157894736)","(31.0, 95.0, 85.0)","(31.0, 130.0, 115.0)","(2.4, 3.85, 3.767391304347826)","(31.0, 110.0, 91.81818181818181)","(6.0, 5.8, 5.749090909090909)","(5.0, 5.4, 5.379591836734694)","(21.0, 30.0, 23.4375)","(10.0, 99999, 99990)"
10-01-2023 18:44:11.535661,"(5.0, 99999, 99990)","(21.0, 23.0, 22.133333333333333)","(31.0, 95.0, 85.0)","(31.0, 130.0, 115.0)","(2.4, 3.85, 3.7837209302325583)","(31.0, 110.0, 96.66666666666667)","(6.0, 5.8, 5.749090909090909)","(5.0, 5.4, 5.379591836734694)","(21.0, 30.0, 23.4375)","(10.0, 99999, 99990)"
10-01-2023 18:44:12.686382,"(5.0, 99999, 99990)","(21.0, 23.0, 22.31578947368421)","(31.0, 95.0, 90.65217391304347)","(31.0, 130.0, 115.0)","(2.4, 3.85, 3.7958333333333334)","(31.0, 110.0, 96.66666666666667)","(6.0, 5.8, 5.861538461538461)","(5.0, 5.4, 5.379591836734694)","(21.0, 30.0, 23.4375)","(10.0, 99999, 99990)"
10-01-2023 18:44:13.828735,"(5.0, 99999, 99990)","(21.0, 23.0, 22.31578947368421)","(31.0, 95.0, 90.65217391304347)","(31.0, 130.0, 115.0)","(2.4, 3.8, 3.9732142857142856)","(31.0, 110.0, 96.66666666666667)","(6.0, 6.2, 6.0804347826086955)","(5.0, 5.4, 5.37872340425532)","(21.0, 30.0, 23.4375)","(10.0, 99999, 99990)"
10-01-2023 18:44:14.907204,"(5.0, 99999, 99990)","(21.0, 23.0, 22.31578947368421)","(31.0, 95.0, 93.75)","(31.0, 130.0, 115.0)","(2.4, 4.0, 3.9732142857142856)","(31.0, 110.0, 96.66666666666667)","(6.0, 6.2, 6.0804347826086955)","(5.0, 5.4, 5.344444444444444)","(21.0, 30.0, 23.4375)","(10.0, 99999, 99990)"
10-01-2023 18:44:16.001805,"(5.0, 99999, 99990)","(21.0, 23.0, 22.26086956521739)","(31.0, 95.0, 93.75)","(31.0, 130.0, 115.0)","(2.4, 4.0, 3.9970967741935484)","(31.0, 110.0, 91.81818181818181)","(6.0, 6.2, 6.0804347826086955)","(5.0, 5.4, 5.338095238095238)","(21.0, 30.0, 23.4375)","(10.0, 99999, 99990)"
10-01-2023 18:44:17.305637,"(5.0, 99999, 99990)","(21.0, 23.0, 22.26086956521739)","(31.0, 95.0, 92.61904761904762)","(31.0, 130.0, 122.5)","(2.4, 4.0, 3.9970394736842105)","(31.0, 110.0, 93.33333333333334)","(6.0, 6.2, 6.0804347826086955)","(5.0, 5.4, 5.338095238095238)","(21.0, 30.0, 23.4375)","(10.0, 99999, 99990)"
