,Social Virtigo,Check Me Out,Opawa Max,Big Time Epic,Big Time Punga,Big Time Girly,Kina Magic
16-12-2022 13:35:14.762161,"(3.8, 5.9, 4.7272727272727275)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.5, 4.2, 3.4000000000000004)","(13.0, 32.0, 24.875)","(17.0, 130.0, 84.19999999999999)","(21.0, 190.0, 105.0)"
16-12-2022 13:35:15.845655,"(3.8, 5.9, 4.7272727272727275)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.5, 4.2, 3.4000000000000004)","(13.0, 32.0, 24.875)","(17.0, 130.0, 84.19999999999999)","(21.0, 190.0, 105.0)"
16-12-2022 13:35:16.972266,"(3.8, 5.9, 4.7272727272727275)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.5, 4.2, 3.4000000000000004)","(13.0, 32.0, 24.875)","(17.0, 130.0, 84.19999999999999)","(21.0, 190.0, 105.0)"
16-12-2022 13:35:18.012860,"(3.8, 5.9, 5.373469387755103)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.5, 4.2, 3.4000000000000004)","(13.0, 32.0, 17.375)","(17.0, 130.0, 84.19999999999999)","(21.0, 190.0, 105.0)"
16-12-2022 13:35:18.927789,"(3.8, 5.8, 5.3)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.5, 4.2, 3.4000000000000004)","(13.0, 32.0, 17.375)","(17.0, 130.0, 84.19999999999999)","(21.0, 190.0, 105.0)"
16-12-2022 13:35:19.895186,"(3.8, 5.8, 5.3)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.5, 4.2, 3.4000000000000004)","(13.0, 32.0, 23.642857142857142)","(17.0, 130.0, 84.19999999999999)","(21.0, 190.0, 105.0)"
16-12-2022 13:35:20.934023,"(3.8, 5.8, 5.3)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.5, 4.2, 3.4000000000000004)","(13.0, 32.0, 23.642857142857142)","(17.0, 130.0, 25.884615384615387)","(21.0, 190.0, 105.0)"
16-12-2022 13:35:21.911520,"(3.8, 5.8, 5.3)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.5, 4.2, 3.4000000000000004)","(13.0, 32.0, 27.125)","(17.0, 38.0, 25.884615384615387)","(21.0, 190.0, 105.0)"
16-12-2022 13:35:22.883410,"(3.8, 5.8, 5.06875)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.5, 4.2, 3.4000000000000004)","(13.0, 32.0, 27.125)","(17.0, 38.0, 25.884615384615387)","(21.0, 190.0, 163.59375)"
16-12-2022 13:35:23.860259,"(3.8, 5.8, 5.06875)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.5, 4.2, 3.5250000000000004)","(13.0, 32.0, 27.125)","(17.0, 38.0, 25.884615384615387)","(21.0, 190.0, 50.0)"
16-12-2022 13:35:24.884473,"(3.8, 5.8, 5.06875)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.5, 4.2, 3.5250000000000004)","(13.0, 32.0, 27.125)","(17.0, 38.0, 25.884615384615387)","(21.0, 190.0, 50.0)"
16-12-2022 13:35:25.936465,"(3.8, 5.8, 5.06875)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.5, 4.2, 3.5250000000000004)","(13.0, 32.0, 25.666666666666668)","(17.0, 38.0, 25.884615384615387)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:27.017101,"(3.8, 5.8, 4.459375)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.5, 4.2, 3.5250000000000004)","(13.0, 32.0, 25.666666666666668)","(17.0, 38.0, 25.884615384615387)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:28.032835,"(3.8, 5.8, 4.459375)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.5, 4.2, 3.5250000000000004)","(13.0, 32.0, 25.666666666666668)","(17.0, 38.0, 25.884615384615387)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:29.085192,"(3.8, 5.8, 4.459375)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.5, 4.2, 3.5250000000000004)","(13.0, 32.0, 25.666666666666668)","(17.0, 38.0, 25.884615384615387)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:30.183074,"(3.8, 5.8, 4.459375)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.5, 4.2, 3.5250000000000004)","(13.0, 32.0, 25.666666666666668)","(17.0, 38.0, 25.884615384615387)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:31.169320,"(3.8, 5.8, 4.459375)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.5, 4.2, 3.5250000000000004)","(13.0, 32.0, 25.666666666666668)","(17.0, 38.0, 25.884615384615387)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:32.173120,"(3.8, 5.8, 4.459375)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.5, 4.2, 3.5250000000000004)","(13.0, 32.0, 25.666666666666668)","(17.0, 38.0, 25.884615384615387)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:33.178600,"(3.8, 5.8, 4.459375)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.5, 4.2, 3.463636363636364)","(13.0, 32.0, 25.5)","(17.0, 38.0, 25.884615384615387)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:34.171141,"(3.8, 5.8, 4.459375)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.5, 4.2, 3.4727272727272727)","(13.0, 32.0, 25.5)","(17.0, 38.0, 25.884615384615387)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:35.253230,"(3.8, 5.8, 4.459375)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.5, 4.2, 3.4727272727272727)","(13.0, 32.0, 25.5)","(17.0, 38.0, 25.884615384615387)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:36.231779,"(3.8, 5.8, 4.459375)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.6, 4.2, 3.4727272727272727)","(14.0, 32.0, 25.5)","(17.0, 38.0, 25.884615384615387)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:37.126092,"(3.8, 5.8, 4.459375)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.6, 4.2, 3.4727272727272727)","(14.0, 32.0, 25.5)","(17.0, 38.0, 27.03333333333333)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:38.175966,"(3.8, 5.8, 4.459375)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.6, 4.2, 3.4000000000000004)","(14.0, 32.0, 24.875)","(17.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:39.186286,"(3.8, 5.8, 3.9666666666666663)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.6, 4.2, 3.4000000000000004)","(14.0, 32.0, 24.875)","(17.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:40.198632,"(3.8, 5.8, 3.9666666666666663)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.6, 4.2, 3.4000000000000004)","(14.0, 32.0, 24.875)","(17.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:41.188311,"(3.8, 5.8, 3.9666666666666663)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.6, 4.2, 3.4000000000000004)","(14.0, 32.0, 24.875)","(17.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:42.183752,"(3.8, 5.8, 3.9666666666666663)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.6, 4.2, 3.4000000000000004)","(14.0, 32.0, 24.875)","(17.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:43.218388,"(3.8, 5.8, 3.9666666666666663)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.6, 4.2, 3.4000000000000004)","(14.0, 32.0, 24.875)","(17.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:44.194919,"(3.8, 5.8, 3.9666666666666663)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.6, 4.2, 3.4000000000000004)","(14.0, 32.0, 24.875)","(17.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:45.203420,"(3.8, 5.8, 3.9666666666666663)","(3.1, 4.4, 3.5473684210526315)","(6.5, 22.0, 9.866666666666667)","(2.6, 4.2, 3.4000000000000004)","(14.0, 32.0, 24.875)","(17.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:46.217063,"(3.8, 5.8, 3.9666666666666663)","(3.1, 4.3, 4.05)","(6.5, 22.0, 9.866666666666667)","(2.6, 4.2, 3.41)","(14.0, 32.0, 24.875)","(17.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:47.221269,"(3.8, 5.8, 3.9666666666666663)","(3.1, 4.3, 4.079411764705882)","(6.5, 22.0, 9.866666666666667)","(2.6, 4.2, 3.41)","(14.0, 32.0, 24.875)","(17.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:48.217138,"(3.8, 5.8, 4.5058823529411764)","(3.1, 4.3, 4.079411764705882)","(6.5, 22.0, 9.866666666666667)","(2.6, 4.2, 3.41)","(14.0, 32.0, 24.875)","(17.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:49.193496,"(3.8, 5.8, 4.5058823529411764)","(3.1, 4.3, 4.079411764705882)","(6.5, 22.0, 9.866666666666667)","(2.6, 4.2, 3.41)","(14.0, 32.0, 24.875)","(17.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:50.192899,"(3.8, 5.8, 4.5058823529411764)","(3.1, 4.3, 4.079411764705882)","(6.5, 22.0, 9.866666666666667)","(2.6, 4.2, 3.41)","(14.0, 32.0, 24.875)","(17.0, 38.0, 21.9)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:51.255669,"(3.8, 5.8, 4.5058823529411764)","(3.1, 4.3, 4.079411764705882)","(6.5, 22.0, 9.866666666666667)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(17.0, 38.0, 21.9)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:52.335355,"(3.8, 5.8, 4.5058823529411764)","(3.1, 4.3, 4.079411764705882)","(6.5, 22.0, 9.866666666666667)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(17.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:53.393989,"(3.8, 5.8, 4.5058823529411764)","(3.1, 4.3, 4.079411764705882)","(6.5, 22.0, 10.857142857142858)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(17.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:54.324013,"(3.8, 5.8, 4.5058823529411764)","(3.1, 4.3, 4.079411764705882)","(6.5, 22.0, 10.857142857142858)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(17.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:55.323988,"(3.8, 5.8, 4.5058823529411764)","(3.1, 4.3, 4.079411764705882)","(6.5, 22.0, 15.583333333333334)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(17.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:56.350436,"(3.8, 5.8, 4.5058823529411764)","(3.1, 4.3, 4.079411764705882)","(6.5, 22.0, 15.583333333333334)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(17.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:57.329874,"(3.8, 5.8, 4.5058823529411764)","(3.1, 4.3, 4.079411764705882)","(6.5, 22.0, 15.583333333333334)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(17.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:58.260103,"(3.8, 5.8, 4.5058823529411764)","(3.1, 4.4, 3.776923076923077)","(6.5, 22.0, 15.583333333333334)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(17.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:35:59.247410,"(3.8, 5.8, 4.8)","(3.1, 4.4, 3.776923076923077)","(6.5, 22.0, 15.583333333333334)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(17.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:00.249602,"(3.8, 5.8, 4.5058823529411764)","(3.1, 4.4, 3.776923076923077)","(6.5, 22.0, 15.583333333333334)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(17.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:01.323579,"(3.8, 5.8, 4.49375)","(3.1, 4.4, 3.776923076923077)","(7.0, 22.0, 15.583333333333334)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(18.0, 38.0, 23.363636363636363)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:02.316053,"(3.8, 5.8, 4.49375)","(3.1, 4.4, 3.776923076923077)","(7.0, 22.0, 15.583333333333334)","(2.6, 4.2, 3.490909090909091)","(14.0, 32.0, 18.125)","(18.0, 38.0, 30.84090909090909)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:03.315936,"(3.8, 5.8, 4.49375)","(3.1, 4.4, 3.776923076923077)","(7.0, 23.0, 19.355555555555554)","(2.6, 4.2, 3.490909090909091)","(14.0, 32.0, 18.125)","(18.0, 38.0, 30.84090909090909)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:04.359385,"(3.8, 5.8, 4.49375)","(3.1, 4.4, 3.776923076923077)","(7.0, 23.0, 19.355555555555554)","(2.6, 4.2, 3.490909090909091)","(14.0, 32.0, 18.125)","(18.0, 38.0, 30.84090909090909)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:05.369366,"(3.8, 5.8, 4.49375)","(3.1, 4.4, 3.776923076923077)","(7.0, 23.0, 19.355555555555554)","(2.6, 4.2, 3.42)","(14.0, 32.0, 18.125)","(18.0, 38.0, 30.84090909090909)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:06.352923,"(3.8, 5.8, 4.49375)","(3.1, 4.4, 3.776923076923077)","(7.0, 23.0, 19.355555555555554)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(18.0, 38.0, 30.84090909090909)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:07.385872,"(3.8, 5.8, 4.49375)","(3.1, 4.4, 4.1)","(7.0, 23.0, 19.355555555555554)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(18.0, 38.0, 30.84090909090909)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:08.424731,"(3.8, 5.8, 4.49375)","(3.1, 4.4, 4.1)","(7.0, 23.0, 19.355555555555554)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(18.0, 38.0, 30.84090909090909)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:09.407906,"(3.8, 5.8, 4.49375)","(3.1, 4.4, 4.1)","(7.0, 23.0, 19.355555555555554)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(18.0, 38.0, 30.84090909090909)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:10.323022,"(3.8, 5.8, 5.313953488372093)","(3.1, 4.4, 3.62)","(7.0, 23.0, 19.355555555555554)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(18.0, 38.0, 30.84090909090909)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:11.313865,"(3.8, 5.8, 5.313953488372093)","(3.1, 4.4, 3.62)","(7.0, 23.0, 19.355555555555554)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(18.0, 38.0, 30.84090909090909)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:12.387674,"(3.8, 5.8, 5.313953488372093)","(3.1, 4.4, 3.62)","(7.0, 23.0, 19.355555555555554)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(18.0, 38.0, 30.84090909090909)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:13.456863,"(3.8, 5.8, 4.728947368421053)","(3.1, 4.4, 3.62)","(7.0, 23.0, 19.355555555555554)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(18.0, 38.0, 30.84090909090909)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:14.448946,"(3.8, 5.8, 4.830952380952381)","(3.1, 4.4, 3.62)","(7.0, 23.0, 19.355555555555554)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(18.0, 38.0, 30.84090909090909)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:15.430313,"(3.8, 5.8, 4.830952380952381)","(3.1, 4.4, 3.62)","(7.0, 23.0, 19.355555555555554)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(18.0, 38.0, 30.84090909090909)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:16.455704,"(3.8, 5.8, 4.830952380952381)","(3.1, 4.4, 3.62)","(7.0, 23.0, 19.355555555555554)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(18.0, 38.0, 30.84090909090909)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:17.563846,"(3.8, 5.8, 4.830952380952381)","(3.1, 4.4, 3.62)","(7.0, 23.0, 19.355555555555554)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(18.0, 38.0, 32.16666666666667)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:18.642797,"(3.8, 5.8, 4.830952380952381)","(3.1, 4.4, 3.62)","(7.0, 23.0, 19.355555555555554)","(2.6, 4.2, 3.41)","(14.0, 32.0, 18.125)","(18.0, 38.0, 32.16666666666667)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:19.713194,"(3.8, 5.8, 4.830952380952381)","(3.1, 4.4, 3.62)","(7.0, 23.0, 18.9)","(2.6, 4.2, 3.41)","(14.0, 32.0, 25.833333333333332)","(18.0, 38.0, 32.16666666666667)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:20.660210,"(3.8, 5.8, 4.830952380952381)","(3.1, 4.4, 3.62)","(7.0, 23.0, 18.95)","(2.6, 4.2, 3.41)","(14.0, 32.0, 25.833333333333332)","(18.0, 38.0, 32.16666666666667)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:21.717290,"(3.8, 5.8, 4.830952380952381)","(3.1, 4.4, 3.62)","(7.0, 24.0, 15.399999999999999)","(2.6, 4.2, 3.41)","(14.0, 32.0, 25.833333333333332)","(18.0, 38.0, 32.16666666666667)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:22.726701,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 3.62)","(7.0, 24.0, 14.73846153846154)","(2.6, 4.2, 3.41)","(14.0, 32.0, 25.833333333333332)","(18.0, 38.0, 32.16666666666667)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:23.664175,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 3.62)","(7.0, 24.0, 14.73846153846154)","(2.6, 4.2, 3.41)","(14.0, 32.0, 25.833333333333332)","(18.0, 38.0, 32.16666666666667)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:24.658660,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 3.62)","(7.0, 24.0, 14.73846153846154)","(2.6, 4.2, 3.41)","(14.0, 32.0, 25.833333333333332)","(18.0, 38.0, 32.16666666666667)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:25.635307,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 3.62)","(7.0, 24.0, 14.73846153846154)","(2.6, 4.2, 3.41)","(14.0, 32.0, 25.833333333333332)","(18.0, 38.0, 33.22727272727273)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:26.603625,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 3.62)","(7.0, 24.0, 14.73846153846154)","(2.6, 4.2, 3.41)","(14.0, 32.0, 25.833333333333332)","(18.0, 38.0, 33.22727272727273)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:27.520681,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 3.62)","(7.0, 24.0, 14.73846153846154)","(2.6, 4.2, 3.41)","(14.0, 32.0, 25.833333333333332)","(18.0, 38.0, 33.22727272727273)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:28.542143,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 3.62)","(7.0, 24.0, 14.73846153846154)","(2.6, 4.2, 3.41)","(14.0, 32.0, 25.833333333333332)","(18.0, 38.0, 33.22727272727273)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:29.642641,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 3.62)","(7.0, 24.0, 17.66315789473684)","(2.6, 4.2, 3.490909090909091)","(14.0, 32.0, 25.25)","(18.0, 38.0, 33.22727272727273)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:30.737315,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 3.62)","(7.0, 24.0, 17.66315789473684)","(2.6, 4.2, 3.490909090909091)","(14.0, 32.0, 25.25)","(18.0, 38.0, 33.22727272727273)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:31.770488,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 3.62)","(7.0, 24.0, 17.66315789473684)","(2.6, 4.2, 3.490909090909091)","(14.0, 32.0, 25.25)","(18.0, 38.0, 33.22727272727273)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:32.775143,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 3.62)","(7.0, 24.0, 17.66315789473684)","(2.6, 4.2, 3.490909090909091)","(14.0, 32.0, 25.25)","(18.0, 38.0, 33.22727272727273)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:33.813830,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 3.62)","(7.0, 24.0, 17.66315789473684)","(2.6, 4.2, 3.490909090909091)","(14.0, 32.0, 25.25)","(18.0, 38.0, 33.22727272727273)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:34.867843,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 3.62)","(7.0, 24.0, 17.66315789473684)","(2.6, 4.2, 3.490909090909091)","(14.0, 32.0, 25.25)","(18.0, 38.0, 26.153846153846153)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:35.947264,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 3.62)","(7.0, 24.0, 17.66315789473684)","(2.6, 4.2, 3.490909090909091)","(14.0, 32.0, 25.25)","(18.0, 38.0, 26.153846153846153)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:36.984558,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 3.62)","(7.0, 24.0, 17.66315789473684)","(2.6, 4.2, 3.490909090909091)","(14.0, 32.0, 25.25)","(18.0, 38.0, 26.153846153846153)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:37.988154,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 3.62)","(7.0, 24.0, 15.299999999999999)","(2.6, 4.2, 3.7176470588235295)","(14.0, 32.0, 25.25)","(18.0, 38.0, 22.95)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:38.958350,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 3.62)","(7.0, 24.0, 15.299999999999999)","(2.6, 4.2, 3.7176470588235295)","(14.0, 32.0, 25.25)","(18.0, 38.0, 22.95)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:39.971900,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 3.62)","(7.0, 24.0, 15.299999999999999)","(2.6, 4.2, 3.7176470588235295)","(14.0, 32.0, 25.4375)","(18.0, 38.0, 22.95)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:40.903366,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 4.255555555555556)","(7.0, 24.0, 17.589473684210525)","(2.6, 4.2, 3.7176470588235295)","(14.0, 32.0, 25.4375)","(18.0, 38.0, 22.95)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:41.910056,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 4.3187500000000005)","(7.0, 24.0, 17.589473684210525)","(2.6, 4.2, 3.7176470588235295)","(14.0, 32.0, 25.4375)","(18.0, 38.0, 22.95)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:42.927453,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 4.327777777777778)","(7.0, 24.0, 14.63076923076923)","(2.6, 4.2, 3.463636363636364)","(14.0, 32.0, 25.4375)","(18.0, 38.0, 22.95)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:43.899071,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 4.327777777777778)","(7.0, 24.0, 14.73846153846154)","(2.6, 4.2, 3.463636363636364)","(14.0, 32.0, 25.4375)","(18.0, 38.0, 22.95)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:44.960117,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 4.327777777777778)","(7.0, 24.0, 15.636363636363637)","(2.6, 4.2, 3.463636363636364)","(14.0, 32.0, 25.4375)","(18.0, 38.0, 22.95)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:45.939567,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 4.327777777777778)","(7.0, 23.0, 15.636363636363637)","(2.6, 4.2, 3.39)","(14.0, 32.0, 25.4375)","(18.0, 38.0, 22.95)","(21.0, 190.0, 70.71428571428572)"
16-12-2022 13:36:46.940492,"(3.8, 5.8, 4.385714285714286)","(3.1, 4.4, 4.104545454545455)","(7.0, 23.0, 15.636363636363637)","(2.6, 4.2, 3.4000000000000004)","(14.0, 32.0, 25.4375)","(18.0, 38.0, 22.95)","(21.0, 190.0, 70.71428571428572)"
