,Wild Keyra,Miss Terri,Go Hard Son,Icy Hot,Dragon Smoke,Wheres Papi,Vecna,Summers Lost
04-01-2023 13:48:48.525358,"(18.0, 60.0, 50.11764705882353)","(17.0, 55.0, 48.0)","(2.8, 3.5, 3.2916666666666665)","(1.9, 2.3, 2.2357142857142858)","(71.0, 360.0, 260.0)","(41.0, 300.0, 243.75)","(6.0, 6.6, 6.366666666666666)","(12.0, 42.0, 40.333333333333336)"
04-01-2023 13:48:49.708780,"(18.0, 60.0, 50.11764705882353)","(17.0, 55.0, 48.0)","(2.8, 3.5, 3.2916666666666665)","(1.9, 2.3, 2.222857142857143)","(71.0, 360.0, 260.0)","(41.0, 300.0, 180.0)","(6.0, 6.6, 6.333333333333333)","(12.0, 42.0, 37.0)"
04-01-2023 13:48:50.935669,"(18.0, 60.0, 50.11764705882353)","(17.0, 55.0, 48.0)","(2.8, 3.5, 3.2916666666666665)","(1.9, 2.3, 2.222857142857143)","(71.0, 360.0, 300.0)","(41.0, 320.0, 180.0)","(6.0, 6.6, 6.3999999999999995)","(12.0, 44.0, 37.0)"
04-01-2023 13:48:52.121283,"(18.0, 60.0, 50.11764705882353)","(17.0, 55.0, 47.4)","(2.8, 3.5, 3.2916666666666665)","(1.9, 2.3, 2.222857142857143)","(71.0, 440.0, 300.0)","(41.0, 320.0, 180.0)","(6.0, 6.6, 6.3999999999999995)","(12.0, 44.0, 38.166666666666664)"
04-01-2023 13:48:53.279410,"(18.0, 60.0, 50.11764705882353)","(17.0, 55.0, 49.93333333333334)","(2.8, 3.5, 3.28125)","(1.9, 2.3, 2.222857142857143)","(71.0, 440.0, 300.0)","(41.0, 320.0, 180.0)","(6.0, 6.6, 6.3999999999999995)","(12.0, 44.0, 38.166666666666664)"
04-01-2023 13:48:54.510553,"(18.0, 60.0, 50.11764705882353)","(17.0, 55.0, 49.93333333333334)","(2.8, 3.5, 3.28125)","(1.9, 2.3, 2.222857142857143)","(71.0, 440.0, 300.0)","(41.0, 320.0, 180.0)","(6.0, 6.6, 6.3999999999999995)","(12.0, 44.0, 38.166666666666664)"
04-01-2023 13:48:55.593447,"(18.0, 60.0, 50.11764705882353)","(17.0, 55.0, 49.93333333333334)","(2.8, 3.5, 3.28125)","(1.9, 2.3, 2.222857142857143)","(71.0, 440.0, 300.0)","(41.0, 320.0, 180.0)","(6.0, 6.6, 6.3999999999999995)","(12.0, 44.0, 38.166666666666664)"
04-01-2023 13:48:56.723227,"(18.0, 60.0, 50.11764705882353)","(17.0, 55.0, 49.93333333333334)","(2.8, 3.5, 3.28125)","(1.9, 2.3, 2.222857142857143)","(71.0, 440.0, 300.0)","(41.0, 320.0, 180.0)","(6.0, 6.6, 6.4222222222222225)","(12.0, 44.0, 38.166666666666664)"
04-01-2023 13:48:57.884468,"(18.0, 60.0, 50.11764705882353)","(17.0, 55.0, 49.93333333333334)","(2.8, 3.5, 3.28125)","(1.9, 2.3, 2.222857142857143)","(71.0, 440.0, 300.0)","(41.0, 320.0, 180.0)","(6.0, 6.6, 6.4222222222222225)","(12.0, 44.0, 38.166666666666664)"
04-01-2023 13:48:59.004291,"(18.0, 60.0, 50.11764705882353)","(17.0, 55.0, 49.93333333333334)","(2.8, 3.5, 3.283333333333333)","(1.9, 2.3, 2.222857142857143)","(71.0, 440.0, 300.0)","(41.0, 320.0, 180.0)","(6.0, 6.6, 6.4222222222222225)","(12.0, 44.0, 38.166666666666664)"
04-01-2023 13:49:00.120212,"(18.0, 60.0, 50.11764705882353)","(17.0, 55.0, 49.93333333333334)","(2.8, 3.45, 3.283333333333333)","(1.9, 2.3, 2.222857142857143)","(71.0, 440.0, 300.0)","(41.0, 320.0, 180.0)","(6.0, 6.6, 6.4222222222222225)","(12.0, 44.0, 38.166666666666664)"
04-01-2023 13:49:01.188215,"(18.0, 60.0, 50.11764705882353)","(17.0, 55.0, 49.93333333333334)","(2.8, 3.45, 3.283333333333333)","(1.9, 2.3, 2.222857142857143)","(71.0, 440.0, 300.0)","(41.0, 320.0, 180.0)","(6.0, 6.6, 6.366666666666666)","(12.0, 44.0, 39.0)"
04-01-2023 13:49:02.233416,"(18.0, 60.0, 48.21052631578947)","(17.0, 55.0, 49.0625)","(2.8, 3.45, 3.268181818181818)","(1.9, 2.3, 2.243157894736842)","(71.0, 440.0, 346.66666666666663)","(41.0, 320.0, 290.0)","(6.0, 6.6, 6.366666666666666)","(12.0, 44.0, 39.0)"
04-01-2023 13:49:03.312941,"(18.0, 60.0, 48.21052631578947)","(17.0, 55.0, 49.0625)","(2.8, 3.45, 3.283333333333333)","(1.9, 2.3, 2.222857142857143)","(71.0, 440.0, 346.66666666666663)","(41.0, 320.0, 293.33333333333337)","(6.0, 6.6, 6.04)","(12.0, 44.0, 39.0)"
04-01-2023 13:49:04.468567,"(18.0, 60.0, 48.21052631578947)","(17.0, 55.0, 49.0625)","(2.8, 3.45, 3.268181818181818)","(1.9, 2.3, 2.2526315789473683)","(71.0, 440.0, 346.66666666666663)","(41.0, 320.0, 290.83333333333337)","(6.0, 6.6, 6.211111111111111)","(12.0, 44.0, 39.0)"
04-01-2023 13:49:05.528538,"(18.0, 60.0, 48.21052631578947)","(17.0, 55.0, 49.0625)","(2.8, 3.45, 3.268181818181818)","(1.9, 2.3, 2.2526315789473683)","(71.0, 440.0, 346.66666666666663)","(41.0, 310.0, 290.83333333333337)","(6.0, 6.6, 6.273333333333333)","(12.0, 44.0, 39.0)"
04-01-2023 13:49:06.546963,"(18.0, 60.0, 48.21052631578947)","(17.0, 55.0, 49.0625)","(2.8, 3.5, 3.3125)","(1.9, 2.3, 2.2357142857142858)","(71.0, 440.0, 242.85714285714286)","(41.0, 310.0, 290.83333333333337)","(6.0, 6.6, 6.273333333333333)","(12.0, 44.0, 39.0)"
04-01-2023 13:49:07.582489,"(18.0, 60.0, 48.21052631578947)","(17.0, 55.0, 49.0625)","(2.8, 3.45, 3.268181818181818)","(1.9, 2.3, 2.2526315789473683)","(71.0, 450.0, 346.66666666666663)","(41.0, 310.0, 290.83333333333337)","(6.0, 6.6, 6.273333333333333)","(12.0, 44.0, 39.0)"
04-01-2023 13:49:08.640898,"(18.0, 60.0, 48.21052631578947)","(17.0, 55.0, 49.0625)","(2.8, 3.45, 3.283333333333333)","(1.9, 2.3, 2.227777777777778)","(71.0, 440.0, 346.66666666666663)","(41.0, 310.0, 290.83333333333337)","(6.0, 6.6, 6.273333333333333)","(12.0, 44.0, 39.0)"
04-01-2023 13:49:09.690038,"(18.0, 60.0, 48.21052631578947)","(17.0, 55.0, 49.0625)","(2.8, 3.45, 3.283333333333333)","(1.9, 2.3, 2.2357142857142858)","(71.0, 440.0, 346.66666666666663)","(41.0, 310.0, 290.83333333333337)","(6.0, 6.6, 6.273333333333333)","(12.0, 44.0, 39.0)"
04-01-2023 13:49:10.766017,"(18.0, 60.0, 48.21052631578947)","(17.0, 55.0, 49.0625)","(2.8, 3.45, 3.268181818181818)","(1.9, 2.3, 2.2336842105263157)","(71.0, 440.0, 370.0)","(41.0, 310.0, 290.83333333333337)","(6.0, 6.6, 6.2)","(12.0, 44.0, 39.0)"
04-01-2023 13:49:11.775930,"(18.0, 60.0, 48.21052631578947)","(17.0, 55.0, 49.0625)","(2.8, 3.45, 3.268181818181818)","(1.9, 2.3, 2.2336842105263157)","(71.0, 440.0, 310.0)","(41.0, 310.0, 290.83333333333337)","(6.0, 6.6, 6.25)","(12.0, 44.0, 39.0)"
04-01-2023 13:49:12.873926,"(18.0, 60.0, 48.21052631578947)","(17.0, 55.0, 49.0625)","(2.8, 3.45, 3.275)","(1.9, 2.3, 2.2336842105263157)","(71.0, 360.0, 310.0)","(41.0, 310.0, 290.83333333333337)","(6.0, 6.6, 6.319999999999999)","(12.0, 44.0, 39.0)"
04-01-2023 13:49:14.053322,"(18.0, 60.0, 48.21052631578947)","(17.0, 55.0, 49.0625)","(2.8, 3.4, 3.275)","(1.9, 2.3, 2.237)","(71.0, 360.0, 302.5)","(41.0, 310.0, 290.83333333333337)","(6.0, 6.6, 6.319999999999999)","(12.0, 44.0, 39.333333333333336)"
04-01-2023 13:49:15.158572,"(18.0, 60.0, 48.21052631578947)","(17.0, 55.0, 49.0625)","(2.8, 3.4, 3.2636363636363637)","(1.9, 2.3, 2.237)","(71.0, 350.0, 302.5)","(41.0, 310.0, 290.83333333333337)","(6.0, 6.6, 6.319999999999999)","(12.0, 44.0, 39.333333333333336)"
04-01-2023 13:49:16.295599,"(18.0, 60.0, 48.21052631578947)","(17.0, 55.0, 49.0625)","(2.8, 3.4, 3.275)","(1.9, 2.3, 2.237)","(71.0, 350.0, 302.5)","(41.0, 310.0, 290.83333333333337)","(6.0, 6.6, 6.319999999999999)","(12.0, 44.0, 39.333333333333336)"
04-01-2023 13:49:17.396735,"(18.0, 60.0, 48.21052631578947)","(17.0, 55.0, 49.0625)","(2.8, 3.4, 3.275)","(1.9, 2.3, 2.222857142857143)","(71.0, 350.0, 260.0)","(41.0, 310.0, 300.0)","(6.0, 6.6, 6.18)","(12.0, 44.0, 39.333333333333336)"
04-01-2023 13:49:18.520656,"(18.0, 60.0, 48.21052631578947)","(17.0, 55.0, 49.0625)","(2.8, 3.4, 3.2636363636363637)","(1.9, 2.3, 2.232173913043478)","(71.0, 350.0, 290.0)","(41.0, 320.0, 300.0)","(6.0, 6.6, 6.366666666666666)","(12.0, 44.0, 39.333333333333336)"
04-01-2023 13:49:19.588808,"(18.0, 60.0, 48.21052631578947)","(17.0, 55.0, 49.0625)","(2.8, 3.4, 3.2636363636363637)","(1.9, 2.3, 2.232173913043478)","(71.0, 350.0, 265.0)","(41.0, 320.0, 290.625)","(6.0, 6.6, 6.366666666666666)","(12.0, 44.0, 39.333333333333336)"
04-01-2023 13:49:20.750759,"(18.0, 60.0, 48.21052631578947)","(17.0, 55.0, 49.0625)","(2.8, 3.4, 3.275)","(1.9, 2.3, 2.235)","(71.0, 350.0, 265.0)","(41.0, 320.0, 291.25)","(6.0, 6.6, 6.366666666666666)","(12.0, 44.0, 39.0)"
04-01-2023 13:49:21.893361,"(18.0, 60.0, 48.21052631578947)","(17.0, 55.0, 49.0625)","(2.8, 3.45, 3.271428571428572)","(1.9, 2.3, 2.235)","(71.0, 350.0, 265.0)","(41.0, 320.0, 291.25)","(6.0, 6.6, 6.366666666666666)","(12.0, 44.0, 39.0)"
04-01-2023 13:49:23.129277,"(18.0, 60.0, 52.27586206896552)","(17.0, 55.0, 49.0625)","(2.8, 3.45, 3.271428571428572)","(1.9, 2.3, 2.235)","(71.0, 350.0, 265.0)","(41.0, 320.0, 265.0)","(6.0, 6.6, 6.366666666666666)","(12.0, 44.0, 39.0)"
04-01-2023 13:49:24.332693,"(18.0, 60.0, 52.27586206896552)","(17.0, 55.0, 51.34615384615385)","(2.8, 3.45, 3.2294117647058824)","(1.9, 2.3, 2.19)","(71.0, 350.0, 265.0)","(41.0, 320.0, 283.75)","(6.0, 6.6, 6.191666666666666)","(12.0, 44.0, 39.0)"
04-01-2023 13:49:25.492920,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.45, 3.33)","(1.9, 2.28, 2.19)","(91.0, 350.0, 265.0)","(41.0, 310.0, 283.75)","(5.5, 6.6, 6.273333333333333)","(14.0, 44.0, 39.0)"
04-01-2023 13:49:26.636413,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.45, 3.33)","(1.9, 2.28, 2.19)","(91.0, 350.0, 265.0)","(41.0, 310.0, 272.8571428571429)","(5.5, 6.6, 6.435294117647059)","(14.0, 44.0, 41.083333333333336)"
04-01-2023 13:49:27.762539,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.45, 3.35)","(1.9, 2.28, 2.19)","(91.0, 350.0, 245.0)","(41.0, 300.0, 272.8571428571429)","(5.5, 6.6, 6.435294117647059)","(14.0, 44.0, 40.0)"
04-01-2023 13:49:28.876779,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.4, 3.35)","(1.9, 2.28, 2.19)","(91.0, 440.0, 217.14285714285714)","(41.0, 300.0, 272.8571428571429)","(5.5, 6.6, 6.435294117647059)","(14.0, 44.0, 41.6)"
04-01-2023 13:49:30.038217,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.4, 3.35)","(1.9, 2.28, 2.235294117647059)","(91.0, 440.0, 217.14285714285714)","(41.0, 300.0, 272.8571428571429)","(5.5, 6.6, 6.435294117647059)","(14.0, 44.0, 41.6)"
04-01-2023 13:49:31.193655,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.4, 3.35)","(1.9, 2.26, 2.2285714285714286)","(91.0, 440.0, 265.0)","(41.0, 300.0, 272.8571428571429)","(5.5, 6.6, 6.435294117647059)","(14.0, 44.0, 41.6)"
04-01-2023 13:49:32.357088,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.4, 3.325)","(1.9, 2.26, 2.21875)","(91.0, 350.0, 260.0)","(41.0, 300.0, 264.2857142857143)","(5.5, 6.6, 6.483333333333333)","(14.0, 44.0, 41.6)"
04-01-2023 13:49:33.560939,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.4, 3.25)","(1.9, 2.26, 2.2115384615384617)","(91.0, 340.0, 260.0)","(41.0, 290.0, 279.4117647058823)","(5.5, 6.6, 6.483333333333333)","(14.0, 44.0, 41.6)"
04-01-2023 13:49:34.805987,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.25, 3.3431818181818183)","(1.9, 2.26, 2.2222222222222223)","(91.0, 340.0, 260.0)","(41.0, 290.0, 279.4117647058823)","(5.5, 6.6, 6.542857142857143)","(14.0, 44.0, 41.6)"
04-01-2023 13:49:35.940049,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.4, 3.3431818181818183)","(1.9, 2.26, 2.2222222222222223)","(91.0, 340.0, 260.0)","(41.0, 290.0, 279.4117647058823)","(5.5, 6.6, 6.576470588235294)","(14.0, 44.0, 41.6)"
04-01-2023 13:49:37.097650,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.4, 3.3074074074074074)","(1.9, 2.26, 2.213636363636364)","(91.0, 340.0, 286.6666666666667)","(41.0, 290.0, 279.4117647058823)","(5.5, 6.6, 6.576470588235294)","(14.0, 44.0, 42.90909090909091)"
04-01-2023 13:49:38.218774,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.4, 3.3431818181818183)","(1.9, 2.26, 2.213636363636364)","(91.0, 340.0, 290.0)","(41.0, 290.0, 279.4117647058823)","(5.5, 6.6, 6.533333333333333)","(14.0, 44.0, 42.8)"
04-01-2023 13:49:39.380106,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.4, 3.3431818181818183)","(1.9, 2.26, 2.2193548387096773)","(91.0, 340.0, 265.0)","(41.0, 290.0, 278.75)","(5.5, 6.6, 6.545454545454546)","(14.0, 44.0, 42.8)"
04-01-2023 13:49:40.530829,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.4, 3.3431818181818183)","(1.9, 2.26, 2.2222222222222223)","(91.0, 340.0, 265.0)","(41.0, 290.0, 279.4117647058823)","(5.5, 6.8, 6.545454545454546)","(14.0, 44.0, 42.8)"
04-01-2023 13:49:41.715152,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 50.869565217391305)","(2.8, 3.4, 3.230952380952381)","(1.9, 2.26, 2.213636363636364)","(91.0, 340.0, 265.0)","(41.0, 290.0, 261.66666666666663)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 42.8)"
04-01-2023 13:49:42.976723,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 50.869565217391305)","(2.8, 3.35, 3.2195652173913043)","(1.9, 2.26, 2.2222222222222223)","(91.0, 340.0, 265.0)","(41.0, 290.0, 261.66666666666663)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 42.8)"
04-01-2023 13:49:44.076735,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 50.869565217391305)","(2.8, 3.35, 3.2195652173913043)","(1.9, 2.26, 2.234814814814815)","(91.0, 340.0, 265.0)","(41.0, 290.0, 279.375)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 42.8)"
04-01-2023 13:49:45.180780,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 50.869565217391305)","(2.8, 3.35, 3.2195652173913043)","(1.9, 2.26, 2.229090909090909)","(91.0, 340.0, 265.0)","(41.0, 290.0, 279.375)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 42.8)"
04-01-2023 13:49:46.228676,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 50.869565217391305)","(2.8, 3.35, 3.15)","(1.9, 2.26, 2.229090909090909)","(91.0, 340.0, 225.71428571428572)","(41.0, 290.0, 307.5)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 42.8)"
04-01-2023 13:49:47.359312,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 50.869565217391305)","(2.8, 3.35, 3.15)","(1.9, 2.26, 2.234814814814815)","(91.0, 440.0, 310.0)","(41.0, 320.0, 298.125)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 42.8)"
04-01-2023 13:49:48.379815,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 50.869565217391305)","(2.8, 3.35, 3.1576923076923076)","(1.9, 2.26, 2.229090909090909)","(91.0, 430.0, 310.0)","(41.0, 310.0, 298.125)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 42.8)"
04-01-2023 13:49:49.443834,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 50.869565217391305)","(2.8, 3.3, 3.175)","(1.9, 2.26, 2.234814814814815)","(91.0, 430.0, 310.0)","(41.0, 310.0, 298.125)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 42.8)"
04-01-2023 13:49:50.639635,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 50.869565217391305)","(2.8, 3.3, 3.146153846153846)","(1.9, 2.26, 2.213636363636364)","(91.0, 430.0, 310.0)","(41.0, 310.0, 298.125)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 42.8)"
04-01-2023 13:49:51.799215,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 50.869565217391305)","(2.8, 3.3, 3.146153846153846)","(1.9, 2.26, 2.213636363636364)","(91.0, 430.0, 305.0)","(41.0, 310.0, 298.125)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 42.90909090909091)"
04-01-2023 13:49:52.982973,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 50.869565217391305)","(2.8, 3.3, 3.175)","(1.9, 2.26, 2.2222222222222223)","(71.0, 430.0, 305.0)","(41.0, 310.0, 298.125)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 42.90909090909091)"
04-01-2023 13:49:54.226973,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 50.869565217391305)","(2.8, 3.3, 3.175)","(1.9, 2.26, 2.2222222222222223)","(71.0, 430.0, 305.0)","(41.0, 310.0, 298.125)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 42.90909090909091)"
04-01-2023 13:49:55.432736,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.3, 3.169230769230769)","(1.9, 2.26, 2.213636363636364)","(71.0, 430.0, 305.0)","(41.0, 310.0, 298.125)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 42.90909090909091)"
04-01-2023 13:49:56.593333,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.4, 3.15625)","(1.9, 2.26, 2.1437500000000003)","(71.0, 430.0, 305.0)","(41.0, 310.0, 298.125)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 43.351351351351354)"
04-01-2023 13:49:57.838314,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.4, 3.15625)","(1.9, 2.2, 2.176)","(71.0, 430.0, 260.0)","(41.0, 310.0, 210.0)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 43.333333333333336)"
04-01-2023 13:49:59.167487,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.4, 3.1681818181818184)","(1.9, 2.2, 2.17)","(71.0, 340.0, 265.0)","(41.0, 290.0, 258.0)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 43.333333333333336)"
04-01-2023 13:50:00.402314,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.35, 3.19375)","(1.9, 2.2, 2.17)","(71.0, 340.0, 198.33333333333334)","(41.0, 290.0, 196.66666666666669)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 43.333333333333336)"
04-01-2023 13:50:01.670385,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.35, 3.2125)","(1.9, 2.2, 2.1714285714285717)","(71.0, 440.0, 234.28571428571428)","(41.0, 330.0, 268.3333333333333)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 43.333333333333336)"
04-01-2023 13:50:02.854527,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.4, 3.1681818181818184)","(1.9, 2.2, 2.1714285714285717)","(71.0, 440.0, 234.28571428571428)","(41.0, 280.0, 268.3333333333333)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 43.333333333333336)"
04-01-2023 13:50:04.112627,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.34615384615385)","(2.8, 3.35, 3.1576923076923076)","(1.9, 2.2, 2.1500000000000004)","(71.0, 440.0, 234.28571428571428)","(41.0, 280.0, 268.3333333333333)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 43.333333333333336)"
04-01-2023 13:50:05.422092,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.96)","(2.8, 3.35, 3.19375)","(1.9, 2.2, 2.1571428571428575)","(71.0, 440.0, 234.28571428571428)","(41.0, 280.0, 268.3333333333333)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 43.333333333333336)"
04-01-2023 13:50:06.701505,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.96)","(2.8, 3.35, 3.2666666666666666)","(1.9, 2.2, 2.1583333333333337)","(71.0, 440.0, 234.28571428571428)","(41.0, 280.0, 268.3333333333333)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 39.5)"
04-01-2023 13:50:07.870865,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.96)","(2.8, 3.35, 3.2666666666666666)","(1.9, 2.2, 2.1583333333333337)","(71.0, 440.0, 234.28571428571428)","(41.0, 280.0, 268.3333333333333)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 39.5)"
04-01-2023 13:50:09.052641,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.96)","(2.8, 3.35, 3.2333333333333334)","(1.9, 2.2, 2.1583333333333337)","(71.0, 440.0, 191.42857142857144)","(41.0, 280.0, 268.3333333333333)","(5.5, 6.8, 6.514285714285714)","(14.0, 44.0, 42.5)"
04-01-2023 13:50:10.219654,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.96)","(2.8, 3.3, 3.2333333333333334)","(1.9, 2.2, 2.1515789473684213)","(71.0, 440.0, 242.85714285714286)","(41.0, 280.0, 268.3333333333333)","(5.5, 6.8, 6.506666666666667)","(14.0, 44.0, 56.666666666666664)"
04-01-2023 13:50:11.406619,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.96)","(2.8, 3.3, 3.2)","(1.9, 2.16, 2.1333333333333333)","(71.0, 440.0, 242.85714285714286)","(41.0, 280.0, 268.3333333333333)","(5.5, 6.8, 6.506666666666667)","(14.0, 65.0, 52.5)"
04-01-2023 13:50:12.511901,"(20.0, 60.0, 52.27586206896552)","(19.0, 55.0, 51.96)","(2.8, 3.3, 3.2)","(1.9, 2.2, 2.113793103448276)","(71.0, 440.0, 242.85714285714286)","(41.0, 280.0, 268.3333333333333)","(5.5, 6.8, 6.485714285714286)","(14.0, 65.0, 55.14285714285714)"
04-01-2023 13:50:13.639475,"(20.0, 60.0, 41.09090909090909)","(19.0, 55.0, 52.82857142857142)","(2.8, 3.3, 3.2)","(1.9, 2.2, 2.126470588235294)","(71.0, 440.0, 242.85714285714286)","(41.0, 280.0, 239.52380952380952)","(5.5, 6.8, 6.485714285714286)","(14.0, 65.0, 58.0)"
04-01-2023 13:50:14.723459,"(20.0, 60.0, 46.285714285714285)","(19.0, 55.0, 52.57142857142857)","(2.8, 3.3, 3.2333333333333334)","(1.9, 2.2, 2.1171428571428574)","(71.0, 440.0, 242.85714285714286)","(41.0, 330.0, 239.52380952380952)","(5.5, 6.8, 6.533333333333333)","(14.0, 65.0, 53.6)"
04-01-2023 13:50:15.818710,"(20.0, 60.0, 48.266666666666666)","(19.0, 55.0, 52.57142857142857)","(2.8, 3.3, 3.3578947368421055)","(1.9, 2.16, 2.1333333333333333)","(71.0, 440.0, 242.85714285714286)","(41.0, 330.0, 311.42857142857144)","(5.5, 6.8, 6.533333333333333)","(14.0, 65.0, 53.6)"
04-01-2023 13:50:17.033224,"(20.0, 60.0, 48.266666666666666)","(19.0, 55.0, 54.19047619047619)","(2.8, 3.45, 3.2814814814814817)","(1.9, 2.16, 2.128)","(71.0, 440.0, 242.85714285714286)","(41.0, 320.0, 235.0)","(5.5, 6.8, 6.636363636363637)","(14.0, 65.0, 61.2)"
04-01-2023 13:50:18.247587,"(20.0, 60.0, 48.266666666666666)","(19.0, 55.0, 54.19047619047619)","(2.8, 3.45, 3.222)","(1.9, 2.16, 2.1333333333333333)","(71.0, 440.0, 242.85714285714286)","(41.0, 320.0, 285.38461538461536)","(5.5, 6.8, 6.636363636363637)","(14.0, 65.0, 58.625)"
04-01-2023 13:50:19.406733,"(20.0, 60.0, 48.266666666666666)","(19.0, 55.0, 54.19047619047619)","(2.8, 3.45, 3.222)","(1.9, 2.16, 2.1333333333333333)","(71.0, 440.0, 248.33333333333334)","(41.0, 310.0, 225.0)","(5.5, 6.8, 6.636363636363637)","(14.0, 65.0, 62.166666666666664)"
04-01-2023 13:50:20.529149,"(20.0, 60.0, 46.46153846153846)","(19.0, 55.0, 54.19047619047619)","(2.8, 3.45, 3.222)","(1.9, 2.16, 2.128)","(71.0, 440.0, 242.85714285714286)","(41.0, 300.0, 260.0)","(5.5, 6.8, 6.673684210526316)","(14.0, 65.0, 62.166666666666664)"
04-01-2023 13:50:21.789592,"(20.0, 60.0, 46.46153846153846)","(19.0, 55.0, 54.19047619047619)","(2.8, 3.45, 3.291935483870968)","(1.9, 2.16, 2.128)","(91.0, 440.0, 242.85714285714286)","(41.0, 270.0, 260.0)","(5.5, 6.8, 6.673684210526316)","(14.0, 65.0, 62.166666666666664)"
