,Clearly Regal,Dont Forget Dad,Wonfontein,Razzama,Killzy,Nashian,Prince Of Troy,Clay Pan Boogie,Harry And The Duke
09-01-2023 14:37:41.840417,"(20.0, 34.0, 29.5)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.0)","(1.85, 2.1, 2.068235294117647)","(3.6, 4.2, 4.1179487179487175)","(8.5, 23.0, 22.142857142857142)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 16.5)","(61.0, 160.0, 126.66666666666667)"
09-01-2023 14:37:43.108576,"(20.0, 34.0, 29.5)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.0)","(1.85, 2.1, 2.0628571428571427)","(3.6, 4.2, 4.1179487179487175)","(8.5, 23.0, 22.142857142857142)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 16.5)","(61.0, 160.0, 126.66666666666667)"
09-01-2023 14:37:44.398426,"(20.0, 34.0, 29.5)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.0)","(1.85, 2.08, 2.0628571428571427)","(3.6, 4.2, 4.1179487179487175)","(8.5, 23.0, 22.142857142857142)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 16.5)","(61.0, 160.0, 126.66666666666667)"
09-01-2023 14:37:45.643070,"(20.0, 34.0, 29.5)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.0)","(1.85, 2.08, 2.0628571428571427)","(3.6, 4.2, 4.1179487179487175)","(8.5, 23.0, 22.25)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 16.75)","(61.0, 160.0, 126.66666666666667)"
09-01-2023 14:37:46.848831,"(20.0, 34.0, 29.5)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.0)","(1.85, 2.08, 2.0628571428571427)","(3.6, 4.2, 4.1179487179487175)","(8.5, 23.0, 22.25)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 16.75)","(61.0, 160.0, 126.66666666666667)"
09-01-2023 14:37:48.068826,"(20.0, 34.0, 29.5)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.0)","(1.85, 2.08, 2.0628571428571427)","(3.6, 4.2, 4.1179487179487175)","(8.5, 23.0, 22.25)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 16.75)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:37:49.207780,"(20.0, 34.0, 29.5)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.0)","(1.85, 2.08, 2.0628571428571427)","(3.6, 4.2, 4.1179487179487175)","(8.5, 23.0, 22.25)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 16.75)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:37:50.382586,"(20.0, 34.0, 29.5)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.0)","(1.85, 2.08, 2.0628571428571427)","(3.6, 4.2, 4.125925925925926)","(8.5, 23.0, 22.25)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 16.857142857142858)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:37:51.847391,"(20.0, 34.0, 29.5)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.0)","(1.85, 2.14, 2.041047120418848)","(3.6, 4.4, 4.229411764705882)","(8.5, 23.0, 22.25)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 16.75)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:37:53.213538,"(20.0, 32.0, 30.666666666666668)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.0)","(1.85, 2.14, 2.0410309278350516)","(3.6, 4.4, 4.229411764705882)","(8.5, 23.0, 22.25)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 16.75)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:37:54.484618,"(20.0, 32.0, 30.666666666666668)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.0)","(1.85, 2.14, 2.0410309278350516)","(3.6, 4.4, 4.229411764705882)","(8.5, 23.0, 22.142857142857142)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 16.75)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:37:55.669191,"(20.0, 32.0, 30.666666666666668)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.0)","(1.85, 2.14, 2.0410309278350516)","(3.6, 4.4, 4.229411764705882)","(8.5, 23.0, 22.142857142857142)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 16.75)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:37:56.945613,"(20.0, 32.0, 30.666666666666668)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.0)","(1.85, 2.14, 2.0410309278350516)","(3.6, 4.4, 4.229411764705882)","(8.5, 23.0, 22.142857142857142)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 16.75)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:37:58.288113,"(20.0, 34.0, 29.846153846153847)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.0)","(1.85, 2.14, 2.0410309278350516)","(3.6, 4.4, 4.229411764705882)","(8.5, 23.0, 22.142857142857142)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 17.1)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:37:59.582236,"(20.0, 34.0, 29.5)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.0)","(1.85, 2.14, 2.0410309278350516)","(3.6, 4.4, 4.229411764705882)","(8.5, 23.0, 22.142857142857142)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 17.1)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:00.871412,"(20.0, 32.0, 30.666666666666668)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.0)","(1.85, 2.14, 2.0410309278350516)","(3.6, 4.4, 4.229411764705882)","(8.5, 23.0, 22.142857142857142)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 17.1)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:02.164605,"(20.0, 32.0, 30.666666666666668)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.0)","(1.85, 2.14, 2.0410309278350516)","(3.6, 4.4, 4.229411764705882)","(8.5, 23.0, 22.142857142857142)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 17.1)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:03.438875,"(20.0, 32.0, 30.666666666666668)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.11111111111111)","(1.85, 2.14, 2.041086956521739)","(3.6, 4.4, 4.229411764705882)","(8.5, 23.0, 21.5)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 17.1)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:04.739536,"(20.0, 32.0, 30.666666666666668)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.11111111111111)","(1.85, 2.14, 2.041086956521739)","(3.6, 4.4, 4.229411764705882)","(8.5, 22.0, 21.5)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 17.1)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:06.103847,"(20.0, 32.0, 29.846153846153847)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.11111111111111)","(1.85, 2.14, 2.041086956521739)","(3.6, 4.4, 4.229411764705882)","(8.5, 22.0, 21.5)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 17.1)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:07.400395,"(20.0, 34.0, 29.846153846153847)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.11111111111111)","(1.85, 2.14, 2.041086956521739)","(3.6, 4.4, 4.229411764705882)","(8.5, 22.0, 21.5)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 17.1)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:08.717683,"(20.0, 34.0, 29.846153846153847)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.11111111111111)","(1.85, 2.14, 2.041086956521739)","(3.6, 4.4, 4.229411764705882)","(8.5, 22.0, 21.5)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 17.1)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:10.019061,"(20.0, 34.0, 29.333333333333332)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.11111111111111)","(1.85, 2.14, 2.0411049723756904)","(3.6, 4.4, 4.229411764705882)","(8.5, 22.0, 21.5)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 17.1)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:11.301462,"(20.0, 30.0, 29.333333333333332)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.11111111111111)","(1.85, 2.14, 2.0411049723756904)","(3.6, 4.4, 4.229411764705882)","(8.5, 22.0, 21.5)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 17.1)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:12.625670,"(20.0, 30.0, 29.333333333333332)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.157894736842106)","(1.85, 2.14, 2.049433962264151)","(3.6, 4.4, 4.229411764705882)","(8.5, 22.0, 21.5)","(51.0, 65.0, 58.333333333333336)","(9.0, 17.5, 17.083333333333332)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:13.875830,"(20.0, 30.0, 28.615384615384617)","(10.0, 18.5, 17.236842105263158)","(14.0, 18.0, 17.166666666666668)","(1.85, 2.14, 2.0500502512562813)","(3.6, 4.4, 4.229411764705882)","(8.5, 22.0, 21.5)","(51.0, 65.0, 58.333333333333336)","(9.0, 20.0, 17.5)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:15.182608,"(20.0, 34.0, 29.5)","(10.0, 18.5, 17.236842105263158)","(14.0, 17.5, 16.428571428571427)","(1.85, 2.14, 2.0500502512562813)","(3.6, 4.4, 4.229411764705882)","(8.5, 23.0, 21.125)","(51.0, 65.0, 58.333333333333336)","(9.0, 19.5, 17.5)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:16.342119,"(20.0, 34.0, 29.5)","(10.0, 18.5, 17.236842105263158)","(14.0, 17.5, 16.428571428571427)","(1.85, 2.14, 2.0500502512562813)","(3.6, 4.4, 4.229411764705882)","(8.5, 23.0, 21.125)","(51.0, 65.0, 58.333333333333336)","(9.0, 19.5, 17.5)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:17.482335,"(20.0, 34.0, 29.5)","(10.0, 18.5, 17.236842105263158)","(14.0, 17.5, 16.428571428571427)","(1.85, 2.14, 2.0500502512562813)","(3.6, 4.4, 4.229411764705882)","(8.5, 23.0, 21.5)","(51.0, 65.0, 58.333333333333336)","(9.0, 19.5, 17.5)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:18.647436,"(20.0, 32.0, 30.666666666666668)","(10.0, 18.5, 17.236842105263158)","(14.0, 17.5, 16.666666666666668)","(1.85, 2.14, 2.0500502512562813)","(3.6, 4.4, 4.229411764705882)","(8.5, 22.0, 21.5)","(51.0, 65.0, 57.89473684210526)","(9.0, 19.5, 17.5)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:19.777868,"(20.0, 30.0, 29.333333333333332)","(10.0, 21.0, 17.705882352941178)","(14.0, 17.5, 16.666666666666668)","(1.85, 2.14, 2.0500502512562813)","(3.6, 4.4, 4.234285714285715)","(8.5, 22.0, 21.5)","(51.0, 80.0, 67.85714285714286)","(9.0, 19.5, 17.5)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:20.982001,"(20.0, 30.0, 29.333333333333332)","(10.0, 21.0, 17.5)","(14.0, 17.5, 16.5625)","(1.85, 2.14, 2.0500502512562813)","(3.6, 4.4, 4.234285714285715)","(8.5, 22.0, 21.5)","(51.0, 75.0, 67.85714285714286)","(9.0, 19.5, 17.5)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:22.196704,"(20.0, 30.0, 29.333333333333332)","(10.0, 21.0, 18.285714285714285)","(14.0, 17.5, 16.5)","(1.85, 2.14, 2.0500502512562813)","(3.6, 4.4, 4.234285714285715)","(8.5, 22.0, 21.5)","(51.0, 75.0, 59.09090909090909)","(9.0, 19.5, 17.5)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:23.358902,"(20.0, 40.0, 36.0)","(10.0, 20.0, 17.9)","(14.0, 17.5, 16.5)","(1.85, 2.14, 2.0500502512562813)","(3.6, 4.4, 4.234285714285715)","(8.5, 23.0, 21.125)","(51.0, 70.0, 60.714285714285715)","(9.0, 19.0, 17.5)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:24.544525,"(20.0, 38.0, 34.666666666666664)","(10.0, 20.0, 17.9)","(14.0, 17.5, 16.5)","(1.85, 2.14, 2.0500502512562813)","(3.6, 4.4, 4.234285714285715)","(8.5, 23.0, 21.125)","(51.0, 65.0, 60.714285714285715)","(9.0, 19.0, 17.5)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:25.807218,"(20.0, 38.0, 32.0)","(10.0, 20.0, 18.285714285714285)","(14.0, 17.5, 16.25)","(1.85, 2.14, 2.0500502512562813)","(3.6, 4.4, 4.234285714285715)","(8.5, 23.0, 20.666666666666668)","(51.0, 65.0, 60.714285714285715)","(9.0, 19.0, 17.5)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:27.117832,"(20.0, 36.0, 33.333333333333336)","(10.0, 20.0, 18.285714285714285)","(14.0, 17.5, 16.2)","(1.85, 2.14, 2.0500502512562813)","(3.6, 4.4, 4.234285714285715)","(8.5, 22.0, 20.285714285714285)","(51.0, 65.0, 64.28571428571429)","(9.0, 19.0, 17.5)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:28.495443,"(20.0, 36.0, 31.2)","(10.0, 20.0, 18.285714285714285)","(14.0, 17.0, 16.4)","(1.85, 2.14, 2.0500502512562813)","(3.6, 4.4, 4.234285714285715)","(8.5, 22.0, 20.625)","(51.0, 70.0, 64.28571428571429)","(9.0, 19.0, 17.5)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:29.799950,"(20.0, 36.0, 31.2)","(10.0, 20.0, 18.285714285714285)","(14.0, 17.0, 16.4)","(1.85, 2.14, 2.046701030927835)","(3.6, 4.4, 4.233333333333333)","(8.5, 21.0, 20.75)","(51.0, 70.0, 64.28571428571429)","(9.0, 19.0, 17.5)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:31.072058,"(20.0, 36.0, 31.2)","(10.0, 20.0, 18.285714285714285)","(14.0, 17.0, 16.4)","(1.85, 2.14, 2.046701030927835)","(3.6, 4.4, 4.233333333333333)","(8.5, 21.0, 19.833333333333332)","(51.0, 70.0, 57.0)","(9.0, 19.0, 15.833333333333334)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:32.369583,"(20.0, 36.0, 32.0)","(10.0, 20.0, 19.0)","(14.0, 16.5, 16.0)","(1.85, 2.14, 2.046701030927835)","(3.6, 4.4, 4.233333333333333)","(8.5, 20.0, 19.666666666666668)","(51.0, 70.0, 57.0)","(9.0, 16.5, 15.833333333333334)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:33.659096,"(20.0, 36.0, 32.0)","(10.0, 20.0, 19.0)","(14.0, 16.5, 16.0)","(1.85, 2.14, 2.046701030927835)","(3.6, 4.4, 4.233333333333333)","(8.5, 20.0, 19.666666666666668)","(51.0, 70.0, 57.0)","(9.0, 16.5, 15.833333333333334)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:34.868355,"(20.0, 36.0, 32.0)","(10.0, 20.0, 19.4)","(14.0, 16.5, 15.666666666666666)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.219354838709678)","(8.5, 20.0, 19.833333333333332)","(51.0, 70.0, 57.0)","(9.0, 16.5, 15.833333333333334)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:36.215318,"(20.0, 36.0, 32.0)","(10.0, 21.0, 18.454545454545453)","(14.0, 16.5, 15.666666666666666)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.219354838709678)","(8.5, 20.0, 19.833333333333332)","(51.0, 70.0, 51.42857142857143)","(9.0, 16.5, 15.833333333333334)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:37.504070,"(20.0, 36.0, 32.0)","(10.0, 21.0, 18.454545454545453)","(14.0, 16.5, 15.666666666666666)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.219354838709678)","(8.5, 20.0, 19.833333333333332)","(51.0, 70.0, 51.42857142857143)","(9.0, 16.5, 15.833333333333334)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:38.718019,"(20.0, 36.0, 32.0)","(10.0, 21.0, 18.454545454545453)","(14.0, 16.5, 15.666666666666666)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.219354838709678)","(8.5, 20.0, 19.833333333333332)","(51.0, 70.0, 51.42857142857143)","(9.0, 16.5, 15.833333333333334)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:39.880833,"(20.0, 36.0, 32.0)","(10.0, 21.0, 18.454545454545453)","(14.0, 16.5, 15.666666666666666)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.219354838709678)","(8.5, 20.0, 19.833333333333332)","(51.0, 70.0, 51.42857142857143)","(9.0, 16.5, 15.833333333333334)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:40.983526,"(20.0, 36.0, 32.0)","(10.0, 21.0, 18.454545454545453)","(14.0, 16.5, 15.666666666666666)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.2176470588235295)","(8.5, 20.0, 21.1875)","(51.0, 70.0, 51.42857142857143)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:42.160609,"(20.0, 36.0, 32.0)","(10.0, 21.0, 19.666666666666668)","(14.0, 19.5, 17.8)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.152631578947368)","(8.5, 24.0, 21.075)","(51.0, 70.0, 51.42857142857143)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:43.378976,"(20.0, 36.0, 32.0)","(10.0, 20.0, 19.0)","(14.0, 19.0, 17.75)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.155555555555555)","(8.5, 23.0, 20.5)","(51.0, 70.0, 51.42857142857143)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:44.684573,"(20.0, 36.0, 32.0)","(10.0, 20.0, 19.0)","(14.0, 19.0, 17.125)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.155555555555555)","(8.5, 23.0, 20.5)","(51.0, 70.0, 51.42857142857143)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:45.948050,"(20.0, 36.0, 32.0)","(10.0, 20.0, 19.0)","(14.0, 19.0, 17.125)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.155555555555555)","(8.5, 23.0, 20.5)","(51.0, 70.0, 60.4)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:47.205127,"(20.0, 36.0, 32.0)","(10.0, 20.0, 19.0)","(14.0, 19.0, 17.125)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.155555555555555)","(8.5, 23.0, 20.5)","(51.0, 65.0, 50.0)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:48.828108,"(20.0, 36.0, 32.0)","(10.0, 20.0, 19.0)","(14.0, 19.0, 17.125)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.155555555555555)","(8.5, 23.0, 20.5)","(51.0, 60.0, 50.0)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:50.258519,"(20.0, 36.0, 32.0)","(10.0, 20.0, 19.0)","(14.0, 19.0, 16.142857142857142)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.155555555555555)","(8.5, 23.0, 20.5)","(51.0, 60.0, 50.0)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:51.683016,"(20.0, 36.0, 32.0)","(10.0, 20.0, 18.6)","(14.0, 19.0, 17.18181818181818)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.155555555555555)","(8.5, 23.0, 20.5)","(51.0, 60.0, 50.0)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:52.932881,"(20.0, 36.0, 32.0)","(10.0, 20.0, 18.6)","(14.0, 19.0, 17.18181818181818)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.155555555555555)","(8.5, 23.0, 20.5)","(51.0, 60.0, 48.57142857142857)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:54.202259,"(20.0, 36.0, 32.0)","(10.0, 20.0, 18.6)","(14.0, 19.0, 17.18181818181818)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.155555555555555)","(8.5, 23.0, 20.352941176470587)","(51.0, 60.0, 51.111111111111114)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:55.430624,"(20.0, 36.0, 32.0)","(10.0, 20.0, 18.6)","(14.0, 19.0, 16.5)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.155555555555555)","(8.5, 23.0, 20.3)","(51.0, 60.0, 51.111111111111114)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:56.687240,"(20.0, 36.0, 32.0)","(10.0, 20.0, 18.2)","(14.0, 19.0, 16.5)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.155555555555555)","(8.5, 23.0, 20.3)","(51.0, 60.0, 51.111111111111114)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:57.906868,"(20.0, 36.0, 32.0)","(10.0, 20.0, 18.2)","(14.0, 19.0, 16.5)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.155555555555555)","(8.5, 23.0, 20.8125)","(51.0, 60.0, 51.0)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:38:59.093647,"(20.0, 36.0, 32.0)","(10.0, 20.0, 18.2)","(14.0, 19.0, 17.18181818181818)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.155555555555555)","(8.5, 23.0, 20.8125)","(51.0, 60.0, 51.0)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:39:00.299748,"(20.0, 36.0, 32.0)","(10.0, 20.0, 18.2)","(14.0, 19.0, 17.18181818181818)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.155555555555555)","(8.5, 23.0, 20.8125)","(51.0, 60.0, 51.0)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:39:01.553115,"(20.0, 36.0, 32.0)","(10.0, 20.0, 18.2)","(14.0, 19.0, 16.5)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.155555555555555)","(8.5, 23.0, 20.4)","(51.0, 60.0, 48.57142857142857)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:39:02.691066,"(20.0, 36.0, 33.42857142857143)","(10.0, 20.0, 18.2)","(14.0, 19.0, 16.5)","(1.85, 2.14, 2.0683168316831684)","(3.6, 4.3, 4.155555555555555)","(8.5, 22.0, 20.4)","(51.0, 60.0, 48.57142857142857)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:39:03.852218,"(20.0, 36.0, 33.42857142857143)","(10.0, 20.0, 18.2)","(14.0, 19.0, 16.5)","(1.85, 2.14, 2.062566844919786)","(3.6, 4.3, 4.1408163265306115)","(8.5, 21.0, 20.666666666666668)","(51.0, 60.0, 48.57142857142857)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:39:05.131319,"(20.0, 36.0, 33.42857142857143)","(10.0, 20.0, 18.2)","(14.0, 19.0, 16.166666666666668)","(1.85, 2.14, 2.0664974619289342)","(3.6, 4.3, 4.138461538461538)","(8.5, 21.0, 20.571428571428573)","(51.0, 60.0, 51.333333333333336)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:39:06.364870,"(20.0, 34.0, 32.0)","(10.0, 19.0, 18.066666666666666)","(14.0, 17.5, 16.0)","(1.85, 2.14, 2.0664974619289342)","(3.6, 4.3, 4.138461538461538)","(8.5, 21.0, 22.0)","(51.0, 55.0, 53.166666666666664)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:39:07.586624,"(20.0, 34.0, 31.333333333333332)","(10.0, 19.0, 18.066666666666666)","(14.0, 17.5, 16.0)","(1.85, 2.14, 2.0664974619289342)","(3.6, 4.3, 4.138461538461538)","(8.5, 23.0, 21.315789473684212)","(51.0, 55.0, 53.166666666666664)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:39:08.752018,"(20.0, 34.0, 31.333333333333332)","(10.0, 19.0, 18.066666666666666)","(14.0, 17.5, 16.0)","(1.85, 2.14, 2.0664974619289342)","(3.6, 4.3, 4.138461538461538)","(8.5, 23.0, 21.315789473684212)","(51.0, 55.0, 53.166666666666664)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:39:09.969518,"(20.0, 34.0, 31.333333333333332)","(10.0, 19.0, 18.066666666666666)","(14.0, 17.5, 16.0)","(1.85, 2.14, 2.0664974619289342)","(3.6, 4.3, 4.155555555555555)","(8.5, 23.0, 20.375)","(51.0, 55.0, 53.166666666666664)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:39:11.264193,"(20.0, 34.0, 31.333333333333332)","(10.0, 19.0, 18.066666666666666)","(14.0, 17.5, 16.0)","(1.85, 2.14, 2.0661224489795917)","(3.6, 4.3, 4.155555555555555)","(8.5, 21.0, 20.375)","(51.0, 55.0, 53.166666666666664)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:39:12.492758,"(20.0, 34.0, 31.333333333333332)","(10.0, 19.0, 18.066666666666666)","(14.0, 17.5, 16.0)","(1.85, 2.14, 2.0672361809045228)","(3.6, 4.3, 4.155555555555555)","(8.5, 21.0, 20.375)","(51.0, 55.0, 53.166666666666664)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
09-01-2023 14:39:13.714614,"(20.0, 34.0, 31.333333333333332)","(10.0, 19.0, 18.066666666666666)","(14.0, 17.5, 16.0)","(1.85, 2.14, 2.0672361809045228)","(3.6, 4.3, 4.152631578947368)","(8.5, 21.0, 20.375)","(51.0, 55.0, 53.166666666666664)","(9.0, 16.5, 16.153846153846153)","(61.0, 160.0, 131.42857142857142)"
