,Manor Road,Norman,Springstreet Blues,Stable Talk,Lady Samurai,Sligo Queen,Aldane,Charge Extra,Marsh Lillie,Mullamaart,Spanish King,Tropic Sands,Turnaway
12-01-2023 13:26:18.393303,"(31.0, 170.0, 72.85714285714286)","(5.0, 7.0, 6.664)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.15, 2.9555555555555553)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(17.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(16.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 35.6)","(3.7, 4.6, 4.473684210526315)"
12-01-2023 13:26:19.805815,"(31.0, 170.0, 72.85714285714286)","(5.0, 7.0, 6.664)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.15, 2.9555555555555553)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(17.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(16.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 35.6)","(3.7, 4.6, 4.473684210526315)"
12-01-2023 13:26:21.218401,"(31.0, 170.0, 72.85714285714286)","(5.0, 7.0, 6.664)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.15, 2.9555555555555553)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(17.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(16.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.6, 4.473684210526315)"
12-01-2023 13:26:22.612400,"(31.0, 170.0, 72.85714285714286)","(5.0, 7.0, 6.144444444444445)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.15, 3.0479166666666666)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(17.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(16.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.6, 4.473684210526315)"
12-01-2023 13:26:24.038152,"(31.0, 170.0, 72.85714285714286)","(5.0, 7.0, 6.144444444444445)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.15, 3.0479166666666666)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(17.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(16.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.6, 4.473684210526315)"
12-01-2023 13:26:25.581567,"(31.0, 170.0, 72.85714285714286)","(5.0, 7.0, 6.144444444444445)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.15, 3.036111111111111)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(17.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(16.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.6, 4.473684210526315)"
12-01-2023 13:26:27.102351,"(31.0, 170.0, 72.85714285714286)","(5.0, 7.0, 6.144444444444445)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.036111111111111)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(17.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(16.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.6, 4.473684210526315)"
12-01-2023 13:26:28.562417,"(31.0, 170.0, 72.85714285714286)","(5.0, 7.0, 6.144444444444445)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(17.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(16.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.6, 4.473684210526315)"
12-01-2023 13:26:30.110828,"(31.0, 170.0, 72.85714285714286)","(5.0, 7.0, 6.144444444444445)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(17.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(16.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.6, 4.357142857142857)"
12-01-2023 13:26:31.648068,"(31.0, 170.0, 72.85714285714286)","(5.0, 7.0, 6.08)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(17.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(16.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:26:33.092356,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.8, 6.08)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(17.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(16.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:26:34.591076,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.8, 6.08)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(17.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(16.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:26:36.125063,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.8, 6.11)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(17.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(16.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:26:37.541215,"(31.0, 170.0, 72.85714285714286)","(5.0, 8.0, 6.11)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(17.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(16.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:26:39.128535,"(31.0, 170.0, 72.85714285714286)","(5.0, 8.0, 6.11)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(17.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:26:40.617987,"(31.0, 170.0, 72.85714285714286)","(5.0, 8.0, 6.457142857142857)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.0335714285714284)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:26:42.108244,"(31.0, 170.0, 72.85714285714286)","(5.0, 8.0, 6.457142857142857)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.0335714285714284)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:26:43.604680,"(31.0, 170.0, 72.85714285714286)","(5.0, 8.0, 7.6)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:26:45.193406,"(31.0, 170.0, 72.85714285714286)","(5.0, 7.6, 6.828571428571428)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:26:46.754606,"(31.0, 170.0, 72.85714285714286)","(5.0, 7.6, 6.828571428571428)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:26:48.307635,"(31.0, 170.0, 72.85714285714286)","(5.0, 7.6, 6.828571428571428)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:26:49.847591,"(31.0, 170.0, 72.85714285714286)","(5.0, 7.6, 6.828571428571428)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:26:51.285628,"(31.0, 170.0, 72.85714285714286)","(5.0, 7.6, 6.828571428571428)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:26:52.806483,"(31.0, 170.0, 72.85714285714286)","(5.0, 7.6, 6.828571428571428)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:26:54.343136,"(31.0, 170.0, 72.85714285714286)","(5.0, 7.6, 6.828571428571428)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:26:55.890267,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.8, 6.371428571428571)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:26:57.603931,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.8, 6.371428571428571)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:26:59.289954,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.8, 6.371428571428571)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.036111111111111)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:27:00.818689,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.8, 6.371428571428571)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.036111111111111)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:27:02.251925,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.8, 6.371428571428571)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:27:03.720690,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.8, 6.371428571428571)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:27:05.104049,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.8, 6.371428571428571)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.357142857142857)"
12-01-2023 13:27:06.515115,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.6, 6.4399999999999995)","(13.0, 20.0, 19.142857142857142)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 36.42857142857143)","(17.0, 42.0, 32.2)","(18.0, 48.0, 32.75)","(3.7, 4.5, 4.233333333333333)"
12-01-2023 13:27:07.901585,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.6, 6.4399999999999995)","(13.0, 20.0, 19.0)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 32.27272727272727)","(17.0, 42.0, 28.285714285714285)","(18.0, 48.0, 31.363636363636367)","(3.7, 4.5, 4.390909090909091)"
12-01-2023 13:27:09.399254,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.6, 6.4399999999999995)","(13.0, 20.0, 19.0)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 32.27272727272727)","(17.0, 42.0, 28.285714285714285)","(18.0, 48.0, 31.363636363636367)","(3.7, 4.5, 4.390909090909091)"
12-01-2023 13:27:10.794617,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.6, 6.4399999999999995)","(13.0, 20.0, 19.0)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 32.27272727272727)","(17.0, 42.0, 28.285714285714285)","(18.0, 48.0, 39.285714285714285)","(3.7, 4.5, 4.390909090909091)"
12-01-2023 13:27:12.181741,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.6, 6.4399999999999995)","(13.0, 20.0, 19.0)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 32.27272727272727)","(17.0, 42.0, 28.285714285714285)","(18.0, 48.0, 39.285714285714285)","(3.7, 4.5, 4.390909090909091)"
12-01-2023 13:27:13.670742,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.6, 6.4399999999999995)","(13.0, 20.0, 19.0)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 32.27272727272727)","(17.0, 42.0, 28.285714285714285)","(18.0, 48.0, 39.285714285714285)","(3.7, 4.5, 4.390909090909091)"
12-01-2023 13:27:15.296168,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.6, 6.4399999999999995)","(13.0, 20.0, 19.0)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 32.27272727272727)","(17.0, 42.0, 28.285714285714285)","(18.0, 48.0, 39.285714285714285)","(3.7, 4.5, 4.390909090909091)"
12-01-2023 13:27:16.802481,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.6, 6.4399999999999995)","(13.0, 20.0, 19.0)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 65.0, 42.5)","(17.0, 42.0, 28.285714285714285)","(18.0, 48.0, 33.0)","(3.7, 4.5, 4.390909090909091)"
12-01-2023 13:27:18.338269,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.6, 6.4399999999999995)","(13.0, 20.0, 19.0)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 60.0, 40.0)","(17.0, 42.0, 28.285714285714285)","(18.0, 48.0, 33.0)","(3.7, 4.5, 4.390909090909091)"
12-01-2023 13:27:19.790902,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.6, 6.4399999999999995)","(13.0, 20.0, 19.0)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 55.0, 40.0)","(17.0, 42.0, 28.285714285714285)","(18.0, 48.0, 33.0)","(3.7, 4.5, 4.390909090909091)"
12-01-2023 13:27:21.275176,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.6, 6.4399999999999995)","(13.0, 20.0, 19.0)","(26.0, 95.0, 45.0)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 55.0, 40.0)","(17.0, 42.0, 28.285714285714285)","(18.0, 48.0, 33.0)","(3.7, 4.5, 4.390909090909091)"
12-01-2023 13:27:22.772058,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.6, 6.4399999999999995)","(13.0, 20.0, 19.0)","(26.0, 95.0, 51.25)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 55.0, 40.0)","(17.0, 42.0, 28.285714285714285)","(18.0, 48.0, 33.0)","(3.7, 4.5, 4.390909090909091)"
12-01-2023 13:27:24.444777,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.6, 6.4399999999999995)","(13.0, 20.0, 19.0)","(26.0, 95.0, 51.25)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 55.0, 40.0)","(17.0, 42.0, 28.285714285714285)","(18.0, 48.0, 33.0)","(3.7, 4.5, 4.390909090909091)"
12-01-2023 13:27:25.934630,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.6, 6.4399999999999995)","(13.0, 20.0, 19.0)","(26.0, 95.0, 51.25)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 55.0, 40.0)","(17.0, 42.0, 28.285714285714285)","(18.0, 48.0, 33.0)","(3.7, 4.5, 4.390909090909091)"
12-01-2023 13:27:27.307599,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.6, 6.4399999999999995)","(13.0, 20.0, 19.0)","(26.0, 95.0, 51.25)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 55.0, 40.0)","(17.0, 42.0, 28.285714285714285)","(18.0, 48.0, 33.0)","(3.7, 4.5, 4.390909090909091)"
12-01-2023 13:27:28.634724,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.4, 6.15)","(13.0, 20.0, 19.0)","(26.0, 95.0, 51.25)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 55.0, 40.0)","(17.0, 42.0, 28.285714285714285)","(18.0, 48.0, 33.0)","(3.7, 4.5, 4.390909090909091)"
12-01-2023 13:27:30.137134,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.4, 6.15)","(13.0, 20.0, 19.0)","(26.0, 95.0, 51.25)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 55.0, 40.0)","(17.0, 42.0, 28.285714285714285)","(18.0, 48.0, 33.0)","(3.7, 4.5, 4.390909090909091)"
12-01-2023 13:27:31.482702,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.4, 6.15)","(13.0, 20.0, 19.0)","(26.0, 95.0, 51.25)","(2.7, 3.05, 3.029090909090909)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 55.0, 40.0)","(17.0, 42.0, 28.285714285714285)","(18.0, 48.0, 33.0)","(3.7, 4.5, 4.390909090909091)"
12-01-2023 13:27:32.895718,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.4, 6.15)","(13.0, 20.0, 19.0)","(26.0, 95.0, 51.25)","(2.7, 3.05, 3.036111111111111)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 55.0, 40.0)","(17.0, 42.0, 28.285714285714285)","(18.0, 48.0, 33.0)","(3.7, 4.5, 4.390909090909091)"
12-01-2023 13:27:34.422567,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.4, 6.15)","(13.0, 20.0, 19.0)","(26.0, 95.0, 51.25)","(2.7, 3.05, 3.036111111111111)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 55.0, 40.0)","(17.0, 42.0, 28.285714285714285)","(18.0, 48.0, 33.0)","(3.7, 4.5, 4.390909090909091)"
12-01-2023 13:27:36.094954,"(31.0, 170.0, 72.85714285714286)","(5.0, 6.4, 6.15)","(13.0, 20.0, 19.0)","(26.0, 95.0, 51.25)","(2.7, 3.05, 3.036111111111111)","(20.0, 85.0, 53.0)","(101.0, 200.0, 173.33333333333334)","(16.0, 90.0, 49.44444444444444)","(71.0, 200.0, 106.66666666666666)","(15.0, 55.0, 40.0)","(17.0, 42.0, 28.285714285714285)","(18.0, 48.0, 33.0)","(3.7, 4.5, 4.390909090909091)"
