,Fast Foils,Four Outlaws,Badonkidonk,Fifth Husband,Bossy Britches,West Cliff,Red Hot Chillypins,Denominator,Haleakala
04-01-2023 14:44:39.734307,"(41.0, 65.0, 60.3125)","(3.1, 4.3, 4.138461538461538)","(2.0, 2.18, 2.1672340425531917)","(13.0, 18.5, 17.666666666666668)","(6.5, 9.8, 9.75)","(8.5, 13.0, 12.535714285714286)","(21.0, 38.0, 34.266666666666666)","(81.0, 180.0, 174.44444444444446)","(81.0, 160.0, 135.0)"
04-01-2023 14:44:40.911718,"(41.0, 65.0, 60.3125)","(3.1, 4.3, 4.138461538461538)","(2.0, 2.18, 2.1672340425531917)","(13.0, 18.5, 17.666666666666668)","(6.5, 9.8, 9.75)","(8.5, 13.0, 12.535714285714286)","(21.0, 38.0, 33.333333333333336)","(81.0, 180.0, 160.0)","(81.0, 160.0, 135.0)"
04-01-2023 14:44:42.061763,"(41.0, 65.0, 60.3125)","(3.1, 4.3, 4.138461538461538)","(2.0, 2.18, 2.1672340425531917)","(13.0, 18.5, 17.666666666666668)","(6.5, 9.8, 9.75)","(8.5, 13.0, 12.535714285714286)","(21.0, 38.0, 33.333333333333336)","(81.0, 180.0, 170.0)","(81.0, 160.0, 135.0)"
04-01-2023 14:44:43.185725,"(41.0, 65.0, 60.3125)","(3.1, 4.3, 4.138461538461538)","(2.0, 2.18, 2.1672340425531917)","(13.0, 18.5, 17.666666666666668)","(6.5, 9.8, 9.75)","(8.5, 13.0, 12.535714285714286)","(21.0, 38.0, 35.0)","(81.0, 180.0, 160.0)","(81.0, 160.0, 135.0)"
04-01-2023 14:44:44.292763,"(41.0, 65.0, 60.3125)","(3.1, 4.3, 4.138461538461538)","(2.0, 2.18, 2.1672340425531917)","(13.0, 18.5, 17.666666666666668)","(6.5, 9.8, 9.714285714285715)","(8.5, 13.0, 12.535714285714286)","(21.0, 38.0, 35.81818181818182)","(81.0, 180.0, 160.0)","(81.0, 160.0, 135.0)"
04-01-2023 14:44:45.431748,"(41.0, 65.0, 60.3125)","(3.1, 4.3, 4.195)","(2.0, 2.18, 2.1672340425531917)","(13.0, 18.5, 17.666666666666668)","(6.5, 9.8, 9.714285714285715)","(8.5, 13.0, 12.535714285714286)","(21.0, 38.0, 35.81818181818182)","(91.0, 180.0, 160.0)","(81.0, 160.0, 135.0)"
04-01-2023 14:44:46.631174,"(41.0, 65.0, 60.3125)","(3.1, 4.3, 4.195)","(2.0, 2.18, 2.1672340425531917)","(13.0, 18.5, 17.666666666666668)","(6.5, 9.8, 9.714285714285715)","(8.5, 13.0, 12.535714285714286)","(21.0, 38.0, 36.5)","(91.0, 180.0, 160.0)","(81.0, 160.0, 126.66666666666667)"
04-01-2023 14:44:47.724936,"(41.0, 65.0, 57.5)","(3.1, 4.3, 4.195)","(2.0, 2.18, 2.172857142857143)","(13.0, 18.5, 17.666666666666668)","(6.5, 9.8, 9.542105263157895)","(8.5, 13.0, 12.666666666666666)","(21.0, 38.0, 36.8)","(91.0, 180.0, 160.0)","(81.0, 160.0, 133.33333333333334)"
04-01-2023 14:44:48.764971,"(41.0, 65.0, 57.5)","(3.1, 4.4, 4.338461538461539)","(2.0, 2.1, 2.0602751031636863)","(13.0, 18.5, 18.166666666666668)","(6.5, 10.5, 9.814285714285713)","(8.5, 13.0, 12.666666666666666)","(21.0, 38.0, 36.8)","(91.0, 180.0, 160.0)","(81.0, 160.0, 122.5)"
04-01-2023 14:44:49.832779,"(41.0, 65.0, 57.5)","(3.1, 4.4, 4.338461538461539)","(2.0, 2.08, 2.061627906976744)","(13.0, 18.5, 18.166666666666668)","(6.5, 10.5, 9.95)","(8.5, 13.0, 12.88888888888889)","(21.0, 38.0, 36.64516129032258)","(91.0, 180.0, 160.0)","(81.0, 160.0, 143.33333333333334)"
04-01-2023 14:44:50.975752,"(41.0, 65.0, 57.5)","(3.1, 4.4, 4.398076923076923)","(2.0, 2.04, 2.0383636363636364)","(13.0, 18.5, 18.1)","(6.5, 10.5, 9.88125)","(8.5, 13.0, 13.416666666666666)","(21.0, 44.0, 38.0)","(91.0, 180.0, 156.25)","(81.0, 160.0, 143.33333333333334)"
04-01-2023 14:44:52.138746,"(41.0, 65.0, 57.5)","(3.1, 4.5, 4.38)","(2.0, 2.04, 2.020113475177305)","(13.0, 18.5, 18.1)","(6.5, 10.5, 9.975)","(8.5, 13.5, 13.25)","(21.0, 42.0, 38.0)","(91.0, 200.0, 158.33333333333334)","(81.0, 160.0, 143.33333333333334)"
04-01-2023 14:44:53.375254,"(41.0, 65.0, 57.5)","(3.1, 4.5, 4.316666666666666)","(2.0, 2.1, 2.0222099447513813)","(13.0, 18.5, 18.1)","(6.5, 10.5, 9.975)","(8.5, 13.5, 13.428571428571429)","(21.0, 42.0, 35.84)","(91.0, 200.0, 154.54545454545453)","(81.0, 160.0, 135.0)"
04-01-2023 14:44:54.693385,"(41.0, 65.0, 57.5)","(3.1, 4.5, 4.316666666666666)","(2.0, 2.08, 2.041818181818182)","(13.0, 18.5, 18.1)","(6.5, 10.5, 9.88125)","(8.5, 13.5, 14.5)","(21.0, 40.0, 37.53846153846154)","(91.0, 200.0, 154.54545454545453)","(81.0, 160.0, 135.0)"
04-01-2023 14:44:55.822729,"(41.0, 65.0, 57.5)","(3.1, 4.5, 4.390909090909091)","(2.0, 2.08, 2.041818181818182)","(13.0, 18.5, 18.1)","(6.5, 10.5, 9.88125)","(8.5, 15.5, 14.5)","(21.0, 38.0, 37.53846153846154)","(91.0, 200.0, 154.54545454545453)","(81.0, 160.0, 135.0)"
04-01-2023 14:44:57.030313,"(41.0, 65.0, 59.64285714285714)","(3.1, 4.5, 4.390909090909091)","(2.0, 2.08, 2.0659060402684566)","(13.0, 18.5, 18.1)","(6.5, 10.5, 9.88125)","(8.5, 15.5, 14.5)","(21.0, 38.0, 37.25)","(91.0, 200.0, 154.54545454545453)","(81.0, 160.0, 135.0)"
04-01-2023 14:44:58.168655,"(41.0, 65.0, 59.64285714285714)","(3.1, 4.5, 4.390909090909091)","(2.0, 2.08, 2.0659060402684566)","(13.0, 18.5, 18.1)","(6.5, 10.5, 9.88125)","(8.5, 15.5, 14.5)","(21.0, 38.0, 37.25)","(91.0, 200.0, 154.54545454545453)","(81.0, 160.0, 135.0)"
04-01-2023 14:44:59.313183,"(41.0, 65.0, 59.64285714285714)","(3.1, 4.5, 4.2894736842105265)","(2.0, 2.1, 2.0757046979865774)","(13.0, 18.5, 17.875)","(6.5, 10.5, 10.114285714285714)","(8.5, 15.5, 13.625)","(21.0, 40.0, 36.666666666666664)","(91.0, 200.0, 168.88888888888889)","(81.0, 160.0, 140.0)"
04-01-2023 14:45:00.491746,"(41.0, 65.0, 59.64285714285714)","(3.1, 4.5, 4.3)","(2.0, 2.08, 2.0478969957081548)","(13.0, 19.0, 17.875)","(6.5, 10.5, 10.114285714285714)","(8.5, 15.5, 13.833333333333334)","(21.0, 40.0, 36.666666666666664)","(91.0, 200.0, 168.88888888888889)","(81.0, 160.0, 124.28571428571429)"
04-01-2023 14:45:01.658225,"(41.0, 65.0, 59.64285714285714)","(3.1, 4.5, 4.3)","(2.0, 2.08, 2.0478969957081548)","(13.0, 19.0, 17.875)","(6.5, 10.5, 10.114285714285714)","(8.5, 15.5, 13.833333333333334)","(21.0, 40.0, 36.30769230769231)","(91.0, 200.0, 168.88888888888889)","(81.0, 160.0, 140.0)"
04-01-2023 14:45:02.759699,"(41.0, 65.0, 59.64285714285714)","(3.1, 4.5, 4.2894736842105265)","(2.0, 2.08, 2.0478969957081548)","(13.0, 19.0, 17.875)","(6.5, 10.5, 10.114285714285714)","(8.5, 15.5, 13.75)","(21.0, 40.0, 34.35294117647059)","(91.0, 200.0, 180.0)","(81.0, 160.0, 147.5)"
04-01-2023 14:45:03.898784,"(41.0, 65.0, 62.2)","(3.1, 4.5, 4.138095238095238)","(2.0, 2.08, 2.057358490566038)","(13.0, 18.0, 17.8)","(6.5, 10.5, 10.114285714285714)","(8.5, 14.5, 13.653846153846153)","(21.0, 38.0, 34.35294117647059)","(91.0, 200.0, 182.85714285714286)","(81.0, 160.0, 141.8181818181818)"
04-01-2023 14:45:04.973637,"(41.0, 65.0, 62.2)","(3.1, 4.5, 4.228571428571429)","(2.0, 2.06, 2.057358490566038)","(13.0, 18.0, 17.8)","(6.5, 10.5, 10.114285714285714)","(8.5, 14.5, 13.653846153846153)","(21.0, 38.0, 34.57142857142857)","(91.0, 200.0, 182.85714285714286)","(81.0, 160.0, 141.8181818181818)"
04-01-2023 14:45:06.116315,"(41.0, 65.0, 62.2)","(3.1, 4.5, 4.228571428571429)","(2.0, 2.06, 2.057358490566038)","(13.0, 18.0, 17.8)","(6.5, 10.5, 10.114285714285714)","(8.5, 14.5, 13.264705882352942)","(21.0, 38.0, 34.57142857142857)","(91.0, 200.0, 182.85714285714286)","(81.0, 160.0, 141.8181818181818)"
04-01-2023 14:45:07.239566,"(41.0, 65.0, 61.81818181818182)","(3.1, 4.5, 4.228571428571429)","(2.0, 2.06, 2.057358490566038)","(13.0, 18.0, 17.8)","(6.5, 10.5, 10.114285714285714)","(8.5, 14.5, 13.38)","(21.0, 38.0, 34.57142857142857)","(91.0, 200.0, 182.85714285714286)","(81.0, 160.0, 141.8181818181818)"
04-01-2023 14:45:08.298640,"(41.0, 65.0, 61.81818181818182)","(3.1, 4.5, 4.228571428571429)","(2.0, 2.06, 2.057358490566038)","(13.0, 18.0, 17.8)","(6.5, 10.5, 10.181818181818182)","(8.5, 14.5, 13.444444444444445)","(21.0, 38.0, 34.57142857142857)","(91.0, 200.0, 182.85714285714286)","(81.0, 160.0, 141.8181818181818)"
04-01-2023 14:45:09.397742,"(41.0, 65.0, 62.0)","(3.1, 4.5, 4.356603773584905)","(2.0, 2.1, 2.0438709677419356)","(13.0, 19.0, 18.142857142857142)","(6.5, 10.5, 10.181818181818182)","(8.5, 14.0, 13.444444444444445)","(21.0, 38.0, 34.57142857142857)","(91.0, 200.0, 182.85714285714286)","(81.0, 160.0, 141.8181818181818)"
04-01-2023 14:45:10.476898,"(41.0, 65.0, 62.0)","(3.1, 4.5, 4.306060606060606)","(2.0, 2.1, 2.0813426573426574)","(13.0, 19.0, 17.89622641509434)","(6.5, 10.5, 10.181818181818182)","(8.5, 14.0, 13.571428571428571)","(21.0, 38.0, 34.57142857142857)","(91.0, 200.0, 182.85714285714286)","(81.0, 160.0, 141.8181818181818)"
04-01-2023 14:45:11.629566,"(41.0, 65.0, 62.0)","(3.1, 4.5, 4.356603773584905)","(2.0, 2.08, 2.050588235294118)","(13.0, 19.0, 17.89622641509434)","(6.5, 10.5, 10.0)","(8.5, 14.0, 12.714285714285714)","(21.0, 38.0, 34.72727272727273)","(91.0, 200.0, 185.0)","(81.0, 160.0, 135.0)"
04-01-2023 14:45:12.965137,"(41.0, 65.0, 63.4375)","(3.1, 4.4, 4.3533333333333335)","(2.0, 2.1, 2.0657938718662954)","(13.0, 19.0, 18.666666666666668)","(6.5, 10.5, 9.885714285714286)","(8.5, 14.0, 12.722222222222221)","(21.0, 38.0, 34.72727272727273)","(91.0, 200.0, 185.0)","(81.0, 160.0, 135.0)"
04-01-2023 14:45:14.168427,"(41.0, 65.0, 63.4375)","(3.1, 4.4, 4.3533333333333335)","(2.0, 2.1, 2.0657938718662954)","(13.0, 19.0, 18.666666666666668)","(6.5, 10.0, 9.875)","(8.5, 14.0, 12.722222222222221)","(21.0, 38.0, 34.72727272727273)","(91.0, 200.0, 186.66666666666666)","(81.0, 160.0, 135.0)"
04-01-2023 14:45:15.396861,"(41.0, 65.0, 63.4375)","(3.1, 4.4, 4.3522727272727275)","(2.0, 2.1, 2.08)","(13.0, 19.0, 18.666666666666668)","(6.5, 10.0, 9.875)","(8.5, 14.0, 12.7)","(21.0, 38.0, 34.72727272727273)","(91.0, 200.0, 186.66666666666666)","(81.0, 160.0, 135.0)"
04-01-2023 14:45:16.450076,"(41.0, 65.0, 63.4375)","(3.1, 4.4, 4.333823529411765)","(2.0, 2.1, 2.08)","(13.0, 19.0, 18.666666666666668)","(6.5, 10.0, 9.875)","(8.5, 14.0, 12.7)","(21.0, 38.0, 34.72727272727273)","(91.0, 200.0, 186.66666666666666)","(81.0, 160.0, 137.5)"
04-01-2023 14:45:17.535843,"(41.0, 65.0, 63.4375)","(3.1, 4.3, 4.267272727272727)","(2.0, 2.16, 2.1584172661870507)","(13.0, 19.0, 18.666666666666668)","(6.5, 10.0, 9.875)","(8.5, 14.0, 12.55)","(21.0, 38.0, 34.30769230769231)","(91.0, 200.0, 186.66666666666666)","(81.0, 160.0, 137.5)"
04-01-2023 14:45:18.684962,"(41.0, 65.0, 63.4375)","(3.1, 4.3, 4.23953488372093)","(2.0, 2.16, 2.1533333333333333)","(13.0, 19.0, 18.666666666666668)","(6.5, 10.0, 9.875)","(8.5, 14.0, 12.595744680851064)","(21.0, 38.0, 33.42857142857143)","(91.0, 200.0, 186.66666666666666)","(81.0, 160.0, 137.5)"
04-01-2023 14:45:19.759586,"(41.0, 65.0, 63.4375)","(3.1, 4.3, 4.23953488372093)","(2.0, 2.16, 2.1590977443609023)","(13.0, 19.0, 18.666666666666668)","(6.5, 10.0, 9.875)","(8.5, 14.0, 12.428571428571429)","(21.0, 38.0, 35.2)","(91.0, 200.0, 186.66666666666666)","(81.0, 160.0, 137.5)"
04-01-2023 14:45:20.835622,"(41.0, 65.0, 63.23529411764706)","(3.1, 4.3, 4.2749999999999995)","(2.0, 2.12, 2.0864197530864197)","(13.0, 19.0, 18.666666666666668)","(6.5, 10.0, 9.875)","(8.5, 14.0, 12.642857142857142)","(21.0, 38.0, 36.8)","(91.0, 200.0, 186.66666666666666)","(81.0, 160.0, 137.5)"
04-01-2023 14:45:21.860849,"(41.0, 65.0, 63.23529411764706)","(3.1, 4.3, 4.294444444444444)","(2.0, 2.16, 2.106666666666667)","(13.0, 19.0, 18.666666666666668)","(6.5, 10.0, 9.884)","(8.5, 13.5, 12.321428571428571)","(21.0, 38.0, 35.529411764705884)","(91.0, 200.0, 186.66666666666666)","(81.0, 160.0, 137.5)"
04-01-2023 14:45:22.954832,"(41.0, 65.0, 63.23529411764706)","(3.1, 4.3, 4.294444444444444)","(2.0, 2.16, 2.1046153846153848)","(13.0, 19.0, 18.666666666666668)","(6.5, 10.5, 9.9)","(8.5, 12.5, 12.321428571428571)","(21.0, 38.0, 35.529411764705884)","(91.0, 200.0, 230.0)","(81.0, 160.0, 142.0)"
04-01-2023 14:45:24.018402,"(41.0, 65.0, 63.23529411764706)","(3.1, 4.3, 4.294444444444444)","(2.0, 2.16, 2.1046153846153848)","(13.0, 19.0, 18.666666666666668)","(6.5, 10.5, 9.9)","(8.5, 12.5, 12.321428571428571)","(21.0, 38.0, 35.529411764705884)","(91.0, 260.0, 234.28571428571428)","(81.0, 160.0, 137.5)"
04-01-2023 14:45:25.055982,"(41.0, 65.0, 63.23529411764706)","(3.1, 4.3, 4.294444444444444)","(2.0, 2.16, 2.086153846153846)","(13.0, 19.0, 18.666666666666668)","(6.5, 10.5, 9.9)","(8.5, 12.5, 12.321428571428571)","(21.0, 38.0, 35.529411764705884)","(91.0, 260.0, 234.28571428571428)","(81.0, 160.0, 137.5)"
04-01-2023 14:45:26.116993,"(41.0, 65.0, 63.23529411764706)","(3.1, 4.3, 4.294444444444444)","(2.0, 2.16, 2.086153846153846)","(13.0, 19.0, 18.666666666666668)","(6.5, 10.5, 9.9)","(8.5, 12.5, 12.321428571428571)","(21.0, 38.0, 35.2)","(91.0, 260.0, 234.28571428571428)","(81.0, 160.0, 137.5)"
04-01-2023 14:45:27.282118,"(41.0, 65.0, 63.23529411764706)","(3.1, 4.3, 4.2176470588235295)","(2.0, 2.16, 2.1216)","(13.0, 19.0, 18.666666666666668)","(6.5, 10.5, 9.884)","(8.5, 12.5, 12.321428571428571)","(21.0, 38.0, 35.0)","(91.0, 260.0, 222.5)","(81.0, 160.0, 137.5)"
04-01-2023 14:45:28.384468,"(41.0, 65.0, 63.23529411764706)","(3.1, 4.3, 4.166666666666666)","(2.0, 2.16, 2.1216)","(13.0, 19.0, 18.666666666666668)","(6.5, 10.5, 9.884)","(8.5, 12.5, 12.321428571428571)","(21.0, 38.0, 35.0)","(91.0, 260.0, 222.5)","(81.0, 160.0, 137.5)"
04-01-2023 14:45:29.486576,"(41.0, 65.0, 63.23529411764706)","(3.1, 4.3, 4.133333333333333)","(2.0, 2.16, 2.1216)","(13.0, 19.0, 18.666666666666668)","(6.5, 10.5, 9.884)","(8.5, 12.5, 12.321428571428571)","(21.0, 38.0, 36.0)","(91.0, 260.0, 222.5)","(81.0, 160.0, 137.5)"
04-01-2023 14:45:30.618310,"(41.0, 65.0, 63.23529411764706)","(3.1, 4.3, 4.1611111111111105)","(2.0, 2.16, 2.1216)","(13.0, 19.0, 18.666666666666668)","(6.5, 10.5, 9.841176470588236)","(8.5, 12.5, 12.321428571428571)","(21.0, 38.0, 35.6)","(91.0, 260.0, 222.5)","(81.0, 160.0, 142.0)"
04-01-2023 14:45:31.697775,"(41.0, 65.0, 63.23529411764706)","(3.1, 4.3, 4.133333333333333)","(2.0, 2.16, 2.1353846153846154)","(13.0, 19.0, 18.666666666666668)","(6.5, 10.5, 9.841176470588236)","(8.5, 12.5, 12.321428571428571)","(21.0, 38.0, 35.6)","(91.0, 260.0, 222.5)","(81.0, 160.0, 151.0)"
04-01-2023 14:45:32.852792,"(41.0, 65.0, 63.23529411764706)","(3.1, 4.3, 4.133333333333333)","(2.0, 2.16, 2.1353846153846154)","(13.0, 19.0, 18.666666666666668)","(6.5, 10.5, 9.841176470588236)","(8.5, 12.5, 12.321428571428571)","(21.0, 38.0, 36.666666666666664)","(91.0, 260.0, 222.5)","(81.0, 160.0, 151.0)"
04-01-2023 14:45:34.075338,"(41.0, 65.0, 63.23529411764706)","(3.1, 4.3, 4.133333333333333)","(2.0, 2.16, 2.1353846153846154)","(13.0, 19.0, 18.666666666666668)","(6.5, 10.5, 9.841176470588236)","(8.5, 12.5, 12.567567567567568)","(21.0, 38.0, 36.666666666666664)","(91.0, 260.0, 221.42857142857142)","(81.0, 160.0, 142.0)"
04-01-2023 14:45:35.211212,"(41.0, 65.0, 63.23529411764706)","(3.1, 4.3, 4.155555555555555)","(2.0, 2.16, 2.1353846153846154)","(13.0, 19.0, 18.666666666666668)","(6.5, 10.5, 9.83818181818182)","(8.5, 13.5, 12.636363636363637)","(21.0, 38.0, 36.666666666666664)","(91.0, 250.0, 221.42857142857142)","(81.0, 160.0, 142.0)"
04-01-2023 14:45:36.336482,"(41.0, 65.0, 63.23529411764706)","(3.1, 4.2, 4.113333333333333)","(2.0, 2.16, 2.1353846153846154)","(13.0, 19.0, 18.5)","(6.5, 10.5, 9.83818181818182)","(8.5, 13.5, 12.411764705882353)","(21.0, 38.0, 36.5)","(91.0, 250.0, 221.42857142857142)","(81.0, 160.0, 142.0)"
04-01-2023 14:45:37.482682,"(41.0, 65.0, 63.23529411764706)","(3.3, 4.2, 4.113333333333333)","(1.95, 2.16, 2.1353846153846154)","(13.0, 19.0, 18.5)","(6.5, 10.5, 9.83818181818182)","(8.5, 12.5, 12.3125)","(21.0, 38.0, 36.0)","(91.0, 250.0, 221.42857142857142)","(81.0, 160.0, 142.0)"
04-01-2023 14:45:38.571219,"(41.0, 65.0, 63.23529411764706)","(3.3, 4.2, 4.125925925925926)","(1.95, 2.16, 2.1353846153846154)","(13.0, 19.0, 18.555555555555557)","(6.5, 10.5, 9.83818181818182)","(8.5, 12.5, 12.3125)","(21.0, 38.0, 36.0)","(91.0, 250.0, 221.42857142857142)","(81.0, 160.0, 142.0)"
04-01-2023 14:45:39.958778,"(41.0, 65.0, 63.23529411764706)","(3.3, 4.2, 4.087179487179487)","(1.95, 2.16, 2.1536)","(13.0, 19.0, 18.555555555555557)","(6.5, 10.5, 9.884)","(8.5, 12.5, 12.3125)","(21.0, 38.0, 36.0)","(91.0, 250.0, 221.42857142857142)","(81.0, 160.0, 142.0)"
04-01-2023 14:45:41.095938,"(41.0, 65.0, 63.23529411764706)","(3.3, 4.2, 4.087179487179487)","(1.95, 2.16, 2.1536)","(13.0, 19.0, 18.555555555555557)","(6.5, 10.5, 9.884)","(8.5, 12.5, 12.3125)","(21.0, 38.0, 36.0)","(91.0, 250.0, 221.42857142857142)","(81.0, 160.0, 151.0)"
04-01-2023 14:45:42.142219,"(41.0, 65.0, 63.23529411764706)","(3.3, 4.2, 4.092156862745099)","(1.95, 2.16, 2.1536)","(13.0, 19.0, 18.555555555555557)","(6.5, 10.5, 9.884)","(8.5, 12.5, 12.403225806451612)","(21.0, 38.0, 35.333333333333336)","(91.0, 250.0, 221.42857142857142)","(81.0, 160.0, 142.0)"
04-01-2023 14:45:43.497721,"(41.0, 65.0, 63.23529411764706)","(3.3, 4.2, 4.044444444444444)","(1.95, 2.16, 2.141538461538462)","(13.0, 19.0, 18.555555555555557)","(6.5, 10.5, 9.884)","(8.5, 12.5, 12.403225806451612)","(21.0, 38.0, 35.333333333333336)","(91.0, 250.0, 218.88888888888889)","(81.0, 160.0, 142.0)"
04-01-2023 14:45:44.706964,"(41.0, 65.0, 63.23529411764706)","(3.3, 4.2, 4.0600000000000005)","(1.95, 2.16, 2.141538461538462)","(13.0, 19.0, 18.555555555555557)","(6.5, 10.5, 9.884)","(8.5, 12.5, 12.403225806451612)","(21.0, 38.0, 34.57142857142857)","(91.0, 250.0, 218.88888888888889)","(81.0, 160.0, 142.0)"
04-01-2023 14:45:45.728618,"(41.0, 65.0, 63.23529411764706)","(3.3, 4.2, 4.0600000000000005)","(1.95, 2.16, 2.141538461538462)","(13.0, 19.0, 18.555555555555557)","(6.5, 10.5, 9.884)","(8.5, 12.5, 12.403225806451612)","(21.0, 38.0, 34.57142857142857)","(91.0, 250.0, 218.88888888888889)","(81.0, 160.0, 142.0)"
04-01-2023 14:45:46.981335,"(41.0, 65.0, 63.23529411764706)","(3.3, 4.2, 4.0600000000000005)","(1.95, 2.16, 2.141538461538462)","(13.0, 19.0, 18.77777777777778)","(6.5, 10.5, 9.884)","(8.5, 12.5, 12.411764705882353)","(21.0, 38.0, 34.0)","(91.0, 250.0, 215.0)","(81.0, 160.0, 142.0)"
04-01-2023 14:45:48.131456,"(41.0, 65.0, 63.23529411764706)","(3.3, 4.2, 4.0600000000000005)","(1.95, 2.16, 2.141538461538462)","(13.0, 19.0, 18.77777777777778)","(6.5, 10.5, 9.884)","(8.5, 12.5, 12.411764705882353)","(21.0, 38.0, 34.0)","(91.0, 250.0, 225.0)","(81.0, 160.0, 142.0)"
04-01-2023 14:45:49.242296,"(41.0, 65.0, 63.23529411764706)","(3.3, 4.2, 4.0600000000000005)","(1.95, 2.16, 2.141538461538462)","(13.0, 19.0, 18.77777777777778)","(6.5, 10.5, 9.884)","(8.5, 13.5, 12.214285714285714)","(21.0, 38.0, 35.23076923076923)","(91.0, 240.0, 215.0)","(81.0, 160.0, 142.0)"
04-01-2023 14:45:50.583532,"(41.0, 65.0, 63.23529411764706)","(3.3, 4.2, 4.0600000000000005)","(1.95, 2.16, 2.141538461538462)","(13.0, 19.0, 18.77777777777778)","(6.5, 10.5, 9.884)","(8.5, 13.5, 12.338709677419354)","(21.0, 38.0, 35.75)","(91.0, 240.0, 206.66666666666666)","(81.0, 160.0, 142.0)"
04-01-2023 14:45:51.786414,"(41.0, 65.0, 63.23529411764706)","(3.3, 4.2, 4.0600000000000005)","(1.95, 2.16, 2.141538461538462)","(13.0, 19.0, 18.77777777777778)","(6.5, 10.5, 9.884)","(8.5, 13.5, 12.338709677419354)","(21.0, 38.0, 35.75)","(91.0, 240.0, 210.0)","(81.0, 160.0, 151.0)"
04-01-2023 14:45:53.034556,"(41.0, 65.0, 63.23529411764706)","(3.3, 4.2, 4.0600000000000005)","(1.95, 2.16, 2.141538461538462)","(13.0, 19.0, 18.77777777777778)","(6.5, 10.5, 9.884)","(9.0, 13.5, 12.338709677419354)","(26.0, 38.0, 36.10526315789474)","(101.0, 240.0, 215.0)","(81.0, 160.0, 142.0)"
04-01-2023 14:45:54.244568,"(41.0, 65.0, 63.23529411764706)","(3.4, 4.2, 4.0600000000000005)","(1.95, 2.16, 2.141538461538462)","(14.0, 19.0, 18.77777777777778)","(7.0, 10.5, 9.766666666666666)","(9.0, 13.5, 12.338709677419354)","(26.0, 38.0, 36.10526315789474)","(101.0, 230.0, 215.0)","(81.0, 160.0, 142.0)"
04-01-2023 14:45:55.503223,"(41.0, 65.0, 63.23529411764706)","(3.4, 4.2, 4.0600000000000005)","(1.95, 2.16, 2.141538461538462)","(14.0, 19.0, 18.77777777777778)","(7.0, 10.5, 9.75)","(9.0, 13.5, 12.338709677419354)","(26.0, 36.0, 35.75)","(101.0, 230.0, 207.5)","(81.0, 160.0, 142.0)"
04-01-2023 14:45:56.901328,"(41.0, 65.0, 63.23529411764706)","(3.4, 4.2, 4.009090909090909)","(1.95, 2.16, 2.1225)","(14.0, 19.0, 18.77777777777778)","(7.0, 10.5, 9.75)","(9.0, 13.5, 12.338709677419354)","(26.0, 36.0, 35.75)","(101.0, 230.0, 207.5)","(81.0, 160.0, 142.0)"
04-01-2023 14:45:58.138395,"(41.0, 65.0, 63.23529411764706)","(3.4, 4.2, 4.009090909090909)","(1.95, 2.14, 2.1225)","(14.0, 19.0, 18.77777777777778)","(7.0, 10.5, 9.7)","(9.0, 13.5, 12.375)","(26.0, 36.0, 35.75)","(101.0, 230.0, 207.5)","(81.0, 160.0, 142.0)"
04-01-2023 14:45:59.336515,"(41.0, 65.0, 63.92857142857143)","(3.4, 4.0, 3.996153846153846)","(1.95, 2.16, 2.1521212121212123)","(14.0, 19.0, 18.77777777777778)","(7.0, 10.5, 9.709756097560975)","(9.0, 13.5, 12.625)","(26.0, 36.0, 35.75)","(101.0, 230.0, 207.5)","(81.0, 160.0, 142.0)"
04-01-2023 14:46:00.530901,"(41.0, 75.0, 64.73684210526315)","(3.4, 4.1, 4.084615384615384)","(1.95, 2.18, 2.115211267605634)","(14.0, 19.0, 18.789473684210527)","(7.0, 10.5, 9.817948717948719)","(9.0, 13.0, 12.076923076923077)","(26.0, 36.0, 35.76470588235294)","(101.0, 230.0, 208.0)","(81.0, 160.0, 142.0)"
04-01-2023 14:46:01.692437,"(41.0, 75.0, 66.25)","(3.4, 4.2, 4.1125)","(1.95, 2.16, 2.115211267605634)","(14.0, 19.0, 18.789473684210527)","(7.0, 10.5, 9.921739130434784)","(9.0, 13.0, 12.055555555555555)","(26.0, 36.0, 35.76470588235294)","(101.0, 240.0, 222.14285714285714)","(81.0, 160.0, 151.0)"
04-01-2023 14:46:02.873554,"(41.0, 75.0, 66.25)","(3.4, 4.2, 4.1192982456140355)","(1.95, 2.16, 2.126060606060606)","(14.0, 19.0, 18.8)","(7.0, 10.5, 9.921739130434784)","(9.0, 12.5, 12.041666666666666)","(26.0, 36.0, 35.714285714285715)","(101.0, 240.0, 221.25)","(81.0, 160.0, 145.0)"
04-01-2023 14:46:04.036200,"(41.0, 75.0, 66.25)","(3.4, 4.2, 4.093181818181819)","(1.95, 2.16, 2.126060606060606)","(14.0, 19.0, 18.866666666666667)","(7.0, 10.5, 9.977777777777778)","(9.0, 12.5, 12.041666666666666)","(26.0, 36.0, 32.92857142857143)","(101.0, 240.0, 229.0909090909091)","(81.0, 160.0, 155.71428571428572)"
04-01-2023 14:46:05.221647,"(41.0, 75.0, 66.25)","(3.4, 4.2, 4.097619047619047)","(1.95, 2.16, 2.1416296296296298)","(14.0, 19.0, 18.666666666666668)","(7.0, 10.0, 9.989473684210527)","(9.0, 12.5, 12.041666666666666)","(26.0, 36.0, 33.806451612903224)","(101.0, 240.0, 232.5)","(81.0, 160.0, 175.55555555555554)"
