,Willina Girl,Mrs Halo,Pay Roll,Cosmic Belle,Style Sensation,Tralee Revenge
11-01-2023 09:27:33.261502,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:34.186442,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:35.096684,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:36.013032,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:36.983699,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:37.840191,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:38.777244,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:39.699575,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:40.644293,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:41.575151,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:42.499416,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:43.391227,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:44.274236,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:45.179613,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:46.116193,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:47.048053,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:48.014213,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:48.915977,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:49.804665,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:50.733645,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:51.681579,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:52.661521,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:53.616947,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:54.600431,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:55.525975,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:56.474153,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:57.500922,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:58.566521,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:27:59.559886,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:28:00.547863,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:28:01.518021,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:28:02.442170,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:28:03.395103,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:28:04.352956,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:28:05.334751,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:28:06.336119,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:28:07.303804,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:28:08.257118,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:28:09.257694,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 18.135915492957746)","(1.95, 3.05, 3.0056)","(2.7, 8.0, 5.023606557377049)"
11-01-2023 09:28:10.260555,"(19.0, 240.0, 231.5)","(18.0, 230.0, 222.42857142857142)","(13.0, 160.0, 156.23076923076923)","(4.8, 19.5, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 8.0, 3.353)"
11-01-2023 09:28:11.247774,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:12.191621,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:13.166105,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:14.092915,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:15.043930,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:16.061077,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:17.091962,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:18.033544,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:18.944996,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:19.893297,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:20.850629,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:21.858664,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:22.816242,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:23.705665,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:24.667509,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:25.639016,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:26.632826,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:27.652454,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:28.656572,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:29.584239,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:30.499298,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:31.517263,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:32.552367,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:33.549255,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:34.563501,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:35.536280,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:36.531217,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:37.557014,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:38.550448,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:39.617954,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:40.672572,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:41.702835,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:42.630139,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:43.649628,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:44.695392,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:45.733365,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:46.838218,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.0307142857142857)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:47.890189,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 2.9187499999999997)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:48.851679,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 2.9187499999999997)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:49.792527,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 2.9187499999999997)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:50.810257,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 2.9187499999999997)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:51.866431,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:52.932366,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:54.003088,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:55.159832,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:56.281973,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:57.366260,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:58.420087,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:28:59.500695,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:29:00.613724,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:29:01.632697,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:29:02.708467,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:29:03.856647,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:29:05.014830,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:29:06.113324,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:29:07.032093,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:29:08.096449,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:29:09.159308,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:29:10.294843,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:29:11.432743,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:29:12.497515,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:29:13.440475,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:29:14.496025,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:29:15.506758,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:29:16.606375,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
11-01-2023 09:29:17.710273,"(19.0, 65.0, 42.25)","(18.0, 60.0, 41.13636363636364)","(13.0, 28.0, 26.25581395348837)","(4.8, 9.0, 7.636585365853659)","(1.95, 3.05, 3.00531914893617)","(2.7, 4.2, 3.353)"
