,Cosmic Teddy,Soleil,Homebush Flick,Goldstar Velvet,Homebush Matty,Is That Toby,Opawa Glen,Tiger Bill
10-01-2023 09:50:49.014290,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 16.0, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:50:50.116485,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:50:51.176292,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:50:52.187890,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:50:53.241335,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:50:54.248039,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:50:55.259184,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:50:56.314824,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:50:57.346046,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:50:58.369955,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:50:59.463294,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:00.532022,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:01.569774,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:02.616692,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:03.677660,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:04.701258,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:05.727876,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:06.758213,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:07.787945,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:08.803848,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:09.848851,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:10.907098,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:11.949238,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:12.954278,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:13.997598,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 8.78)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:15.058455,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.5, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:16.089388,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:17.148617,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:18.172870,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:19.227368,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:20.276807,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:21.293202,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:22.327501,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:23.371644,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:24.399582,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:25.453709,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:26.480792,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:27.491918,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:28.542576,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:29.568917,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:30.614482,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:31.635080,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:32.687599,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:33.717588,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:34.763482,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:35.781690,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:36.789926,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:37.827653,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:38.781473,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:39.799469,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:40.803274,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:41.818922,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:42.856239,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:43.887222,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:44.931861,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:45.982192,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:47.039831,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:48.096441,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:49.119642,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:50.167314,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:51.160067,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:52.162846,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:53.145432,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:54.150135,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:55.158042,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:56.163362,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:57.135803,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 15.0, 7.357142857142857)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:58.126540,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 14.5, 7.2142857142857135)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:51:59.138757,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 14.5, 7.2142857142857135)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:52:00.149141,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 14.5, 7.2142857142857135)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:52:01.144152,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 14.5, 7.2142857142857135)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:52:02.122349,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 14.5, 7.2142857142857135)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:52:03.124607,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 14.5, 7.2142857142857135)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:52:04.132563,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 14.5, 7.2142857142857135)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:52:05.168171,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 14.5, 7.2142857142857135)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:52:06.179895,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 14.5, 7.2142857142857135)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:52:07.171812,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 14.5, 7.2142857142857135)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:52:08.204766,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 14.5, 7.2142857142857135)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:52:09.207967,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 14.5, 7.2142857142857135)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:52:10.271387,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 14.5, 7.2142857142857135)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
10-01-2023 09:52:11.281631,"(6.5, 22.0, 14.977777777777778)","(3.9, 13.5, 7.841666666666666)","(16.0, 120.0, 52.17857142857143)","(4.4, 15.5, 5.389473684210527)","(4.4, 14.5, 7.2142857142857135)","(13.0, 85.0, 75.8125)","(4.4, 16.0, 11.280000000000001)","(12.0, 70.0, 62.5625)"
