,Smash Devil,Zipping Chassis,Know Account,Opawa Duchess,Silky Adobe,Go Ivy,Goldstar Austin,Know Grizzles
06-01-2023 09:09:21.568774,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:22.605922,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:23.588628,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:24.597085,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:25.569608,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:26.555418,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:27.519845,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:28.552693,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:29.495834,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:30.506988,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:31.479725,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:32.503591,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:33.535557,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:34.607152,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:35.661142,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:36.723294,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:37.832446,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:38.946349,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:40.053557,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:41.163971,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:42.255619,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:43.322336,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:44.476603,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:45.515759,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:46.555224,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:47.694359,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:48.764478,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:49.805896,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:50.833983,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:51.836882,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:52.866971,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:53.905187,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:54.959362,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:56.019380,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:57.054733,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:58.194395,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:09:59.289733,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:00.379874,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:01.514247,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:02.607941,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:03.717010,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:04.839796,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:05.917872,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:07.026140,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:08.119302,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:09.212222,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:10.268492,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:11.348900,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 28.133333333333333)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:12.439757,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.98076923076923)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:13.496592,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:14.554556,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:15.646105,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:16.678289,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:17.745501,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:18.764146,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:19.798247,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:20.958271,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:22.147767,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:23.247624,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:24.323655,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:25.546219,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:26.678211,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:27.710145,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:28.723282,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:29.754458,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:30.753406,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:31.848258,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:32.916638,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:34.002193,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:35.059526,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:36.201210,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:37.278285,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:38.323071,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:39.381237,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:40.399995,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:41.429644,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:42.441009,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:43.471933,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:44.504544,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:45.503779,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
06-01-2023 09:10:46.477760,"(18.0, 210.0, 102.5)","(2.0, 3.65, 2.821186440677966)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 14.99705882352941)","(8.5, 34.0, 26.5)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 20.56818181818182)","(9.0, 44.0, 32.13333333333333)"
